"","date","ELSE"
"1006","2010-12-29",4.16
"1007","2010-12-30",4.1
"1008","2010-12-31",4.47
"1009","2011-01-03",4.47
"1010","2011-01-04",4.47
"1011","2011-01-05",4.47
"1012","2011-01-06",4.47
"1013","2011-01-07",4.47
"1014","2011-01-10",4.47
"1015","2011-01-11",4.25
"1016","2011-01-12",4.35
"1017","2011-01-13",4.45
"1018","2011-01-14",4.6
"1019","2011-01-18",4.6
"1020","2011-01-19",4.35
"1021","2011-01-20",4.6
"1022","2011-01-21",4.64
"1023","2011-01-24",4.6
"1024","2011-01-25",4.5
"1025","2011-01-26",4.51
"1026","2011-01-27",4.72
"1027","2011-01-28",4.45
"1028","2011-01-31",4.55
"1029","2011-02-01",4.5
"1030","2011-02-02",4.55
"1031","2011-02-03",4.47
"1032","2011-02-04",4.47
"1033","2011-02-07",4.61
"1034","2011-02-08",4.58
"1035","2011-02-09",4.58
"1036","2011-02-10",4.73
"1037","2011-02-11",4.51
"1038","2011-02-14",4.69
"1039","2011-02-15",4.69
"1040","2011-02-16",4.7
"1041","2011-02-17",4.75
"1042","2011-02-18",4.88
"1043","2011-02-22",4.8
"1044","2011-02-23",4.76
"1045","2011-02-24",4.54
"1046","2011-02-25",4.65
"1047","2011-02-28",4.45
"1048","2011-03-01",4.45
"1049","2011-03-02",4.43
"1050","2011-03-03",4.51
"1051","2011-03-04",4.45
"1052","2011-03-07",4.64
"1053","2011-03-08",4.52
"1054","2011-03-09",4.52
"1055","2011-03-10",4.59
"1056","2011-03-11",4.59
"1057","2011-03-14",4.58
"1058","2011-03-15",4.26
"1059","2011-03-16",4.42
"1060","2011-03-17",4.44
"1061","2011-03-18",4.48
"1062","2011-03-21",4.48
"1063","2011-03-22",4.48
"1064","2011-03-23",4.41
"1065","2011-03-24",4.37
"1066","2011-03-25",4.44
"1067","2011-03-28",4.44
"1068","2011-03-29",4.35
"1069","2011-03-30",4.35
"1070","2011-03-31",4.45
"1071","2011-04-01",4.46
"1072","2011-04-04",4.46
"1073","2011-04-05",4.46
"1074","2011-04-06",4.52
"1075","2011-04-07",4.52
"1076","2011-04-08",4.5
"1077","2011-04-11",4.5
"1078","2011-04-12",4.45
"1079","2011-04-13",4.45
"1080","2011-04-14",4.45
"1081","2011-04-15",4.34
"1082","2011-04-18",4.34
"1083","2011-04-19",4.17
"1084","2011-04-20",4.48
"1085","2011-04-21",4.49
"1086","2011-04-25",4.4
"1087","2011-04-26",4.4
"1088","2011-04-27",4.35
"1089","2011-04-28",4.35
"1090","2011-04-29",4.59
"1091","2011-05-02",4.55
"1092","2011-05-03",4.25
"1093","2011-05-04",4.55
"1094","2011-05-05",4.55
"1095","2011-05-06",4.55
"1096","2011-05-09",4.63
"1097","2011-05-10",4.63
"1098","2011-05-11",4.54
"1099","2011-05-12",4.73
"1100","2011-05-13",4.75
"1101","2011-05-16",4.75
"1102","2011-05-17",4.75
"1103","2011-05-18",4.75
"1104","2011-05-19",4.46
"1105","2011-05-20",4.31
"1106","2011-05-23",4.31
"1107","2011-05-24",4.46
"1108","2011-05-25",4.46
"1109","2011-05-26",4.75
"1110","2011-05-27",4.75
"1111","2011-05-31",4.72
"1112","2011-06-01",4.72
"1113","2011-06-02",4.72
"1114","2011-06-03",4.72
"1115","2011-06-06",4.57
"1116","2011-06-07",4.57
"1117","2011-06-08",4.74
"1118","2011-06-09",4.74
"1119","2011-06-10",4.68
"1120","2011-06-13",4.5
"1121","2011-06-14",4.67
"1122","2011-06-15",4.67
"1123","2011-06-16",4.41
"1124","2011-06-17",4.69
"1125","2011-06-20",4.62
"1126","2011-06-21",4.73
"1127","2011-06-22",4.66
"1128","2011-06-23",4.51
"1129","2011-06-24",4.66
"1130","2011-06-27",4.57
"1131","2011-06-28",4.59
"1132","2011-06-29",4.59
"1133","2011-06-30",4.55
"1134","2011-07-01",4.55
"1135","2011-07-05",4.55
"1136","2011-07-06",4.55
"1137","2011-07-07",4.61
"1138","2011-07-08",4.61
"1139","2011-07-11",4.5
"1140","2011-07-12",4.5
"1141","2011-07-13",4.5
"1142","2011-07-14",4.62
"1143","2011-07-15",4.62
"1144","2011-07-18",4.6
"1145","2011-07-19",4.43
"1146","2011-07-20",4.43
"1147","2011-07-21",4.44
"1148","2011-07-22",4.44
"1149","2011-07-25",4.61
"1150","2011-07-26",4.61
"1151","2011-07-27",4.49
"1152","2011-07-28",4.49
"1153","2011-07-29",4.38
"1154","2011-08-01",4.38
"1155","2011-08-02",4.33
"1156","2011-08-03",4.27
"1157","2011-08-04",4.27
"1158","2011-08-05",4.25
"1159","2011-08-08",4.25
"1160","2011-08-09",4.23
"1161","2011-08-10",4.23
"1162","2011-08-11",4.23
"1163","2011-08-12",4.23
"1164","2011-08-15",4.23
"1165","2011-08-16",4.23
"1166","2011-08-17",4.19
"1167","2011-08-18",4.19
"1168","2011-08-19",4.19
"1169","2011-08-22",3.92
"1170","2011-08-23",3.94
"1171","2011-08-24",3.97
"1172","2011-08-25",4.05
"1173","2011-08-26",4.08
"1174","2011-08-29",3.86
"1175","2011-08-30",4.03
"1176","2011-08-31",4.26
"1177","2011-09-01",4.2
"1178","2011-09-02",4.04
"1179","2011-09-06",4.05
"1180","2011-09-07",4.18
"1181","2011-09-08",4.14
"1182","2011-09-09",4.05
"1183","2011-09-12",4.04
"1184","2011-09-13",4.1
"1185","2011-09-14",4.03
"1186","2011-09-15",3.97
"1187","2011-09-16",3.96
"1188","2011-09-19",3.96
"1189","2011-09-20",4
"1190","2011-09-21",4
"1191","2011-09-22",3.45
"1192","2011-09-23",3.54
"1193","2011-09-26",3.55
"1194","2011-09-27",3.58
"1195","2011-09-28",3.58
"1196","2011-09-29",3.58
"1197","2011-09-30",3.56
"1198","2011-10-03",3.58
"1199","2011-10-04",3.31
"1200","2011-10-05",3.82
"1201","2011-10-06",3.82
"1202","2011-10-07",3.82
"1203","2011-10-10",3.82
"1204","2011-10-11",3.82
"1205","2011-10-12",3.82
"1206","2011-10-13",3.8
"1207","2011-10-14",3.8
"1208","2011-10-17",3.75
"1209","2011-10-18",3.75
"1210","2011-10-19",3.75
"1211","2011-10-20",3.78
"1212","2011-10-21",3.84
"1213","2011-10-24",3.81
"1214","2011-10-25",3.81
"1215","2011-10-26",3.81
"1216","2011-10-27",3.8
"1217","2011-10-28",3.66
"1218","2011-10-31",3.86
"1219","2011-11-01",3.9
"1220","2011-11-02",3.9
"1221","2011-11-03",3.9
"1222","2011-11-04",3.9
"1223","2011-11-07",3.65
"1224","2011-11-08",3.65
"1225","2011-11-09",3.65
"1226","2011-11-10",3.93
"1227","2011-11-11",3.93
"1228","2011-11-14",3.93
"1229","2011-11-15",4.16
"1230","2011-11-16",4.16
"1231","2011-11-17",4.34
"1232","2011-11-18",4.36
"1233","2011-11-21",3.9
"1234","2011-11-22",3.91
"1235","2011-11-23",4.32
"1236","2011-11-25",4.32
"1237","2011-11-28",4.12
"1238","2011-11-29",4.12
"1239","2011-11-30",4.12
"1240","2011-12-01",4.12
"1241","2011-12-02",4.12
"1242","2011-12-05",4.11
"1243","2011-12-06",4.1
"1244","2011-12-07",4.2
"1245","2011-12-08",4.2
"1246","2011-12-09",4.2
"1247","2011-12-12",3.86
"1248","2011-12-13",3.86
"1249","2011-12-14",3.86
"1250","2011-12-15",3.86
"1251","2011-12-16",3.87
"1252","2011-12-19",3.87
"1253","2011-12-20",4
"1254","2011-12-21",3.78
"1255","2011-12-22",3.84
"1256","2011-12-23",3.85
"1257","2011-12-27",3.91
"1258","2011-12-28",3.84
"1259","2011-12-29",3.9
"1260","2011-12-30",3.93
"1261","2012-01-03",3.9
"1262","2012-01-04",4.05
"1263","2012-01-05",3.87
"1264","2012-01-06",4.04
"1265","2012-01-09",3.98
"1266","2012-01-10",3.98
"1267","2012-01-11",3.98
"1268","2012-01-12",4.02
"1269","2012-01-13",4.05
"1270","2012-01-17",3.92
"1271","2012-01-18",3.86
"1272","2012-01-19",3.86
"1273","2012-01-20",3.9
"1274","2012-01-23",3.9
"1275","2012-01-24",3.9
"1276","2012-01-25",3.87
"1277","2012-01-26",3.87
"1278","2012-01-27",3.87
"1279","2012-01-30",3.95
"1280","2012-01-31",3.97
"1281","2012-02-01",3.95
"1282","2012-02-02",3.95
"1283","2012-02-03",4.03
"1284","2012-02-06",3.92
"1285","2012-02-07",3.93
"1286","2012-02-08",4.05
"1287","2012-02-09",4.05
"1288","2012-02-10",4.05
"1289","2012-02-13",4.05
"1290","2012-02-14",3.99
"1291","2012-02-15",3.99
"1292","2012-02-16",3.98
"1293","2012-02-17",3.9
"1294","2012-02-21",3.91
"1295","2012-02-22",3.92
"1296","2012-02-23",4.09
"1297","2012-02-24",4.09
"1298","2012-02-27",4.09
"1299","2012-02-28",3.94
"1300","2012-02-29",3.94
"1301","2012-03-01",4
"1302","2012-03-02",4
"1303","2012-03-05",3.95
"1304","2012-03-06",3.95
"1305","2012-03-07",3.91
"1306","2012-03-08",4.29
"1307","2012-03-09",4.18
"1308","2012-03-12",3.8
"1309","2012-03-13",3.88
"1310","2012-03-14",3.95
"1311","2012-03-15",3.94
"1312","2012-03-16",3.94
"1313","2012-03-19",3.94
"1314","2012-03-20",3.76
"1315","2012-03-21",3.9
"1316","2012-03-22",3.79
"1317","2012-03-23",4
"1318","2012-03-26",4
"1319","2012-03-27",4
"1320","2012-03-28",3.9
"1321","2012-03-29",4
"1322","2012-03-30",4.01
"1323","2012-04-02",4.01
"1324","2012-04-03",4.01
"1325","2012-04-04",4.01
"1326","2012-04-05",4
"1327","2012-04-09",4
"1328","2012-04-10",3.99
"1329","2012-04-11",3.99
"1330","2012-04-12",3.99
"1331","2012-04-13",3.99
"1332","2012-04-16",4.12
"1333","2012-04-17",4.19
"1334","2012-04-18",4.06
"1335","2012-04-19",4.06
"1336","2012-04-20",4.2
"1337","2012-04-23",4.2
"1338","2012-04-24",4.11
"1339","2012-04-25",4.25
"1340","2012-04-26",4.25
"1341","2012-04-27",4.26
"1342","2012-04-30",4.26
"1343","2012-05-01",4.26
"1344","2012-05-02",4.2
"1345","2012-05-03",4.32
"1346","2012-05-04",4.15
"1347","2012-05-07",4.4
"1348","2012-05-08",4.02
"1349","2012-05-09",4.35
"1350","2012-05-10",4.12
"1351","2012-05-11",4.12
"1352","2012-05-14",4.12
"1353","2012-05-15",4.06
"1354","2012-05-16",4.06
"1355","2012-05-17",4.06
"1356","2012-05-18",4.05
"1357","2012-05-21",4.15
"1358","2012-05-22",4.15
"1359","2012-05-23",4.16
"1360","2012-05-24",4.15
"1361","2012-05-25",4.19
"1362","2012-05-29",4.19
"1363","2012-05-30",4.15
"1364","2012-05-31",4.15
"1365","2012-06-01",4.15
"1366","2012-06-04",4.2
"1367","2012-06-05",4.2
"1368","2012-06-06",4.21
"1369","2012-06-07",4.04
"1370","2012-06-08",4.25
"1371","2012-06-11",4.18
"1372","2012-06-12",4.05
"1373","2012-06-13",4.15
"1374","2012-06-14",4.15
"1375","2012-06-15",4.13
"1376","2012-06-18",4.13
"1377","2012-06-19",4.13
"1378","2012-06-20",4.13
"1379","2012-06-21",4.13
"1380","2012-06-22",4.1
"1381","2012-06-25",4.1
"1382","2012-06-26",4.1
"1383","2012-06-27",4.08
"1384","2012-06-28",4.08
"1385","2012-06-29",4.08
"1386","2012-07-02",4.08
"1387","2012-07-03",4.01
"1388","2012-07-05",4.03
"1389","2012-07-06",4.11
"1390","2012-07-09",4.13
"1391","2012-07-10",4.15
"1392","2012-07-11",4.15
"1393","2012-07-12",4.15
"1394","2012-07-13",4.15
"1395","2012-07-16",4.15
"1396","2012-07-17",4.15
"1397","2012-07-18",4.15
"1398","2012-07-19",4.15
"1399","2012-07-20",4.15
"1400","2012-07-23",4.15
"1401","2012-07-24",4.15
"1402","2012-07-25",4.15
"1403","2012-07-26",4.15
"1404","2012-07-27",4.1
"1405","2012-07-30",4.1
"1406","2012-07-31",4.18
"1407","2012-08-01",4.18
"1408","2012-08-02",4.18
"1409","2012-08-03",4.18
"1410","2012-08-06",4.18
"1411","2012-08-07",4.12
"1412","2012-08-08",4.01
"1413","2012-08-09",3.93
"1414","2012-08-10",4.1
"1415","2012-08-13",4.1
"1416","2012-08-14",4
"1417","2012-08-15",4
"1418","2012-08-16",4
"1419","2012-08-17",4
"1420","2012-08-20",4
"1421","2012-08-21",4.07
"1422","2012-08-22",4.03
"1423","2012-08-23",4
"1424","2012-08-24",4
"1425","2012-08-27",3.96
"1426","2012-08-28",3.96
"1427","2012-08-29",3.96
"1428","2012-08-30",3.97
"1429","2012-08-31",3.99
"1430","2012-09-04",3.99
"1431","2012-09-05",3.99
"1432","2012-09-06",3.99
"1433","2012-09-07",3.99
"1434","2012-09-10",3.99
"1435","2012-09-11",3.81
"1436","2012-09-12",3.8
"1437","2012-09-13",3.8
"1438","2012-09-14",3.8
"1439","2012-09-17",3.8
"1440","2012-09-18",3.95
"1441","2012-09-19",3.95
"1442","2012-09-20",3.95
"1443","2012-09-21",3.99
"1444","2012-09-24",3.82
"1445","2012-09-25",3.9
"1446","2012-09-26",3.99
"1447","2012-09-27",3.95
"1448","2012-09-28",4.09
"1449","2012-10-01",3.87
"1450","2012-10-02",3.87
"1451","2012-10-03",3.97
"1452","2012-10-04",3.97
"1453","2012-10-05",3.83
"1454","2012-10-08",3.84
"1455","2012-10-09",3.85
"1456","2012-10-10",3.87
"1457","2012-10-11",3.87
"1458","2012-10-12",4.11
"1459","2012-10-15",4.11
"1460","2012-10-16",4.11
"1461","2012-10-17",4
"1462","2012-10-18",4
"1463","2012-10-19",4
"1464","2012-10-22",3.95
"1465","2012-10-23",4.11
"1466","2012-10-24",4.11
"1467","2012-10-25",3.89
"1468","2012-10-26",3.89
"1469","2012-10-31",3.92
"1470","2012-11-01",3.92
"1471","2012-11-02",3.92
"1472","2012-11-05",3.9
"1473","2012-11-06",3.9
"1474","2012-11-07",3.85
"1475","2012-11-08",3.85
"1476","2012-11-09",3.83
"1477","2012-11-12",3.83
"1478","2012-11-13",3.97
"1479","2012-11-14",3.82
"1480","2012-11-15",3.82
"1481","2012-11-16",3.7
"1482","2012-11-19",3.7
"1483","2012-11-20",3.69
"1484","2012-11-21",3.77
"1485","2012-11-23",3.77
"1486","2012-11-26",3.77
"1487","2012-11-27",3.79
"1488","2012-11-28",3.79
"1489","2012-11-29",3.85
"1490","2012-11-30",3.81
"1491","2012-12-03",3.82
"1492","2012-12-04",3.83
"1493","2012-12-05",3.83
"1494","2012-12-06",3.77
"1495","2012-12-07",3.79
"1496","2012-12-10",3.78
"1497","2012-12-11",3.76
"1498","2012-12-12",3.91
"1499","2012-12-13",3.91
"1500","2012-12-14",3.85
"1501","2012-12-17",3.61
"1502","2012-12-18",3.87
"1503","2012-12-19",3.87
"1504","2012-12-20",3.87
"1505","2012-12-21",3.91
"1506","2012-12-24",3.91
"1507","2012-12-26",3.75
"1508","2012-12-27",3.8
"1509","2012-12-28",3.9
"1510","2012-12-31",3.77
"1511","2013-01-02",3.81
"1512","2013-01-03",3.89
"1513","2013-01-04",3.72
"1514","2013-01-07",3.72
"1515","2013-01-08",3.72
"1516","2013-01-09",3.72
"1517","2013-01-10",3.9
"1518","2013-01-11",3.9
"1519","2013-01-14",4
"1520","2013-01-15",3.76
"1521","2013-01-16",3.67
"1522","2013-01-17",3.7
"1523","2013-01-18",3.7
"1524","2013-01-22",3.73
"1525","2013-01-23",3.73
"1526","2013-01-24",3.77
"1527","2013-01-25",3.76
"1528","2013-01-28",3.8
"1529","2013-01-29",3.92
"1530","2013-01-30",3.77
"1531","2013-01-31",3.78
"1532","2013-02-01",3.78
"1533","2013-02-04",3.95
"1534","2013-02-05",3.94
"1535","2013-02-06",3.89
"1536","2013-02-07",3.89
"1537","2013-02-08",3.89
"1538","2013-02-11",3.79
"1539","2013-02-12",3.81
"1540","2013-02-13",3.93
"1541","2013-02-14",3.81
"1542","2013-02-15",3.92
"1543","2013-02-19",3.91
"1544","2013-02-20",3.91
"1545","2013-02-21",3.85
"1546","2013-02-22",3.94
"1547","2013-02-25",3.94
"1548","2013-02-26",3.94
"1549","2013-02-27",3.9
"1550","2013-02-28",3.9
"1551","2013-03-01",3.97
"1552","2013-03-04",3.89
"1553","2013-03-05",3.9
"1554","2013-03-06",3.89
"1555","2013-03-07",3.89
"1556","2013-03-08",3.89
"1557","2013-03-11",3.99
"1558","2013-03-12",3.99
"1559","2013-03-13",3.94
"1560","2013-03-14",3.94
"1561","2013-03-15",4.3
"1562","2013-03-18",4.39
"1563","2013-03-19",4.49
"1564","2013-03-20",4.5
"1565","2013-03-21",4.36
"1566","2013-03-22",4.5
"1567","2013-03-25",4.31
"1568","2013-03-26",4.3
"1569","2013-03-27",4.31
"1570","2013-03-28",4.26
"1571","2013-04-01",4.6
"1572","2013-04-02",4.56
"1573","2013-04-03",4.28
"1574","2013-04-04",4.28
"1575","2013-04-05",4.44
"1576","2013-04-08",4.4
"1577","2013-04-09",4.4
"1578","2013-04-10",4.32
"1579","2013-04-11",4.32
"1580","2013-04-12",4.52
"1581","2013-04-15",4.52
"1582","2013-04-16",4.43
"1583","2013-04-17",4.49
"1584","2013-04-18",4.34
"1585","2013-04-19",4.34
"1586","2013-04-22",4.38
"1587","2013-04-23",4.39
"1588","2013-04-24",4.39
"1589","2013-04-25",4.5
"1590","2013-04-26",4.5
"1591","2013-04-29",4.48
"1592","2013-04-30",4.41
"1593","2013-05-01",4.41
"1594","2013-05-02",4.36
"1595","2013-05-03",4.42
"1596","2013-05-06",4.49
"1597","2013-05-07",4.38
"1598","2013-05-08",4.45
"1599","2013-05-09",4.51
"1600","2013-05-10",4.51
"1601","2013-05-13",4.55
"1602","2013-05-14",4.37
"1603","2013-05-15",4.37
"1604","2013-05-16",4.35
"1605","2013-05-17",4.27
"1606","2013-05-20",4.27
"1607","2013-05-21",4.34
"1608","2013-05-22",4.37
"1609","2013-05-23",4.26
"1610","2013-05-24",4.26
"1611","2013-05-28",4.08
"1612","2013-05-29",4.15
"1613","2013-05-30",4.19
"1614","2013-05-31",4.11
"1615","2013-06-03",4.11
"1616","2013-06-04",4.11
"1617","2013-06-05",4.16
"1618","2013-06-06",4.16
"1619","2013-06-07",4.15
"1620","2013-06-10",4.38
"1621","2013-06-11",4.38
"1622","2013-06-12",4.1
"1623","2013-06-13",4.05
"1624","2013-06-14",4.05
"1625","2013-06-17",4.1
"1626","2013-06-18",4.23
"1627","2013-06-19",4.31
"1628","2013-06-20",4.05
"1629","2013-06-21",4.1
"1630","2013-06-24",4.1
"1631","2013-06-25",4.1
"1632","2013-06-26",4.1
"1633","2013-06-27",4.12
"1634","2013-06-28",4.12
"1635","2013-07-01",4.12
"1636","2013-07-02",4.12
"1637","2013-07-03",4.12
"1638","2013-07-05",4.12
"1639","2013-07-08",4.12
"1640","2013-07-09",4.12
"1641","2013-07-10",4.12
"1642","2013-07-11",4.12
"1643","2013-07-12",4.12
"1644","2013-07-15",4.19
"1645","2013-07-16",4.18
"1646","2013-07-17",4.32
"1647","2013-07-18",4.21
"1648","2013-07-19",4.21
"1649","2013-07-22",4.21
"1650","2013-07-23",4.21
"1651","2013-07-24",4.25
"1652","2013-07-25",4.25
"1653","2013-07-26",4.3
"1654","2013-07-29",4.2
"1655","2013-07-30",4.08
"1656","2013-07-31",4.21
"1657","2013-08-01",4.27
"1658","2013-08-02",4.27
"1659","2013-08-05",4.46
"1660","2013-08-06",4.21
"1661","2013-08-07",4.3
"1662","2013-08-08",4.28
"1663","2013-08-09",4.3
"1664","2013-08-12",4.25
"1665","2013-08-13",4.25
"1666","2013-08-14",4.29
"1667","2013-08-15",4.29
"1668","2013-08-16",4.25
"1669","2013-08-19",4.28
"1670","2013-08-20",4.28
"1671","2013-08-21",4.28
"1672","2013-08-22",4.25
"1673","2013-08-23",4.41
"1674","2013-08-26",4.4
"1675","2013-08-27",4.4
"1676","2013-08-28",4.49
"1677","2013-08-29",4.29
"1678","2013-08-30",4.29
"1679","2013-09-03",4.32
"1680","2013-09-04",4.29
"1681","2013-09-05",4.4
"1682","2013-09-06",4.4
"1683","2013-09-09",4.4
"1684","2013-09-10",4.4
"1685","2013-09-11",4.4
"1686","2013-09-12",4.4
"1687","2013-09-13",4.3
"1688","2013-09-16",4.31
"1689","2013-09-17",4.3
"1690","2013-09-18",4.27
"1691","2013-09-19",4.27
"1692","2013-09-20",4.29
"1693","2013-09-23",4.25
"1694","2013-09-24",4.06
"1695","2013-09-25",4.05
"1696","2013-09-26",4.17
"1697","2013-09-27",4.17
"1698","2013-09-30",4.07
"1699","2013-10-01",4.05
"1700","2013-10-02",4.01
"1701","2013-10-03",4.03
"1702","2013-10-04",4.08
"1703","2013-10-07",4.05
"1704","2013-10-08",4.05
"1705","2013-10-09",4
"1706","2013-10-10",4.03
"1707","2013-10-11",4.03
"1708","2013-10-14",4
"1709","2013-10-15",4
"1710","2013-10-16",3.96
"1711","2013-10-17",3.93
"1712","2013-10-18",3.96
"1713","2013-10-21",4.02
"1714","2013-10-22",3.98
"1715","2013-10-23",4
"1716","2013-10-24",4.02
"1717","2013-10-25",4.02
"1718","2013-10-28",4
"1719","2013-10-29",4
"1720","2013-10-30",3.97
"1721","2013-10-31",3.9
"1722","2013-11-01",3.98
"1723","2013-11-04",3.92
"1724","2013-11-05",3.99
"1725","2013-11-06",3.89
"1726","2013-11-07",3.89
"1727","2013-11-08",3.92
"1728","2013-11-11",3.86
"1729","2013-11-12",3.88
"1730","2013-11-13",3.86
"1731","2013-11-14",3.87
"1732","2013-11-15",3.98
"1733","2013-11-18",3.95
"1734","2013-11-19",3.88
"1735","2013-11-20",4
"1736","2013-11-21",4.02
"1737","2013-11-22",4.14
"1738","2013-11-25",3.98
"1739","2013-11-26",4
"1740","2013-11-27",4.12
"1741","2013-11-29",4.15
"1742","2013-12-02",4.09
"1743","2013-12-03",4.04
"1744","2013-12-04",4.04
"1745","2013-12-05",4.06
"1746","2013-12-06",4.06
"1747","2013-12-09",4.04
"1748","2013-12-10",4.06
"1749","2013-12-11",4.04
"1750","2013-12-12",3.96
"1751","2013-12-13",4.01
"1752","2013-12-16",4.03
"1753","2013-12-17",3.96
"1754","2013-12-18",4
"1755","2013-12-19",3.99
"1756","2013-12-20",3.96
"1757","2013-12-23",3.96
"1758","2013-12-24",3.96
"1759","2013-12-26",3.98
"1760","2013-12-27",3.96
"1761","2013-12-30",4.03
"1762","2013-12-31",4.01
"1763","2014-01-02",4
"1764","2014-01-03",3.97
"1765","2014-01-06",4
"1766","2014-01-07",4.03
"1767","2014-01-08",4.12
"1768","2014-01-09",4.06
"1769","2014-01-10",4.06
"1770","2014-01-13",4.08
"1771","2014-01-14",4.09
"1772","2014-01-15",4.1
"1773","2014-01-16",4.15
"1774","2014-01-17",4.09
"1775","2014-01-21",4.13
"1776","2014-01-22",4.2
"1777","2014-01-23",4.24
"1778","2014-01-24",4.14
"1779","2014-01-27",3.99
"1780","2014-01-28",4.14
"1781","2014-01-29",4.05
"1782","2014-01-30",4
"1783","2014-01-31",4.03
"1784","2014-02-03",3.97
"1785","2014-02-04",3.95
"1786","2014-02-05",4.02
"1787","2014-02-06",4.02
"1788","2014-02-07",4.01
"1789","2014-02-10",3.95
"1790","2014-02-11",4.03
"1791","2014-02-12",3.97
"1792","2014-02-13",4
"1793","2014-02-14",3.96
"1794","2014-02-18",4
"1795","2014-02-19",4.02
"1796","2014-02-20",4.01
"1797","2014-02-21",4.05
"1798","2014-02-24",4.02
"1799","2014-02-25",3.96
"1800","2014-02-26",4.03
"1801","2014-02-27",3.98
"1802","2014-02-28",4
"1803","2014-03-03",3.96
"1804","2014-03-04",3.97
"1805","2014-03-05",4
"1806","2014-03-06",4
"1807","2014-03-07",3.98
"1808","2014-03-10",4.02
"1809","2014-03-11",3.98
"1810","2014-03-12",4.04
"1811","2014-03-13",4.04
"1812","2014-03-14",4.07
"1813","2014-03-17",3.99
"1814","2014-03-18",4.01
"1815","2014-03-19",4.03
"1816","2014-03-20",4.02
"1817","2014-03-21",4.04
"1818","2014-03-24",3.99
"1819","2014-03-25",4.02
"1820","2014-03-26",3.97
"1821","2014-03-27",3.97
"1822","2014-03-28",4
"1823","2014-03-31",3.96
"1824","2014-04-01",3.97
"1825","2014-04-02",3.94
"1826","2014-04-03",3.97
"1827","2014-04-04",3.95
"1828","2014-04-07",3.95
"1829","2014-04-08",3.95
"1830","2014-04-09",4
"1831","2014-04-10",4
"1832","2014-04-11",4
"1833","2014-04-14",3.93
"1834","2014-04-15",3.94
"1835","2014-04-16",3.94
"1836","2014-04-17",3.98
"1837","2014-04-21",3.96
"1838","2014-04-22",3.94
"1839","2014-04-23",3.97
"1840","2014-04-24",3.95
"1841","2014-04-25",3.97
"1842","2014-04-28",3.96
"1843","2014-04-29",3.97
"1844","2014-04-30",3.93
"1845","2014-05-01",3.94
"1846","2014-05-02",3.91
"1847","2014-05-05",3.93
"1848","2014-05-06",3.91
"1849","2014-05-07",3.9
"1850","2014-05-08",4
"1851","2014-05-09",3.95
"1852","2014-05-12",3.9
"1853","2014-05-13",3.92
"1854","2014-05-14",3.9
"1855","2014-05-15",3.9
"1856","2014-05-16",4.03
"1857","2014-05-19",4.24
"1858","2014-05-20",4.05
"1859","2014-05-21",4.17
"1860","2014-05-22",4.17
"1861","2014-05-23",4.04
"1862","2014-05-27",4.17
"1863","2014-05-28",4.04
"1864","2014-05-29",4.02
"1865","2014-05-30",4.02
"1866","2014-06-02",4.11
"1867","2014-06-03",4.12
"1868","2014-06-04",4.16
"1869","2014-06-05",4.14
"1870","2014-06-06",4.16
"1871","2014-06-09",4.16
"1872","2014-06-10",4.08
"1873","2014-06-11",4.19
"1874","2014-06-12",4.22
"1875","2014-06-13",4.21
"1876","2014-06-16",4.25
"1877","2014-06-17",4.25
"1878","2014-06-18",4.34
"1879","2014-06-19",4.42
"1880","2014-06-20",4.3
"1881","2014-06-23",4.26
"1882","2014-06-24",4.35
"1883","2014-06-25",4.25
"1884","2014-06-26",4.25
"1885","2014-06-27",4.25
"1886","2014-06-30",4.25
"1887","2014-07-01",4.25
"1888","2014-07-02",4.09
"1889","2014-07-03",4.09
"1890","2014-07-07",4.1
"1891","2014-07-08",4.06
"1892","2014-07-09",4.18
"1893","2014-07-10",4.04
"1894","2014-07-11",4.04
"1895","2014-07-14",3.91
"1896","2014-07-15",3.88
"1897","2014-07-16",3.99
"1898","2014-07-17",3.84
"1899","2014-07-18",3.99
"1900","2014-07-21",3.92
"1901","2014-07-22",3.89
"1902","2014-07-23",4.04
"1903","2014-07-24",4.06
"1904","2014-07-25",4.14
"1905","2014-07-28",4.08
"1906","2014-07-29",4.1
"1907","2014-07-30",4.16
"1908","2014-07-31",3.97
"1909","2014-08-01",3.95
"1910","2014-08-04",4.08
"1911","2014-08-05",3.96
"1912","2014-08-06",4.03
"1913","2014-08-07",4.07
"1914","2014-08-08",4.12
"1915","2014-08-11",4.15
"1916","2014-08-12",4.15
"1917","2014-08-13",3.9
"1918","2014-08-14",3.92
"1919","2014-08-15",3.92
"1920","2014-08-18",3.92
"1921","2014-08-19",3.92
"1922","2014-08-20",3.95
"1923","2014-08-21",3.87
"1924","2014-08-22",3.8
"1925","2014-08-25",3.8
"1926","2014-08-26",3.97
"1927","2014-08-27",3.85
"1928","2014-08-28",3.98
"1929","2014-08-29",4.1
"1930","2014-09-02",4.05
"1931","2014-09-03",3.93
"1932","2014-09-04",3.82
"1933","2014-09-05",3.95
"1934","2014-09-08",4
"1935","2014-09-09",3.9
"1936","2014-09-10",3.92
"1937","2014-09-11",3.87
"1938","2014-09-12",3.89
"1939","2014-09-15",3.77
"1940","2014-09-16",3.7
"1941","2014-09-17",3.84
"1942","2014-09-18",3.65
"1943","2014-09-19",3.73
