"","date","VVPR"
"1002","2019-05-17",1.2
"1003","2019-05-20",1.17
"1004","2019-05-21",1.16
"1005","2019-05-22",1.12
"1006","2019-05-23",1.15
"1007","2019-05-24",1.11
"1008","2019-05-28",1
"1009","2019-05-29",1.06
"1010","2019-05-30",1.11
"1011","2019-05-31",1.09
"1012","2019-06-03",1.06
"1013","2019-06-04",1.03
"1014","2019-06-05",1.05
"1015","2019-06-06",1.05
"1016","2019-06-07",1.04
"1017","2019-06-10",1.028
"1018","2019-06-11",1.02
"1019","2019-06-12",1.03
"1020","2019-06-13",1.02
"1021","2019-06-14",1.04
"1022","2019-06-17",1.06
"1023","2019-06-18",1.16
"1024","2019-06-19",1.15
"1025","2019-06-20",1.07
"1026","2019-06-21",1.045
"1027","2019-06-24",2.05
"1028","2019-06-25",1.49
"1029","2019-06-26",1.47
"1030","2019-06-27",1.429
"1031","2019-06-28",1.4
"1032","2019-07-01",1.39
"1033","2019-07-02",1.372
"1034","2019-07-03",1.408
"1035","2019-07-05",1.465
"1036","2019-07-08",1.44
"1037","2019-07-09",1.43
"1038","2019-07-10",1.4
"1039","2019-07-11",1.51
"1040","2019-07-12",1.68
"1041","2019-07-15",1.65
"1042","2019-07-16",1.5
"1043","2019-07-17",1.32
"1044","2019-07-18",1.38
"1045","2019-07-19",1.34
"1046","2019-07-22",1.29
"1047","2019-07-23",1.32
"1048","2019-07-24",1.267
"1049","2019-07-25",1.27
"1050","2019-07-26",1.2
"1051","2019-07-29",1.18
"1052","2019-07-30",1.26
"1053","2019-07-31",1.23
"1054","2019-08-01",1.23
"1055","2019-08-02",1.23
"1056","2019-08-05",1.2
"1057","2019-08-06",1.205
"1058","2019-08-07",1.2
"1059","2019-08-08",1.2
"1060","2019-08-09",1.19
"1061","2019-08-12",1.244
"1062","2019-08-13",1.28
"1063","2019-08-14",1.38
"1064","2019-08-15",1.38
"1065","2019-08-16",1.38
"1066","2019-08-19",1.37
"1067","2019-08-20",1.325
"1068","2019-08-21",1.34
"1069","2019-08-22",1.34
"1070","2019-08-23",1.31
"1071","2019-08-26",1.26
"1072","2019-08-27",1.225
"1073","2019-08-28",1.18
"1074","2019-08-29",1.26
"1075","2019-08-30",1.305
"1076","2019-09-03",1.25
"1077","2019-09-04",1.28
"1078","2019-09-05",1.37
"1079","2019-09-06",1.31
"1080","2019-09-09",1.3
"1081","2019-09-10",1.36
"1082","2019-09-11",1.35
"1083","2019-09-12",1.34
"1084","2019-09-13",1.35
"1085","2019-09-16",1.344
"1086","2019-09-17",1.423
"1087","2019-09-18",1.44
"1088","2019-09-19",1.369
"1089","2019-09-20",1.39
"1090","2019-09-23",1.45
"1091","2019-09-24",1.37
"1092","2019-09-25",1.36
"1093","2019-09-26",1.31
"1094","2019-09-27",1.313
"1095","2019-09-30",1.303
"1096","2019-10-01",1.27
"1097","2019-10-02",1.27
"1098","2019-10-03",1.236
"1099","2019-10-04",1.266
"1100","2019-10-07",1.265
"1101","2019-10-08",1.31
"1102","2019-10-09",1.28
"1103","2019-10-10",1.29
"1104","2019-10-11",1.331
"1105","2019-10-14",1.39
"1106","2019-10-15",1.44
"1107","2019-10-16",1.44
"1108","2019-10-17",1.397
"1109","2019-10-18",1.414
"1110","2019-10-21",1.45
"1111","2019-10-22",1.28
"1112","2019-10-23",1.29
"1113","2019-10-24",1.23
"1114","2019-10-25",1.226
"1115","2019-10-28",1.25
"1116","2019-10-29",1.24
"1117","2019-10-30",1.24
"1118","2019-10-31",1.231
"1119","2019-11-01",1.26
"1120","2019-11-04",1.274
"1121","2019-11-05",1.28
"1122","2019-11-06",1.29
"1123","2019-11-07",1.23
"1124","2019-11-08",1.27
"1125","2019-11-11",1.26
"1126","2019-11-12",1.257
"1127","2019-11-13",1.21
"1128","2019-11-14",1.216
"1129","2019-11-15",1.28
"1130","2019-11-18",1.267
"1131","2019-11-19",1.26
"1132","2019-11-20",1.23
"1133","2019-11-21",1.249
"1134","2019-11-22",1.209
"1135","2019-11-25",1.147
"1136","2019-11-26",1.16
"1137","2019-11-27",1.1
"1138","2019-11-29",1.081
"1139","2019-12-02",1.1
"1140","2019-12-03",1.1
"1141","2019-12-04",1.11
"1142","2019-12-05",1.11
"1143","2019-12-06",1.1
"1144","2019-12-09",1.07
"1145","2019-12-10",1.099
"1146","2019-12-11",1.248
"1147","2019-12-12",1.17
"1148","2019-12-13",1.1
"1149","2019-12-16",1.12
"1150","2019-12-17",1.17
"1151","2019-12-18",1.12
"1152","2019-12-19",1.13
"1153","2019-12-20",1.1
"1154","2019-12-23",1.11
"1155","2019-12-24",1.106
"1156","2019-12-26",1.1
"1157","2019-12-27",1.09
"1158","2019-12-30",1.07
"1159","2019-12-31",1.05
"1160","2020-01-02",1.05
"1161","2020-01-03",1.08
"1162","2020-01-06",1.075
"1163","2020-01-07",1.076
"1164","2020-01-08",1.08
"1165","2020-01-09",1.07
"1166","2020-01-10",1.078
"1167","2020-01-13",1.08
"1168","2020-01-14",1.062
"1169","2020-01-15",1.089
"1170","2020-01-16",1.13
"1171","2020-01-17",1.076
"1172","2020-01-21",1.1
"1173","2020-01-22",1.158
"1174","2020-01-23",1.144
"1175","2020-01-24",1.115
"1176","2020-01-27",1.15
"1177","2020-01-28",1.14
"1178","2020-01-29",1.14
"1179","2020-01-30",1.09
"1180","2020-01-31",1.096
"1181","2020-02-03",1.124
"1182","2020-02-04",1.11
"1183","2020-02-05",1.16
"1184","2020-02-06",1.2
"1185","2020-02-07",1.17
"1186","2020-02-10",1.15
"1187","2020-02-11",1.14
"1188","2020-02-12",1.235
"1189","2020-02-13",1.16
"1190","2020-02-14",1.17
"1191","2020-02-18",1.22
"1192","2020-02-19",1.21
"1193","2020-02-20",1.26
"1194","2020-02-21",1.22
"1195","2020-02-24",1.189
"1196","2020-02-25",1.4
"1197","2020-02-26",1.17
"1198","2020-02-27",1.114
"1199","2020-02-28",1.111
"1200","2020-03-02",1.1
"1201","2020-03-03",1.07
"1202","2020-03-04",1.087
"1203","2020-03-05",1.05
"1204","2020-03-06",0.985
"1205","2020-03-09",0.93
"1206","2020-03-10",0.935
"1207","2020-03-11",0.897
"1208","2020-03-12",0.809
"1209","2020-03-13",0.866
"1210","2020-03-16",0.722
"1211","2020-03-17",0.66
"1212","2020-03-18",0.6
"1213","2020-03-19",0.68
"1214","2020-03-20",0.64
"1215","2020-03-23",0.657
"1216","2020-03-24",0.66
"1217","2020-03-25",0.675
"1218","2020-03-26",0.732
"1219","2020-03-27",0.74
"1220","2020-03-30",0.73
"1221","2020-03-31",0.74
"1222","2020-04-01",0.748
"1223","2020-04-02",0.725
"1224","2020-04-03",0.67
"1225","2020-04-06",0.68
"1226","2020-04-07",0.703
"1227","2020-04-08",0.722
"1228","2020-04-09",0.7
"1229","2020-04-13",0.691
"1230","2020-04-14",0.718
"1231","2020-04-15",0.75
"1232","2020-04-16",0.762
"1233","2020-04-17",0.698
"1234","2020-04-20",0.74
"1235","2020-04-21",0.724
"1236","2020-04-22",0.702
"1237","2020-04-23",0.75
"1238","2020-04-24",0.79
"1239","2020-04-27",0.83
"1240","2020-04-28",0.817
"1241","2020-04-29",0.8
"1242","2020-04-30",0.75
"1243","2020-05-01",0.75
"1244","2020-05-04",0.8
"1245","2020-05-05",0.778
"1246","2020-05-06",1.03
"1247","2020-05-07",1.11
"1248","2020-05-08",1.05
"1249","2020-05-11",1.01
"1250","2020-05-12",0.99
"1251","2020-05-13",0.9
"1252","2020-05-14",0.9
"1253","2020-05-15",0.88
"1254","2020-05-18",0.927
"1255","2020-05-19",0.945
"1256","2020-05-20",0.941
"1257","2020-05-21",0.991
"1258","2020-05-22",1.02
"1259","2020-05-26",1.01
"1260","2020-05-27",0.99
"1261","2020-05-28",0.98
"1262","2020-05-29",0.942
"1263","2020-06-01",0.95
"1264","2020-06-02",0.998
"1265","2020-06-03",1.2
"1266","2020-06-04",1.21
"1267","2020-06-05",1.26
"1268","2020-06-08",1.29
"1269","2020-06-09",1.3
"1270","2020-06-10",1.32
"1271","2020-06-11",1.12
"1272","2020-06-12",1.16
"1273","2020-06-15",1.18
"1274","2020-06-16",1.349
"1275","2020-06-17",1.6
"1276","2020-06-18",1.37
"1277","2020-06-19",1.56
"1278","2020-06-22",1.38
"1279","2020-06-23",1.34
"1280","2020-06-24",1.39
"1281","2020-06-25",1.415
"1282","2020-06-26",1.32
"1283","2020-06-29",1.3
"1284","2020-06-30",1.32
"1285","2020-07-01",1.33
"1286","2020-07-02",1.44
"1287","2020-07-06",1.75
"1288","2020-07-07",1.7
"1289","2020-07-08",1.97
"1290","2020-07-09",2.145
"1291","2020-07-10",1.91
"1292","2020-07-13",1.6
"1293","2020-07-14",1.75
"1294","2020-07-15",1.78
"1295","2020-07-16",1.89
"1296","2020-07-17",1.93
"1297","2020-07-20",2.2
"1298","2020-07-21",2.057
"1299","2020-07-22",2.12
"1300","2020-07-23",2.03
"1301","2020-07-24",1.91
"1302","2020-07-27",1.92
"1303","2020-07-28",1.87
"1304","2020-07-29",1.78
"1305","2020-07-30",1.87
"1306","2020-07-31",1.73
"1307","2020-08-03",1.84
"1308","2020-08-04",1.85
"1309","2020-08-05",1.87
"1310","2020-08-06",1.95
"1311","2020-08-07",2.05
"1312","2020-08-10",2.22
"1313","2020-08-11",2.17
"1314","2020-08-12",2.33
"1315","2020-08-13",2.27
"1316","2020-08-14",2.2
"1317","2020-08-17",2.68
"1318","2020-08-18",3.13
"1319","2020-08-19",4
"1320","2020-08-20",3.59
"1321","2020-08-21",2.62
"1322","2020-08-24",3.29
"1323","2020-08-25",4.12
"1324","2020-08-26",4.3
"1325","2020-08-27",4.88
"1326","2020-08-28",8.25
"1327","2020-08-31",9.12
"1328","2020-09-01",8.13
"1329","2020-09-02",8.88
"1330","2020-09-03",9.06
"1331","2020-09-04",11.61
"1332","2020-09-08",9.72
"1333","2020-09-09",7.9
"1334","2020-09-10",7.06
"1335","2020-09-11",6.34
"1336","2020-09-14",7.14
"1337","2020-09-15",6.7
"1338","2020-09-16",6.7
"1339","2020-09-17",7.96
"1340","2020-09-18",8.74
"1341","2020-09-21",8.93
"1342","2020-09-22",9.5
"1343","2020-09-23",7.75
"1344","2020-09-24",7.96
"1345","2020-09-25",8.5
"1346","2020-09-28",8.1
"1347","2020-09-29",8.37
"1348","2020-09-30",9.16
"1349","2020-10-01",10.63
"1350","2020-10-02",12.27
"1351","2020-10-05",11.49
"1352","2020-10-06",9.8
"1353","2020-10-07",10.5
"1354","2020-10-08",10.09
"1355","2020-10-09",16.280001
"1356","2020-10-12",13.61
"1357","2020-10-13",12.69
"1358","2020-10-14",11.49
"1359","2020-10-15",8.98
"1360","2020-10-16",8.95
"1361","2020-10-19",8.55
"1362","2020-10-20",7.97
"1363","2020-10-21",7.1
"1364","2020-10-22",7.44
"1365","2020-10-23",7.4
"1366","2020-10-26",6.7
"1367","2020-10-27",6.85
"1368","2020-10-28",6.18
"1369","2020-10-29",6.31
"1370","2020-10-30",5.88
"1371","2020-11-02",5.94
"1372","2020-11-03",7.09
"1373","2020-11-04",7.37
"1374","2020-11-05",7.66
"1375","2020-11-06",7.75
"1376","2020-11-09",7.49
"1377","2020-11-10",6.88
"1378","2020-11-11",7.11
"1379","2020-11-12",6.64
"1380","2020-11-13",6.82
"1381","2020-11-16",7.79
"1382","2020-11-17",7.8
"1383","2020-11-18",8.13
"1384","2020-11-19",9.52
"1385","2020-11-20",9.43
"1386","2020-11-23",9.97
"1387","2020-11-24",8.79
"1388","2020-11-25",9.14
"1389","2020-11-27",10.05
