"","date","DFIN"
"982","2020-08-19",11.25
"983","2020-08-20",10.99
"984","2020-08-21",10.57
"985","2020-08-24",10.88
"986","2020-08-25",11.18
"987","2020-08-26",11.1
"988","2020-08-27",11.09
"989","2020-08-28",11
"990","2020-08-31",10.9
"991","2020-09-01",11.25
"992","2020-09-02",11.5
"993","2020-09-03",10.99
"994","2020-09-04",10.83
"995","2020-09-08",10.83
"996","2020-09-09",11.13
"997","2020-09-10",11.06
"998","2020-09-11",10.82
"999","2020-09-14",11.13
"1000","2020-09-15",11.58
"1001","2020-09-16",11.73
"1002","2020-09-17",11.62
"1003","2020-09-18",12.06
"1004","2020-09-21",11.37
"1005","2020-09-22",11.53
"1006","2020-09-23",11.79
"1007","2020-09-24",11.84
"1008","2020-09-25",12.26
"1009","2020-09-28",13.35
"1010","2020-09-29",13.19
"1011","2020-09-30",13.36
"1012","2020-10-01",13.2
"1013","2020-10-02",13.43
"1014","2020-10-05",13.32
"1015","2020-10-06",13.95
"1016","2020-10-07",14.53
"1017","2020-10-08",14.76
"1018","2020-10-09",14.35
"1019","2020-10-12",14.05
"1020","2020-10-13",14.1
"1021","2020-10-14",13.36
"1022","2020-10-15",13.68
"1023","2020-10-16",13.57
"1024","2020-10-19",13.73
"1025","2020-10-20",14.12
"1026","2020-10-21",14.07
"1027","2020-10-22",13.85
"1028","2020-10-23",13.84
"1029","2020-10-26",13.48
"1030","2020-10-27",13.24
"1031","2020-10-28",13.14
"1032","2020-10-29",13.01
"1033","2020-10-30",12.63
"1034","2020-11-02",13.15
"1035","2020-11-03",14.04
"1036","2020-11-04",14
"1037","2020-11-05",14.4
"1038","2020-11-06",13.84
"1039","2020-11-09",14.03
"1040","2020-11-10",14.54
"1041","2020-11-11",14.3
"1042","2020-11-12",14.11
"1043","2020-11-13",14.85
"1044","2020-11-16",15.24
"1045","2020-11-17",15.66
"1046","2020-11-18",15.19
"1047","2020-11-19",15.34
"1048","2020-11-20",15.24
"1049","2020-11-23",15.64
"1050","2020-11-24",15.82
"1051","2020-11-25",16.059999
"1052","2020-11-27",16.43
