"","date","AFMD"
"1003","2018-09-05",5.25
"1004","2018-09-06",5.1
"1005","2018-09-07",4.55
"1006","2018-09-10",4.8
"1007","2018-09-11",5
"1008","2018-09-12",4.75
"1009","2018-09-13",4.65
"1010","2018-09-14",4.55
"1011","2018-09-17",4.25
"1012","2018-09-18",4.35
"1013","2018-09-19",4.7
"1014","2018-09-20",4.35
"1015","2018-09-21",4.375
"1016","2018-09-24",4.4
"1017","2018-09-25",4.6
"1018","2018-09-26",4.35
"1019","2018-09-27",4.35
"1020","2018-09-28",4.35
"1021","2018-10-01",4.25
"1022","2018-10-02",4.26
"1023","2018-10-03",4.34
"1024","2018-10-04",4.16
"1025","2018-10-05",4.18
"1026","2018-10-08",4.63
"1027","2018-10-09",3.5
"1028","2018-10-10",3.405
"1029","2018-10-11",3.31
"1030","2018-10-12",3.38
"1031","2018-10-15",3.45
"1032","2018-10-16",3.45
"1033","2018-10-17",3.37
"1034","2018-10-18",3.25
"1035","2018-10-19",3.21
"1036","2018-10-22",3.15
"1037","2018-10-23",3.2
"1038","2018-10-24",3.05
"1039","2018-10-25",2.98
"1040","2018-10-26",2.97
"1041","2018-10-29",2.92
"1042","2018-10-30",2.96
"1043","2018-10-31",3.15
"1044","2018-11-01",3.71
"1045","2018-11-02",4.1
"1046","2018-11-05",4.02
"1047","2018-11-06",3.96
"1048","2018-11-07",3.96
"1049","2018-11-08",4.22
"1050","2018-11-09",4.06
"1051","2018-11-12",3.85
"1052","2018-11-13",3.77
"1053","2018-11-14",3.8
"1054","2018-11-15",4.13
"1055","2018-11-16",4.26
"1056","2018-11-19",4.39
"1057","2018-11-20",4.28
"1058","2018-11-21",4.41
"1059","2018-11-23",4.6
"1060","2018-11-26",4.56
"1061","2018-11-27",4.51
"1062","2018-11-28",4.47
"1063","2018-11-29",4.52
"1064","2018-11-30",4.48
"1065","2018-12-03",4.67
"1066","2018-12-04",4.35
"1067","2018-12-06",4.22
"1068","2018-12-07",4
"1069","2018-12-10",3.58
"1070","2018-12-11",3.64
"1071","2018-12-12",3.82
"1072","2018-12-13",3.73
"1073","2018-12-14",3.41
"1074","2018-12-17",3.22
"1075","2018-12-18",3.12
"1076","2018-12-19",3
"1077","2018-12-20",3.02
"1078","2018-12-21",2.89
"1079","2018-12-24",2.82
"1080","2018-12-26",3.01
"1081","2018-12-27",2.96
"1082","2018-12-28",3.11
"1083","2018-12-31",3.11
"1084","2019-01-02",3.22
"1085","2019-01-03",3.05
"1086","2019-01-04",3.28
"1087","2019-01-07",3.41
"1088","2019-01-08",3.5
"1089","2019-01-09",3.68
"1090","2019-01-10",3.51
"1091","2019-01-11",3.47
"1092","2019-01-14",3.4
"1093","2019-01-15",3.47
"1094","2019-01-16",3.59
"1095","2019-01-17",3.55
"1096","2019-01-18",3.54
"1097","2019-01-22",3.38
"1098","2019-01-23",3.32
"1099","2019-01-24",3.36
"1100","2019-01-25",3.33
"1101","2019-01-28",3.29
"1102","2019-01-29",3.17
"1103","2019-01-30",3.34
"1104","2019-01-31",3.43
"1105","2019-02-01",3.475
"1106","2019-02-04",3.42
"1107","2019-02-05",3.39
"1108","2019-02-06",3.48
"1109","2019-02-07",3.4
"1110","2019-02-08",3.32
"1111","2019-02-11",3.42
"1112","2019-02-12",3.52
"1113","2019-02-13",3.42
"1114","2019-02-14",3.48
"1115","2019-02-15",3.42
"1116","2019-02-19",3.45
"1117","2019-02-20",3.4
"1118","2019-02-21",3.35
"1119","2019-02-22",3.39
"1120","2019-02-25",3.45
"1121","2019-02-26",3.44
"1122","2019-02-27",3.48
"1123","2019-02-28",3.51
"1124","2019-03-01",3.81
"1125","2019-03-04",3.65
"1126","2019-03-05",3.78
"1127","2019-03-06",3.62
"1128","2019-03-07",3.58
"1129","2019-03-08",3.6
"1130","2019-03-11",3.63
"1131","2019-03-12",3.99
"1132","2019-03-13",4
"1133","2019-03-14",4.02
"1134","2019-03-15",4.01
"1135","2019-03-18",3.92
"1136","2019-03-19",4.19
"1137","2019-03-20",4.34
"1138","2019-03-21",4.18
"1139","2019-03-22",4
"1140","2019-03-25",4
"1141","2019-03-26",4.07
"1142","2019-03-27",4.17
"1143","2019-03-28",4.07
"1144","2019-03-29",4.2
"1145","2019-04-01",4.21
"1146","2019-04-02",4.15
"1147","2019-04-03",4.2
"1148","2019-04-04",4.1
"1149","2019-04-05",4.05
"1150","2019-04-08",4.03
"1151","2019-04-09",4.13
"1152","2019-04-10",4.19
"1153","2019-04-11",4.14
"1154","2019-04-12",3.95
"1155","2019-04-15",3.84
"1156","2019-04-16",3.58
"1157","2019-04-17",3.45
"1158","2019-04-18",3.35
"1159","2019-04-22",3.3
"1160","2019-04-23",3.25
"1161","2019-04-24",3.36
"1162","2019-04-25",3.32
"1163","2019-04-26",3.41
"1164","2019-04-29",3.36
"1165","2019-04-30",3.3
"1166","2019-05-01",3.4
"1167","2019-05-02",3.45
"1168","2019-05-03",3.45
"1169","2019-05-06",3.5
"1170","2019-05-07",3.53
"1171","2019-05-08",3.57
"1172","2019-05-09",3.69
"1173","2019-05-10",3.54
"1174","2019-05-13",3.42
"1175","2019-05-14",3.39
"1176","2019-05-15",3.43
"1177","2019-05-16",3.49
"1178","2019-05-17",3.37
"1179","2019-05-20",3.34
"1180","2019-05-21",3.32
"1181","2019-05-22",3.09
"1182","2019-05-23",3
"1183","2019-05-24",3.1
"1184","2019-05-28",3.01
"1185","2019-05-29",3.03
"1186","2019-05-30",2.99
"1187","2019-05-31",3.04
"1188","2019-06-03",2.99
"1189","2019-06-04",3
"1190","2019-06-05",2.9
"1191","2019-06-06",2.6
"1192","2019-06-07",2.62
"1193","2019-06-10",2.99
"1194","2019-06-11",2.96
"1195","2019-06-12",3.1
"1196","2019-06-13",3.32
"1197","2019-06-14",3.19
"1198","2019-06-17",3.23
"1199","2019-06-18",3.3
"1200","2019-06-19",3.35
"1201","2019-06-20",3.38
"1202","2019-06-21",3.41
"1203","2019-06-24",2.91
"1204","2019-06-25",2.68
"1205","2019-06-26",2.75
"1206","2019-06-27",2.83
"1207","2019-06-28",2.87
"1208","2019-07-01",2.97
"1209","2019-07-02",2.9
"1210","2019-07-03",2.95
"1211","2019-07-05",2.91
"1212","2019-07-08",2.84
"1213","2019-07-09",2.82
"1214","2019-07-10",2.84
"1215","2019-07-11",2.98
"1216","2019-07-12",3.13
"1217","2019-07-15",3.15
"1218","2019-07-16",3.06
"1219","2019-07-17",3.04
"1220","2019-07-18",3.15
"1221","2019-07-19",3.1
"1222","2019-07-22",2.94
"1223","2019-07-23",2.94
"1224","2019-07-24",2.92
"1225","2019-07-25",2.9
"1226","2019-07-26",2.99
"1227","2019-07-29",2.96
"1228","2019-07-30",2.96
"1229","2019-07-31",3
"1230","2019-08-01",2.83
"1231","2019-08-02",2.96
"1232","2019-08-05",2.69
"1233","2019-08-06",2.71
"1234","2019-08-07",2.73
"1235","2019-08-08",2.77
"1236","2019-08-09",2.94
"1237","2019-08-12",2.75
"1238","2019-08-13",2.82
"1239","2019-08-14",2.82
"1240","2019-08-15",2.7
"1241","2019-08-16",2.72
"1242","2019-08-19",2.83
"1243","2019-08-20",2.85
"1244","2019-08-21",2.8
"1245","2019-08-22",2.8
"1246","2019-08-23",2.68
"1247","2019-08-26",2.72
"1248","2019-08-27",2.67
"1249","2019-08-28",2.74
"1250","2019-08-29",2.82
"1251","2019-08-30",2.78
"1252","2019-09-03",2.76
"1253","2019-09-04",2.81
"1254","2019-09-05",2.93
"1255","2019-09-06",2.84
"1256","2019-09-09",2.91
"1257","2019-09-10",2.89
"1258","2019-09-11",2.92
"1259","2019-09-12",3.13
"1260","2019-09-13",3.24
"1261","2019-09-16",3.37
"1262","2019-09-17",3.59
"1263","2019-09-18",3.65
"1264","2019-09-19",3.63
"1265","2019-09-20",3.43
"1266","2019-09-23",3.51
"1267","2019-09-24",3.44
"1268","2019-09-25",3.41
"1269","2019-09-26",3.23
"1270","2019-09-27",3.195
"1271","2019-09-30",2.94
"1272","2019-10-01",2.75
"1273","2019-10-02",2.74
"1274","2019-10-03",2.86
"1275","2019-10-04",2.88
"1276","2019-10-07",2.82
"1277","2019-10-08",2.72
"1278","2019-10-09",2.64
"1279","2019-10-10",2.65
"1280","2019-10-11",2.74
"1281","2019-10-14",2.67
"1282","2019-10-15",2.93
"1283","2019-10-16",3.03
"1284","2019-10-17",3.06
"1285","2019-10-18",2.88
"1286","2019-10-21",2.95
"1287","2019-10-22",2.8
"1288","2019-10-23",2.82
"1289","2019-10-24",2.79
"1290","2019-10-25",2.83
"1291","2019-10-28",2.83
"1292","2019-10-29",2.83
"1293","2019-10-30",2.805
"1294","2019-10-31",2.94
"1295","2019-11-01",3.07
"1296","2019-11-04",3.03
"1297","2019-11-05",3.06
"1298","2019-11-06",3.04
"1299","2019-11-07",2.89
"1300","2019-11-08",2.57
"1301","2019-11-11",2.6
"1302","2019-11-12",2.52
"1303","2019-11-13",2.34
"1304","2019-11-14",2.42
"1305","2019-11-15",2.47
"1306","2019-11-18",2.43
"1307","2019-11-19",2.34
"1308","2019-11-20",2.27
"1309","2019-11-21",2.365
"1310","2019-11-22",2.38
"1311","2019-11-25",2.47
"1312","2019-11-26",2.46
"1313","2019-11-27",2.54
"1314","2019-11-29",2.58
"1315","2019-12-02",2.5
"1316","2019-12-03",2.44
"1317","2019-12-04",2.33
"1318","2019-12-05",2.31
"1319","2019-12-06",2.28
"1320","2019-12-09",2.25
"1321","2019-12-10",2.28
"1322","2019-12-11",2.3
"1323","2019-12-12",2.49
"1324","2019-12-13",2.55
"1325","2019-12-16",2.59
"1326","2019-12-17",2.77
"1327","2019-12-18",2.8
"1328","2019-12-19",2.74
"1329","2019-12-20",2.75
"1330","2019-12-23",2.94
"1331","2019-12-24",2.97
"1332","2019-12-26",2.82
"1333","2019-12-27",2.73
"1334","2019-12-30",2.78
"1335","2019-12-31",2.74
"1336","2020-01-02",2.65
"1337","2020-01-03",2.55
"1338","2020-01-06",2.52
"1339","2020-01-07",2.49
"1340","2020-01-08",2.51
"1341","2020-01-09",2.75
"1342","2020-01-10",2.75
"1343","2020-01-13",2.68
"1344","2020-01-14",2.71
"1345","2020-01-15",2.84
"1346","2020-01-16",2.96
"1347","2020-01-17",3.02
"1348","2020-01-21",2.9
"1349","2020-01-22",2.9
"1350","2020-01-23",2.94
"1351","2020-01-24",2.9
"1352","2020-01-27",2.73
"1353","2020-01-28",2.78
"1354","2020-01-29",2.76
"1355","2020-01-30",2.68
"1356","2020-01-31",2.62
"1357","2020-02-03",2.57
"1358","2020-02-04",2.69
"1359","2020-02-05",2.78
"1360","2020-02-06",2.75
"1361","2020-02-07",2.66
"1362","2020-02-10",2.74
"1363","2020-02-11",2.62
"1364","2020-02-12",2.64
"1365","2020-02-13",2.57
"1366","2020-02-14",2.53
"1367","2020-02-18",2.71
"1368","2020-02-19",2.75
"1369","2020-02-20",2.74
"1370","2020-02-21",2.7
"1371","2020-02-24",2.5
"1372","2020-02-25",2.32
"1373","2020-02-26",2.42
"1374","2020-02-27",2.33
"1375","2020-02-28",2.36
"1376","2020-03-02",2.42
"1377","2020-03-03",2.4
"1378","2020-03-04",2.46
"1379","2020-03-05",2.36
"1380","2020-03-06",2.24
"1381","2020-03-09",2
"1382","2020-03-10",2.01
"1383","2020-03-11",1.82
"1384","2020-03-12",1.6
"1385","2020-03-13",1.685
"1386","2020-03-16",1.44
"1387","2020-03-17",1.67
"1388","2020-03-18",1.48
"1389","2020-03-19",1.83
"1390","2020-03-20",1.86
"1391","2020-03-23",1.7
"1392","2020-03-24",1.71
"1393","2020-03-25",1.61
"1394","2020-03-26",1.57
"1395","2020-03-27",1.56
"1396","2020-03-30",1.61
"1397","2020-03-31",1.58
"1398","2020-04-01",1.59
"1399","2020-04-02",1.64
"1400","2020-04-03",1.58
"1401","2020-04-06",1.825
"1402","2020-04-07",1.78
"1403","2020-04-08",1.95
"1404","2020-04-09",1.99
"1405","2020-04-13",2.08
"1406","2020-04-14",2.14
"1407","2020-04-15",2.15
"1408","2020-04-16",2.16
"1409","2020-04-17",2.3
"1410","2020-04-20",2.24
"1411","2020-04-21",2.2
"1412","2020-04-22",2.23
"1413","2020-04-23",2.17
"1414","2020-04-24",2.24
"1415","2020-04-27",2.24
"1416","2020-04-28",2.23
"1417","2020-04-29",2.2
"1418","2020-04-30",2.19
"1419","2020-05-01",2.03
"1420","2020-05-04",2.045
"1421","2020-05-05",2.11
"1422","2020-05-06",2.21
"1423","2020-05-07",2.2
"1424","2020-05-08",2.26
"1425","2020-05-11",2.22
"1426","2020-05-12",2.16
"1427","2020-05-13",2.05
"1428","2020-05-14",1.98
"1429","2020-05-15",2.36
"1430","2020-05-18",2.46
"1431","2020-05-19",2.85
"1432","2020-05-20",2.9
"1433","2020-05-21",2.87
"1434","2020-05-22",2.99
"1435","2020-05-26",3.11
"1436","2020-05-27",3.16
"1437","2020-05-28",3.12
"1438","2020-05-29",3.29
"1439","2020-06-01",3.25
"1440","2020-06-02",3.45
"1441","2020-06-03",3.41
"1442","2020-06-04",3.31
"1443","2020-06-05",3.48
"1444","2020-06-08",3.39
"1445","2020-06-09",3.31
"1446","2020-06-10",3.24
"1447","2020-06-11",3
"1448","2020-06-12",3.06
"1449","2020-06-15",3.28
"1450","2020-06-16",3.55
"1451","2020-06-17",3.48
"1452","2020-06-18",3.57
"1453","2020-06-19",3.88
"1454","2020-06-22",4.41
"1455","2020-06-23",4.25
"1456","2020-06-24",4.09
"1457","2020-06-25",4.63
"1458","2020-06-26",4.63
"1459","2020-06-29",4.51
"1460","2020-06-30",4.615
"1461","2020-07-01",4.73
"1462","2020-07-02",4.57
"1463","2020-07-06",4.34
"1464","2020-07-07",4.39
"1465","2020-07-08",4.58
"1466","2020-07-09",4.6
"1467","2020-07-10",4.41
"1468","2020-07-13",4.23
"1469","2020-07-14",4.16
"1470","2020-07-15",4.57
"1471","2020-07-16",4.51
"1472","2020-07-17",4.415
"1473","2020-07-20",4.39
"1474","2020-07-21",4.405
"1475","2020-07-22",4.23
"1476","2020-07-23",4.11
"1477","2020-07-24",3.94
"1478","2020-07-27",3.99
"1479","2020-07-28",3.78
"1480","2020-07-29",3.59
"1481","2020-07-30",3.7
"1482","2020-07-31",3.53
"1483","2020-08-03",3.8
"1484","2020-08-04",3.735
"1485","2020-08-05",3.81
"1486","2020-08-06",3.78
"1487","2020-08-07",3.81
"1488","2020-08-10",3.85
"1489","2020-08-11",3.47
"1490","2020-08-12",3.35
"1491","2020-08-13",3.44
"1492","2020-08-14",3.43
"1493","2020-08-17",3.6
"1494","2020-08-18",3.73
"1495","2020-08-19",3.9
"1496","2020-08-20",3.965
"1497","2020-08-21",3.83
"1498","2020-08-24",3.65
"1499","2020-08-25",3.68
"1500","2020-08-26",3.5
"1501","2020-08-27",3.4
"1502","2020-08-28",3.45
"1503","2020-08-31",3.45
"1504","2020-09-01",3.46
"1505","2020-09-02",3.52
"1506","2020-09-03",3.39
"1507","2020-09-04",3.28
"1508","2020-09-08",3.28
"1509","2020-09-09",3.38
"1510","2020-09-10",3.41
"1511","2020-09-11",3.43
"1512","2020-09-14",3.6
"1513","2020-09-15",3.58
"1514","2020-09-16",3.55
"1515","2020-09-17",3.7
"1516","2020-09-18",3.8
"1517","2020-09-21",3.65
"1518","2020-09-22",3.5
"1519","2020-09-23",3.31
"1520","2020-09-24",3.26
"1521","2020-09-25",3.33
"1522","2020-09-28",3.32
"1523","2020-09-29",3.42
"1524","2020-09-30",3.39
"1525","2020-10-01",3.38
"1526","2020-10-02",3.2
"1527","2020-10-05",3.54
"1528","2020-10-06",3.63
"1529","2020-10-07",3.65
"1530","2020-10-08",3.72
"1531","2020-10-09",3.7
"1532","2020-10-12",3.67
"1533","2020-10-13",3.74
"1534","2020-10-14",3.51
"1535","2020-10-15",3.51
"1536","2020-10-16",3.55
"1537","2020-10-19",3.46
"1538","2020-10-20",3.39
"1539","2020-10-21",3.26
"1540","2020-10-22",3.29
"1541","2020-10-23",3.3
"1542","2020-10-26",3.21
"1543","2020-10-27",3.31
"1544","2020-10-28",3.19
"1545","2020-10-29",3.28
"1546","2020-10-30",3.16
"1547","2020-11-02",3.24
"1548","2020-11-03",3.27
"1549","2020-11-04",3.63
"1550","2020-11-05",3.64
"1551","2020-11-06",3.42
"1552","2020-11-09",3.73
"1553","2020-11-10",4.22
"1554","2020-11-11",4.44
"1555","2020-11-12",4.44
"1556","2020-11-13",4.42
"1557","2020-11-16",4.35
"1558","2020-11-17",4.45
"1559","2020-11-18",4.46
"1560","2020-11-19",4.82
"1561","2020-11-20",4.94
"1562","2020-11-23",5.11
"1563","2020-11-24",5.13
"1564","2020-11-25",5.18
"1565","2020-11-27",5.29
