"","date","ORGS"
"1949","2019-12-09",2.6
"1950","2019-12-10",2.65
"1951","2019-12-11",2.67
"1952","2019-12-12",2.8
"1953","2019-12-13",2.85
"1954","2019-12-16",3.14
"1955","2019-12-17",2.99
"1956","2019-12-18",2.99
"1957","2019-12-19",2.95
"1958","2019-12-20",3.11
"1959","2019-12-23",3.1
"1960","2019-12-24",3.07
"1961","2019-12-26",2.91
"1962","2019-12-27",3.75
"1963","2019-12-30",4.18
"1964","2019-12-31",4.66
"1965","2020-01-02",4.5
"1966","2020-01-03",4.87
"1967","2020-01-06",5.14
"1968","2020-01-07",5.1
"1969","2020-01-08",4.85
"1970","2020-01-09",4.7
"1971","2020-01-10",4.52
"1972","2020-01-13",4.24
"1973","2020-01-14",4.69
"1974","2020-01-15",4.97
"1975","2020-01-16",5.02
"1976","2020-01-17",5.4
"1977","2020-01-21",5.09
"1978","2020-01-22",5.1
"1979","2020-01-23",4.73
"1980","2020-01-24",4.9
"1981","2020-01-27",4.8
"1982","2020-01-28",4.83
"1983","2020-01-29",5.24
"1984","2020-01-30",5.06
"1985","2020-01-31",5.18
"1986","2020-02-03",5.44
"1987","2020-02-04",5.07
"1988","2020-02-05",4.89
"1989","2020-02-06",5.07
"1990","2020-02-07",4.95
"1991","2020-02-10",4.94
"1992","2020-02-11",5.05
"1993","2020-02-12",5
"1994","2020-02-13",5.11
"1995","2020-02-14",4.88
"1996","2020-02-18",4.77
"1997","2020-02-19",4.84
"1998","2020-02-20",4.85
"1999","2020-02-21",4.55
"2000","2020-02-24",4.44
"2001","2020-02-25",4.22
"2002","2020-02-26",4.34
"2003","2020-02-27",4.12
"2004","2020-02-28",4.32
"2005","2020-03-02",4.2
"2006","2020-03-03",4.29
"2007","2020-03-04",4.25
"2008","2020-03-05",4.29
"2009","2020-03-06",4.02
"2010","2020-03-09",3.7
"2011","2020-03-10",3.73
"2012","2020-03-11",3.86
"2013","2020-03-12",3.28
"2014","2020-03-13",3.46
"2015","2020-03-16",3.25
"2016","2020-03-17",3.07
"2017","2020-03-18",2.94
"2018","2020-03-19",2.99
"2019","2020-03-20",2.99
"2020","2020-03-23",2.76
"2021","2020-03-24",3.1
"2022","2020-03-25",3.11
"2023","2020-03-26",3.4
"2024","2020-03-27",3.3
"2025","2020-03-30",3.31
"2026","2020-03-31",3.8
"2027","2020-04-01",3.6
"2028","2020-04-02",4.39
"2029","2020-04-03",3.97
"2030","2020-04-06",3.82
"2031","2020-04-07",4.16
"2032","2020-04-08",4.2
"2033","2020-04-09",4.49
"2034","2020-04-13",4.37
"2035","2020-04-14",4.99
"2036","2020-04-15",4.97
"2037","2020-04-16",4.7
"2038","2020-04-17",4.85
"2039","2020-04-20",5.02
"2040","2020-04-21",4.8
"2041","2020-04-22",5.02
"2042","2020-04-23",5.22
"2043","2020-04-24",5.1
"2044","2020-04-27",5.15
"2045","2020-04-28",5.29
"2046","2020-04-29",5.35
"2047","2020-04-30",5.02
"2048","2020-05-01",4.99
"2049","2020-05-04",5.35
"2050","2020-05-05",5.42
"2051","2020-05-06",5.45
"2052","2020-05-07",5.81
"2053","2020-05-08",6.11
"2054","2020-05-11",5.93
"2055","2020-05-12",6.03
"2056","2020-05-13",6.75
"2057","2020-05-14",6.7
"2058","2020-05-15",7.28
"2059","2020-05-18",6.84
"2060","2020-05-19",6.96
"2061","2020-05-20",7.03
"2062","2020-05-21",7.18
"2063","2020-05-22",7.26
"2064","2020-05-26",6.87
"2065","2020-05-27",6.88
"2066","2020-05-28",6.86
"2067","2020-05-29",7.27
"2068","2020-06-01",7.26
"2069","2020-06-02",7.68
"2070","2020-06-03",7.84
"2071","2020-06-04",7.7
"2072","2020-06-05",7.67
"2073","2020-06-08",7.5
"2074","2020-06-09",7.69
"2075","2020-06-10",7.62
"2076","2020-06-11",6.36
"2077","2020-06-12",6.62
"2078","2020-06-15",6.94
"2079","2020-06-16",6.99
"2080","2020-06-17",6.84
"2081","2020-06-18",6.94
"2082","2020-06-19",6.62
"2083","2020-06-22",6.83
"2084","2020-06-23",6.83
"2085","2020-06-24",6.6
"2086","2020-06-25",6.7
"2087","2020-06-26",6.38
"2088","2020-06-29",6.05
"2089","2020-06-30",6.08
"2090","2020-07-01",5.79
"2091","2020-07-02",5.9
"2092","2020-07-06",5.94
"2093","2020-07-07",5.95
"2094","2020-07-08",5.97
"2095","2020-07-09",5.67
"2096","2020-07-10",5.76
"2097","2020-07-13",5.64
"2098","2020-07-14",5.81
"2099","2020-07-15",5.99
"2100","2020-07-16",5.78
"2101","2020-07-17",5.94
"2102","2020-07-20",5.95
"2103","2020-07-21",5.79
"2104","2020-07-22",5.64
"2105","2020-07-23",5.64
"2106","2020-07-24",5.55
"2107","2020-07-27",5.75
"2108","2020-07-28",5.49
"2109","2020-07-29",5.52
"2110","2020-07-30",5.52
"2111","2020-07-31",5.52
"2112","2020-08-03",5.4
"2113","2020-08-04",5.45
"2114","2020-08-05",5.56
"2115","2020-08-06",5.46
"2116","2020-08-07",5.6
"2117","2020-08-10",5.74
"2118","2020-08-11",5.6
"2119","2020-08-12",5.74
"2120","2020-08-13",5.71
"2121","2020-08-14",5.68
"2122","2020-08-17",5.97
"2123","2020-08-18",5.95
"2124","2020-08-19",5.69
"2125","2020-08-20",5.65
"2126","2020-08-21",5.32
"2127","2020-08-24",5.18
"2128","2020-08-25",5.44
"2129","2020-08-26",5.39
"2130","2020-08-27",5.22
"2131","2020-08-28",5.24
"2132","2020-08-31",5.27
"2133","2020-09-01",5.15
"2134","2020-09-02",5.1
"2135","2020-09-03",4.92
"2136","2020-09-04",4.97
"2137","2020-09-08",4.96
"2138","2020-09-09",4.97
"2139","2020-09-10",4.85
"2140","2020-09-11",4.95
"2141","2020-09-14",5.01
"2142","2020-09-15",4.96
"2143","2020-09-16",4.75
"2144","2020-09-17",4.79
"2145","2020-09-18",5.36
"2146","2020-09-21",4.95
"2147","2020-09-22",5.02
"2148","2020-09-23",4.77
"2149","2020-09-24",4.78
"2150","2020-09-25",5
"2151","2020-09-28",4.99
"2152","2020-09-29",4.98
"2153","2020-09-30",5.04
"2154","2020-10-01",4.99
"2155","2020-10-02",5.03
"2156","2020-10-05",5.22
"2157","2020-10-06",5.03
"2158","2020-10-07",5.15
"2159","2020-10-08",5.27
"2160","2020-10-09",5.63
"2161","2020-10-12",5.53
"2162","2020-10-13",5.41
"2163","2020-10-14",5.26
"2164","2020-10-15",5.2
"2165","2020-10-16",4.94
"2166","2020-10-19",4.97
"2167","2020-10-20",5.04
"2168","2020-10-21",4.99
"2169","2020-10-22",4.98
"2170","2020-10-23",4.99
"2171","2020-10-26",4.92
"2172","2020-10-27",4.68
"2173","2020-10-28",4.47
"2174","2020-10-29",4.66
"2175","2020-10-30",4.53
"2176","2020-11-02",4.56
"2177","2020-11-03",4.76
"2178","2020-11-04",4.71
"2179","2020-11-05",4.65
"2180","2020-11-06",4.49
"2181","2020-11-09",4.62
"2182","2020-11-10",4.88
"2183","2020-11-11",4.91
"2184","2020-11-12",4.88
"2185","2020-11-13",4.86
"2186","2020-11-16",5.01
"2187","2020-11-17",4.95
"2188","2020-11-18",4.73
"2189","2020-11-19",4.7
"2190","2020-11-20",4.73
"2191","2020-11-23",4.77
"2192","2020-11-24",4.9
"2193","2020-11-25",4.86
"2194","2020-11-27",4.95
