"","date","QLGN"
"1047","2019-08-19",23.725
"1048","2019-08-20",23.525
"1049","2019-08-21",26
"1050","2019-08-22",26
"1051","2019-08-23",25
"1052","2019-08-26",25.25
"1053","2019-08-27",25.25
"1054","2019-08-28",25.25
"1055","2019-08-29",25.75
"1056","2019-08-30",25.75
"1057","2019-09-03",28.5
"1058","2019-09-04",27.75
"1059","2019-09-05",28.5
"1060","2019-09-06",29
"1061","2019-09-09",30
"1062","2019-09-10",28.75
"1063","2019-09-11",27.75
"1064","2019-09-12",27
"1065","2019-09-13",8.1
"1066","2019-09-16",7.975
"1067","2019-09-17",6.925
"1068","2019-09-18",6.7
"1069","2019-09-19",7.375
"1070","2019-09-20",7.15
"1071","2019-09-23",6.55
"1072","2019-09-24",6.3
"1073","2019-09-25",6.3
"1074","2019-09-26",6.475
"1075","2019-09-27",6.1
"1076","2019-09-30",7.75
"1077","2019-10-01",6.9
"1078","2019-10-02",6.55
"1079","2019-10-03",6.7
"1080","2019-10-04",6.325
"1081","2019-10-07",9.5
"1082","2019-10-08",6.775
"1083","2019-10-09",8.75
"1084","2019-10-10",8
"1085","2019-10-11",7.65
"1086","2019-10-14",7.375
"1087","2019-10-15",7.525
"1088","2019-10-16",7.75
"1089","2019-10-17",7.625
"1090","2019-10-18",7.325
"1091","2019-10-21",7.15
"1092","2019-10-22",7.125
"1093","2019-10-23",6.775
"1094","2019-10-24",6.625
"1095","2019-10-25",6.725
"1096","2019-10-28",6.5
"1097","2019-10-29",6.45
"1098","2019-10-30",6.3
"1099","2019-10-31",6.5
"1100","2019-11-01",6.725
"1101","2019-11-04",6.475
"1102","2019-11-05",6.25
"1103","2019-11-06",7
"1104","2019-11-07",6.5
"1105","2019-11-08",6.525
"1106","2019-11-11",6.375
"1107","2019-11-12",6
"1108","2019-11-13",6.025
"1109","2019-11-14",5.15
"1110","2019-11-15",5.025
"1111","2019-11-18",4.375
"1112","2019-11-19",4.5
"1113","2019-11-20",4.6
"1114","2019-11-21",4.925
"1115","2019-11-22",4.8
"1116","2019-11-25",5.05
"1117","2019-11-26",5.2
"1118","2019-11-27",5
"1119","2019-11-29",4.475
"1120","2019-12-02",4.475
"1121","2019-12-03",4.55
"1122","2019-12-04",4.775
"1123","2019-12-05",4.875
"1124","2019-12-06",5
"1125","2019-12-09",5.35
"1126","2019-12-10",4.65
"1127","2019-12-11",4.475
"1128","2019-12-12",4.35
"1129","2019-12-13",4.125
"1130","2019-12-16",4.05
"1131","2019-12-17",3.925
"1132","2019-12-18",4.05
"1133","2019-12-19",3.975
"1134","2019-12-20",4.175
"1135","2019-12-23",4.075
"1136","2019-12-24",3.9
"1137","2019-12-26",3.9
"1138","2019-12-27",3.875
"1139","2019-12-30",4.425
"1140","2019-12-31",4.225
"1141","2020-01-02",5.175
"1142","2020-01-03",5.5
"1143","2020-01-06",6.2
"1144","2020-01-07",5.875
"1145","2020-01-08",5.2
"1146","2020-01-09",5.7
"1147","2020-01-10",5.3
"1148","2020-01-13",4.775
"1149","2020-01-14",4.875
"1150","2020-01-15",5.575
"1151","2020-01-16",5.45
"1152","2020-01-17",5.6
"1153","2020-01-21",5.625
"1154","2020-01-22",5.05
"1155","2020-01-23",4.875
"1156","2020-01-24",4.9
"1157","2020-01-27",5.6
"1158","2020-01-28",5.2
"1159","2020-01-29",4.9
"1160","2020-01-30",5.075
"1161","2020-01-31",5.25
"1162","2020-02-03",5.325
"1163","2020-02-04",5.25
"1164","2020-02-05",6.225
"1165","2020-02-06",5.4
"1166","2020-02-07",5.175
"1167","2020-02-10",5.25
"1168","2020-02-11",5.175
"1169","2020-02-12",5.1
"1170","2020-02-13",4.9
"1171","2020-02-14",4.65
"1172","2020-02-18",4.75
"1173","2020-02-19",4.75
"1174","2020-02-20",5.175
"1175","2020-02-21",5.825
"1176","2020-02-24",5.45
"1177","2020-02-25",5.125
"1178","2020-02-26",5.25
"1179","2020-02-27",7.1
"1180","2020-02-28",17.25
"1181","2020-03-02",15.325
"1182","2020-03-03",11.725
"1183","2020-03-04",11.25
"1184","2020-03-05",12.875
"1185","2020-03-06",10.15
"1186","2020-03-09",9
"1187","2020-03-10",7.55
"1188","2020-03-11",6.7
"1189","2020-03-12",5.575
"1190","2020-03-13",5.75
"1191","2020-03-16",5.1
"1192","2020-03-17",5.475
"1193","2020-03-18",4.725
"1194","2020-03-19",4.75
"1195","2020-03-20",6.95
"1196","2020-03-23",11.225
"1197","2020-03-24",7.875
"1198","2020-03-25",7.75
"1199","2020-03-26",8.25
"1200","2020-03-27",7.95
"1201","2020-03-30",7.575
"1202","2020-03-31",6.675
"1203","2020-04-01",6.5
"1204","2020-04-02",6.025
"1205","2020-04-03",6.55
"1206","2020-04-06",6.625
"1207","2020-04-07",6.175
"1208","2020-04-08",6.675
"1209","2020-04-09",6.175
"1210","2020-04-13",6.95
"1211","2020-04-14",7.475
"1212","2020-04-15",7.75
"1213","2020-04-16",7.1
"1214","2020-04-17",6.75
"1215","2020-04-20",7.075
"1216","2020-04-21",6.775
"1217","2020-04-22",7.35
"1218","2020-04-23",7.725
"1219","2020-04-24",9
"1220","2020-04-27",8.25
"1221","2020-04-28",8
"1222","2020-04-29",8.675
"1223","2020-04-30",8.1
"1224","2020-05-01",9.475
"1225","2020-05-04",8.525
"1226","2020-05-05",16
"1227","2020-05-06",11
"1228","2020-05-07",12
"1229","2020-05-08",12.225
"1230","2020-05-11",13.65
"1231","2020-05-12",18.049999
"1232","2020-05-13",15.3
"1233","2020-05-14",13.675
"1234","2020-05-15",15.75
"1235","2020-05-18",16
"1236","2020-05-19",12.975
"1237","2020-05-20",11.325
"1238","2020-05-21",11
"1239","2020-05-22",11.2
"1240","2020-05-26",7.8
"1241","2020-05-27",6.4
"1242","2020-05-28",6.4
"1243","2020-05-29",6.45
"1244","2020-06-01",5.89
"1245","2020-06-02",5.59
"1246","2020-06-03",5.08
"1247","2020-06-04",5
"1248","2020-06-05",5.13
"1249","2020-06-08",5.89
"1250","2020-06-09",5.39
"1251","2020-06-10",5.42
"1252","2020-06-11",4.85
"1253","2020-06-12",5
"1254","2020-06-15",4.91
"1255","2020-06-16",4.99
"1256","2020-06-17",4.99
"1257","2020-06-18",5.11
"1258","2020-06-19",4.96
"1259","2020-06-22",4.97
"1260","2020-06-23",4.93
"1261","2020-06-24",4.75
"1262","2020-06-25",4.7
"1263","2020-06-26",4.4
"1264","2020-06-29",4.4
"1265","2020-06-30",3.97
"1266","2020-07-01",4.57
"1267","2020-07-02",4.1
"1268","2020-07-06",4.04
"1269","2020-07-07",4.04
"1270","2020-07-08",4.11
"1271","2020-07-09",4.25
"1272","2020-07-10",4.46
"1273","2020-07-13",4.2
"1274","2020-07-14",4.2
"1275","2020-07-15",4.3
"1276","2020-07-16",4.3
"1277","2020-07-17",4.38
"1278","2020-07-20",4.96
"1279","2020-07-21",5.79
"1280","2020-07-22",5.3
"1281","2020-07-23",4.99
"1282","2020-07-24",5.55
"1283","2020-07-27",5.36
"1284","2020-07-28",5.05
"1285","2020-07-29",6.42
"1286","2020-07-30",5.93
"1287","2020-07-31",5.72
"1288","2020-08-03",5.48
"1289","2020-08-04",5.51
"1290","2020-08-05",5.88
"1291","2020-08-06",5.78
"1292","2020-08-07",5.56
"1293","2020-08-10",5.73
"1294","2020-08-11",5.41
"1295","2020-08-12",5.52
"1296","2020-08-13",5.4
"1297","2020-08-14",5.5
"1298","2020-08-17",5.54
"1299","2020-08-18",5.6
"1300","2020-08-19",5.23
"1301","2020-08-20",5.16
"1302","2020-08-21",4.79
"1303","2020-08-24",4.62
"1304","2020-08-25",4.98
"1305","2020-08-26",4.97
"1306","2020-08-27",4.7
"1307","2020-08-28",4.93
"1308","2020-08-31",4.81
"1309","2020-09-01",4.77
"1310","2020-09-02",4.53
"1311","2020-09-03",4.2
"1312","2020-09-04",4.08
"1313","2020-09-08",3.99
"1314","2020-09-09",4.27
"1315","2020-09-10",4.28
"1316","2020-09-11",4.49
"1317","2020-09-14",4.43
"1318","2020-09-15",4.29
"1319","2020-09-16",4.69
"1320","2020-09-17",4.55
"1321","2020-09-18",4.72
"1322","2020-09-21",5.145
"1323","2020-09-22",5.04
"1324","2020-09-23",4.93
"1325","2020-09-24",4.4
"1326","2020-09-25",4.47
"1327","2020-09-28",4.75
"1328","2020-09-29",4.88
"1329","2020-09-30",4.95
"1330","2020-10-01",4.84
"1331","2020-10-02",4.78
"1332","2020-10-05",5
"1333","2020-10-06",5.31
"1334","2020-10-07",5.21
"1335","2020-10-08",5.23
"1336","2020-10-09",5.07
"1337","2020-10-12",4.9
"1338","2020-10-13",5.02
"1339","2020-10-14",4.87
"1340","2020-10-15",4.74
"1341","2020-10-16",4.73
"1342","2020-10-19",4.56
"1343","2020-10-20",4.45
"1344","2020-10-21",4.35
"1345","2020-10-22",4.43
"1346","2020-10-23",4.42
"1347","2020-10-26",4.2
"1348","2020-10-27",4.08
"1349","2020-10-28",4.04
"1350","2020-10-29",3.97
"1351","2020-10-30",3.84
"1352","2020-11-02",3.9
"1353","2020-11-03",4.03
"1354","2020-11-04",3.87
"1355","2020-11-05",3.92
"1356","2020-11-06",3.88
"1357","2020-11-09",3.58
"1358","2020-11-10",3.38
"1359","2020-11-11",3.59
"1360","2020-11-12",3.49
"1361","2020-11-13",3.44
"1362","2020-11-16",3.46
"1363","2020-11-17",3.55
"1364","2020-11-18",3.65
"1365","2020-11-19",3.64
"1366","2020-11-20",3.54
"1367","2020-11-23",3.34
"1368","2020-11-24",3.3
"1369","2020-11-25",3.46
"1370","2020-11-27",3.55
