"","date","NMM"
"628","2010-05-12",256.649994
"629","2010-05-13",250.5
"630","2010-05-14",246.600006
"631","2010-05-17",240.75
"632","2010-05-18",240.75
"633","2010-05-19",233.399994
"634","2010-05-20",222.149994
"635","2010-05-21",226.199997
"636","2010-05-24",226.649994
"637","2010-05-25",222.899994
"638","2010-05-26",232.800003
"639","2010-05-27",241.050003
"640","2010-05-28",236.850006
"641","2010-06-01",226.649994
"642","2010-06-02",231.899994
"643","2010-06-03",236.699997
"644","2010-06-04",229.949997
"645","2010-06-07",223.800003
"646","2010-06-08",224.699997
"647","2010-06-09",228.75
"648","2010-06-10",232.050003
"649","2010-06-11",235.350006
"650","2010-06-14",235.5
"651","2010-06-15",233.550003
"652","2010-06-16",236.25
"653","2010-06-17",237.149994
"654","2010-06-18",241.949997
"655","2010-06-21",239.25
"656","2010-06-22",238.199997
"657","2010-06-23",233.699997
"658","2010-06-24",232.800003
"659","2010-06-25",238.949997
"660","2010-06-28",242.100006
"661","2010-06-29",237
"662","2010-06-30",236.399994
"663","2010-07-01",230.850006
"664","2010-07-02",228.449997
"665","2010-07-06",231
"666","2010-07-07",241.649994
"667","2010-07-08",243.449997
"668","2010-07-09",246.449997
"669","2010-07-12",245.699997
"670","2010-07-13",253.350006
"671","2010-07-14",252.300003
"672","2010-07-15",252.899994
"673","2010-07-16",248.25
"674","2010-07-19",242.399994
"675","2010-07-20",252.600006
"676","2010-07-21",259.950012
"677","2010-07-22",267.299988
"678","2010-07-23",274.950012
"679","2010-07-26",272.100006
"680","2010-07-27",269.100006
"681","2010-07-28",269.25
"682","2010-07-29",271.649994
"683","2010-07-30",272.549988
"684","2010-08-02",276
"685","2010-08-03",275.100006
"686","2010-08-04",277.200012
"687","2010-08-05",267.899994
"688","2010-08-06",266.399994
"689","2010-08-09",264.450012
"690","2010-08-10",261.75
"691","2010-08-11",255
"692","2010-08-12",254.100006
"693","2010-08-13",257.700012
"694","2010-08-16",259.200012
"695","2010-08-17",263.399994
"696","2010-08-18",263.25
"697","2010-08-19",261
"698","2010-08-20",264.450012
"699","2010-08-23",262.049988
"700","2010-08-24",258
"701","2010-08-25",257.25
"702","2010-08-26",258.149994
"703","2010-08-27",264.299988
"704","2010-08-30",262.799988
"705","2010-08-31",259.649994
"706","2010-09-01",264.450012
"707","2010-09-02",266.850006
"708","2010-09-03",267.600006
"709","2010-09-07",265.049988
"710","2010-09-08",265.200012
"711","2010-09-09",265.049988
"712","2010-09-10",265.649994
"713","2010-09-13",268.5
"714","2010-09-14",268.5
"715","2010-09-15",266.850006
"716","2010-09-16",263.700012
"717","2010-09-17",267
"718","2010-09-20",268.5
"719","2010-09-21",268.350006
"720","2010-09-22",263.850006
"721","2010-09-23",261
"722","2010-09-24",265.649994
"723","2010-09-27",269.100006
"724","2010-09-28",270.450012
"725","2010-09-29",274.5
"726","2010-09-30",278.700012
"727","2010-10-01",276.149994
"728","2010-10-04",272.850006
"729","2010-10-05",274.799988
"730","2010-10-06",279
"731","2010-10-07",279
"732","2010-10-08",268.950012
"733","2010-10-11",270
"734","2010-10-12",270.600006
"735","2010-10-13",274.200012
"736","2010-10-14",274.350006
"737","2010-10-15",277.200012
"738","2010-10-18",275.549988
"739","2010-10-19",273.450012
"740","2010-10-20",278.549988
"741","2010-10-21",279.299988
"742","2010-10-22",284.399994
"743","2010-10-25",284.399994
"744","2010-10-26",280.649994
"745","2010-10-27",281.850006
"746","2010-10-28",281.700012
"747","2010-10-29",283.200012
"748","2010-11-01",284.850006
"749","2010-11-02",283.950012
"750","2010-11-03",284.700012
"751","2010-11-04",286.049988
"752","2010-11-05",292.5
"753","2010-11-08",286.799988
"754","2010-11-09",284.399994
"755","2010-11-10",285.149994
"756","2010-11-11",284.850006
"757","2010-11-12",280.799988
"758","2010-11-15",282.450012
"759","2010-11-16",276.299988
"760","2010-11-17",279.299988
"761","2010-11-18",279.75
"762","2010-11-19",279.75
"763","2010-11-22",281.399994
"764","2010-11-23",277.200012
"765","2010-11-24",278.700012
"766","2010-11-26",278.25
"767","2010-11-29",278.700012
"768","2010-11-30",278.399994
"769","2010-12-01",282.149994
"770","2010-12-02",280.950012
"771","2010-12-03",284.399994
"772","2010-12-06",286.649994
"773","2010-12-07",286.799988
"774","2010-12-08",283.799988
"775","2010-12-09",288.299988
"776","2010-12-10",293.700012
"777","2010-12-13",282.75
"778","2010-12-14",288.149994
"779","2010-12-15",283.200012
"780","2010-12-16",284.25
"781","2010-12-17",282.149994
"782","2010-12-20",285.600006
"783","2010-12-21",287.399994
"784","2010-12-22",291.75
"785","2010-12-23",291.75
"786","2010-12-27",289.200012
"787","2010-12-28",288.899994
"788","2010-12-29",289.350006
"789","2010-12-30",290.100006
"790","2010-12-31",291.75
"791","2011-01-03",296.25
"792","2011-01-04",296.25
"793","2011-01-05",297.600006
"794","2011-01-06",300
"795","2011-01-07",307.200012
"796","2011-01-10",309.450012
"797","2011-01-11",310.799988
"798","2011-01-12",312.299988
"799","2011-01-13",311.25
"800","2011-01-14",305.100006
"801","2011-01-18",311.399994
"802","2011-01-19",292.200012
"803","2011-01-20",284.399994
"804","2011-01-21",288
"805","2011-01-24",291.75
"806","2011-01-25",279.75
"807","2011-01-26",285.149994
"808","2011-01-27",283.049988
"809","2011-01-28",286.350006
"810","2011-01-31",289.200012
"811","2011-02-01",292.649994
"812","2011-02-02",295.799988
"813","2011-02-03",297.299988
"814","2011-02-04",296.549988
"815","2011-02-07",288.600006
"816","2011-02-08",288.299988
"817","2011-02-09",286.950012
"818","2011-02-10",281.25
"819","2011-02-11",282.899994
"820","2011-02-14",290.25
"821","2011-02-15",292.799988
"822","2011-02-16",293.700012
"823","2011-02-17",296.549988
"824","2011-02-18",295.799988
"825","2011-02-22",292.049988
"826","2011-02-23",295.350006
"827","2011-02-24",295.950012
"828","2011-02-25",298.049988
"829","2011-02-28",297.899994
"830","2011-03-01",297.899994
"831","2011-03-02",292.350006
"832","2011-03-03",294.149994
"833","2011-03-04",293.399994
"834","2011-03-07",286.049988
"835","2011-03-08",287.25
"836","2011-03-09",283.649994
"837","2011-03-10",282
"838","2011-03-11",280.5
"839","2011-03-14",283.350006
"840","2011-03-15",279.450012
"841","2011-03-16",274.200012
"842","2011-03-17",276.450012
"843","2011-03-18",271.950012
"844","2011-03-21",283.799988
"845","2011-03-22",283.950012
"846","2011-03-23",291.149994
"847","2011-03-24",295.950012
"848","2011-03-25",298.350006
"849","2011-03-28",299.700012
"850","2011-03-29",299.700012
"851","2011-03-30",299.850006
"852","2011-03-31",304.950012
"853","2011-04-01",309.899994
"854","2011-04-04",309.149994
"855","2011-04-05",308.25
"856","2011-04-06",309
"857","2011-04-07",310.049988
"858","2011-04-08",303.600006
"859","2011-04-11",302.399994
"860","2011-04-12",297.899994
"861","2011-04-13",305.100006
"862","2011-04-14",303.75
"863","2011-04-15",306.75
"864","2011-04-18",305.25
"865","2011-04-19",305.549988
"866","2011-04-20",308.25
"867","2011-04-21",314.850006
"868","2011-04-25",314.850006
"869","2011-04-26",313.799988
"870","2011-04-27",318
"871","2011-04-28",320.700012
"872","2011-04-29",319.5
"873","2011-05-02",317.100006
"874","2011-05-03",306.149994
"875","2011-05-04",298.5
"876","2011-05-05",296.850006
"877","2011-05-06",298.799988
"878","2011-05-09",300.600006
"879","2011-05-10",305.850006
"880","2011-05-11",300.149994
"881","2011-05-12",298.649994
"882","2011-05-13",299.700012
"883","2011-05-16",300.299988
"884","2011-05-17",284.700012
"885","2011-05-18",291
"886","2011-05-19",294.149994
"887","2011-05-20",288.450012
"888","2011-05-23",286.049988
"889","2011-05-24",284.549988
"890","2011-05-25",283.950012
"891","2011-05-26",280.799988
"892","2011-05-27",282.149994
"893","2011-05-31",286.5
"894","2011-06-01",286.049988
"895","2011-06-02",281.549988
"896","2011-06-03",277.649994
"897","2011-06-06",269.549988
"898","2011-06-07",259.950012
"899","2011-06-08",252
"900","2011-06-09",260.25
"901","2011-06-10",261.899994
"902","2011-06-13",259.950012
"903","2011-06-14",267.75
"904","2011-06-15",264.450012
"905","2011-06-16",259.649994
"906","2011-06-17",263.549988
"907","2011-06-20",266.700012
"908","2011-06-21",273.600006
"909","2011-06-22",275.700012
"910","2011-06-23",270.299988
"911","2011-06-24",269.700012
"912","2011-06-27",267.299988
"913","2011-06-28",267.149994
"914","2011-06-29",274.950012
"915","2011-06-30",275.700012
"916","2011-07-01",277.350006
"917","2011-07-05",276.149994
"918","2011-07-06",280.649994
"919","2011-07-07",286.950012
"920","2011-07-08",282.75
"921","2011-07-11",275.25
"922","2011-07-12",272.700012
"923","2011-07-13",271.200012
"924","2011-07-14",269.549988
"925","2011-07-15",270.149994
"926","2011-07-18",263.700012
"927","2011-07-19",261.75
"928","2011-07-20",258.899994
"929","2011-07-21",258.450012
"930","2011-07-22",251.25
"931","2011-07-25",242.100006
"932","2011-07-26",253.050003
"933","2011-07-27",246.75
"934","2011-07-28",245.850006
"935","2011-07-29",241.5
"936","2011-08-01",239.699997
"937","2011-08-02",236.100006
"938","2011-08-03",221.699997
"939","2011-08-04",200.399994
"940","2011-08-05",183.300003
"941","2011-08-08",169.649994
"942","2011-08-09",193.949997
"943","2011-08-10",212.100006
"944","2011-08-11",224.25
"945","2011-08-12",231.600006
"946","2011-08-15",237.449997
"947","2011-08-16",234.600006
"948","2011-08-17",237.149994
"949","2011-08-18",221.100006
"950","2011-08-19",217.5
"951","2011-08-22",218.100006
"952","2011-08-23",223.649994
"953","2011-08-24",225
"954","2011-08-25",223.199997
"955","2011-08-26",226.050003
"956","2011-08-29",231.449997
"957","2011-08-30",233.850006
"958","2011-08-31",237.75
"959","2011-09-01",227.699997
"960","2011-09-02",222
"961","2011-09-06",210.899994
"962","2011-09-07",216
"963","2011-09-08",212.699997
"964","2011-09-09",212.25
"965","2011-09-12",210.449997
"966","2011-09-13",217.350006
"967","2011-09-14",218.699997
