"","date","LIFE"
"965","2019-03-07",6.104
"966","2019-03-08",6.3
"967","2019-03-11",6.439997
"968","2019-03-12",6.453998
"969","2019-03-13",6.383997
"970","2019-03-14",6.439997
"971","2019-03-15",6.551997
"972","2019-03-18",6.439997
"973","2019-03-19",7.139997
"974","2019-03-20",6.901997
"975","2019-03-21",7.867997
"976","2019-03-22",7.811997
"977","2019-03-25",7.069997
"978","2019-03-26",7.363997
"979","2019-03-27",7.209997
"980","2019-03-28",7.517997
"981","2019-03-29",7.699997
"982","2019-04-01",7.881997
"983","2019-04-02",7.853997
"984","2019-04-03",7.293997
"985","2019-04-04",7.419997
"986","2019-04-05",7.013997
"987","2019-04-08",7.559997
"988","2019-04-09",7.419997
"989","2019-04-10",7.573997
"990","2019-04-11",7.559997
"991","2019-04-12",7.251997
"992","2019-04-15",7.699997
"993","2019-04-16",7.643997
"994","2019-04-17",7.559997
"995","2019-04-18",7.671997
"996","2019-04-22",8.119997
"997","2019-04-23",7.951997
"998","2019-04-24",8.119997
"999","2019-04-25",8.959996
"1000","2019-04-26",9.519997
"1001","2019-04-29",9.379996
"1002","2019-04-30",8.693996
"1003","2019-05-01",8.777996
"1004","2019-05-02",8.539996
"1005","2019-05-03",8.679996
"1006","2019-05-06",8.357997
"1007","2019-05-07",8.175997
"1008","2019-05-08",8.161997
"1009","2019-05-09",7.769997
"1010","2019-05-10",7.503997
"1011","2019-05-13",7.433997
"1012","2019-05-14",6.971997
"1013","2019-05-15",6.621997
"1014","2019-05-16",6.439997
"1015","2019-05-17",6.495997
"1016","2019-05-20",6.271997
"1017","2019-05-21",6.453998
"1018","2019-05-22",6.453998
"1019","2019-05-23",6.061997
"1020","2019-05-24",6.159997
"1021","2019-05-28",6.145998
"1022","2019-05-29",5.879998
"1023","2019-05-30",5.977998
"1024","2019-05-31",6.047997
"1025","2019-06-03",5.543998
"1026","2019-06-04",5.669998
"1027","2019-06-05",5.417998
"1028","2019-06-06",5.459998
"1029","2019-06-07",5.459998
"1030","2019-06-10",5.473998
"1031","2019-06-11",5.389998
"1032","2019-06-12",5.319998
"1033","2019-06-13",5.459998
"1034","2019-06-14",5.319998
"1035","2019-06-17",4.857998
"1036","2019-06-18",4.969998
"1037","2019-06-19",5.179998
"1038","2019-06-20",5.389998
"1039","2019-06-21",5.487998
"1040","2019-06-24",5.459998
"1041","2019-06-25",5.249998
"1042","2019-06-26",5.095998
"1043","2019-06-27",4.969998
"1044","2019-06-28",5.123998
"1045","2019-07-01",5.462
"1046","2019-07-02",5.42
"1047","2019-07-03",5.25
"1048","2019-07-05",5.046
"1049","2019-07-08",4.76
"1050","2019-07-09",4.67
"1051","2019-07-10",4.87
"1052","2019-07-11",5.15
"1053","2019-07-12",4.91
"1054","2019-07-15",5.223
"1055","2019-07-16",5.23
"1056","2019-07-17",5.38
"1057","2019-07-18",4.17
"1058","2019-07-19",3.9
"1059","2019-07-22",3.47
"1060","2019-07-23",3.64
"1061","2019-07-24",3.69
"1062","2019-07-25",3.37
"1063","2019-07-26",3.47
"1064","2019-07-29",3.26
"1065","2019-07-30",3.39
"1066","2019-07-31",3.51
"1067","2019-08-01",3.36
"1068","2019-08-02",3.21
"1069","2019-08-05",3.12
"1070","2019-08-06",3.12
"1071","2019-08-07",3.18
"1072","2019-08-08",3.13
"1073","2019-08-09",3.11
"1074","2019-08-12",2.937
"1075","2019-08-13",2.97
"1076","2019-08-14",2.8
"1077","2019-08-15",2.8
"1078","2019-08-16",2.92
"1079","2019-08-19",3.11
"1080","2019-08-20",2.85
"1081","2019-08-21",3.08
"1082","2019-08-22",3.25
"1083","2019-08-23",3.01
"1084","2019-08-26",3.06
"1085","2019-08-27",3.1
"1086","2019-08-28",3.08
"1087","2019-08-29",3.14
"1088","2019-08-30",2.94
"1089","2019-09-03",2.92
"1090","2019-09-04",2.85
"1091","2019-09-05",3.07
"1092","2019-09-06",3.04
"1093","2019-09-09",3.067
"1094","2019-09-10",3.39
"1095","2019-09-11",3.35
"1096","2019-09-12",3.67
"1097","2019-09-13",3.71
"1098","2019-09-16",4.15
"1099","2019-09-17",3.93
"1100","2019-09-18",3.86
"1101","2019-09-19",3.72
"1102","2019-09-20",3.93
"1103","2019-09-23",3.91
"1104","2019-09-24",3.91
"1105","2019-09-25",3.73
"1106","2019-09-26",3.735
"1107","2019-09-27",3.763
"1108","2019-09-30",3.5
"1109","2019-10-01",3.63
"1110","2019-10-02",3.28
"1111","2019-10-03",3.33
"1112","2019-10-04",3.28
"1113","2019-10-07",3.42
"1114","2019-10-08",3.2
"1115","2019-10-09",3.26
"1116","2019-10-10",3.23
"1117","2019-10-11",3.12
"1118","2019-10-14",3.03
"1119","2019-10-15",3.12
"1120","2019-10-16",3.79
"1121","2019-10-17",3.44
"1122","2019-10-18",3.41
"1123","2019-10-21",3.48
"1124","2019-10-22",3.52
"1125","2019-10-23",3.56
"1126","2019-10-24",3.58
"1127","2019-10-25",3.82
"1128","2019-10-28",3.835
"1129","2019-10-29",3.59
"1130","2019-10-30",3.56
"1131","2019-10-31",3.61
"1132","2019-11-01",3.79
"1133","2019-11-04",3.82
"1134","2019-11-05",3.7
"1135","2019-11-06",3.4
"1136","2019-11-07",3.71
"1137","2019-11-08",3.78
"1138","2019-11-11",3.7
"1139","2019-11-12",3.75
"1140","2019-11-13",3.87
"1141","2019-11-14",3.63
"1142","2019-11-15",3.72
"1143","2019-11-18",3.68
"1144","2019-11-19",3.72
"1145","2019-11-20",3.69
"1146","2019-11-21",4.15
"1147","2019-11-22",4.21
"1148","2019-11-25",4.25
"1149","2019-11-26",4.28
"1150","2019-11-27",4.72
"1151","2019-11-29",4.83
"1152","2019-12-02",4.79
"1153","2019-12-03",4.513
"1154","2019-12-04",4.53
"1155","2019-12-05",4.444
"1156","2019-12-06",4.42
"1157","2019-12-09",4.45
"1158","2019-12-10",4.28
"1159","2019-12-11",4.4
"1160","2019-12-12",3.95
"1161","2019-12-13",4.15
"1162","2019-12-16",4.15
"1163","2019-12-17",4
"1164","2019-12-18",3.96
"1165","2019-12-19",4.15
"1166","2019-12-20",4.19
"1167","2019-12-23",4.18
"1168","2019-12-24",4.209
"1169","2019-12-26",4.35
"1170","2019-12-27",4.27
"1171","2019-12-30",4.17
"1172","2019-12-31",4.17
"1173","2020-01-02",4.29
"1174","2020-01-03",4.26
"1175","2020-01-06",6.11
"1176","2020-01-07",5.87
"1177","2020-01-08",5.77
"1178","2020-01-09",5.69
"1179","2020-01-10",5.9
"1180","2020-01-13",5.7
"1181","2020-01-14",6.02
"1182","2020-01-15",6.83
"1183","2020-01-16",7.06
"1184","2020-01-17",6.16
"1185","2020-01-21",6.04
"1186","2020-01-22",6.03
"1187","2020-01-23",5.92
"1188","2020-01-24",5.9
"1189","2020-01-27",5.71
"1190","2020-01-28",5.4
"1191","2020-01-29",5.48
"1192","2020-01-30",5.25
"1193","2020-01-31",5.07
"1194","2020-02-03",5.37
"1195","2020-02-04",5.44
"1196","2020-02-05",4.51
"1197","2020-02-06",3.99
"1198","2020-02-07",4.08
"1199","2020-02-10",3.97
"1200","2020-02-11",3.96
"1201","2020-02-12",3.99
"1202","2020-02-13",4.19
"1203","2020-02-14",4.02
"1204","2020-02-18",4.22
"1205","2020-02-19",4.21
"1206","2020-02-20",4.37
"1207","2020-02-21",4.27
"1208","2020-02-24",4.16
"1209","2020-02-25",3.9
"1210","2020-02-26",3.82
"1211","2020-02-27",3.63
"1212","2020-02-28",3.71
"1213","2020-03-02",3.91
"1214","2020-03-03",3.72
"1215","2020-03-04",4.25
"1216","2020-03-05",4.07
"1217","2020-03-06",3.83
"1218","2020-03-09",3.36
"1219","2020-03-10",3.43
"1220","2020-03-11",3.03
"1221","2020-03-12",2.73
"1222","2020-03-13",2.68
"1223","2020-03-16",2.17
"1224","2020-03-17",2.38
"1225","2020-03-18",2.22
"1226","2020-03-19",2.48
"1227","2020-03-20",2.58
"1228","2020-03-23",2.65
"1229","2020-03-24",2.78
"1230","2020-03-25",3.1
"1231","2020-03-26",3.08
"1232","2020-03-27",3.24
"1233","2020-03-30",2.87
"1234","2020-03-31",2.8
"1235","2020-04-01",2.55
"1236","2020-04-02",2.56
"1237","2020-04-03",2.9
"1238","2020-04-06",2.71
"1239","2020-04-07",2.68
"1240","2020-04-08",2.88
"1241","2020-04-09",2.82
"1242","2020-04-13",2.73
"1243","2020-04-14",2.83
"1244","2020-04-15",2.91
"1245","2020-04-16",2.88
"1246","2020-04-17",2.97
"1247","2020-04-20",3.09
"1248","2020-04-21",3.25
"1249","2020-04-22",3.68
"1250","2020-04-23",3.84
"1251","2020-04-24",3.62
"1252","2020-04-27",3.76
"1253","2020-04-28",3.75
"1254","2020-04-29",3.69
"1255","2020-04-30",3.59
"1256","2020-05-01",3.44
"1257","2020-05-04",3.56
"1258","2020-05-05",3.6
"1259","2020-05-06",3.65
"1260","2020-05-07",3.78
"1261","2020-05-08",3.9
"1262","2020-05-11",4.09
"1263","2020-05-12",3.87
"1264","2020-05-13",3.71
"1265","2020-05-14",3.6
"1266","2020-05-15",3.84
"1267","2020-05-18",3.74
"1268","2020-05-19",3.6
"1269","2020-05-20",3.67
"1270","2020-05-21",3.7
"1271","2020-05-22",4.12
"1272","2020-05-26",4.06
"1273","2020-05-27",3.92
"1274","2020-05-28",3.71
"1275","2020-05-29",3.74
"1276","2020-06-01",3.88
"1277","2020-06-02",3.89
"1278","2020-06-03",3.74
"1279","2020-06-04",3.83
"1280","2020-06-05",3.9
"1281","2020-06-08",3.96
"1282","2020-06-09",4.02
"1283","2020-06-10",3.92
"1284","2020-06-11",3.44
"1285","2020-06-12",3.45
"1286","2020-06-15",3.74
"1287","2020-06-16",3.825
"1288","2020-06-17",3.87
"1289","2020-06-18",3.92
"1290","2020-06-19",4.23
"1291","2020-06-22",4.12
"1292","2020-06-23",3.94
"1293","2020-06-24",4.11
"1294","2020-06-25",4.49
"1295","2020-06-26",4.44
"1296","2020-06-29",4.58
"1297","2020-06-30",4.44
"1298","2020-07-01",4.3
"1299","2020-07-02",4.26
"1300","2020-07-06",4.25
"1301","2020-07-07",4.28
"1302","2020-07-08",4.33
"1303","2020-07-09",4.255
"1304","2020-07-10",4.25
"1305","2020-07-13",3.88
"1306","2020-07-14",4.16
"1307","2020-07-15",4.5
"1308","2020-07-16",4.51
"1309","2020-07-17",5.09
"1310","2020-07-20",5.39
"1311","2020-07-21",5.15
"1312","2020-07-22",4.47
"1313","2020-07-23",4.52
"1314","2020-07-24",4.4
"1315","2020-07-27",4.19
"1316","2020-07-28",4.14
"1317","2020-07-29",4.07
"1318","2020-07-30",4.06
"1319","2020-07-31",3.95
"1320","2020-08-03",3.9
"1321","2020-08-04",3.97
"1322","2020-08-05",4.03
"1323","2020-08-06",3.99
"1324","2020-08-07",4
"1325","2020-08-10",4
"1326","2020-08-11",3.82
"1327","2020-08-12",3.64
"1328","2020-08-13",3.91
"1329","2020-08-14",3.81
"1330","2020-08-17",4.17
"1331","2020-08-18",4.39
"1332","2020-08-19",4.63
"1333","2020-08-20",4.63
"1334","2020-08-21",4.43
"1335","2020-08-24",4.03
"1336","2020-08-25",4.31
"1337","2020-08-26",4.38
"1338","2020-08-27",3.91
"1339","2020-08-28",3.94
"1340","2020-08-31",3.76
"1341","2020-09-01",3.9
"1342","2020-09-02",4
"1343","2020-09-03",3.92
"1344","2020-09-04",3.72
"1345","2020-09-08",3.75
"1346","2020-09-09",3.85
"1347","2020-09-10",3.91
"1348","2020-09-11",3.59
"1349","2020-09-14",3.77
"1350","2020-09-15",4.11
"1351","2020-09-16",4.2
"1352","2020-09-17",4.22
"1353","2020-09-18",4.31
"1354","2020-09-21",4.03
"1355","2020-09-22",3.89
"1356","2020-09-23",3.856
"1357","2020-09-24",3.85
"1358","2020-09-25",3.71
"1359","2020-09-28",3.66
"1360","2020-09-29",3.27
"1361","2020-09-30",3.23
"1362","2020-10-01",3.28
"1363","2020-10-02",3.1
"1364","2020-10-05",3.3
"1365","2020-10-06",3.28
"1366","2020-10-07",3.3
"1367","2020-10-08",3.49
"1368","2020-10-09",3.46
"1369","2020-10-12",3.52
"1370","2020-10-13",3.67
"1371","2020-10-14",3.5
"1372","2020-10-15",3.42
"1373","2020-10-16",3.43
"1374","2020-10-19",3.46
"1375","2020-10-20",3.39
"1376","2020-10-21",3.26
"1377","2020-10-22",3.3
"1378","2020-10-23",3.31
"1379","2020-10-26",3.26
"1380","2020-10-27",3.22
"1381","2020-10-28",3.09
"1382","2020-10-29",3.27
"1383","2020-10-30",3.17
"1384","2020-11-02",3.07
"1385","2020-11-03",3.21
"1386","2020-11-04",3.18
"1387","2020-11-05",3.29
"1388","2020-11-06",3.17
"1389","2020-11-09",3.11
"1390","2020-11-10",3.09
"1391","2020-11-11",3.3
"1392","2020-11-12",3.36
"1393","2020-11-13",3.38
"1394","2020-11-16",3.32
"1395","2020-11-17",3.27
"1396","2020-11-18",3.3
"1397","2020-11-19",3.32
"1398","2020-11-20",3.33
"1399","2020-11-23",3.51
"1400","2020-11-24",3.51
"1401","2020-11-25",3.59
"1402","2020-11-27",3.55
