"","date","TIPT"
"1009","2014-10-17",7.42
"1010","2014-10-20",7.56
"1011","2014-10-21",7.65
"1012","2014-10-22",7.46
"1013","2014-10-23",7.6
"1014","2014-10-24",7.52
"1015","2014-10-27",7.59
"1016","2014-10-28",7.97
"1017","2014-10-29",8.33
"1018","2014-10-30",8.07
"1019","2014-10-31",8.08
"1020","2014-11-03",7.87
"1021","2014-11-04",8.1
"1022","2014-11-05",8.2
"1023","2014-11-06",8.28
"1024","2014-11-07",7.68
"1025","2014-11-10",8.05
"1026","2014-11-11",7.97
"1027","2014-11-12",8.08
"1028","2014-11-13",7.72
"1029","2014-11-14",7.62
"1030","2014-11-17",7.53
"1031","2014-11-18",7.5
"1032","2014-11-19",7.25
"1033","2014-11-20",7.35
"1034","2014-11-21",7.51
"1035","2014-11-24",7.5
"1036","2014-11-25",7.55
"1037","2014-11-26",7.5
"1038","2014-11-28",7.3
"1039","2014-12-01",7.27
"1040","2014-12-02",7.53
"1041","2014-12-03",7.39
"1042","2014-12-04",7.44
"1043","2014-12-05",7.84
"1044","2014-12-08",8.17
"1045","2014-12-09",8.4
"1046","2014-12-10",7.57
"1047","2014-12-11",7.91
"1048","2014-12-12",7.66
"1049","2014-12-15",7.68
"1050","2014-12-16",7.6
"1051","2014-12-17",7.7
"1052","2014-12-18",7.8
"1053","2014-12-19",7.95
"1054","2014-12-22",7.77
"1055","2014-12-23",7.8
"1056","2014-12-24",7.94
"1057","2014-12-26",8.21
"1058","2014-12-29",8.16
"1059","2014-12-30",8.14
"1060","2014-12-31",8.1
"1061","2015-01-02",7.94
"1062","2015-01-05",7.67
"1063","2015-01-06",7.67
"1064","2015-01-07",7.75
"1065","2015-01-08",7.74
"1066","2015-01-09",7.76
"1067","2015-01-12",7.65
"1068","2015-01-13",7.71
"1069","2015-01-14",7.59
"1070","2015-01-15",7.53
"1071","2015-01-16",7.62
"1072","2015-01-20",7.47
"1073","2015-01-21",7.27
"1074","2015-01-22",7.53
"1075","2015-01-23",7.59
"1076","2015-01-26",7.38
"1077","2015-01-27",7.31
"1078","2015-01-28",7.23
"1079","2015-01-29",7.45
"1080","2015-01-30",7.23
"1081","2015-02-02",7.32
"1082","2015-02-03",7.49
"1083","2015-02-04",7.3
"1084","2015-02-05",7.47
"1085","2015-02-06",7.39
"1086","2015-02-09",7.48
"1087","2015-02-10",7.49
"1088","2015-02-11",7.32
"1089","2015-02-12",7.48
"1090","2015-02-13",7.49
"1091","2015-02-17",7.3
"1092","2015-02-18",7.25
"1093","2015-02-19",7.14
"1094","2015-02-20",7.1
"1095","2015-02-23",7.11
"1096","2015-02-24",7.21
"1097","2015-02-25",7.13
"1098","2015-02-26",7.12
"1099","2015-02-27",7.27
"1100","2015-03-02",7.22
"1101","2015-03-03",7.19
"1102","2015-03-04",7.19
"1103","2015-03-05",7.12
"1104","2015-03-06",6.99
"1105","2015-03-09",6.45
"1106","2015-03-10",6.13
"1107","2015-03-11",6.15
"1108","2015-03-12",6.36
"1109","2015-03-13",6.32
"1110","2015-03-16",6.4
"1111","2015-03-17",6.52
"1112","2015-03-18",6.38
"1113","2015-03-19",6.44
"1114","2015-03-20",6.42
"1115","2015-03-23",6.62
"1116","2015-03-24",6.56
"1117","2015-03-25",6.62
"1118","2015-03-26",6.5
"1119","2015-03-27",6.55
"1120","2015-03-30",6.57
"1121","2015-03-31",6.63
"1122","2015-04-01",6.9
"1123","2015-04-02",6.88
"1124","2015-04-06",6.85
"1125","2015-04-07",6.84
"1126","2015-04-08",6.52
"1127","2015-04-09",6.55
"1128","2015-04-10",6.3
"1129","2015-04-13",6.36
"1130","2015-04-14",6.26
"1131","2015-04-15",6.38
"1132","2015-04-16",6.39
"1133","2015-04-17",6.34
"1134","2015-04-20",6.47
"1135","2015-04-21",6.5
"1136","2015-04-22",6.4
"1137","2015-04-23",6.53
"1138","2015-04-24",6.74
"1139","2015-04-27",6.65
"1140","2015-04-28",6.8
"1141","2015-04-29",6.65
"1142","2015-04-30",6.74
"1143","2015-05-01",6.64
"1144","2015-05-04",6.58
"1145","2015-05-05",6.49
"1146","2015-05-06",6.49
"1147","2015-05-07",6.49
"1148","2015-05-08",6.39
"1149","2015-05-11",6.43
"1150","2015-05-12",6.42
"1151","2015-05-13",6.5
"1152","2015-05-14",6.48
"1153","2015-05-15",6.43
"1154","2015-05-18",6.53
"1155","2015-05-19",6.72
"1156","2015-05-20",6.53
"1157","2015-05-21",6.68
"1158","2015-05-22",6.74
"1159","2015-05-26",6.74
"1160","2015-05-27",6.72
"1161","2015-05-28",6.72
"1162","2015-05-29",6.69
"1163","2015-06-01",6.72
"1164","2015-06-02",6.77
"1165","2015-06-03",7.36
"1166","2015-06-04",6.78
"1167","2015-06-05",6.8
"1168","2015-06-08",6.94
"1169","2015-06-09",6.87
"1170","2015-06-10",6.9
"1171","2015-06-11",6.97
"1172","2015-06-12",7.59
"1173","2015-06-15",6.98
"1174","2015-06-16",7
"1175","2015-06-17",7
"1176","2015-06-18",7
"1177","2015-06-19",7.13
"1178","2015-06-22",7.04
"1179","2015-06-23",7.05
"1180","2015-06-24",7.02
"1181","2015-06-25",7.23
"1182","2015-06-26",7.35
"1183","2015-06-29",7.34
"1184","2015-06-30",7.25
"1185","2015-07-01",7.36
"1186","2015-07-02",7.01
"1187","2015-07-06",6.95
"1188","2015-07-07",6.84
"1189","2015-07-08",6.77
"1190","2015-07-09",6.61
"1191","2015-07-10",6.64
"1192","2015-07-13",6.65
"1193","2015-07-14",6.55
"1194","2015-07-15",6.56
"1195","2015-07-16",6.63
"1196","2015-07-17",6.61
"1197","2015-07-20",6.57
"1198","2015-07-21",6.47
"1199","2015-07-22",6.44
"1200","2015-07-23",6.38
"1201","2015-07-24",6.27
"1202","2015-07-27",6.23
"1203","2015-07-28",6.12
"1204","2015-07-29",6.25
"1205","2015-07-30",6.1
"1206","2015-07-31",5.89
"1207","2015-08-03",5.95
"1208","2015-08-04",6.05
"1209","2015-08-05",5.98
"1210","2015-08-06",5.86
"1211","2015-08-07",5.71
"1212","2015-08-10",5.89
"1213","2015-08-11",5.66
"1214","2015-08-12",5.6
"1215","2015-08-13",5.77
"1216","2015-08-14",5.84
"1217","2015-08-17",5.8
"1218","2015-08-18",5.71
"1219","2015-08-19",5.62
"1220","2015-08-20",5.55
"1221","2015-08-21",5.43
"1222","2015-08-24",5.29
"1223","2015-08-25",5.21
"1224","2015-08-26",5.33
"1225","2015-08-27",5.39
"1226","2015-08-28",5.59
"1227","2015-08-31",5.98
"1228","2015-09-01",5.81
"1229","2015-09-02",5.85
"1230","2015-09-03",5.54
"1231","2015-09-04",5.49
"1232","2015-09-08",5.94
"1233","2015-09-09",5.95
"1234","2015-09-10",6.9
"1235","2015-09-11",6.95
"1236","2015-09-14",7.24
"1237","2015-09-15",7.09
"1238","2015-09-16",7.09
"1239","2015-09-17",7.12
"1240","2015-09-18",6.78
"1241","2015-09-21",7.17
"1242","2015-09-22",7.15
"1243","2015-09-23",7.3
"1244","2015-09-24",7.19
"1245","2015-09-25",6.79
"1246","2015-09-28",6.26
"1247","2015-09-29",6.03
"1248","2015-09-30",6.4
"1249","2015-10-01",6.04
"1250","2015-10-02",6.16
"1251","2015-10-05",7.02
"1252","2015-10-06",6.69
"1253","2015-10-07",7.12
"1254","2015-10-08",7.16
"1255","2015-10-09",6.37
"1256","2015-10-12",6.59
"1257","2015-10-13",6.52
"1258","2015-10-14",6.63
"1259","2015-10-15",7.18
"1260","2015-10-16",7.19
"1261","2015-10-19",7.18
"1262","2015-10-20",7.25
"1263","2015-10-21",6.82
"1264","2015-10-22",7.13
"1265","2015-10-23",7.13
"1266","2015-10-26",7.09
"1267","2015-10-27",6.62
"1268","2015-10-28",7.02
"1269","2015-10-29",6.86
"1270","2015-10-30",6.77
"1271","2015-11-02",6.95
"1272","2015-11-03",6.87
"1273","2015-11-04",7
"1274","2015-11-05",6.95
"1275","2015-11-06",7
"1276","2015-11-09",6.82
"1277","2015-11-10",6.96
"1278","2015-11-11",6.81
"1279","2015-11-12",6.57
"1280","2015-11-13",6.48
"1281","2015-11-16",7
"1282","2015-11-17",6.86
"1283","2015-11-18",6.78
"1284","2015-11-19",6.75
"1285","2015-11-20",6.78
"1286","2015-11-23",6.98
"1287","2015-11-24",7.02
"1288","2015-11-25",6.98
"1289","2015-11-27",6.99
"1290","2015-11-30",6.87
"1291","2015-12-01",7
"1292","2015-12-02",6.62
"1293","2015-12-03",6.4
"1294","2015-12-04",6.62
"1295","2015-12-07",6.53
"1296","2015-12-08",6.39
"1297","2015-12-09",6.2
"1298","2015-12-10",6.25
"1299","2015-12-11",5.93
"1300","2015-12-14",6.44
"1301","2015-12-15",6.5
"1302","2015-12-16",6.71
"1303","2015-12-17",6.54
"1304","2015-12-18",6.5
"1305","2015-12-21",6.52
"1306","2015-12-22",6.5
"1307","2015-12-23",6.49
"1308","2015-12-24",6.51
"1309","2015-12-28",6.49
"1310","2015-12-29",6.47
"1311","2015-12-30",6.48
"1312","2015-12-31",6.14
"1313","2016-01-04",5.67
"1314","2016-01-05",5.87
"1315","2016-01-06",5.92
"1316","2016-01-07",5.76
"1317","2016-01-08",5.58
"1318","2016-01-11",5.88
"1319","2016-01-12",5.65
"1320","2016-01-13",5.39
"1321","2016-01-14",5.81
"1322","2016-01-15",5.74
"1323","2016-01-19",5.61
"1324","2016-01-20",5.65
"1325","2016-01-21",5.89
"1326","2016-01-22",6.09
"1327","2016-01-25",5.9
"1328","2016-01-26",6.07
"1329","2016-01-27",5.92
"1330","2016-01-28",5.85
"1331","2016-01-29",6.43
"1332","2016-02-01",6.31
"1333","2016-02-02",6.15
"1334","2016-02-03",6.02
"1335","2016-02-04",6.03
"1336","2016-02-05",5.73
"1337","2016-02-08",5.69
"1338","2016-02-09",5.75
"1339","2016-02-10",5.81
"1340","2016-02-11",5.87
"1341","2016-02-12",5.74
"1342","2016-02-16",5.72
"1343","2016-02-17",5.87
"1344","2016-02-18",5.83
"1345","2016-02-19",6.34
"1346","2016-02-22",6.3
"1347","2016-02-23",6.16
"1348","2016-02-24",6.34
"1349","2016-02-25",5.9
"1350","2016-02-26",6.02
"1351","2016-02-29",6.13
"1352","2016-03-01",6.2
"1353","2016-03-02",6.08
"1354","2016-03-03",6.05
"1355","2016-03-04",5.94
"1356","2016-03-07",6.09
"1357","2016-03-08",5.97
"1358","2016-03-09",6.01
"1359","2016-03-10",5.87
"1360","2016-03-11",5.94
"1361","2016-03-14",5.8
"1362","2016-03-15",5.6
"1363","2016-03-16",5.7
"1364","2016-03-17",5.84
"1365","2016-03-18",5.92
"1366","2016-03-21",5.83
"1367","2016-03-22",5.72
"1368","2016-03-23",5.67
"1369","2016-03-24",5.82
"1370","2016-03-28",5.72
"1371","2016-03-29",5.88
"1372","2016-03-30",5.8
"1373","2016-03-31",5.7
"1374","2016-04-01",5.65
"1375","2016-04-04",5.61
"1376","2016-04-05",5.56
"1377","2016-04-06",5.68
"1378","2016-04-07",5.46
"1379","2016-04-08",5.57
"1380","2016-04-11",5.72
"1381","2016-04-12",5.73
"1382","2016-04-13",5.69
"1383","2016-04-14",5.63
"1384","2016-04-15",5.56
"1385","2016-04-18",5.54
"1386","2016-04-19",5.62
"1387","2016-04-20",5.7
"1388","2016-04-21",5.57
"1389","2016-04-22",5.65
"1390","2016-04-25",5.73
"1391","2016-04-26",5.77
"1392","2016-04-27",5.7
"1393","2016-04-28",5.46
"1394","2016-04-29",5.53
"1395","2016-05-02",5.68
"1396","2016-05-03",5.59
"1397","2016-05-04",5.48
"1398","2016-05-05",5.23
"1399","2016-05-06",5.24
"1400","2016-05-09",5.16
"1401","2016-05-10",4.94
"1402","2016-05-11",5.12
"1403","2016-05-12",5.24
"1404","2016-05-13",5.26
"1405","2016-05-16",5.54
"1406","2016-05-17",5.37
"1407","2016-05-18",5.29
"1408","2016-05-19",5.49
"1409","2016-05-20",5.56
"1410","2016-05-23",5.66
"1411","2016-05-24",5.59
"1412","2016-05-25",5.77
"1413","2016-05-26",5.79
"1414","2016-05-27",5.84
"1415","2016-05-31",5.65
"1416","2016-06-01",5.59
"1417","2016-06-02",5.47
"1418","2016-06-03",5.5
"1419","2016-06-06",5.57
"1420","2016-06-07",5.63
"1421","2016-06-08",5.6
"1422","2016-06-09",5.77
"1423","2016-06-10",5.63
"1424","2016-06-13",5.07
"1425","2016-06-14",5.03
"1426","2016-06-15",4.99
"1427","2016-06-16",4.99
"1428","2016-06-17",4.99
"1429","2016-06-20",5.03
"1430","2016-06-21",5.15
"1431","2016-06-22",5.09
"1432","2016-06-23",5.48
"1433","2016-06-24",5.37
"1434","2016-06-27",4.98
"1435","2016-06-28",5.09
"1436","2016-06-29",5.31
"1437","2016-06-30",5.48
"1438","2016-07-01",5.55
"1439","2016-07-05",5.37
"1440","2016-07-06",5.29
"1441","2016-07-07",5.29
"1442","2016-07-08",5.51
"1443","2016-07-11",5.56
"1444","2016-07-12",5.72
"1445","2016-07-13",5.73
"1446","2016-07-14",5.74
"1447","2016-07-15",5.79
"1448","2016-07-18",5.67
"1449","2016-07-19",5.69
"1450","2016-07-20",5.83
"1451","2016-07-21",5.71
"1452","2016-07-22",5.79
"1453","2016-07-25",5.33
"1454","2016-07-26",5.27
"1455","2016-07-27",5.31
"1456","2016-07-28",5.21
"1457","2016-07-29",5.22
"1458","2016-08-01",5.14
"1459","2016-08-02",5.11
"1460","2016-08-03",5.06
"1461","2016-08-04",5.12
"1462","2016-08-05",5.26
"1463","2016-08-08",5.06
"1464","2016-08-09",5.15
"1465","2016-08-10",5.09
"1466","2016-08-11",5.17
"1467","2016-08-12",5.5
"1468","2016-08-15",5.39
"1469","2016-08-16",5.19
"1470","2016-08-17",5.25
"1471","2016-08-18",5.47
"1472","2016-08-19",5.4
"1473","2016-08-22",5.27
"1474","2016-08-23",5.26
"1475","2016-08-24",5.31
"1476","2016-08-25",5.31
"1477","2016-08-26",5.26
"1478","2016-08-29",5.26
"1479","2016-08-30",5.36
"1480","2016-08-31",5.46
"1481","2016-09-01",5.46
"1482","2016-09-02",5.6
"1483","2016-09-06",5.57
"1484","2016-09-07",5.6
"1485","2016-09-08",5.64
"1486","2016-09-09",5.48
"1487","2016-09-12",5.6
"1488","2016-09-13",5.42
"1489","2016-09-14",5.44
"1490","2016-09-15",5.69
"1491","2016-09-16",5.96
"1492","2016-09-19",5.92
"1493","2016-09-20",5.87
"1494","2016-09-21",5.94
"1495","2016-09-22",6.09
"1496","2016-09-23",6
"1497","2016-09-26",5.91
"1498","2016-09-27",5.77
"1499","2016-09-28",5.87
"1500","2016-09-29",5.79
"1501","2016-09-30",5.94
"1502","2016-10-03",5.78
"1503","2016-10-04",5.7
"1504","2016-10-05",5.79
"1505","2016-10-06",5.83
"1506","2016-10-07",5.82
"1507","2016-10-10",5.91
"1508","2016-10-11",5.8
"1509","2016-10-12",5.85
"1510","2016-10-13",5.68
"1511","2016-10-14",5.68
"1512","2016-10-17",5.8
"1513","2016-10-18",5.9
"1514","2016-10-19",5.95
"1515","2016-10-20",5.75
"1516","2016-10-21",5.75
"1517","2016-10-24",5.85
"1518","2016-10-25",5.8
"1519","2016-10-26",5.85
"1520","2016-10-27",5.75
"1521","2016-10-28",5.7
"1522","2016-10-31",5.8
"1523","2016-11-01",5.8
"1524","2016-11-02",5.85
"1525","2016-11-03",5.9
"1526","2016-11-04",5.95
"1527","2016-11-07",5.95
"1528","2016-11-08",6
"1529","2016-11-09",6
"1530","2016-11-10",6.1
"1531","2016-11-11",6.25
"1532","2016-11-14",6.45
"1533","2016-11-15",6.35
"1534","2016-11-16",6.4
"1535","2016-11-17",6.35
"1536","2016-11-18",6.45
"1537","2016-11-21",6.45
"1538","2016-11-22",6.55
"1539","2016-11-23",6.55
"1540","2016-11-25",6.5
"1541","2016-11-28",6.45
"1542","2016-11-29",6.45
"1543","2016-11-30",6.45
"1544","2016-12-01",6.4
"1545","2016-12-02",6.4
"1546","2016-12-05",6.45
"1547","2016-12-06",6.7
"1548","2016-12-07",6.55
"1549","2016-12-08",6.65
"1550","2016-12-09",6.7
"1551","2016-12-12",6.6
"1552","2016-12-13",6.7
"1553","2016-12-14",6.6
"1554","2016-12-15",6.65
"1555","2016-12-16",6.9
"1556","2016-12-19",7.05
"1557","2016-12-20",6.9
"1558","2016-12-21",6.85
"1559","2016-12-22",6.6
"1560","2016-12-23",6.7
"1561","2016-12-27",6.5
"1562","2016-12-28",6.2
"1563","2016-12-29",6.2
"1564","2016-12-30",6.15
"1565","2017-01-03",6.3
"1566","2017-01-04",6.5
"1567","2017-01-05",6.35
"1568","2017-01-06",6.4
"1569","2017-01-09",6.25
"1570","2017-01-10",6.65
"1571","2017-01-11",6.65
"1572","2017-01-12",6.4
"1573","2017-01-13",6.7
"1574","2017-01-17",6.5
"1575","2017-01-18",6.4
"1576","2017-01-19",6.15
"1577","2017-01-20",6.45
"1578","2017-01-23",6.5
"1579","2017-01-24",6.65
"1580","2017-01-25",6.7
"1581","2017-01-26",6.5
"1582","2017-01-27",6.6
"1583","2017-01-30",6.5
"1584","2017-01-31",6.55
"1585","2017-02-01",6.5
"1586","2017-02-02",6.5
"1587","2017-02-03",6.6
"1588","2017-02-06",6.45
"1589","2017-02-07",6.4
"1590","2017-02-08",6.35
"1591","2017-02-09",6.35
"1592","2017-02-10",6.3
"1593","2017-02-13",6.3
"1594","2017-02-14",6.35
"1595","2017-02-15",6.4
"1596","2017-02-16",6.4
"1597","2017-02-17",6.45
"1598","2017-02-21",6.5
"1599","2017-02-22",6.65
"1600","2017-02-23",6.7
"1601","2017-02-24",6.75
"1602","2017-02-27",6.6
"1603","2017-02-28",6.35
"1604","2017-03-01",6.7
"1605","2017-03-02",6.65
"1606","2017-03-03",6.7
"1607","2017-03-06",6.55
"1608","2017-03-07",6.45
"1609","2017-03-08",6.4
"1610","2017-03-09",6.35
"1611","2017-03-10",6.45
"1612","2017-03-13",6.5
"1613","2017-03-14",6.7
"1614","2017-03-15",6.7
"1615","2017-03-16",6.7
"1616","2017-03-17",6.55
"1617","2017-03-20",6.65
"1618","2017-03-21",6.5
"1619","2017-03-22",6.55
"1620","2017-03-23",6.7
"1621","2017-03-24",6.65
"1622","2017-03-27",6.9
"1623","2017-03-28",7.1
"1624","2017-03-29",7.05
"1625","2017-03-30",7.3
"1626","2017-03-31",7.3
"1627","2017-04-03",7.25
"1628","2017-04-04",7.3
"1629","2017-04-05",7
"1630","2017-04-06",6.95
"1631","2017-04-07",6.95
"1632","2017-04-10",7.05
"1633","2017-04-11",6.95
"1634","2017-04-12",6.85
"1635","2017-04-13",6.85
"1636","2017-04-17",7
"1637","2017-04-18",7.1
"1638","2017-04-19",6.9
"1639","2017-04-20",7.05
"1640","2017-04-21",7.3
"1641","2017-04-24",7.35
"1642","2017-04-25",7.45
"1643","2017-04-26",7.4
"1644","2017-04-27",6.95
"1645","2017-04-28",7.05
"1646","2017-05-01",7
"1647","2017-05-02",6.9
"1648","2017-05-03",6.95
"1649","2017-05-04",6.95
"1650","2017-05-05",6.8
"1651","2017-05-08",6.85
"1652","2017-05-09",6.8
"1653","2017-05-10",6.65
"1654","2017-05-11",6.3
"1655","2017-05-12",6.3
"1656","2017-05-15",6.35
"1657","2017-05-16",6.15
"1658","2017-05-17",5.85
"1659","2017-05-18",6.15
"1660","2017-05-19",6.2
"1661","2017-05-22",6.3
"1662","2017-05-23",6.3
"1663","2017-05-24",6.3
"1664","2017-05-25",6.25
"1665","2017-05-26",6.3
"1666","2017-05-30",6.4
"1667","2017-05-31",6.05
"1668","2017-06-01",6.2
"1669","2017-06-02",6.55
"1670","2017-06-05",6.2
"1671","2017-06-06",6.4
"1672","2017-06-07",6.35
"1673","2017-06-08",6.9
"1674","2017-06-09",7.05
"1675","2017-06-12",6.95
"1676","2017-06-13",7
"1677","2017-06-14",6.95
"1678","2017-06-15",7
"1679","2017-06-16",6.95
"1680","2017-06-19",7
"1681","2017-06-20",6.85
"1682","2017-06-21",6.85
"1683","2017-06-22",6.75
"1684","2017-06-23",6.75
"1685","2017-06-26",6.85
"1686","2017-06-27",7
"1687","2017-06-28",7.05
"1688","2017-06-29",7.05
"1689","2017-06-30",7.05
"1690","2017-07-03",7.15
"1691","2017-07-05",7
"1692","2017-07-06",7
"1693","2017-07-07",7
"1694","2017-07-10",7
"1695","2017-07-11",7.1
"1696","2017-07-12",7
"1697","2017-07-13",7.05
"1698","2017-07-14",7
"1699","2017-07-17",7
"1700","2017-07-18",6.95
"1701","2017-07-19",6.95
"1702","2017-07-20",7
"1703","2017-07-21",7
"1704","2017-07-24",7
"1705","2017-07-25",6.95
"1706","2017-07-26",6.9
"1707","2017-07-27",6.9
"1708","2017-07-28",6.95
"1709","2017-07-31",6.85
"1710","2017-08-01",6.9
"1711","2017-08-02",6.8
"1712","2017-08-03",6.6
"1713","2017-08-04",6.6
"1714","2017-08-07",6.6
"1715","2017-08-08",6.5
"1716","2017-08-09",6.4
"1717","2017-08-10",6.4
"1718","2017-08-11",6.3
"1719","2017-08-14",6.35
"1720","2017-08-15",6.35
"1721","2017-08-16",6.35
"1722","2017-08-17",6.2
"1723","2017-08-18",6.2
"1724","2017-08-21",6
"1725","2017-08-22",6.05
"1726","2017-08-23",5.95
"1727","2017-08-24",6.1
"1728","2017-08-25",6.9
"1729","2017-08-28",7
"1730","2017-08-29",7.05
"1731","2017-08-30",6.9
"1732","2017-08-31",6.4
"1733","2017-09-01",6.45
"1734","2017-09-05",6.1
"1735","2017-09-06",5.85
"1736","2017-09-07",6
"1737","2017-09-08",5.8
"1738","2017-09-11",6.05
"1739","2017-09-12",5.9
"1740","2017-09-13",5.85
"1741","2017-09-14",5.8
"1742","2017-09-15",6
"1743","2017-09-18",6.15
"1744","2017-09-19",6.3
"1745","2017-09-20",6.25
"1746","2017-09-21",6.3
"1747","2017-09-22",6.3
"1748","2017-09-25",6.2
"1749","2017-09-26",6.25
"1750","2017-09-27",6.55
"1751","2017-09-28",6.4
"1752","2017-09-29",6.25
"1753","2017-10-02",6.6
"1754","2017-10-03",6.15
"1755","2017-10-04",6.35
"1756","2017-10-05",6.65
"1757","2017-10-06",6.7
"1758","2017-10-09",6.5
"1759","2017-10-10",6.65
"1760","2017-10-11",6.65
"1761","2017-10-12",6.8
"1762","2017-10-13",6.7
"1763","2017-10-16",6.8
"1764","2017-10-17",6.75
"1765","2017-10-18",6.7
"1766","2017-10-19",6.85
"1767","2017-10-20",6.85
"1768","2017-10-23",6.8
"1769","2017-10-24",6.8
"1770","2017-10-25",6.9
"1771","2017-10-26",6.75
"1772","2017-10-27",6.95
"1773","2017-10-30",6.65
"1774","2017-10-31",6.65
"1775","2017-11-01",6.55
"1776","2017-11-02",6.75
"1777","2017-11-03",6.7
"1778","2017-11-06",6.55
"1779","2017-11-07",6.25
"1780","2017-11-08",6.1
"1781","2017-11-09",6.1
"1782","2017-11-10",6.15
"1783","2017-11-13",6.15
"1784","2017-11-14",6.2
"1785","2017-11-15",6.2
"1786","2017-11-16",6.7
"1787","2017-11-17",7
"1788","2017-11-20",7
"1789","2017-11-21",6.95
"1790","2017-11-22",6.8
"1791","2017-11-24",6.75
"1792","2017-11-27",6.8
"1793","2017-11-28",6.8
"1794","2017-11-29",6.75
"1795","2017-11-30",6.7
"1796","2017-12-01",6.45
"1797","2017-12-04",6.5
"1798","2017-12-05",6.4
"1799","2017-12-06",6.3
"1800","2017-12-07",6.3
"1801","2017-12-08",6.2
"1802","2017-12-11",6.15
"1803","2017-12-12",6.2
"1804","2017-12-13",6.3
"1805","2017-12-14",6.25
"1806","2017-12-15",6.4
"1807","2017-12-18",6.4
"1808","2017-12-19",6.35
"1809","2017-12-20",6.55
"1810","2017-12-21",6.45
"1811","2017-12-22",6.2
"1812","2017-12-26",6.2
"1813","2017-12-27",5.95
"1814","2017-12-28",6.1
"1815","2017-12-29",5.95
"1816","2018-01-02",6.05
"1817","2018-01-03",6.1
"1818","2018-01-04",6.1
"1819","2018-01-05",6.1
"1820","2018-01-08",6.15
"1821","2018-01-09",6.1
"1822","2018-01-10",6.15
"1823","2018-01-11",6.2
"1824","2018-01-12",6.25
"1825","2018-01-16",6.15
"1826","2018-01-17",6.25
"1827","2018-01-18",6.15
"1828","2018-01-19",6.15
"1829","2018-01-22",6.2
"1830","2018-01-23",6.25
"1831","2018-01-24",6.15
"1832","2018-01-25",6.15
"1833","2018-01-26",6.25
"1834","2018-01-29",6.15
"1835","2018-01-30",6.25
"1836","2018-01-31",6.15
"1837","2018-02-01",6.1
"1838","2018-02-02",5.95
"1839","2018-02-05",5.45
"1840","2018-02-06",5.65
"1841","2018-02-07",5.75
"1842","2018-02-08",5.7
"1843","2018-02-09",5.7
"1844","2018-02-12",5.85
"1845","2018-02-13",5.85
"1846","2018-02-14",5.8
"1847","2018-02-15",5.95
"1848","2018-02-16",5.85
"1849","2018-02-20",5.9
"1850","2018-02-21",5.8
"1851","2018-02-22",5.9
"1852","2018-02-23",5.85
"1853","2018-02-26",5.85
"1854","2018-02-27",6
"1855","2018-02-28",5.75
"1856","2018-03-01",5.8
"1857","2018-03-02",5.95
"1858","2018-03-05",6
"1859","2018-03-06",6
"1860","2018-03-07",6
"1861","2018-03-08",5.95
"1862","2018-03-09",6.15
"1863","2018-03-12",6.2
"1864","2018-03-13",6.05
"1865","2018-03-14",6.1
"1866","2018-03-15",6.05
"1867","2018-03-16",6.4
"1868","2018-03-19",6.4
"1869","2018-03-20",6.4
"1870","2018-03-21",6.5
"1871","2018-03-22",6.45
"1872","2018-03-23",6.15
"1873","2018-03-26",6.3
"1874","2018-03-27",6.25
"1875","2018-03-28",6.25
"1876","2018-03-29",6.35
"1877","2018-04-02",6.2
"1878","2018-04-03",6.3
"1879","2018-04-04",6.35
"1880","2018-04-05",6.1
"1881","2018-04-06",6.25
"1882","2018-04-09",6.15
"1883","2018-04-10",6.3
"1884","2018-04-11",6.4
"1885","2018-04-12",6.4
"1886","2018-04-13",6.45
"1887","2018-04-16",6.35
"1888","2018-04-17",6.4
"1889","2018-04-18",6.4
"1890","2018-04-19",6.4
"1891","2018-04-20",6.4
"1892","2018-04-23",6.05
"1893","2018-04-24",5.85
"1894","2018-04-25",5.9
"1895","2018-04-26",5.9
"1896","2018-04-27",6.1
"1897","2018-04-30",6.35
"1898","2018-05-01",6.4
"1899","2018-05-02",6.25
"1900","2018-05-03",6.4
"1901","2018-05-04",6.4
"1902","2018-05-07",6.4
"1903","2018-05-08",6.4
"1904","2018-05-09",6.35
"1905","2018-05-10",6.4
"1906","2018-05-11",6.4
"1907","2018-05-14",6.35
"1908","2018-05-15",6.38
"1909","2018-05-16",6.6
"1910","2018-05-17",6.65
"1911","2018-05-18",6.63
"1912","2018-05-21",6.65
"1913","2018-05-22",6.55
"1914","2018-05-23",6.65
"1915","2018-05-24",6.65
"1916","2018-05-25",6.75
"1917","2018-05-29",6.75
"1918","2018-05-30",6.65
"1919","2018-05-31",6.6
"1920","2018-06-01",6.7
"1921","2018-06-04",6.6
"1922","2018-06-05",6.7
"1923","2018-06-06",6.45
"1924","2018-06-07",6.55
"1925","2018-06-08",6.5
"1926","2018-06-11",6.55
"1927","2018-06-12",6.6
"1928","2018-06-13",6.6
"1929","2018-06-14",6.45
"1930","2018-06-15",6.55
"1931","2018-06-18",6.6
"1932","2018-06-19",6.65
"1933","2018-06-20",6.7
"1934","2018-06-21",6.65
"1935","2018-06-22",6.8
"1936","2018-06-25",6.7
"1937","2018-06-26",6.8
"1938","2018-06-27",6.8
"1939","2018-06-28",6.85
"1940","2018-06-29",6.8
"1941","2018-07-02",7
"1942","2018-07-03",6.95
"1943","2018-07-05",6.95
"1944","2018-07-06",7.05
"1945","2018-07-09",6.95
