"","date","EYPT"
"1005","2010-12-28",5.18
"1006","2010-12-29",5.08
"1007","2010-12-30",5.05
"1008","2010-12-31",5.11
"1009","2011-01-03",5.05
"1010","2011-01-04",5.02
"1011","2011-01-05",5.06
"1012","2011-01-06",5.05
"1013","2011-01-07",4.99
"1014","2011-01-10",5.09
"1015","2011-01-11",5.05
"1016","2011-01-12",5.04
"1017","2011-01-13",5.02
"1018","2011-01-14",5
"1019","2011-01-18",4.91
"1020","2011-01-19",4.85
"1021","2011-01-20",4.69
"1022","2011-01-21",4.53
"1023","2011-01-24",4.5
"1024","2011-01-25",4.5
"1025","2011-01-26",4.55
"1026","2011-01-27",4.76
"1027","2011-01-28",4.88
"1028","2011-01-31",5
"1029","2011-02-01",4.81
"1030","2011-02-02",4.73
"1031","2011-02-03",4.83
"1032","2011-02-04",4.42
"1033","2011-02-07",4.1
"1034","2011-02-08",4.25
"1035","2011-02-09",4.1
"1036","2011-02-10",4.1
"1037","2011-02-11",4.01
"1038","2011-02-14",4.07
"1039","2011-02-15",4.08
"1040","2011-02-16",3.85
"1041","2011-02-17",3.86
"1042","2011-02-18",3.84
"1043","2011-02-22",3.8
"1044","2011-02-23",3.81
"1045","2011-02-24",3.81
"1046","2011-02-25",3.84
"1047","2011-02-28",3.95
"1048","2011-03-01",3.94
"1049","2011-03-02",3.87
"1050","2011-03-03",3.85
"1051","2011-03-04",3.87
"1052","2011-03-07",3.85
"1053","2011-03-08",3.98
"1054","2011-03-09",3.9
"1055","2011-03-10",3.9
"1056","2011-03-11",4
"1057","2011-03-14",4.06
"1058","2011-03-15",4.07
"1059","2011-03-16",3.91
"1060","2011-03-17",3.9
"1061","2011-03-18",3.98
"1062","2011-03-21",3.91
"1063","2011-03-22",3.91
"1064","2011-03-23",3.95
"1065","2011-03-24",4.06
"1066","2011-03-25",3.92
"1067","2011-03-28",3.91
"1068","2011-03-29",3.86
"1069","2011-03-30",3.92
"1070","2011-03-31",3.92
"1071","2011-04-01",3.97
"1072","2011-04-04",4
"1073","2011-04-05",3.95
"1074","2011-04-06",3.94
"1075","2011-04-07",3.96
"1076","2011-04-08",3.95
"1077","2011-04-11",4.16
"1078","2011-04-12",4.35
"1079","2011-04-13",4.35
"1080","2011-04-14",4.5
"1081","2011-04-15",4.38
"1082","2011-04-18",4.36
"1083","2011-04-19",4.38
"1084","2011-04-20",4.38
"1085","2011-04-21",4.38
"1086","2011-04-25",4.35
"1087","2011-04-26",4.36
"1088","2011-04-27",4.34
"1089","2011-04-28",4.36
"1090","2011-04-29",4.36
"1091","2011-05-02",4.4
"1092","2011-05-03",4.37
"1093","2011-05-04",4.25
"1094","2011-05-05",4.12
"1095","2011-05-06",4.2
"1096","2011-05-09",4.02
"1097","2011-05-10",3.82
"1098","2011-05-11",3.93
"1099","2011-05-12",3.88
"1100","2011-05-13",3.85
"1101","2011-05-16",3.78
"1102","2011-05-17",3.52
"1103","2011-05-18",3.54
"1104","2011-05-19",3.9
"1105","2011-05-20",4.05
"1106","2011-05-23",3.93
"1107","2011-05-24",4.05
"1108","2011-05-25",4.15
"1109","2011-05-26",4.2
"1110","2011-05-27",4.32
"1111","2011-05-31",4.47
"1112","2011-06-01",4.5
"1113","2011-06-02",4.3
"1114","2011-06-03",4.35
"1115","2011-06-06",4.33
"1116","2011-06-07",4.3
"1117","2011-06-08",4.25
"1118","2011-06-09",4.24
"1119","2011-06-10",4.06
"1120","2011-06-13",3.9
"1121","2011-06-14",4
"1122","2011-06-15",4.02
"1123","2011-06-16",4
"1124","2011-06-17",4.03
"1125","2011-06-20",4
"1126","2011-06-21",4.1
"1127","2011-06-22",4.21
"1128","2011-06-23",4.25
"1129","2011-06-24",4.31
"1130","2011-06-27",4.22
"1131","2011-06-28",4.09
"1132","2011-06-29",4.23
"1133","2011-06-30",4.28
"1134","2011-07-01",4.3
"1135","2011-07-05",4.47
"1136","2011-07-06",4.53
"1137","2011-07-07",4.78
"1138","2011-07-08",4.87
"1139","2011-07-11",4.82
"1140","2011-07-12",4.95
"1141","2011-07-13",5.02
"1142","2011-07-14",5.16
"1143","2011-07-15",5.05
"1144","2011-07-18",4.9
"1145","2011-07-19",5.03
"1146","2011-07-20",5.02
"1147","2011-07-21",5.05
"1148","2011-07-22",5.09
"1149","2011-07-25",4.91
"1150","2011-07-26",4.88
"1151","2011-07-27",4.69
"1152","2011-07-28",4.7
"1153","2011-07-29",4.7
"1154","2011-08-01",4.84
"1155","2011-08-02",4.71
"1156","2011-08-03",4.76
"1157","2011-08-04",4.38
"1158","2011-08-05",4.27
"1159","2011-08-08",4.13
"1160","2011-08-09",4.18
"1161","2011-08-10",4.15
"1162","2011-08-11",4.21
"1163","2011-08-12",4.21
"1164","2011-08-15",4.26
"1165","2011-08-16",4.43
"1166","2011-08-17",4.41
"1167","2011-08-18",4.41
"1168","2011-08-19",4.36
"1169","2011-08-22",4.34
"1170","2011-08-23",4.33
"1171","2011-08-24",4.41
"1172","2011-08-25",4.34
"1173","2011-08-26",4.43
"1174","2011-08-29",4.62
"1175","2011-08-30",4.54
"1176","2011-08-31",4.45
"1177","2011-09-01",4.43
"1178","2011-09-02",4.44
"1179","2011-09-06",4.41
"1180","2011-09-07",4.51
"1181","2011-09-08",4.53
"1182","2011-09-09",4.43
"1183","2011-09-12",4.31
"1184","2011-09-13",4.31
"1185","2011-09-14",4.36
"1186","2011-09-15",4.4
"1187","2011-09-16",4.44
"1188","2011-09-19",4.43
"1189","2011-09-20",4.5
"1190","2011-09-21",4.44
"1191","2011-09-22",4.27
"1192","2011-09-23",4.13
"1193","2011-09-26",4.19
"1194","2011-09-27",4.35
"1195","2011-09-28",4.4
"1196","2011-09-29",4.36
"1197","2011-09-30",4.27
"1198","2011-10-03",3.95
"1199","2011-10-04",3.79
"1200","2011-10-05",3.73
"1201","2011-10-06",3.97
"1202","2011-10-07",3.93
"1203","2011-10-10",4.1
"1204","2011-10-11",4.24
"1205","2011-10-12",4.12
"1206","2011-10-13",4.11
"1207","2011-10-14",4.12
"1208","2011-10-17",4.09
"1209","2011-10-18",3.93
"1210","2011-10-19",3.98
"1211","2011-10-20",4.12
"1212","2011-10-21",4.15
"1213","2011-10-24",4.15
"1214","2011-10-25",4.01
"1215","2011-10-26",4.12
"1216","2011-10-27",4.11
"1217","2011-10-28",4.61
"1218","2011-10-31",4.59
"1219","2011-11-01",4.66
"1220","2011-11-02",4.63
"1221","2011-11-03",4.59
"1222","2011-11-04",4.14
"1223","2011-11-07",4.4
"1224","2011-11-08",4.22
"1225","2011-11-09",4.16
"1226","2011-11-10",3.93
"1227","2011-11-11",2.03
"1228","2011-11-14",1.59
"1229","2011-11-15",1.4
"1230","2011-11-16",1.34
"1231","2011-11-17",1.34
"1232","2011-11-18",1.26
"1233","2011-11-21",1.08
"1234","2011-11-22",1.18
"1235","2011-11-23",1.18
"1236","2011-11-25",1.2
"1237","2011-11-28",1.21
"1238","2011-11-29",1.34
"1239","2011-11-30",1.44
"1240","2011-12-01",1.41
"1241","2011-12-02",1.4
"1242","2011-12-05",1.32
"1243","2011-12-06",1.32
"1244","2011-12-07",1.32
"1245","2011-12-08",1.28
"1246","2011-12-09",1.26
"1247","2011-12-12",1.35
"1248","2011-12-13",1.2
"1249","2011-12-14",1.17
"1250","2011-12-15",1.18
"1251","2011-12-16",1.15
"1252","2011-12-19",1.1
"1253","2011-12-20",1.18
"1254","2011-12-21",1.19
"1255","2011-12-22",1.23
"1256","2011-12-23",1.23
"1257","2011-12-27",1.21
"1258","2011-12-28",1.14
"1259","2011-12-29",1.1
"1260","2011-12-30",1.11
"1261","2012-01-03",1.15
"1262","2012-01-04",1.19
"1263","2012-01-05",1.17
"1264","2012-01-06",1.21
"1265","2012-01-09",1.24
"1266","2012-01-10",1.23
"1267","2012-01-11",1.18
"1268","2012-01-12",1.2
"1269","2012-01-13",1.2
"1270","2012-01-17",1.17
"1271","2012-01-18",1.19
"1272","2012-01-19",1.19
"1273","2012-01-20",1.18
"1274","2012-01-23",1.2
"1275","2012-01-24",1.2
"1276","2012-01-25",1.21
"1277","2012-01-26",1.16
"1278","2012-01-27",1.21
"1279","2012-01-30",1.18
"1280","2012-01-31",1.2
"1281","2012-02-01",1.17
"1282","2012-02-02",1.24
"1283","2012-02-03",1.27
"1284","2012-02-06",1.3
"1285","2012-02-07",1.28
"1286","2012-02-08",1.24
"1287","2012-02-09",1.24
"1288","2012-02-10",1.23
"1289","2012-02-13",1.2
"1290","2012-02-14",1.16
"1291","2012-02-15",1.16
"1292","2012-02-16",1.15
"1293","2012-02-17",1.16
"1294","2012-02-21",1.15
"1295","2012-02-22",1.17
"1296","2012-02-23",1.17
"1297","2012-02-24",1.74
"1298","2012-02-27",2.15
"1299","2012-02-28",2.42
"1300","2012-02-29",2.14
"1301","2012-03-01",2.04
"1302","2012-03-02",1.95
"1303","2012-03-05",2.1
"1304","2012-03-06",1.92
"1305","2012-03-07",1.81
"1306","2012-03-08",1.79
"1307","2012-03-09",1.71
"1308","2012-03-12",1.75
"1309","2012-03-13",1.78
"1310","2012-03-14",1.8
"1311","2012-03-15",1.69
"1312","2012-03-16",1.74
"1313","2012-03-19",1.65
"1314","2012-03-20",1.57
"1315","2012-03-21",1.56
"1316","2012-03-22",1.58
"1317","2012-03-23",1.61
"1318","2012-03-26",1.83
"1319","2012-03-27",2.5
"1320","2012-03-28",2.05
"1321","2012-03-29",1.97
"1322","2012-03-30",1.86
"1323","2012-04-02",1.85
"1324","2012-04-03",1.76
"1325","2012-04-04",1.7
"1326","2012-04-05",1.6
"1327","2012-04-09",1.57
"1328","2012-04-10",1.62
"1329","2012-04-11",1.68
"1330","2012-04-12",1.68
"1331","2012-04-13",1.83
"1332","2012-04-16",1.95
"1333","2012-04-17",2.13
"1334","2012-04-18",2.04
"1335","2012-04-19",2.11
"1336","2012-04-20",2.17
"1337","2012-04-23",2.3
"1338","2012-04-24",2.46
"1339","2012-04-25",2.42
"1340","2012-04-26",2.44
"1341","2012-04-27",2.4
"1342","2012-04-30",2.3
"1343","2012-05-01",2.25
"1344","2012-05-02",2.25
"1345","2012-05-03",2.22
"1346","2012-05-04",2.12
"1347","2012-05-07",2.22
"1348","2012-05-08",2.29
"1349","2012-05-09",2.17
"1350","2012-05-10",2.16
"1351","2012-05-11",2.19
"1352","2012-05-14",2.13
"1353","2012-05-15",2.14
"1354","2012-05-16",2.17
"1355","2012-05-17",2.13
"1356","2012-05-18",2
"1357","2012-05-21",2.03
"1358","2012-05-22",2.09
"1359","2012-05-23",2.06
"1360","2012-05-24",2.05
"1361","2012-05-25",2.11
"1362","2012-05-29",2.05
"1363","2012-05-30",2.04
"1364","2012-05-31",1.98
"1365","2012-06-01",1.89
"1366","2012-06-04",1.79
"1367","2012-06-05",1.88
"1368","2012-06-06",1.93
"1369","2012-06-07",2.07
"1370","2012-06-08",1.99
"1371","2012-06-11",1.93
"1372","2012-06-12",1.89
"1373","2012-06-13",1.87
"1374","2012-06-14",1.86
"1375","2012-06-15",1.81
"1376","2012-06-18",1.88
"1377","2012-06-19",1.92
"1378","2012-06-20",1.95
"1379","2012-06-21",1.78
"1380","2012-06-22",1.89
"1381","2012-06-25",1.88
"1382","2012-06-26",2.25
"1383","2012-06-27",2.35
"1384","2012-06-28",2.33
"1385","2012-06-29",2.31
"1386","2012-07-02",2.24
"1387","2012-07-03",2.19
"1388","2012-07-05",2.24
"1389","2012-07-06",2.22
"1390","2012-07-09",2.25
"1391","2012-07-10",2.2
"1392","2012-07-11",2.19
"1393","2012-07-12",2.16
"1394","2012-07-13",2.12
"1395","2012-07-16",2.14
"1396","2012-07-17",2.05
"1397","2012-07-18",2.14
"1398","2012-07-19",2.74
"1399","2012-07-20",2.41
"1400","2012-07-23",2.31
"1401","2012-07-24",2.48
"1402","2012-07-25",2.3
"1403","2012-07-26",2.39
"1404","2012-07-27",2.76
"1405","2012-07-30",2.94
"1406","2012-07-31",2.76
"1407","2012-08-01",2.4
"1408","2012-08-02",2.08
"1409","2012-08-03",2.07
"1410","2012-08-06",2.09
"1411","2012-08-07",2.09
"1412","2012-08-08",1.7
"1413","2012-08-09",1.81
"1414","2012-08-10",1.8
"1415","2012-08-13",1.76
"1416","2012-08-14",1.76
"1417","2012-08-15",1.7
"1418","2012-08-16",1.67
"1419","2012-08-17",1.7
"1420","2012-08-20",1.67
"1421","2012-08-21",1.68
"1422","2012-08-22",1.69
"1423","2012-08-23",1.72
"1424","2012-08-24",1.8
"1425","2012-08-27",1.8
"1426","2012-08-28",1.79
"1427","2012-08-29",1.78
"1428","2012-08-30",1.76
"1429","2012-08-31",1.74
"1430","2012-09-04",1.71
"1431","2012-09-05",1.7
"1432","2012-09-06",1.75
"1433","2012-09-07",1.76
"1434","2012-09-10",1.79
"1435","2012-09-11",1.77
"1436","2012-09-12",1.77
"1437","2012-09-13",1.76
"1438","2012-09-14",1.76
"1439","2012-09-17",1.68
"1440","2012-09-18",1.69
"1441","2012-09-19",1.69
"1442","2012-09-20",1.68
"1443","2012-09-21",1.62
"1444","2012-09-24",1.69
"1445","2012-09-25",1.67
"1446","2012-09-26",1.64
"1447","2012-09-27",1.64
"1448","2012-09-28",1.63
"1449","2012-10-01",1.62
"1450","2012-10-02",1.64
"1451","2012-10-03",1.62
"1452","2012-10-04",1.65
"1453","2012-10-05",1.63
"1454","2012-10-08",1.59
"1455","2012-10-09",1.59
"1456","2012-10-10",1.55
"1457","2012-10-11",1.55
"1458","2012-10-12",1.56
"1459","2012-10-15",1.54
"1460","2012-10-16",1.58
"1461","2012-10-17",1.63
"1462","2012-10-18",1.58
"1463","2012-10-19",1.58
"1464","2012-10-22",1.57
"1465","2012-10-23",1.54
"1466","2012-10-24",1.53
"1467","2012-10-25",1.54
"1468","2012-10-26",1.54
"1469","2012-10-31",1.56
"1470","2012-11-01",1.55
"1471","2012-11-02",1.55
"1472","2012-11-05",1.55
"1473","2012-11-06",1.56
"1474","2012-11-07",1.53
"1475","2012-11-08",1.42
"1476","2012-11-09",1.43
"1477","2012-11-12",1.45
"1478","2012-11-13",1.38
"1479","2012-11-14",1.37
"1480","2012-11-15",1.3
"1481","2012-11-16",1.25
"1482","2012-11-19",1.31
"1483","2012-11-20",1.33
"1484","2012-11-21",1.39
"1485","2012-11-23",1.41
"1486","2012-11-26",1.36
"1487","2012-11-27",1.33
"1488","2012-11-28",1.35
"1489","2012-11-29",1.37
"1490","2012-11-30",1.3
"1491","2012-12-03",1.29
"1492","2012-12-04",1.3
"1493","2012-12-05",1.3
"1494","2012-12-06",1.3
"1495","2012-12-07",1.28
"1496","2012-12-10",1.29
"1497","2012-12-11",1.3
"1498","2012-12-12",1.3
"1499","2012-12-13",1.26
"1500","2012-12-14",1.33
"1501","2012-12-17",1.35
"1502","2012-12-18",1.45
"1503","2012-12-19",1.32
"1504","2012-12-20",1.27
"1505","2012-12-21",1.25
"1506","2012-12-24",1.23
"1507","2012-12-26",1.28
"1508","2012-12-27",1.3
"1509","2012-12-28",1.25
"1510","2012-12-31",1.21
"1511","2013-01-02",1.26
"1512","2013-01-03",1.23
"1513","2013-01-04",1.29
"1514","2013-01-07",1.35
"1515","2013-01-08",1.35
"1516","2013-01-09",1.4
"1517","2013-01-10",1.48
"1518","2013-01-11",1.44
"1519","2013-01-14",1.44
"1520","2013-01-15",1.4
"1521","2013-01-16",1.4
"1522","2013-01-17",1.45
"1523","2013-01-18",1.46
"1524","2013-01-22",1.42
"1525","2013-01-23",1.42
"1526","2013-01-24",1.4
"1527","2013-01-25",1.36
"1528","2013-01-28",1.41
"1529","2013-01-29",1.4
"1530","2013-01-30",1.39
"1531","2013-01-31",1.37
"1532","2013-02-01",1.61
"1533","2013-02-04",1.55
"1534","2013-02-05",1.61
"1535","2013-02-06",1.56
"1536","2013-02-07",1.54
"1537","2013-02-08",1.53
"1538","2013-02-11",1.58
"1539","2013-02-12",1.61
"1540","2013-02-13",1.61
"1541","2013-02-14",1.6
"1542","2013-02-15",1.67
"1543","2013-02-19",1.76
"1544","2013-02-20",1.76
"1545","2013-02-21",1.8
"1546","2013-02-22",2.13
"1547","2013-02-25",2.01
"1548","2013-02-26",2
"1549","2013-02-27",2.01
"1550","2013-02-28",2.15
"1551","2013-03-01",2.12
"1552","2013-03-04",2.15
"1553","2013-03-05",2.16
"1554","2013-03-06",2.24
"1555","2013-03-07",2.23
"1556","2013-03-08",2.18
"1557","2013-03-11",2.13
"1558","2013-03-12",2.12
"1559","2013-03-13",2.13
"1560","2013-03-14",2.09
"1561","2013-03-15",2.1
"1562","2013-03-18",2.03
"1563","2013-03-19",1.99
"1564","2013-03-20",2.05
"1565","2013-03-21",2.08
"1566","2013-03-22",2.12
"1567","2013-03-25",2.19
"1568","2013-03-26",2.28
"1569","2013-03-27",2.35
"1570","2013-03-28",2.29
"1571","2013-04-01",2.38
"1572","2013-04-02",2.29
"1573","2013-04-03",2.26
"1574","2013-04-04",2.27
"1575","2013-04-05",2.26
"1576","2013-04-08",2.24
"1577","2013-04-09",2.23
"1578","2013-04-10",2.33
"1579","2013-04-11",2.38
"1580","2013-04-12",2.35
"1581","2013-04-15",2.26
"1582","2013-04-16",2.28
"1583","2013-04-17",2.25
"1584","2013-04-18",2.27
"1585","2013-04-19",2.25
"1586","2013-04-22",2.28
"1587","2013-04-23",2.24
"1588","2013-04-24",2.2
"1589","2013-04-25",2.18
"1590","2013-04-26",2.17
"1591","2013-04-29",2.27
"1592","2013-04-30",2.27
"1593","2013-05-01",2.35
"1594","2013-05-02",2.57
"1595","2013-05-03",2.77
"1596","2013-05-06",2.71
"1597","2013-05-07",2.74
"1598","2013-05-08",2.82
"1599","2013-05-09",2.73
"1600","2013-05-10",2.82
"1601","2013-05-13",2.89
"1602","2013-05-14",2.82
"1603","2013-05-15",2.85
"1604","2013-05-16",2.79
"1605","2013-05-17",2.83
"1606","2013-05-20",3
"1607","2013-05-21",2.97
"1608","2013-05-22",3
"1609","2013-05-23",3.08
"1610","2013-05-24",3.2
"1611","2013-05-28",3.16
"1612","2013-05-29",3.35
"1613","2013-05-30",3.44
"1614","2013-05-31",3.25
"1615","2013-06-03",3.36
"1616","2013-06-04",3.3
"1617","2013-06-05",3.3
"1618","2013-06-06",3.37
"1619","2013-06-07",3.4
"1620","2013-06-10",3.54
"1621","2013-06-11",3.58
"1622","2013-06-12",3.47
"1623","2013-06-13",3.37
"1624","2013-06-14",3.43
"1625","2013-06-17",3.72
"1626","2013-06-18",3.84
"1627","2013-06-19",3.94
"1628","2013-06-20",3.91
"1629","2013-06-21",3.77
"1630","2013-06-24",3.63
"1631","2013-06-25",3.77
"1632","2013-06-26",3.82
"1633","2013-06-27",3.84
"1634","2013-06-28",3.87
"1635","2013-07-01",3.81
"1636","2013-07-02",3.86
"1637","2013-07-03",3.81
"1638","2013-07-05",3.86
"1639","2013-07-08",3.87
"1640","2013-07-09",3.83
"1641","2013-07-10",3.81
"1642","2013-07-11",3.66
"1643","2013-07-12",3.38
"1644","2013-07-15",3.52
"1645","2013-07-16",3.59
"1646","2013-07-17",3.72
"1647","2013-07-18",3.42
"1648","2013-07-19",3.45
"1649","2013-07-22",3.44
"1650","2013-07-23",3.51
"1651","2013-07-24",3.57
"1652","2013-07-25",3.56
"1653","2013-07-26",3.52
"1654","2013-07-29",3.69
"1655","2013-07-30",3.72
"1656","2013-07-31",3.77
"1657","2013-08-01",3.76
"1658","2013-08-02",3.68
"1659","2013-08-05",3.67
"1660","2013-08-06",3.6
"1661","2013-08-07",3.52
"1662","2013-08-08",3.5
"1663","2013-08-09",3.46
"1664","2013-08-12",3.45
"1665","2013-08-13",3.4
"1666","2013-08-14",3.28
"1667","2013-08-15",3.45
"1668","2013-08-16",3.43
"1669","2013-08-19",3.33
"1670","2013-08-20",3.33
"1671","2013-08-21",3.28
"1672","2013-08-22",3.44
"1673","2013-08-23",3.43
"1674","2013-08-26",3.56
"1675","2013-08-27",3.47
"1676","2013-08-28",3.61
"1677","2013-08-29",3.65
"1678","2013-08-30",3.62
"1679","2013-09-03",3.6
"1680","2013-09-04",3.58
"1681","2013-09-05",3.67
"1682","2013-09-06",3.79
"1683","2013-09-09",3.79
"1684","2013-09-10",3.75
"1685","2013-09-11",3.79
"1686","2013-09-12",4.04
"1687","2013-09-13",3.9
"1688","2013-09-16",3.96
"1689","2013-09-17",4.04
"1690","2013-09-18",4.05
"1691","2013-09-19",4.25
"1692","2013-09-20",4.11
"1693","2013-09-23",4.03
"1694","2013-09-24",4.05
"1695","2013-09-25",4.14
"1696","2013-09-26",4.14
"1697","2013-09-27",4.2
"1698","2013-09-30",4.11
"1699","2013-10-01",5.38
"1700","2013-10-02",5.15
"1701","2013-10-03",4.67
"1702","2013-10-04",4.78
"1703","2013-10-07",5.07
"1704","2013-10-08",5.07
"1705","2013-10-09",4.72
"1706","2013-10-10",4.78
"1707","2013-10-11",4.61
"1708","2013-10-14",4.32
"1709","2013-10-15",4.51
"1710","2013-10-16",4.57
"1711","2013-10-17",3.8
"1712","2013-10-18",2.87
"1713","2013-10-21",2.65
"1714","2013-10-22",2.65
"1715","2013-10-23",2.64
"1716","2013-10-24",2.65
"1717","2013-10-25",2.56
"1718","2013-10-28",2.52
"1719","2013-10-29",2.6
"1720","2013-10-30",2.43
"1721","2013-10-31",2.45
"1722","2013-11-01",2.54
"1723","2013-11-04",2.55
"1724","2013-11-05",2.53
"1725","2013-11-06",2.46
"1726","2013-11-07",2.38
"1727","2013-11-08",2.47
"1728","2013-11-11",2.51
"1729","2013-11-12",2.43
"1730","2013-11-13",2.5
"1731","2013-11-14",2.5
"1732","2013-11-15",2.48
"1733","2013-11-18",2.6
"1734","2013-11-19",2.66
"1735","2013-11-20",2.61
"1736","2013-11-21",2.61
"1737","2013-11-22",2.62
"1738","2013-11-25",2.68
"1739","2013-11-26",3
"1740","2013-11-27",2.93
"1741","2013-11-29",2.92
"1742","2013-12-02",2.95
"1743","2013-12-03",2.82
"1744","2013-12-04",2.84
"1745","2013-12-05",2.8
"1746","2013-12-06",2.74
"1747","2013-12-09",2.7
"1748","2013-12-10",2.69
"1749","2013-12-11",2.62
"1750","2013-12-12",2.67
"1751","2013-12-13",2.76
"1752","2013-12-16",2.82
"1753","2013-12-17",2.97
"1754","2013-12-18",2.97
"1755","2013-12-19",4.01
"1756","2013-12-20",3.92
"1757","2013-12-23",3.99
"1758","2013-12-24",4.01
"1759","2013-12-26",4
"1760","2013-12-27",3.95
"1761","2013-12-30",4.01
"1762","2013-12-31",3.97
"1763","2014-01-02",3.91
"1764","2014-01-03",3.98
"1765","2014-01-06",3.92
"1766","2014-01-07",3.9
"1767","2014-01-08",3.98
"1768","2014-01-09",3.99
"1769","2014-01-10",4.12
"1770","2014-01-13",4.13
"1771","2014-01-14",4.21
"1772","2014-01-15",4.3
"1773","2014-01-16",4.57
"1774","2014-01-17",4.91
"1775","2014-01-21",5.02
"1776","2014-01-22",5
"1777","2014-01-23",4.97
"1778","2014-01-24",4.63
"1779","2014-01-27",4.58
"1780","2014-01-28",4.96
"1781","2014-01-29",4.82
"1782","2014-01-30",4.63
"1783","2014-01-31",4.7
"1784","2014-02-03",4.48
"1785","2014-02-04",4.4
"1786","2014-02-05",4.38
"1787","2014-02-06",4.32
"1788","2014-02-07",4.5
"1789","2014-02-10",4.52
"1790","2014-02-11",4.5
"1791","2014-02-12",4.62
"1792","2014-02-13",4.51
"1793","2014-02-14",4.36
"1794","2014-02-18",4.38
"1795","2014-02-19",4.49
"1796","2014-02-20",4.55
"1797","2014-02-21",4.61
"1798","2014-02-24",4.48
"1799","2014-02-25",4.52
"1800","2014-02-26",4.44
"1801","2014-02-27",4.4
"1802","2014-02-28",4.38
"1803","2014-03-03",4.28
"1804","2014-03-04",4.37
"1805","2014-03-05",4.37
"1806","2014-03-06",4.36
"1807","2014-03-07",4.25
"1808","2014-03-10",4.39
"1809","2014-03-11",4.38
"1810","2014-03-12",4.42
"1811","2014-03-13",4.32
"1812","2014-03-14",4.37
"1813","2014-03-17",4.35
"1814","2014-03-18",4.42
"1815","2014-03-19",4.37
"1816","2014-03-20",4.43
"1817","2014-03-21",4.44
"1818","2014-03-24",4.31
"1819","2014-03-25",4.22
"1820","2014-03-26",4.23
"1821","2014-03-27",4.01
"1822","2014-03-28",3.89
"1823","2014-03-31",4.1
"1824","2014-04-01",4.12
"1825","2014-04-02",4.21
"1826","2014-04-03",4.06
"1827","2014-04-04",3.83
"1828","2014-04-07",3.71
"1829","2014-04-08",3.62
"1830","2014-04-09",3.82
"1831","2014-04-10",3.49
"1832","2014-04-11",3.43
"1833","2014-04-14",3.41
"1834","2014-04-15",3.51
"1835","2014-04-16",3.56
"1836","2014-04-17",3.45
"1837","2014-04-21",3.48
"1838","2014-04-22",3.68
"1839","2014-04-23",3.67
"1840","2014-04-24",3.67
"1841","2014-04-25",3.52
"1842","2014-04-28",3.62
"1843","2014-04-29",3.69
"1844","2014-04-30",3.64
"1845","2014-05-01",3.63
"1846","2014-05-02",3.65
"1847","2014-05-05",3.95
"1848","2014-05-06",3.7
"1849","2014-05-07",3.63
"1850","2014-05-08",3.45
"1851","2014-05-09",3.49
"1852","2014-05-12",3.59
"1853","2014-05-13",3.4
"1854","2014-05-14",3.67
"1855","2014-05-15",3.67
"1856","2014-05-16",3.65
"1857","2014-05-19",3.74
"1858","2014-05-20",3.69
"1859","2014-05-21",3.69
"1860","2014-05-22",3.72
"1861","2014-05-23",3.66
"1862","2014-05-27",3.68
"1863","2014-05-28",3.71
"1864","2014-05-29",3.87
"1865","2014-05-30",3.85
"1866","2014-06-02",3.79
"1867","2014-06-03",3.72
"1868","2014-06-04",3.61
"1869","2014-06-05",3.64
"1870","2014-06-06",3.77
"1871","2014-06-09",3.82
"1872","2014-06-10",3.88
"1873","2014-06-11",3.98
"1874","2014-06-12",3.99
"1875","2014-06-13",4.04
"1876","2014-06-16",4.01
"1877","2014-06-17",4.01
"1878","2014-06-18",3.98
"1879","2014-06-19",4.04
"1880","2014-06-20",3.99
"1881","2014-06-23",4
"1882","2014-06-24",4.16
"1883","2014-06-25",4.13
"1884","2014-06-26",4.07
"1885","2014-06-27",4.15
"1886","2014-06-30",4.34
"1887","2014-07-01",4.33
"1888","2014-07-02",4.69
"1889","2014-07-03",4.65
"1890","2014-07-07",4.69
"1891","2014-07-08",4.52
"1892","2014-07-09",4.55
"1893","2014-07-10",4.52
"1894","2014-07-11",4.64
"1895","2014-07-14",4.62
"1896","2014-07-15",4.47
"1897","2014-07-16",4.45
"1898","2014-07-17",4.23
"1899","2014-07-18",4.41
"1900","2014-07-21",4.31
"1901","2014-07-22",4.38
"1902","2014-07-23",4.44
"1903","2014-07-24",4.43
"1904","2014-07-25",4.38
"1905","2014-07-28",4.36
"1906","2014-07-29",4.54
"1907","2014-07-30",4.53
"1908","2014-07-31",4.46
"1909","2014-08-01",4.38
"1910","2014-08-04",4.33
"1911","2014-08-05",4.4
"1912","2014-08-06",4.39
"1913","2014-08-07",4.35
"1914","2014-08-08",4.39
"1915","2014-08-11",4.49
"1916","2014-08-12",4.38
"1917","2014-08-13",4.58
"1918","2014-08-14",4.71
"1919","2014-08-15",4.79
"1920","2014-08-18",4.79
"1921","2014-08-19",4.81
"1922","2014-08-20",4.66
"1923","2014-08-21",4.61
"1924","2014-08-22",4.73
"1925","2014-08-25",4.77
"1926","2014-08-26",4.76
"1927","2014-08-27",4.8
"1928","2014-08-28",4.8
"1929","2014-08-29",4.82
"1930","2014-09-02",4.78
"1931","2014-09-03",4.79
"1932","2014-09-04",4.79
"1933","2014-09-05",4.78
"1934","2014-09-08",4.77
"1935","2014-09-09",4.71
"1936","2014-09-10",4.7
"1937","2014-09-11",4.54
"1938","2014-09-12",4.44
