"","date","ADES"
"1002","2010-12-22",5.275
"1003","2010-12-23",5.095
"1004","2010-12-27",5.075
"1005","2010-12-28",5.125
"1006","2010-12-29",5.3
"1007","2010-12-30",5.42
"1008","2010-12-31",5.58
"1009","2011-01-03",5.7
"1010","2011-01-04",5.745
"1011","2011-01-05",5.53
"1012","2011-01-06",5.82
"1013","2011-01-07",6.92
"1014","2011-01-10",6.8
"1015","2011-01-11",6.59
"1016","2011-01-12",6.44
"1017","2011-01-13",6.45
"1018","2011-01-14",6.21
"1019","2011-01-18",6.1
"1020","2011-01-19",6.105
"1021","2011-01-20",5.97
"1022","2011-01-21",5.9
"1023","2011-01-24",6.06
"1024","2011-01-25",5.92
"1025","2011-01-26",6.05
"1026","2011-01-27",5.95
"1027","2011-01-28",6
"1028","2011-01-31",6.5
"1029","2011-02-01",7.24
"1030","2011-02-02",7.675
"1031","2011-02-03",7.86
"1032","2011-02-04",7.705
"1033","2011-02-07",7.465
"1034","2011-02-08",7.555
"1035","2011-02-09",7.305
"1036","2011-02-10",7.515
"1037","2011-02-11",7.515
"1038","2011-02-14",7.375
"1039","2011-02-15",7.415
"1040","2011-02-16",7.545
"1041","2011-02-17",7.525
"1042","2011-02-18",7.675
"1043","2011-02-22",7.54
"1044","2011-02-23",7.49
"1045","2011-02-24",7.235
"1046","2011-02-25",7.305
"1047","2011-02-28",7.27
"1048","2011-03-01",7.085
"1049","2011-03-02",6.78
"1050","2011-03-03",7.05
"1051","2011-03-04",6.965
"1052","2011-03-07",7.175
"1053","2011-03-08",6.95
"1054","2011-03-09",6.77
"1055","2011-03-10",6.73
"1056","2011-03-11",7
"1057","2011-03-14",7.175
"1058","2011-03-15",7.01
"1059","2011-03-16",8.3
"1060","2011-03-17",8.27
"1061","2011-03-18",8.325
"1062","2011-03-21",8.45
"1063","2011-03-22",8.715
"1064","2011-03-23",9.415
"1065","2011-03-24",9.08
"1066","2011-03-25",9.765
"1067","2011-03-28",11.925
"1068","2011-03-29",11.995
"1069","2011-03-30",11.23
"1070","2011-03-31",10.925
"1071","2011-04-01",11.03
"1072","2011-04-04",11.78
"1073","2011-04-05",12.095
"1074","2011-04-06",11.74
"1075","2011-04-07",11.32
"1076","2011-04-08",11.025
"1077","2011-04-11",5.875
"1078","2011-04-12",5.525
"1079","2011-04-13",5.43
"1080","2011-04-14",6.165
"1081","2011-04-15",5.76
"1082","2011-04-18",5.87
"1083","2011-04-19",5.78
"1084","2011-04-20",6
"1085","2011-04-21",6.065
"1086","2011-04-25",6.045
"1087","2011-04-26",5.83
"1088","2011-04-27",5.485
"1089","2011-04-28",5.54
"1090","2011-04-29",5.95
"1091","2011-05-02",5.775
"1092","2011-05-03",5.48
"1093","2011-05-04",5.245
"1094","2011-05-05",5.175
"1095","2011-05-06",5.155
"1096","2011-05-09",5.1
"1097","2011-05-10",4.235
"1098","2011-05-11",4.05
"1099","2011-05-12",4.16
"1100","2011-05-13",4.425
"1101","2011-05-16",4.045
"1102","2011-05-17",3.955
"1103","2011-05-18",4.315
"1104","2011-05-19",4.16
"1105","2011-05-20",4.405
"1106","2011-05-23",4.465
"1107","2011-05-24",5.135
"1108","2011-05-25",5.395
"1109","2011-05-26",5.48
"1110","2011-05-27",5.595
"1111","2011-05-31",5.65
"1112","2011-06-01",5.28
"1113","2011-06-02",5.26
"1114","2011-06-03",5
"1115","2011-06-06",7.685
"1116","2011-06-07",7.72
"1117","2011-06-08",8.15
"1118","2011-06-09",8.615
"1119","2011-06-10",8.56
"1120","2011-06-13",8.085
"1121","2011-06-14",7.765
"1122","2011-06-15",8.125
"1123","2011-06-16",7.85
"1124","2011-06-17",7.98
"1125","2011-06-20",7.63
"1126","2011-06-21",7.71
"1127","2011-06-22",7.63
"1128","2011-06-23",7.62
"1129","2011-06-24",7.61
"1130","2011-06-27",7.565
"1131","2011-06-28",7.325
"1132","2011-06-29",7.895
"1133","2011-06-30",7.995
"1134","2011-07-01",7.815
"1135","2011-07-05",7.965
"1136","2011-07-06",7.845
"1137","2011-07-07",7.755
"1138","2011-07-08",7.615
"1139","2011-07-11",8.28
"1140","2011-07-12",8.61
"1141","2011-07-13",8.76
"1142","2011-07-14",8.385
"1143","2011-07-15",8.715
"1144","2011-07-18",8.445
"1145","2011-07-19",8.57
"1146","2011-07-20",9.11
"1147","2011-07-21",9.045
"1148","2011-07-22",8.98
"1149","2011-07-25",8.96
"1150","2011-07-26",9.3
"1151","2011-07-27",9.21
"1152","2011-07-28",9.195
"1153","2011-07-29",9.155
"1154","2011-08-01",9.18
"1155","2011-08-02",9.18
"1156","2011-08-03",9.17
"1157","2011-08-04",8.425
"1158","2011-08-05",7.99
"1159","2011-08-08",7.495
"1160","2011-08-09",8.375
"1161","2011-08-10",7.85
"1162","2011-08-11",7.415
"1163","2011-08-12",7.61
"1164","2011-08-15",7.43
"1165","2011-08-16",7.405
"1166","2011-08-17",7.43
"1167","2011-08-18",6.99
"1168","2011-08-19",7.125
"1169","2011-08-22",7.15
"1170","2011-08-23",7.265
"1171","2011-08-24",6.99
"1172","2011-08-25",6.89
"1173","2011-08-26",6.735
"1174","2011-08-29",6.93
"1175","2011-08-30",6.87
"1176","2011-08-31",7.595
"1177","2011-09-01",7.595
"1178","2011-09-02",7.325
"1179","2011-09-06",7.195
"1180","2011-09-07",7.835
"1181","2011-09-08",8.07
"1182","2011-09-09",7.85
"1183","2011-09-12",7.68
"1184","2011-09-13",7.75
"1185","2011-09-14",7.515
"1186","2011-09-15",7.18
"1187","2011-09-16",7.15
"1188","2011-09-19",6.995
"1189","2011-09-20",7.005
"1190","2011-09-21",6.805
"1191","2011-09-22",6.75
"1192","2011-09-23",8.88
"1193","2011-09-26",9.21
"1194","2011-09-27",9.57
"1195","2011-09-28",8.855
"1196","2011-09-29",8.255
"1197","2011-09-30",7.635
"1198","2011-10-03",7.13
"1199","2011-10-04",7.075
"1200","2011-10-05",7.59
"1201","2011-10-06",7.45
"1202","2011-10-07",7.29
"1203","2011-10-10",7.58
"1204","2011-10-11",7.49
"1205","2011-10-12",7.615
"1206","2011-10-13",7.465
"1207","2011-10-14",7.47
"1208","2011-10-17",7.295
"1209","2011-10-18",7.69
"1210","2011-10-19",7.89
"1211","2011-10-20",8.17
"1212","2011-10-21",8.765
"1213","2011-10-24",8.7
"1214","2011-10-25",7.62
"1215","2011-10-26",7.62
"1216","2011-10-27",7.65
"1217","2011-10-28",7.635
"1218","2011-10-31",7.64
"1219","2011-11-01",7.6
"1220","2011-11-02",7.63
"1221","2011-11-03",7.595
"1222","2011-11-04",7.615
"1223","2011-11-07",7.525
"1224","2011-11-08",7.64
"1225","2011-11-09",7.595
"1226","2011-11-10",7.635
"1227","2011-11-11",7.6
"1228","2011-11-14",7.635
"1229","2011-11-15",7.555
"1230","2011-11-16",7.61
"1231","2011-11-17",7.625
"1232","2011-11-18",7.97
"1233","2011-11-21",8.335
"1234","2011-11-22",8.96
"1235","2011-11-23",9.005
"1236","2011-11-25",8.9
"1237","2011-11-28",9.18
"1238","2011-11-29",9.55
"1239","2011-11-30",10.265
"1240","2011-12-01",10.24
"1241","2011-12-02",10.22
"1242","2011-12-05",10.155
"1243","2011-12-06",10.05
"1244","2011-12-07",9.845
"1245","2011-12-08",9.695
"1246","2011-12-09",9.995
"1247","2011-12-12",9.785
"1248","2011-12-13",9.89
"1249","2011-12-14",9.53
"1250","2011-12-15",9.99
"1251","2011-12-16",9.995
"1252","2011-12-19",11.05
"1253","2011-12-20",11.455
"1254","2011-12-21",11.34
"1255","2011-12-22",10.995
"1256","2011-12-23",11.305
"1257","2011-12-27",11.465
"1258","2011-12-28",11.145
"1259","2011-12-29",11.43
"1260","2011-12-30",11.32
"1261","2012-01-03",11.245
"1262","2012-01-04",11.245
"1263","2012-01-05",11.215
"1264","2012-01-06",11.365
"1265","2012-01-09",11.165
"1266","2012-01-10",10.58
"1267","2012-01-11",10.74
"1268","2012-01-12",10.685
"1269","2012-01-13",10.625
"1270","2012-01-17",10.545
"1271","2012-01-18",10.535
"1272","2012-01-19",10.565
"1273","2012-01-20",10.545
"1274","2012-01-23",10.6
"1275","2012-01-24",10.585
"1276","2012-01-25",10.985
"1277","2012-01-26",10.875
"1278","2012-01-27",11.59
"1279","2012-01-30",11.505
"1280","2012-01-31",10.975
"1281","2012-02-01",10.45
"1282","2012-02-02",10.52
"1283","2012-02-03",10.56
"1284","2012-02-06",10.54
"1285","2012-02-07",10.58
"1286","2012-02-08",10.67
"1287","2012-02-09",10.745
"1288","2012-02-10",10.525
"1289","2012-02-13",10.625
"1290","2012-02-14",10.625
"1291","2012-02-15",10.715
"1292","2012-02-16",10.905
"1293","2012-02-17",10.89
"1294","2012-02-21",11.04
"1295","2012-02-22",11.335
"1296","2012-02-23",11.45
"1297","2012-02-24",11.6
"1298","2012-02-27",11.495
"1299","2012-02-28",11.435
"1300","2012-02-29",11.235
"1301","2012-03-01",11.605
"1302","2012-03-02",12.105
"1303","2012-03-05",12.44
"1304","2012-03-06",12.13
"1305","2012-03-07",11.51
"1306","2012-03-08",11.775
"1307","2012-03-09",12.125
"1308","2012-03-12",12.275
"1309","2012-03-13",12.975
"1310","2012-03-14",13.065
"1311","2012-03-15",13.035
"1312","2012-03-16",13.22
"1313","2012-03-19",12.535
"1314","2012-03-20",12.34
"1315","2012-03-21",12.25
"1316","2012-03-22",12.08
"1317","2012-03-23",11.98
"1318","2012-03-26",12.3
"1319","2012-03-27",12.275
"1320","2012-03-28",12.225
"1321","2012-03-29",12.3
"1322","2012-03-30",12.155
"1323","2012-04-02",12.375
"1324","2012-04-03",12.15
"1325","2012-04-04",11.49
"1326","2012-04-05",11.61
"1327","2012-04-09",11.31
"1328","2012-04-10",11.155
"1329","2012-04-11",11.125
"1330","2012-04-12",11.105
"1331","2012-04-13",11.16
"1332","2012-04-16",11.32
"1333","2012-04-17",11.35
"1334","2012-04-18",11.91
"1335","2012-04-19",11.97
"1336","2012-04-20",11.99
"1337","2012-04-23",11.835
"1338","2012-04-24",12.05
"1339","2012-04-25",12.24
"1340","2012-04-26",12.83
"1341","2012-04-27",13.085
"1342","2012-04-30",13.44
"1343","2012-05-01",14.03
"1344","2012-05-02",14.1
"1345","2012-05-03",14.17
"1346","2012-05-04",14.2
"1347","2012-05-07",14.125
"1348","2012-05-08",14.47
"1349","2012-05-09",14.485
"1350","2012-05-10",14.485
"1351","2012-05-11",14.585
"1352","2012-05-14",13.87
"1353","2012-05-15",13.465
"1354","2012-05-16",12.605
"1355","2012-05-17",12
"1356","2012-05-18",11.3
"1357","2012-05-21",12.465
"1358","2012-05-22",12.895
"1359","2012-05-23",13.56
"1360","2012-05-24",13.25
"1361","2012-05-25",12.955
"1362","2012-05-29",13.325
"1363","2012-05-30",13.02
"1364","2012-05-31",13.095
"1365","2012-06-01",12.625
"1366","2012-06-04",12.295
"1367","2012-06-05",12.18
"1368","2012-06-06",12.305
"1369","2012-06-07",12.32
"1370","2012-06-08",12.49
"1371","2012-06-11",12.455
"1372","2012-06-12",13.24
"1373","2012-06-13",13.255
"1374","2012-06-14",13.385
"1375","2012-06-15",13.275
"1376","2012-06-18",13.53
"1377","2012-06-19",13.615
"1378","2012-06-20",13.56
"1379","2012-06-21",13.425
"1380","2012-06-22",13.225
"1381","2012-06-25",12.895
"1382","2012-06-26",12.99
"1383","2012-06-27",12.83
"1384","2012-06-28",11.845
"1385","2012-06-29",12.685
"1386","2012-07-02",12.09
"1387","2012-07-03",12.17
"1388","2012-07-05",11.765
"1389","2012-07-06",11.595
"1390","2012-07-09",11.325
"1391","2012-07-10",10.765
"1392","2012-07-11",10.355
"1393","2012-07-12",10.575
"1394","2012-07-13",11.835
"1395","2012-07-16",12.175
"1396","2012-07-17",12.01
"1397","2012-07-18",12.06
"1398","2012-07-19",11.5
"1399","2012-07-20",11.01
"1400","2012-07-23",10.66
"1401","2012-07-24",10.81
"1402","2012-07-25",11.175
"1403","2012-07-26",11.5
"1404","2012-07-27",11.495
"1405","2012-07-30",11.225
"1406","2012-07-31",11.33
"1407","2012-08-01",10.97
"1408","2012-08-02",11.085
"1409","2012-08-03",11.495
"1410","2012-08-06",11.945
"1411","2012-08-07",11.485
"1412","2012-08-08",11.53
"1413","2012-08-09",12.175
"1414","2012-08-10",11.745
"1415","2012-08-13",11.22
"1416","2012-08-14",10.99
"1417","2012-08-15",11.105
"1418","2012-08-16",11.595
"1419","2012-08-17",11.915
"1420","2012-08-20",11.57
"1421","2012-08-21",11.565
"1422","2012-08-22",11.24
"1423","2012-08-23",11.34
"1424","2012-08-24",11.36
"1425","2012-08-27",11.22
"1426","2012-08-28",11.575
"1427","2012-08-29",11.595
"1428","2012-08-30",11.47
"1429","2012-08-31",11.725
"1430","2012-09-04",11.97
"1431","2012-09-05",12.11
"1432","2012-09-06",12.205
"1433","2012-09-07",12.195
"1434","2012-09-10",12.07
"1435","2012-09-11",11.99
"1436","2012-09-12",11.865
"1437","2012-09-13",12.1
"1438","2012-09-14",11.965
"1439","2012-09-17",12
"1440","2012-09-18",11.995
"1441","2012-09-19",11.8
"1442","2012-09-20",11.775
"1443","2012-09-21",11.93
"1444","2012-09-24",11.905
"1445","2012-09-25",11.9
"1446","2012-09-26",11.885
"1447","2012-09-27",11.98
"1448","2012-09-28",11.805
"1449","2012-10-01",11.675
"1450","2012-10-02",11.7
"1451","2012-10-03",11.4
"1452","2012-10-04",11.275
"1453","2012-10-05",11.26
"1454","2012-10-08",11.055
"1455","2012-10-09",11.01
"1456","2012-10-10",11.08
"1457","2012-10-11",11.09
"1458","2012-10-12",10.86
"1459","2012-10-15",10.74
"1460","2012-10-16",10.27
"1461","2012-10-17",10.395
"1462","2012-10-18",9.995
"1463","2012-10-19",10.005
"1464","2012-10-22",9.92
"1465","2012-10-23",9.625
"1466","2012-10-24",9.715
"1467","2012-10-25",9.77
"1468","2012-10-26",9.75
"1469","2012-10-31",9.745
"1470","2012-11-01",9.69
"1471","2012-11-02",8.475
"1472","2012-11-05",8.72
"1473","2012-11-06",8.865
"1474","2012-11-07",7.11
"1475","2012-11-08",7.945
"1476","2012-11-09",8.425
"1477","2012-11-12",8.94
"1478","2012-11-13",8.34
"1479","2012-11-14",8.135
"1480","2012-11-15",8.14
"1481","2012-11-16",8.14
"1482","2012-11-19",8.35
"1483","2012-11-20",8.515
"1484","2012-11-21",8.415
"1485","2012-11-23",8.4
"1486","2012-11-26",8.2
"1487","2012-11-27",8.81
"1488","2012-11-28",8.71
"1489","2012-11-29",8.805
"1490","2012-11-30",8.175
"1491","2012-12-03",8
"1492","2012-12-04",8
"1493","2012-12-05",8.105
"1494","2012-12-06",8.485
"1495","2012-12-07",8.405
"1496","2012-12-10",8.29
"1497","2012-12-11",8.585
"1498","2012-12-12",8.51
"1499","2012-12-13",8.24
"1500","2012-12-14",8.345
"1501","2012-12-17",8.62
"1502","2012-12-18",8.655
"1503","2012-12-19",8.5
"1504","2012-12-20",8.445
"1505","2012-12-21",8.305
"1506","2012-12-24",8.25
"1507","2012-12-26",8.37
"1508","2012-12-27",8.18
"1509","2012-12-28",8.075
"1510","2012-12-31",8.44
"1511","2013-01-02",8.91
"1512","2013-01-03",8.955
"1513","2013-01-04",9.235
"1514","2013-01-07",8.97
"1515","2013-01-08",9.115
"1516","2013-01-09",9.185
"1517","2013-01-10",9.07
"1518","2013-01-11",9.12
"1519","2013-01-14",9.355
"1520","2013-01-15",9.34
"1521","2013-01-16",10.87
"1522","2013-01-17",10.735
"1523","2013-01-18",10.91
"1524","2013-01-22",11.205
"1525","2013-01-23",10.985
"1526","2013-01-24",11.185
"1527","2013-01-25",11.815
"1528","2013-01-28",11.365
"1529","2013-01-29",11.655
"1530","2013-01-30",11.7
"1531","2013-01-31",11.86
"1532","2013-02-01",12.25
"1533","2013-02-04",11.775
"1534","2013-02-05",11.925
"1535","2013-02-06",11.735
"1536","2013-02-07",11.69
"1537","2013-02-08",11.805
"1538","2013-02-11",11.72
"1539","2013-02-12",12.165
"1540","2013-02-13",12.5
"1541","2013-02-14",12.495
"1542","2013-02-15",12.525
"1543","2013-02-19",12.615
"1544","2013-02-20",12.695
"1545","2013-02-21",12.6
"1546","2013-02-22",12.73
"1547","2013-02-25",12.805
"1548","2013-02-26",12.63
"1549","2013-02-27",13
"1550","2013-02-28",13.285
"1551","2013-03-01",13.87
"1552","2013-03-04",13.635
"1553","2013-03-05",13.65
"1554","2013-03-06",13.755
"1555","2013-03-07",13.625
"1556","2013-03-08",13.92
"1557","2013-03-11",13.75
"1558","2013-03-12",13.475
"1559","2013-03-13",13.535
"1560","2013-03-14",13.535
"1561","2013-03-15",13.26
"1562","2013-03-18",13.575
"1563","2013-03-19",13.35
"1564","2013-03-20",13.355
"1565","2013-03-21",13.57
"1566","2013-03-22",13.165
"1567","2013-03-25",12.915
"1568","2013-03-26",13.27
"1569","2013-03-27",13.225
"1570","2013-03-28",13.285
"1571","2013-04-01",12.715
"1572","2013-04-02",12.78
"1573","2013-04-03",12.375
"1574","2013-04-04",11.925
"1575","2013-04-05",12.375
"1576","2013-04-08",12.245
"1577","2013-04-09",12.385
"1578","2013-04-10",12.9
"1579","2013-04-11",12.835
"1580","2013-04-12",12.845
"1581","2013-04-15",12.19
"1582","2013-04-16",12.21
"1583","2013-04-17",12.37
"1584","2013-04-18",12.245
"1585","2013-04-19",12.165
"1586","2013-04-22",12.685
"1587","2013-04-23",13.095
"1588","2013-04-24",13.045
"1589","2013-04-25",13.085
"1590","2013-04-26",13.01
"1591","2013-04-29",13.265
"1592","2013-04-30",13.805
"1593","2013-05-01",12.965
"1594","2013-05-02",13.33
"1595","2013-05-03",13.865
"1596","2013-05-06",13.925
"1597","2013-05-07",14.05
"1598","2013-05-08",14.17
"1599","2013-05-09",14.82
"1600","2013-05-10",14.78
"1601","2013-05-13",15.205
"1602","2013-05-14",15.645
"1603","2013-05-15",15.685
"1604","2013-05-16",16.605
"1605","2013-05-17",17.389999
"1606","2013-05-20",16.870001
"1607","2013-05-21",17.075001
"1608","2013-05-22",16.440001
"1609","2013-05-23",16.91
"1610","2013-05-24",17.684999
"1611","2013-05-28",18.895
"1612","2013-05-29",18.504999
"1613","2013-05-30",19
"1614","2013-05-31",18.674999
"1615","2013-06-03",19.385
"1616","2013-06-04",19.379999
"1617","2013-06-05",18.559999
"1618","2013-06-06",19.465
"1619","2013-06-07",19.290001
"1620","2013-06-10",19.295
"1621","2013-06-11",19.434999
"1622","2013-06-12",19
"1623","2013-06-13",19.135
"1624","2013-06-14",18.85
"1625","2013-06-17",19
"1626","2013-06-18",19.34
"1627","2013-06-19",19.315001
"1628","2013-06-20",18.889999
"1629","2013-06-21",18.575001
"1630","2013-06-24",18.014999
"1631","2013-06-25",18.995001
"1632","2013-06-26",19.450001
"1633","2013-06-27",20.584999
"1634","2013-06-28",21.059999
"1635","2013-07-01",20.5
"1636","2013-07-02",20.145
"1637","2013-07-03",20.434999
"1638","2013-07-05",20.915001
"1639","2013-07-08",20.559999
"1640","2013-07-09",20.42
"1641","2013-07-10",20.645
"1642","2013-07-11",21.305
"1643","2013-07-12",21.225
"1644","2013-07-15",21.475
"1645","2013-07-16",21.495001
"1646","2013-07-17",21.674999
"1647","2013-07-18",21.110001
"1648","2013-07-19",20.945
"1649","2013-07-22",21.375
"1650","2013-07-23",21.43
"1651","2013-07-24",21.075001
"1652","2013-07-25",21.334999
"1653","2013-07-26",20.98
"1654","2013-07-29",20.940001
"1655","2013-07-30",21.25
"1656","2013-07-31",20.975
"1657","2013-08-01",21.49
"1658","2013-08-02",21.745001
"1659","2013-08-05",22.205
"1660","2013-08-06",22.02
"1661","2013-08-07",21.295
"1662","2013-08-08",21.16
"1663","2013-08-09",19.99
"1664","2013-08-12",20.545
"1665","2013-08-13",20.424999
"1666","2013-08-14",21.200001
"1667","2013-08-15",20.184999
"1668","2013-08-16",20.139999
"1669","2013-08-19",19.975
"1670","2013-08-20",19.635
"1671","2013-08-21",19.700001
"1672","2013-08-22",20.065001
"1673","2013-08-23",20.295
"1674","2013-08-26",19.905001
"1675","2013-08-27",19.040001
"1676","2013-08-28",19.365
"1677","2013-08-29",19.705
"1678","2013-08-30",19.525
"1679","2013-09-03",19.945
"1680","2013-09-04",19.18
"1681","2013-09-05",17.915001
"1682","2013-09-06",17.754999
"1683","2013-09-09",18.285
"1684","2013-09-10",19.875
"1685","2013-09-11",20.514999
"1686","2013-09-12",20.195
"1687","2013-09-13",20.684999
"1688","2013-09-16",20.700001
"1689","2013-09-17",21.325001
"1690","2013-09-18",21.235001
"1691","2013-09-19",21.135
"1692","2013-09-20",20.955
"1693","2013-09-23",21.065001
"1694","2013-09-24",21.184999
"1695","2013-09-25",21.025
"1696","2013-09-26",20.879999
"1697","2013-09-27",20.67
"1698","2013-09-30",21.360001
"1699","2013-10-01",21.620001
"1700","2013-10-02",21.16
"1701","2013-10-03",20.405001
"1702","2013-10-04",20.215
"1703","2013-10-07",19.6
"1704","2013-10-08",19.219999
"1705","2013-10-09",19.155001
"1706","2013-10-10",19.275
"1707","2013-10-11",19.51
"1708","2013-10-14",19.4
"1709","2013-10-15",18.98
"1710","2013-10-16",19.51
"1711","2013-10-17",19.049999
"1712","2013-10-18",18.735001
"1713","2013-10-21",18.290001
"1714","2013-10-22",18.1
"1715","2013-10-23",18.309999
"1716","2013-10-24",18.785
"1717","2013-10-25",19.16
"1718","2013-10-28",18.655001
"1719","2013-10-29",18.85
"1720","2013-10-30",18.535
"1721","2013-10-31",18.885
"1722","2013-11-01",19.129999
"1723","2013-11-04",19.610001
"1724","2013-11-05",19.57
"1725","2013-11-06",20.02
"1726","2013-11-07",19.639999
"1727","2013-11-08",23
"1728","2013-11-11",22.145
"1729","2013-11-12",24.254999
"1730","2013-11-13",24.995001
"1731","2013-11-14",24.295
"1732","2013-11-15",23.860001
"1733","2013-11-18",23.51
"1734","2013-11-19",23.495001
"1735","2013-11-20",23.165001
"1736","2013-11-21",23.77
"1737","2013-11-22",24.295
"1738","2013-11-25",26.709999
"1739","2013-11-26",28.205
"1740","2013-11-27",28.790001
"1741","2013-11-29",28.995001
"1742","2013-12-02",28.174999
"1743","2013-12-03",28.610001
"1744","2013-12-04",28.504999
"1745","2013-12-05",28.1
"1746","2013-12-06",27.85
"1747","2013-12-09",28.59
"1748","2013-12-10",27.719999
"1749","2013-12-11",27
"1750","2013-12-12",26.895
"1751","2013-12-13",26.4
"1752","2013-12-16",27.059999
"1753","2013-12-17",26.975
"1754","2013-12-18",27.504999
"1755","2013-12-19",27.370001
"1756","2013-12-20",27.200001
"1757","2013-12-23",27.9
"1758","2013-12-24",27.975
"1759","2013-12-26",27.725
"1760","2013-12-27",27.219999
"1761","2013-12-30",26.51
"1762","2013-12-31",27.115
"1763","2014-01-02",26.5
"1764","2014-01-03",27.375
"1765","2014-01-06",26.525
"1766","2014-01-07",26.02
"1767","2014-01-08",25.639999
"1768","2014-01-09",26.195
"1769","2014-01-10",26.235001
"1770","2014-01-13",26.004999
"1771","2014-01-14",26.25
"1772","2014-01-15",26.09
"1773","2014-01-16",26.120001
"1774","2014-01-17",25.969999
"1775","2014-01-21",26.065001
"1776","2014-01-22",26.18
"1777","2014-01-23",25.969999
"1778","2014-01-24",25.530001
"1779","2014-01-27",25.07
"1780","2014-01-28",25.450001
"1781","2014-01-29",25
"1782","2014-01-30",24.51
"1783","2014-01-31",24.965
"1784","2014-02-03",24.43
"1785","2014-02-04",24.535
"1786","2014-02-05",24.35
"1787","2014-02-06",24.4
"1788","2014-02-07",24.48
"1789","2014-02-10",24.73
"1790","2014-02-11",26.695
"1791","2014-02-12",26.299999
"1792","2014-02-13",27.055
"1793","2014-02-14",27.690001
"1794","2014-02-18",27.775
"1795","2014-02-19",26.525
"1796","2014-02-20",26.965
"1797","2014-02-21",26.495001
"1798","2014-02-24",26.459999
"1799","2014-02-25",26.485001
"1800","2014-02-26",26.334999
"1801","2014-02-27",27.385
"1802","2014-02-28",26.950001
"1803","2014-03-03",26.844999
"1804","2014-03-04",27.895
"1805","2014-03-05",27.450001
"1806","2014-03-06",26.92
"1807","2014-03-07",27.440001
"1808","2014-03-10",27.559999
"1809","2014-03-11",27.299999
"1810","2014-03-12",27.115
"1811","2014-03-13",25.450001
"1812","2014-03-14",25.17
"1813","2014-03-17",25.5
"1814","2014-03-18",25.200001
"1815","2014-03-19",24.5
"1816","2014-03-20",23.73
"1817","2014-03-21",23.75
"1818","2014-03-24",24.27
"1819","2014-03-25",25.049999
"1820","2014-03-26",23.799999
"1821","2014-03-27",23.1
"1822","2014-03-28",22.530001
"1823","2014-03-31",24.540001
"1824","2014-04-01",25.219999
"1825","2014-04-02",25.889999
"1826","2014-04-03",25.1
"1827","2014-04-04",24.309999
"1828","2014-04-07",23.209999
"1829","2014-04-08",23.040001
"1830","2014-04-09",23.92
"1831","2014-04-10",23.059999
"1832","2014-04-11",23.01
"1833","2014-04-14",23.030001
"1834","2014-04-15",22.93
"1835","2014-04-16",23.09
"1836","2014-04-17",22.959999
"1837","2014-04-21",23.02
"1838","2014-04-22",24.280001
"1839","2014-04-23",23.85
"1840","2014-04-24",22.940001
"1841","2014-04-25",22.66
"1842","2014-04-28",22.73
"1843","2014-04-29",22.549999
"1844","2014-04-30",22.93
"1845","2014-05-01",22.41
"1846","2014-05-02",21.889999
"1847","2014-05-05",21.469999
"1848","2014-05-06",21.08
"1849","2014-05-07",21.26
"1850","2014-05-08",20.620001
"1851","2014-05-09",20.030001
"1852","2014-05-12",20.01
"1853","2014-05-13",19.469999
"1854","2014-05-14",18.700001
"1855","2014-05-15",18.1
"1856","2014-05-16",18.17
"1857","2014-05-19",19.200001
"1858","2014-05-20",18.83
"1859","2014-05-21",19.280001
"1860","2014-05-22",20.129999
"1861","2014-05-23",22.200001
"1862","2014-05-27",22.82
"1863","2014-05-28",22.709999
"1864","2014-05-29",22.85
"1865","2014-05-30",23.41
"1866","2014-06-02",22.700001
"1867","2014-06-03",22.51
"1868","2014-06-04",22.17
"1869","2014-06-05",22.32
"1870","2014-06-06",22.25
"1871","2014-06-09",22.59
"1872","2014-06-10",22.27
"1873","2014-06-11",22.24
"1874","2014-06-12",21.77
"1875","2014-06-13",21.73
"1876","2014-06-16",21.98
"1877","2014-06-17",22.620001
"1878","2014-06-18",22.799999
"1879","2014-06-19",22.950001
"1880","2014-06-20",23.219999
"1881","2014-06-23",23.040001
"1882","2014-06-24",22.4
"1883","2014-06-25",22.49
"1884","2014-06-26",22.120001
"1885","2014-06-27",23.01
"1886","2014-06-30",22.93
"1887","2014-07-01",23.809999
"1888","2014-07-02",23.870001
"1889","2014-07-03",23.9
"1890","2014-07-07",23
"1891","2014-07-08",23
"1892","2014-07-09",22.809999
"1893","2014-07-10",22.65
"1894","2014-07-11",22.42
"1895","2014-07-14",23.049999
"1896","2014-07-15",22.540001
"1897","2014-07-16",22.120001
"1898","2014-07-17",21.43
"1899","2014-07-18",21.26
"1900","2014-07-21",20.75
"1901","2014-07-22",21.02
"1902","2014-07-23",20.85
"1903","2014-07-24",20.02
"1904","2014-07-25",19.33
"1905","2014-07-28",19.76
"1906","2014-07-29",19.9
"1907","2014-07-30",21.129999
"1908","2014-07-31",21.389999
"1909","2014-08-01",21.75
"1910","2014-08-04",21.719999
"1911","2014-08-05",21.65
"1912","2014-08-06",21.620001
"1913","2014-08-07",21.879999
"1914","2014-08-08",21.85
"1915","2014-08-11",22.559999
"1916","2014-08-12",22.620001
"1917","2014-08-13",22.93
"1918","2014-08-14",22.9
"1919","2014-08-15",23.01
"1920","2014-08-18",23
"1921","2014-08-19",22.790001
"1922","2014-08-20",22.65
"1923","2014-08-21",21
"1924","2014-08-22",21.450001
"1925","2014-08-25",21.059999
"1926","2014-08-26",20.530001
