"","date","ESSA"
"1004","2011-03-28",12.88
"1005","2011-03-29",13.02
"1006","2011-03-30",13.11
"1007","2011-03-31",13.2
"1008","2011-04-01",13.28
"1009","2011-04-04",13.25
"1010","2011-04-05",12.95
"1011","2011-04-06",12.87
"1012","2011-04-07",12.83
"1013","2011-04-08",12.63
"1014","2011-04-11",12.65
"1015","2011-04-12",12.66
"1016","2011-04-13",12.71
"1017","2011-04-14",12.66
"1018","2011-04-15",12.69
"1019","2011-04-18",12.59
"1020","2011-04-19",12.61
"1021","2011-04-20",12.4
"1022","2011-04-21",12.38
"1023","2011-04-25",12.16
"1024","2011-04-26",12.46
"1025","2011-04-27",12.43
"1026","2011-04-28",12.72
"1027","2011-04-29",12.55
"1028","2011-05-02",12.09
"1029","2011-05-03",11.79
"1030","2011-05-04",11.74
"1031","2011-05-05",11.8
"1032","2011-05-06",11.84
"1033","2011-05-09",11.86
"1034","2011-05-10",12.17
"1035","2011-05-11",11.74
"1036","2011-05-12",11.82
"1037","2011-05-13",11.32
"1038","2011-05-16",11.35
"1039","2011-05-17",11.36
"1040","2011-05-18",11.45
"1041","2011-05-19",11.31
"1042","2011-05-20",11.33
"1043","2011-05-23",11.25
"1044","2011-05-24",11.31
"1045","2011-05-25",11.37
"1046","2011-05-26",11.33
"1047","2011-05-27",11.25
"1048","2011-05-31",11.78
"1049","2011-06-01",11.25
"1050","2011-06-02",11.38
"1051","2011-06-03",11.3
"1052","2011-06-06",11.26
"1053","2011-06-07",11.29
"1054","2011-06-08",11.34
"1055","2011-06-09",11.37
"1056","2011-06-10",11.31
"1057","2011-06-13",11.31
"1058","2011-06-14",11.47
"1059","2011-06-15",11.42
"1060","2011-06-16",11.97
"1061","2011-06-17",12.11
"1062","2011-06-20",12.21
"1063","2011-06-21",12.24
"1064","2011-06-22",12.09
"1065","2011-06-23",12.33
"1066","2011-06-24",12.25
"1067","2011-06-27",12.36
"1068","2011-06-28",12.37
"1069","2011-06-29",12.39
"1070","2011-06-30",12.42
"1071","2011-07-01",12.53
"1072","2011-07-05",12.52
"1073","2011-07-06",12.46
"1074","2011-07-07",12.63
"1075","2011-07-08",12.6
"1076","2011-07-11",12.43
"1077","2011-07-12",12.5
"1078","2011-07-13",12.34
"1079","2011-07-14",12.3
"1080","2011-07-15",12.39
"1081","2011-07-18",12.37
"1082","2011-07-19",12.47
"1083","2011-07-20",12.24
"1084","2011-07-21",12.11
"1085","2011-07-22",12.15
"1086","2011-07-25",11.9
"1087","2011-07-26",11.7
"1088","2011-07-27",11.56
"1089","2011-07-28",11.94
"1090","2011-07-29",11.5
"1091","2011-08-01",11.48
"1092","2011-08-02",11.45
"1093","2011-08-03",11.8
"1094","2011-08-04",11.32
"1095","2011-08-05",11.37
"1096","2011-08-08",10.44
"1097","2011-08-09",11.26
"1098","2011-08-10",10.62
"1099","2011-08-11",10.93
"1100","2011-08-12",10.74
"1101","2011-08-15",11.08
"1102","2011-08-16",10.94
"1103","2011-08-17",11.25
"1104","2011-08-18",10.73
"1105","2011-08-19",10.73
"1106","2011-08-22",10.9
"1107","2011-08-23",11.28
"1108","2011-08-24",11.49
"1109","2011-08-25",10.99
"1110","2011-08-26",11.02
"1111","2011-08-29",11.49
"1112","2011-08-30",11.46
"1113","2011-08-31",11.32
"1114","2011-09-01",10.9
"1115","2011-09-02",10.76
"1116","2011-09-06",10.99
"1117","2011-09-07",11.29
"1118","2011-09-08",10.99
"1119","2011-09-09",10.87
"1120","2011-09-12",11.2
"1121","2011-09-13",11.37
"1122","2011-09-14",11.43
"1123","2011-09-15",11.43
"1124","2011-09-16",11.43
"1125","2011-09-19",11.23
"1126","2011-09-20",11.25
"1127","2011-09-21",10.92
"1128","2011-09-22",11.01
"1129","2011-09-23",11.21
"1130","2011-09-26",11.18
"1131","2011-09-27",11.16
"1132","2011-09-28",10.76
"1133","2011-09-29",10.97
"1134","2011-09-30",10.51
"1135","2011-10-03",10.03
"1136","2011-10-04",10.58
"1137","2011-10-05",10.73
"1138","2011-10-06",10.96
"1139","2011-10-07",10.37
"1140","2011-10-10",11.02
"1141","2011-10-11",11.18
"1142","2011-10-12",11.27
"1143","2011-10-13",11.28
"1144","2011-10-14",11.33
"1145","2011-10-17",10.79
"1146","2011-10-18",11.2
"1147","2011-10-19",10.85
"1148","2011-10-20",10.94
"1149","2011-10-21",10.9
"1150","2011-10-24",10.81
"1151","2011-10-25",10.35
"1152","2011-10-26",10.72
"1153","2011-10-27",11.36
"1154","2011-10-28",11.17
"1155","2011-10-31",11.04
"1156","2011-11-01",10.81
"1157","2011-11-02",11.27
"1158","2011-11-03",11.38
"1159","2011-11-04",11.17
"1160","2011-11-07",11.08
"1161","2011-11-08",11.24
"1162","2011-11-09",10.8
"1163","2011-11-10",10.81
"1164","2011-11-11",10.86
"1165","2011-11-14",10.63
"1166","2011-11-15",10.85
"1167","2011-11-16",10.6
"1168","2011-11-17",10.45
"1169","2011-11-18",10.44
"1170","2011-11-21",10.4
"1171","2011-11-22",10.37
"1172","2011-11-23",10.15
"1173","2011-11-25",10.21
"1174","2011-11-28",10.82
"1175","2011-11-29",10.76
"1176","2011-11-30",11.11
"1177","2011-12-01",10.76
"1178","2011-12-02",10.78
"1179","2011-12-05",10.7
"1180","2011-12-06",10.69
"1181","2011-12-07",10.56
"1182","2011-12-08",10.4
"1183","2011-12-09",10.77
"1184","2011-12-12",10.34
"1185","2011-12-13",10.24
"1186","2011-12-14",10.49
"1187","2011-12-15",10.67
"1188","2011-12-16",10.46
"1189","2011-12-19",10.55
"1190","2011-12-20",10.7
"1191","2011-12-21",10.5
"1192","2011-12-22",10.5
"1193","2011-12-23",10.53
"1194","2011-12-27",10.54
"1195","2011-12-28",10.42
"1196","2011-12-29",10.56
"1197","2011-12-30",10.47
"1198","2012-01-03",10.79
"1199","2012-01-04",10.6
"1200","2012-01-05",10.55
"1201","2012-01-06",10.37
"1202","2012-01-09",10.37
"1203","2012-01-10",10.33
"1204","2012-01-11",10.3
"1205","2012-01-12",10.5
"1206","2012-01-13",10.5
"1207","2012-01-17",10.58
"1208","2012-01-18",10.68
"1209","2012-01-19",10.48
"1210","2012-01-20",10.42
"1211","2012-01-23",10.42
"1212","2012-01-24",10.39
"1213","2012-01-25",10.38
"1214","2012-01-26",10.4
"1215","2012-01-27",10.38
"1216","2012-01-30",10.26
"1217","2012-01-31",10.07
"1218","2012-02-01",10.1
"1219","2012-02-02",10.22
"1220","2012-02-03",10.73
"1221","2012-02-06",10.42
"1222","2012-02-07",10.2
"1223","2012-02-08",10.14
"1224","2012-02-09",10.02
"1225","2012-02-10",9.85
"1226","2012-02-13",10
"1227","2012-02-14",9.83
"1228","2012-02-15",9.83
"1229","2012-02-16",9.93
"1230","2012-02-17",9.91
"1231","2012-02-21",9.7
"1232","2012-02-22",9.67
"1233","2012-02-23",9.99
"1234","2012-02-24",9.9
"1235","2012-02-27",9.88
"1236","2012-02-28",9.73
"1237","2012-02-29",9.62
"1238","2012-03-01",9.53
"1239","2012-03-02",9.47
"1240","2012-03-05",9.47
"1241","2012-03-06",9.45
"1242","2012-03-07",9.55
"1243","2012-03-08",9.51
"1244","2012-03-09",9.54
"1245","2012-03-12",9.51
"1246","2012-03-13",9.62
"1247","2012-03-14",9.52
"1248","2012-03-15",9.5
"1249","2012-03-16",9.52
"1250","2012-03-19",9.63
"1251","2012-03-20",9.58
"1252","2012-03-21",9.51
"1253","2012-03-22",9.48
"1254","2012-03-23",9.58
"1255","2012-03-26",9.85
"1256","2012-03-27",9.83
"1257","2012-03-28",9.84
"1258","2012-03-29",9.82
"1259","2012-03-30",9.8
"1260","2012-04-02",9.85
"1261","2012-04-03",9.82
"1262","2012-04-04",9.86
"1263","2012-04-05",9.82
"1264","2012-04-09",9.76
"1265","2012-04-10",9.76
"1266","2012-04-11",9.9
"1267","2012-04-12",9.85
"1268","2012-04-13",9.81
"1269","2012-04-16",9.92
"1270","2012-04-17",9.95
"1271","2012-04-18",9.8
"1272","2012-04-19",9.76
"1273","2012-04-20",9.8
"1274","2012-04-23",9.75
"1275","2012-04-24",9.85
"1276","2012-04-25",10.2
"1277","2012-04-26",10
"1278","2012-04-27",9.9
"1279","2012-04-30",9.75
"1280","2012-05-01",9.67
"1281","2012-05-02",9.8
"1282","2012-05-03",9.92
"1283","2012-05-04",9.84
"1284","2012-05-07",9.87
"1285","2012-05-08",10.1
"1286","2012-05-09",10.2
"1287","2012-05-10",10.18
"1288","2012-05-11",10.25
"1289","2012-05-14",10.25
"1290","2012-05-15",10.25
"1291","2012-05-16",10.25
"1292","2012-05-17",10.3
"1293","2012-05-18",10.42
"1294","2012-05-21",10.41
"1295","2012-05-22",10.42
"1296","2012-05-23",10.42
"1297","2012-05-24",10.4
"1298","2012-05-25",10.41
"1299","2012-05-29",10.35
"1300","2012-05-30",10.31
"1301","2012-05-31",10.3
"1302","2012-06-01",10.23
"1303","2012-06-04",10.33
"1304","2012-06-05",10.3
"1305","2012-06-06",10.35
"1306","2012-06-07",10.29
"1307","2012-06-08",10.47
"1308","2012-06-11",10.41
"1309","2012-06-12",10.36
"1310","2012-06-13",10.3
"1311","2012-06-14",10.36
"1312","2012-06-15",10.39
"1313","2012-06-18",10.36
"1314","2012-06-19",10.51
"1315","2012-06-20",10.47
"1316","2012-06-21",10.33
"1317","2012-06-22",10.79
"1318","2012-06-25",10.6
"1319","2012-06-26",10.52
"1320","2012-06-27",10.64
"1321","2012-06-28",10.73
"1322","2012-06-29",10.8
"1323","2012-07-02",10.95
"1324","2012-07-03",10.95
"1325","2012-07-05",10.81
"1326","2012-07-06",10.76
"1327","2012-07-09",10.77
"1328","2012-07-10",10.78
"1329","2012-07-11",10.75
"1330","2012-07-12",10.9
"1331","2012-07-13",11.38
"1332","2012-07-16",10.75
"1333","2012-07-17",10.95
"1334","2012-07-18",11.08
"1335","2012-07-19",10.88
"1336","2012-07-20",10.44
"1337","2012-07-23",10.2
"1338","2012-07-24",10.17
"1339","2012-07-25",10.17
"1340","2012-07-26",10.57
"1341","2012-07-27",10.92
"1342","2012-07-30",10.82
"1343","2012-07-31",10.57
"1344","2012-08-01",10.45
"1345","2012-08-02",10.38
"1346","2012-08-03",10.92
"1347","2012-08-06",10.73
"1348","2012-08-07",10.71
"1349","2012-08-08",10.75
"1350","2012-08-09",10.71
"1351","2012-08-10",10.53
"1352","2012-08-13",10.52
"1353","2012-08-14",10.38
"1354","2012-08-15",10.46
"1355","2012-08-16",10.53
"1356","2012-08-17",10.54
"1357","2012-08-20",10.49
"1358","2012-08-21",10.33
"1359","2012-08-22",10.2
"1360","2012-08-23",10.18
"1361","2012-08-24",10.25
"1362","2012-08-27",10.5
"1363","2012-08-28",10.48
"1364","2012-08-29",10.26
"1365","2012-08-30",10.16
"1366","2012-08-31",10.14
"1367","2012-09-04",10.06
"1368","2012-09-05",10.24
"1369","2012-09-06",10.35
"1370","2012-09-07",10.24
"1371","2012-09-10",10.21
"1372","2012-09-11",10.25
"1373","2012-09-12",10.12
"1374","2012-09-13",10.15
"1375","2012-09-14",10.19
"1376","2012-09-17",10.02
"1377","2012-09-18",10.02
"1378","2012-09-19",10.03
"1379","2012-09-20",10
"1380","2012-09-21",10.07
"1381","2012-09-24",10.04
"1382","2012-09-25",10.13
"1383","2012-09-26",10.35
"1384","2012-09-27",10.56
"1385","2012-09-28",10.39
"1386","2012-10-01",10.32
"1387","2012-10-02",10.41
"1388","2012-10-03",10.25
"1389","2012-10-04",10.17
"1390","2012-10-05",10.12
"1391","2012-10-08",9.95
"1392","2012-10-09",10.07
"1393","2012-10-10",10.15
"1394","2012-10-11",10.1
"1395","2012-10-12",10.01
"1396","2012-10-15",10.19
"1397","2012-10-16",10.14
"1398","2012-10-17",10.12
"1399","2012-10-18",10.03
"1400","2012-10-19",10
"1401","2012-10-22",10.1
"1402","2012-10-23",9.99
"1403","2012-10-24",10.18
"1404","2012-10-25",10.03
"1405","2012-10-26",10
"1406","2012-10-31",10.08
"1407","2012-11-01",10.03
"1408","2012-11-02",10
"1409","2012-11-05",10.02
"1410","2012-11-06",10.01
"1411","2012-11-07",9.94
"1412","2012-11-08",9.89
"1413","2012-11-09",9.9
"1414","2012-11-12",9.9
"1415","2012-11-13",9.94
"1416","2012-11-14",9.9
"1417","2012-11-15",9.5
"1418","2012-11-16",9.75
"1419","2012-11-19",9.89
"1420","2012-11-20",9.87
"1421","2012-11-21",9.96
"1422","2012-11-23",9.98
"1423","2012-11-26",9.95
"1424","2012-11-27",9.93
"1425","2012-11-28",10
"1426","2012-11-29",10.1
"1427","2012-11-30",9.99
"1428","2012-12-03",10.02
"1429","2012-12-04",9.99
"1430","2012-12-05",9.95
"1431","2012-12-06",10
"1432","2012-12-07",10.05
"1433","2012-12-10",10.05
"1434","2012-12-11",10.2
"1435","2012-12-12",10.14
"1436","2012-12-13",10.15
"1437","2012-12-14",10.21
"1438","2012-12-17",10.17
"1439","2012-12-18",10.51
"1440","2012-12-19",10.42
"1441","2012-12-20",10.63
"1442","2012-12-21",10.63
"1443","2012-12-24",10.59
"1444","2012-12-26",10.51
"1445","2012-12-27",10.55
"1446","2012-12-28",10.59
"1447","2012-12-31",10.89
"1448","2013-01-02",10.98
"1449","2013-01-03",10.86
"1450","2013-01-04",10.97
"1451","2013-01-07",10.8
"1452","2013-01-08",10.92
"1453","2013-01-09",11.02
"1454","2013-01-10",10.92
"1455","2013-01-11",10.98
"1456","2013-01-14",10.87
"1457","2013-01-15",10.98
"1458","2013-01-16",10.94
"1459","2013-01-17",10.96
"1460","2013-01-18",10.9
"1461","2013-01-22",10.99
"1462","2013-01-23",10.93
"1463","2013-01-24",10.99
"1464","2013-01-25",10.81
"1465","2013-01-28",11.24
"1466","2013-01-29",11.2
"1467","2013-01-30",11.07
"1468","2013-01-31",11.01
"1469","2013-02-01",11.25
"1470","2013-02-04",10.88
"1471","2013-02-05",11.03
"1472","2013-02-06",11.03
"1473","2013-02-07",10.97
"1474","2013-02-08",11.04
"1475","2013-02-11",11.01
"1476","2013-02-12",11.16
"1477","2013-02-13",11.18
"1478","2013-02-14",11.35
"1479","2013-02-15",11.45
"1480","2013-02-19",11.5
"1481","2013-02-20",11.4
"1482","2013-02-21",11.26
"1483","2013-02-22",11.25
"1484","2013-02-25",10.95
"1485","2013-02-26",11.07
"1486","2013-02-27",10.98
"1487","2013-02-28",11.05
"1488","2013-03-01",11.16
"1489","2013-03-04",11.22
"1490","2013-03-05",11.19
"1491","2013-03-06",11.27
"1492","2013-03-07",11.15
"1493","2013-03-08",11.08
"1494","2013-03-11",11.07
"1495","2013-03-12",10.99
"1496","2013-03-13",11.07
"1497","2013-03-14",11.15
"1498","2013-03-15",11.05
"1499","2013-03-18",11.1
"1500","2013-03-19",11.14
"1501","2013-03-20",11
"1502","2013-03-21",10.84
"1503","2013-03-22",11.09
"1504","2013-03-25",11.12
"1505","2013-03-26",11.16
"1506","2013-03-27",11.01
"1507","2013-03-28",10.84
"1508","2013-04-01",10.94
"1509","2013-04-02",10.86
"1510","2013-04-03",10.81
"1511","2013-04-04",10.85
"1512","2013-04-05",10.84
"1513","2013-04-08",10.62
"1514","2013-04-09",10.52
"1515","2013-04-10",10.86
"1516","2013-04-11",10.79
"1517","2013-04-12",10.74
"1518","2013-04-15",10.15
"1519","2013-04-16",10.43
"1520","2013-04-17",10.13
"1521","2013-04-18",10.21
"1522","2013-04-19",10.86
"1523","2013-04-22",10.8
"1524","2013-04-23",10.94
"1525","2013-04-24",10.7
"1526","2013-04-25",10.79
"1527","2013-04-26",10.7
"1528","2013-04-29",10.8
"1529","2013-04-30",10.77
"1530","2013-05-01",10.26
"1531","2013-05-02",10.49
"1532","2013-05-03",10.75
"1533","2013-05-06",10.74
"1534","2013-05-07",10.79
"1535","2013-05-08",10.75
"1536","2013-05-09",10.63
"1537","2013-05-10",10.74
"1538","2013-05-13",10.72
"1539","2013-05-14",10.75
"1540","2013-05-15",10.9
"1541","2013-05-16",10.91
"1542","2013-05-17",10.82
"1543","2013-05-20",10.88
"1544","2013-05-21",10.87
"1545","2013-05-22",10.77
"1546","2013-05-23",10.73
"1547","2013-05-24",10.69
"1548","2013-05-28",10.72
"1549","2013-05-29",10.55
"1550","2013-05-30",10.81
"1551","2013-05-31",10.94
"1552","2013-06-03",10.94
"1553","2013-06-04",10.7
"1554","2013-06-05",10.75
"1555","2013-06-06",10.8
"1556","2013-06-07",10.78
"1557","2013-06-10",10.98
"1558","2013-06-11",10.88
"1559","2013-06-12",10.9
"1560","2013-06-13",10.9
"1561","2013-06-14",10.91
"1562","2013-06-17",10.9
"1563","2013-06-18",10.97
"1564","2013-06-19",10.74
"1565","2013-06-20",10.76
"1566","2013-06-21",10.94
"1567","2013-06-24",10.82
"1568","2013-06-25",10.98
"1569","2013-06-26",10.95
"1570","2013-06-27",10.99
"1571","2013-06-28",10.96
"1572","2013-07-01",10.99
"1573","2013-07-02",10.94
"1574","2013-07-03",10.97
"1575","2013-07-05",11
"1576","2013-07-08",11.1
"1577","2013-07-09",11
"1578","2013-07-10",11.06
"1579","2013-07-11",11.06
"1580","2013-07-12",11.16
"1581","2013-07-15",11.18
"1582","2013-07-16",11.28
"1583","2013-07-17",11.23
"1584","2013-07-18",11.24
"1585","2013-07-19",11.28
"1586","2013-07-22",11.39
"1587","2013-07-23",11.47
"1588","2013-07-24",11.39
"1589","2013-07-25",11.47
"1590","2013-07-26",11.49
"1591","2013-07-29",11.45
"1592","2013-07-30",11.43
"1593","2013-07-31",11.35
"1594","2013-08-01",11.45
"1595","2013-08-02",11.44
"1596","2013-08-05",11.5
"1597","2013-08-06",11.43
"1598","2013-08-07",11.36
"1599","2013-08-08",11.33
"1600","2013-08-09",11.35
"1601","2013-08-12",11.38
"1602","2013-08-13",11.37
"1603","2013-08-14",11.07
"1604","2013-08-15",11.02
"1605","2013-08-16",11.01
"1606","2013-08-19",11.04
"1607","2013-08-20",11.14
"1608","2013-08-21",11.02
"1609","2013-08-22",11
"1610","2013-08-23",10.93
"1611","2013-08-26",10.93
"1612","2013-08-27",10.86
"1613","2013-08-28",10.77
"1614","2013-08-29",10.84
"1615","2013-08-30",10.66
"1616","2013-09-03",10.69
"1617","2013-09-04",10.37
"1618","2013-09-05",10.36
"1619","2013-09-06",10.26
"1620","2013-09-09",10.48
"1621","2013-09-10",10.45
"1622","2013-09-11",10.4
"1623","2013-09-12",10.33
"1624","2013-09-13",10.33
"1625","2013-09-16",10.44
"1626","2013-09-17",10.64
"1627","2013-09-18",10.73
"1628","2013-09-19",10.74
"1629","2013-09-20",10.94
"1630","2013-09-23",10.8
"1631","2013-09-24",10.76
"1632","2013-09-25",10.54
"1633","2013-09-26",10.48
"1634","2013-09-27",10.48
"1635","2013-09-30",10.42
"1636","2013-10-01",10.57
"1637","2013-10-02",10.39
"1638","2013-10-03",10.33
"1639","2013-10-04",10.52
"1640","2013-10-07",10.43
"1641","2013-10-08",10.47
"1642","2013-10-09",10.44
"1643","2013-10-10",10.86
"1644","2013-10-11",10.83
"1645","2013-10-14",10.75
"1646","2013-10-15",10.66
"1647","2013-10-16",10.59
"1648","2013-10-17",10.65
"1649","2013-10-18",10.73
"1650","2013-10-21",10.57
"1651","2013-10-22",10.62
"1652","2013-10-23",10.55
"1653","2013-10-24",10.58
"1654","2013-10-25",10.82
"1655","2013-10-28",11
"1656","2013-10-29",10.97
"1657","2013-10-30",10.97
"1658","2013-10-31",10.96
"1659","2013-11-01",10.95
"1660","2013-11-04",10.91
"1661","2013-11-05",10.93
"1662","2013-11-06",10.97
"1663","2013-11-07",10.95
"1664","2013-11-08",11
"1665","2013-11-11",10.96
"1666","2013-11-12",10.61
"1667","2013-11-13",10.61
"1668","2013-11-14",10.61
"1669","2013-11-15",10.65
"1670","2013-11-18",10.8
"1671","2013-11-19",10.79
"1672","2013-11-20",10.85
"1673","2013-11-21",10.93
"1674","2013-11-22",10.9
"1675","2013-11-25",10.94
"1676","2013-11-26",11.26
"1677","2013-11-27",11.48
"1678","2013-11-29",11.58
"1679","2013-12-02",11.15
"1680","2013-12-03",11.11
"1681","2013-12-04",11.05
"1682","2013-12-05",11.07
"1683","2013-12-06",11.35
"1684","2013-12-09",11.41
"1685","2013-12-10",11.19
"1686","2013-12-11",10.93
"1687","2013-12-12",10.94
"1688","2013-12-13",10.88
"1689","2013-12-16",11.05
"1690","2013-12-17",11.04
"1691","2013-12-18",11.1
"1692","2013-12-19",11.17
"1693","2013-12-20",11.45
"1694","2013-12-23",11.49
"1695","2013-12-24",11.42
"1696","2013-12-26",11.5
"1697","2013-12-27",11.53
"1698","2013-12-30",11.64
"1699","2013-12-31",11.56
"1700","2014-01-02",11.51
"1701","2014-01-03",11.47
"1702","2014-01-06",11.46
"1703","2014-01-07",11.58
"1704","2014-01-08",11.28
"1705","2014-01-09",11.35
"1706","2014-01-10",11.39
"1707","2014-01-13",11.32
"1708","2014-01-14",11.54
"1709","2014-01-15",11.52
"1710","2014-01-16",11.44
"1711","2014-01-17",11.47
"1712","2014-01-21",11.59
"1713","2014-01-22",11.54
"1714","2014-01-23",11.51
"1715","2014-01-24",11.55
"1716","2014-01-27",11.59
"1717","2014-01-28",11.41
"1718","2014-01-29",11.3
"1719","2014-01-30",11.47
"1720","2014-01-31",11.28
"1721","2014-02-03",10.98
"1722","2014-02-04",11.2
"1723","2014-02-05",11.08
"1724","2014-02-06",11.01
"1725","2014-02-07",10.96
"1726","2014-02-10",10.92
"1727","2014-02-11",10.88
"1728","2014-02-12",10.67
"1729","2014-02-13",10.85
"1730","2014-02-14",10.85
"1731","2014-02-18",10.94
"1732","2014-02-19",10.65
"1733","2014-02-20",10.68
"1734","2014-02-21",10.76
"1735","2014-02-24",10.76
"1736","2014-02-25",10.81
"1737","2014-02-26",10.82
"1738","2014-02-27",10.84
"1739","2014-02-28",11.23
"1740","2014-03-03",11.28
"1741","2014-03-04",11.66
"1742","2014-03-05",11.74
"1743","2014-03-06",11.61
"1744","2014-03-07",11.75
"1745","2014-03-10",11.52
"1746","2014-03-11",11.34
"1747","2014-03-12",11.28
"1748","2014-03-13",11.13
"1749","2014-03-14",11.18
"1750","2014-03-17",11.21
"1751","2014-03-18",11.43
"1752","2014-03-19",11.38
"1753","2014-03-20",11.41
"1754","2014-03-21",11.36
"1755","2014-03-24",11.26
"1756","2014-03-25",11.29
"1757","2014-03-26",11.07
"1758","2014-03-27",11.13
"1759","2014-03-28",11.08
"1760","2014-03-31",10.87
"1761","2014-04-01",11.23
"1762","2014-04-02",11.12
"1763","2014-04-03",11.05
"1764","2014-04-04",10.87
"1765","2014-04-07",10.73
"1766","2014-04-08",10.74
"1767","2014-04-09",10.76
"1768","2014-04-10",10.6
"1769","2014-04-11",10.57
"1770","2014-04-14",10.76
"1771","2014-04-15",10.75
"1772","2014-04-16",10.69
"1773","2014-04-17",10.73
"1774","2014-04-21",10.56
"1775","2014-04-22",10.63
"1776","2014-04-23",10.53
"1777","2014-04-24",10.57
"1778","2014-04-25",10.34
"1779","2014-04-28",10.41
"1780","2014-04-29",10.45
"1781","2014-04-30",10.39
"1782","2014-05-01",10.3
"1783","2014-05-02",10.38
"1784","2014-05-05",10.34
"1785","2014-05-06",10.26
"1786","2014-05-07",10.37
"1787","2014-05-08",10.37
"1788","2014-05-09",10.35
"1789","2014-05-12",10.72
"1790","2014-05-13",10.52
"1791","2014-05-14",10.41
"1792","2014-05-15",10.41
"1793","2014-05-16",10.49
"1794","2014-05-19",10.54
"1795","2014-05-20",10.46
"1796","2014-05-21",10.65
"1797","2014-05-22",10.58
"1798","2014-05-23",10.65
"1799","2014-05-27",10.72
"1800","2014-05-28",10.64
"1801","2014-05-29",10.64
"1802","2014-05-30",10.61
"1803","2014-06-02",10.56
"1804","2014-06-03",10.56
"1805","2014-06-04",10.57
"1806","2014-06-05",10.7
"1807","2014-06-06",10.85
"1808","2014-06-09",10.88
"1809","2014-06-10",10.82
"1810","2014-06-11",10.91
"1811","2014-06-12",10.64
"1812","2014-06-13",10.57
"1813","2014-06-16",10.64
"1814","2014-06-17",10.76
"1815","2014-06-18",10.85
"1816","2014-06-19",10.86
"1817","2014-06-20",10.7
"1818","2014-06-23",10.72
"1819","2014-06-24",10.7
"1820","2014-06-25",10.77
"1821","2014-06-26",10.75
"1822","2014-06-27",10.9
"1823","2014-06-30",11.13
"1824","2014-07-01",11.2
"1825","2014-07-02",11.13
"1826","2014-07-03",11.1
"1827","2014-07-07",11.08
"1828","2014-07-08",11.08
"1829","2014-07-09",11.05
"1830","2014-07-10",11.1
"1831","2014-07-11",10.96
"1832","2014-07-14",11.04
"1833","2014-07-15",11.05
"1834","2014-07-16",11.01
"1835","2014-07-17",11.02
"1836","2014-07-18",11.09
"1837","2014-07-21",11.05
"1838","2014-07-22",11.07
"1839","2014-07-23",11.14
"1840","2014-07-24",11.71
"1841","2014-07-25",11.71
"1842","2014-07-28",11.65
"1843","2014-07-29",11.73
"1844","2014-07-30",11.67
"1845","2014-07-31",11.57
"1846","2014-08-01",11.62
"1847","2014-08-04",11.57
"1848","2014-08-05",11.61
"1849","2014-08-06",11.61
"1850","2014-08-07",11.68
"1851","2014-08-08",11.72
"1852","2014-08-11",11.67
"1853","2014-08-12",11.58
"1854","2014-08-13",11.62
"1855","2014-08-14",11.52
"1856","2014-08-15",11.55
"1857","2014-08-18",11.49
"1858","2014-08-19",11.5
"1859","2014-08-20",11.4
"1860","2014-08-21",11.36
"1861","2014-08-22",11.39
"1862","2014-08-25",11.4
"1863","2014-08-26",11.37
"1864","2014-08-27",11.34
"1865","2014-08-28",11.31
"1866","2014-08-29",11.32
"1867","2014-09-02",11.4
"1868","2014-09-03",11.46
"1869","2014-09-04",11.5
"1870","2014-09-05",11.4
"1871","2014-09-08",11.41
"1872","2014-09-09",11.42
"1873","2014-09-10",11.33
"1874","2014-09-11",11.36
"1875","2014-09-12",11.38
"1876","2014-09-15",11.38
"1877","2014-09-16",11.33
"1878","2014-09-17",11.35
"1879","2014-09-18",11.27
"1880","2014-09-19",11.59
"1881","2014-09-22",11.36
"1882","2014-09-23",11.26
"1883","2014-09-24",11.27
"1884","2014-09-25",11.21
"1885","2014-09-26",11.3
"1886","2014-09-29",11.33
"1887","2014-09-30",11.3
"1888","2014-10-01",11.31
"1889","2014-10-02",11.34
"1890","2014-10-03",11.3
"1891","2014-10-06",11.35
"1892","2014-10-07",11.21
"1893","2014-10-08",11.31
"1894","2014-10-09",11.22
"1895","2014-10-10",11.19
"1896","2014-10-13",11.26
"1897","2014-10-14",11.28
"1898","2014-10-15",11.27
"1899","2014-10-16",11.3
"1900","2014-10-17",11.45
"1901","2014-10-20",11.43
"1902","2014-10-21",11.4
"1903","2014-10-22",11.34
"1904","2014-10-23",11.35
"1905","2014-10-24",11.43
"1906","2014-10-27",11.41
"1907","2014-10-28",11.33
"1908","2014-10-29",11.38
"1909","2014-10-30",11.47
"1910","2014-10-31",11.49
"1911","2014-11-03",11.56
"1912","2014-11-04",11.59
"1913","2014-11-05",11.57
"1914","2014-11-06",11.56
"1915","2014-11-07",11.56
"1916","2014-11-10",11.5
"1917","2014-11-11",11.55
"1918","2014-11-12",11.58
"1919","2014-11-13",11.62
"1920","2014-11-14",11.56
"1921","2014-11-17",11.59
"1922","2014-11-18",11.57
"1923","2014-11-19",11.54
"1924","2014-11-20",11.49
"1925","2014-11-21",11.36
"1926","2014-11-24",11.42
"1927","2014-11-25",11.44
"1928","2014-11-26",11.41
"1929","2014-11-28",11.3
"1930","2014-12-01",11.3
"1931","2014-12-02",11.3
"1932","2014-12-03",11.4
"1933","2014-12-04",11.38
"1934","2014-12-05",11.51
"1935","2014-12-08",11.58
"1936","2014-12-09",11.53
"1937","2014-12-10",11.5
