"","date","VOXX"
"1003","2010-12-23",8.78
"1004","2010-12-27",8.85
"1005","2010-12-28",8.91
"1006","2010-12-29",8.74
"1007","2010-12-30",8.78
"1008","2010-12-31",8.63
"1009","2011-01-03",8.68
"1010","2011-01-04",8.56
"1011","2011-01-05",8.5
"1012","2011-01-06",8.15
"1013","2011-01-07",8.04
"1014","2011-01-10",8.08
"1015","2011-01-11",7.84
"1016","2011-01-12",7.8
"1017","2011-01-13",7.57
"1018","2011-01-14",7.65
"1019","2011-01-18",7.61
"1020","2011-01-19",7.39
"1021","2011-01-20",7.28
"1022","2011-01-21",7.22
"1023","2011-01-24",7.36
"1024","2011-01-25",7.41
"1025","2011-01-26",7.43
"1026","2011-01-27",7.42
"1027","2011-01-28",7.15
"1028","2011-01-31",7.18
"1029","2011-02-01",7.23
"1030","2011-02-02",7.21
"1031","2011-02-03",7.81
"1032","2011-02-04",7.7
"1033","2011-02-07",8.13
"1034","2011-02-08",8.18
"1035","2011-02-09",8.49
"1036","2011-02-10",8.51
"1037","2011-02-11",8.58
"1038","2011-02-14",8.33
"1039","2011-02-15",8.18
"1040","2011-02-16",8.18
"1041","2011-02-17",8.22
"1042","2011-02-18",8.26
"1043","2011-02-22",8.25
"1044","2011-02-23",8.06
"1045","2011-02-24",8.03
"1046","2011-02-25",8.25
"1047","2011-02-28",8.28
"1048","2011-03-01",8.05
"1049","2011-03-02",8.12
"1050","2011-03-03",8.16
"1051","2011-03-04",8.1
"1052","2011-03-07",8.05
"1053","2011-03-08",8.03
"1054","2011-03-09",8.01
"1055","2011-03-10",7.79
"1056","2011-03-11",7.75
"1057","2011-03-14",7.7
"1058","2011-03-15",7.77
"1059","2011-03-16",7.62
"1060","2011-03-17",7.63
"1061","2011-03-18",7.72
"1062","2011-03-21",8.01
"1063","2011-03-22",8.02
"1064","2011-03-23",8.11
"1065","2011-03-24",8.02
"1066","2011-03-25",7.96
"1067","2011-03-28",7.98
"1068","2011-03-29",8.08
"1069","2011-03-30",8.08
"1070","2011-03-31",8
"1071","2011-04-01",7.82
"1072","2011-04-04",7.9
"1073","2011-04-05",7.87
"1074","2011-04-06",7.77
"1075","2011-04-07",7.64
"1076","2011-04-08",7.51
"1077","2011-04-11",7.4
"1078","2011-04-12",7.23
"1079","2011-04-13",7.26
"1080","2011-04-14",7.54
"1081","2011-04-15",7.49
"1082","2011-04-18",7.28
"1083","2011-04-19",7.43
"1084","2011-04-20",7.43
"1085","2011-04-21",7.27
"1086","2011-04-25",7.3
"1087","2011-04-26",7.3
"1088","2011-04-27",7.4
"1089","2011-04-28",7.38
"1090","2011-04-29",7.38
"1091","2011-05-02",7.23
"1092","2011-05-03",7.16
"1093","2011-05-04",7.07
"1094","2011-05-05",7.03
"1095","2011-05-06",7.1
"1096","2011-05-09",7.23
"1097","2011-05-10",7.5
"1098","2011-05-11",7.25
"1099","2011-05-12",7.51
"1100","2011-05-13",7.24
"1101","2011-05-16",7.19
"1102","2011-05-17",7.41
"1103","2011-05-18",7.7
"1104","2011-05-19",7.5
"1105","2011-05-20",7.35
"1106","2011-05-23",7.25
"1107","2011-05-24",7.44
"1108","2011-05-25",7.5
"1109","2011-05-26",7.6
"1110","2011-05-27",7.68
"1111","2011-05-31",7.61
"1112","2011-06-01",7.42
"1113","2011-06-02",7.56
"1114","2011-06-03",7.48
"1115","2011-06-06",7.41
"1116","2011-06-07",7.43
"1117","2011-06-08",7.34
"1118","2011-06-09",7.22
"1119","2011-06-10",7.08
"1120","2011-06-13",6.9
"1121","2011-06-14",7.27
"1122","2011-06-15",7.07
"1123","2011-06-16",7.09
"1124","2011-06-17",7.04
"1125","2011-06-20",7.18
"1126","2011-06-21",7.22
"1127","2011-06-22",7.31
"1128","2011-06-23",7.42
"1129","2011-06-24",7.35
"1130","2011-06-27",7.57
"1131","2011-06-28",7.63
"1132","2011-06-29",7.54
"1133","2011-06-30",7.56
"1134","2011-07-01",7.51
"1135","2011-07-05",7.56
"1136","2011-07-06",7.6
"1137","2011-07-07",7.74
"1138","2011-07-08",7.65
"1139","2011-07-11",7.38
"1140","2011-07-12",7.29
"1141","2011-07-13",7.57
"1142","2011-07-14",7.56
"1143","2011-07-15",7.57
"1144","2011-07-18",7.56
"1145","2011-07-19",7.64
"1146","2011-07-20",7.64
"1147","2011-07-21",7.65
"1148","2011-07-22",7.67
"1149","2011-07-25",7.48
"1150","2011-07-26",7.67
"1151","2011-07-27",7.37
"1152","2011-07-28",7.28
"1153","2011-07-29",7.19
"1154","2011-08-01",7.68
"1155","2011-08-02",7.36
"1156","2011-08-03",7.59
"1157","2011-08-04",7.35
"1158","2011-08-05",7.15
"1159","2011-08-08",6.12
"1160","2011-08-09",6.43
"1161","2011-08-10",5.86
"1162","2011-08-11",6.24
"1163","2011-08-12",6.42
"1164","2011-08-15",6.42
"1165","2011-08-16",6.21
"1166","2011-08-17",6.21
"1167","2011-08-18",5.74
"1168","2011-08-19",5.82
"1169","2011-08-22",5.73
"1170","2011-08-23",5.96
"1171","2011-08-24",6.22
"1172","2011-08-25",6.05
"1173","2011-08-26",6.15
"1174","2011-08-29",6.48
"1175","2011-08-30",6.31
"1176","2011-08-31",6.41
"1177","2011-09-01",6.11
"1178","2011-09-02",5.89
"1179","2011-09-06",6.06
"1180","2011-09-07",6.36
"1181","2011-09-08",6.34
"1182","2011-09-09",6.08
"1183","2011-09-12",6.03
"1184","2011-09-13",6.09
"1185","2011-09-14",6.36
"1186","2011-09-15",6.04
"1187","2011-09-16",6.34
"1188","2011-09-19",6.16
"1189","2011-09-20",5.95
"1190","2011-09-21",5.67
"1191","2011-09-22",5.5
"1192","2011-09-23",5.61
"1193","2011-09-26",5.69
"1194","2011-09-27",5.75
"1195","2011-09-28",5.44
"1196","2011-09-29",5.61
"1197","2011-09-30",5.49
"1198","2011-10-03",4.88
"1199","2011-10-04",5.19
"1200","2011-10-05",5.53
"1201","2011-10-06",5.59
"1202","2011-10-07",5.65
"1203","2011-10-10",6
"1204","2011-10-11",5.94
"1205","2011-10-12",5.92
"1206","2011-10-13",5.95
"1207","2011-10-14",6.04
"1208","2011-10-17",6.08
"1209","2011-10-18",6.42
"1210","2011-10-19",6.21
"1211","2011-10-20",6.1
"1212","2011-10-21",6.15
"1213","2011-10-24",6.49
"1214","2011-10-25",6.3
"1215","2011-10-26",6.77
"1216","2011-10-27",7.49
"1217","2011-10-28",7.31
"1218","2011-10-31",7.11
"1219","2011-11-01",6.76
"1220","2011-11-02",7.06
"1221","2011-11-03",7.24
"1222","2011-11-04",7.07
"1223","2011-11-07",7.04
"1224","2011-11-08",7.39
"1225","2011-11-09",6.95
"1226","2011-11-10",7.1
"1227","2011-11-11",7.33
"1228","2011-11-14",7.01
"1229","2011-11-15",7.05
"1230","2011-11-16",6.95
"1231","2011-11-17",6.95
"1232","2011-11-18",7.07
"1233","2011-11-21",6.81
"1234","2011-11-22",6.97
"1235","2011-11-23",6.66
"1236","2011-11-25",6.55
"1237","2011-11-28",6.61
"1238","2011-11-29",6.61
"1239","2011-11-30",7.24
"1240","2011-12-01",6.96
"1241","2011-12-02",7.22
"1242","2011-12-05",7.23
"1243","2011-12-06",7.3
"1244","2011-12-07",7.55
"1245","2011-12-08",7.03
"1246","2011-12-09",7.36
"1247","2011-12-12",7.56
"1248","2011-12-13",7.3
"1249","2011-12-14",7.26
"1250","2011-12-15",7.38
"1251","2011-12-16",7.68
"1252","2011-12-19",7.5
"1253","2011-12-20",7.75
"1254","2011-12-21",7.86
"1255","2011-12-22",8
"1256","2011-12-23",8.58
"1257","2011-12-27",8.72
"1258","2011-12-28",8.71
"1259","2011-12-29",8.7
"1260","2011-12-30",8.45
"1261","2012-01-03",8.9
"1262","2012-01-04",8.82
"1263","2012-01-05",8.75
"1264","2012-01-06",8.92
"1265","2012-01-09",9.03
"1266","2012-01-10",10.89
"1267","2012-01-11",11.09
"1268","2012-01-12",11.26
"1269","2012-01-13",11.06
"1270","2012-01-17",11.89
"1271","2012-01-18",12.34
"1272","2012-01-19",12.12
"1273","2012-01-20",12.6
"1274","2012-01-23",12.84
"1275","2012-01-24",13
"1276","2012-01-25",13.24
"1277","2012-01-26",12.95
"1278","2012-01-27",12.91
"1279","2012-01-30",12.63
"1280","2012-01-31",12.72
"1281","2012-02-01",12.81
"1282","2012-02-02",12.4
"1283","2012-02-03",12.76
"1284","2012-02-06",12.73
"1285","2012-02-07",12.94
"1286","2012-02-08",12.85
"1287","2012-02-09",12.93
"1288","2012-02-10",13.89
"1289","2012-02-13",14.14
"1290","2012-02-14",14.12
"1291","2012-02-15",13.69
"1292","2012-02-16",14.19
"1293","2012-02-17",14.29
"1294","2012-02-21",14.2
"1295","2012-02-22",13.81
"1296","2012-02-23",13.83
"1297","2012-02-24",13.64
"1298","2012-02-27",13.5
"1299","2012-02-28",13.06
"1300","2012-02-29",12.79
"1301","2012-03-01",12.96
"1302","2012-03-02",12.66
"1303","2012-03-05",12.66
"1304","2012-03-06",12.38
"1305","2012-03-07",12.56
"1306","2012-03-08",12.84
"1307","2012-03-09",12.99
"1308","2012-03-12",13.15
"1309","2012-03-13",13.42
"1310","2012-03-14",13.59
"1311","2012-03-15",13.45
"1312","2012-03-16",13.15
"1313","2012-03-19",13.56
"1314","2012-03-20",13.33
"1315","2012-03-21",13.7
"1316","2012-03-22",13.63
"1317","2012-03-23",13.85
"1318","2012-03-26",13.95
"1319","2012-03-27",13.69
"1320","2012-03-28",13.75
"1321","2012-03-29",13.69
"1322","2012-03-30",13.56
"1323","2012-04-02",13.43
"1324","2012-04-03",13.77
"1325","2012-04-04",12.94
"1326","2012-04-05",13.02
"1327","2012-04-09",12.75
"1328","2012-04-10",12.69
"1329","2012-04-11",12.98
"1330","2012-04-12",13.11
"1331","2012-04-13",13.21
"1332","2012-04-16",13.16
"1333","2012-04-17",13.38
"1334","2012-04-18",13.02
"1335","2012-04-19",13.06
"1336","2012-04-20",13.05
"1337","2012-04-23",12.81
"1338","2012-04-24",12.73
"1339","2012-04-25",12.95
"1340","2012-04-26",12.94
"1341","2012-04-27",13.15
"1342","2012-04-30",12.69
"1343","2012-05-01",12.45
"1344","2012-05-02",12.38
"1345","2012-05-03",12.37
"1346","2012-05-04",12.18
"1347","2012-05-07",12.62
"1348","2012-05-08",12.31
"1349","2012-05-09",12.2
"1350","2012-05-10",12.42
"1351","2012-05-11",12.03
"1352","2012-05-14",11.72
"1353","2012-05-15",13.94
"1354","2012-05-16",13.61
"1355","2012-05-17",12.9
"1356","2012-05-18",12.03
"1357","2012-05-21",11.71
"1358","2012-05-22",11.7
"1359","2012-05-23",10.99
"1360","2012-05-24",10.89
"1361","2012-05-25",10.63
"1362","2012-05-29",10.83
"1363","2012-05-30",10.19
"1364","2012-05-31",9.86
"1365","2012-06-01",9.56
"1366","2012-06-04",9.24
"1367","2012-06-05",9.15
"1368","2012-06-06",9.2
"1369","2012-06-07",8.94
"1370","2012-06-08",9.36
"1371","2012-06-11",9.75
"1372","2012-06-12",9.89
"1373","2012-06-13",9.69
"1374","2012-06-14",9.57
"1375","2012-06-15",9.4
"1376","2012-06-18",9.24
"1377","2012-06-19",9.32
"1378","2012-06-20",9.27
"1379","2012-06-21",9.16
"1380","2012-06-22",9.29
"1381","2012-06-25",9.16
"1382","2012-06-26",9.05
"1383","2012-06-27",9.03
"1384","2012-06-28",8.97
"1385","2012-06-29",9.32
"1386","2012-07-02",9.04
"1387","2012-07-03",9.19
"1388","2012-07-05",9.56
"1389","2012-07-06",9.62
"1390","2012-07-09",9.46
"1391","2012-07-10",9.77
"1392","2012-07-11",8.04
"1393","2012-07-12",7.94
"1394","2012-07-13",8.01
"1395","2012-07-16",7.88
"1396","2012-07-17",7.82
"1397","2012-07-18",7.93
"1398","2012-07-19",8.15
"1399","2012-07-20",8.05
"1400","2012-07-23",7.86
"1401","2012-07-24",7.58
"1402","2012-07-25",7.55
"1403","2012-07-26",7.56
"1404","2012-07-27",7.67
"1405","2012-07-30",7.39
"1406","2012-07-31",7.49
"1407","2012-08-01",7.58
"1408","2012-08-02",7.1
"1409","2012-08-03",7.23
"1410","2012-08-06",7.44
"1411","2012-08-07",7.59
"1412","2012-08-08",7.64
"1413","2012-08-09",8.19
"1414","2012-08-10",7.97
"1415","2012-08-13",7.96
"1416","2012-08-14",8.01
"1417","2012-08-15",7.82
"1418","2012-08-16",7.51
"1419","2012-08-17",7.85
"1420","2012-08-20",7.67
"1421","2012-08-21",7.49
"1422","2012-08-22",7.35
"1423","2012-08-23",7.38
"1424","2012-08-24",7.27
"1425","2012-08-27",7.34
"1426","2012-08-28",7.43
"1427","2012-08-29",7.33
"1428","2012-08-30",7.37
"1429","2012-08-31",7.5
"1430","2012-09-04",7.41
"1431","2012-09-05",7.33
"1432","2012-09-06",7.58
"1433","2012-09-07",7.74
"1434","2012-09-10",7.53
"1435","2012-09-11",7.58
"1436","2012-09-12",7.59
"1437","2012-09-13",7.69
"1438","2012-09-14",7.82
"1439","2012-09-17",7.38
"1440","2012-09-18",7.57
"1441","2012-09-19",7.5
"1442","2012-09-20",7.33
"1443","2012-09-21",7.5
"1444","2012-09-24",7.57
"1445","2012-09-25",7.39
"1446","2012-09-26",7.48
"1447","2012-09-27",7.52
"1448","2012-09-28",7.48
"1449","2012-10-01",7.45
"1450","2012-10-02",7.41
"1451","2012-10-03",7.61
"1452","2012-10-04",7.63
"1453","2012-10-05",7.4
"1454","2012-10-08",7.3
"1455","2012-10-09",7.23
"1456","2012-10-10",7.28
"1457","2012-10-11",6.87
"1458","2012-10-12",6.9
"1459","2012-10-15",7.03
"1460","2012-10-16",7.01
"1461","2012-10-17",6.81
"1462","2012-10-18",6.53
"1463","2012-10-19",6.3
"1464","2012-10-22",6.24
"1465","2012-10-23",6
"1466","2012-10-24",6.41
"1467","2012-10-25",6.29
"1468","2012-10-26",6.13
"1469","2012-10-31",6.22
"1470","2012-11-01",6.2
"1471","2012-11-02",6.27
"1472","2012-11-05",6.38
"1473","2012-11-06",6.33
"1474","2012-11-07",6.01
"1475","2012-11-08",5.9
"1476","2012-11-09",6.3
"1477","2012-11-12",6.19
"1478","2012-11-13",6.03
"1479","2012-11-14",5.92
"1480","2012-11-15",5.65
"1481","2012-11-16",5.66
"1482","2012-11-19",5.7
"1483","2012-11-20",5.81
"1484","2012-11-21",5.97
"1485","2012-11-23",6.18
"1486","2012-11-26",6.14
"1487","2012-11-27",6.17
"1488","2012-11-28",6.33
"1489","2012-11-29",6.4
"1490","2012-11-30",6.74
"1491","2012-12-03",6.68
"1492","2012-12-04",6.61
"1493","2012-12-05",6.53
"1494","2012-12-06",6.48
"1495","2012-12-07",6.44
"1496","2012-12-10",6.56
"1497","2012-12-11",6.54
"1498","2012-12-12",6.43
"1499","2012-12-13",6.25
"1500","2012-12-14",6.39
"1501","2012-12-17",6.46
"1502","2012-12-18",6.46
"1503","2012-12-19",6.4
"1504","2012-12-20",6.55
"1505","2012-12-21",6.48
"1506","2012-12-24",6.59
"1507","2012-12-26",6.62
"1508","2012-12-27",6.57
"1509","2012-12-28",6.54
"1510","2012-12-31",6.73
"1511","2013-01-02",6.92
"1512","2013-01-03",7.05
"1513","2013-01-04",7.22
"1514","2013-01-07",7.5
"1515","2013-01-08",7.58
"1516","2013-01-09",7.83
"1517","2013-01-10",9.26
"1518","2013-01-11",9.13
"1519","2013-01-14",9.09
"1520","2013-01-15",9.1
"1521","2013-01-16",8.89
"1522","2013-01-17",9.01
"1523","2013-01-18",8.98
"1524","2013-01-22",9.14
"1525","2013-01-23",9.1
"1526","2013-01-24",9.11
"1527","2013-01-25",9.1
"1528","2013-01-28",9.65
"1529","2013-01-29",9.69
"1530","2013-01-30",9.52
"1531","2013-01-31",9.66
"1532","2013-02-01",9.9
"1533","2013-02-04",9.7
"1534","2013-02-05",9.84
"1535","2013-02-06",9.81
"1536","2013-02-07",9.86
"1537","2013-02-08",9.72
"1538","2013-02-11",9.94
"1539","2013-02-12",10.11
"1540","2013-02-13",10.04
"1541","2013-02-14",10.22
"1542","2013-02-15",10.39
"1543","2013-02-19",10.35
"1544","2013-02-20",9.99
"1545","2013-02-21",10.04
"1546","2013-02-22",10.21
"1547","2013-02-25",9.8
"1548","2013-02-26",9.93
"1549","2013-02-27",10.08
"1550","2013-02-28",9.95
"1551","2013-03-01",10.02
"1552","2013-03-04",10
"1553","2013-03-05",10.13
"1554","2013-03-06",10.2
"1555","2013-03-07",10.23
"1556","2013-03-08",10.18
"1557","2013-03-11",10.2
"1558","2013-03-12",10.12
"1559","2013-03-13",10.19
"1560","2013-03-14",10.66
"1561","2013-03-15",10.2
"1562","2013-03-18",10.13
"1563","2013-03-19",10.27
"1564","2013-03-20",10.71
"1565","2013-03-21",10.36
"1566","2013-03-22",10.23
"1567","2013-03-25",10.4
"1568","2013-03-26",10.65
"1569","2013-03-27",10.7
"1570","2013-03-28",10.71
"1571","2013-04-01",10.22
"1572","2013-04-02",10.26
"1573","2013-04-03",10.08
"1574","2013-04-04",9.78
"1575","2013-04-05",10.17
"1576","2013-04-08",10.22
"1577","2013-04-09",9.89
"1578","2013-04-10",10.35
"1579","2013-04-11",10.5
"1580","2013-04-12",10.5
"1581","2013-04-15",10.28
"1582","2013-04-16",10.46
"1583","2013-04-17",9.86
"1584","2013-04-18",9.83
"1585","2013-04-19",10.09
"1586","2013-04-22",9.86
"1587","2013-04-23",9.9
"1588","2013-04-24",9.68
"1589","2013-04-25",9.83
"1590","2013-04-26",9.63
"1591","2013-04-29",9.68
"1592","2013-04-30",9.53
"1593","2013-05-01",8.95
"1594","2013-05-02",9.05
"1595","2013-05-03",9.25
"1596","2013-05-06",9.46
"1597","2013-05-07",9.41
"1598","2013-05-08",9.63
"1599","2013-05-09",9.68
"1600","2013-05-10",9.95
"1601","2013-05-13",10.05
"1602","2013-05-14",10.36
"1603","2013-05-15",10.46
"1604","2013-05-16",10.26
"1605","2013-05-17",10.68
"1606","2013-05-20",10.68
"1607","2013-05-21",10.89
"1608","2013-05-22",10.6
"1609","2013-05-23",10.75
"1610","2013-05-24",10.89
"1611","2013-05-28",11.27
"1612","2013-05-29",11.42
"1613","2013-05-30",11.49
"1614","2013-05-31",11.12
"1615","2013-06-03",11.47
"1616","2013-06-04",11.31
"1617","2013-06-05",11.11
"1618","2013-06-06",11.03
"1619","2013-06-07",11.35
"1620","2013-06-10",11.88
"1621","2013-06-11",11.8
"1622","2013-06-12",11.35
"1623","2013-06-13",11.73
"1624","2013-06-14",11.45
"1625","2013-06-17",11.56
"1626","2013-06-18",11.82
"1627","2013-06-19",11.8
"1628","2013-06-20",11.37
"1629","2013-06-21",11.08
"1630","2013-06-24",11.49
"1631","2013-06-25",12.26
"1632","2013-06-26",12.06
"1633","2013-06-27",12.43
"1634","2013-06-28",12.27
"1635","2013-07-01",12.07
"1636","2013-07-02",12.15
"1637","2013-07-03",12.34
"1638","2013-07-05",12.85
"1639","2013-07-08",13.06
"1640","2013-07-09",12.87
"1641","2013-07-10",13.2
"1642","2013-07-11",13.54
"1643","2013-07-12",14.21
"1644","2013-07-15",15
"1645","2013-07-16",14.57
"1646","2013-07-17",14.41
"1647","2013-07-18",14.44
"1648","2013-07-19",14.48
"1649","2013-07-22",14.34
"1650","2013-07-23",14.06
"1651","2013-07-24",13.77
"1652","2013-07-25",13.6
"1653","2013-07-26",13.58
"1654","2013-07-29",13.58
"1655","2013-07-30",13.54
"1656","2013-07-31",13.55
"1657","2013-08-01",13.71
"1658","2013-08-02",13.65
"1659","2013-08-05",14.28
"1660","2013-08-06",13.75
"1661","2013-08-07",13.77
"1662","2013-08-08",13.67
"1663","2013-08-09",13.48
"1664","2013-08-12",13.49
"1665","2013-08-13",13.33
"1666","2013-08-14",13.46
"1667","2013-08-15",12.45
"1668","2013-08-16",12.48
"1669","2013-08-19",12
"1670","2013-08-20",12.34
"1671","2013-08-21",12.4
"1672","2013-08-22",12.97
"1673","2013-08-23",13.18
"1674","2013-08-26",13.43
"1675","2013-08-27",13.26
"1676","2013-08-28",12.91
"1677","2013-08-29",13.11
"1678","2013-08-30",12.16
"1679","2013-09-03",12.29
"1680","2013-09-04",12.17
"1681","2013-09-05",12.2
"1682","2013-09-06",12.22
"1683","2013-09-09",12.37
"1684","2013-09-10",12.74
"1685","2013-09-11",12.97
"1686","2013-09-12",12.4
"1687","2013-09-13",12.55
"1688","2013-09-16",12.53
"1689","2013-09-17",13.28
"1690","2013-09-18",13.68
"1691","2013-09-19",13.63
"1692","2013-09-20",13.98
"1693","2013-09-23",13.95
"1694","2013-09-24",13.8
"1695","2013-09-25",13.65
"1696","2013-09-26",13.69
"1697","2013-09-27",13.57
"1698","2013-09-30",13.7
"1699","2013-10-01",13.8
"1700","2013-10-02",13.82
"1701","2013-10-03",13.8
"1702","2013-10-04",13.72
"1703","2013-10-07",13.63
"1704","2013-10-08",13.28
"1705","2013-10-09",13.96
"1706","2013-10-10",14.4
"1707","2013-10-11",14.02
"1708","2013-10-14",13.94
"1709","2013-10-15",14
"1710","2013-10-16",13.65
"1711","2013-10-17",13.89
"1712","2013-10-18",14.26
"1713","2013-10-21",14.6
"1714","2013-10-22",14.7
"1715","2013-10-23",14.71
"1716","2013-10-24",15.07
"1717","2013-10-25",15.43
"1718","2013-10-28",15.41
"1719","2013-10-29",15.96
"1720","2013-10-30",15.53
"1721","2013-10-31",15.51
"1722","2013-11-01",15.54
"1723","2013-11-04",16.23
"1724","2013-11-05",16.18
"1725","2013-11-06",15.81
"1726","2013-11-07",15.45
"1727","2013-11-08",15.71
"1728","2013-11-11",15.78
"1729","2013-11-12",16
"1730","2013-11-13",16.42
"1731","2013-11-14",16.309999
"1732","2013-11-15",16.459999
"1733","2013-11-18",16.52
"1734","2013-11-19",16.41
"1735","2013-11-20",16.57
"1736","2013-11-21",16.57
"1737","2013-11-22",16.84
"1738","2013-11-25",16.93
"1739","2013-11-26",17.57
"1740","2013-11-27",17.9
"1741","2013-11-29",17.84
"1742","2013-12-02",17
"1743","2013-12-03",17.219999
"1744","2013-12-04",17.059999
"1745","2013-12-05",16.860001
"1746","2013-12-06",17.5
"1747","2013-12-09",17.17
"1748","2013-12-10",16.620001
"1749","2013-12-11",16.48
"1750","2013-12-12",16.440001
"1751","2013-12-13",16.25
"1752","2013-12-16",16.190001
"1753","2013-12-17",16.5
"1754","2013-12-18",16.620001
"1755","2013-12-19",16.27
"1756","2013-12-20",16.1
"1757","2013-12-23",16.620001
"1758","2013-12-24",16.809999
"1759","2013-12-26",16.67
"1760","2013-12-27",16.58
"1761","2013-12-30",16.6
"1762","2013-12-31",16.700001
"1763","2014-01-02",16.49
"1764","2014-01-03",16.65
"1765","2014-01-06",16.629999
"1766","2014-01-07",16.83
"1767","2014-01-08",16.99
"1768","2014-01-09",14
"1769","2014-01-10",13.81
"1770","2014-01-13",14.03
"1771","2014-01-14",13.95
"1772","2014-01-15",14.12
"1773","2014-01-16",14.01
"1774","2014-01-17",14.09
"1775","2014-01-21",14.38
"1776","2014-01-22",14.58
"1777","2014-01-23",14.46
"1778","2014-01-24",14.01
"1779","2014-01-27",13.69
"1780","2014-01-28",13.83
"1781","2014-01-29",13.6
"1782","2014-01-30",13.63
"1783","2014-01-31",13.33
"1784","2014-02-03",12.37
"1785","2014-02-04",12.62
"1786","2014-02-05",12.68
"1787","2014-02-06",12.8
"1788","2014-02-07",12.91
"1789","2014-02-10",12.79
"1790","2014-02-11",12.72
"1791","2014-02-12",12.5
"1792","2014-02-13",12.75
"1793","2014-02-14",12.58
"1794","2014-02-18",12.78
"1795","2014-02-19",12.6
"1796","2014-02-20",12.86
"1797","2014-02-21",12.65
"1798","2014-02-24",12.73
"1799","2014-02-25",12.84
"1800","2014-02-26",12.87
"1801","2014-02-27",13.14
"1802","2014-02-28",13
"1803","2014-03-03",12.99
"1804","2014-03-04",13.58
"1805","2014-03-05",13.61
"1806","2014-03-06",13.62
"1807","2014-03-07",13.61
"1808","2014-03-10",13.53
"1809","2014-03-11",13.09
"1810","2014-03-12",13.25
"1811","2014-03-13",13.08
"1812","2014-03-14",13.17
"1813","2014-03-17",13.18
"1814","2014-03-18",13.45
"1815","2014-03-19",13.47
"1816","2014-03-20",13.84
"1817","2014-03-21",14.08
"1818","2014-03-24",13.94
"1819","2014-03-25",13.95
"1820","2014-03-26",13.51
"1821","2014-03-27",13.57
"1822","2014-03-28",13.59
"1823","2014-03-31",13.68
"1824","2014-04-01",14.16
"1825","2014-04-02",14.21
"1826","2014-04-03",14.06
"1827","2014-04-04",13.91
"1828","2014-04-07",13.63
"1829","2014-04-08",13.48
"1830","2014-04-09",13.53
"1831","2014-04-10",12.92
"1832","2014-04-11",12.52
"1833","2014-04-14",12.21
"1834","2014-04-15",12.86
"1835","2014-04-16",12.54
"1836","2014-04-17",12.5
"1837","2014-04-21",12.43
"1838","2014-04-22",12.46
"1839","2014-04-23",12.37
"1840","2014-04-24",12.31
"1841","2014-04-25",11.98
"1842","2014-04-28",11.87
"1843","2014-04-29",11.77
"1844","2014-04-30",11.75
"1845","2014-05-01",11.72
"1846","2014-05-02",11.62
"1847","2014-05-05",11.42
"1848","2014-05-06",11.04
"1849","2014-05-07",11.22
"1850","2014-05-08",10.89
"1851","2014-05-09",10.7
"1852","2014-05-12",10.85
"1853","2014-05-13",10.78
"1854","2014-05-14",10.07
"1855","2014-05-15",7.51
"1856","2014-05-16",7.87
"1857","2014-05-19",7.89
"1858","2014-05-20",7.81
"1859","2014-05-21",7.97
"1860","2014-05-22",8.24
"1861","2014-05-23",8.47
"1862","2014-05-27",8.52
"1863","2014-05-28",8.41
"1864","2014-05-29",8.8
"1865","2014-05-30",8.66
"1866","2014-06-02",8.9
"1867","2014-06-03",8.75
"1868","2014-06-04",9.21
"1869","2014-06-05",9.2
"1870","2014-06-06",9.18
"1871","2014-06-09",9.35
"1872","2014-06-10",9.14
"1873","2014-06-11",8.97
"1874","2014-06-12",8.72
"1875","2014-06-13",8.59
"1876","2014-06-16",8.53
"1877","2014-06-17",8.62
"1878","2014-06-18",8.52
"1879","2014-06-19",8.71
"1880","2014-06-20",8.79
"1881","2014-06-23",8.91
"1882","2014-06-24",8.9
"1883","2014-06-25",9.15
"1884","2014-06-26",9.18
"1885","2014-06-27",9.27
"1886","2014-06-30",9.41
"1887","2014-07-01",9.53
"1888","2014-07-02",9.64
"1889","2014-07-03",9.73
"1890","2014-07-07",9.76
"1891","2014-07-08",8.99
"1892","2014-07-09",8.83
"1893","2014-07-10",8.82
"1894","2014-07-11",9.01
"1895","2014-07-14",9.42
"1896","2014-07-15",9.54
"1897","2014-07-16",9.73
"1898","2014-07-17",9.49
"1899","2014-07-18",9.68
"1900","2014-07-21",9.33
"1901","2014-07-22",9.39
"1902","2014-07-23",9.3
"1903","2014-07-24",9.23
"1904","2014-07-25",9
"1905","2014-07-28",9.21
"1906","2014-07-29",9.48
"1907","2014-07-30",10.07
"1908","2014-07-31",9.91
"1909","2014-08-01",9.36
"1910","2014-08-04",9.38
"1911","2014-08-05",9.22
"1912","2014-08-06",9.38
"1913","2014-08-07",9.31
"1914","2014-08-08",9.51
"1915","2014-08-11",9.86
"1916","2014-08-12",9.66
"1917","2014-08-13",9.5
"1918","2014-08-14",9.64
"1919","2014-08-15",9.45
"1920","2014-08-18",9.72
"1921","2014-08-19",9.53
"1922","2014-08-20",9.49
"1923","2014-08-21",9.56
"1924","2014-08-22",9.59
"1925","2014-08-25",9.55
"1926","2014-08-26",9.39
"1927","2014-08-27",9.94
"1928","2014-08-28",9.77
"1929","2014-08-29",9.9
"1930","2014-09-02",10.07
"1931","2014-09-03",9.88
"1932","2014-09-04",9.95
"1933","2014-09-05",10.04
"1934","2014-09-08",10.07
"1935","2014-09-09",10.44
