"","date","AMTX"
"1001","2018-05-04",1.79
"1002","2018-05-07",1.73
"1003","2018-05-08",1.8
"1004","2018-05-09",1.84
"1005","2018-05-10",1.789
"1006","2018-05-11",1.83
"1007","2018-05-14",1.83
"1008","2018-05-15",1.79
"1009","2018-05-16",1.75
"1010","2018-05-17",1.71
"1011","2018-05-18",1.755
"1012","2018-05-21",1.72
"1013","2018-05-22",1.72
"1014","2018-05-23",1.709
"1015","2018-05-24",1.69
"1016","2018-05-25",1.64
"1017","2018-05-29",1.6
"1018","2018-05-30",1.58
"1019","2018-05-31",1.59
"1020","2018-06-01",1.58
"1021","2018-06-04",1.55
"1022","2018-06-05",1.52
"1023","2018-06-06",1.48
"1024","2018-06-07",1.49
"1025","2018-06-08",1.46
"1026","2018-06-11",1.55
"1027","2018-06-12",1.483
"1028","2018-06-13",1.48
"1029","2018-06-14",1.48
"1030","2018-06-15",1.43
"1031","2018-06-18",1.48
"1032","2018-06-19",1.47
"1033","2018-06-20",1.57
"1034","2018-06-21",1.53
"1035","2018-06-22",1.6
"1036","2018-06-25",1.55
"1037","2018-06-26",1.47
"1038","2018-06-27",1.45
"1039","2018-06-28",1.5
"1040","2018-06-29",1.51
"1041","2018-07-02",1.46
"1042","2018-07-03",1.59
"1043","2018-07-05",1.69
"1044","2018-07-06",1.74
"1045","2018-07-09",1.74
"1046","2018-07-10",1.58
"1047","2018-07-11",1.59
"1048","2018-07-12",1.55
"1049","2018-07-13",1.54
"1050","2018-07-16",1.51
"1051","2018-07-17",1.54
"1052","2018-07-18",1.53
"1053","2018-07-19",1.54
"1054","2018-07-20",1.5
"1055","2018-07-23",1.44
"1056","2018-07-24",1.45
"1057","2018-07-25",1.315
"1058","2018-07-26",1.3
"1059","2018-07-27",1.28
"1060","2018-07-30",1.25
"1061","2018-07-31",1.26
"1062","2018-08-01",1.265
"1063","2018-08-02",1.26
"1064","2018-08-03",1.32
"1065","2018-08-06",1.29
"1066","2018-08-07",1.365
"1067","2018-08-08",1.36
"1068","2018-08-09",1.34
"1069","2018-08-10",1.255
"1070","2018-08-13",1.3
"1071","2018-08-14",1.26
"1072","2018-08-15",1.25
"1073","2018-08-16",1.2
"1074","2018-08-17",1.21
"1075","2018-08-20",1.25
"1076","2018-08-21",1.3
"1077","2018-08-22",1.29
"1078","2018-08-23",1.282
"1079","2018-08-24",1.26
"1080","2018-08-27",1.27
"1081","2018-08-28",1.31
"1082","2018-08-29",1.29
"1083","2018-08-30",1.28
"1084","2018-08-31",1.24
"1085","2018-09-04",1.269
"1086","2018-09-05",1.26
"1087","2018-09-06",1.22
"1088","2018-09-07",1.22
"1089","2018-09-10",1.21
"1090","2018-09-11",1.22
"1091","2018-09-12",1.22
"1092","2018-09-13",1.21
"1093","2018-09-14",1.14
"1094","2018-09-17",1.16
"1095","2018-09-18",1.185
"1096","2018-09-19",1.04
"1097","2018-09-20",1.07
"1098","2018-09-21",1.15
"1099","2018-09-24",1.06
"1100","2018-09-25",1.05
"1101","2018-09-26",1
"1102","2018-09-27",0.93
"1103","2018-09-28",1.02
"1104","2018-10-01",0.96
"1105","2018-10-02",0.99
"1106","2018-10-03",1.089
"1107","2018-10-04",1.02
"1108","2018-10-05",1
"1109","2018-10-08",1.35
"1110","2018-10-09",1.61
"1111","2018-10-10",1.26
"1112","2018-10-11",1.3
"1113","2018-10-12",1.17
"1114","2018-10-15",1.17
"1115","2018-10-16",1.1
"1116","2018-10-17",1.01
"1117","2018-10-18",1.01
"1118","2018-10-19",1
"1119","2018-10-22",0.99
"1120","2018-10-23",0.95
"1121","2018-10-24",0.947
"1122","2018-10-25",0.88
"1123","2018-10-26",0.89
"1124","2018-10-29",0.888
"1125","2018-10-30",0.905
"1126","2018-10-31",0.885
"1127","2018-11-01",0.89
"1128","2018-11-02",0.94
"1129","2018-11-05",0.99
"1130","2018-11-06",1.01
"1131","2018-11-07",1.003
"1132","2018-11-08",0.97
"1133","2018-11-09",0.93
"1134","2018-11-12",0.95
"1135","2018-11-13",0.911
"1136","2018-11-14",0.926
"1137","2018-11-15",0.9
"1138","2018-11-16",0.91
"1139","2018-11-19",0.88
"1140","2018-11-20",0.812
"1141","2018-11-21",0.78
"1142","2018-11-23",0.742
"1143","2018-11-26",0.8
"1144","2018-11-27",0.766
"1145","2018-11-28",0.772
"1146","2018-11-29",0.79
"1147","2018-11-30",0.734
"1148","2018-12-03",0.778
"1149","2018-12-04",0.751
"1150","2018-12-06",0.764
"1151","2018-12-07",0.751
"1152","2018-12-10",0.714
"1153","2018-12-11",0.601
"1154","2018-12-12",0.62
"1155","2018-12-13",0.6
"1156","2018-12-14",0.651
"1157","2018-12-17",0.576
"1158","2018-12-18",0.55
"1159","2018-12-19",0.472
"1160","2018-12-20",0.43
"1161","2018-12-21",0.51
"1162","2018-12-24",0.55
"1163","2018-12-26",0.79
"1164","2018-12-27",0.711
"1165","2018-12-28",0.571
"1166","2018-12-31",0.607
"1167","2019-01-02",0.639
"1168","2019-01-03",0.625
"1169","2019-01-04",0.69
"1170","2019-01-07",0.671
"1171","2019-01-08",0.7
"1172","2019-01-09",0.69
"1173","2019-01-10",0.76
"1174","2019-01-11",0.88
"1175","2019-01-14",0.85
"1176","2019-01-15",0.855
"1177","2019-01-16",0.865
"1178","2019-01-17",1.04
"1179","2019-01-18",1.08
"1180","2019-01-22",1
"1181","2019-01-23",0.96
"1182","2019-01-24",0.95
"1183","2019-01-25",0.96
"1184","2019-01-28",0.99
"1185","2019-01-29",1.01
"1186","2019-01-30",1.02
"1187","2019-01-31",1.04
"1188","2019-02-01",1
"1189","2019-02-04",1.15
"1190","2019-02-05",1.15
"1191","2019-02-06",1.086
"1192","2019-02-07",1.05
"1193","2019-02-08",1.07
"1194","2019-02-11",1.05
"1195","2019-02-12",1.1
"1196","2019-02-13",1.07
"1197","2019-02-14",1.02
"1198","2019-02-15",0.98
"1199","2019-02-19",0.901
"1200","2019-02-20",0.93
"1201","2019-02-21",0.93
"1202","2019-02-22",0.957
"1203","2019-02-25",0.884
"1204","2019-02-26",0.88
"1205","2019-02-27",0.91
"1206","2019-02-28",0.929
"1207","2019-03-01",0.93
"1208","2019-03-04",0.91
"1209","2019-03-05",0.96
"1210","2019-03-06",0.925
"1211","2019-03-07",0.915
"1212","2019-03-08",0.94
"1213","2019-03-11",0.92
"1214","2019-03-12",0.899
"1215","2019-03-13",0.926
"1216","2019-03-14",0.915
"1217","2019-03-15",0.923
"1218","2019-03-18",0.898
"1219","2019-03-19",0.871
"1220","2019-03-20",0.871
"1221","2019-03-21",0.87
"1222","2019-03-22",0.9
"1223","2019-03-25",0.871
"1224","2019-03-26",0.875
"1225","2019-03-27",0.88
"1226","2019-03-28",0.87
"1227","2019-03-29",0.832
"1228","2019-04-01",0.85
"1229","2019-04-02",0.85
"1230","2019-04-03",0.833
"1231","2019-04-04",0.89
"1232","2019-04-05",0.861
"1233","2019-04-08",0.86
"1234","2019-04-09",0.865
"1235","2019-04-10",0.884
"1236","2019-04-11",0.898
"1237","2019-04-12",0.86
"1238","2019-04-15",0.86
"1239","2019-04-16",0.867
"1240","2019-04-17",0.83
"1241","2019-04-18",0.814
"1242","2019-04-22",0.84
"1243","2019-04-23",0.804
"1244","2019-04-24",0.78
"1245","2019-04-25",0.768
"1246","2019-04-26",0.82
"1247","2019-04-29",0.832
"1248","2019-04-30",0.804
"1249","2019-05-01",0.801
"1250","2019-05-02",0.82
"1251","2019-05-03",0.87
"1252","2019-05-06",1.29
"1253","2019-05-07",1.25
"1254","2019-05-08",1.3
"1255","2019-05-09",1.13
"1256","2019-05-10",1.11
"1257","2019-05-13",1.08
"1258","2019-05-14",1.16
"1259","2019-05-15",1.19
"1260","2019-05-16",1.13
"1261","2019-05-17",1.19
"1262","2019-05-20",1.17
"1263","2019-05-21",1.19
"1264","2019-05-22",1.17
"1265","2019-05-23",1.15
"1266","2019-05-24",1.17
"1267","2019-05-28",1.16
"1268","2019-05-29",1.13
"1269","2019-05-30",1.09
"1270","2019-05-31",1.03
"1271","2019-06-03",0.96
"1272","2019-06-04",0.96
"1273","2019-06-05",0.91
"1274","2019-06-06",0.92
"1275","2019-06-07",0.88
"1276","2019-06-10",0.93
"1277","2019-06-11",0.902
"1278","2019-06-12",0.9
"1279","2019-06-13",0.96
"1280","2019-06-14",0.9
"1281","2019-06-17",0.95
"1282","2019-06-18",0.949
"1283","2019-06-19",0.92
"1284","2019-06-20",0.93
"1285","2019-06-21",0.946
"1286","2019-06-24",0.89
"1287","2019-06-25",0.85
"1288","2019-06-26",0.92
"1289","2019-06-27",0.88
"1290","2019-06-28",0.85
"1291","2019-07-01",0.85
"1292","2019-07-02",0.871
"1293","2019-07-03",0.905
"1294","2019-07-05",0.902
"1295","2019-07-08",0.87
"1296","2019-07-09",0.87
"1297","2019-07-10",0.87
"1298","2019-07-11",0.865
"1299","2019-07-12",0.82
"1300","2019-07-15",0.96
"1301","2019-07-16",0.97
"1302","2019-07-17",0.96
"1303","2019-07-18",1.02
"1304","2019-07-19",1
"1305","2019-07-22",1
"1306","2019-07-23",1.03
"1307","2019-07-24",0.996
"1308","2019-07-25",0.975
"1309","2019-07-26",0.99
"1310","2019-07-29",0.98
"1311","2019-07-30",0.9
"1312","2019-07-31",0.95
"1313","2019-08-01",0.901
"1314","2019-08-02",0.94
"1315","2019-08-05",1
"1316","2019-08-06",0.997
"1317","2019-08-07",0.96
"1318","2019-08-08",0.935
"1319","2019-08-09",0.921
"1320","2019-08-12",0.92
"1321","2019-08-13",0.9
"1322","2019-08-14",0.87
"1323","2019-08-15",0.886
"1324","2019-08-16",0.86
"1325","2019-08-19",0.841
"1326","2019-08-20",0.8
"1327","2019-08-21",0.814
"1328","2019-08-22",0.834
"1329","2019-08-23",0.79
"1330","2019-08-26",0.77
"1331","2019-08-27",0.76
"1332","2019-08-28",0.765
"1333","2019-08-29",0.8
"1334","2019-08-30",0.79
"1335","2019-09-03",0.765
"1336","2019-09-04",0.795
"1337","2019-09-05",0.8
"1338","2019-09-06",0.794
"1339","2019-09-09",0.82
"1340","2019-09-10",0.78
"1341","2019-09-11",0.83
"1342","2019-09-12",0.89
"1343","2019-09-13",1.045
"1344","2019-09-16",1.06
"1345","2019-09-17",1.007
"1346","2019-09-18",1
"1347","2019-09-19",1.18
"1348","2019-09-20",1.19
"1349","2019-09-23",1.141
"1350","2019-09-24",1.05
"1351","2019-09-25",1
"1352","2019-09-26",1.049
"1353","2019-09-27",1.03
"1354","2019-09-30",1.09
"1355","2019-10-01",1.1
"1356","2019-10-02",1.05
"1357","2019-10-03",1.196
"1358","2019-10-04",1.12
"1359","2019-10-07",1.11
"1360","2019-10-08",1.13
"1361","2019-10-09",1.1
"1362","2019-10-10",1.1
"1363","2019-10-11",1.151
"1364","2019-10-14",1.2
"1365","2019-10-15",1.13
"1366","2019-10-16",1.18
"1367","2019-10-17",1.07
"1368","2019-10-18",1.06
"1369","2019-10-21",1
"1370","2019-10-22",1.005
"1371","2019-10-23",0.9
"1372","2019-10-24",0.921
"1373","2019-10-25",0.985
"1374","2019-10-28",1
"1375","2019-10-29",0.98
"1376","2019-10-30",0.993
"1377","2019-10-31",0.998
"1378","2019-11-01",0.978
"1379","2019-11-04",0.99
"1380","2019-11-05",0.98
"1381","2019-11-06",1.01
"1382","2019-11-07",0.95
"1383","2019-11-08",1.01
"1384","2019-11-11",1.03
"1385","2019-11-12",1
"1386","2019-11-13",1.03
"1387","2019-11-14",1.03
"1388","2019-11-15",1
"1389","2019-11-18",1
"1390","2019-11-19",0.95
"1391","2019-11-20",0.96
"1392","2019-11-21",1
"1393","2019-11-22",0.965
"1394","2019-11-25",0.997
"1395","2019-11-26",1.01
"1396","2019-11-27",0.965
"1397","2019-11-29",1.02
"1398","2019-12-02",0.996
"1399","2019-12-03",0.99
"1400","2019-12-04",0.97
"1401","2019-12-05",1.01
"1402","2019-12-06",0.97
"1403","2019-12-09",0.97
"1404","2019-12-10",1.02
"1405","2019-12-11",1.02
"1406","2019-12-12",1.01
"1407","2019-12-13",1.01
"1408","2019-12-16",1.02
"1409","2019-12-17",1.005
"1410","2019-12-18",1.003
"1411","2019-12-19",1.01
"1412","2019-12-20",0.98
"1413","2019-12-23",0.939
"1414","2019-12-24",0.92
"1415","2019-12-26",0.93
"1416","2019-12-27",0.926
"1417","2019-12-30",0.84
"1418","2019-12-31",0.83
"1419","2020-01-02",0.901
"1420","2020-01-03",0.9
"1421","2020-01-06",0.893
"1422","2020-01-07",0.851
"1423","2020-01-08",0.84
"1424","2020-01-09",0.86
"1425","2020-01-10",0.89
"1426","2020-01-13",0.88
"1427","2020-01-14",0.856
"1428","2020-01-15",0.85
"1429","2020-01-16",0.86
"1430","2020-01-17",0.875
"1431","2020-01-21",0.87
"1432","2020-01-22",0.87
"1433","2020-01-23",0.87
"1434","2020-01-24",0.841
"1435","2020-01-27",0.8
"1436","2020-01-28",0.925
"1437","2020-01-29",0.87
"1438","2020-01-30",0.84
"1439","2020-01-31",0.79
"1440","2020-02-03",0.809
"1441","2020-02-04",0.82
"1442","2020-02-05",0.808
"1443","2020-02-06",0.807
"1444","2020-02-07",0.82
"1445","2020-02-10",0.816
"1446","2020-02-11",0.81
"1447","2020-02-12",0.841
"1448","2020-02-13",0.82
"1449","2020-02-14",0.8
"1450","2020-02-18",0.77
"1451","2020-02-19",0.761
"1452","2020-02-20",0.757
"1453","2020-02-21",0.774
"1454","2020-02-24",0.8
"1455","2020-02-25",0.781
"1456","2020-02-26",0.771
"1457","2020-02-27",0.726
"1458","2020-02-28",0.74
"1459","2020-03-02",0.682
"1460","2020-03-03",0.75
"1461","2020-03-04",0.74
"1462","2020-03-05",0.76
"1463","2020-03-06",0.73
"1464","2020-03-09",0.657
"1465","2020-03-10",0.651
"1466","2020-03-11",0.651
"1467","2020-03-12",0.61
"1468","2020-03-13",0.598
"1469","2020-03-16",0.5
"1470","2020-03-17",0.45
"1471","2020-03-18",0.371
"1472","2020-03-19",0.42
"1473","2020-03-20",0.71
"1474","2020-03-23",0.68
"1475","2020-03-24",0.58
"1476","2020-03-25",0.53
"1477","2020-03-26",0.5
"1478","2020-03-27",0.55
"1479","2020-03-30",0.558
"1480","2020-03-31",0.52
"1481","2020-04-01",0.54
"1482","2020-04-02",0.52
"1483","2020-04-03",0.501
"1484","2020-04-06",0.54
"1485","2020-04-07",0.569
"1486","2020-04-08",0.575
"1487","2020-04-09",0.55
"1488","2020-04-13",0.61
"1489","2020-04-14",0.609
"1490","2020-04-15",0.6
"1491","2020-04-16",0.57
"1492","2020-04-17",0.581
"1493","2020-04-20",0.56
"1494","2020-04-21",0.549
"1495","2020-04-22",0.565
"1496","2020-04-23",0.57
"1497","2020-04-24",0.56
"1498","2020-04-27",0.572
"1499","2020-04-28",0.57
"1500","2020-04-29",0.62
"1501","2020-04-30",0.58
"1502","2020-05-01",0.85
"1503","2020-05-04",0.85
"1504","2020-05-05",0.831
"1505","2020-05-06",0.78
"1506","2020-05-07",0.749
"1507","2020-05-08",0.705
"1508","2020-05-11",0.71
"1509","2020-05-12",0.73
"1510","2020-05-13",0.678
"1511","2020-05-14",0.709
"1512","2020-05-15",0.725
"1513","2020-05-18",0.76
"1514","2020-05-19",0.755
"1515","2020-05-20",0.788
"1516","2020-05-21",0.871
"1517","2020-05-22",0.87
"1518","2020-05-26",0.85
"1519","2020-05-27",0.844
"1520","2020-05-28",0.81
"1521","2020-05-29",0.8
"1522","2020-06-01",0.84
"1523","2020-06-02",0.81
"1524","2020-06-03",0.82
"1525","2020-06-04",0.81
"1526","2020-06-05",0.94
"1527","2020-06-08",0.92
"1528","2020-06-09",0.89
"1529","2020-06-10",0.89
"1530","2020-06-11",0.74
"1531","2020-06-12",0.78
"1532","2020-06-15",0.81
"1533","2020-06-16",0.795
"1534","2020-06-17",0.792
"1535","2020-06-18",0.829
"1536","2020-06-19",0.822
"1537","2020-06-22",0.82
"1538","2020-06-23",0.835
"1539","2020-06-24",0.825
"1540","2020-06-25",0.83
"1541","2020-06-26",0.807
"1542","2020-06-29",0.802
"1543","2020-06-30",0.808
"1544","2020-07-01",0.79
"1545","2020-07-02",0.813
"1546","2020-07-06",0.83
"1547","2020-07-07",0.799
"1548","2020-07-08",0.827
"1549","2020-07-09",0.83
"1550","2020-07-10",0.785
"1551","2020-07-13",0.79
"1552","2020-07-14",0.78
"1553","2020-07-15",0.807
"1554","2020-07-16",0.819
"1555","2020-07-17",0.84
"1556","2020-07-20",0.838
"1557","2020-07-21",0.836
"1558","2020-07-22",0.84
"1559","2020-07-23",0.82
"1560","2020-07-24",0.83
"1561","2020-07-27",0.91
"1562","2020-07-28",0.929
"1563","2020-07-29",1.03
"1564","2020-07-30",1.16
"1565","2020-07-31",1.12
"1566","2020-08-03",1.42
"1567","2020-08-04",1.25
"1568","2020-08-05",1.67
"1569","2020-08-06",1.98
"1570","2020-08-07",1.97
"1571","2020-08-10",2.24
"1572","2020-08-11",2.61
"1573","2020-08-12",3.34
"1574","2020-08-13",2.79
"1575","2020-08-14",2.45
"1576","2020-08-17",2.98
"1577","2020-08-18",3.06
"1578","2020-08-19",2.8
"1579","2020-08-20",2.81
"1580","2020-08-21",2.14
"1581","2020-08-24",2.17
"1582","2020-08-25",2.08
"1583","2020-08-26",1.72
"1584","2020-08-27",1.81
"1585","2020-08-28",1.8
"1586","2020-08-31",1.66
"1587","2020-09-01",2.04
"1588","2020-09-02",2.28
"1589","2020-09-03",1.95
"1590","2020-09-04",2.05
"1591","2020-09-08",1.97
"1592","2020-09-09",2.13
"1593","2020-09-10",2.1
"1594","2020-09-11",2.13
"1595","2020-09-14",2.09
"1596","2020-09-15",2.03
"1597","2020-09-16",2.16
"1598","2020-09-17",2.61
"1599","2020-09-18",2.8
"1600","2020-09-21",3.03
"1601","2020-09-22",3.05
"1602","2020-09-23",2.77
"1603","2020-09-24",2.62
"1604","2020-09-25",2.7
"1605","2020-09-28",2.875
"1606","2020-09-29",3.17
"1607","2020-09-30",3.2
"1608","2020-10-01",3.7
"1609","2020-10-02",3.48
"1610","2020-10-05",3.47
"1611","2020-10-06",3.47
"1612","2020-10-07",3.67
"1613","2020-10-08",3.49
"1614","2020-10-09",3.39
"1615","2020-10-12",3.26
"1616","2020-10-13",3.46
"1617","2020-10-14",3.53
"1618","2020-10-15",3.54
"1619","2020-10-16",3.79
"1620","2020-10-19",4.5
"1621","2020-10-20",4.46
"1622","2020-10-21",4.95
"1623","2020-10-22",4.69
"1624","2020-10-23",4.02
"1625","2020-10-26",3.99
"1626","2020-10-27",3.65
"1627","2020-10-28",3.39
"1628","2020-10-29",3.98
"1629","2020-10-30",3.69
"1630","2020-11-02",3.75
"1631","2020-11-03",3.51
"1632","2020-11-04",3.6
"1633","2020-11-05",4.31
"1634","2020-11-06",4.32
"1635","2020-11-09",3.42
"1636","2020-11-10",3.29
"1637","2020-11-11",3.49
"1638","2020-11-12",2.12
"1639","2020-11-13",2.21
"1640","2020-11-16",2.2
"1641","2020-11-17",2.23
"1642","2020-11-18",2.1
"1643","2020-11-19",2.02
"1644","2020-11-20",2.06
"1645","2020-11-23",2.14
"1646","2020-11-24",2.05
"1647","2020-11-25",2.04
"1648","2020-11-27",2.21
