"","date","BKCC"
"1002","2011-06-16",9.22
"1003","2011-06-17",9.18
"1004","2011-06-20",9.29
"1005","2011-06-21",9.14
"1006","2011-06-22",9
"1007","2011-06-23",9.06
"1008","2011-06-24",8.95
"1009","2011-06-27",9.02
"1010","2011-06-28",9.01
"1011","2011-06-29",8.97
"1012","2011-06-30",8.97
"1013","2011-07-01",9.08
"1014","2011-07-05",9.08
"1015","2011-07-06",9.21
"1016","2011-07-07",9.39
"1017","2011-07-08",9.41
"1018","2011-07-11",9.26
"1019","2011-07-12",9.3
"1020","2011-07-13",9.43
"1021","2011-07-14",9.33
"1022","2011-07-15",9.22
"1023","2011-07-18",9
"1024","2011-07-19",9.03
"1025","2011-07-20",9.02
"1026","2011-07-21",9.28
"1027","2011-07-22",9.2
"1028","2011-07-25",9.05
"1029","2011-07-26",8.96
"1030","2011-07-27",8.67
"1031","2011-07-28",8.68
"1032","2011-07-29",8.63
"1033","2011-08-01",8.66
"1034","2011-08-02",8.5
"1035","2011-08-03",8.59
"1036","2011-08-04",8.55
"1037","2011-08-05",8.12
"1038","2011-08-08",7.3
"1039","2011-08-09",8.15
"1040","2011-08-10",7.47
"1041","2011-08-11",7.95
"1042","2011-08-12",7.93
"1043","2011-08-15",8.28
"1044","2011-08-16",8.51
"1045","2011-08-17",8.72
"1046","2011-08-18",8.15
"1047","2011-08-19",8.14
"1048","2011-08-22",8.12
"1049","2011-08-23",8.48
"1050","2011-08-24",8.54
"1051","2011-08-25",8.22
"1052","2011-08-26",8.38
"1053","2011-08-29",8.87
"1054","2011-08-30",8.86
"1055","2011-08-31",8.77
"1056","2011-09-01",8.62
"1057","2011-09-02",8.28
"1058","2011-09-06",8.34
"1059","2011-09-07",8.67
"1060","2011-09-08",8.55
"1061","2011-09-09",8.58
"1062","2011-09-12",8.77
"1063","2011-09-13",8.72
"1064","2011-09-14",8.75
"1065","2011-09-15",8.55
"1066","2011-09-16",8.46
"1067","2011-09-19",8.26
"1068","2011-09-20",8.16
"1069","2011-09-21",7.73
"1070","2011-09-22",7.43
"1071","2011-09-23",7.38
"1072","2011-09-26",7.56
"1073","2011-09-27",7.71
"1074","2011-09-28",7.44
"1075","2011-09-29",7.6
"1076","2011-09-30",7.3
"1077","2011-10-03",7.03
"1078","2011-10-04",7.19
"1079","2011-10-05",7.41
"1080","2011-10-06",7.5
"1081","2011-10-07",7.26
"1082","2011-10-10",7.58
"1083","2011-10-11",7.72
"1084","2011-10-12",8.04
"1085","2011-10-13",7.9
"1086","2011-10-14",8.11
"1087","2011-10-17",7.94
"1088","2011-10-18",8.26
"1089","2011-10-19",8.08
"1090","2011-10-20",7.99
"1091","2011-10-21",8.02
"1092","2011-10-24",8.1
"1093","2011-10-25",8
"1094","2011-10-26",8.22
"1095","2011-10-27",8.62
"1096","2011-10-28",8.91
"1097","2011-10-31",8.54
"1098","2011-11-01",8.13
"1099","2011-11-02",8.36
"1100","2011-11-03",8.47
"1101","2011-11-04",8.61
"1102","2011-11-07",8.69
"1103","2011-11-08",8.67
"1104","2011-11-09",8.48
"1105","2011-11-10",8.45
"1106","2011-11-11",8.51
"1107","2011-11-14",8.62
"1108","2011-11-15",8.62
"1109","2011-11-16",8.45
"1110","2011-11-17",8.51
"1111","2011-11-18",8.56
"1112","2011-11-21",8.51
"1113","2011-11-22",8.45
"1114","2011-11-23",8.01
"1115","2011-11-25",7.82
"1116","2011-11-28",8.25
"1117","2011-11-29",8.21
"1118","2011-11-30",8.7
"1119","2011-12-01",8.57
"1120","2011-12-02",8.61
"1121","2011-12-05",8.84
"1122","2011-12-06",8.9
"1123","2011-12-07",8.95
"1124","2011-12-08",8.68
"1125","2011-12-09",8.78
"1126","2011-12-12",8.72
"1127","2011-12-13",8.56
"1128","2011-12-14",8.5
"1129","2011-12-15",8.62
"1130","2011-12-16",8.48
"1131","2011-12-19",7.98
"1132","2011-12-20",8.27
"1133","2011-12-21",8.38
"1134","2011-12-22",8.37
"1135","2011-12-23",8.45
"1136","2011-12-27",8.5
"1137","2011-12-28",8.16
"1138","2011-12-29",8.11
"1139","2011-12-30",8.16
"1140","2012-01-03",8.43
"1141","2012-01-04",8.53
"1142","2012-01-05",8.65
"1143","2012-01-06",8.58
"1144","2012-01-09",8.54
"1145","2012-01-10",8.72
"1146","2012-01-11",8.76
"1147","2012-01-12",8.71
"1148","2012-01-13",8.72
"1149","2012-01-17",8.52
"1150","2012-01-18",8.83
"1151","2012-01-19",9.05
"1152","2012-01-20",9.25
"1153","2012-01-23",9.28
"1154","2012-01-24",9.35
"1155","2012-01-25",9.31
"1156","2012-01-26",9.3
"1157","2012-01-27",9.01
"1158","2012-01-30",9.19
"1159","2012-01-31",9.05
"1160","2012-02-01",9.33
"1161","2012-02-02",9.45
"1162","2012-02-03",9.56
"1163","2012-02-06",9.49
"1164","2012-02-07",9.63
"1165","2012-02-08",9.37
"1166","2012-02-09",9.54
"1167","2012-02-10",9.25
"1168","2012-02-13",9.59
"1169","2012-02-14",9.51
"1170","2012-02-15",9.35
"1171","2012-02-16",9.58
"1172","2012-02-17",9.87
"1173","2012-02-21",9.97
"1174","2012-02-22",9.86
"1175","2012-02-23",10
"1176","2012-02-24",9.8
"1177","2012-02-27",9.75
"1178","2012-02-28",9.82
"1179","2012-02-29",9.77
"1180","2012-03-01",9.83
"1181","2012-03-02",9.63
"1182","2012-03-05",9.63
"1183","2012-03-06",9.49
"1184","2012-03-07",9.8
"1185","2012-03-08",9.86
"1186","2012-03-09",10.04
"1187","2012-03-12",10.15
"1188","2012-03-13",10.27
"1189","2012-03-14",10.22
"1190","2012-03-15",10.33
"1191","2012-03-16",9.88
"1192","2012-03-19",9.83
"1193","2012-03-20",9.85
"1194","2012-03-21",9.79
"1195","2012-03-22",9.7
"1196","2012-03-23",9.96
"1197","2012-03-26",10.04
"1198","2012-03-27",10.05
"1199","2012-03-28",10.14
"1200","2012-03-29",10.03
"1201","2012-03-30",9.82
"1202","2012-04-02",9.99
"1203","2012-04-03",9.97
"1204","2012-04-04",9.75
"1205","2012-04-05",9.72
"1206","2012-04-09",9.54
"1207","2012-04-10",9.2
"1208","2012-04-11",9.4
"1209","2012-04-12",9.54
"1210","2012-04-13",9.28
"1211","2012-04-16",9.37
"1212","2012-04-17",9.54
"1213","2012-04-18",9.53
"1214","2012-04-19",9.42
"1215","2012-04-20",9.43
"1216","2012-04-23",9.3
"1217","2012-04-24",9.43
"1218","2012-04-25",9.49
"1219","2012-04-26",9.62
"1220","2012-04-27",9.67
"1221","2012-04-30",9.67
"1222","2012-05-01",9.65
"1223","2012-05-02",9.63
"1224","2012-05-03",9.56
"1225","2012-05-04",9.39
"1226","2012-05-07",9.32
"1227","2012-05-08",9.53
"1228","2012-05-09",9.78
"1229","2012-05-10",9.76
"1230","2012-05-11",9.71
"1231","2012-05-14",9.61
"1232","2012-05-15",9.53
"1233","2012-05-16",9.45
"1234","2012-05-17",9.1
"1235","2012-05-18",9.02
"1236","2012-05-21",9.18
"1237","2012-05-22",9.26
"1238","2012-05-23",9.24
"1239","2012-05-24",9.28
"1240","2012-05-25",9.28
"1241","2012-05-29",9.4
"1242","2012-05-30",9.31
"1243","2012-05-31",9.4
"1244","2012-06-01",9.34
"1245","2012-06-04",9.17
"1246","2012-06-05",9.33
"1247","2012-06-06",9.55
"1248","2012-06-07",9.48
"1249","2012-06-08",9.72
"1250","2012-06-11",9.68
"1251","2012-06-12",9.75
"1252","2012-06-13",9.74
"1253","2012-06-14",9.75
"1254","2012-06-15",9.57
"1255","2012-06-18",9.45
"1256","2012-06-19",9.5
"1257","2012-06-20",9.61
"1258","2012-06-21",9.6
"1259","2012-06-22",9.64
"1260","2012-06-25",9.59
"1261","2012-06-26",9.65
"1262","2012-06-27",9.62
"1263","2012-06-28",9.56
"1264","2012-06-29",9.76
"1265","2012-07-02",10
"1266","2012-07-03",9.94
"1267","2012-07-05",9.96
"1268","2012-07-06",9.89
"1269","2012-07-09",9.78
"1270","2012-07-10",9.77
"1271","2012-07-11",9.74
"1272","2012-07-12",9.6
"1273","2012-07-13",9.65
"1274","2012-07-16",9.69
"1275","2012-07-17",9.85
"1276","2012-07-18",9.72
"1277","2012-07-19",9.64
"1278","2012-07-20",9.68
"1279","2012-07-23",9.56
"1280","2012-07-24",9.52
"1281","2012-07-25",9.58
"1282","2012-07-26",9.52
"1283","2012-07-27",9.57
"1284","2012-07-30",9.61
"1285","2012-07-31",9.45
"1286","2012-08-01",9.45
"1287","2012-08-02",9.28
"1288","2012-08-03",9.47
"1289","2012-08-06",9.68
"1290","2012-08-07",9.6
"1291","2012-08-08",9.61
"1292","2012-08-09",9.58
"1293","2012-08-10",9.63
"1294","2012-08-13",9.63
"1295","2012-08-14",9.61
"1296","2012-08-15",9.61
"1297","2012-08-16",9.76
"1298","2012-08-17",9.79
"1299","2012-08-20",9.83
"1300","2012-08-21",9.92
"1301","2012-08-22",9.85
"1302","2012-08-23",9.64
"1303","2012-08-24",9.68
"1304","2012-08-27",9.64
"1305","2012-08-28",9.66
"1306","2012-08-29",9.78
"1307","2012-08-30",9.79
"1308","2012-08-31",9.89
"1309","2012-09-04",9.99
"1310","2012-09-05",10.01
"1311","2012-09-06",10.02
"1312","2012-09-07",10.1
"1313","2012-09-10",10.16
"1314","2012-09-11",10.11
"1315","2012-09-12",10.19
"1316","2012-09-13",10.32
"1317","2012-09-14",10.54
"1318","2012-09-17",10.29
"1319","2012-09-18",9.65
"1320","2012-09-19",9.82
"1321","2012-09-20",9.95
"1322","2012-09-21",9.96
"1323","2012-09-24",9.9
"1324","2012-09-25",9.69
"1325","2012-09-26",9.77
"1326","2012-09-27",9.84
"1327","2012-09-28",9.72
"1328","2012-10-01",9.99
"1329","2012-10-02",9.99
"1330","2012-10-03",9.97
"1331","2012-10-04",10.11
"1332","2012-10-05",10.16
"1333","2012-10-08",10.15
"1334","2012-10-09",10.13
"1335","2012-10-10",10.08
"1336","2012-10-11",10.12
"1337","2012-10-12",10.07
"1338","2012-10-15",10.01
"1339","2012-10-16",10
"1340","2012-10-17",10.03
"1341","2012-10-18",10
"1342","2012-10-19",9.92
"1343","2012-10-22",9.95
"1344","2012-10-23",9.86
"1345","2012-10-24",9.87
"1346","2012-10-25",9.92
"1347","2012-10-26",9.98
"1348","2012-10-31",10.01
"1349","2012-11-01",10.01
"1350","2012-11-02",9.9
"1351","2012-11-05",10
"1352","2012-11-06",10.11
"1353","2012-11-07",9.8
"1354","2012-11-08",10.08
"1355","2012-11-09",9.8
"1356","2012-11-12",9.96
"1357","2012-11-13",9.71
"1358","2012-11-14",9.37
"1359","2012-11-15",9.32
"1360","2012-11-16",9.55
"1361","2012-11-19",9.85
"1362","2012-11-20",9.81
"1363","2012-11-21",9.91
"1364","2012-11-23",10.06
"1365","2012-11-26",10.01
"1366","2012-11-27",9.83
"1367","2012-11-28",9.87
"1368","2012-11-29",10.14
"1369","2012-11-30",10.1
"1370","2012-12-03",10.11
"1371","2012-12-04",9.99
"1372","2012-12-05",9.98
"1373","2012-12-06",9.98
"1374","2012-12-07",9.96
"1375","2012-12-10",9.93
"1376","2012-12-11",9.92
"1377","2012-12-12",9.89
"1378","2012-12-13",9.91
"1379","2012-12-14",9.93
"1380","2012-12-17",10.15
"1381","2012-12-18",10.04
"1382","2012-12-19",10.01
"1383","2012-12-20",10.14
"1384","2012-12-21",10.03
"1385","2012-12-24",9.93
"1386","2012-12-26",9.97
"1387","2012-12-27",9.91
"1388","2012-12-28",9.85
"1389","2012-12-31",10.06
"1390","2013-01-02",10.28
"1391","2013-01-03",10.3
"1392","2013-01-04",10.4
"1393","2013-01-07",10.41
"1394","2013-01-08",10.39
"1395","2013-01-09",10.4
"1396","2013-01-10",10.5
"1397","2013-01-11",10.5
"1398","2013-01-14",10.47
"1399","2013-01-15",10.4
"1400","2013-01-16",10.34
"1401","2013-01-17",10.39
"1402","2013-01-18",10.45
"1403","2013-01-22",10.52
"1404","2013-01-23",10.49
"1405","2013-01-24",10.39
"1406","2013-01-25",10.41
"1407","2013-01-28",10.41
"1408","2013-01-29",10.55
"1409","2013-01-30",10.46
"1410","2013-01-31",10.67
"1411","2013-02-01",10.64
"1412","2013-02-04",10.49
"1413","2013-02-05",10.69
"1414","2013-02-06",10.61
"1415","2013-02-07",10.55
"1416","2013-02-08",10.62
"1417","2013-02-11",10.59
"1418","2013-02-12",10.56
"1419","2013-02-13",10.55
"1420","2013-02-14",10.59
"1421","2013-02-15",10.63
"1422","2013-02-19",10.49
"1423","2013-02-20",10.24
"1424","2013-02-21",10.22
"1425","2013-02-22",10.3
"1426","2013-02-25",10.2
"1427","2013-02-26",10.24
"1428","2013-02-27",10.35
"1429","2013-02-28",10.43
"1430","2013-03-01",10.44
"1431","2013-03-04",10.51
"1432","2013-03-05",10.53
"1433","2013-03-06",10.45
"1434","2013-03-07",10.42
"1435","2013-03-08",10.45
"1436","2013-03-11",10.4
"1437","2013-03-12",10.33
"1438","2013-03-13",10.35
"1439","2013-03-14",10.54
"1440","2013-03-15",10.41
"1441","2013-03-18",10.21
"1442","2013-03-19",9.99
"1443","2013-03-20",10
"1444","2013-03-21",9.87
"1445","2013-03-22",9.97
"1446","2013-03-25",9.92
"1447","2013-03-26",9.91
"1448","2013-03-27",9.97
"1449","2013-03-28",10
"1450","2013-04-01",9.92
"1451","2013-04-02",9.97
"1452","2013-04-03",9.76
"1453","2013-04-04",9.8
"1454","2013-04-05",9.85
"1455","2013-04-08",9.84
"1456","2013-04-09",9.74
"1457","2013-04-10",9.82
"1458","2013-04-11",9.73
"1459","2013-04-12",9.68
"1460","2013-04-15",9.28
"1461","2013-04-16",9.44
"1462","2013-04-17",9.3
"1463","2013-04-18",9.29
"1464","2013-04-19",9.42
"1465","2013-04-22",9.49
"1466","2013-04-23",9.63
"1467","2013-04-24",9.63
"1468","2013-04-25",9.73
"1469","2013-04-26",9.72
"1470","2013-04-29",9.92
"1471","2013-04-30",9.95
"1472","2013-05-01",9.68
"1473","2013-05-02",9.86
"1474","2013-05-03",9.83
"1475","2013-05-06",9.78
"1476","2013-05-07",9.91
"1477","2013-05-08",10.05
"1478","2013-05-09",10.07
"1479","2013-05-10",10.04
"1480","2013-05-13",10.04
"1481","2013-05-14",10.05
"1482","2013-05-15",10.03
"1483","2013-05-16",10.01
"1484","2013-05-17",10.1
"1485","2013-05-20",10.2
"1486","2013-05-21",10.21
"1487","2013-05-22",10.13
"1488","2013-05-23",10.07
"1489","2013-05-24",10.12
"1490","2013-05-28",10.08
"1491","2013-05-29",10.06
"1492","2013-05-30",10.14
"1493","2013-05-31",9.96
"1494","2013-06-03",9.96
"1495","2013-06-04",9.94
"1496","2013-06-05",9.83
"1497","2013-06-06",9.84
"1498","2013-06-07",9.92
"1499","2013-06-10",9.98
"1500","2013-06-11",9.87
"1501","2013-06-12",9.82
"1502","2013-06-13",9.84
"1503","2013-06-14",9.56
"1504","2013-06-17",9.6
"1505","2013-06-18",9.56
"1506","2013-06-19",9.42
"1507","2013-06-20",9.23
"1508","2013-06-21",9.25
"1509","2013-06-24",9.15
"1510","2013-06-25",9.21
"1511","2013-06-26",9.23
"1512","2013-06-27",9.42
"1513","2013-06-28",9.36
"1514","2013-07-01",9.53
"1515","2013-07-02",9.59
"1516","2013-07-03",9.51
"1517","2013-07-05",9.52
"1518","2013-07-08",9.57
"1519","2013-07-09",9.63
"1520","2013-07-10",9.62
"1521","2013-07-11",9.63
"1522","2013-07-12",9.66
"1523","2013-07-15",9.73
"1524","2013-07-16",9.66
"1525","2013-07-17",9.72
"1526","2013-07-18",9.82
"1527","2013-07-19",9.84
"1528","2013-07-22",9.9
"1529","2013-07-23",9.97
"1530","2013-07-24",10.06
"1531","2013-07-25",10.11
"1532","2013-07-26",10.28
"1533","2013-07-29",9.99
"1534","2013-07-30",10.12
"1535","2013-07-31",10.11
"1536","2013-08-01",10.16
"1537","2013-08-02",10.3
"1538","2013-08-05",10.27
"1539","2013-08-06",10.26
"1540","2013-08-07",10.19
"1541","2013-08-08",10.28
"1542","2013-08-09",10.22
"1543","2013-08-12",10.27
"1544","2013-08-13",10.27
"1545","2013-08-14",10.27
"1546","2013-08-15",10.13
"1547","2013-08-16",10.05
"1548","2013-08-19",9.89
"1549","2013-08-20",9.98
"1550","2013-08-21",9.96
"1551","2013-08-22",10.07
"1552","2013-08-23",10.08
"1553","2013-08-26",10.06
"1554","2013-08-27",9.92
"1555","2013-08-28",9.9
"1556","2013-08-29",9.93
"1557","2013-08-30",9.8
"1558","2013-09-03",9.57
"1559","2013-09-04",9.72
"1560","2013-09-05",9.72
"1561","2013-09-06",9.8
"1562","2013-09-09",9.83
"1563","2013-09-10",9.84
"1564","2013-09-11",9.85
"1565","2013-09-12",9.8
"1566","2013-09-13",9.9
"1567","2013-09-16",9.96
"1568","2013-09-17",9.68
"1569","2013-09-18",9.78
"1570","2013-09-19",9.62
"1571","2013-09-20",9.5
"1572","2013-09-23",9.51
"1573","2013-09-24",9.51
"1574","2013-09-25",9.57
"1575","2013-09-26",9.55
"1576","2013-09-27",9.5
"1577","2013-09-30",9.48
"1578","2013-10-01",9.51
"1579","2013-10-02",9.4
"1580","2013-10-03",9.33
"1581","2013-10-04",9.32
"1582","2013-10-07",9.17
"1583","2013-10-08",9.3
"1584","2013-10-09",9.37
"1585","2013-10-10",9.53
"1586","2013-10-11",9.6
"1587","2013-10-14",9.49
"1588","2013-10-15",9.45
"1589","2013-10-16",9.42
"1590","2013-10-17",9.46
"1591","2013-10-18",9.56
"1592","2013-10-21",9.52
"1593","2013-10-22",9.47
"1594","2013-10-23",9.48
"1595","2013-10-24",9.6
"1596","2013-10-25",9.64
"1597","2013-10-28",9.61
"1598","2013-10-29",9.56
"1599","2013-10-30",9.47
"1600","2013-10-31",9.4
"1601","2013-11-01",9.39
"1602","2013-11-04",9.42
"1603","2013-11-05",9.41
"1604","2013-11-06",9.47
"1605","2013-11-07",9.36
"1606","2013-11-08",9.47
"1607","2013-11-11",9.44
"1608","2013-11-12",9.45
"1609","2013-11-13",9.47
"1610","2013-11-14",9.51
"1611","2013-11-15",9.51
"1612","2013-11-18",9.49
"1613","2013-11-19",9.5
"1614","2013-11-20",9.49
"1615","2013-11-21",9.57
"1616","2013-11-22",9.7
"1617","2013-11-25",9.73
"1618","2013-11-26",9.72
"1619","2013-11-27",9.8
"1620","2013-11-29",9.89
"1621","2013-12-02",9.75
"1622","2013-12-03",9.68
"1623","2013-12-04",9.77
"1624","2013-12-05",9.62
"1625","2013-12-06",9.64
"1626","2013-12-09",9.72
"1627","2013-12-10",9.75
"1628","2013-12-11",9.71
"1629","2013-12-12",9.6
"1630","2013-12-13",9.66
"1631","2013-12-16",9.74
"1632","2013-12-17",9.73
"1633","2013-12-18",9.45
"1634","2013-12-19",9.24
"1635","2013-12-20",9.36
"1636","2013-12-23",9.37
"1637","2013-12-24",9.44
"1638","2013-12-26",9.42
"1639","2013-12-27",9.39
"1640","2013-12-30",9.34
"1641","2013-12-31",9.33
"1642","2014-01-02",9.29
"1643","2014-01-03",9.32
"1644","2014-01-06",9.42
"1645","2014-01-07",9.41
"1646","2014-01-08",9.38
"1647","2014-01-09",9.39
"1648","2014-01-10",9.36
"1649","2014-01-13",9.32
"1650","2014-01-14",9.31
"1651","2014-01-15",9.41
"1652","2014-01-16",9.42
"1653","2014-01-17",9.38
"1654","2014-01-21",9.49
"1655","2014-01-22",9.53
"1656","2014-01-23",9.55
"1657","2014-01-24",9.39
"1658","2014-01-27",9.29
"1659","2014-01-28",9.34
"1660","2014-01-29",9.26
"1661","2014-01-30",9.41
"1662","2014-01-31",9.29
"1663","2014-02-03",9.11
"1664","2014-02-04",9.19
"1665","2014-02-05",9.14
"1666","2014-02-06",9.18
"1667","2014-02-07",9.22
"1668","2014-02-10",9.31
"1669","2014-02-11",9.4
"1670","2014-02-12",9.39
"1671","2014-02-13",9.48
"1672","2014-02-14",9.44
"1673","2014-02-18",9.61
"1674","2014-02-19",9.44
"1675","2014-02-20",9.56
"1676","2014-02-21",9.54
"1677","2014-02-24",9.64
"1678","2014-02-25",9.36
"1679","2014-02-26",9.45
"1680","2014-02-27",9.48
"1681","2014-02-28",9.53
"1682","2014-03-03",9.61
"1683","2014-03-04",9.39
"1684","2014-03-05",9.4
"1685","2014-03-06",9.57
"1686","2014-03-07",9.47
"1687","2014-03-10",9.58
"1688","2014-03-11",9.49
"1689","2014-03-12",9.58
"1690","2014-03-13",9.52
"1691","2014-03-14",9.45
"1692","2014-03-17",9.46
"1693","2014-03-18",9.25
"1694","2014-03-19",9.17
"1695","2014-03-20",9.34
"1696","2014-03-21",9.22
"1697","2014-03-24",9.27
"1698","2014-03-25",9.31
"1699","2014-03-26",9.17
"1700","2014-03-27",9.22
"1701","2014-03-28",9.18
"1702","2014-03-31",9.17
"1703","2014-04-01",9.22
"1704","2014-04-02",9.28
"1705","2014-04-03",9.29
"1706","2014-04-04",9.24
"1707","2014-04-07",9.24
"1708","2014-04-08",9.25
"1709","2014-04-09",9.23
"1710","2014-04-10",9.13
"1711","2014-04-11",9.11
"1712","2014-04-14",9.29
"1713","2014-04-15",9.22
"1714","2014-04-16",9.2
"1715","2014-04-17",9.19
"1716","2014-04-21",9.2
"1717","2014-04-22",9.22
"1718","2014-04-23",9.18
"1719","2014-04-24",9.18
"1720","2014-04-25",9.16
"1721","2014-04-28",9.06
"1722","2014-04-29",9.02
"1723","2014-04-30",9.08
"1724","2014-05-01",8.7
"1725","2014-05-02",8.52
"1726","2014-05-05",8.5
"1727","2014-05-06",8.41
"1728","2014-05-07",8.47
"1729","2014-05-08",8.4
"1730","2014-05-09",8.48
"1731","2014-05-12",8.6
"1732","2014-05-13",8.58
"1733","2014-05-14",8.47
"1734","2014-05-15",8.39
"1735","2014-05-16",8.43
"1736","2014-05-19",8.55
"1737","2014-05-20",8.53
"1738","2014-05-21",8.53
"1739","2014-05-22",8.57
"1740","2014-05-23",8.72
"1741","2014-05-27",8.69
"1742","2014-05-28",8.76
"1743","2014-05-29",8.71
"1744","2014-05-30",8.67
"1745","2014-06-02",8.62
"1746","2014-06-03",8.66
"1747","2014-06-04",8.61
"1748","2014-06-05",8.7
"1749","2014-06-06",8.77
"1750","2014-06-09",8.81
"1751","2014-06-10",8.81
"1752","2014-06-11",8.81
"1753","2014-06-12",8.84
"1754","2014-06-13",8.82
"1755","2014-06-16",8.63
"1756","2014-06-17",8.85
"1757","2014-06-18",8.91
"1758","2014-06-19",8.88
"1759","2014-06-20",8.85
"1760","2014-06-23",8.91
"1761","2014-06-24",8.84
"1762","2014-06-25",8.84
"1763","2014-06-26",9.11
"1764","2014-06-27",9.21
"1765","2014-06-30",9.11
"1766","2014-07-01",9.21
"1767","2014-07-02",9.17
"1768","2014-07-03",9.15
"1769","2014-07-07",9.11
"1770","2014-07-08",9.04
"1771","2014-07-09",9.09
"1772","2014-07-10",9.05
"1773","2014-07-11",9.02
"1774","2014-07-14",9.04
"1775","2014-07-15",9.08
"1776","2014-07-16",9.06
"1777","2014-07-17",8.97
"1778","2014-07-18",8.98
"1779","2014-07-21",8.95
"1780","2014-07-22",8.88
"1781","2014-07-23",8.94
"1782","2014-07-24",8.87
"1783","2014-07-25",8.95
"1784","2014-07-28",8.93
"1785","2014-07-29",8.95
"1786","2014-07-30",8.93
"1787","2014-07-31",8.76
"1788","2014-08-01",8.68
"1789","2014-08-04",8.84
"1790","2014-08-05",8.78
"1791","2014-08-06",8.86
"1792","2014-08-07",8.9
"1793","2014-08-08",8.97
"1794","2014-08-11",8.97
"1795","2014-08-12",8.99
"1796","2014-08-13",9
"1797","2014-08-14",9.04
"1798","2014-08-15",9.06
"1799","2014-08-18",9.13
"1800","2014-08-19",9.15
"1801","2014-08-20",9.2
"1802","2014-08-21",9.24
"1803","2014-08-22",9.26
"1804","2014-08-25",9.22
"1805","2014-08-26",9.22
"1806","2014-08-27",9.22
"1807","2014-08-28",9.25
"1808","2014-08-29",9.35
"1809","2014-09-02",9.31
"1810","2014-09-03",9.29
"1811","2014-09-04",9.22
"1812","2014-09-05",9.29
"1813","2014-09-08",9.3
"1814","2014-09-09",9.32
"1815","2014-09-10",9.31
"1816","2014-09-11",9.33
"1817","2014-09-12",9.34
"1818","2014-09-15",9.18
"1819","2014-09-16",9.22
"1820","2014-09-17",9.04
"1821","2014-09-18",8.93
"1822","2014-09-19",8.81
"1823","2014-09-22",8.77
"1824","2014-09-23",8.72
"1825","2014-09-24",8.73
"1826","2014-09-25",8.64
"1827","2014-09-26",8.73
"1828","2014-09-29",8.61
"1829","2014-09-30",8.54
"1830","2014-10-01",8.55
"1831","2014-10-02",8.59
"1832","2014-10-03",8.63
"1833","2014-10-06",8.64
"1834","2014-10-07",8.67
"1835","2014-10-08",8.65
"1836","2014-10-09",8.55
"1837","2014-10-10",8.48
"1838","2014-10-13",8.44
"1839","2014-10-14",8.36
"1840","2014-10-15",8.03
"1841","2014-10-16",8.4
"1842","2014-10-17",8.52
"1843","2014-10-20",8.59
"1844","2014-10-21",8.66
"1845","2014-10-22",8.62
"1846","2014-10-23",8.58
"1847","2014-10-24",8.55
"1848","2014-10-27",8.69
"1849","2014-10-28",8.74
"1850","2014-10-29",8.77
"1851","2014-10-30",8.79
"1852","2014-10-31",8.82
"1853","2014-11-03",8.76
"1854","2014-11-04",8.64
"1855","2014-11-05",8.7
"1856","2014-11-06",8.79
"1857","2014-11-07",8.88
"1858","2014-11-10",8.95
"1859","2014-11-11",8.93
"1860","2014-11-12",8.95
"1861","2014-11-13",8.93
"1862","2014-11-14",8.94
"1863","2014-11-17",8.95
"1864","2014-11-18",8.96
"1865","2014-11-19",8.88
"1866","2014-11-20",8.9
"1867","2014-11-21",8.93
"1868","2014-11-24",8.97
"1869","2014-11-25",8.99
"1870","2014-11-26",8.98
"1871","2014-11-28",8.98
"1872","2014-12-01",8.67
"1873","2014-12-02",8.79
"1874","2014-12-03",8.85
"1875","2014-12-04",8.84
"1876","2014-12-05",8.83
"1877","2014-12-08",8.51
"1878","2014-12-09",8.59
"1879","2014-12-10",8.42
"1880","2014-12-11",8.31
"1881","2014-12-12",8.14
"1882","2014-12-15",8.16
"1883","2014-12-16",8
"1884","2014-12-17",8.2
"1885","2014-12-18",8.33
"1886","2014-12-19",8.51
"1887","2014-12-22",8.16
"1888","2014-12-23",8.15
"1889","2014-12-24",8.15
"1890","2014-12-26",8.24
"1891","2014-12-29",8.18
"1892","2014-12-30",8.25
"1893","2014-12-31",8.2
"1894","2015-01-02",8.29
"1895","2015-01-05",8.32
"1896","2015-01-06",8.14
"1897","2015-01-07",8.2
"1898","2015-01-08",8.36
"1899","2015-01-09",8.27
"1900","2015-01-12",8.26
"1901","2015-01-13",8.24
"1902","2015-01-14",8.21
"1903","2015-01-15",8.13
"1904","2015-01-16",8.06
"1905","2015-01-20",8.02
"1906","2015-01-21",8.09
"1907","2015-01-22",8.19
"1908","2015-01-23",8.11
"1909","2015-01-26",8.13
"1910","2015-01-27",8.19
"1911","2015-01-28",8.06
"1912","2015-01-29",8.1
"1913","2015-01-30",8.02
"1914","2015-02-02",8.06
"1915","2015-02-03",8.24
"1916","2015-02-04",8.24
"1917","2015-02-05",8.42
"1918","2015-02-06",8.53
"1919","2015-02-09",8.53
"1920","2015-02-10",8.42
"1921","2015-02-11",8.42
"1922","2015-02-12",8.41
"1923","2015-02-13",8.5
"1924","2015-02-17",8.59
"1925","2015-02-18",8.56
"1926","2015-02-19",8.58
"1927","2015-02-20",8.6
"1928","2015-02-23",8.63
"1929","2015-02-24",8.66
"1930","2015-02-25",8.71
"1931","2015-02-26",8.67
"1932","2015-02-27",8.78
"1933","2015-03-02",8.81
"1934","2015-03-03",8.95
"1935","2015-03-04",8.88
