"","date","FBK"
"958","2020-07-08",23.129999
"959","2020-07-09",22.110001
"960","2020-07-10",22.889999
"961","2020-07-13",23.24
"962","2020-07-14",22.9
"963","2020-07-15",24.23
"964","2020-07-16",24.049999
"965","2020-07-17",23.6
"966","2020-07-20",22.75
"967","2020-07-21",25.620001
"968","2020-07-22",25.07
"969","2020-07-23",25.379999
"970","2020-07-24",25.76
"971","2020-07-27",24.799999
"972","2020-07-28",24.719999
"973","2020-07-29",25.58
"974","2020-07-30",25.43
"975","2020-07-31",25.41
"976","2020-08-03",25.08
"977","2020-08-04",24.719999
"978","2020-08-05",25.49
"979","2020-08-06",25.450001
"980","2020-08-07",26.459999
"981","2020-08-10",27.65
"982","2020-08-11",28.610001
"983","2020-08-12",30.120001
"984","2020-08-13",29.870001
"985","2020-08-14",29.52
"986","2020-08-17",28.93
"987","2020-08-18",27.34
"988","2020-08-19",27.41
"989","2020-08-20",26.41
"990","2020-08-21",26.1
"991","2020-08-24",26.889999
"992","2020-08-25",26.92
"993","2020-08-26",26.389999
"994","2020-08-27",26.879999
"995","2020-08-28",27.42
"996","2020-08-31",27
"997","2020-09-01",27.620001
"998","2020-09-02",27.42
"999","2020-09-03",27.709999
"1000","2020-09-04",28.629999
"1001","2020-09-08",27.33
"1002","2020-09-09",27.280001
"1003","2020-09-10",26.58
"1004","2020-09-11",26.530001
"1005","2020-09-14",27.58
"1006","2020-09-15",27.059999
"1007","2020-09-16",27.610001
"1008","2020-09-17",27.35
"1009","2020-09-18",26.950001
"1010","2020-09-21",24.91
"1011","2020-09-22",24.360001
"1012","2020-09-23",23.73
"1013","2020-09-24",24.1
"1014","2020-09-25",24.190001
"1015","2020-09-28",25.129999
"1016","2020-09-29",25.370001
"1017","2020-09-30",25.120001
"1018","2020-10-01",25.639999
"1019","2020-10-02",26.459999
"1020","2020-10-05",27.59
"1021","2020-10-06",26.959999
"1022","2020-10-07",27.719999
"1023","2020-10-08",28.32
"1024","2020-10-09",28.27
"1025","2020-10-12",28.620001
"1026","2020-10-13",27.91
"1027","2020-10-14",27.59
"1028","2020-10-15",27.889999
"1029","2020-10-16",27.76
"1030","2020-10-19",27.9
"1031","2020-10-20",28.51
"1032","2020-10-21",28.75
"1033","2020-10-22",30.280001
"1034","2020-10-23",30.5
"1035","2020-10-26",30.620001
"1036","2020-10-27",28.65
"1037","2020-10-28",28.1
"1038","2020-10-29",29.27
"1039","2020-10-30",29.5
"1040","2020-11-02",30.43
"1041","2020-11-03",30.77
"1042","2020-11-04",28.110001
"1043","2020-11-05",29.389999
"1044","2020-11-06",28.85
"1045","2020-11-09",31.870001
"1046","2020-11-10",32.509998
"1047","2020-11-11",31.139999
"1048","2020-11-12",30.370001
"1049","2020-11-13",31.73
"1050","2020-11-16",33.18
"1051","2020-11-17",33.360001
"1052","2020-11-18",32.709999
"1053","2020-11-19",32.700001
"1054","2020-11-20",32.330002
"1055","2020-11-23",32.93
"1056","2020-11-24",34.41
"1057","2020-11-25",33.810001
"1058","2020-11-27",33.360001
