"","date","STKS"
"1005","2018-06-22",2.62
"1006","2018-06-25",2.58
"1007","2018-06-26",2.59
"1008","2018-06-27",2.56
"1009","2018-06-28",2.5
"1010","2018-06-29",2.43
"1011","2018-07-02",2.26
"1012","2018-07-03",2.358
"1013","2018-07-05",2.358
"1014","2018-07-06",2.38
"1015","2018-07-09",2.28
"1016","2018-07-10",2.28
"1017","2018-07-11",2.31
"1018","2018-07-12",2.35
"1019","2018-07-13",2.5
"1020","2018-07-16",2.58
"1021","2018-07-17",2.57
"1022","2018-07-18",2.57
"1023","2018-07-19",2.51
"1024","2018-07-20",2.57
"1025","2018-07-23",2.58
"1026","2018-07-24",2.55
"1027","2018-07-25",2.57
"1028","2018-07-26",2.8
"1029","2018-07-27",2.67
"1030","2018-07-30",2.8
"1031","2018-07-31",2.8
"1032","2018-08-01",2.839
"1033","2018-08-02",2.85
"1034","2018-08-03",2.76
"1035","2018-08-06",2.85
"1036","2018-08-07",2.85
"1037","2018-08-08",2.86
"1038","2018-08-09",2.87
"1039","2018-08-10",2.85
"1040","2018-08-13",2.85
"1041","2018-08-14",2.79
"1042","2018-08-15",2.79
"1043","2018-08-16",3
"1044","2018-08-17",2.95
"1045","2018-08-20",2.96
"1046","2018-08-21",2.86
"1047","2018-08-22",2.96
"1048","2018-08-23",2.98
"1049","2018-08-24",3.01
"1050","2018-08-27",2.97
"1051","2018-08-28",3.2
"1052","2018-08-29",3.162
"1053","2018-08-30",3.15
"1054","2018-08-31",3.15
"1055","2018-09-04",3.15
"1056","2018-09-05",3.15
"1057","2018-09-06",3.267
"1058","2018-09-07",3.2
"1059","2018-09-10",3.18
"1060","2018-09-11",3.06
"1061","2018-09-12",3.27
"1062","2018-09-13",3.25
"1063","2018-09-14",3.3
"1064","2018-09-17",3.27
"1065","2018-09-18",3.29
"1066","2018-09-19",3.16
"1067","2018-09-20",3.2
"1068","2018-09-21",3.21
"1069","2018-09-24",3.16
"1070","2018-09-25",3.3
"1071","2018-09-26",3.21
"1072","2018-09-27",3.35
"1073","2018-09-28",3.53
"1074","2018-10-01",3.56
"1075","2018-10-02",3.45
"1076","2018-10-03",3.4
"1077","2018-10-04",3.53
"1078","2018-10-05",3.57
"1079","2018-10-08",3.55
"1080","2018-10-09",3.63
"1081","2018-10-10",3.6
"1082","2018-10-11",3.46
"1083","2018-10-12",3.48
"1084","2018-10-15",3.315
"1085","2018-10-16",3.34
"1086","2018-10-17",3.4
"1087","2018-10-18",3.4
"1088","2018-10-19",3.29
"1089","2018-10-22",3.23
"1090","2018-10-23",3.25
"1091","2018-10-24",3.09
"1092","2018-10-25",3.1
"1093","2018-10-26",3.1
"1094","2018-10-29",3.15
"1095","2018-10-30",2.96
"1096","2018-10-31",3.17
"1097","2018-11-01",3.14
"1098","2018-11-02",2.97
"1099","2018-11-05",3.05
"1100","2018-11-06",3.08
"1101","2018-11-07",2.92
"1102","2018-11-08",2.99
"1103","2018-11-09",3
"1104","2018-11-12",3.1
"1105","2018-11-13",2.97
"1106","2018-11-14",3.2
"1107","2018-11-15",3.19
"1108","2018-11-16",2.95
"1109","2018-11-19",2.81
"1110","2018-11-20",2.91
"1111","2018-11-21",3
"1112","2018-11-23",2.85
"1113","2018-11-26",2.91
"1114","2018-11-27",2.81
"1115","2018-11-28",2.88
"1116","2018-11-29",3.15
"1117","2018-11-30",2.95
"1118","2018-12-03",2.97
"1119","2018-12-04",2.8
"1120","2018-12-06",2.82
"1121","2018-12-07",2.61
"1122","2018-12-10",2.35
"1123","2018-12-11",2.37
"1124","2018-12-12",2.37
"1125","2018-12-13",2.45
"1126","2018-12-14",2.35
"1127","2018-12-17",2.47
"1128","2018-12-18",2.4
"1129","2018-12-19",2.4
"1130","2018-12-20",2.43
"1131","2018-12-21",2.35
"1132","2018-12-24",2.61
"1133","2018-12-26",2.35
"1134","2018-12-27",2.66
"1135","2018-12-28",2.82
"1136","2018-12-31",3.07
"1137","2019-01-02",3.15
"1138","2019-01-03",3.01
"1139","2019-01-04",3.03
"1140","2019-01-07",3.08
"1141","2019-01-08",3
"1142","2019-01-09",3.08
"1143","2019-01-10",3.08
"1144","2019-01-11",3.25
"1145","2019-01-14",3.23
"1146","2019-01-15",3.309
"1147","2019-01-16",3.35
"1148","2019-01-17",3.28
"1149","2019-01-18",3.15
"1150","2019-01-22",3.2
"1151","2019-01-23",3.2
"1152","2019-01-24",3.164
"1153","2019-01-25",3.166
"1154","2019-01-28",3.221
"1155","2019-01-29",3.249
"1156","2019-01-30",3.22
"1157","2019-01-31",2.96
"1158","2019-02-01",3
"1159","2019-02-04",3.09
"1160","2019-02-05",3.07
"1161","2019-02-06",3.045
"1162","2019-02-07",3.045
"1163","2019-02-08",3.04
"1164","2019-02-11",2.92
"1165","2019-02-12",3
"1166","2019-02-13",2.98
"1167","2019-02-14",3.01
"1168","2019-02-15",2.99
"1169","2019-02-19",2.908
"1170","2019-02-20",2.88
"1171","2019-02-21",2.929
"1172","2019-02-22",2.93
"1173","2019-02-25",2.935
"1174","2019-02-26",2.87
"1175","2019-02-27",2.9
"1176","2019-02-28",2.9
"1177","2019-03-01",2.91
"1178","2019-03-04",3
"1179","2019-03-05",3
"1180","2019-03-06",2.95
"1181","2019-03-07",2.91
"1182","2019-03-08",2.95
"1183","2019-03-11",3
"1184","2019-03-12",2.98
"1185","2019-03-13",3
"1186","2019-03-14",2.9
"1187","2019-03-15",2.95
"1188","2019-03-18",2.93
"1189","2019-03-19",3
"1190","2019-03-20",3.03
"1191","2019-03-21",3.09
"1192","2019-03-22",3.05
"1193","2019-03-25",3.037
"1194","2019-03-26",2.92
"1195","2019-03-27",3.05
"1196","2019-03-28",3.075
"1197","2019-03-29",2.96
"1198","2019-04-01",3
"1199","2019-04-02",3.035
"1200","2019-04-03",3
"1201","2019-04-04",3.18
"1202","2019-04-05",3.25
"1203","2019-04-08",3.17
"1204","2019-04-09",3.24
"1205","2019-04-10",3.19
"1206","2019-04-11",3.15
"1207","2019-04-12",3.2
"1208","2019-04-15",3.15
"1209","2019-04-16",3.17
"1210","2019-04-17",3.06
"1211","2019-04-18",3.12
"1212","2019-04-22",3.14
"1213","2019-04-23",3.14
"1214","2019-04-24",3.09
"1215","2019-04-25",3.14
"1216","2019-04-26",3.06
"1217","2019-04-29",3.1
"1218","2019-04-30",3.65
"1219","2019-05-01",3.71
"1220","2019-05-02",3.61
"1221","2019-05-03",3.65
"1222","2019-05-06",3.75
"1223","2019-05-07",3.8
"1224","2019-05-08",3.8
"1225","2019-05-09",3.785
"1226","2019-05-10",3.65
"1227","2019-05-13",3.65
"1228","2019-05-14",3.5
"1229","2019-05-15",3.53
"1230","2019-05-16",3.5
"1231","2019-05-17",3.5
"1232","2019-05-20",3.48
"1233","2019-05-21",3.43
"1234","2019-05-22",3.44
"1235","2019-05-23",3.36
"1236","2019-05-24",3.281
"1237","2019-05-28",3.28
"1238","2019-05-29",3.2
"1239","2019-05-30",3.27
"1240","2019-05-31",3.16
"1241","2019-06-03",3.22
"1242","2019-06-04",3.234
"1243","2019-06-05",3.18
"1244","2019-06-06",3.1
"1245","2019-06-07",3.2
"1246","2019-06-10",3.17
"1247","2019-06-11",3.09
"1248","2019-06-12",3.2
"1249","2019-06-13",3.22
"1250","2019-06-14",3.14
"1251","2019-06-17",3.19
"1252","2019-06-18",3.2
"1253","2019-06-19",3.17
"1254","2019-06-20",3.2
"1255","2019-06-21",3.23
"1256","2019-06-24",3.26
"1257","2019-06-25",3.16
"1258","2019-06-26",3.19
"1259","2019-06-27",3.19
"1260","2019-06-28",3.2
"1261","2019-07-01",3.2
"1262","2019-07-02",3.205
"1263","2019-07-03",3.2
"1264","2019-07-05",3.17
"1265","2019-07-08",3.18
"1266","2019-07-09",3.14
"1267","2019-07-10",3.2
"1268","2019-07-11",3.08
"1269","2019-07-12",3.02
"1270","2019-07-15",3.1
"1271","2019-07-16",3.12
"1272","2019-07-17",3.07
"1273","2019-07-18",3.125
"1274","2019-07-19",3.09
"1275","2019-07-22",3.09
"1276","2019-07-23",3.05
"1277","2019-07-24",3.09
"1278","2019-07-25",3.1
"1279","2019-07-26",3.08
"1280","2019-07-29",3.06
"1281","2019-07-30",3.1
"1282","2019-07-31",3.12
"1283","2019-08-01",3.2
"1284","2019-08-02",3.184
"1285","2019-08-05",3.13
"1286","2019-08-06",3.15
"1287","2019-08-07",3.133
"1288","2019-08-08",3.11
"1289","2019-08-09",3.09
"1290","2019-08-12",2.95
"1291","2019-08-13",2.78
"1292","2019-08-14",2.71
"1293","2019-08-15",2.782
"1294","2019-08-16",2.84
"1295","2019-08-19",2.9
"1296","2019-08-20",3.02
"1297","2019-08-21",3.11
"1298","2019-08-22",3.13
"1299","2019-08-23",3.01
"1300","2019-08-26",2.98
"1301","2019-08-27",3
"1302","2019-08-28",2.98
"1303","2019-08-29",2.9
"1304","2019-08-30",3.07
"1305","2019-09-03",2.99
"1306","2019-09-04",2.92
"1307","2019-09-05",2.69
"1308","2019-09-06",2.87
"1309","2019-09-09",2.81
"1310","2019-09-10",2.79
"1311","2019-09-11",2.87
"1312","2019-09-12",2.81
"1313","2019-09-13",2.92
"1314","2019-09-16",2.77
"1315","2019-09-17",2.79
"1316","2019-09-18",2.72
"1317","2019-09-19",2.76
"1318","2019-09-20",2.8
"1319","2019-09-23",2.87
"1320","2019-09-24",2.77
"1321","2019-09-25",2.79
"1322","2019-09-26",2.81
"1323","2019-09-27",2.6
"1324","2019-09-30",2.8
"1325","2019-10-01",2.68
"1326","2019-10-02",2.55
"1327","2019-10-03",2.55
"1328","2019-10-04",2.52
"1329","2019-10-07",2.85
"1330","2019-10-08",2.93
"1331","2019-10-09",2.81
"1332","2019-10-10",2.77
"1333","2019-10-11",2.88
"1334","2019-10-14",2.93
"1335","2019-10-15",2.89
"1336","2019-10-16",2.88
"1337","2019-10-17",2.73
"1338","2019-10-18",2.87
"1339","2019-10-21",2.82
"1340","2019-10-22",2.86
"1341","2019-10-23",2.885
"1342","2019-10-24",2.91
"1343","2019-10-25",2.91
"1344","2019-10-28",2.89
"1345","2019-10-29",2.87
"1346","2019-10-30",2.91
"1347","2019-10-31",2.82
"1348","2019-11-01",2.97
"1349","2019-11-04",3.09
"1350","2019-11-05",3.09
"1351","2019-11-06",3.2
"1352","2019-11-07",3.18
"1353","2019-11-08",3.33
"1354","2019-11-11",3.32
"1355","2019-11-12",3.25
"1356","2019-11-13",3.22
"1357","2019-11-14",3.24
"1358","2019-11-15",3.21
"1359","2019-11-18",3.24
"1360","2019-11-19",3.26
"1361","2019-11-20",3.15
"1362","2019-11-21",3.24
"1363","2019-11-22",3.26
"1364","2019-11-25",3.24
"1365","2019-11-26",3.25
"1366","2019-11-27",3.27
"1367","2019-11-29",3.27
"1368","2019-12-02",3.31
"1369","2019-12-03",3.19
"1370","2019-12-04",3.25
"1371","2019-12-05",3.26
"1372","2019-12-06",3.26
"1373","2019-12-09",3.321
"1374","2019-12-10",3.25
"1375","2019-12-11",3.36
"1376","2019-12-12",3.327
"1377","2019-12-13",3.3
"1378","2019-12-16",3.3
"1379","2019-12-17",3.29
"1380","2019-12-18",3.27
"1381","2019-12-19",3.31
"1382","2019-12-20",3.3
"1383","2019-12-23",3.44
"1384","2019-12-24",3.39
"1385","2019-12-26",3.4
"1386","2019-12-27",3.37
"1387","2019-12-30",3.48
"1388","2019-12-31",3.64
"1389","2020-01-02",3.7
"1390","2020-01-03",3.6
"1391","2020-01-06",3.59
"1392","2020-01-07",3.59
"1393","2020-01-08",3.36
"1394","2020-01-09",3.47
"1395","2020-01-10",3.61
"1396","2020-01-13",3.87
"1397","2020-01-14",3.83
"1398","2020-01-15",3.95
"1399","2020-01-16",3.96
"1400","2020-01-17",3.96
"1401","2020-01-21",3.987
"1402","2020-01-22",3.99
"1403","2020-01-23",4
"1404","2020-01-24",4.05
"1405","2020-01-27",4.04
"1406","2020-01-28",4.215
"1407","2020-01-29",4.39
"1408","2020-01-30",4.37
"1409","2020-01-31",4.41
"1410","2020-02-03",4.3
"1411","2020-02-04",4.3
"1412","2020-02-05",4.3
"1413","2020-02-06",4.59
"1414","2020-02-07",4.32
"1415","2020-02-10",4.45
"1416","2020-02-11",4.41
"1417","2020-02-12",4.51
"1418","2020-02-13",4.5
"1419","2020-02-14",4.47
"1420","2020-02-18",4.46
"1421","2020-02-19",4.59
"1422","2020-02-20",4.57
"1423","2020-02-21",4.55
"1424","2020-02-24",4.26
"1425","2020-02-25",4.25
"1426","2020-02-26",4.17
"1427","2020-02-27",3.73
"1428","2020-02-28",3.65
"1429","2020-03-02",3.51
"1430","2020-03-03",3.3
"1431","2020-03-04",3.24
"1432","2020-03-05",2.97
"1433","2020-03-06",2.85
"1434","2020-03-09",2.28
"1435","2020-03-10",2.29
"1436","2020-03-11",2.07
"1437","2020-03-12",1.96
"1438","2020-03-13",1.9
"1439","2020-03-16",1.46
"1440","2020-03-17",1.36
"1441","2020-03-18",1.19
"1442","2020-03-19",1.4
"1443","2020-03-20",1.228
"1444","2020-03-23",0.87
"1445","2020-03-24",1.19
"1446","2020-03-25",1.32
"1447","2020-03-26",1.45
"1448","2020-03-27",1.69
"1449","2020-03-30",1.25
"1450","2020-03-31",1.29
"1451","2020-04-01",1.14
"1452","2020-04-02",1.02
"1453","2020-04-03",1.06
"1454","2020-04-06",1.25
"1455","2020-04-07",1.27
"1456","2020-04-08",1.26
"1457","2020-04-09",1.36
"1458","2020-04-13",1.25
"1459","2020-04-14",1.3
"1460","2020-04-15",1.35
"1461","2020-04-16",1.3
"1462","2020-04-17",1.46
"1463","2020-04-20",1.41
"1464","2020-04-21",1.43
"1465","2020-04-22",1.4
"1466","2020-04-23",1.4
"1467","2020-04-24",1.4
"1468","2020-04-27",1.39
"1469","2020-04-28",1.4
"1470","2020-04-29",1.76
"1471","2020-04-30",1.82
"1472","2020-05-01",1.66
"1473","2020-05-04",1.56
"1474","2020-05-05",1.51
"1475","2020-05-06",1.465
"1476","2020-05-07",1.48
"1477","2020-05-08",1.54
"1478","2020-05-11",1.52
"1479","2020-05-12",1.45
"1480","2020-05-13",1.38
"1481","2020-05-14",1.4
"1482","2020-05-15",1.35
"1483","2020-05-18",1.45
"1484","2020-05-19",1.5
"1485","2020-05-20",1.49
"1486","2020-05-21",1.54
"1487","2020-05-22",1.52
"1488","2020-05-26",1.58
"1489","2020-05-27",1.77
"1490","2020-05-28",1.81
"1491","2020-05-29",1.835
"1492","2020-06-01",1.93
"1493","2020-06-02",1.88
"1494","2020-06-03",2
"1495","2020-06-04",2.28
"1496","2020-06-05",2.09
"1497","2020-06-08",2.39
"1498","2020-06-09",2.47
"1499","2020-06-10",2.21
"1500","2020-06-11",1.78
"1501","2020-06-12",2.05
"1502","2020-06-15",1.99
"1503","2020-06-16",2.13
"1504","2020-06-17",2.03
"1505","2020-06-18",1.99
"1506","2020-06-19",1.89
"1507","2020-06-22",1.83
"1508","2020-06-23",1.9
"1509","2020-06-24",1.74
"1510","2020-06-25",1.75
"1511","2020-06-26",1.64
"1512","2020-06-29",1.59
"1513","2020-06-30",1.63
"1514","2020-07-01",1.53
"1515","2020-07-02",1.53
"1516","2020-07-06",1.53
"1517","2020-07-07",1.47
"1518","2020-07-08",1.45
"1519","2020-07-09",1.38
"1520","2020-07-10",1.37
"1521","2020-07-13",1.33
"1522","2020-07-14",1.31
"1523","2020-07-15",1.44
"1524","2020-07-16",1.41
"1525","2020-07-17",1.46
"1526","2020-07-20",1.42
"1527","2020-07-21",1.45
"1528","2020-07-22",1.48
"1529","2020-07-23",1.42
"1530","2020-07-24",1.43
"1531","2020-07-27",1.37
"1532","2020-07-28",1.34
"1533","2020-07-29",1.41
"1534","2020-07-30",1.35
"1535","2020-07-31",1.34
"1536","2020-08-03",1.35
"1537","2020-08-04",1.34
"1538","2020-08-05",1.39
"1539","2020-08-06",1.38
"1540","2020-08-07",1.39
"1541","2020-08-10",1.51
"1542","2020-08-11",1.715
"1543","2020-08-12",1.91
"1544","2020-08-13",2.27
"1545","2020-08-14",2.08
"1546","2020-08-17",2
"1547","2020-08-18",2.025
"1548","2020-08-19",1.99
"1549","2020-08-20",2.05
"1550","2020-08-21",1.93
"1551","2020-08-24",1.88
"1552","2020-08-25",1.9
"1553","2020-08-26",1.89
"1554","2020-08-27",1.89
"1555","2020-08-28",1.91
"1556","2020-08-31",1.89
"1557","2020-09-01",1.9
"1558","2020-09-02",1.85
"1559","2020-09-03",1.89
"1560","2020-09-04",1.89
"1561","2020-09-08",1.89
"1562","2020-09-09",2.01
"1563","2020-09-10",1.93
"1564","2020-09-11",2
"1565","2020-09-14",2.18
"1566","2020-09-15",2.27
"1567","2020-09-16",2.26
"1568","2020-09-17",2.23
"1569","2020-09-18",2.1
"1570","2020-09-21",2.05
"1571","2020-09-22",1.973
"1572","2020-09-23",1.89
"1573","2020-09-24",1.915
"1574","2020-09-25",1.94
"1575","2020-09-28",2.06
"1576","2020-09-29",2.04
"1577","2020-09-30",2
"1578","2020-10-01",2.05
"1579","2020-10-02",2.25
"1580","2020-10-05",2.28
"1581","2020-10-06",2.31
"1582","2020-10-07",2.33
"1583","2020-10-08",2.5
"1584","2020-10-09",2.53
"1585","2020-10-12",2.64
"1586","2020-10-13",2.6
"1587","2020-10-14",2.55
"1588","2020-10-15",2.47
"1589","2020-10-16",2.51
"1590","2020-10-19",2.4
"1591","2020-10-20",2.34
"1592","2020-10-21",2.25
"1593","2020-10-22",2.45
"1594","2020-10-23",2.42
"1595","2020-10-26",2.3
"1596","2020-10-27",2.22
"1597","2020-10-28",2.13
"1598","2020-10-29",2.25
"1599","2020-10-30",1.98
"1600","2020-11-02",2.05
"1601","2020-11-03",2.21
"1602","2020-11-04",2.3
"1603","2020-11-05",2.33
"1604","2020-11-06",2.81
"1605","2020-11-09",3.02
"1606","2020-11-10",3.01
"1607","2020-11-11",3
"1608","2020-11-12",2.93
"1609","2020-11-13",2.9
"1610","2020-11-16",2.85
"1611","2020-11-17",3.01
"1612","2020-11-18",3.14
"1613","2020-11-19",3.25
"1614","2020-11-20",3.08
"1615","2020-11-23",3.23
"1616","2020-11-24",3.28
"1617","2020-11-25",3.2
"1618","2020-11-27",3.21
