"","date","EVH"
"985","2019-05-03",14
"986","2019-05-06",14.39
"987","2019-05-07",13.7
"988","2019-05-08",14.2
"989","2019-05-09",14.36
"990","2019-05-10",14.52
"991","2019-05-13",13.6
"992","2019-05-14",14.12
"993","2019-05-15",14.22
"994","2019-05-16",14.37
"995","2019-05-17",14.2
"996","2019-05-20",14.16
"997","2019-05-21",14.54
"998","2019-05-22",14.5
"999","2019-05-23",13.9
"1000","2019-05-24",14.15
"1001","2019-05-28",14.15
"1002","2019-05-29",10.01
"1003","2019-05-30",10.69
"1004","2019-05-31",10.64
"1005","2019-06-03",10.63
"1006","2019-06-04",10.33
"1007","2019-06-05",10.24
"1008","2019-06-06",9.41
"1009","2019-06-07",8.9
"1010","2019-06-10",8.88
"1011","2019-06-11",8.83
"1012","2019-06-12",7.94
"1013","2019-06-13",8.44
"1014","2019-06-14",7.98
"1015","2019-06-17",8.07
"1016","2019-06-18",7.98
"1017","2019-06-19",7.99
"1018","2019-06-20",7.9
"1019","2019-06-21",8.41
"1020","2019-06-24",8.26
"1021","2019-06-25",7.74
"1022","2019-06-26",7.71
"1023","2019-06-27",7.87
"1024","2019-06-28",7.95
"1025","2019-07-01",7.83
"1026","2019-07-02",7.56
"1027","2019-07-03",7.64
"1028","2019-07-05",7.63
"1029","2019-07-08",7.34
"1030","2019-07-09",7.55
"1031","2019-07-10",7.26
"1032","2019-07-11",7.22
"1033","2019-07-12",7.36
"1034","2019-07-15",7.44
"1035","2019-07-16",7.46
"1036","2019-07-17",7.19
"1037","2019-07-18",7.01
"1038","2019-07-19",6.65
"1039","2019-07-22",6.45
"1040","2019-07-23",6.59
"1041","2019-07-24",6.85
"1042","2019-07-25",6.48
"1043","2019-07-26",6.74
"1044","2019-07-29",6.82
"1045","2019-07-30",6.91
"1046","2019-07-31",6.82
"1047","2019-08-01",6.38
"1048","2019-08-02",6.39
"1049","2019-08-05",6.12
"1050","2019-08-06",5.82
"1051","2019-08-07",6.69
"1052","2019-08-08",7.14
"1053","2019-08-09",7.17
"1054","2019-08-12",7.42
"1055","2019-08-13",7.12
"1056","2019-08-14",7.1
"1057","2019-08-15",6.98
"1058","2019-08-16",7.3
"1059","2019-08-19",7.41
"1060","2019-08-20",7.57
"1061","2019-08-21",7.31
"1062","2019-08-22",7.41
"1063","2019-08-23",7.02
"1064","2019-08-26",7.02
"1065","2019-08-27",6.31
"1066","2019-08-28",6.56
"1067","2019-08-29",6.81
"1068","2019-08-30",6.87
"1069","2019-09-03",6.21
"1070","2019-09-04",6.63
"1071","2019-09-05",6.94
"1072","2019-09-06",7.14
"1073","2019-09-09",7.53
"1074","2019-09-10",7.96
"1075","2019-09-11",7.89
"1076","2019-09-12",7.02
"1077","2019-09-13",7.35
"1078","2019-09-16",7.42
"1079","2019-09-17",7.81
"1080","2019-09-18",7.88
"1081","2019-09-19",7.84
"1082","2019-09-20",8.3
"1083","2019-09-23",8.31
"1084","2019-09-24",8.18
"1085","2019-09-25",8.13
"1086","2019-09-26",7.58
"1087","2019-09-27",7.25
"1088","2019-09-30",7.19
"1089","2019-10-01",7.46
"1090","2019-10-02",7.13
"1091","2019-10-03",7.39
"1092","2019-10-04",7.45
"1093","2019-10-07",7.66
"1094","2019-10-08",7.44
"1095","2019-10-09",7.38
"1096","2019-10-10",7.33
"1097","2019-10-11",6.87
"1098","2019-10-14",6.62
"1099","2019-10-15",6.97
"1100","2019-10-16",7.27
"1101","2019-10-17",7.54
"1102","2019-10-18",7.46
"1103","2019-10-21",7.54
"1104","2019-10-22",7.62
"1105","2019-10-23",7.79
"1106","2019-10-24",7.14
"1107","2019-10-25",7.11
"1108","2019-10-28",7.51
"1109","2019-10-29",7.71
"1110","2019-10-30",7.63
"1111","2019-10-31",7.62
"1112","2019-11-01",7.8
"1113","2019-11-04",7.8
"1114","2019-11-05",8
"1115","2019-11-06",9.07
"1116","2019-11-07",9.33
"1117","2019-11-08",10.12
"1118","2019-11-11",9.27
"1119","2019-11-12",9.2
"1120","2019-11-13",9.21
"1121","2019-11-14",9.11
"1122","2019-11-15",9.5
"1123","2019-11-18",9.68
"1124","2019-11-19",9.69
"1125","2019-11-20",10.16
"1126","2019-11-21",10.38
"1127","2019-11-22",10.5
"1128","2019-11-25",10.66
"1129","2019-11-26",10.68
"1130","2019-11-27",7.76
"1131","2019-11-29",7.21
"1132","2019-12-02",6.61
"1133","2019-12-03",6.49
"1134","2019-12-04",6.72
"1135","2019-12-05",6.68
"1136","2019-12-06",7.73
"1137","2019-12-09",7.87
"1138","2019-12-10",8.99
"1139","2019-12-11",8.26
"1140","2019-12-12",8.41
"1141","2019-12-13",7.72
"1142","2019-12-16",7.52
"1143","2019-12-17",7.12
"1144","2019-12-18",7.31
"1145","2019-12-19",7.66
"1146","2019-12-20",7.56
"1147","2019-12-23",8.06
"1148","2019-12-24",8.72
"1149","2019-12-26",8.75
"1150","2019-12-27",8.85
"1151","2019-12-30",9.08
"1152","2019-12-31",9.05
"1153","2020-01-02",9.43
"1154","2020-01-03",8.96
"1155","2020-01-06",9.32
"1156","2020-01-07",9.54
"1157","2020-01-08",9.86
"1158","2020-01-09",9.64
"1159","2020-01-10",9.91
"1160","2020-01-13",10.31
"1161","2020-01-14",10.61
"1162","2020-01-15",10.1
"1163","2020-01-16",11.06
"1164","2020-01-17",11.38
"1165","2020-01-21",10.94
"1166","2020-01-22",10.85
"1167","2020-01-23",11.28
"1168","2020-01-24",10.94
"1169","2020-01-27",10.5
"1170","2020-01-28",10.55
"1171","2020-01-29",10.65
"1172","2020-01-30",10.51
"1173","2020-01-31",10.08
"1174","2020-02-03",9.98
"1175","2020-02-04",10.18
"1176","2020-02-05",11
"1177","2020-02-06",10.81
"1178","2020-02-07",10.65
"1179","2020-02-10",10.55
"1180","2020-02-11",10.85
"1181","2020-02-12",11.13
"1182","2020-02-13",11.4
"1183","2020-02-14",11.46
"1184","2020-02-18",11.27
"1185","2020-02-19",11.56
"1186","2020-02-20",11.64
"1187","2020-02-21",11.77
"1188","2020-02-24",11.3
"1189","2020-02-25",10.19
"1190","2020-02-26",9.75
"1191","2020-02-27",9.25
"1192","2020-02-28",9.24
"1193","2020-03-02",9.09
"1194","2020-03-03",8.99
"1195","2020-03-04",8.98
"1196","2020-03-05",8.46
"1197","2020-03-06",7.94
"1198","2020-03-09",7.44
"1199","2020-03-10",7.76
"1200","2020-03-11",6.92
"1201","2020-03-12",5.89
"1202","2020-03-13",5.48
"1203","2020-03-16",3.64
"1204","2020-03-17",3.97
"1205","2020-03-18",3.93
"1206","2020-03-19",4.72
"1207","2020-03-20",4.85
"1208","2020-03-23",4.11
"1209","2020-03-24",4.49
"1210","2020-03-25",4.48
"1211","2020-03-26",5.88
"1212","2020-03-27",5.31
"1213","2020-03-30",5.64
"1214","2020-03-31",5.43
"1215","2020-04-01",4.8
"1216","2020-04-02",4.8
"1217","2020-04-03",4.8
"1218","2020-04-06",5.74
"1219","2020-04-07",5.42
"1220","2020-04-08",5.53
"1221","2020-04-09",6.21
"1222","2020-04-13",6.01
"1223","2020-04-14",6.17
"1224","2020-04-15",5.85
"1225","2020-04-16",5.98
"1226","2020-04-17",6.18
"1227","2020-04-20",6.43
"1228","2020-04-21",6.24
"1229","2020-04-22",6.41
"1230","2020-04-23",6.82
"1231","2020-04-24",6.8
"1232","2020-04-27",6.88
"1233","2020-04-28",7.09
"1234","2020-04-29",8.01
"1235","2020-04-30",7.21
"1236","2020-05-01",6.81
"1237","2020-05-04",6.54
"1238","2020-05-05",6.41
"1239","2020-05-06",6.29
"1240","2020-05-07",6.96
"1241","2020-05-08",7.08
"1242","2020-05-11",7.01
"1243","2020-05-12",7.01
"1244","2020-05-13",6.76
"1245","2020-05-14",7.08
"1246","2020-05-15",7.58
"1247","2020-05-18",7.97
"1248","2020-05-19",8.17
"1249","2020-05-20",8.08
"1250","2020-05-21",8.37
"1251","2020-05-22",8.13
"1252","2020-05-26",8.74
"1253","2020-05-27",9.42
"1254","2020-05-28",9.05
"1255","2020-05-29",8.88
"1256","2020-06-01",6.82
"1257","2020-06-02",6.36
"1258","2020-06-03",6.19
"1259","2020-06-04",6.3
"1260","2020-06-05",6.19
"1261","2020-06-08",6.6
"1262","2020-06-09",6.83
"1263","2020-06-10",6.32
"1264","2020-06-11",5.59
"1265","2020-06-12",5.53
"1266","2020-06-15",5.95
"1267","2020-06-16",6.17
"1268","2020-06-17",6.02
"1269","2020-06-18",6
"1270","2020-06-19",6.29
"1271","2020-06-22",6.43
"1272","2020-06-23",6.79
"1273","2020-06-24",6.59
"1274","2020-06-25",6.71
"1275","2020-06-26",6.54
"1276","2020-06-29",6.85
"1277","2020-06-30",7.12
"1278","2020-07-01",7.4
"1279","2020-07-02",7.4
"1280","2020-07-06",7.46
"1281","2020-07-07",7.57
"1282","2020-07-08",8.08
"1283","2020-07-09",8.01
"1284","2020-07-10",7.72
"1285","2020-07-13",7.76
"1286","2020-07-14",8.15
"1287","2020-07-15",8.75
"1288","2020-07-16",8.48
"1289","2020-07-17",10.14
"1290","2020-07-20",9.96
"1291","2020-07-21",10.27
"1292","2020-07-22",10.86
"1293","2020-07-23",10.49
"1294","2020-07-24",10.55
"1295","2020-07-27",11.01
"1296","2020-07-28",11.06
"1297","2020-07-29",11.39
"1298","2020-07-30",11.59
"1299","2020-07-31",11.65
"1300","2020-08-03",12
"1301","2020-08-04",12.72
"1302","2020-08-05",13
"1303","2020-08-06",13.35
"1304","2020-08-07",13.06
"1305","2020-08-10",13.16
"1306","2020-08-11",13.43
"1307","2020-08-12",13.68
"1308","2020-08-13",14.02
"1309","2020-08-14",12.61
"1310","2020-08-17",13.23
"1311","2020-08-18",13.48
"1312","2020-08-19",13.67
"1313","2020-08-20",13.56
"1314","2020-08-21",13.38
"1315","2020-08-24",13
"1316","2020-08-25",13.05
"1317","2020-08-26",13.02
"1318","2020-08-27",13.1
"1319","2020-08-28",13.65
"1320","2020-08-31",14.33
"1321","2020-09-01",14.16
"1322","2020-09-02",14.28
"1323","2020-09-03",13.65
"1324","2020-09-04",13.77
"1325","2020-09-08",13.18
"1326","2020-09-09",13.4
"1327","2020-09-10",13.31
"1328","2020-09-11",12.87
"1329","2020-09-14",12.96
"1330","2020-09-15",12.82
"1331","2020-09-16",12.43
"1332","2020-09-17",12.3
"1333","2020-09-18",12.08
"1334","2020-09-21",11.5
"1335","2020-09-22",12.18
"1336","2020-09-23",11.95
"1337","2020-09-24",11.72
"1338","2020-09-25",12.12
"1339","2020-09-28",12.31
"1340","2020-09-29",12.86
"1341","2020-09-30",12.41
"1342","2020-10-01",12.62
"1343","2020-10-02",12.39
"1344","2020-10-05",11.57
"1345","2020-10-06",11.64
"1346","2020-10-07",11.54
"1347","2020-10-08",11.36
"1348","2020-10-09",11.21
"1349","2020-10-12",11.32
"1350","2020-10-13",11.52
"1351","2020-10-14",11.72
"1352","2020-10-15",11.38
"1353","2020-10-16",11.33
"1354","2020-10-19",11.25
"1355","2020-10-20",10.82
"1356","2020-10-21",10.77
"1357","2020-10-22",10.7
"1358","2020-10-23",11
"1359","2020-10-26",10.58
"1360","2020-10-27",10.45
"1361","2020-10-28",9.92
"1362","2020-10-29",10.19
"1363","2020-10-30",9.94
"1364","2020-11-02",10.22
"1365","2020-11-03",10.97
"1366","2020-11-04",10.96
"1367","2020-11-05",11.6
"1368","2020-11-06",11.72
"1369","2020-11-09",12.59
"1370","2020-11-10",12.64
"1371","2020-11-11",12.88
"1372","2020-11-12",12.85
"1373","2020-11-13",13.21
"1374","2020-11-16",13.52
"1375","2020-11-17",14.02
"1376","2020-11-18",14.14
"1377","2020-11-19",13.47
"1378","2020-11-20",13.77
"1379","2020-11-23",14.44
"1380","2020-11-24",14.77
"1381","2020-11-25",14.57
"1382","2020-11-27",15.19
