"","date","HMLP"
"979","2018-06-26",18.200001
"980","2018-06-27",18.049999
"981","2018-06-28",17.9
"982","2018-06-29",17.950001
"983","2018-07-02",18.1
"984","2018-07-03",18.25
"985","2018-07-05",18.299999
"986","2018-07-06",18.299999
"987","2018-07-09",18.299999
"988","2018-07-10",18.1
"989","2018-07-11",17.9
"990","2018-07-12",17.9
"991","2018-07-13",17.799999
"992","2018-07-16",17.65
"993","2018-07-17",17.9
"994","2018-07-18",18
"995","2018-07-19",17.9
"996","2018-07-20",17.950001
"997","2018-07-23",17.75
"998","2018-07-24",17.85
"999","2018-07-25",17.85
"1000","2018-07-26",18.1
"1001","2018-07-27",18
"1002","2018-07-30",18.25
"1003","2018-07-31",18.4
"1004","2018-08-01",18.049999
"1005","2018-08-02",18.15
"1006","2018-08-03",18
"1007","2018-08-06",17.700001
"1008","2018-08-07",17.549999
"1009","2018-08-08",17.549999
"1010","2018-08-09",17.799999
"1011","2018-08-10",17.9
"1012","2018-08-13",17.65
"1013","2018-08-14",17.65
"1014","2018-08-15",17.65
"1015","2018-08-16",17.950001
"1016","2018-08-17",17.85
"1017","2018-08-20",17.9
"1018","2018-08-21",18
"1019","2018-08-22",18.299999
"1020","2018-08-23",18.25
"1021","2018-08-24",18.200001
"1022","2018-08-27",18.85
"1023","2018-08-28",19
"1024","2018-08-29",19.049999
"1025","2018-08-30",18.9
"1026","2018-08-31",18.950001
"1027","2018-09-04",18.799999
"1028","2018-09-05",18.6
"1029","2018-09-06",18.5
"1030","2018-09-07",18.450001
"1031","2018-09-10",18.450001
"1032","2018-09-11",18.450001
"1033","2018-09-12",18.549999
"1034","2018-09-13",18.5
"1035","2018-09-14",18.450001
"1036","2018-09-17",18.35
"1037","2018-09-18",18.6
"1038","2018-09-19",18.75
"1039","2018-09-20",18.15
"1040","2018-09-21",18.5
"1041","2018-09-24",18.25
"1042","2018-09-25",18.4
"1043","2018-09-26",18.1
"1044","2018-09-27",18.200001
"1045","2018-09-28",18.35
"1046","2018-10-01",18.33
"1047","2018-10-02",18.09
"1048","2018-10-03",18.129999
"1049","2018-10-04",18.15
"1050","2018-10-05",18.25
"1051","2018-10-08",17.969999
"1052","2018-10-09",18.07
"1053","2018-10-10",17.639999
"1054","2018-10-11",17.59
"1055","2018-10-12",17.66
"1056","2018-10-15",17.780001
"1057","2018-10-16",17.85
"1058","2018-10-17",17.75
"1059","2018-10-18",17.66
"1060","2018-10-19",17.969999
"1061","2018-10-22",17.879999
"1062","2018-10-23",17.799999
"1063","2018-10-24",17.66
"1064","2018-10-25",17.77
"1065","2018-10-26",17.690001
"1066","2018-10-29",17.629999
"1067","2018-10-30",17.959999
"1068","2018-10-31",17.809999
"1069","2018-11-01",17.889999
"1070","2018-11-02",17.860001
"1071","2018-11-05",17.65
"1072","2018-11-06",17.75
"1073","2018-11-07",17.75
"1074","2018-11-08",17.52
"1075","2018-11-09",17.370001
"1076","2018-11-12",17.27
"1077","2018-11-13",16.92
"1078","2018-11-14",16.879999
"1079","2018-11-15",17.200001
"1080","2018-11-16",17.24
"1081","2018-11-19",16.99
"1082","2018-11-20",16.59
"1083","2018-11-21",16.25
"1084","2018-11-23",15.82
"1085","2018-11-26",15.85
"1086","2018-11-27",16.41
"1087","2018-11-28",16.6
"1088","2018-11-29",17.280001
"1089","2018-11-30",17.15
"1090","2018-12-03",17.51
"1091","2018-12-04",17.26
"1092","2018-12-06",17.200001
"1093","2018-12-07",17
"1094","2018-12-10",17.030001
"1095","2018-12-11",17
"1096","2018-12-12",17.219999
"1097","2018-12-13",17.33
"1098","2018-12-14",17.08
"1099","2018-12-17",16.1
"1100","2018-12-18",15.58
"1101","2018-12-19",15.35
"1102","2018-12-20",14.86
"1103","2018-12-21",15.22
"1104","2018-12-24",14.84
"1105","2018-12-26",15.41
"1106","2018-12-27",14.98
"1107","2018-12-28",15.63
"1108","2018-12-31",15.35
"1109","2019-01-02",15.9
"1110","2019-01-03",16.25
"1111","2019-01-04",17.1
"1112","2019-01-07",17.200001
"1113","2019-01-08",17.309999
"1114","2019-01-09",17.370001
"1115","2019-01-10",17.129999
"1116","2019-01-11",16.780001
"1117","2019-01-14",16.68
"1118","2019-01-15",16.65
"1119","2019-01-16",17.030001
"1120","2019-01-17",17.219999
"1121","2019-01-18",17.610001
"1122","2019-01-22",17.450001
"1123","2019-01-23",17.24
"1124","2019-01-24",17.129999
"1125","2019-01-25",17.27
"1126","2019-01-28",17.51
"1127","2019-01-29",17.51
"1128","2019-01-30",17.530001
"1129","2019-01-31",17.65
"1130","2019-02-01",17.389999
"1131","2019-02-04",17.549999
"1132","2019-02-05",17.620001
"1133","2019-02-06",17.65
"1134","2019-02-07",17.549999
"1135","2019-02-08",17.620001
"1136","2019-02-11",17.540001
"1137","2019-02-12",17.67
"1138","2019-02-13",17.85
"1139","2019-02-14",18.190001
"1140","2019-02-15",18.27
"1141","2019-02-19",18.01
"1142","2019-02-20",18.02
"1143","2019-02-21",17.940001
"1144","2019-02-22",17.82
"1145","2019-02-25",17.950001
"1146","2019-02-26",18.1
"1147","2019-02-27",17.84
"1148","2019-02-28",17.83
"1149","2019-03-01",17.73
"1150","2019-03-04",17.98
"1151","2019-03-05",18.07
"1152","2019-03-06",18.02
"1153","2019-03-07",17.9
"1154","2019-03-08",17.879999
"1155","2019-03-11",18.23
"1156","2019-03-12",18.74
"1157","2019-03-13",18.620001
"1158","2019-03-14",18.639999
"1159","2019-03-15",18.719999
"1160","2019-03-18",19.129999
"1161","2019-03-19",19.190001
"1162","2019-03-20",19.07
"1163","2019-03-21",19.309999
"1164","2019-03-22",18.92
"1165","2019-03-25",19
"1166","2019-03-26",19.059999
"1167","2019-03-27",19.26
"1168","2019-03-28",19.26
"1169","2019-03-29",19.549999
"1170","2019-04-01",19.17
"1171","2019-04-02",19.459999
"1172","2019-04-03",19.379999
"1173","2019-04-04",19.530001
"1174","2019-04-05",19.41
"1175","2019-04-08",19.24
"1176","2019-04-09",19.1
"1177","2019-04-10",19.33
"1178","2019-04-11",19.360001
"1179","2019-04-12",19.42
"1180","2019-04-15",19.370001
"1181","2019-04-16",19.49
"1182","2019-04-17",19.1
"1183","2019-04-18",19.110001
"1184","2019-04-22",19.370001
"1185","2019-04-23",19.389999
"1186","2019-04-24",19.370001
"1187","2019-04-25",19.540001
"1188","2019-04-26",19.639999
"1189","2019-04-29",19.91
"1190","2019-04-30",19.65
"1191","2019-05-01",19.440001
"1192","2019-05-02",19.42
"1193","2019-05-03",19.530001
"1194","2019-05-06",19.559999
"1195","2019-05-07",19.469999
"1196","2019-05-08",18.82
"1197","2019-05-09",18.610001
"1198","2019-05-10",18.76
"1199","2019-05-13",18.440001
"1200","2019-05-14",18.469999
"1201","2019-05-15",18.68
"1202","2019-05-16",18.84
"1203","2019-05-17",18.799999
"1204","2019-05-20",18.610001
"1205","2019-05-21",18.73
"1206","2019-05-22",18.559999
"1207","2019-05-23",18.209999
"1208","2019-05-24",18.35
"1209","2019-05-28",18.25
"1210","2019-05-29",17.219999
"1211","2019-05-30",17.24
"1212","2019-05-31",17.120001
"1213","2019-06-03",17.440001
"1214","2019-06-04",17.9
"1215","2019-06-05",17.68
"1216","2019-06-06",17.52
"1217","2019-06-07",17.5
"1218","2019-06-10",17.450001
"1219","2019-06-11",17.469999
"1220","2019-06-12",17.309999
"1221","2019-06-13",17.57
"1222","2019-06-14",17.440001
"1223","2019-06-17",17.540001
"1224","2019-06-18",17.48
"1225","2019-06-19",17.49
"1226","2019-06-20",17.299999
"1227","2019-06-21",17.190001
"1228","2019-06-24",17.01
"1229","2019-06-25",16.99
"1230","2019-06-26",16.98
"1231","2019-06-27",17.33
"1232","2019-06-28",17.299999
"1233","2019-07-01",17.49
"1234","2019-07-02",17.67
"1235","2019-07-03",17.700001
"1236","2019-07-05",17.91
"1237","2019-07-08",17.940001
"1238","2019-07-09",17.84
"1239","2019-07-10",17.75
"1240","2019-07-11",17.73
"1241","2019-07-12",17.75
"1242","2019-07-15",17.82
"1243","2019-07-16",17.809999
"1244","2019-07-17",17.700001
"1245","2019-07-18",17.42
"1246","2019-07-19",17.52
"1247","2019-07-22",17.65
"1248","2019-07-23",17.93
"1249","2019-07-24",17.98
"1250","2019-07-25",17.940001
"1251","2019-07-26",18.379999
"1252","2019-07-29",18.299999
"1253","2019-07-30",18.299999
"1254","2019-07-31",17.690001
"1255","2019-08-01",17.540001
"1256","2019-08-02",17.1
"1257","2019-08-05",16.75
"1258","2019-08-06",16.82
"1259","2019-08-07",16.59
"1260","2019-08-08",16.620001
"1261","2019-08-09",16.58
"1262","2019-08-12",16.48
"1263","2019-08-13",16.42
"1264","2019-08-14",16.08
"1265","2019-08-15",16.370001
"1266","2019-08-16",16.700001
"1267","2019-08-19",17
"1268","2019-08-20",16.68
"1269","2019-08-21",16.75
"1270","2019-08-22",15.01
"1271","2019-08-23",14.75
"1272","2019-08-26",14.36
"1273","2019-08-27",14.36
"1274","2019-08-28",14.82
"1275","2019-08-29",14.59
"1276","2019-08-30",14.62
"1277","2019-09-03",14.3
"1278","2019-09-04",14.6
"1279","2019-09-05",15.12
"1280","2019-09-06",15.23
"1281","2019-09-09",15.39
"1282","2019-09-10",15.63
"1283","2019-09-11",15.7
"1284","2019-09-12",15.42
"1285","2019-09-13",15.55
"1286","2019-09-16",15.63
"1287","2019-09-17",15.61
"1288","2019-09-18",15.72
"1289","2019-09-19",15.56
"1290","2019-09-20",15.59
"1291","2019-09-23",15.74
"1292","2019-09-24",15.58
"1293","2019-09-25",15.63
"1294","2019-09-26",15.6
"1295","2019-09-27",15.57
"1296","2019-09-30",15.46
"1297","2019-10-01",15.3
"1298","2019-10-02",15.23
"1299","2019-10-03",15.33
"1300","2019-10-04",15.44
"1301","2019-10-07",15.75
"1302","2019-10-08",15.82
"1303","2019-10-09",15.73
"1304","2019-10-10",16.02
"1305","2019-10-11",16.280001
"1306","2019-10-14",16.35
"1307","2019-10-15",16.139999
"1308","2019-10-16",16.120001
"1309","2019-10-17",16.15
"1310","2019-10-18",16.559999
"1311","2019-10-21",16.620001
"1312","2019-10-22",16.870001
"1313","2019-10-23",17.120001
"1314","2019-10-24",16.799999
"1315","2019-10-25",16.65
"1316","2019-10-28",16.469999
"1317","2019-10-29",15.4
"1318","2019-10-30",15.01
"1319","2019-10-31",14.9
"1320","2019-11-01",15.27
"1321","2019-11-04",15.17
"1322","2019-11-05",15.05
"1323","2019-11-06",14.79
"1324","2019-11-07",14.46
"1325","2019-11-08",14.41
"1326","2019-11-11",14.39
"1327","2019-11-12",14.58
"1328","2019-11-13",14.47
"1329","2019-11-14",14.5
"1330","2019-11-15",14.75
"1331","2019-11-18",14.67
"1332","2019-11-19",14.4
"1333","2019-11-20",14.29
"1334","2019-11-21",15.21
"1335","2019-11-22",15.84
"1336","2019-11-25",15.85
"1337","2019-11-26",15.39
"1338","2019-11-27",15.67
"1339","2019-11-29",15.46
"1340","2019-12-02",15.27
"1341","2019-12-03",15.26
"1342","2019-12-04",15.32
"1343","2019-12-05",15.19
"1344","2019-12-06",15.34
"1345","2019-12-09",15.37
"1346","2019-12-10",15.38
"1347","2019-12-11",15.44
"1348","2019-12-12",15.38
"1349","2019-12-13",15.25
"1350","2019-12-16",15.26
"1351","2019-12-17",15.21
"1352","2019-12-18",15.63
"1353","2019-12-19",15.84
"1354","2019-12-20",15.53
"1355","2019-12-23",15.54
"1356","2019-12-24",15.48
"1357","2019-12-26",15.61
"1358","2019-12-27",15.5
"1359","2019-12-30",15.48
"1360","2019-12-31",15.63
"1361","2020-01-02",15.88
"1362","2020-01-03",15.79
"1363","2020-01-06",15.78
"1364","2020-01-07",15.95
"1365","2020-01-08",15.86
"1366","2020-01-09",15.96
"1367","2020-01-10",15.9
"1368","2020-01-13",16.08
"1369","2020-01-14",16.08
"1370","2020-01-15",16.219999
"1371","2020-01-16",16.370001
"1372","2020-01-17",16.290001
"1373","2020-01-21",16.34
"1374","2020-01-22",16.709999
"1375","2020-01-23",16.719999
"1376","2020-01-24",16.48
"1377","2020-01-27",16.26
"1378","2020-01-28",16.370001
"1379","2020-01-29",15.8
"1380","2020-01-30",15.42
"1381","2020-01-31",15.07
"1382","2020-02-03",14.26
"1383","2020-02-04",13.86
"1384","2020-02-05",13.9
"1385","2020-02-06",12.27
"1386","2020-02-07",12.83
"1387","2020-02-10",12.45
"1388","2020-02-11",12.49
"1389","2020-02-12",13.08
"1390","2020-02-13",12.71
"1391","2020-02-14",12.7
"1392","2020-02-18",12.95
"1393","2020-02-19",12.73
"1394","2020-02-20",12.63
"1395","2020-02-21",12.61
"1396","2020-02-24",12.23
"1397","2020-02-25",11.52
"1398","2020-02-26",12.02
"1399","2020-02-27",11.87
"1400","2020-02-28",12.5
"1401","2020-03-02",12.94
"1402","2020-03-03",12.33
"1403","2020-03-04",12.2
"1404","2020-03-05",12.03
"1405","2020-03-06",12.06
"1406","2020-03-09",9.98
"1407","2020-03-10",10.22
"1408","2020-03-11",9.19
"1409","2020-03-12",8.22
"1410","2020-03-13",8.75
"1411","2020-03-16",9.19
"1412","2020-03-17",10.12
"1413","2020-03-18",5.64
"1414","2020-03-19",5.32
"1415","2020-03-20",5.22
"1416","2020-03-23",5.1
"1417","2020-03-24",5.84
"1418","2020-03-25",6.43
"1419","2020-03-26",6.88
"1420","2020-03-27",6.78
"1421","2020-03-30",6.74
"1422","2020-03-31",7.33
"1423","2020-04-01",7.3
"1424","2020-04-02",6.7
"1425","2020-04-03",6.71
"1426","2020-04-06",6.51
"1427","2020-04-07",5.35
"1428","2020-04-08",5.79
"1429","2020-04-09",5.95
"1430","2020-04-13",6.79
"1431","2020-04-14",7.98
"1432","2020-04-15",7.4
"1433","2020-04-16",8.31
"1434","2020-04-17",8.28
"1435","2020-04-20",8.42
"1436","2020-04-21",8.49
"1437","2020-04-22",8.44
"1438","2020-04-23",9.79
"1439","2020-04-24",10.78
"1440","2020-04-27",11.84
"1441","2020-04-28",12.21
"1442","2020-04-29",13.13
"1443","2020-04-30",11.44
"1444","2020-05-01",11.14
"1445","2020-05-04",11.2
"1446","2020-05-05",11.35
"1447","2020-05-06",10.92
"1448","2020-05-07",10.6
"1449","2020-05-08",11.1
"1450","2020-05-11",10.62
"1451","2020-05-12",10.28
"1452","2020-05-13",9.67
"1453","2020-05-14",9.96
"1454","2020-05-15",10.22
"1455","2020-05-18",10.64
"1456","2020-05-19",10.65
"1457","2020-05-20",11
"1458","2020-05-21",10.7
"1459","2020-05-22",10.43
"1460","2020-05-26",9.73
"1461","2020-05-27",10.05
"1462","2020-05-28",10.3
"1463","2020-05-29",10.37
"1464","2020-06-01",10.17
"1465","2020-06-02",10.32
"1466","2020-06-03",10.42
"1467","2020-06-04",10.2
"1468","2020-06-05",11.21
"1469","2020-06-08",11.88
"1470","2020-06-09",11.61
"1471","2020-06-10",10.87
"1472","2020-06-11",9.83
"1473","2020-06-12",9.96
"1474","2020-06-15",9.96
"1475","2020-06-16",10.61
"1476","2020-06-17",9.74
"1477","2020-06-18",10.14
"1478","2020-06-19",9.93
"1479","2020-06-22",9.83
"1480","2020-06-23",9.71
"1481","2020-06-24",9.55
"1482","2020-06-25",9.64
"1483","2020-06-26",9.45
"1484","2020-06-29",9.62
"1485","2020-06-30",9.73
"1486","2020-07-01",9.6
"1487","2020-07-02",9.54
"1488","2020-07-06",9.7
"1489","2020-07-07",9.63
"1490","2020-07-08",9.51
"1491","2020-07-09",9.24
"1492","2020-07-10",9.45
"1493","2020-07-13",9.21
"1494","2020-07-14",9.79
"1495","2020-07-15",10.3
"1496","2020-07-16",10.86
"1497","2020-07-17",11.08
"1498","2020-07-20",11.36
"1499","2020-07-21",11.37
"1500","2020-07-22",11.08
"1501","2020-07-23",11.28
"1502","2020-07-24",11.43
"1503","2020-07-27",11.42
"1504","2020-07-28",11.39
"1505","2020-07-29",10.92
"1506","2020-07-30",10.46
"1507","2020-07-31",10.3
"1508","2020-08-03",10.02
"1509","2020-08-04",10.27
"1510","2020-08-05",10.12
"1511","2020-08-06",10.24
"1512","2020-08-07",10.21
"1513","2020-08-10",10.26
"1514","2020-08-11",10.68
"1515","2020-08-12",10.86
"1516","2020-08-13",10.96
"1517","2020-08-14",11.4
"1518","2020-08-17",11.42
"1519","2020-08-18",10.11
"1520","2020-08-19",9.93
"1521","2020-08-20",10.8
"1522","2020-08-21",10.35
"1523","2020-08-24",10.55
"1524","2020-08-25",10.59
"1525","2020-08-26",10.43
"1526","2020-08-27",10.29
"1527","2020-08-28",10.46
"1528","2020-08-31",10.47
"1529","2020-09-01",10.34
"1530","2020-09-02",10.39
"1531","2020-09-03",10.68
"1532","2020-09-04",10.46
"1533","2020-09-08",10.32
"1534","2020-09-09",10.25
"1535","2020-09-10",10.16
"1536","2020-09-11",10.62
"1537","2020-09-14",11.29
"1538","2020-09-15",11.26
"1539","2020-09-16",11.82
"1540","2020-09-17",11.56
"1541","2020-09-18",11.8
"1542","2020-09-21",11.2
"1543","2020-09-22",10.79
"1544","2020-09-23",10.44
"1545","2020-09-24",10.61
"1546","2020-09-25",10.62
"1547","2020-09-28",10.63
"1548","2020-09-29",10.61
"1549","2020-09-30",10.61
"1550","2020-10-01",10.96
"1551","2020-10-02",11.16
"1552","2020-10-05",11.42
"1553","2020-10-06",11.26
"1554","2020-10-07",11.35
"1555","2020-10-08",11.61
"1556","2020-10-09",11.51
"1557","2020-10-12",11.48
"1558","2020-10-13",11.28
"1559","2020-10-14",11.45
"1560","2020-10-15",11.56
"1561","2020-10-16",11.41
"1562","2020-10-19",11.35
"1563","2020-10-20",11.75
"1564","2020-10-21",12
"1565","2020-10-22",12.98
"1566","2020-10-23",13.73
"1567","2020-10-26",12.86
"1568","2020-10-27",12.9
"1569","2020-10-28",12.32
"1570","2020-10-29",11.81
"1571","2020-10-30",11.63
"1572","2020-11-02",11.43
"1573","2020-11-03",11.39
"1574","2020-11-04",10.93
"1575","2020-11-05",11.34
"1576","2020-11-06",11.2
"1577","2020-11-09",11.79
"1578","2020-11-10",12.08
"1579","2020-11-11",12.36
"1580","2020-11-12",12.07
"1581","2020-11-13",12.16
"1582","2020-11-16",12.55
"1583","2020-11-17",12.74
"1584","2020-11-18",12.58
"1585","2020-11-19",13.33
"1586","2020-11-20",13.66
"1587","2020-11-23",14
"1588","2020-11-24",14.33
"1589","2020-11-25",14.22
"1590","2020-11-27",14.24
