"","date","BLNK"
"2049","2018-02-09",8.2
"2050","2018-02-12",8.8
"2051","2018-02-13",8.51
"2052","2018-02-14",3.12
"2053","2018-02-15",3.17
"2054","2018-02-16",3.02
"2055","2018-02-20",3.13
"2056","2018-02-21",3.01
"2057","2018-02-22",3.05
"2058","2018-02-23",2.99
"2059","2018-02-26",3.05
"2060","2018-02-27",2.97
"2061","2018-02-28",2.9
"2062","2018-03-01",2.85
"2063","2018-03-02",2.56
"2064","2018-03-05",2.68
"2065","2018-03-06",2.61
"2066","2018-03-07",2.73
"2067","2018-03-08",2.84
"2068","2018-03-09",2.85
"2069","2018-03-12",2.8
"2070","2018-03-13",2.84
"2071","2018-03-14",2.85
"2072","2018-03-15",2.75
"2073","2018-03-16",2.8
"2074","2018-03-19",2.89
"2075","2018-03-20",2.94
"2076","2018-03-21",2.86
"2077","2018-03-22",2.86
"2078","2018-03-23",2.8
"2079","2018-03-26",2.846
"2080","2018-03-27",2.85
"2081","2018-03-28",2.77
"2082","2018-03-29",2.75
"2083","2018-04-02",2.89
"2084","2018-04-03",2.7
"2085","2018-04-04",2.69
"2086","2018-04-05",2.4
"2087","2018-04-06",2.17
"2088","2018-04-09",2.06
"2089","2018-04-10",2
"2090","2018-04-11",2.38
"2091","2018-04-12",2.47
"2092","2018-04-13",2.41
"2093","2018-04-16",2.1
"2094","2018-04-17",1.94
"2095","2018-04-18",1.76
"2096","2018-04-19",1.76
"2097","2018-04-20",1.742
"2098","2018-04-23",1.515
"2099","2018-04-24",1.6
"2100","2018-04-25",1.45
"2101","2018-04-26",1.33
"2102","2018-04-27",1.45
"2103","2018-04-30",1.48
"2104","2018-05-01",1.5
"2105","2018-05-02",1.41
"2106","2018-05-03",1.519
"2107","2018-05-04",1.48
"2108","2018-05-07",4.04
"2109","2018-05-08",6.24
"2110","2018-05-09",4.93
"2111","2018-05-10",5.2
"2112","2018-05-11",5.75
"2113","2018-05-14",5.75
"2114","2018-05-15",5.46
"2115","2018-05-16",7.19
"2116","2018-05-17",8.01
"2117","2018-05-18",6.79
"2118","2018-05-21",7.09
"2119","2018-05-22",6.94
"2120","2018-05-23",7.22
"2121","2018-05-24",7.15
"2122","2018-05-25",7.18
"2123","2018-05-29",7.03
"2124","2018-05-30",7.25
"2125","2018-05-31",7.3
"2126","2018-06-01",7.08
"2127","2018-06-04",6.75
"2128","2018-06-05",6.56
"2129","2018-06-06",5.38
"2130","2018-06-07",5.66
"2131","2018-06-08",5.55
"2132","2018-06-11",5.47
"2133","2018-06-12",6.22
"2134","2018-06-13",6.07
"2135","2018-06-14",5.8
"2136","2018-06-15",5.46
"2137","2018-06-18",5.52
"2138","2018-06-19",5.49
"2139","2018-06-20",5.6
"2140","2018-06-21",5.37
"2141","2018-06-22",5.46
"2142","2018-06-25",5.26
"2143","2018-06-26",5.5
"2144","2018-06-27",5.23
"2145","2018-06-28",5.45
"2146","2018-06-29",5.13
"2147","2018-07-02",4.79
"2148","2018-07-03",4.46
"2149","2018-07-05",3.97
"2150","2018-07-06",3.77
"2151","2018-07-09",4.06
"2152","2018-07-10",4.1
"2153","2018-07-11",4.2
"2154","2018-07-12",4.025
"2155","2018-07-13",3.93
"2156","2018-07-16",3.6
"2157","2018-07-17",3.6
"2158","2018-07-18",3.43
"2159","2018-07-19",3.55
"2160","2018-07-20",3.42
"2161","2018-07-23",3.48
"2162","2018-07-24",3.38
"2163","2018-07-25",3.36
"2164","2018-07-26",3.28
"2165","2018-07-27",3.1
"2166","2018-07-30",2.92
"2167","2018-07-31",2.93
"2168","2018-08-01",2.85
"2169","2018-08-02",2.87
"2170","2018-08-03",3.4
"2171","2018-08-06",4.42
"2172","2018-08-07",4.35
"2173","2018-08-08",3.95
"2174","2018-08-09",4.05
"2175","2018-08-10",3.685
"2176","2018-08-13",3.77
"2177","2018-08-14",3.59
"2178","2018-08-15",3.52
"2179","2018-08-16",3.56
"2180","2018-08-17",3.4
"2181","2018-08-20",3.32
"2182","2018-08-21",3.23
"2183","2018-08-22",3.11
"2184","2018-08-23",3.27
"2185","2018-08-24",3.19
"2186","2018-08-27",3.2
"2187","2018-08-28",3.15
"2188","2018-08-29",3.2
"2189","2018-08-30",3.09
"2190","2018-08-31",3.19
"2191","2018-09-04",3.44
"2192","2018-09-05",3.46
"2193","2018-09-06",3.37
"2194","2018-09-07",3.19
"2195","2018-09-10",3.17
"2196","2018-09-11",3.05
"2197","2018-09-12",3.05
"2198","2018-09-13",3.05
"2199","2018-09-14",2.65
"2200","2018-09-17",2.65
"2201","2018-09-18",2.44
"2202","2018-09-19",2.38
"2203","2018-09-20",2.55
"2204","2018-09-21",2.51
"2205","2018-09-24",2.37
"2206","2018-09-25",2.37
"2207","2018-09-26",2.39
"2208","2018-09-27",2.41
"2209","2018-09-28",2.45
"2210","2018-10-01",2.36
"2211","2018-10-02",2.34
"2212","2018-10-03",2.36
"2213","2018-10-04",2.3
"2214","2018-10-05",2.21
"2215","2018-10-08",2.18
"2216","2018-10-09",2.07
"2217","2018-10-10",1.97
"2218","2018-10-11",2.03
"2219","2018-10-12",2.16
"2220","2018-10-15",2.19
"2221","2018-10-16",3.56
"2222","2018-10-17",2.45
"2223","2018-10-18",2.24
"2224","2018-10-19",2.195
"2225","2018-10-22",2.31
"2226","2018-10-23",2.15
"2227","2018-10-24",2.04
"2228","2018-10-25",2.11
"2229","2018-10-26",2.09
"2230","2018-10-29",2.17
"2231","2018-10-30",2.08
"2232","2018-10-31",2.13
"2233","2018-11-01",2.2
"2234","2018-11-02",2.27
"2235","2018-11-05",2.16
"2236","2018-11-06",2.18
"2237","2018-11-07",2.24
"2238","2018-11-08",2.29
"2239","2018-11-09",2.39
"2240","2018-11-12",2.32
"2241","2018-11-13",2.34
"2242","2018-11-14",2.65
"2243","2018-11-15",2.47
"2244","2018-11-16",2.63
"2245","2018-11-19",2.45
"2246","2018-11-20",2.35
"2247","2018-11-21",2.43
"2248","2018-11-23",2.37
"2249","2018-11-26",2.42
"2250","2018-11-27",2.31
"2251","2018-11-28",2.21
"2252","2018-11-29",2.2
"2253","2018-11-30",2.21
"2254","2018-12-03",2.2
"2255","2018-12-04",2.08
"2256","2018-12-06",2.1
"2257","2018-12-07",2.11
"2258","2018-12-10",2.07
"2259","2018-12-11",2.06
"2260","2018-12-12",2.06
"2261","2018-12-13",1.9
"2262","2018-12-14",1.88
"2263","2018-12-17",1.96
"2264","2018-12-18",1.81
"2265","2018-12-19",1.85
"2266","2018-12-20",1.74
"2267","2018-12-21",1.59
"2268","2018-12-24",1.71
"2269","2018-12-26",1.83
"2270","2018-12-27",1.75
"2271","2018-12-28",1.77
"2272","2018-12-31",1.72
"2273","2019-01-02",1.8
"2274","2019-01-03",1.78
"2275","2019-01-04",1.85
"2276","2019-01-07",1.94
"2277","2019-01-08",1.84
"2278","2019-01-09",1.87
"2279","2019-01-10",1.91
"2280","2019-01-11",1.84
"2281","2019-01-14",1.84
"2282","2019-01-15",1.83
"2283","2019-01-16",1.79
"2284","2019-01-17",1.74
"2285","2019-01-18",1.79
"2286","2019-01-22",1.75
"2287","2019-01-23",2.25
"2288","2019-01-24",2.36
"2289","2019-01-25",2.39
"2290","2019-01-28",2.24
"2291","2019-01-29",2.12
"2292","2019-01-30",2.37
"2293","2019-01-31",2.29
"2294","2019-02-01",2.28
"2295","2019-02-04",2.24
"2296","2019-02-05",2.21
"2297","2019-02-06",2.15
"2298","2019-02-07",2.21
"2299","2019-02-08",2.26
"2300","2019-02-11",2.16
"2301","2019-02-12",2.17
"2302","2019-02-13",2.48
"2303","2019-02-14",2.59
"2304","2019-02-15",2.92
"2305","2019-02-19",3.05
"2306","2019-02-20",3.82
"2307","2019-02-21",3.58
"2308","2019-02-22",3.51
"2309","2019-02-25",3.2
"2310","2019-02-26",3.75
"2311","2019-02-27",3.58
"2312","2019-02-28",3.57
"2313","2019-03-01",3.45
"2314","2019-03-04",3.89
"2315","2019-03-05",3.92
"2316","2019-03-06",3.67
"2317","2019-03-07",3.59
"2318","2019-03-08",3.28
"2319","2019-03-11",3.365
"2320","2019-03-12",3.24
"2321","2019-03-13",3.05
"2322","2019-03-14",2.9
"2323","2019-03-15",2.75
"2324","2019-03-18",2.69
"2325","2019-03-19",3.06
"2326","2019-03-20",3.14
"2327","2019-03-21",3
"2328","2019-03-22",2.88
"2329","2019-03-25",2.93
"2330","2019-03-26",2.95
"2331","2019-03-27",2.9
"2332","2019-03-28",2.9
"2333","2019-03-29",3.13
"2334","2019-04-01",3.15
"2335","2019-04-02",3.05
"2336","2019-04-03",3.04
"2337","2019-04-04",2.99
"2338","2019-04-05",3.03
"2339","2019-04-08",3.22
"2340","2019-04-09",3.24
"2341","2019-04-10",3.18
"2342","2019-04-11",3.08
"2343","2019-04-12",3.07
"2344","2019-04-15",3.1
"2345","2019-04-16",3.02
"2346","2019-04-17",3
"2347","2019-04-18",3.09
"2348","2019-04-22",3.14
"2349","2019-04-23",3.18
"2350","2019-04-24",3.26
"2351","2019-04-25",3.35
"2352","2019-04-26",3.39
"2353","2019-04-29",3.36
"2354","2019-04-30",3.13
"2355","2019-05-01",3.08
"2356","2019-05-02",3.11
"2357","2019-05-03",3.03
"2358","2019-05-06",3.01
"2359","2019-05-07",2.8
"2360","2019-05-08",2.99
"2361","2019-05-09",2.94
"2362","2019-05-10",2.89
"2363","2019-05-13",2.78
"2364","2019-05-14",2.78
"2365","2019-05-15",2.78
"2366","2019-05-16",2.85
"2367","2019-05-17",2.75
"2368","2019-05-20",2.79
"2369","2019-05-21",2.81
"2370","2019-05-22",2.67
"2371","2019-05-23",2.49
"2372","2019-05-24",2.51
"2373","2019-05-28",2.53
"2374","2019-05-29",2.51
"2375","2019-05-30",2.33
"2376","2019-05-31",2.19
"2377","2019-06-03",2.11
"2378","2019-06-04",2.33
"2379","2019-06-05",2.28
"2380","2019-06-06",2.32
"2381","2019-06-07",2.37
"2382","2019-06-10",2.515
"2383","2019-06-11",2.62
"2384","2019-06-12",2.78
"2385","2019-06-13",2.79
"2386","2019-06-14",2.64
"2387","2019-06-17",2.72
"2388","2019-06-18",2.66
"2389","2019-06-19",2.65
"2390","2019-06-20",2.64
"2391","2019-06-21",2.56
"2392","2019-06-24",2.59
"2393","2019-06-25",2.58
"2394","2019-06-26",2.53
"2395","2019-06-27",2.565
"2396","2019-06-28",2.68
"2397","2019-07-01",2.62
"2398","2019-07-02",2.62
"2399","2019-07-03",2.72
"2400","2019-07-05",2.69
"2401","2019-07-08",2.86
"2402","2019-07-09",2.72
"2403","2019-07-10",2.78
"2404","2019-07-11",2.72
"2405","2019-07-12",2.67
"2406","2019-07-15",2.66
"2407","2019-07-16",2.64
"2408","2019-07-17",2.66
"2409","2019-07-18",2.56
"2410","2019-07-19",2.54
"2411","2019-07-22",2.52
"2412","2019-07-23",2.76
"2413","2019-07-24",2.66
"2414","2019-07-25",2.66
"2415","2019-07-26",2.66
"2416","2019-07-29",2.74
"2417","2019-07-30",3.02
"2418","2019-07-31",3.04
"2419","2019-08-01",2.92
"2420","2019-08-02",2.84
"2421","2019-08-05",2.74
"2422","2019-08-06",2.685
"2423","2019-08-07",2.67
"2424","2019-08-08",2.71
"2425","2019-08-09",2.66
"2426","2019-08-12",2.805
"2427","2019-08-13",2.83
"2428","2019-08-14",2.68
"2429","2019-08-15",2.63
"2430","2019-08-16",2.75
"2431","2019-08-19",2.73
"2432","2019-08-20",2.73
"2433","2019-08-21",2.72
"2434","2019-08-22",2.67
"2435","2019-08-23",2.59
"2436","2019-08-26",2.57
"2437","2019-08-27",2.52
"2438","2019-08-28",2.55
"2439","2019-08-29",2.57
"2440","2019-08-30",2.56
"2441","2019-09-03",2.48
"2442","2019-09-04",2.45
"2443","2019-09-05",2.42
"2444","2019-09-06",2.5
"2445","2019-09-09",2.51
"2446","2019-09-10",2.52
"2447","2019-09-11",2.68
"2448","2019-09-12",2.67
"2449","2019-09-13",2.81
"2450","2019-09-16",2.92
"2451","2019-09-17",2.89
"2452","2019-09-18",2.91
"2453","2019-09-19",2.962
"2454","2019-09-20",2.83
"2455","2019-09-23",2.83
"2456","2019-09-24",2.665
"2457","2019-09-25",2.64
"2458","2019-09-26",2.64
"2459","2019-09-27",2.59
"2460","2019-09-30",2.6
"2461","2019-10-01",2.63
"2462","2019-10-02",2.48
"2463","2019-10-03",2.46
"2464","2019-10-04",2.48
"2465","2019-10-07",2.47
"2466","2019-10-08",2.49
"2467","2019-10-09",2.45
"2468","2019-10-10",2.38
"2469","2019-10-11",2.42
"2470","2019-10-14",2.481
"2471","2019-10-15",2.4
"2472","2019-10-16",2.39
"2473","2019-10-17",2.34
"2474","2019-10-18",2.29
"2475","2019-10-21",2.37
"2476","2019-10-22",2.3
"2477","2019-10-23",2.19
"2478","2019-10-24",2.16
"2479","2019-10-25",2.17
"2480","2019-10-28",2.228
"2481","2019-10-29",2.19
"2482","2019-10-30",2.18
"2483","2019-10-31",2.11
"2484","2019-11-01",2.13
"2485","2019-11-04",2.06
"2486","2019-11-05",2.07
"2487","2019-11-06",2.02
"2488","2019-11-07",1.91
"2489","2019-11-08",1.82
"2490","2019-11-11",1.81
"2491","2019-11-12",1.7
"2492","2019-11-13",1.92
"2493","2019-11-14",1.82
"2494","2019-11-15",1.75
"2495","2019-11-18",1.65
"2496","2019-11-19",1.65
"2497","2019-11-20",1.73
"2498","2019-11-21",1.72
"2499","2019-11-22",1.64
"2500","2019-11-25",1.96
"2501","2019-11-26",1.94
"2502","2019-11-27",1.92
"2503","2019-11-29",1.87
"2504","2019-12-02",1.8
"2505","2019-12-03",1.79
"2506","2019-12-04",1.83
"2507","2019-12-05",1.9
"2508","2019-12-06",2.02
"2509","2019-12-09",2.15
"2510","2019-12-10",2.1
"2511","2019-12-11",2.14
"2512","2019-12-12",2.135
"2513","2019-12-13",2.14
"2514","2019-12-16",2.14
"2515","2019-12-17",2.12
"2516","2019-12-18",2.05
"2517","2019-12-19",2.11
"2518","2019-12-20",2.07
"2519","2019-12-23",2.02
"2520","2019-12-24",2.02
"2521","2019-12-26",2
"2522","2019-12-27",1.92
"2523","2019-12-30",1.935
"2524","2019-12-31",1.86
"2525","2020-01-02",1.89
"2526","2020-01-03",1.93
"2527","2020-01-06",1.91
"2528","2020-01-07",1.913
"2529","2020-01-08",1.89
"2530","2020-01-09",1.88
"2531","2020-01-10",1.975
"2532","2020-01-13",1.93
"2533","2020-01-14",2.03
"2534","2020-01-15",2.09
"2535","2020-01-16",2.14
"2536","2020-01-17",2.05
"2537","2020-01-21",2.1
"2538","2020-01-22",2.05
"2539","2020-01-23",2.12
"2540","2020-01-24",2.04
"2541","2020-01-27",1.95
"2542","2020-01-28",1.95
"2543","2020-01-29",1.933
"2544","2020-01-30",1.92
"2545","2020-01-31",1.89
"2546","2020-02-03",2.07
"2547","2020-02-04",2.49
"2548","2020-02-05",2.25
"2549","2020-02-06",2.68
"2550","2020-02-07",2.55
"2551","2020-02-10",2.39
"2552","2020-02-11",2.28
"2553","2020-02-12",2.33
"2554","2020-02-13",2.31
"2555","2020-02-14",2.67
"2556","2020-02-18",2.94
"2557","2020-02-19",3.16
"2558","2020-02-20",3.12
"2559","2020-02-21",3.01
"2560","2020-02-24",2.86
"2561","2020-02-25",2.86
"2562","2020-02-26",2.59
"2563","2020-02-27",2.36
"2564","2020-02-28",2.27
"2565","2020-03-02",2.49
"2566","2020-03-03",2.41
"2567","2020-03-04",2.4
"2568","2020-03-05",2.52
"2569","2020-03-06",2.49
"2570","2020-03-09",2.28
"2571","2020-03-10",2.35
"2572","2020-03-11",2.12
"2573","2020-03-12",1.78
"2574","2020-03-13",1.91
"2575","2020-03-16",1.56
"2576","2020-03-17",1.61
"2577","2020-03-18",1.31
"2578","2020-03-19",1.43
"2579","2020-03-20",1.41
"2580","2020-03-23",1.41
"2581","2020-03-24",1.54
"2582","2020-03-25",1.69
"2583","2020-03-26",1.91
"2584","2020-03-27",1.89
"2585","2020-03-30",1.76
"2586","2020-03-31",1.73
"2587","2020-04-01",1.64
"2588","2020-04-02",1.62
"2589","2020-04-03",1.54
"2590","2020-04-06",1.62
"2591","2020-04-07",1.71
"2592","2020-04-08",1.8
"2593","2020-04-09",1.8
"2594","2020-04-13",1.79
"2595","2020-04-14",1.81
"2596","2020-04-15",1.79
"2597","2020-04-16",1.72
"2598","2020-04-17",1.78
"2599","2020-04-20",1.83
"2600","2020-04-21",1.78
"2601","2020-04-22",1.74
"2602","2020-04-23",1.734
"2603","2020-04-24",1.73
"2604","2020-04-27",1.69
"2605","2020-04-28",1.72
"2606","2020-04-29",1.72
"2607","2020-04-30",1.69
"2608","2020-05-01",1.68
"2609","2020-05-04",1.66
"2610","2020-05-05",1.65
"2611","2020-05-06",1.63
"2612","2020-05-07",1.69
"2613","2020-05-08",1.68
"2614","2020-05-11",1.65
"2615","2020-05-12",1.84
"2616","2020-05-13",1.73
"2617","2020-05-14",1.67
"2618","2020-05-15",1.67
"2619","2020-05-18",1.68
"2620","2020-05-19",1.66
"2621","2020-05-20",1.67
"2622","2020-05-21",1.65
"2623","2020-05-22",1.67
"2624","2020-05-26",1.68
"2625","2020-05-27",1.681
"2626","2020-05-28",1.66
"2627","2020-05-29",1.69
"2628","2020-06-01",1.77
"2629","2020-06-02",1.78
"2630","2020-06-03",1.89
"2631","2020-06-04",2.165
"2632","2020-06-05",2.2
"2633","2020-06-08",2.2
"2634","2020-06-09",2.07
"2635","2020-06-10",2.35
"2636","2020-06-11",2.29
"2637","2020-06-12",2.25
"2638","2020-06-15",2.37
"2639","2020-06-16",2.41
"2640","2020-06-17",2.42
"2641","2020-06-18",2.39
"2642","2020-06-19",2.51
"2643","2020-06-22",2.89
"2644","2020-06-23",2.66
"2645","2020-06-24",2.55
"2646","2020-06-25",2.72
"2647","2020-06-26",3.02
"2648","2020-06-29",4.01
"2649","2020-06-30",5.68
"2650","2020-07-01",4.84
"2651","2020-07-02",5.28
"2652","2020-07-06",8.4
"2653","2020-07-07",7.095
"2654","2020-07-08",7.55
"2655","2020-07-09",7.5
"2656","2020-07-10",7.08
"2657","2020-07-13",5.99
"2658","2020-07-14",5.88
"2659","2020-07-15",5.76
"2660","2020-07-16",5.93
"2661","2020-07-17",6.46
"2662","2020-07-20",6.32
"2663","2020-07-21",6.1
"2664","2020-07-22",6.96
"2665","2020-07-23",7.09
"2666","2020-07-24",6.73
"2667","2020-07-27",7.06
"2668","2020-07-28",7.26
"2669","2020-07-29",9.62
"2670","2020-07-30",12.49
"2671","2020-07-31",11.05
"2672","2020-08-03",10.54
"2673","2020-08-04",11.39
"2674","2020-08-05",12.6
"2675","2020-08-06",12.175
"2676","2020-08-07",11.85
"2677","2020-08-10",11.06
"2678","2020-08-11",10.07
"2679","2020-08-12",11.46
"2680","2020-08-13",11.015
"2681","2020-08-14",11.055
"2682","2020-08-17",10.56
"2683","2020-08-18",10.23
"2684","2020-08-19",9.45
"2685","2020-08-20",7.94
"2686","2020-08-21",6.8
"2687","2020-08-24",8.07
"2688","2020-08-25",7.74
"2689","2020-08-26",7.37
"2690","2020-08-27",7.07
"2691","2020-08-28",7.3
"2692","2020-08-31",7.03
"2693","2020-09-01",7.57
"2694","2020-09-02",7.285
"2695","2020-09-03",6.75
"2696","2020-09-04",6.4
"2697","2020-09-08",6.46
"2698","2020-09-09",6.63
"2699","2020-09-10",6.4
"2700","2020-09-11",6.06
"2701","2020-09-14",6.7
"2702","2020-09-15",6.69
"2703","2020-09-16",6.7
"2704","2020-09-17",7.61
"2705","2020-09-18",8.39
"2706","2020-09-21",7.95
"2707","2020-09-22",9.01
"2708","2020-09-23",7.72
"2709","2020-09-24",7.7
"2710","2020-09-25",8.52
"2711","2020-09-28",9.14
"2712","2020-09-29",9.99
"2713","2020-09-30",10.31
"2714","2020-10-01",10.67
"2715","2020-10-02",10.86
"2716","2020-10-05",11.11
"2717","2020-10-06",10.8
"2718","2020-10-07",10.32
"2719","2020-10-08",9.64
"2720","2020-10-09",9.76
"2721","2020-10-12",9.17
"2722","2020-10-13",9.25
"2723","2020-10-14",9.99
"2724","2020-10-15",9.35
"2725","2020-10-16",9.77
"2726","2020-10-19",9.22
"2727","2020-10-20",9.23
"2728","2020-10-21",8.57
"2729","2020-10-22",8.61
"2730","2020-10-23",8.6
"2731","2020-10-26",8
"2732","2020-10-27",8.04
"2733","2020-10-28",7.46
"2734","2020-10-29",8.03
"2735","2020-10-30",7.76
"2736","2020-11-02",8.21
"2737","2020-11-03",9.15
"2738","2020-11-04",8.93
"2739","2020-11-05",9.69
"2740","2020-11-06",9.95
"2741","2020-11-09",9.28
"2742","2020-11-10",9.49
"2743","2020-11-11",10.21
"2744","2020-11-12",10.44
"2745","2020-11-13",9.7
"2746","2020-11-16",12.19
"2747","2020-11-17",14.15
"2748","2020-11-18",14.78
"2749","2020-11-19",18.34
"2750","2020-11-20",22.67
"2751","2020-11-23",33.619999
"2752","2020-11-24",28.120001
"2753","2020-11-25",25.280001
"2754","2020-11-27",28
