"","date","CBFV"
"619","2009-06-17",13.75
"620","2009-06-18",14.5
"621","2009-06-19",14
"622","2009-06-22",14
"623","2009-06-23",14
"624","2009-06-24",14
"625","2009-06-25",14
"626","2009-06-26",14
"627","2009-06-29",14
"628","2009-06-30",14
"629","2009-07-01",14
"630","2009-07-02",14
"631","2009-07-06",14
"632","2009-07-07",14
"633","2009-07-08",14
"634","2009-07-09",14
"635","2009-07-10",14
"636","2009-07-13",13.75
"637","2009-07-14",13.85
"638","2009-07-15",13.6
"639","2009-07-16",13.6
"640","2009-07-17",13.6
"641","2009-07-20",13.6
"642","2009-07-21",13.6
"643","2009-07-22",13.6
"644","2009-07-23",13.6
"645","2009-07-24",13.6
"646","2009-07-27",14.25
"647","2009-07-28",14.25
"648","2009-07-29",14.25
"649","2009-07-30",14.5
"650","2009-07-31",14.5
"651","2009-08-03",14.5
"652","2009-08-04",14.5
"653","2009-08-05",14.5
"654","2009-08-06",14.5
"655","2009-08-07",14.5
"656","2009-08-10",14.5
"657","2009-08-11",14.5
"658","2009-08-12",14.5
"659","2009-08-13",14.5
"660","2009-08-14",14.5
"661","2009-08-17",14.5
"662","2009-08-18",14.37
"663","2009-08-19",15
"664","2009-08-20",15
"665","2009-08-21",15
"666","2009-08-24",15
"667","2009-08-25",15
"668","2009-08-26",14.75
"669","2009-08-27",14.75
"670","2009-08-28",14.75
"671","2009-08-31",14.5
"672","2009-09-01",14.5
"673","2009-09-02",14.75
"674","2009-09-03",14.75
"675","2009-09-04",14.75
"676","2009-09-08",14.75
"677","2009-09-09",14.75
"678","2009-09-10",14.75
"679","2009-09-11",14.75
"680","2009-09-14",14.75
"681","2009-09-15",14.75
"682","2009-09-16",14.52
"683","2009-09-17",14.52
"684","2009-09-18",14.52
"685","2009-09-21",14.52
"686","2009-09-22",14.52
"687","2009-09-23",14.52
"688","2009-09-24",15
"689","2009-09-25",15
"690","2009-09-28",16
"691","2009-09-29",16
"692","2009-09-30",15
"693","2009-10-01",17
"694","2009-10-02",17
"695","2009-10-05",17
"696","2009-10-06",14.8
"697","2009-10-07",14.8
"698","2009-10-08",14.8
"699","2009-10-09",14.8
"700","2009-10-12",14.8
"701","2009-10-13",14.8
"702","2009-10-14",14.8
"703","2009-10-15",14.8
"704","2009-10-16",14.8
"705","2009-10-19",14.8
"706","2009-10-20",14.8
"707","2009-10-21",14.8
"708","2009-10-22",14.8
"709","2009-10-23",14.8
"710","2009-10-26",14.8
"711","2009-10-27",14.8
"712","2009-10-28",14.8
"713","2009-10-29",14.8
"714","2009-10-30",14.8
"715","2009-11-02",14.8
"716","2009-11-03",14.8
"717","2009-11-04",14.8
"718","2009-11-05",14.8
"719","2009-11-06",14.8
"720","2009-11-09",14.8
"721","2009-11-10",14.8
"722","2009-11-11",14.8
"723","2009-11-12",14.8
"724","2009-11-13",14.8
"725","2009-11-16",14.8
"726","2009-11-17",14.8
"727","2009-11-18",14.8
"728","2009-11-19",14.8
"729","2009-11-20",14.8
"730","2009-11-23",14.8
"731","2009-11-24",14.8
"732","2009-11-25",17
"733","2009-11-27",17
"734","2009-11-30",17
"735","2009-12-01",17
"736","2009-12-02",17
"737","2009-12-03",17
"738","2009-12-04",17
"739","2009-12-07",17
"740","2009-12-08",15
"741","2009-12-09",15
"742","2009-12-10",15
"743","2009-12-11",15
"744","2009-12-14",15
"745","2009-12-15",15
"746","2009-12-16",16
"747","2009-12-17",15.5
"748","2009-12-18",15.5
"749","2009-12-21",15
"750","2009-12-22",14.61
"751","2009-12-23",15
"752","2009-12-24",15
"753","2009-12-28",15
"754","2009-12-29",15
"755","2009-12-30",15
"756","2009-12-31",15
"757","2010-01-04",15
"758","2010-01-05",15
"759","2010-01-06",15
"760","2010-01-07",14.8
"761","2010-01-08",15
"762","2010-01-11",15
"763","2010-01-12",15
"764","2010-01-13",14.75
"765","2010-01-14",14.75
"766","2010-01-15",14.75
"767","2010-01-19",14.75
"768","2010-01-20",16
"769","2010-01-21",16
"770","2010-01-22",16
"771","2010-01-25",16
"772","2010-01-26",16
"773","2010-01-27",16
"774","2010-01-28",16
"775","2010-01-29",16
"776","2010-02-01",16
"777","2010-02-02",16
"778","2010-02-03",16
"779","2010-02-04",16
"780","2010-02-05",16
"781","2010-02-08",16
"782","2010-02-09",16
"783","2010-02-10",16
"784","2010-02-11",16
"785","2010-02-12",16
"786","2010-02-16",15.5
"787","2010-02-17",15.5
"788","2010-02-18",15.5
"789","2010-02-19",15.5
"790","2010-02-22",15.5
"791","2010-02-23",15.5
"792","2010-02-24",16
"793","2010-02-25",16
"794","2010-02-26",16
"795","2010-03-01",16
"796","2010-03-02",16
"797","2010-03-03",16
"798","2010-03-04",16
"799","2010-03-05",15.75
"800","2010-03-08",15.75
"801","2010-03-09",15.75
"802","2010-03-10",16
"803","2010-03-11",16
"804","2010-03-12",16
"805","2010-03-15",15.99
"806","2010-03-16",15.8
"807","2010-03-17",16
"808","2010-03-18",16
"809","2010-03-19",16
"810","2010-03-22",16
"811","2010-03-23",15.75
"812","2010-03-24",15.75
"813","2010-03-25",15.75
"814","2010-03-26",16
"815","2010-03-29",15.76
"816","2010-03-30",15.75
"817","2010-03-31",15.75
"818","2010-04-01",15.6
"819","2010-04-05",15.5
"820","2010-04-06",15.65
"821","2010-04-07",15.65
"822","2010-04-08",15.65
"823","2010-04-09",15.65
"824","2010-04-12",16
"825","2010-04-13",16
"826","2010-04-14",16.1
"827","2010-04-15",16
"828","2010-04-16",16
"829","2010-04-19",16
"830","2010-04-20",16.75
"831","2010-04-21",16.75
"832","2010-04-22",16.75
"833","2010-04-23",16.5
"834","2010-04-26",16.26
"835","2010-04-27",16.25
"836","2010-04-28",16.01
"837","2010-04-29",16.25
"838","2010-04-30",16.5
"839","2010-05-03",16.5
"840","2010-05-04",16.5
"841","2010-05-05",16.700001
"842","2010-05-06",16.5
"843","2010-05-07",16.5
"844","2010-05-10",16.75
"845","2010-05-11",16.75
"846","2010-05-12",16.75
"847","2010-05-13",16.75
"848","2010-05-14",16.5
"849","2010-05-17",16.5
"850","2010-05-18",16.75
"851","2010-05-19",16.5
"852","2010-05-20",16.75
"853","2010-05-21",16.75
"854","2010-05-24",16.75
"855","2010-05-25",16.5
"856","2010-05-26",16.75
"857","2010-05-27",16.75
"858","2010-05-28",16.5
"859","2010-06-01",16.5
"860","2010-06-02",17
"861","2010-06-03",16.5
"862","2010-06-04",16.25
"863","2010-06-07",16.25
"864","2010-06-08",16.25
"865","2010-06-09",16.25
"866","2010-06-10",16.25
"867","2010-06-11",16.25
"868","2010-06-14",16.5
"869","2010-06-15",16.5
"870","2010-06-16",16.5
"871","2010-06-17",16.75
"872","2010-06-18",16.75
"873","2010-06-21",16.75
"874","2010-06-22",16.75
"875","2010-06-23",17
"876","2010-06-24",17
"877","2010-06-25",17
"878","2010-06-28",17
"879","2010-06-29",17
"880","2010-06-30",17
"881","2010-07-01",17
"882","2010-07-02",17
"883","2010-07-06",16.6
"884","2010-07-07",16.6
"885","2010-07-08",16.6
"886","2010-07-09",16.6
"887","2010-07-12",16.6
"888","2010-07-13",16.9
"889","2010-07-14",16.9
"890","2010-07-15",16.9
"891","2010-07-16",17
"892","2010-07-19",16.65
"893","2010-07-20",17
"894","2010-07-21",17
"895","2010-07-22",17
"896","2010-07-23",17
"897","2010-07-26",17
"898","2010-07-27",17
"899","2010-07-28",17
"900","2010-07-29",17
"901","2010-07-30",17
"902","2010-08-02",17
"903","2010-08-03",17
"904","2010-08-04",17.5
"905","2010-08-05",17.1
"906","2010-08-06",17.5
"907","2010-08-09",17.5
"908","2010-08-10",17.5
"909","2010-08-11",17.5
"910","2010-08-12",17.5
"911","2010-08-13",18
"912","2010-08-16",18
"913","2010-08-17",18
"914","2010-08-18",18
"915","2010-08-19",18
"916","2010-08-20",18
"917","2010-08-23",18
"918","2010-08-24",18
"919","2010-08-25",18
"920","2010-08-26",18.35
"921","2010-08-27",18.35
"922","2010-08-30",18.35
"923","2010-08-31",18.35
"924","2010-09-01",18.25
"925","2010-09-02",18.25
"926","2010-09-03",18.25
"927","2010-09-07",18.25
"928","2010-09-08",18.25
"929","2010-09-09",18.25
"930","2010-09-10",18.25
"931","2010-09-13",18
"932","2010-09-14",18
"933","2010-09-15",18
"934","2010-09-16",18
"935","2010-09-17",18
"936","2010-09-20",18
"937","2010-09-21",18
"938","2010-09-22",18.24
"939","2010-09-23",17.75
"940","2010-09-24",17.75
"941","2010-09-27",18.25
"942","2010-09-28",18.25
"943","2010-09-29",18.25
"944","2010-09-30",20
"945","2010-10-01",20
"946","2010-10-04",20
"947","2010-10-05",20
"948","2010-10-06",20
"949","2010-10-07",18.5
"950","2010-10-08",18.5
"951","2010-10-11",18.5
"952","2010-10-12",18.5
"953","2010-10-13",18.5
"954","2010-10-14",19
"955","2010-10-15",19
"956","2010-10-18",19
"957","2010-10-19",19
"958","2010-10-20",19
"959","2010-10-21",19
"960","2010-10-22",19
"961","2010-10-25",19
"962","2010-10-26",19
"963","2010-10-27",19
"964","2010-10-28",19
"965","2010-10-29",19
"966","2010-11-01",19
"967","2010-11-02",19
"968","2010-11-03",19
"969","2010-11-04",17.51
"970","2010-11-05",17.51
"971","2010-11-08",17.51
"972","2010-11-09",19
"973","2010-11-10",19
"974","2010-11-11",19
"975","2010-11-12",19
"976","2010-11-15",19
"977","2010-11-16",19
"978","2010-11-17",18.75
"979","2010-11-18",18.75
"980","2010-11-19",18.75
"981","2010-11-22",18.75
"982","2010-11-23",18.75
"983","2010-11-24",18.75
"984","2010-11-26",18.75
"985","2010-11-29",18.5
"986","2010-11-30",18.75
"987","2010-12-01",18.75
"988","2010-12-02",18.65
"989","2010-12-03",18.65
"990","2010-12-06",18.65
"991","2010-12-07",18.65
"992","2010-12-08",18.25
"993","2010-12-09",18.25
"994","2010-12-10",18.85
"995","2010-12-13",18.85
"996","2010-12-14",18.85
"997","2010-12-15",18.85
"998","2010-12-16",18.85
"999","2010-12-17",18.5
"1000","2010-12-20",18.5
"1001","2010-12-21",18.85
"1002","2010-12-22",19
"1003","2010-12-23",19
"1004","2010-12-27",19
"1005","2010-12-28",19
"1006","2010-12-29",19
"1007","2010-12-30",19
"1008","2010-12-31",19
"1009","2011-01-03",17.700001
"1010","2011-01-04",17.700001
"1011","2011-01-05",17.700001
"1012","2011-01-06",17.700001
"1013","2011-01-07",17.700001
"1014","2011-01-10",17.700001
"1015","2011-01-11",17.700001
"1016","2011-01-12",17.700001
"1017","2011-01-13",18
"1018","2011-01-14",18
"1019","2011-01-18",19
"1020","2011-01-19",19
"1021","2011-01-20",19
"1022","2011-01-21",19
"1023","2011-01-24",19
"1024","2011-01-25",19
"1025","2011-01-26",19
"1026","2011-01-27",18
"1027","2011-01-28",18
"1028","2011-01-31",18
"1029","2011-02-01",18
"1030","2011-02-02",18
"1031","2011-02-03",18
"1032","2011-02-04",19.5
"1033","2011-02-07",19.5
"1034","2011-02-08",19.5
"1035","2011-02-09",19.5
