"","date","IKNX"
"1009","2011-01-03",7.49
"1010","2011-01-04",7.49
"1011","2011-01-05",7.58
"1012","2011-01-06",7.42
"1013","2011-01-07",7.42
"1014","2011-01-10",7.42
"1015","2011-01-11",7.33
"1016","2011-01-12",7.33
"1017","2011-01-13",7.5
"1018","2011-01-14",7.28
"1019","2011-01-18",7.28
"1020","2011-01-19",7.28
"1021","2011-01-20",7.28
"1022","2011-01-21",7.28
"1023","2011-01-24",7.5
"1024","2011-01-25",7.5
"1025","2011-01-26",7.5
"1026","2011-01-27",7.5
"1027","2011-01-28",7.09
"1028","2011-01-31",7.09
"1029","2011-02-01",7.09
"1030","2011-02-02",7.09
"1031","2011-02-03",7.09
"1032","2011-02-04",7.09
"1033","2011-02-07",7.32
"1034","2011-02-08",7.4
"1035","2011-02-09",7.35
"1036","2011-02-10",7.35
"1037","2011-02-11",6.9
"1038","2011-02-14",7.29
"1039","2011-02-15",7.5
"1040","2011-02-16",7.5
"1041","2011-02-17",8
"1042","2011-02-18",8
"1043","2011-02-22",8
"1044","2011-02-23",8
"1045","2011-02-24",8
"1046","2011-02-25",8.47
"1047","2011-02-28",8.75
"1048","2011-03-01",8.61
"1049","2011-03-02",8.44
"1050","2011-03-03",8.42
"1051","2011-03-04",8.27
"1052","2011-03-07",8.27
"1053","2011-03-08",8.27
"1054","2011-03-09",8.6
"1055","2011-03-10",8.6
"1056","2011-03-11",8.6
"1057","2011-03-14",8.3
"1058","2011-03-15",8.25
"1059","2011-03-16",8.25
"1060","2011-03-17",8.15
"1061","2011-03-18",8.72
"1062","2011-03-21",8.7
"1063","2011-03-22",8.26
"1064","2011-03-23",8.26
"1065","2011-03-24",8.26
"1066","2011-03-25",8.26
"1067","2011-03-28",8.94
"1068","2011-03-29",8.51
"1069","2011-03-30",8.51
"1070","2011-03-31",8.51
"1071","2011-04-01",8.51
"1072","2011-04-04",8.6
"1073","2011-04-05",8.39
"1074","2011-04-06",8.42
"1075","2011-04-07",8.75
"1076","2011-04-08",8.45
"1077","2011-04-11",8.47
"1078","2011-04-12",8.4
"1079","2011-04-13",8.26
"1080","2011-04-14",8.25
"1081","2011-04-15",8.25
"1082","2011-04-18",8.23
"1083","2011-04-19",8.23
"1084","2011-04-20",8.23
"1085","2011-04-21",8.23
"1086","2011-04-25",8.11
"1087","2011-04-26",8.25
"1088","2011-04-27",8.25
"1089","2011-04-28",7.53
"1090","2011-04-29",7.78
"1091","2011-05-02",7.78
"1092","2011-05-03",7.85
"1093","2011-05-04",7.85
"1094","2011-05-05",7.75
"1095","2011-05-06",7.75
"1096","2011-05-09",7.75
"1097","2011-05-10",7.75
"1098","2011-05-11",8
"1099","2011-05-12",8
"1100","2011-05-13",8
"1101","2011-05-16",8.38
"1102","2011-05-17",8.38
"1103","2011-05-18",8.38
"1104","2011-05-19",8.38
"1105","2011-05-20",8.37
"1106","2011-05-23",8.28
"1107","2011-05-24",8.28
"1108","2011-05-25",8.28
"1109","2011-05-26",8.28
"1110","2011-05-27",8.28
"1111","2011-05-31",8.28
"1112","2011-06-01",8.39
"1113","2011-06-02",8.39
"1114","2011-06-03",8.36
"1115","2011-06-06",8.1
"1116","2011-06-07",8.1
"1117","2011-06-08",8.1
"1118","2011-06-09",8.1
"1119","2011-06-10",8.1
"1120","2011-06-13",8.1
"1121","2011-06-14",8.1
"1122","2011-06-15",8.1
"1123","2011-06-16",8.1
"1124","2011-06-17",8.1
"1125","2011-06-20",8.1
"1126","2011-06-21",8
"1127","2011-06-22",7.65
"1128","2011-06-23",7.61
"1129","2011-06-24",7.61
"1130","2011-06-27",7.6
"1131","2011-06-28",7.72
"1132","2011-06-29",7.58
"1133","2011-06-30",7.46
"1134","2011-07-01",7.66
"1135","2011-07-05",7.7
"1136","2011-07-06",7.89
"1137","2011-07-07",8.39
"1138","2011-07-08",7.78
"1139","2011-07-11",7.89
"1140","2011-07-12",7.9
"1141","2011-07-13",7.9
"1142","2011-07-14",7.64
"1143","2011-07-15",7.64
"1144","2011-07-18",7.52
"1145","2011-07-19",7.55
"1146","2011-07-20",7.37
"1147","2011-07-21",7.36
"1148","2011-07-22",7.5
"1149","2011-07-25",7.51
"1150","2011-07-26",7.51
"1151","2011-07-27",7.44
"1152","2011-07-28",7.44
"1153","2011-07-29",7.44
"1154","2011-08-01",7.38
"1155","2011-08-02",7.4
"1156","2011-08-03",7.4
"1157","2011-08-04",7.4
"1158","2011-08-05",7.4
"1159","2011-08-08",7.26
"1160","2011-08-09",7.26
"1161","2011-08-10",7.4
"1162","2011-08-11",7.4
"1163","2011-08-12",7.77
"1164","2011-08-15",7.77
"1165","2011-08-16",7.77
"1166","2011-08-17",7.25
"1167","2011-08-18",7.29
"1168","2011-08-19",7.25
"1169","2011-08-22",7.25
"1170","2011-08-23",7.25
"1171","2011-08-24",7.25
"1172","2011-08-25",7.25
"1173","2011-08-26",7.3
"1174","2011-08-29",7.3
"1175","2011-08-30",7.3
"1176","2011-08-31",7.3
"1177","2011-09-01",7.3
"1178","2011-09-02",7.3
"1179","2011-09-06",7.3
"1180","2011-09-07",7.75
"1181","2011-09-08",7.34
"1182","2011-09-09",7.34
"1183","2011-09-12",7.34
"1184","2011-09-13",8.1
"1185","2011-09-14",7.99
"1186","2011-09-15",7.99
"1187","2011-09-16",8.37
"1188","2011-09-19",8.5
"1189","2011-09-20",8.5
"1190","2011-09-21",8.4
"1191","2011-09-22",8
"1192","2011-09-23",8
"1193","2011-09-26",8.39
"1194","2011-09-27",8.25
"1195","2011-09-28",8.31
"1196","2011-09-29",8.31
"1197","2011-09-30",8.31
"1198","2011-10-03",7.87
"1199","2011-10-04",8.15
"1200","2011-10-05",8.15
"1201","2011-10-06",8.15
"1202","2011-10-07",8.15
"1203","2011-10-10",8.15
"1204","2011-10-11",8.15
"1205","2011-10-12",8.15
"1206","2011-10-13",8.15
"1207","2011-10-14",8.15
"1208","2011-10-17",8.15
"1209","2011-10-18",8.15
"1210","2011-10-19",8.15
"1211","2011-10-20",8.05
"1212","2011-10-21",8.08
"1213","2011-10-24",8
"1214","2011-10-25",8
"1215","2011-10-26",8
"1216","2011-10-27",8.1
"1217","2011-10-28",8.1
"1218","2011-10-31",8.05
"1219","2011-11-01",8.05
"1220","2011-11-02",8.05
"1221","2011-11-03",8.05
"1222","2011-11-04",8.05
"1223","2011-11-07",8.07
"1224","2011-11-08",8.07
"1225","2011-11-09",8.77
"1226","2011-11-10",8.52
"1227","2011-11-11",8.52
"1228","2011-11-14",8.05
"1229","2011-11-15",7.77
"1230","2011-11-16",7.77
"1231","2011-11-17",7.77
"1232","2011-11-18",7.86
"1233","2011-11-21",8
"1234","2011-11-22",7.82
"1235","2011-11-23",7.33
"1236","2011-11-25",7.33
"1237","2011-11-28",7.33
"1238","2011-11-29",7.6
"1239","2011-11-30",7.5
"1240","2011-12-01",7.5
"1241","2011-12-02",7.5
"1242","2011-12-05",7.5
"1243","2011-12-06",7.5
"1244","2011-12-07",7.5
"1245","2011-12-08",7.5
"1246","2011-12-09",7.5
"1247","2011-12-12",7.63
"1248","2011-12-13",7.63
"1249","2011-12-14",7.63
"1250","2011-12-15",7.63
"1251","2011-12-16",7.5
"1252","2011-12-19",7.5
"1253","2011-12-20",7.64
"1254","2011-12-21",7.85
"1255","2011-12-22",7.85
"1256","2011-12-23",7.95
"1257","2011-12-27",7.97
"1258","2011-12-28",7.5
"1259","2011-12-29",7.3
"1260","2011-12-30",7.57
"1261","2012-01-03",7.57
"1262","2012-01-04",7.51
"1263","2012-01-05",7.56
"1264","2012-01-06",7.3
"1265","2012-01-09",7.3
"1266","2012-01-10",7.3
"1267","2012-01-11",7.7
"1268","2012-01-12",7.44
"1269","2012-01-13",7.44
"1270","2012-01-17",7.44
"1271","2012-01-18",7.88
"1272","2012-01-19",7.65
"1273","2012-01-20",7.41
"1274","2012-01-23",7.41
"1275","2012-01-24",7.36
"1276","2012-01-25",7.36
"1277","2012-01-26",7.03
"1278","2012-01-27",7.03
"1279","2012-01-30",7.05
"1280","2012-01-31",7.05
"1281","2012-02-01",7.13
"1282","2012-02-02",7.17
"1283","2012-02-03",7.16
"1284","2012-02-06",7.26
"1285","2012-02-07",7.57
"1286","2012-02-08",8.19
"1287","2012-02-09",8.78
"1288","2012-02-10",8.63
"1289","2012-02-13",8.9
"1290","2012-02-14",8.94
"1291","2012-02-15",7.33
"1292","2012-02-16",8.19
"1293","2012-02-17",8.9
"1294","2012-02-21",8.74
"1295","2012-02-22",8.67
"1296","2012-02-23",8.75
"1297","2012-02-24",9.05
"1298","2012-02-27",9.05
"1299","2012-02-28",9.05
"1300","2012-02-29",7.67
"1301","2012-03-01",7.89
"1302","2012-03-02",7.89
"1303","2012-03-05",7.89
"1304","2012-03-06",7.89
"1305","2012-03-07",7.89
"1306","2012-03-08",7.89
"1307","2012-03-09",7.89
"1308","2012-03-12",7.89
"1309","2012-03-13",7.89
"1310","2012-03-14",7.89
"1311","2012-03-15",7.76
"1312","2012-03-16",7.76
"1313","2012-03-19",7.76
"1314","2012-03-20",7.35
"1315","2012-03-21",7.35
"1316","2012-03-22",7.35
"1317","2012-03-23",8.67
"1318","2012-03-26",9
"1319","2012-03-27",8.51
"1320","2012-03-28",8.51
"1321","2012-03-29",8.51
"1322","2012-03-30",9.1
"1323","2012-04-02",9.1
"1324","2012-04-03",9.25
"1325","2012-04-04",9.25
"1326","2012-04-05",8.8
"1327","2012-04-09",8.56
"1328","2012-04-10",8.56
"1329","2012-04-11",8.6
"1330","2012-04-12",8.48
"1331","2012-04-13",8.48
"1332","2012-04-16",8.74
"1333","2012-04-17",8.74
"1334","2012-04-18",8.74
"1335","2012-04-19",9.35
"1336","2012-04-20",8.58
"1337","2012-04-23",8.58
"1338","2012-04-24",8.5
"1339","2012-04-25",7.54
"1340","2012-04-26",7.54
"1341","2012-04-27",8.25
"1342","2012-04-30",8.25
"1343","2012-05-01",8.25
"1344","2012-05-02",8.55
"1345","2012-05-03",8.55
"1346","2012-05-04",8.34
"1347","2012-05-07",8.25
"1348","2012-05-08",8.25
"1349","2012-05-09",8.25
"1350","2012-05-10",8.5
"1351","2012-05-11",8.5
"1352","2012-05-14",8.47
"1353","2012-05-15",8.47
"1354","2012-05-16",8.47
"1355","2012-05-17",8.25
"1356","2012-05-18",8.25
"1357","2012-05-21",8.25
"1358","2012-05-22",7.75
"1359","2012-05-23",7.75
"1360","2012-05-24",7.91
"1361","2012-05-25",7.91
"1362","2012-05-29",8
"1363","2012-05-30",7.97
"1364","2012-05-31",7.75
"1365","2012-06-01",7.75
"1366","2012-06-04",7.75
"1367","2012-06-05",7.75
"1368","2012-06-06",7.75
"1369","2012-06-07",7.75
"1370","2012-06-08",7.75
"1371","2012-06-11",7.75
"1372","2012-06-12",7.75
"1373","2012-06-13",7.75
"1374","2012-06-14",7.75
"1375","2012-06-15",7.75
"1376","2012-06-18",7.75
"1377","2012-06-19",7.75
"1378","2012-06-20",7.75
"1379","2012-06-21",7.75
"1380","2012-06-22",7.75
"1381","2012-06-25",7.75
"1382","2012-06-26",7.61
"1383","2012-06-27",7.61
"1384","2012-06-28",7.61
"1385","2012-06-29",7.62
"1386","2012-07-02",8.25
"1387","2012-07-03",7.91
"1388","2012-07-05",7.8
"1389","2012-07-06",7.8
"1390","2012-07-09",7.8
"1391","2012-07-10",7.8
"1392","2012-07-11",7.8
"1393","2012-07-12",8
"1394","2012-07-13",8.48
"1395","2012-07-16",8.48
"1396","2012-07-17",8.5
"1397","2012-07-18",8.5
"1398","2012-07-19",9.45
"1399","2012-07-20",9.45
"1400","2012-07-23",9.3
"1401","2012-07-24",9.3
"1402","2012-07-25",9.2
"1403","2012-07-26",9.2
"1404","2012-07-27",9.2
"1405","2012-07-30",8.54
"1406","2012-07-31",8.54
"1407","2012-08-01",8.54
"1408","2012-08-02",8.54
"1409","2012-08-03",8.54
"1410","2012-08-06",8.54
"1411","2012-08-07",8.54
"1412","2012-08-08",8.54
"1413","2012-08-09",8
"1414","2012-08-10",8.6
"1415","2012-08-13",8.6
"1416","2012-08-14",8.6
"1417","2012-08-15",8.6
"1418","2012-08-16",8.72
"1419","2012-08-17",8.15
"1420","2012-08-20",8.15
"1421","2012-08-21",8.4
"1422","2012-08-22",8.4
"1423","2012-08-23",8.4
"1424","2012-08-24",8.4
"1425","2012-08-27",8.4
"1426","2012-08-28",8.4
"1427","2012-08-29",8.4
"1428","2012-08-30",8.01
"1429","2012-08-31",7.7
"1430","2012-09-04",7.7
"1431","2012-09-05",7.71
"1432","2012-09-06",7.71
"1433","2012-09-07",7.71
"1434","2012-09-10",7.71
"1435","2012-09-11",7.71
"1436","2012-09-12",7.71
"1437","2012-09-13",7.71
"1438","2012-09-14",7.75
"1439","2012-09-17",7.75
"1440","2012-09-18",8
"1441","2012-09-19",8
"1442","2012-09-20",8
"1443","2012-09-21",8
"1444","2012-09-24",8
"1445","2012-09-25",8
"1446","2012-09-26",8
"1447","2012-09-27",8
"1448","2012-09-28",8
"1449","2012-10-01",8
"1450","2012-10-02",8
"1451","2012-10-03",7.82
"1452","2012-10-04",7.82
"1453","2012-10-05",7.82
"1454","2012-10-08",7.82
"1455","2012-10-09",7.82
"1456","2012-10-10",7.76
"1457","2012-10-11",7.75
"1458","2012-10-12",7.75
"1459","2012-10-15",7.75
"1460","2012-10-16",7.95
"1461","2012-10-17",7.96
"1462","2012-10-18",7.96
"1463","2012-10-19",8.06
"1464","2012-10-22",8.06
"1465","2012-10-23",8.06
"1466","2012-10-24",8.06
"1467","2012-10-25",8.06
"1468","2012-10-26",8.06
"1469","2012-10-31",8.06
"1470","2012-11-01",8.03
"1471","2012-11-02",7.97
"1472","2012-11-05",7.97
"1473","2012-11-06",7.75
"1474","2012-11-07",7.75
"1475","2012-11-08",7.75
"1476","2012-11-09",8.34
"1477","2012-11-12",8.34
"1478","2012-11-13",8.17
"1479","2012-11-14",7.8
"1480","2012-11-15",7.8
"1481","2012-11-16",7.83
"1482","2012-11-19",7.8
"1483","2012-11-20",8.4
"1484","2012-11-21",8.05
"1485","2012-11-23",7.8
"1486","2012-11-26",8.06
"1487","2012-11-27",8.06
"1488","2012-11-28",8.1
"1489","2012-11-29",8.1
"1490","2012-11-30",8
"1491","2012-12-03",8
"1492","2012-12-04",8.41
"1493","2012-12-05",7.83
"1494","2012-12-06",8
"1495","2012-12-07",8
"1496","2012-12-10",8
"1497","2012-12-11",8.58
"1498","2012-12-12",8.85
"1499","2012-12-13",9.39
"1500","2012-12-14",9.05
"1501","2012-12-17",9.1
"1502","2012-12-18",9
"1503","2012-12-19",8.75
"1504","2012-12-20",8.5
"1505","2012-12-21",8.5
"1506","2012-12-24",8.3
"1507","2012-12-26",8.3
"1508","2012-12-27",7.99
"1509","2012-12-28",7.99
"1510","2012-12-31",8.05
"1511","2013-01-02",8.3
"1512","2013-01-03",8.82
"1513","2013-01-04",8.69
"1514","2013-01-07",8.61
"1515","2013-01-08",8.34
"1516","2013-01-09",8.3
"1517","2013-01-10",8.38
"1518","2013-01-11",8.5
"1519","2013-01-14",8.4
"1520","2013-01-15",8.1
"1521","2013-01-16",8.1
"1522","2013-01-17",8.25
"1523","2013-01-18",8.25
"1524","2013-01-22",8.12
"1525","2013-01-23",8.12
"1526","2013-01-24",8.2
"1527","2013-01-25",8
"1528","2013-01-28",8
"1529","2013-01-29",7.95
"1530","2013-01-30",7.95
"1531","2013-01-31",7.98
"1532","2013-02-01",7.98
"1533","2013-02-04",7.98
"1534","2013-02-05",7.98
"1535","2013-02-06",7.98
"1536","2013-02-07",7.98
"1537","2013-02-08",7.95
"1538","2013-02-11",7.92
"1539","2013-02-12",7.92
"1540","2013-02-13",7.94
"1541","2013-02-14",7.94
"1542","2013-02-15",7.94
"1543","2013-02-19",8
"1544","2013-02-20",9.34
"1545","2013-02-21",9.32
"1546","2013-02-22",9.14
"1547","2013-02-25",9.2
"1548","2013-02-26",9.83
"1549","2013-02-27",9.95
"1550","2013-02-28",9.77
"1551","2013-03-01",9.26
"1552","2013-03-04",9.26
"1553","2013-03-05",9.91
"1554","2013-03-06",9.24
"1555","2013-03-07",9.97
"1556","2013-03-08",11.45
"1557","2013-03-11",12.94
"1558","2013-03-12",12.99
"1559","2013-03-13",13.38
"1560","2013-03-14",12.79
"1561","2013-03-15",13.3
"1562","2013-03-18",13.74
"1563","2013-03-19",12.63
"1564","2013-03-20",13.32
"1565","2013-03-21",12.54
"1566","2013-03-22",12.5
"1567","2013-03-25",12.32
"1568","2013-03-26",12.66
"1569","2013-03-27",12.35
"1570","2013-03-28",12.35
"1571","2013-04-01",12.6
"1572","2013-04-02",12
"1573","2013-04-03",12
"1574","2013-04-04",12.01
"1575","2013-04-05",12.05
"1576","2013-04-08",12.18
"1577","2013-04-09",12.31
"1578","2013-04-10",12.59
"1579","2013-04-11",13.01
"1580","2013-04-12",12.51
"1581","2013-04-15",12.78
"1582","2013-04-16",12.75
"1583","2013-04-17",13.26
"1584","2013-04-18",13.79
"1585","2013-04-19",13.09
"1586","2013-04-22",12.8
"1587","2013-04-23",12.5
"1588","2013-04-24",12.56
"1589","2013-04-25",12.56
"1590","2013-04-26",13.29
"1591","2013-04-29",13.58
"1592","2013-04-30",14.52
"1593","2013-05-01",14.91
"1594","2013-05-02",15.07
"1595","2013-05-03",14.79
"1596","2013-05-06",14.8
"1597","2013-05-07",14.51
"1598","2013-05-08",15.35
"1599","2013-05-09",15
"1600","2013-05-10",15.8
"1601","2013-05-13",15.31
"1602","2013-05-14",15.72
"1603","2013-05-15",17.99
"1604","2013-05-16",16.41
"1605","2013-05-17",15.89
"1606","2013-05-20",16.25
"1607","2013-05-21",16.309999
"1608","2013-05-22",16.129999
"1609","2013-05-23",16.120001
"1610","2013-05-24",15.92
"1611","2013-05-28",15.54
"1612","2013-05-29",15.54
"1613","2013-05-30",15.39
"1614","2013-05-31",15.35
"1615","2013-06-03",15.35
"1616","2013-06-04",15.35
"1617","2013-06-05",15.88
"1618","2013-06-06",15.6
"1619","2013-06-07",15.6
"1620","2013-06-10",15.6
"1621","2013-06-11",15.05
"1622","2013-06-12",14.8
"1623","2013-06-13",14.8
"1624","2013-06-14",15.01
"1625","2013-06-17",15.01
"1626","2013-06-18",15.74
"1627","2013-06-19",16
"1628","2013-06-20",16
"1629","2013-06-21",15.8
"1630","2013-06-24",15.75
"1631","2013-06-25",16.120001
"1632","2013-06-26",16
"1633","2013-06-27",16.25
"1634","2013-06-28",16.25
"1635","2013-07-01",17.18
"1636","2013-07-02",16.5
"1637","2013-07-03",16.5
"1638","2013-07-05",17
"1639","2013-07-08",17
"1640","2013-07-09",16.73
"1641","2013-07-10",16.75
"1642","2013-07-11",16.75
"1643","2013-07-12",16.75
"1644","2013-07-15",16.99
"1645","2013-07-16",17
"1646","2013-07-17",17.059999
"1647","2013-07-18",16.059999
"1648","2013-07-19",16.059999
"1649","2013-07-22",16.360001
"1650","2013-07-23",16.360001
"1651","2013-07-24",16.360001
"1652","2013-07-25",16.5
"1653","2013-07-26",16.5
"1654","2013-07-29",16.73
"1655","2013-07-30",17.75
"1656","2013-07-31",17.75
"1657","2013-08-01",16.73
"1658","2013-08-02",16.73
"1659","2013-08-05",16.26
"1660","2013-08-06",16.73
"1661","2013-08-07",16.700001
"1662","2013-08-08",18.1
"1663","2013-08-09",18
"1664","2013-08-12",18.98
"1665","2013-08-13",18.040001
"1666","2013-08-14",18.040001
"1667","2013-08-15",18.049999
"1668","2013-08-16",18.049999
"1669","2013-08-19",18.049999
"1670","2013-08-20",18.049999
"1671","2013-08-21",17.799999
"1672","2013-08-22",18.25
"1673","2013-08-23",18.25
"1674","2013-08-26",17.309999
"1675","2013-08-27",17.309999
"1676","2013-08-28",18.5
"1677","2013-08-29",18.5
"1678","2013-08-30",18.5
"1679","2013-09-03",17.75
"1680","2013-09-04",17.110001
"1681","2013-09-05",18
"1682","2013-09-06",18.280001
"1683","2013-09-09",18.280001
"1684","2013-09-10",18.280001
"1685","2013-09-11",18
"1686","2013-09-12",18.200001
"1687","2013-09-13",18.200001
"1688","2013-09-16",18.200001
"1689","2013-09-17",18.200001
"1690","2013-09-18",18.200001
"1691","2013-09-19",18.200001
"1692","2013-09-20",18.200001
"1693","2013-09-23",18.200001
"1694","2013-09-24",18.5
"1695","2013-09-25",18.5
"1696","2013-09-26",18.5
"1697","2013-09-27",18.5
"1698","2013-09-30",18.74
"1699","2013-10-01",19
"1700","2013-10-02",18.1
"1701","2013-10-03",19
"1702","2013-10-04",19
"1703","2013-10-07",19.200001
"1704","2013-10-08",19.450001
"1705","2013-10-09",19.450001
"1706","2013-10-10",18.280001
"1707","2013-10-11",17.860001
"1708","2013-10-14",18.58
"1709","2013-10-15",18.27
"1710","2013-10-16",18.59
"1711","2013-10-17",18.59
"1712","2013-10-18",18.59
"1713","2013-10-21",18.59
"1714","2013-10-22",18.59
"1715","2013-10-23",19.139999
"1716","2013-10-24",19.139999
"1717","2013-10-25",18.5
"1718","2013-10-28",18.65
"1719","2013-10-29",18.799999
"1720","2013-10-30",18.799999
"1721","2013-10-31",18.799999
"1722","2013-11-01",18.799999
"1723","2013-11-04",19.1
"1724","2013-11-05",18.51
"1725","2013-11-06",18.51
"1726","2013-11-07",18.5
"1727","2013-11-08",18.51
"1728","2013-11-11",17.969999
"1729","2013-11-12",18
"1730","2013-11-13",17
"1731","2013-11-14",16.200001
"1732","2013-11-15",15.8
"1733","2013-11-18",15.5
"1734","2013-11-19",15.35
"1735","2013-11-20",15.4
"1736","2013-11-21",15.58
"1737","2013-11-22",15
"1738","2013-11-25",15
"1739","2013-11-26",14.89
"1740","2013-11-27",15.1
"1741","2013-11-29",15.1
"1742","2013-12-02",14.85
"1743","2013-12-03",14.25
"1744","2013-12-04",14.69
"1745","2013-12-05",14.7
"1746","2013-12-06",14.79
"1747","2013-12-09",15.45
"1748","2013-12-10",15
"1749","2013-12-11",15
"1750","2013-12-12",14.5
"1751","2013-12-13",14.8
"1752","2013-12-16",15.75
"1753","2013-12-17",15.75
"1754","2013-12-18",14.5
"1755","2013-12-19",14.75
"1756","2013-12-20",14.75
"1757","2013-12-23",14.5
"1758","2013-12-24",14.5
"1759","2013-12-26",14.5
"1760","2013-12-27",14.5
"1761","2013-12-30",14.75
"1762","2013-12-31",14.75
"1763","2014-01-02",14.75
"1764","2014-01-03",14.75
"1765","2014-01-06",14.5
"1766","2014-01-07",14.5
"1767","2014-01-08",14.5
"1768","2014-01-09",14.5
"1769","2014-01-10",14.5
"1770","2014-01-13",14.64
"1771","2014-01-14",14.81
"1772","2014-01-15",14.81
"1773","2014-01-16",14.81
"1774","2014-01-17",14.89
"1775","2014-01-21",14.76
"1776","2014-01-22",14.76
"1777","2014-01-23",13.5
"1778","2014-01-24",15.17
"1779","2014-01-27",15.51
"1780","2014-01-28",15.53
"1781","2014-01-29",15.26
"1782","2014-01-30",15.26
"1783","2014-01-31",16
"1784","2014-02-03",15.2
"1785","2014-02-04",15.2
"1786","2014-02-05",15.2
"1787","2014-02-06",15.2
"1788","2014-02-07",15.2
"1789","2014-02-10",15.5
"1790","2014-02-11",15.94
"1791","2014-02-12",16
"1792","2014-02-13",15.97
"1793","2014-02-14",15.97
"1794","2014-02-18",15.97
"1795","2014-02-19",15.97
"1796","2014-02-20",16
"1797","2014-02-21",24.26
"1798","2014-02-24",25.5
"1799","2014-02-25",25
"1800","2014-02-26",22.559999
"1801","2014-02-27",23
"1802","2014-02-28",23.84
"1803","2014-03-03",23.99
"1804","2014-03-04",23.74
"1805","2014-03-05",25.950001
"1806","2014-03-06",30.68
"1807","2014-03-07",28.700001
"1808","2014-03-10",29.370001
"1809","2014-03-11",26.75
"1810","2014-03-12",25.99
"1811","2014-03-13",24.6
"1812","2014-03-14",24.110001
"1813","2014-03-17",26
"1814","2014-03-18",25.5
"1815","2014-03-19",25.469999
"1816","2014-03-20",25.450001
"1817","2014-03-21",24.790001
"1818","2014-03-24",25
"1819","2014-03-25",25.219999
"1820","2014-03-26",25.25
"1821","2014-03-27",25.25
"1822","2014-03-28",25.4
"1823","2014-03-31",25
"1824","2014-04-01",25.23
"1825","2014-04-02",24.99
"1826","2014-04-03",24.85
"1827","2014-04-04",24.33
"1828","2014-04-07",24.98
"1829","2014-04-08",24.75
"1830","2014-04-09",25
"1831","2014-04-10",25
"1832","2014-04-11",24.950001
"1833","2014-04-14",24.9
"1834","2014-04-15",24.870001
"1835","2014-04-16",24.85
"1836","2014-04-17",25.58
"1837","2014-04-21",26.41
"1838","2014-04-22",26.77
"1839","2014-04-23",28.25
"1840","2014-04-24",25.299999
"1841","2014-04-25",25.4
"1842","2014-04-28",25.190001
"1843","2014-04-29",26.07
"1844","2014-04-30",28.1
"1845","2014-05-01",28.15
"1846","2014-05-02",28.5
"1847","2014-05-05",27.950001
"1848","2014-05-06",28.48
"1849","2014-05-07",28.5
"1850","2014-05-08",28.379999
"1851","2014-05-09",27.799999
"1852","2014-05-12",27.57
"1853","2014-05-13",27.120001
"1854","2014-05-14",26.860001
"1855","2014-05-15",26.99
"1856","2014-05-16",26.82
"1857","2014-05-19",26.200001
"1858","2014-05-20",25.73
"1859","2014-05-21",25.02
"1860","2014-05-22",24.68
"1861","2014-05-23",26.469999
"1862","2014-05-27",25.809999
"1863","2014-05-28",26.299999
"1864","2014-05-29",26.030001
"1865","2014-05-30",26.01
"1866","2014-06-02",26.059999
"1867","2014-06-03",26
"1868","2014-06-04",25.15
"1869","2014-06-05",25
"1870","2014-06-06",24.559999
"1871","2014-06-09",23.639999
"1872","2014-06-10",23.860001
"1873","2014-06-11",23.790001
"1874","2014-06-12",23.74
"1875","2014-06-13",22.5
"1876","2014-06-16",23.690001
"1877","2014-06-17",23.57
"1878","2014-06-18",23.43
"1879","2014-06-19",23.65
"1880","2014-06-20",23.23
"1881","2014-06-23",23.26
"1882","2014-06-24",23.75
"1883","2014-06-25",24.42
"1884","2014-06-26",24.1
"1885","2014-06-27",24.059999
"1886","2014-06-30",25.17
"1887","2014-07-01",26.15
"1888","2014-07-02",26.43
"1889","2014-07-03",26.67
"1890","2014-07-07",24.9
"1891","2014-07-08",23.540001
"1892","2014-07-09",26.299999
"1893","2014-07-10",26.42
"1894","2014-07-11",26.25
"1895","2014-07-14",26.370001
"1896","2014-07-15",26.190001
"1897","2014-07-16",26.25
"1898","2014-07-17",24.799999
"1899","2014-07-18",23.940001
"1900","2014-07-21",23.98
"1901","2014-07-22",23.98
"1902","2014-07-23",23.85
"1903","2014-07-24",23.209999
"1904","2014-07-25",22.860001
"1905","2014-07-28",22.700001
"1906","2014-07-29",22.799999
"1907","2014-07-30",22.33
"1908","2014-07-31",23.120001
"1909","2014-08-01",22.6
"1910","2014-08-04",21.299999
"1911","2014-08-05",21.299999
"1912","2014-08-06",21.18
"1913","2014-08-07",19.99
"1914","2014-08-08",19.67
"1915","2014-08-11",20.129999
"1916","2014-08-12",19.5
"1917","2014-08-13",19.73
"1918","2014-08-14",19.23
"1919","2014-08-15",19.08
"1920","2014-08-18",19.299999
"1921","2014-08-19",19.99
"1922","2014-08-20",19.200001
"1923","2014-08-21",19.709999
"1924","2014-08-22",19.620001
"1925","2014-08-25",19.299999
"1926","2014-08-26",18.74
"1927","2014-08-27",19.35
"1928","2014-08-28",19.25
"1929","2014-08-29",19.809999
"1930","2014-09-02",19.879999
"1931","2014-09-03",19.99
"1932","2014-09-04",19.940001
"1933","2014-09-05",19.27
"1934","2014-09-08",18.200001
"1935","2014-09-09",19.469999
"1936","2014-09-10",19.34
"1937","2014-09-11",18.68
"1938","2014-09-12",18.790001
"1939","2014-09-15",18.15
"1940","2014-09-16",18.120001
"1941","2014-09-17",18
"1942","2014-09-18",18.16
"1943","2014-09-19",18.23
