"","date","OPTT"
"2156","2015-11-12",50.200001
"2157","2015-11-13",48
"2158","2015-11-16",48.200001
"2159","2015-11-17",48.799999
"2160","2015-11-18",48.599998
"2161","2015-11-19",48.599998
"2162","2015-11-20",48.799999
"2163","2015-11-23",60.599998
"2164","2015-11-24",59
"2165","2015-11-25",59.200001
"2166","2015-11-27",57
"2167","2015-11-30",51.799999
"2168","2015-12-01",49.599998
"2169","2015-12-02",53.599998
"2170","2015-12-03",52.400002
"2171","2015-12-04",51.400002
"2172","2015-12-07",48.200001
"2173","2015-12-08",50.799999
"2174","2015-12-09",53
"2175","2015-12-10",52
"2176","2015-12-11",53
"2177","2015-12-14",50.599998
"2178","2015-12-15",48
"2179","2015-12-16",48.599998
"2180","2015-12-17",47
"2181","2015-12-18",48
"2182","2015-12-21",44.799999
"2183","2015-12-22",43.200001
"2184","2015-12-23",47.200001
"2185","2015-12-24",45.400002
"2186","2015-12-28",47.400002
"2187","2015-12-29",46.200001
"2188","2015-12-30",45.400002
"2189","2015-12-31",42
"2190","2016-01-04",45.400002
"2191","2016-01-05",42.799999
"2192","2016-01-06",41.200001
"2193","2016-01-07",41.400002
"2194","2016-01-08",38.200001
"2195","2016-01-11",36.400002
"2196","2016-01-12",35
"2197","2016-01-13",31.6
"2198","2016-01-14",28.799999
"2199","2016-01-15",28.200001
"2200","2016-01-19",26.4
"2201","2016-01-20",32.599998
"2202","2016-01-21",31
"2203","2016-01-22",30.799999
"2204","2016-01-25",36
"2205","2016-01-26",34.799999
"2206","2016-01-27",31.799999
"2207","2016-01-28",34
"2208","2016-01-29",33
"2209","2016-02-01",32
"2210","2016-02-02",30.4
"2211","2016-02-03",31
"2212","2016-02-04",31.6
"2213","2016-02-05",31
"2214","2016-02-08",30.799999
"2215","2016-02-09",31.4
"2216","2016-02-10",31.4
"2217","2016-02-11",30.4
"2218","2016-02-12",30.4
"2219","2016-02-16",27.6
"2220","2016-02-17",29.200001
"2221","2016-02-18",31.200001
"2222","2016-02-19",30
"2223","2016-02-22",30.200001
"2224","2016-02-23",28.6
"2225","2016-02-24",27.4
"2226","2016-02-25",28
"2227","2016-02-26",28
"2228","2016-02-29",27.200001
"2229","2016-03-01",27
"2230","2016-03-02",29.799999
"2231","2016-03-03",30
"2232","2016-03-04",30.4
"2233","2016-03-07",32.400002
"2234","2016-03-08",41.400002
"2235","2016-03-09",42.400002
"2236","2016-03-10",54
"2237","2016-03-11",52.799999
"2238","2016-03-14",48.799999
"2239","2016-03-15",42.599998
"2240","2016-03-16",46.400002
"2241","2016-03-17",49.400002
"2242","2016-03-18",49.200001
"2243","2016-03-21",47.400002
"2244","2016-03-22",47
"2245","2016-03-23",46.799999
"2246","2016-03-24",45
"2247","2016-03-28",45.799999
"2248","2016-03-29",46.599998
"2249","2016-03-30",48.200001
"2250","2016-03-31",46.400002
"2251","2016-04-01",45.599998
"2252","2016-04-04",47.599998
"2253","2016-04-05",47.400002
"2254","2016-04-06",47
"2255","2016-04-07",45.400002
"2256","2016-04-08",46
"2257","2016-04-11",46
"2258","2016-04-12",46.200001
"2259","2016-04-13",42
"2260","2016-04-14",38.599998
"2261","2016-04-15",35.400002
"2262","2016-04-18",36.799999
"2263","2016-04-19",38.599998
"2264","2016-04-20",36.599998
"2265","2016-04-21",37.599998
"2266","2016-04-22",38.599998
"2267","2016-04-25",39.599998
"2268","2016-04-26",39.400002
"2269","2016-04-27",40.599998
"2270","2016-04-28",39.400002
"2271","2016-04-29",37.799999
"2272","2016-05-02",35.200001
"2273","2016-05-03",31.4
"2274","2016-05-04",30.799999
"2275","2016-05-05",31.4
"2276","2016-05-06",32
"2277","2016-05-09",30.4
"2278","2016-05-10",29.6
"2279","2016-05-11",30.4
"2280","2016-05-12",29.799999
"2281","2016-05-13",31.4
"2282","2016-05-16",30.799999
"2283","2016-05-17",31.200001
"2284","2016-05-18",28.4
"2285","2016-05-19",29.799999
"2286","2016-05-20",29.4
"2287","2016-05-23",30.4
"2288","2016-05-24",28.799999
"2289","2016-05-25",29.799999
"2290","2016-05-26",30.6
"2291","2016-05-27",31.200001
"2292","2016-05-31",30.6
"2293","2016-06-01",120.800003
"2294","2016-06-02",83.400002
"2295","2016-06-03",78.599998
"2296","2016-06-06",89.800003
"2297","2016-06-07",74
"2298","2016-06-08",69.800003
"2299","2016-06-09",67.800003
"2300","2016-06-10",71
"2301","2016-06-13",67.400002
"2302","2016-06-14",70
"2303","2016-06-15",67.800003
"2304","2016-06-16",64
"2305","2016-06-17",63.400002
"2306","2016-06-20",63.599998
"2307","2016-06-21",63
"2308","2016-06-22",61.599998
"2309","2016-06-23",61
"2310","2016-06-24",56.599998
"2311","2016-06-27",51.200001
"2312","2016-06-28",52.400002
"2313","2016-06-29",48.599998
"2314","2016-06-30",50.799999
"2315","2016-07-01",50.400002
"2316","2016-07-05",50.200001
"2317","2016-07-06",49.599998
"2318","2016-07-07",58.200001
"2319","2016-07-08",57
"2320","2016-07-11",60.400002
"2321","2016-07-12",58.400002
"2322","2016-07-13",58.599998
"2323","2016-07-14",94.599998
"2324","2016-07-15",165.800003
"2325","2016-07-18",127.800003
"2326","2016-07-19",158.199997
"2327","2016-07-20",278.399994
"2328","2016-07-21",187.199997
"2329","2016-07-22",203.800003
"2330","2016-07-25",187.399994
"2331","2016-07-26",192.600006
"2332","2016-07-27",186.199997
"2333","2016-07-28",187.600006
"2334","2016-07-29",183.800003
"2335","2016-08-01",163.800003
"2336","2016-08-02",149.199997
"2337","2016-08-03",181.399994
"2338","2016-08-04",176.600006
"2339","2016-08-05",189
"2340","2016-08-08",176.800003
"2341","2016-08-09",183.199997
"2342","2016-08-10",173.399994
"2343","2016-08-11",171.600006
"2344","2016-08-12",169.199997
"2345","2016-08-15",170
"2346","2016-08-16",182.399994
"2347","2016-08-17",177.800003
"2348","2016-08-18",178.800003
"2349","2016-08-19",182
"2350","2016-08-22",182.800003
"2351","2016-08-23",182.399994
"2352","2016-08-24",181.600006
"2353","2016-08-25",182.800003
"2354","2016-08-26",181.800003
"2355","2016-08-29",178
"2356","2016-08-30",163.800003
"2357","2016-08-31",161.199997
"2358","2016-09-01",162.399994
"2359","2016-09-02",163
"2360","2016-09-06",157
"2361","2016-09-07",155.600006
"2362","2016-09-08",162.399994
"2363","2016-09-09",158.800003
"2364","2016-09-12",159
"2365","2016-09-13",150.399994
"2366","2016-09-14",148.800003
"2367","2016-09-15",145.800003
"2368","2016-09-16",149.199997
"2369","2016-09-19",144.399994
"2370","2016-09-20",143
"2371","2016-09-21",141.199997
"2372","2016-09-22",133.199997
"2373","2016-09-23",128.199997
"2374","2016-09-26",129
"2375","2016-09-27",144
"2376","2016-09-28",152.600006
"2377","2016-09-29",144.600006
"2378","2016-09-30",140.800003
"2379","2016-10-03",136.600006
"2380","2016-10-04",138.199997
"2381","2016-10-05",133
"2382","2016-10-06",129.600006
"2383","2016-10-07",120.400002
"2384","2016-10-10",109.199997
"2385","2016-10-11",99.199997
"2386","2016-10-12",93.199997
"2387","2016-10-13",80.400002
"2388","2016-10-14",56.599998
"2389","2016-10-17",68.400002
"2390","2016-10-18",67.199997
"2391","2016-10-19",66.400002
"2392","2016-10-20",63.599998
"2393","2016-10-21",64.400002
"2394","2016-10-24",65.599998
"2395","2016-10-25",69.199997
"2396","2016-10-26",66.199997
"2397","2016-10-27",61.599998
"2398","2016-10-28",57.599998
"2399","2016-10-31",46.400002
"2400","2016-11-01",50.400002
"2401","2016-11-02",47
"2402","2016-11-03",43.400002
"2403","2016-11-04",44
"2404","2016-11-07",47.200001
"2405","2016-11-08",46.599998
"2406","2016-11-09",46.599998
"2407","2016-11-10",56.200001
"2408","2016-11-11",54
"2409","2016-11-14",48.599998
"2410","2016-11-15",78.400002
"2411","2016-11-16",83
"2412","2016-11-17",64.800003
"2413","2016-11-18",65.400002
"2414","2016-11-21",62.200001
"2415","2016-11-22",70.199997
"2416","2016-11-23",66.599998
"2417","2016-11-25",67.599998
"2418","2016-11-28",66.400002
"2419","2016-11-29",64
"2420","2016-11-30",67.400002
"2421","2016-12-01",63.799999
"2422","2016-12-02",64.599998
"2423","2016-12-05",73.199997
"2424","2016-12-06",68.400002
"2425","2016-12-07",68.599998
"2426","2016-12-08",66
"2427","2016-12-09",70
"2428","2016-12-12",66.199997
"2429","2016-12-13",62.799999
"2430","2016-12-14",62
"2431","2016-12-15",65
"2432","2016-12-16",64.400002
"2433","2016-12-19",63.599998
"2434","2016-12-20",63
"2435","2016-12-21",60.400002
"2436","2016-12-22",63.799999
"2437","2016-12-23",62
"2438","2016-12-27",62.200001
"2439","2016-12-28",60.400002
"2440","2016-12-29",60.400002
"2441","2016-12-30",59
"2442","2017-01-03",59.599998
"2443","2017-01-04",60.200001
"2444","2017-01-05",64.800003
"2445","2017-01-06",61.799999
"2446","2017-01-09",60.400002
"2447","2017-01-10",61.400002
"2448","2017-01-11",61
"2449","2017-01-12",62.599998
"2450","2017-01-13",61.799999
"2451","2017-01-17",60.799999
"2452","2017-01-18",61
"2453","2017-01-19",61
"2454","2017-01-20",60.799999
"2455","2017-01-23",61.200001
"2456","2017-01-24",61.400002
"2457","2017-01-25",61
"2458","2017-01-26",61.200001
"2459","2017-01-27",61.200001
"2460","2017-01-30",55
"2461","2017-01-31",52.599998
"2462","2017-02-01",52.799999
"2463","2017-02-02",50.200001
"2464","2017-02-03",52.400002
"2465","2017-02-06",56.200001
"2466","2017-02-07",53.799999
"2467","2017-02-08",54.200001
"2468","2017-02-09",54.799999
"2469","2017-02-10",54.400002
"2470","2017-02-13",54
"2471","2017-02-14",55.400002
"2472","2017-02-15",54.799999
"2473","2017-02-16",53.599998
"2474","2017-02-17",54.200001
"2475","2017-02-21",53.400002
"2476","2017-02-22",52.799999
"2477","2017-02-23",54.200001
"2478","2017-02-24",52.400002
"2479","2017-02-27",53.599998
"2480","2017-02-28",51.200001
"2481","2017-03-01",51.599998
"2482","2017-03-02",51.400002
"2483","2017-03-03",50.599998
"2484","2017-03-06",48.200001
"2485","2017-03-07",48.799999
"2486","2017-03-08",45
"2487","2017-03-09",43.400002
"2488","2017-03-10",43.400002
"2489","2017-03-13",42.200001
"2490","2017-03-14",41
"2491","2017-03-15",41.799999
"2492","2017-03-16",40.200001
"2493","2017-03-17",46.799999
"2494","2017-03-20",42.599998
"2495","2017-03-21",41.400002
"2496","2017-03-22",41.799999
"2497","2017-03-23",41
"2498","2017-03-24",42.400002
"2499","2017-03-27",43.400002
"2500","2017-03-28",43.599998
"2501","2017-03-29",45.200001
"2502","2017-03-30",45.200001
"2503","2017-03-31",44.200001
"2504","2017-04-03",43.599998
"2505","2017-04-04",44
"2506","2017-04-05",41.799999
"2507","2017-04-06",42.599998
"2508","2017-04-07",43
"2509","2017-04-10",38.599998
"2510","2017-04-11",36.799999
"2511","2017-04-12",37.400002
"2512","2017-04-13",36.599998
"2513","2017-04-17",36.200001
"2514","2017-04-18",37.200001
"2515","2017-04-19",37.400002
"2516","2017-04-20",36.400002
"2517","2017-04-21",36.599998
"2518","2017-04-24",54.799999
"2519","2017-04-25",49
"2520","2017-04-26",40.599998
"2521","2017-04-27",28.6
"2522","2017-04-28",28.6
"2523","2017-05-01",29.4
"2524","2017-05-02",28.200001
"2525","2017-05-03",27
"2526","2017-05-04",26.799999
"2527","2017-05-05",26.799999
"2528","2017-05-08",29.799999
"2529","2017-05-09",31.6
"2530","2017-05-10",31
"2531","2017-05-11",30.4
"2532","2017-05-12",29.799999
"2533","2017-05-15",28.4
"2534","2017-05-16",27.6
"2535","2017-05-17",28.200001
"2536","2017-05-18",27.4
"2537","2017-05-19",28
"2538","2017-05-22",28.200001
"2539","2017-05-23",27.6
"2540","2017-05-24",27.6
"2541","2017-05-25",28.200001
"2542","2017-05-26",28.200001
"2543","2017-05-30",27
"2544","2017-05-31",28
"2545","2017-06-01",27.6
"2546","2017-06-02",27.4
"2547","2017-06-05",28.799999
"2548","2017-06-06",28.200001
"2549","2017-06-07",28.200001
"2550","2017-06-08",29.6
"2551","2017-06-09",28.799999
"2552","2017-06-12",28.6
"2553","2017-06-13",29
"2554","2017-06-14",28.6
"2555","2017-06-15",28
"2556","2017-06-16",27
"2557","2017-06-19",27.4
"2558","2017-06-20",26.4
"2559","2017-06-21",26.200001
"2560","2017-06-22",26.6
"2561","2017-06-23",27.4
"2562","2017-06-26",28
"2563","2017-06-27",27.6
"2564","2017-06-28",28.200001
"2565","2017-06-29",27.6
"2566","2017-06-30",27.200001
"2567","2017-07-03",27.200001
"2568","2017-07-05",27
"2569","2017-07-06",27
"2570","2017-07-07",27
"2571","2017-07-10",27
"2572","2017-07-11",26.799999
"2573","2017-07-12",28.799999
"2574","2017-07-13",28.4
"2575","2017-07-14",27.200001
"2576","2017-07-17",26.6
"2577","2017-07-18",26.4
"2578","2017-07-19",25.799999
"2579","2017-07-20",25.4
"2580","2017-07-21",24.799999
"2581","2017-07-24",24.200001
"2582","2017-07-25",26.200001
"2583","2017-07-26",25.6
"2584","2017-07-27",25.200001
"2585","2017-07-28",25.200001
"2586","2017-07-31",26
"2587","2017-08-01",25.799999
"2588","2017-08-02",25.6
"2589","2017-08-03",25
"2590","2017-08-04",25.4
"2591","2017-08-07",25.4
"2592","2017-08-08",25.4
"2593","2017-08-09",28.4
"2594","2017-08-10",25.799999
"2595","2017-08-11",25.200001
"2596","2017-08-14",24.4
"2597","2017-08-15",24
"2598","2017-08-16",23.799999
"2599","2017-08-17",24.200001
"2600","2017-08-18",24.6
"2601","2017-08-21",24
"2602","2017-08-22",23.799999
"2603","2017-08-23",23.799999
"2604","2017-08-24",24.6
"2605","2017-08-25",24.6
"2606","2017-08-28",24
"2607","2017-08-29",24.4
"2608","2017-08-30",24.799999
"2609","2017-08-31",24.4
"2610","2017-09-01",24.799999
"2611","2017-09-05",24
"2612","2017-09-06",24.4
"2613","2017-09-07",24
"2614","2017-09-08",24.200001
"2615","2017-09-11",25.4
"2616","2017-09-12",25.799999
"2617","2017-09-13",25.6
"2618","2017-09-14",26.799999
"2619","2017-09-15",26
"2620","2017-09-18",25.6
"2621","2017-09-19",24.799999
"2622","2017-09-20",25
"2623","2017-09-21",24
"2624","2017-09-22",24.6
"2625","2017-09-25",24.6
"2626","2017-09-26",24.799999
"2627","2017-09-27",24.6
"2628","2017-09-28",24.6
"2629","2017-09-29",25
"2630","2017-10-02",29.6
"2631","2017-10-03",31.6
"2632","2017-10-04",30
"2633","2017-10-05",29
"2634","2017-10-06",28
"2635","2017-10-09",29.200001
"2636","2017-10-10",28.200001
"2637","2017-10-11",28
"2638","2017-10-12",27.4
"2639","2017-10-13",26.6
"2640","2017-10-16",25.6
"2641","2017-10-17",28.799999
"2642","2017-10-18",40
"2643","2017-10-19",26.6
"2644","2017-10-20",26.799999
"2645","2017-10-23",25
"2646","2017-10-24",26.200001
"2647","2017-10-25",25.4
"2648","2017-10-26",24.799999
"2649","2017-10-27",24.6
"2650","2017-10-30",24
"2651","2017-10-31",24.799999
"2652","2017-11-01",24.6
"2653","2017-11-02",24
"2654","2017-11-03",23.799999
"2655","2017-11-06",23.200001
"2656","2017-11-07",23.4
"2657","2017-11-08",24.4
"2658","2017-11-09",23.6
"2659","2017-11-10",23.799999
"2660","2017-11-13",25.4
"2661","2017-11-14",23.799999
"2662","2017-11-15",23.799999
"2663","2017-11-16",24.4
"2664","2017-11-17",24.200001
"2665","2017-11-20",24
"2666","2017-11-21",24.200001
"2667","2017-11-22",24
"2668","2017-11-24",24
"2669","2017-11-27",24
"2670","2017-11-28",23.6
"2671","2017-11-29",23.4
"2672","2017-11-30",25.200001
"2673","2017-12-01",24
"2674","2017-12-04",22.6
"2675","2017-12-05",23.200001
"2676","2017-12-06",23.4
"2677","2017-12-07",23
"2678","2017-12-08",23
"2679","2017-12-11",22.799999
"2680","2017-12-12",22.6
"2681","2017-12-13",21.799999
"2682","2017-12-14",20.799999
"2683","2017-12-15",20.799999
"2684","2017-12-18",22
"2685","2017-12-19",21
"2686","2017-12-20",22.200001
"2687","2017-12-21",22
"2688","2017-12-22",21.6
"2689","2017-12-26",21.6
"2690","2017-12-27",22.200001
"2691","2017-12-28",22
"2692","2017-12-29",22
"2693","2018-01-02",22.200001
"2694","2018-01-03",22.4
"2695","2018-01-04",22.4
"2696","2018-01-05",22
"2697","2018-01-08",21.6
"2698","2018-01-09",21.799999
"2699","2018-01-10",23
"2700","2018-01-11",23.6
"2701","2018-01-12",22.799999
"2702","2018-01-16",22
"2703","2018-01-17",22.200001
"2704","2018-01-18",22.200001
"2705","2018-01-19",22.4
"2706","2018-01-22",22.4
"2707","2018-01-23",24.799999
"2708","2018-01-24",23.4
"2709","2018-01-25",23.799999
"2710","2018-01-26",24.799999
"2711","2018-01-29",24.200001
"2712","2018-01-30",24.4
"2713","2018-01-31",23.799999
"2714","2018-02-01",23.4
"2715","2018-02-02",22.799999
"2716","2018-02-05",22.200001
"2717","2018-02-06",22.6
"2718","2018-02-07",22.6
"2719","2018-02-08",22
"2720","2018-02-09",21.4
"2721","2018-02-12",21.799999
"2722","2018-02-13",22.799999
"2723","2018-02-14",22.6
"2724","2018-02-15",22.799999
"2725","2018-02-16",22.6
"2726","2018-02-20",22.4
"2727","2018-02-21",22.200001
"2728","2018-02-22",22.200001
"2729","2018-02-23",22
"2730","2018-02-26",22
"2731","2018-02-27",22.799999
"2732","2018-02-28",22.6
"2733","2018-03-01",22.4
"2734","2018-03-02",23
"2735","2018-03-05",23.4
"2736","2018-03-06",22.4
"2737","2018-03-07",22.4
"2738","2018-03-08",22.6
"2739","2018-03-09",23.6
"2740","2018-03-12",23.200001
"2741","2018-03-13",23.6
"2742","2018-03-14",23.200001
"2743","2018-03-15",23.200001
"2744","2018-03-16",24.200001
"2745","2018-03-19",23.200001
"2746","2018-03-20",22.799999
"2747","2018-03-21",22.6
"2748","2018-03-22",22.4
"2749","2018-03-23",22.4
"2750","2018-03-26",21.4
"2751","2018-03-27",21.200001
"2752","2018-03-28",21.6
"2753","2018-03-29",21.4
"2754","2018-04-02",21.799999
"2755","2018-04-03",21.799999
"2756","2018-04-04",21.6
"2757","2018-04-05",21.799999
"2758","2018-04-06",22
"2759","2018-04-09",23
"2760","2018-04-10",23.4
"2761","2018-04-11",23.799999
"2762","2018-04-12",23.6
"2763","2018-04-13",22.4
"2764","2018-04-16",21.799999
"2765","2018-04-17",22
"2766","2018-04-18",22
"2767","2018-04-19",21.799999
"2768","2018-04-20",22
"2769","2018-04-23",22
"2770","2018-04-24",21.799999
"2771","2018-04-25",21.6
"2772","2018-04-26",22.200001
"2773","2018-04-27",22.4
"2774","2018-04-30",22
"2775","2018-05-01",22.6
"2776","2018-05-02",22.6
"2777","2018-05-03",22.200001
"2778","2018-05-04",22.799999
"2779","2018-05-07",22.799999
"2780","2018-05-08",22.4
"2781","2018-05-09",22
"2782","2018-05-10",22.200001
"2783","2018-05-11",22.4
"2784","2018-05-14",22.799999
"2785","2018-05-15",23.799999
"2786","2018-05-16",23.200001
"2787","2018-05-17",22.799999
"2788","2018-05-18",22.799999
"2789","2018-05-21",22.4
"2790","2018-05-22",22.799999
"2791","2018-05-23",22.799999
"2792","2018-05-24",22.799999
"2793","2018-05-25",22.4
"2794","2018-05-29",23
"2795","2018-05-30",22.799999
"2796","2018-05-31",22.4
"2797","2018-06-01",22.4
"2798","2018-06-04",23.200001
"2799","2018-06-05",23.200001
"2800","2018-06-06",22.6
"2801","2018-06-07",22.6
"2802","2018-06-08",22.200001
"2803","2018-06-11",22.6
"2804","2018-06-12",22
"2805","2018-06-13",22
"2806","2018-06-14",21.799999
"2807","2018-06-15",21.799999
"2808","2018-06-18",22
"2809","2018-06-19",22
"2810","2018-06-20",22.4
"2811","2018-06-21",21.799999
"2812","2018-06-22",21.4
"2813","2018-06-25",20
"2814","2018-06-26",20.200001
"2815","2018-06-27",18.200001
"2816","2018-06-28",17.799999
"2817","2018-06-29",17
"2818","2018-07-02",16.799999
"2819","2018-07-03",17
"2820","2018-07-05",17.6
"2821","2018-07-06",18
"2822","2018-07-09",18.200001
"2823","2018-07-10",17.6
"2824","2018-07-11",17.6
"2825","2018-07-12",17.4
"2826","2018-07-13",17.4
"2827","2018-07-16",15.8
"2828","2018-07-17",16.4
"2829","2018-07-18",16.6
"2830","2018-07-19",16.4
"2831","2018-07-20",16.4
"2832","2018-07-23",16
"2833","2018-07-24",15
"2834","2018-07-25",15
"2835","2018-07-26",15
"2836","2018-07-27",15
"2837","2018-07-30",13.8
"2838","2018-07-31",14.8
"2839","2018-08-01",14
"2840","2018-08-02",14.2
"2841","2018-08-03",13.8
"2842","2018-08-06",14
"2843","2018-08-07",13.4
"2844","2018-08-08",14
"2845","2018-08-09",13.8
"2846","2018-08-10",13.6
"2847","2018-08-13",13.8
"2848","2018-08-14",14.2
"2849","2018-08-15",14.4
"2850","2018-08-16",14.2
"2851","2018-08-17",15.2
"2852","2018-08-20",14.8
"2853","2018-08-21",14.2
"2854","2018-08-22",14
"2855","2018-08-23",14.4
"2856","2018-08-24",13.8
"2857","2018-08-27",14.4
"2858","2018-08-28",14.6
"2859","2018-08-29",15.2
"2860","2018-08-30",14.6
"2861","2018-08-31",14.8
"2862","2018-09-04",15
"2863","2018-09-05",14.6
"2864","2018-09-06",14.4
"2865","2018-09-07",14.6
"2866","2018-09-10",14.4
"2867","2018-09-11",14.6
"2868","2018-09-12",11.8
"2869","2018-09-13",11.4
"2870","2018-09-14",10.2
"2871","2018-09-17",9.2
"2872","2018-09-18",13.4
"2873","2018-09-19",12
"2874","2018-09-20",13.4
"2875","2018-09-21",13.4
"2876","2018-09-24",13
"2877","2018-09-25",15.2
"2878","2018-09-26",15.2
"2879","2018-09-27",14.6
"2880","2018-09-28",13.8
"2881","2018-10-01",13.8
"2882","2018-10-02",12.4
"2883","2018-10-03",13.2
"2884","2018-10-04",13.4
"2885","2018-10-05",14
"2886","2018-10-08",14.2
"2887","2018-10-09",14.8
"2888","2018-10-10",13.8
"2889","2018-10-11",12.2
"2890","2018-10-12",12.6
"2891","2018-10-15",12
"2892","2018-10-16",11.8
"2893","2018-10-17",11.4
"2894","2018-10-18",10.4
"2895","2018-10-19",10.6
"2896","2018-10-22",11
"2897","2018-10-23",10.4
"2898","2018-10-24",9.4
"2899","2018-10-25",10.4
"2900","2018-10-26",10.4
"2901","2018-10-29",10.8
"2902","2018-10-30",10
"2903","2018-10-31",10
"2904","2018-11-01",10
"2905","2018-11-02",10.6
"2906","2018-11-05",10.6
"2907","2018-11-06",10.8
"2908","2018-11-07",11.6
"2909","2018-11-08",11.4
"2910","2018-11-09",11.4
"2911","2018-11-12",11.2
"2912","2018-11-13",10.6
"2913","2018-11-14",10.8
"2914","2018-11-15",10.6
"2915","2018-11-16",10.6
"2916","2018-11-19",9.8
"2917","2018-11-20",9.8
"2918","2018-11-21",9.2
"2919","2018-11-23",9.8
"2920","2018-11-26",9
"2921","2018-11-27",8.6
"2922","2018-11-28",8.4
"2923","2018-11-29",8.4
"2924","2018-11-30",8.8
"2925","2018-12-03",8
"2926","2018-12-04",8.6
"2927","2018-12-06",8.2
"2928","2018-12-07",8.2
"2929","2018-12-10",7.8
"2930","2018-12-11",6.4
"2931","2018-12-12",8.2
"2932","2018-12-13",7.4
"2933","2018-12-14",7.8
"2934","2018-12-17",6.8
"2935","2018-12-18",6.4
"2936","2018-12-19",6.2
"2937","2018-12-20",6.2
"2938","2018-12-21",6.8
"2939","2018-12-24",6.4
"2940","2018-12-26",6.6
"2941","2018-12-27",6.6
"2942","2018-12-28",6.6
"2943","2018-12-31",6.8
"2944","2019-01-02",7.4
"2945","2019-01-03",7.6
"2946","2019-01-04",7.6
"2947","2019-01-07",7.6
"2948","2019-01-08",7.6
"2949","2019-01-09",7.6
"2950","2019-01-10",8
"2951","2019-01-11",7.6
"2952","2019-01-14",7.4
"2953","2019-01-15",6.6
"2954","2019-01-16",6.8
"2955","2019-01-17",6.6
"2956","2019-01-18",7
"2957","2019-01-22",6.6
"2958","2019-01-23",6.4
"2959","2019-01-24",6
"2960","2019-01-25",6
"2961","2019-01-28",5.8
"2962","2019-01-29",5.8
"2963","2019-01-30",6
"2964","2019-01-31",6.4
"2965","2019-02-01",6
"2966","2019-02-04",6.2
"2967","2019-02-05",6.2
"2968","2019-02-06",6.2
"2969","2019-02-07",6.4
"2970","2019-02-08",6.4
"2971","2019-02-11",6.4
"2972","2019-02-12",6.2
"2973","2019-02-13",6.2
"2974","2019-02-14",5.8
"2975","2019-02-15",6
"2976","2019-02-19",6
"2977","2019-02-20",5.8
"2978","2019-02-21",5.8
"2979","2019-02-22",6
"2980","2019-02-25",6
"2981","2019-02-26",5.8
"2982","2019-02-27",6
"2983","2019-02-28",6.2
"2984","2019-03-01",6.2
"2985","2019-03-04",6
"2986","2019-03-05",6
"2987","2019-03-06",5.6
"2988","2019-03-07",5.6
"2989","2019-03-08",5.4
"2990","2019-03-11",6.2
"2991","2019-03-12",7
"2992","2019-03-13",5.38
"2993","2019-03-14",5.13
"2994","2019-03-15",4.86
"2995","2019-03-18",5.03
"2996","2019-03-19",4.58
"2997","2019-03-20",4.69
"2998","2019-03-21",4.63
"2999","2019-03-22",4.42
"3000","2019-03-25",4.22
"3001","2019-03-26",4.63
"3002","2019-03-27",4.82
"3003","2019-03-28",4.56
"3004","2019-03-29",4.4
"3005","2019-04-01",4.71
"3006","2019-04-02",5
"3007","2019-04-03",7.76
"3008","2019-04-04",3.18
"3009","2019-04-05",3.06
"3010","2019-04-08",2.98
"3011","2019-04-09",2.94
"3012","2019-04-10",2.84
"3013","2019-04-11",2.77
"3014","2019-04-12",2.9
"3015","2019-04-15",2.77
"3016","2019-04-16",2.59
"3017","2019-04-17",2.64
"3018","2019-04-18",2.54
"3019","2019-04-22",2.63
"3020","2019-04-23",2.54
"3021","2019-04-24",2.66
"3022","2019-04-25",2.86
"3023","2019-04-26",2.73
"3024","2019-04-29",2.79
"3025","2019-04-30",2.78
"3026","2019-05-01",2.73
"3027","2019-05-02",2.6
"3028","2019-05-03",2.56
"3029","2019-05-06",2.57
"3030","2019-05-07",2.51
"3031","2019-05-08",2.43
"3032","2019-05-09",2.4
"3033","2019-05-10",2.22
"3034","2019-05-13",2.56
"3035","2019-05-14",2.61
"3036","2019-05-15",2.74
"3037","2019-05-16",2.5
"3038","2019-05-17",2.46
"3039","2019-05-20",2.33
"3040","2019-05-21",2.23
"3041","2019-05-22",2.12
"3042","2019-05-23",2.05
"3043","2019-05-24",1.96
"3044","2019-05-28",1.91
"3045","2019-05-29",1.88
"3046","2019-05-30",2.03
"3047","2019-05-31",2.19
"3048","2019-06-03",2.25
"3049","2019-06-04",2.08
"3050","2019-06-05",2.03
"3051","2019-06-06",2.12
"3052","2019-06-07",2.13
"3053","2019-06-10",2.08
"3054","2019-06-11",2.07
"3055","2019-06-12",2.02
"3056","2019-06-13",2.03
"3057","2019-06-14",1.98
"3058","2019-06-17",1.96
"3059","2019-06-18",2.04
"3060","2019-06-19",2.12
"3061","2019-06-20",2.06
"3062","2019-06-21",2.02
"3063","2019-06-24",1.96
"3064","2019-06-25",1.92
"3065","2019-06-26",1.9
"3066","2019-06-27",1.93
"3067","2019-06-28",1.91
"3068","2019-07-01",1.89
"3069","2019-07-02",1.86
"3070","2019-07-03",1.87
"3071","2019-07-05",1.91
"3072","2019-07-08",1.92
"3073","2019-07-09",1.92
"3074","2019-07-10",2.12
"3075","2019-07-11",2.03
"3076","2019-07-12",2.05
"3077","2019-07-15",2.06
"3078","2019-07-16",1.95
"3079","2019-07-17",1.97
"3080","2019-07-18",1.95
"3081","2019-07-19",1.97
"3082","2019-07-22",1.97
"3083","2019-07-23",1.71
"3084","2019-07-24",1.69
"3085","2019-07-25",1.7
