"","date","AOSL"
"1001","2014-04-21",7.44
"1002","2014-04-22",7.55
"1003","2014-04-23",7.45
"1004","2014-04-24",7.39
"1005","2014-04-25",7.21
"1006","2014-04-28",7.28
"1007","2014-04-29",7.22
"1008","2014-04-30",7.2
"1009","2014-05-01",7.31
"1010","2014-05-02",7.28
"1011","2014-05-05",7.21
"1012","2014-05-06",7.2
"1013","2014-05-07",7.06
"1014","2014-05-08",7.19
"1015","2014-05-09",7.33
"1016","2014-05-12",7.55
"1017","2014-05-13",7.35
"1018","2014-05-14",7.34
"1019","2014-05-15",7.37
"1020","2014-05-16",7.38
"1021","2014-05-19",7.48
"1022","2014-05-20",7.4
"1023","2014-05-21",7.55
"1024","2014-05-22",7.94
"1025","2014-05-23",7.99
"1026","2014-05-27",8
"1027","2014-05-28",8.04
"1028","2014-05-29",8.14
"1029","2014-05-30",8.24
"1030","2014-06-02",8.26
"1031","2014-06-03",8.35
"1032","2014-06-04",8.46
"1033","2014-06-05",8.67
"1034","2014-06-06",8.71
"1035","2014-06-09",8.89
"1036","2014-06-10",8.93
"1037","2014-06-11",8.86
"1038","2014-06-12",8.85
"1039","2014-06-13",8.8
"1040","2014-06-16",8.65
"1041","2014-06-17",8.86
"1042","2014-06-18",9.06
"1043","2014-06-19",9.06
"1044","2014-06-20",9.11
"1045","2014-06-23",9.1
"1046","2014-06-24",9.18
"1047","2014-06-25",9.3
"1048","2014-06-26",9.27
"1049","2014-06-27",9.28
"1050","2014-06-30",9.27
"1051","2014-07-01",9.27
"1052","2014-07-02",9.31
"1053","2014-07-03",9.35
"1054","2014-07-07",9.4
"1055","2014-07-08",9.4
"1056","2014-07-09",9.32
"1057","2014-07-10",9.26
"1058","2014-07-11",9.29
"1059","2014-07-14",9.32
"1060","2014-07-15",9.31
"1061","2014-07-16",9.3
"1062","2014-07-17",9.26
"1063","2014-07-18",9.33
"1064","2014-07-21",9.3
"1065","2014-07-22",9.32
"1066","2014-07-23",9.33
"1067","2014-07-24",9.32
"1068","2014-07-25",9.32
"1069","2014-07-28",9.36
"1070","2014-07-29",9.26
"1071","2014-07-30",9.31
"1072","2014-07-31",9.15
"1073","2014-08-01",9.14
"1074","2014-08-04",9.22
"1075","2014-08-05",9.21
"1076","2014-08-06",9.19
"1077","2014-08-07",9.12
"1078","2014-08-08",9.16
"1079","2014-08-11",9.26
"1080","2014-08-12",9.22
"1081","2014-08-13",9.31
"1082","2014-08-14",9.18
"1083","2014-08-15",9.07
"1084","2014-08-18",9.21
"1085","2014-08-19",9.2
"1086","2014-08-20",9.21
"1087","2014-08-21",9.25
"1088","2014-08-22",9.13
"1089","2014-08-25",9.25
"1090","2014-08-26",9.29
"1091","2014-08-27",9.23
"1092","2014-08-28",9.24
"1093","2014-08-29",9.22
"1094","2014-09-02",9.35
"1095","2014-09-03",9.5
"1096","2014-09-04",9.7
"1097","2014-09-05",9.68
"1098","2014-09-08",10.35
"1099","2014-09-09",10.12
"1100","2014-09-10",10.22
"1101","2014-09-11",10.82
"1102","2014-09-12",10.67
"1103","2014-09-15",10.43
"1104","2014-09-16",9.9
"1105","2014-09-17",9.98
"1106","2014-09-18",10.07
"1107","2014-09-19",9.82
"1108","2014-09-22",9.85
"1109","2014-09-23",9.73
"1110","2014-09-24",9.79
"1111","2014-09-25",9.56
"1112","2014-09-26",9.59
"1113","2014-09-29",9.53
"1114","2014-09-30",9.4
"1115","2014-10-01",8.91
"1116","2014-10-02",9.07
"1117","2014-10-03",9.04
"1118","2014-10-06",9.14
"1119","2014-10-07",9
"1120","2014-10-08",9.16
"1121","2014-10-09",8.93
"1122","2014-10-10",8.79
"1123","2014-10-13",8.44
"1124","2014-10-14",8.59
"1125","2014-10-15",9.2
"1126","2014-10-16",9.14
"1127","2014-10-17",8.9
"1128","2014-10-20",8.78
"1129","2014-10-21",8.84
"1130","2014-10-22",8.57
"1131","2014-10-23",9.07
"1132","2014-10-24",9.07
"1133","2014-10-27",8.93
"1134","2014-10-28",9.08
"1135","2014-10-29",9.09
"1136","2014-10-30",8.99
"1137","2014-10-31",9.27
"1138","2014-11-03",9.46
"1139","2014-11-04",9.68
"1140","2014-11-05",9.59
"1141","2014-11-06",9.52
"1142","2014-11-07",8.38
"1143","2014-11-10",9.14
"1144","2014-11-11",8.83
"1145","2014-11-12",9.06
"1146","2014-11-13",8.74
"1147","2014-11-14",8.88
"1148","2014-11-17",8.64
"1149","2014-11-18",8.76
"1150","2014-11-19",8.42
"1151","2014-11-20",8.63
"1152","2014-11-21",8.56
"1153","2014-11-24",8.69
"1154","2014-11-25",8.58
"1155","2014-11-26",8.61
"1156","2014-11-28",8.58
"1157","2014-12-01",8.45
"1158","2014-12-02",8.57
"1159","2014-12-03",8.7
"1160","2014-12-04",8.76
"1161","2014-12-05",8.97
"1162","2014-12-08",8.76
"1163","2014-12-09",9
"1164","2014-12-10",8.84
"1165","2014-12-11",9
"1166","2014-12-12",8.88
"1167","2014-12-15",9
"1168","2014-12-16",9.01
"1169","2014-12-17",9.2
"1170","2014-12-18",9.46
"1171","2014-12-19",9.18
"1172","2014-12-22",9.25
"1173","2014-12-23",9.13
"1174","2014-12-24",9.2
"1175","2014-12-26",9.2
"1176","2014-12-29",9.1
"1177","2014-12-30",9.01
"1178","2014-12-31",8.85
"1179","2015-01-02",8.84
"1180","2015-01-05",8.76
"1181","2015-01-06",8.77
"1182","2015-01-07",8.83
"1183","2015-01-08",9.11
"1184","2015-01-09",9.07
"1185","2015-01-12",9.27
"1186","2015-01-13",8.85
"1187","2015-01-14",8.86
"1188","2015-01-15",8.86
"1189","2015-01-16",8.94
"1190","2015-01-20",8.89
"1191","2015-01-21",8.85
"1192","2015-01-22",9.2
"1193","2015-01-23",9.02
"1194","2015-01-26",9.14
"1195","2015-01-27",8.97
"1196","2015-01-28",8.88
"1197","2015-01-29",9.04
"1198","2015-01-30",8.77
"1199","2015-02-02",8.89
"1200","2015-02-03",8.99
"1201","2015-02-04",8.92
"1202","2015-02-05",9.07
"1203","2015-02-06",8.9
"1204","2015-02-09",8.79
"1205","2015-02-10",8.89
"1206","2015-02-11",8.82
"1207","2015-02-12",8.93
"1208","2015-02-13",9.05
"1209","2015-02-17",8.89
"1210","2015-02-18",9
"1211","2015-02-19",8.91
"1212","2015-02-20",8.79
"1213","2015-02-23",8.84
"1214","2015-02-24",8.94
"1215","2015-02-25",8.92
"1216","2015-02-26",9.11
"1217","2015-02-27",8.87
"1218","2015-03-02",9.08
"1219","2015-03-03",9.01
"1220","2015-03-04",8.8
"1221","2015-03-05",8.92
"1222","2015-03-06",8.77
"1223","2015-03-09",8.82
"1224","2015-03-10",8.71
"1225","2015-03-11",8.92
"1226","2015-03-12",8.93
"1227","2015-03-13",8.9
"1228","2015-03-16",8.88
"1229","2015-03-17",8.77
"1230","2015-03-18",8.85
"1231","2015-03-19",8.79
"1232","2015-03-20",8.96
"1233","2015-03-23",8.96
"1234","2015-03-24",8.95
"1235","2015-03-25",8.69
"1236","2015-03-26",8.7
"1237","2015-03-27",8.8
"1238","2015-03-30",9.08
"1239","2015-03-31",8.91
"1240","2015-04-01",9.14
"1241","2015-04-02",8.9
"1242","2015-04-06",8.93
"1243","2015-04-07",8.85
"1244","2015-04-08",8.84
"1245","2015-04-09",8.81
"1246","2015-04-10",8.67
"1247","2015-04-13",8.65
"1248","2015-04-14",8.57
"1249","2015-04-15",8.79
"1250","2015-04-16",8.77
"1251","2015-04-17",8.51
"1252","2015-04-20",8.63
"1253","2015-04-21",8.65
"1254","2015-04-22",8.62
"1255","2015-04-23",8.61
"1256","2015-04-24",8.57
"1257","2015-04-27",8.45
"1258","2015-04-28",8.54
"1259","2015-04-29",8.39
"1260","2015-04-30",8.19
"1261","2015-05-01",8.19
"1262","2015-05-04",8.2
"1263","2015-05-05",8.21
"1264","2015-05-06",8.16
"1265","2015-05-07",8.21
"1266","2015-05-08",8.27
"1267","2015-05-11",8.29
"1268","2015-05-12",8.3
"1269","2015-05-13",8.65
"1270","2015-05-14",8.67
"1271","2015-05-15",8.69
"1272","2015-05-18",8.66
"1273","2015-05-19",8.35
"1274","2015-05-20",8.32
"1275","2015-05-21",8.25
"1276","2015-05-22",8.36
"1277","2015-05-26",8.32
"1278","2015-05-27",8.34
"1279","2015-05-28",8.32
"1280","2015-05-29",8.2
"1281","2015-06-01",8.2
"1282","2015-06-02",8.18
"1283","2015-06-03",8.3
"1284","2015-06-04",8.3
"1285","2015-06-05",8.37
"1286","2015-06-08",8.83
"1287","2015-06-09",8.84
"1288","2015-06-10",8.83
"1289","2015-06-11",8.83
"1290","2015-06-12",8.83
"1291","2015-06-15",8.77
"1292","2015-06-16",8.83
"1293","2015-06-17",8.76
"1294","2015-06-18",8.8
"1295","2015-06-19",8.8
"1296","2015-06-22",8.75
"1297","2015-06-23",8.98
"1298","2015-06-24",8.93
"1299","2015-06-25",8.98
"1300","2015-06-26",8.97
"1301","2015-06-29",8.8
"1302","2015-06-30",8.74
"1303","2015-07-01",8.81
"1304","2015-07-02",8.82
"1305","2015-07-06",8.82
"1306","2015-07-07",8.94
"1307","2015-07-08",8.35
"1308","2015-07-09",8.39
"1309","2015-07-10",8.45
"1310","2015-07-13",8.54
"1311","2015-07-14",8.63
"1312","2015-07-15",8.39
"1313","2015-07-16",8.39
"1314","2015-07-17",8.33
"1315","2015-07-20",8.05
"1316","2015-07-21",8
"1317","2015-07-22",7.96
"1318","2015-07-23",7.91
"1319","2015-07-24",7.89
"1320","2015-07-27",7.85
"1321","2015-07-28",7.94
"1322","2015-07-29",7.92
"1323","2015-07-30",7.96
"1324","2015-07-31",7.85
"1325","2015-08-03",7.93
"1326","2015-08-04",8.01
"1327","2015-08-05",8.09
"1328","2015-08-06",8.05
"1329","2015-08-07",7.46
"1330","2015-08-10",7.48
"1331","2015-08-11",7.35
"1332","2015-08-12",7.54
"1333","2015-08-13",7.6
"1334","2015-08-14",7.51
"1335","2015-08-17",7.29
"1336","2015-08-18",6.99
"1337","2015-08-19",7.2
"1338","2015-08-20",7.2
"1339","2015-08-21",7.21
"1340","2015-08-24",7.26
"1341","2015-08-25",7.23
"1342","2015-08-26",7.22
"1343","2015-08-27",7.22
"1344","2015-08-28",7.31
"1345","2015-08-31",7.65
"1346","2015-09-01",7.35
"1347","2015-09-02",8.04
"1348","2015-09-03",7.94
"1349","2015-09-04",8.1
"1350","2015-09-08",8.31
"1351","2015-09-09",8.14
"1352","2015-09-10",7.91
"1353","2015-09-11",7.89
"1354","2015-09-14",7.76
"1355","2015-09-15",7.9
"1356","2015-09-16",8
"1357","2015-09-17",8.12
"1358","2015-09-18",8
"1359","2015-09-21",7.9
"1360","2015-09-22",7.66
"1361","2015-09-23",7.75
"1362","2015-09-24",7.8
"1363","2015-09-25",7.76
"1364","2015-09-28",7.88
"1365","2015-09-29",7.84
"1366","2015-09-30",7.79
"1367","2015-10-01",7.88
"1368","2015-10-02",8.15
"1369","2015-10-05",8.35
"1370","2015-10-06",8.45
"1371","2015-10-07",8.7
"1372","2015-10-08",8.99
"1373","2015-10-09",8.79
"1374","2015-10-12",8.79
"1375","2015-10-13",8.67
"1376","2015-10-14",8.83
"1377","2015-10-15",8.8
"1378","2015-10-16",8.8
"1379","2015-10-19",8.79
"1380","2015-10-20",8.79
"1381","2015-10-21",8.73
"1382","2015-10-22",8.77
"1383","2015-10-23",8.8
"1384","2015-10-26",8.75
"1385","2015-10-27",8.67
"1386","2015-10-28",8.75
"1387","2015-10-29",8.76
"1388","2015-10-30",8.88
"1389","2015-11-02",9.11
"1390","2015-11-03",9.34
"1391","2015-11-04",9.48
"1392","2015-11-05",9.39
"1393","2015-11-06",9.5
"1394","2015-11-09",9.43
"1395","2015-11-10",9.31
"1396","2015-11-11",9.3
"1397","2015-11-12",9.25
"1398","2015-11-13",9.27
"1399","2015-11-16",9.09
"1400","2015-11-17",9.16
"1401","2015-11-18",9.42
"1402","2015-11-19",9.49
"1403","2015-11-20",9.62
"1404","2015-11-23",9.47
"1405","2015-11-24",9.55
"1406","2015-11-25",9.42
"1407","2015-11-27",9.45
"1408","2015-11-30",9.74
"1409","2015-12-01",9.72
"1410","2015-12-02",9.74
"1411","2015-12-03",9.67
"1412","2015-12-04",9.88
"1413","2015-12-07",9.58
"1414","2015-12-08",9.46
"1415","2015-12-09",9.17
"1416","2015-12-10",9.21
"1417","2015-12-11",9.05
"1418","2015-12-14",8.92
"1419","2015-12-15",8.96
"1420","2015-12-16",9
"1421","2015-12-17",9.04
"1422","2015-12-18",9.17
"1423","2015-12-21",9.39
"1424","2015-12-22",9.44
"1425","2015-12-23",9.5
"1426","2015-12-24",9.53
"1427","2015-12-28",9.39
"1428","2015-12-29",9.49
"1429","2015-12-30",9.45
"1430","2015-12-31",9.19
"1431","2016-01-04",8.81
"1432","2016-01-05",8.85
"1433","2016-01-06",8.8
"1434","2016-01-07",8.48
"1435","2016-01-08",8.23
"1436","2016-01-11",8.86
"1437","2016-01-12",8.93
"1438","2016-01-13",8.68
"1439","2016-01-14",8.81
"1440","2016-01-15",8.5
"1441","2016-01-19",8.51
"1442","2016-01-20",8.66
"1443","2016-01-21",8.93
"1444","2016-01-22",9.2
"1445","2016-01-25",9.02
"1446","2016-01-26",8.98
"1447","2016-01-27",8.71
"1448","2016-01-28",8.87
"1449","2016-01-29",9.55
"1450","2016-02-01",9.64
"1451","2016-02-02",9.6
"1452","2016-02-03",9.51
"1453","2016-02-04",11.26
"1454","2016-02-05",11.06
"1455","2016-02-08",11.19
"1456","2016-02-09",11.19
"1457","2016-02-10",11.19
"1458","2016-02-11",11.34
"1459","2016-02-12",11.25
"1460","2016-02-16",11.34
"1461","2016-02-17",11.3
"1462","2016-02-18",11.39
"1463","2016-02-19",11.87
"1464","2016-02-22",11.9
"1465","2016-02-23",11.95
"1466","2016-02-24",11.61
"1467","2016-02-25",11.55
"1468","2016-02-26",11.79
"1469","2016-02-29",11.83
"1470","2016-03-01",11.96
"1471","2016-03-02",11.98
"1472","2016-03-03",11.98
"1473","2016-03-04",11.86
"1474","2016-03-07",11.89
"1475","2016-03-08",11.84
"1476","2016-03-09",11.95
"1477","2016-03-10",11.71
"1478","2016-03-11",11.95
"1479","2016-03-14",11.78
"1480","2016-03-15",11.7
"1481","2016-03-16",11.84
"1482","2016-03-17",11.06
"1483","2016-03-18",10.75
"1484","2016-03-21",11.01
"1485","2016-03-22",10.92
"1486","2016-03-23",10.77
"1487","2016-03-24",10.85
"1488","2016-03-28",10.8
"1489","2016-03-29",10.86
"1490","2016-03-30",10.97
"1491","2016-03-31",11.85
"1492","2016-04-01",11.89
"1493","2016-04-04",11.79
"1494","2016-04-05",11.88
"1495","2016-04-06",11.99
"1496","2016-04-07",12.24
"1497","2016-04-08",12.22
"1498","2016-04-11",12.77
"1499","2016-04-12",12.74
"1500","2016-04-13",13.37
"1501","2016-04-14",13.41
"1502","2016-04-15",13.52
"1503","2016-04-18",13.31
"1504","2016-04-19",13.39
"1505","2016-04-20",13.29
"1506","2016-04-21",13.19
"1507","2016-04-22",13.34
"1508","2016-04-25",13.33
"1509","2016-04-26",13.65
"1510","2016-04-27",13.78
"1511","2016-04-28",13.43
"1512","2016-04-29",12.99
"1513","2016-05-02",13
"1514","2016-05-03",12.77
"1515","2016-05-04",12.57
"1516","2016-05-05",13.82
"1517","2016-05-06",13.89
"1518","2016-05-09",13.76
"1519","2016-05-10",13.68
"1520","2016-05-11",13.65
"1521","2016-05-12",13.24
"1522","2016-05-13",13.32
"1523","2016-05-16",13.44
"1524","2016-05-17",12.84
"1525","2016-05-18",12.9
"1526","2016-05-19",12.6
"1527","2016-05-20",12.91
"1528","2016-05-23",13.39
"1529","2016-05-24",13.76
"1530","2016-05-25",13.76
"1531","2016-05-26",13.74
"1532","2016-05-27",13.79
"1533","2016-05-31",13.69
"1534","2016-06-01",13.75
"1535","2016-06-02",13.77
"1536","2016-06-03",13.78
"1537","2016-06-06",13.88
"1538","2016-06-07",13.85
"1539","2016-06-08",13.8
"1540","2016-06-09",13.76
"1541","2016-06-10",13.63
"1542","2016-06-13",13.8
"1543","2016-06-14",14.33
"1544","2016-06-15",14.3
"1545","2016-06-16",14.49
"1546","2016-06-17",14.17
"1547","2016-06-20",14.19
"1548","2016-06-21",14.42
"1549","2016-06-22",14.68
"1550","2016-06-23",14.76
"1551","2016-06-24",14.36
"1552","2016-06-27",13.56
"1553","2016-06-28",13.7
"1554","2016-06-29",13.6
"1555","2016-06-30",13.93
"1556","2016-07-01",13.77
"1557","2016-07-05",13.53
"1558","2016-07-06",13.44
"1559","2016-07-07",13.57
"1560","2016-07-08",13.92
"1561","2016-07-11",14.25
"1562","2016-07-12",14.31
"1563","2016-07-13",14.47
"1564","2016-07-14",14.16
"1565","2016-07-15",14.15
"1566","2016-07-18",14.1
"1567","2016-07-19",14.23
"1568","2016-07-20",14.63
"1569","2016-07-21",14.27
"1570","2016-07-22",14.39
"1571","2016-07-25",14.41
"1572","2016-07-26",14.78
"1573","2016-07-27",14.76
"1574","2016-07-28",14.61
"1575","2016-07-29",14.29
"1576","2016-08-01",14.26
"1577","2016-08-02",14.17
"1578","2016-08-03",14.45
"1579","2016-08-04",14.23
"1580","2016-08-05",14.47
"1581","2016-08-08",14.63
"1582","2016-08-09",14.87
"1583","2016-08-10",14.89
"1584","2016-08-11",19.040001
"1585","2016-08-12",19.629999
"1586","2016-08-15",19.33
"1587","2016-08-16",19.07
"1588","2016-08-17",19.639999
"1589","2016-08-18",20.09
"1590","2016-08-19",20.379999
"1591","2016-08-22",20.129999
"1592","2016-08-23",19.969999
"1593","2016-08-24",19.950001
"1594","2016-08-25",19.99
"1595","2016-08-26",20.629999
"1596","2016-08-29",20.719999
"1597","2016-08-30",21.24
"1598","2016-08-31",21.07
"1599","2016-09-01",21.370001
"1600","2016-09-02",21.59
"1601","2016-09-06",22.15
"1602","2016-09-07",22.110001
"1603","2016-09-08",23.030001
"1604","2016-09-09",21.860001
"1605","2016-09-12",22
"1606","2016-09-13",20.76
"1607","2016-09-14",20.469999
"1608","2016-09-15",20.91
"1609","2016-09-16",21.440001
"1610","2016-09-19",20.99
"1611","2016-09-20",20.790001
"1612","2016-09-21",20.809999
"1613","2016-09-22",20.92
"1614","2016-09-23",20.66
"1615","2016-09-26",20.389999
"1616","2016-09-27",21.09
"1617","2016-09-28",21.870001
"1618","2016-09-29",21.860001
"1619","2016-09-30",21.719999
"1620","2016-10-03",21.75
"1621","2016-10-04",21.85
"1622","2016-10-05",22.459999
"1623","2016-10-06",22.9
"1624","2016-10-07",22.82
"1625","2016-10-10",22.41
"1626","2016-10-11",21.860001
"1627","2016-10-12",22.059999
"1628","2016-10-13",21.34
"1629","2016-10-14",21.27
"1630","2016-10-17",21.16
"1631","2016-10-18",21.15
"1632","2016-10-19",21.48
"1633","2016-10-20",21.620001
"1634","2016-10-21",21.67
"1635","2016-10-24",21.860001
"1636","2016-10-25",21.610001
"1637","2016-10-26",21.559999
"1638","2016-10-27",21.16
"1639","2016-10-28",20.43
"1640","2016-10-31",21.129999
"1641","2016-11-01",20.52
"1642","2016-11-02",19.82
"1643","2016-11-03",20.4
"1644","2016-11-04",18.4
"1645","2016-11-07",20.02
"1646","2016-11-08",20.32
"1647","2016-11-09",20.59
"1648","2016-11-10",20.049999
"1649","2016-11-11",21
"1650","2016-11-14",21.26
"1651","2016-11-15",21.34
"1652","2016-11-16",21.389999
"1653","2016-11-17",21.959999
"1654","2016-11-18",22.65
"1655","2016-11-21",22.450001
"1656","2016-11-22",22.9
"1657","2016-11-23",22.57
"1658","2016-11-25",22.9
"1659","2016-11-28",23.43
"1660","2016-11-29",23
"1661","2016-11-30",21.75
"1662","2016-12-01",19.93
"1663","2016-12-02",20.08
"1664","2016-12-05",20.51
"1665","2016-12-06",20.360001
"1666","2016-12-07",20.51
"1667","2016-12-08",20.51
"1668","2016-12-09",22.99
"1669","2016-12-12",22.1
"1670","2016-12-13",21.969999
"1671","2016-12-14",21.719999
"1672","2016-12-15",22.27
"1673","2016-12-16",22.32
"1674","2016-12-19",22.58
"1675","2016-12-20",22.85
"1676","2016-12-21",23.379999
"1677","2016-12-22",22.58
"1678","2016-12-23",22.48
"1679","2016-12-27",22.5
"1680","2016-12-28",21.92
"1681","2016-12-29",21.92
"1682","2016-12-30",21.27
"1683","2017-01-03",21.610001
"1684","2017-01-04",21.459999
"1685","2017-01-05",21.02
"1686","2017-01-06",20.889999
"1687","2017-01-09",21.26
"1688","2017-01-10",21.5
"1689","2017-01-11",22.200001
"1690","2017-01-12",22.24
"1691","2017-01-13",22.889999
"1692","2017-01-17",22.18
"1693","2017-01-18",21.639999
"1694","2017-01-19",20.629999
"1695","2017-01-20",20.610001
"1696","2017-01-23",20.959999
"1697","2017-01-24",21.4
"1698","2017-01-25",21.059999
"1699","2017-01-26",20.92
"1700","2017-01-27",21.440001
"1701","2017-01-30",21.16
"1702","2017-01-31",20.35
"1703","2017-02-01",20.700001
"1704","2017-02-02",20.75
"1705","2017-02-03",21.48
"1706","2017-02-06",20.860001
"1707","2017-02-07",20.74
"1708","2017-02-08",20.83
"1709","2017-02-09",21.040001
"1710","2017-02-10",21.870001
"1711","2017-02-13",21.08
"1712","2017-02-14",21.48
"1713","2017-02-15",21.59
"1714","2017-02-16",21.34
"1715","2017-02-17",21.440001
"1716","2017-02-21",21.32
"1717","2017-02-22",21.290001
"1718","2017-02-23",20.969999
"1719","2017-02-24",20.66
"1720","2017-02-27",20.610001
"1721","2017-02-28",19.26
"1722","2017-03-01",19.540001
"1723","2017-03-02",18.75
"1724","2017-03-03",18.290001
"1725","2017-03-06",17.23
"1726","2017-03-07",17.549999
"1727","2017-03-08",17.709999
"1728","2017-03-09",17.58
"1729","2017-03-10",17.700001
"1730","2017-03-13",17.4
"1731","2017-03-14",17.15
"1732","2017-03-15",17.58
"1733","2017-03-16",17.67
"1734","2017-03-17",17.719999
"1735","2017-03-20",17.43
"1736","2017-03-21",16.77
"1737","2017-03-22",16.9
"1738","2017-03-23",17.18
"1739","2017-03-24",17.040001
"1740","2017-03-27",17.1
"1741","2017-03-28",17.040001
"1742","2017-03-29",17.290001
"1743","2017-03-30",16.879999
"1744","2017-03-31",17.190001
"1745","2017-04-03",16.84
"1746","2017-04-04",16.84
"1747","2017-04-05",16.459999
"1748","2017-04-06",16.65
"1749","2017-04-07",16.74
"1750","2017-04-10",16.27
"1751","2017-04-11",16.690001
"1752","2017-04-12",16.379999
"1753","2017-04-13",16.120001
"1754","2017-04-17",16.07
"1755","2017-04-18",16.379999
"1756","2017-04-19",16.17
"1757","2017-04-20",16.74
"1758","2017-04-21",16.27
"1759","2017-04-24",16.9
"1760","2017-04-25",16.719999
"1761","2017-04-26",16.76
"1762","2017-04-27",16.83
"1763","2017-04-28",16.549999
"1764","2017-05-01",16.74
"1765","2017-05-02",16.139999
"1766","2017-05-03",16.209999
"1767","2017-05-04",20.02
"1768","2017-05-05",18.76
"1769","2017-05-08",18.68
"1770","2017-05-09",18.51
"1771","2017-05-10",18.98
"1772","2017-05-11",19.040001
"1773","2017-05-12",18.719999
"1774","2017-05-15",19.09
"1775","2017-05-16",19.08
"1776","2017-05-17",18.059999
"1777","2017-05-18",18.379999
"1778","2017-05-19",18.42
"1779","2017-05-22",18.690001
"1780","2017-05-23",18.629999
"1781","2017-05-24",18.67
"1782","2017-05-25",18.629999
"1783","2017-05-26",19.15
"1784","2017-05-30",18.83
"1785","2017-05-31",18.620001
"1786","2017-06-01",18.959999
"1787","2017-06-02",19.02
"1788","2017-06-05",19.09
"1789","2017-06-06",19.309999
"1790","2017-06-07",19.48
"1791","2017-06-08",20.01
"1792","2017-06-09",19.15
"1793","2017-06-12",18.639999
"1794","2017-06-13",18.52
"1795","2017-06-14",18.24
"1796","2017-06-15",17.700001
"1797","2017-06-16",17.66
"1798","2017-06-19",17.76
"1799","2017-06-20",17.309999
"1800","2017-06-21",17.200001
"1801","2017-06-22",17.290001
"1802","2017-06-23",17.33
"1803","2017-06-26",17.27
"1804","2017-06-27",16.84
"1805","2017-06-28",17.48
"1806","2017-06-29",17.09
"1807","2017-06-30",16.67
"1808","2017-07-03",16.43
"1809","2017-07-05",16.65
"1810","2017-07-06",16.34
"1811","2017-07-07",16.9
"1812","2017-07-10",16.84
"1813","2017-07-11",16.76
"1814","2017-07-12",17.32
"1815","2017-07-13",17.83
"1816","2017-07-14",17.68
"1817","2017-07-17",17.92
"1818","2017-07-18",17.690001
"1819","2017-07-19",18.23
"1820","2017-07-20",18.370001
"1821","2017-07-21",18.219999
"1822","2017-07-24",17.73
"1823","2017-07-25",18.209999
"1824","2017-07-26",18.27
"1825","2017-07-27",18.040001
"1826","2017-07-28",17.940001
"1827","2017-07-31",17.700001
"1828","2017-08-01",17.780001
"1829","2017-08-02",17.290001
"1830","2017-08-03",16.73
"1831","2017-08-04",16.469999
"1832","2017-08-07",17.33
"1833","2017-08-08",17.23
"1834","2017-08-09",17.110001
"1835","2017-08-10",15.36
"1836","2017-08-11",15.78
"1837","2017-08-14",16.040001
"1838","2017-08-15",15.46
"1839","2017-08-16",15.61
"1840","2017-08-17",14.96
"1841","2017-08-18",15.35
"1842","2017-08-21",14.92
"1843","2017-08-22",15.06
"1844","2017-08-23",15.4
"1845","2017-08-24",15.56
"1846","2017-08-25",15.36
"1847","2017-08-28",15.58
"1848","2017-08-29",15.63
"1849","2017-08-30",15.73
"1850","2017-08-31",15.88
"1851","2017-09-01",15.99
"1852","2017-09-05",15.96
"1853","2017-09-06",16.049999
"1854","2017-09-07",15.52
"1855","2017-09-08",15.08
"1856","2017-09-11",15.22
"1857","2017-09-12",15.17
"1858","2017-09-13",15.16
"1859","2017-09-14",15.16
"1860","2017-09-15",15.1
"1861","2017-09-18",15.85
"1862","2017-09-19",15.61
"1863","2017-09-20",15.43
"1864","2017-09-21",15.58
"1865","2017-09-22",15.7
"1866","2017-09-25",15.41
"1867","2017-09-26",15.81
"1868","2017-09-27",16.43
"1869","2017-09-28",16.629999
"1870","2017-09-29",16.49
"1871","2017-10-02",17.07
"1872","2017-10-03",17.18
"1873","2017-10-04",17.129999
"1874","2017-10-05",17.15
"1875","2017-10-06",17.15
"1876","2017-10-09",17.450001
"1877","2017-10-10",17.5
"1878","2017-10-11",17.42
"1879","2017-10-12",17.309999
"1880","2017-10-13",17.440001
"1881","2017-10-16",17.440001
"1882","2017-10-17",17.360001
"1883","2017-10-18",17.469999
"1884","2017-10-19",17.440001
"1885","2017-10-20",17.790001
"1886","2017-10-23",17.559999
"1887","2017-10-24",17.540001
"1888","2017-10-25",17.629999
"1889","2017-10-26",17.459999
"1890","2017-10-27",17.75
"1891","2017-10-30",17.65
"1892","2017-10-31",18.43
"1893","2017-11-01",18.32
"1894","2017-11-02",18.620001
"1895","2017-11-03",17.41
"1896","2017-11-06",17.639999
"1897","2017-11-07",17.52
"1898","2017-11-08",17.559999
"1899","2017-11-09",17.709999
"1900","2017-11-10",17.74
"1901","2017-11-13",17.709999
"1902","2017-11-14",17.709999
"1903","2017-11-15",17.42
"1904","2017-11-16",17.690001
"1905","2017-11-17",17.57
"1906","2017-11-20",17.84
"1907","2017-11-21",17.99
"1908","2017-11-22",17.969999
"1909","2017-11-24",17.93
"1910","2017-11-27",18.01
"1911","2017-11-28",18
"1912","2017-11-29",17.66
"1913","2017-11-30",17.610001
"1914","2017-12-01",17.530001
"1915","2017-12-04",17.34
"1916","2017-12-05",17.33
"1917","2017-12-06",17.15
"1918","2017-12-07",17.49
"1919","2017-12-08",17.43
"1920","2017-12-11",17.5
"1921","2017-12-12",17.459999
"1922","2017-12-13",17.48
"1923","2017-12-14",17.18
"1924","2017-12-15",17.200001
"1925","2017-12-18",17.52
"1926","2017-12-19",17.51
