"","date","FCBC"
"385","2008-07-14",26.799999
"386","2008-07-15",27.700001
"387","2008-07-16",29.780001
"388","2008-07-17",32.029999
"389","2008-07-18",31.23
"390","2008-07-21",31.34
"391","2008-07-22",33.75
"392","2008-07-23",33.830002
"393","2008-07-24",32.610001
"394","2008-07-25",34.360001
"395","2008-07-28",34.400002
"396","2008-07-29",35.66
"397","2008-07-30",35.880001
"398","2008-07-31",35.830002
"399","2008-08-01",34.209999
"400","2008-08-04",33.41
"401","2008-08-05",33.970001
"402","2008-08-06",35.849998
"403","2008-08-07",35.02
"404","2008-08-08",36.049999
"405","2008-08-11",37.889999
"406","2008-08-12",37.799999
"407","2008-08-13",36.59
"408","2008-08-14",37.220001
"409","2008-08-15",36.48
"410","2008-08-18",36.119999
"411","2008-08-19",35.639999
"412","2008-08-20",34.66
"413","2008-08-21",33.34
"414","2008-08-22",33.549999
"415","2008-08-25",32.02
"416","2008-08-26",32
"417","2008-08-27",31.93
"418","2008-08-28",32.299999
"419","2008-08-29",31.93
"420","2008-09-02",32.84
"421","2008-09-03",33.560001
"422","2008-09-04",32.34
"423","2008-09-05",32.080002
"424","2008-09-08",32.5
"425","2008-09-09",31.200001
"426","2008-09-10",31.959999
"427","2008-09-11",32.580002
"428","2008-09-12",32.650002
"429","2008-09-15",31.1
"430","2008-09-16",33.27
"431","2008-09-17",31.58
"432","2008-09-18",32.990002
"433","2008-09-19",34.73
"434","2008-09-22",36
"435","2008-09-23",36.009998
"436","2008-09-24",36.990002
"437","2008-09-25",37.279999
"438","2008-09-26",37.490002
"439","2008-09-29",36.599998
"440","2008-09-30",37.52
"441","2008-10-01",36.34
"442","2008-10-02",35.110001
"443","2008-10-03",35.279999
"444","2008-10-06",36.52
"445","2008-10-07",32.860001
"446","2008-10-08",32.41
"447","2008-10-09",31.200001
"448","2008-10-10",35.439999
"449","2008-10-13",37
"450","2008-10-14",35.439999
"451","2008-10-15",33.02
"452","2008-10-16",37.490002
"453","2008-10-17",35.919998
"454","2008-10-20",35.34
"455","2008-10-21",34.150002
"456","2008-10-22",32.880001
"457","2008-10-23",32.459999
"458","2008-10-24",32.029999
"459","2008-10-27",30.58
"460","2008-10-28",33.98
"461","2008-10-29",33.389999
"462","2008-10-30",32.389999
"463","2008-10-31",31.299999
"464","2008-11-03",32.209999
"465","2008-11-04",32.040001
"466","2008-11-05",30.17
"467","2008-11-06",30.08
"468","2008-11-07",30.24
"469","2008-11-10",30
"470","2008-11-11",29.67
"471","2008-11-12",28.16
"472","2008-11-13",29.950001
"473","2008-11-14",27.870001
"474","2008-11-17",27.780001
"475","2008-11-18",28.190001
"476","2008-11-19",25.65
"477","2008-11-20",24.98
"478","2008-11-21",24.879999
"479","2008-11-24",25.5
"480","2008-11-25",27.280001
"481","2008-11-26",29.01
"482","2008-11-28",29.030001
"483","2008-12-01",28.610001
"484","2008-12-02",29.1
"485","2008-12-03",30.73
"486","2008-12-04",29.200001
"487","2008-12-05",30.200001
"488","2008-12-08",31.040001
"489","2008-12-09",29.17
"490","2008-12-10",29.85
"491","2008-12-11",27.76
"492","2008-12-12",28.91
"493","2008-12-15",29.450001
"494","2008-12-16",32.889999
"495","2008-12-17",32.580002
"496","2008-12-18",31.790001
"497","2008-12-19",33.040001
"498","2008-12-22",31.969999
"499","2008-12-23",32.310001
"500","2008-12-24",32.450001
"501","2008-12-26",32.43
"502","2008-12-29",31.629999
"503","2008-12-30",32.740002
"504","2008-12-31",34.869999
"505","2009-01-02",33.529999
"506","2009-01-05",32.119999
"507","2009-01-06",33.060001
"508","2009-01-07",30.889999
"509","2009-01-08",29.809999
"510","2009-01-09",28.219999
"511","2009-01-12",27.299999
"512","2009-01-13",26.74
"513","2009-01-14",24.42
"514","2009-01-15",24.43
"515","2009-01-16",24
"516","2009-01-20",19.709999
"517","2009-01-21",21.02
"518","2009-01-22",19.200001
"519","2009-01-23",19.15
"520","2009-01-26",19.51
"521","2009-01-27",19.99
"522","2009-01-28",20.610001
"523","2009-01-29",19.41
"524","2009-01-30",17.209999
"525","2009-02-02",18
"526","2009-02-03",17.389999
"527","2009-02-04",16.15
"528","2009-02-05",16.440001
"529","2009-02-06",16.9
"530","2009-02-09",16.25
"531","2009-02-10",15.07
"532","2009-02-11",15.57
"533","2009-02-12",15.7
"534","2009-02-13",14.88
"535","2009-02-17",13.75
"536","2009-02-18",13.4
"537","2009-02-19",12.81
"538","2009-02-20",11.71
"539","2009-02-23",11.1
"540","2009-02-24",12.67
"541","2009-02-25",11.82
"542","2009-02-26",12.28
"543","2009-02-27",11.75
"544","2009-03-02",9.35
"545","2009-03-03",8.63
"546","2009-03-04",9.43
"547","2009-03-05",8.09
"548","2009-03-06",8.28
"549","2009-03-09",8.07
"550","2009-03-10",9.24
"551","2009-03-11",9.21
"552","2009-03-12",11.23
"553","2009-03-13",10.96
"554","2009-03-16",10.7
"555","2009-03-17",10.54
"556","2009-03-18",12.35
"557","2009-03-19",12.93
"558","2009-03-20",12.11
"559","2009-03-23",14.24
"560","2009-03-24",12
"561","2009-03-25",13.07
"562","2009-03-26",13.32
"563","2009-03-27",12.6
"564","2009-03-30",11.58
"565","2009-03-31",11.67
"566","2009-04-01",10.53
"567","2009-04-02",12.49
"568","2009-04-03",13.25
"569","2009-04-06",12.61
"570","2009-04-07",12.23
"571","2009-04-08",12.48
"572","2009-04-09",13.57
"573","2009-04-13",13.39
"574","2009-04-14",12.47
"575","2009-04-15",13.39
"576","2009-04-16",13.48
"577","2009-04-17",13.56
"578","2009-04-20",12.16
"579","2009-04-21",12.25
"580","2009-04-22",12.1
"581","2009-04-23",13.16
"582","2009-04-24",14.08
"583","2009-04-27",13.17
"584","2009-04-28",13.81
"585","2009-04-29",14.44
"586","2009-04-30",14.45
"587","2009-05-01",13.95
"588","2009-05-04",14.89
"589","2009-05-05",14.59
"590","2009-05-06",14.71
"591","2009-05-07",14.81
"592","2009-05-08",16.190001
"593","2009-05-11",15.79
"594","2009-05-12",16.17
"595","2009-05-13",15.09
"596","2009-05-14",15.74
"597","2009-05-15",15.72
"598","2009-05-18",16.870001
"599","2009-05-19",16.709999
"600","2009-05-20",16.440001
"601","2009-05-21",16.530001
"602","2009-05-22",16.26
"603","2009-05-26",17.51
"604","2009-05-27",16.940001
"605","2009-05-28",16.860001
"606","2009-05-29",17.440001
"607","2009-06-01",16.17
"608","2009-06-02",16.4
"609","2009-06-03",14.62
"610","2009-06-04",14.39
"611","2009-06-05",12.5
"612","2009-06-08",12.51
"613","2009-06-09",12.52
"614","2009-06-10",12.53
"615","2009-06-11",12.57
"616","2009-06-12",12.55
"617","2009-06-15",12.51
"618","2009-06-16",12.51
"619","2009-06-17",12.65
"620","2009-06-18",12.79
"621","2009-06-19",12.86
"622","2009-06-22",13
"623","2009-06-23",12.64
"624","2009-06-24",12.44
"625","2009-06-25",12.84
"626","2009-06-26",13.1
"627","2009-06-29",13.04
"628","2009-06-30",12.84
"629","2009-07-01",12.86
"630","2009-07-02",12.1
"631","2009-07-06",12.15
"632","2009-07-07",12.39
"633","2009-07-08",12.19
"634","2009-07-09",12.05
"635","2009-07-10",12.14
"636","2009-07-13",12.57
"637","2009-07-14",12.39
"638","2009-07-15",12.67
"639","2009-07-16",12.67
"640","2009-07-17",12.51
"641","2009-07-20",12.49
"642","2009-07-21",12.33
"643","2009-07-22",12.31
"644","2009-07-23",12.42
"645","2009-07-24",13.12
"646","2009-07-27",13.18
"647","2009-07-28",13.17
"648","2009-07-29",13.14
"649","2009-07-30",13.32
"650","2009-07-31",13.6
"651","2009-08-03",13.85
"652","2009-08-04",14.02
"653","2009-08-05",13.92
"654","2009-08-06",13.71
"655","2009-08-07",13.89
"656","2009-08-10",13.95
"657","2009-08-11",13.91
"658","2009-08-12",13.85
"659","2009-08-13",14.21
"660","2009-08-14",13.52
"661","2009-08-17",12.89
"662","2009-08-18",13.05
"663","2009-08-19",13.01
"664","2009-08-20",12.84
"665","2009-08-21",12.83
"666","2009-08-24",12.88
"667","2009-08-25",12.99
"668","2009-08-26",13.11
"669","2009-08-27",13.13
"670","2009-08-28",12.72
"671","2009-08-31",12.52
"672","2009-09-01",12.24
"673","2009-09-02",12.51
"674","2009-09-03",12.65
"675","2009-09-04",12.72
"676","2009-09-08",12.76
"677","2009-09-09",12.76
"678","2009-09-10",12.96
"679","2009-09-11",12.77
"680","2009-09-14",12.68
"681","2009-09-15",12.75
"682","2009-09-16",12.85
"683","2009-09-17",12.78
"684","2009-09-18",13.1
"685","2009-09-21",13.11
"686","2009-09-22",13.11
"687","2009-09-23",12.91
"688","2009-09-24",12.73
"689","2009-09-25",12.65
"690","2009-09-28",12.96
"691","2009-09-29",12.76
"692","2009-09-30",12.62
"693","2009-10-01",12.51
"694","2009-10-02",12.5
"695","2009-10-05",12.5
"696","2009-10-06",12.56
"697","2009-10-07",12.62
"698","2009-10-08",12.52
"699","2009-10-09",12.85
"700","2009-10-12",12.67
"701","2009-10-13",12.69
"702","2009-10-14",12.9
"703","2009-10-15",12.86
"704","2009-10-16",12.87
"705","2009-10-19",12.76
"706","2009-10-20",12.33
"707","2009-10-21",11.8
"708","2009-10-22",12.25
"709","2009-10-23",12.2
"710","2009-10-26",11.8
"711","2009-10-27",11.92
"712","2009-10-28",11.56
"713","2009-10-29",11.95
"714","2009-10-30",11.64
"715","2009-11-02",11.6
"716","2009-11-03",11.63
"717","2009-11-04",11.59
"718","2009-11-05",11.66
"719","2009-11-06",11.57
"720","2009-11-09",11.43
"721","2009-11-10",11.3
"722","2009-11-11",11.38
"723","2009-11-12",11.38
"724","2009-11-13",11.43
"725","2009-11-16",11.9
"726","2009-11-17",11.77
"727","2009-11-18",11.78
"728","2009-11-19",11.19
"729","2009-11-20",11.08
"730","2009-11-23",11.06
"731","2009-11-24",10.98
"732","2009-11-25",10.9
"733","2009-11-27",10.9
"734","2009-11-30",10.99
"735","2009-12-01",10.95
"736","2009-12-02",10.98
"737","2009-12-03",10.62
"738","2009-12-04",10.93
"739","2009-12-07",11
"740","2009-12-08",10.8
"741","2009-12-09",10.69
"742","2009-12-10",10.85
"743","2009-12-11",11.28
"744","2009-12-14",11.8
"745","2009-12-15",11.62
"746","2009-12-16",11.38
"747","2009-12-17",11.32
"748","2009-12-18",11.64
"749","2009-12-21",11.83
"750","2009-12-22",11.94
"751","2009-12-23",12.22
"752","2009-12-24",12.1
"753","2009-12-28",12
"754","2009-12-29",12.04
"755","2009-12-30",12.25
"756","2009-12-31",12.05
"757","2010-01-04",12.41
"758","2010-01-05",12.24
"759","2010-01-06",12.12
"760","2010-01-07",12.45
"761","2010-01-08",12.21
"762","2010-01-11",11.74
"763","2010-01-12",11.73
"764","2010-01-13",11.81
"765","2010-01-14",12
"766","2010-01-15",11.99
"767","2010-01-19",12.19
"768","2010-01-20",12.33
"769","2010-01-21",12.23
"770","2010-01-22",12.04
"771","2010-01-25",12.03
"772","2010-01-26",11.98
"773","2010-01-27",12.53
"774","2010-01-28",11.75
"775","2010-01-29",11.66
"776","2010-02-01",11.54
"777","2010-02-02",11.65
"778","2010-02-03",11.5
"779","2010-02-04",11.5
"780","2010-02-05",11.5
"781","2010-02-08",11.01
"782","2010-02-09",10.96
"783","2010-02-10",11.24
"784","2010-02-11",11.6
"785","2010-02-12",11.9
"786","2010-02-16",11.7
"787","2010-02-17",11.7
"788","2010-02-18",11.82
"789","2010-02-19",11.83
"790","2010-02-22",11.97
"791","2010-02-23",11.77
"792","2010-02-24",11.99
"793","2010-02-25",12
"794","2010-02-26",11.5
"795","2010-03-01",11.67
"796","2010-03-02",12.12
"797","2010-03-03",12.05
"798","2010-03-04",12.56
"799","2010-03-05",13.01
"800","2010-03-08",13
"801","2010-03-09",12.95
"802","2010-03-10",12.81
"803","2010-03-11",12.89
"804","2010-03-12",12.95
"805","2010-03-15",12.96
"806","2010-03-16",13
"807","2010-03-17",13.12
"808","2010-03-18",13.02
"809","2010-03-19",12.99
"810","2010-03-22",13.34
"811","2010-03-23",13.22
"812","2010-03-24",12.85
"813","2010-03-25",12.69
"814","2010-03-26",12.62
"815","2010-03-29",12.4
"816","2010-03-30",12.57
"817","2010-03-31",12.37
"818","2010-04-01",12.53
"819","2010-04-05",12.65
"820","2010-04-06",12.72
"821","2010-04-07",12.78
"822","2010-04-08",13
"823","2010-04-09",13.19
"824","2010-04-12",13.06
"825","2010-04-13",12.71
"826","2010-04-14",13.03
"827","2010-04-15",13.18
"828","2010-04-16",13.19
"829","2010-04-19",13.33
"830","2010-04-20",13.65
"831","2010-04-21",14.45
"832","2010-04-22",15.21
"833","2010-04-23",15.4
"834","2010-04-26",16.139999
"835","2010-04-27",16.4
"836","2010-04-28",16.620001
"837","2010-04-29",17.200001
"838","2010-04-30",16.65
"839","2010-05-03",16.5
"840","2010-05-04",15.72
"841","2010-05-05",16.07
"842","2010-05-06",15.33
"843","2010-05-07",15.46
"844","2010-05-10",16.57
"845","2010-05-11",16.84
"846","2010-05-12",17.370001
"847","2010-05-13",17.370001
"848","2010-05-14",16.969999
"849","2010-05-17",17.120001
"850","2010-05-18",16.860001
"851","2010-05-19",17
"852","2010-05-20",15.95
"853","2010-05-21",15.77
"854","2010-05-24",15.29
"855","2010-05-25",15.27
"856","2010-05-26",15.26
"857","2010-05-27",16.09
"858","2010-05-28",16.059999
"859","2010-06-01",15.44
"860","2010-06-02",16.09
"861","2010-06-03",16.190001
"862","2010-06-04",15.09
"863","2010-06-07",14.78
"864","2010-06-08",14.88
"865","2010-06-09",14.89
"866","2010-06-10",15.33
"867","2010-06-11",15.72
"868","2010-06-14",15.54
"869","2010-06-15",15.9
"870","2010-06-16",15.99
"871","2010-06-17",16.1
"872","2010-06-18",16.34
"873","2010-06-21",15.95
"874","2010-06-22",15.62
"875","2010-06-23",15.58
"876","2010-06-24",15.3
"877","2010-06-25",16.07
"878","2010-06-28",15.87
"879","2010-06-29",15.19
"880","2010-06-30",14.69
"881","2010-07-01",14.62
"882","2010-07-02",14.38
"883","2010-07-06",14.45
"884","2010-07-07",15.05
"885","2010-07-08",15.18
"886","2010-07-09",15.36
"887","2010-07-12",15.22
"888","2010-07-13",16.059999
"889","2010-07-14",15.68
"890","2010-07-15",15.38
"891","2010-07-16",14.51
"892","2010-07-19",14.41
"893","2010-07-20",14.69
"894","2010-07-21",14.23
"895","2010-07-22",15.13
"896","2010-07-23",15.14
"897","2010-07-26",15.74
"898","2010-07-27",15.18
"899","2010-07-28",14.88
"900","2010-07-29",14.93
"901","2010-07-30",14.71
"902","2010-08-02",14.78
"903","2010-08-03",14.86
"904","2010-08-04",15.06
"905","2010-08-05",14.37
"906","2010-08-06",14.33
"907","2010-08-09",14.32
"908","2010-08-10",14.06
"909","2010-08-11",13.35
"910","2010-08-12",13.3
"911","2010-08-13",13.01
"912","2010-08-16",13.13
"913","2010-08-17",13.27
"914","2010-08-18",13.14
"915","2010-08-19",12.86
"916","2010-08-20",12.95
"917","2010-08-23",12.56
"918","2010-08-24",12.61
"919","2010-08-25",12.91
"920","2010-08-26",12.84
"921","2010-08-27",13.22
"922","2010-08-30",12.85
"923","2010-08-31",12.91
"924","2010-09-01",13.53
"925","2010-09-02",13.53
"926","2010-09-03",13.71
"927","2010-09-07",13.1
"928","2010-09-08",13.15
"929","2010-09-09",13.03
"930","2010-09-10",12.91
"931","2010-09-13",13.21
"932","2010-09-14",12.87
"933","2010-09-15",12.68
"934","2010-09-16",12.22
"935","2010-09-17",12.16
"936","2010-09-20",12.4
"937","2010-09-21",12.23
"938","2010-09-22",12.09
"939","2010-09-23",12.02
"940","2010-09-24",12.53
"941","2010-09-27",12.33
"942","2010-09-28",12.53
"943","2010-09-29",12.61
"944","2010-09-30",12.9
"945","2010-10-01",13.04
"946","2010-10-04",12.55
"947","2010-10-05",13.47
"948","2010-10-06",13.67
"949","2010-10-07",13.4
"950","2010-10-08",13.71
"951","2010-10-11",13.7
"952","2010-10-12",13.47
"953","2010-10-13",14.01
"954","2010-10-14",14.12
"955","2010-10-15",13.95
"956","2010-10-18",14.5
"957","2010-10-19",14.16
"958","2010-10-20",13.93
"959","2010-10-21",13.61
"960","2010-10-22",13.97
"961","2010-10-25",13.99
"962","2010-10-26",13.99
"963","2010-10-27",13.68
"964","2010-10-28",13.45
"965","2010-10-29",13.46
"966","2010-11-01",13.08
"967","2010-11-02",13.47
"968","2010-11-03",14
"969","2010-11-04",14.06
"970","2010-11-05",13.86
"971","2010-11-08",13.98
"972","2010-11-09",13.9
"973","2010-11-10",14.02
"974","2010-11-11",13.93
"975","2010-11-12",13.85
"976","2010-11-15",13.83
"977","2010-11-16",13.53
