"","date","PAYC"
"960","2018-02-05",84.07
"961","2018-02-06",86.610001
"962","2018-02-07",84.5
"963","2018-02-08",82.900002
"964","2018-02-09",83.349998
"965","2018-02-12",84.510002
"966","2018-02-13",88.900002
"967","2018-02-14",92.080002
"968","2018-02-15",95.010002
"969","2018-02-16",94.900002
"970","2018-02-20",95.760002
"971","2018-02-21",95.620003
"972","2018-02-22",96.110001
"973","2018-02-23",98.419998
"974","2018-02-26",99.489998
"975","2018-02-27",99.620003
"976","2018-02-28",98.919998
"977","2018-03-01",98.760002
"978","2018-03-02",102.510002
"979","2018-03-05",104.32
"980","2018-03-06",105.860001
"981","2018-03-07",107.5
"982","2018-03-08",109.339996
"983","2018-03-09",109.959999
"984","2018-03-12",110.199997
"985","2018-03-13",109.519997
"986","2018-03-14",111.25
"987","2018-03-15",109.82
"988","2018-03-16",109.980003
"989","2018-03-19",108.040001
"990","2018-03-20",111.099998
"991","2018-03-21",113.010002
"992","2018-03-22",110.730003
"993","2018-03-23",106.790001
"994","2018-03-26",113.860001
"995","2018-03-27",107.620003
"996","2018-03-28",105.18
"997","2018-03-29",107.389999
"998","2018-04-02",103.879997
"999","2018-04-03",104.769997
"1000","2018-04-04",107.870003
"1001","2018-04-05",108.599998
"1002","2018-04-06",107.18
"1003","2018-04-09",107.790001
"1004","2018-04-10",111.040001
"1005","2018-04-11",112.269997
"1006","2018-04-12",111.459999
"1007","2018-04-13",109.959999
"1008","2018-04-16",112.010002
"1009","2018-04-17",116.029999
"1010","2018-04-18",117.620003
"1011","2018-04-19",116.760002
"1012","2018-04-20",115.760002
"1013","2018-04-23",114.07
"1014","2018-04-24",110.550003
"1015","2018-04-25",110.779999
"1016","2018-04-26",113.400002
"1017","2018-04-27",113.489998
"1018","2018-04-30",114.209999
"1019","2018-05-01",112.589996
"1020","2018-05-02",104.379997
"1021","2018-05-03",105.120003
"1022","2018-05-04",107.290001
"1023","2018-05-07",108.32
"1024","2018-05-08",108.970001
"1025","2018-05-09",109
"1026","2018-05-10",109.519997
"1027","2018-05-11",107.379997
"1028","2018-05-14",102.010002
"1029","2018-05-15",101.57
"1030","2018-05-16",101.669998
"1031","2018-05-17",101.690002
"1032","2018-05-18",103.519997
"1033","2018-05-21",102.699997
"1034","2018-05-22",100.93
"1035","2018-05-23",101.779999
"1036","2018-05-24",103.050003
"1037","2018-05-25",104.019997
"1038","2018-05-29",104.050003
"1039","2018-05-30",105.019997
"1040","2018-05-31",105.470001
"1041","2018-06-01",105.57
"1042","2018-06-04",107.919998
"1043","2018-06-05",109.860001
"1044","2018-06-06",109.440002
"1045","2018-06-07",103.040001
"1046","2018-06-08",105.470001
"1047","2018-06-11",106.639999
"1048","2018-06-12",110.449997
"1049","2018-06-13",111.720001
"1050","2018-06-14",113.669998
"1051","2018-06-15",112.620003
"1052","2018-06-18",114.129997
"1053","2018-06-19",113.68
"1054","2018-06-20",112.650002
"1055","2018-06-21",109.830002
"1056","2018-06-22",107.220001
"1057","2018-06-25",100.440002
"1058","2018-06-26",101.660004
"1059","2018-06-27",97.269997
"1060","2018-06-28",100.029999
"1061","2018-06-29",98.830002
"1062","2018-07-02",101.239998
"1063","2018-07-03",100.669998
"1064","2018-07-05",101.370003
"1065","2018-07-06",103.480003
"1066","2018-07-09",104.870003
"1067","2018-07-10",105.540001
"1068","2018-07-11",106.940002
"1069","2018-07-12",110.510002
"1070","2018-07-13",110.190002
"1071","2018-07-16",109.82
"1072","2018-07-17",110.730003
"1073","2018-07-18",111.129997
"1074","2018-07-19",111.559998
"1075","2018-07-20",111.760002
"1076","2018-07-23",112.75
"1077","2018-07-24",109.879997
"1078","2018-07-25",112.610001
"1079","2018-07-26",112.68
"1080","2018-07-27",108.010002
"1081","2018-07-30",103.120003
"1082","2018-07-31",106.25
"1083","2018-08-01",125.940002
"1084","2018-08-02",135.029999
"1085","2018-08-03",132.820007
"1086","2018-08-06",134.479996
"1087","2018-08-07",134.399994
"1088","2018-08-08",134.839996
"1089","2018-08-09",133.850006
"1090","2018-08-10",135.759995
"1091","2018-08-13",134.600006
"1092","2018-08-14",137.899994
"1093","2018-08-15",135.580002
"1094","2018-08-16",138.259995
"1095","2018-08-17",139.869995
"1096","2018-08-20",141.610001
"1097","2018-08-21",144.050003
"1098","2018-08-22",145.350006
"1099","2018-08-23",146.25
"1100","2018-08-24",150.940002
"1101","2018-08-27",151.470001
"1102","2018-08-28",152.339996
"1103","2018-08-29",153.929993
"1104","2018-08-30",152.789993
"1105","2018-08-31",155.119995
"1106","2018-09-04",156.220001
"1107","2018-09-05",148.419998
"1108","2018-09-06",152.039993
"1109","2018-09-07",155.899994
"1110","2018-09-10",156.979996
"1111","2018-09-11",159
"1112","2018-09-12",158.860001
"1113","2018-09-13",162.089996
"1114","2018-09-14",163.320007
"1115","2018-09-17",157.399994
"1116","2018-09-18",157.690002
"1117","2018-09-19",153.630005
"1118","2018-09-20",153.479996
"1119","2018-09-21",153.649994
"1120","2018-09-24",154.970001
"1121","2018-09-25",159.020004
"1122","2018-09-26",154.770004
"1123","2018-09-27",154.979996
"1124","2018-09-28",155.410004
"1125","2018-10-01",150.800003
"1126","2018-10-02",146.919998
"1127","2018-10-03",147.600006
"1128","2018-10-04",140.699997
"1129","2018-10-05",139.050003
"1130","2018-10-08",134.770004
"1131","2018-10-09",134.800003
"1132","2018-10-10",128.559998
"1133","2018-10-11",126.120003
"1134","2018-10-12",130.880005
"1135","2018-10-15",129.839996
"1136","2018-10-16",136.059998
"1137","2018-10-17",136.509995
"1138","2018-10-18",133.639999
"1139","2018-10-19",130.919998
"1140","2018-10-22",133.759995
"1141","2018-10-23",131.800003
"1142","2018-10-24",123.480003
"1143","2018-10-25",127.379997
"1144","2018-10-26",124.059998
"1145","2018-10-29",123.870003
"1146","2018-10-30",129.589996
"1147","2018-10-31",125.199997
"1148","2018-11-01",125.489998
"1149","2018-11-02",125.120003
"1150","2018-11-05",124.230003
"1151","2018-11-06",123.160004
"1152","2018-11-07",128.229996
"1153","2018-11-08",127.330002
"1154","2018-11-09",126.970001
"1155","2018-11-12",122.589996
"1156","2018-11-13",123.699997
"1157","2018-11-14",122.919998
"1158","2018-11-15",124.699997
"1159","2018-11-16",123.620003
"1160","2018-11-19",113.18
"1161","2018-11-20",114
"1162","2018-11-21",120.040001
"1163","2018-11-23",119.150002
"1164","2018-11-26",122.830002
"1165","2018-11-27",121.489998
"1166","2018-11-28",130.050003
"1167","2018-11-29",131.369995
"1168","2018-11-30",132.770004
"1169","2018-12-03",134.729996
"1170","2018-12-04",131
"1171","2018-12-06",133.570007
"1172","2018-12-07",129.639999
"1173","2018-12-10",131.720001
"1174","2018-12-11",131.619995
"1175","2018-12-12",134.589996
"1176","2018-12-13",133.360001
"1177","2018-12-14",130.619995
"1178","2018-12-17",123.349998
"1179","2018-12-18",124.870003
"1180","2018-12-19",123.650002
"1181","2018-12-20",119.559998
"1182","2018-12-21",115.010002
"1183","2018-12-24",111.540001
"1184","2018-12-26",120.220001
"1185","2018-12-27",121.75
"1186","2018-12-28",121.239998
"1187","2018-12-31",122.449997
"1188","2019-01-02",119.699997
"1189","2019-01-03",116.5
"1190","2019-01-04",121.019997
"1191","2019-01-07",124.110001
"1192","2019-01-08",127.139999
"1193","2019-01-09",128.470001
"1194","2019-01-10",128.610001
"1195","2019-01-11",127.300003
"1196","2019-01-14",124.57
"1197","2019-01-15",130.770004
"1198","2019-01-16",131.380005
"1199","2019-01-17",132.220001
"1200","2019-01-18",136.240005
"1201","2019-01-22",136.539993
"1202","2019-01-23",137.020004
"1203","2019-01-24",138.490005
"1204","2019-01-25",143.050003
"1205","2019-01-28",144
"1206","2019-01-29",141.669998
"1207","2019-01-30",145.559998
"1208","2019-01-31",148.240005
"1209","2019-02-01",150.850006
"1210","2019-02-04",155.960007
"1211","2019-02-05",156.960007
"1212","2019-02-06",169.139999
"1213","2019-02-07",168.169998
"1214","2019-02-08",175.960007
"1215","2019-02-11",172.210007
"1216","2019-02-12",173.339996
"1217","2019-02-13",173.059998
"1218","2019-02-14",178.380005
"1219","2019-02-15",182.470001
"1220","2019-02-19",179.559998
"1221","2019-02-20",177.039993
"1222","2019-02-21",178.929993
"1223","2019-02-22",184.279999
"1224","2019-02-25",181.330002
"1225","2019-02-26",180.429993
"1226","2019-02-27",182.720001
"1227","2019-02-28",181.729996
"1228","2019-03-01",181.800003
"1229","2019-03-04",177.419998
"1230","2019-03-05",178.570007
"1231","2019-03-06",175.639999
"1232","2019-03-07",176.229996
"1233","2019-03-08",178.080002
"1234","2019-03-11",181.160004
"1235","2019-03-12",182.289993
"1236","2019-03-13",181.029999
"1237","2019-03-14",183.350006
"1238","2019-03-15",181.940002
"1239","2019-03-18",181.690002
"1240","2019-03-19",183.119995
"1241","2019-03-20",181.970001
"1242","2019-03-21",190.050003
"1243","2019-03-22",181.160004
"1244","2019-03-25",183.809998
"1245","2019-03-26",185.710007
"1246","2019-03-27",182.970001
"1247","2019-03-28",186.690002
"1248","2019-03-29",189.130005
"1249","2019-04-01",190.279999
"1250","2019-04-02",190.720001
"1251","2019-04-03",190.309998
"1252","2019-04-04",183.690002
"1253","2019-04-05",183.479996
"1254","2019-04-08",184.25
"1255","2019-04-09",184.339996
"1256","2019-04-10",187.589996
"1257","2019-04-11",188.580002
"1258","2019-04-12",188.759995
"1259","2019-04-15",190.160004
"1260","2019-04-16",188.889999
"1261","2019-04-17",186.940002
"1262","2019-04-18",188.949997
"1263","2019-04-22",190.190002
"1264","2019-04-23",194.619995
"1265","2019-04-24",192.600006
"1266","2019-04-25",196.539993
"1267","2019-04-26",200.070007
"1268","2019-04-29",198.039993
"1269","2019-04-30",202.529999
"1270","2019-05-01",201.460007
"1271","2019-05-02",201.470001
"1272","2019-05-03",206.889999
"1273","2019-05-06",207.460007
"1274","2019-05-07",201.899994
"1275","2019-05-08",204.75
"1276","2019-05-09",207.889999
"1277","2019-05-10",208.389999
"1278","2019-05-13",197.25
"1279","2019-05-14",203.279999
"1280","2019-05-15",204.389999
"1281","2019-05-16",212.050003
"1282","2019-05-17",210.75
"1283","2019-05-20",207.289993
"1284","2019-05-21",213.550003
"1285","2019-05-22",213.070007
"1286","2019-05-23",206.770004
"1287","2019-05-24",208.229996
"1288","2019-05-28",208.190002
"1289","2019-05-29",206.050003
"1290","2019-05-30",209.139999
"1291","2019-05-31",212.100006
"1292","2019-06-03",197.339996
"1293","2019-06-04",209.020004
"1294","2019-06-05",216.770004
"1295","2019-06-06",219.210007
"1296","2019-06-07",222.449997
"1297","2019-06-10",221.910004
"1298","2019-06-11",213.830002
"1299","2019-06-12",214
"1300","2019-06-13",218.759995
"1301","2019-06-14",214.339996
"1302","2019-06-17",219.520004
"1303","2019-06-18",222.419998
"1304","2019-06-19",225.889999
"1305","2019-06-20",230.149994
"1306","2019-06-21",228.25
"1307","2019-06-24",225.75
"1308","2019-06-25",218.350006
"1309","2019-06-26",216.820007
"1310","2019-06-27",224.559998
"1311","2019-06-28",226.720001
"1312","2019-07-01",227
"1313","2019-07-02",232.919998
"1314","2019-07-03",235.740005
"1315","2019-07-05",239.300003
"1316","2019-07-08",239.059998
"1317","2019-07-09",239.919998
"1318","2019-07-10",244.470001
"1319","2019-07-11",243.869995
"1320","2019-07-12",243.639999
"1321","2019-07-15",243.380005
"1322","2019-07-16",239.970001
"1323","2019-07-17",242.410004
"1324","2019-07-18",242.050003
"1325","2019-07-19",232.809998
"1326","2019-07-22",233.929993
"1327","2019-07-23",231.889999
"1328","2019-07-24",235.130005
"1329","2019-07-25",235.119995
"1330","2019-07-26",235.199997
"1331","2019-07-29",229.610001
"1332","2019-07-30",228.619995
"1333","2019-07-31",240.75
"1334","2019-08-01",237.880005
"1335","2019-08-02",236.520004
"1336","2019-08-05",221.169998
"1337","2019-08-06",225.309998
"1338","2019-08-07",231.199997
"1339","2019-08-08",240.470001
"1340","2019-08-09",240.619995
"1341","2019-08-12",239.100006
"1342","2019-08-13",243.580002
"1343","2019-08-14",232.300003
"1344","2019-08-15",235.139999
"1345","2019-08-16",241.419998
"1346","2019-08-19",243.660004
"1347","2019-08-20",246.970001
"1348","2019-08-21",251.899994
"1349","2019-08-22",248.600006
"1350","2019-08-23",248.910004
"1351","2019-08-26",252.679993
"1352","2019-08-27",255.100006
"1353","2019-08-28",253.229996
"1354","2019-08-29",254.100006
"1355","2019-08-30",250.119995
"1356","2019-09-03",244.270004
"1357","2019-09-04",247.880005
"1358","2019-09-05",252.690002
"1359","2019-09-06",249.619995
"1360","2019-09-09",228.720001
"1361","2019-09-10",211.320007
"1362","2019-09-11",206.699997
"1363","2019-09-12",212.509995
"1364","2019-09-13",209.660004
"1365","2019-09-16",211.289993
"1366","2019-09-17",215.470001
"1367","2019-09-18",216.070007
"1368","2019-09-19",219.320007
"1369","2019-09-20",215.960007
"1370","2019-09-23",217.440002
"1371","2019-09-24",208.929993
"1372","2019-09-25",211.259995
"1373","2019-09-26",212.300003
"1374","2019-09-27",206.399994
"1375","2019-09-30",209.490005
"1376","2019-10-01",207.940002
"1377","2019-10-02",204.570007
"1378","2019-10-03",209.130005
"1379","2019-10-04",214.289993
"1380","2019-10-07",214.300003
"1381","2019-10-08",207.600006
"1382","2019-10-09",215.309998
"1383","2019-10-10",214.179993
"1384","2019-10-11",220.029999
"1385","2019-10-14",220.399994
"1386","2019-10-15",220.880005
"1387","2019-10-16",212.110001
"1388","2019-10-17",210.190002
"1389","2019-10-18",202.979996
"1390","2019-10-21",206.029999
"1391","2019-10-22",190.600006
"1392","2019-10-23",194.610001
"1393","2019-10-24",203.5
"1394","2019-10-25",209.669998
"1395","2019-10-28",209.080002
"1396","2019-10-29",209.160004
"1397","2019-10-30",213
"1398","2019-10-31",211.529999
"1399","2019-11-01",214.309998
"1400","2019-11-04",212.050003
"1401","2019-11-05",212.800003
"1402","2019-11-06",213.559998
"1403","2019-11-07",213
"1404","2019-11-08",218.419998
"1405","2019-11-11",220.160004
"1406","2019-11-12",222
"1407","2019-11-13",226.619995
"1408","2019-11-14",230.800003
"1409","2019-11-15",232.75
"1410","2019-11-18",235.259995
"1411","2019-11-19",239.490005
"1412","2019-11-20",260.929993
"1413","2019-11-21",261.459991
"1414","2019-11-22",263.309998
"1415","2019-11-25",267.23999
"1416","2019-11-26",274.100006
"1417","2019-11-27",279.660004
"1418","2019-11-29",276.809998
"1419","2019-12-02",269.040009
"1420","2019-12-03",270.429993
"1421","2019-12-04",269.910004
"1422","2019-12-05",268.529999
"1423","2019-12-06",268.790009
"1424","2019-12-09",268.799988
"1425","2019-12-10",265.5
"1426","2019-12-11",262.070007
"1427","2019-12-12",254.479996
"1428","2019-12-13",256.98999
"1429","2019-12-16",259.480011
"1430","2019-12-17",256.51001
"1431","2019-12-18",259.339996
"1432","2019-12-19",261.76001
"1433","2019-12-20",263.540009
"1434","2019-12-23",265.019989
"1435","2019-12-24",264.640015
"1436","2019-12-26",268.720001
"1437","2019-12-27",268.890015
"1438","2019-12-30",262.420013
"1439","2019-12-31",264.76001
"1440","2020-01-02",271.799988
"1441","2020-01-03",272.709991
"1442","2020-01-06",278.089996
"1443","2020-01-07",279.48999
"1444","2020-01-08",283.119995
"1445","2020-01-09",285.290009
"1446","2020-01-10",285.579987
"1447","2020-01-13",295.429993
"1448","2020-01-14",286.51001
"1449","2020-01-15",289.089996
"1450","2020-01-16",294.309998
"1451","2020-01-17",296.23999
"1452","2020-01-21",299.779999
"1453","2020-01-22",303.279999
"1454","2020-01-23",314.850006
"1455","2020-01-24",314.809998
"1456","2020-01-27",312.529999
"1457","2020-01-28",318.589996
"1458","2020-01-29",322.049988
"1459","2020-01-30",325.619995
"1460","2020-01-31",318.160004
"1461","2020-02-03",323.470001
"1462","2020-02-04",337.73999
"1463","2020-02-05",322.5
"1464","2020-02-06",290.709991
"1465","2020-02-07",293.529999
"1466","2020-02-10",297.98999
"1467","2020-02-11",294.76001
"1468","2020-02-12",296.359985
"1469","2020-02-13",303.290009
"1470","2020-02-14",314.429993
"1471","2020-02-18",318.160004
"1472","2020-02-19",324.480011
"1473","2020-02-20",310.329987
"1474","2020-02-21",300.390015
"1475","2020-02-24",295.769989
"1476","2020-02-25",288.910004
"1477","2020-02-26",291.920013
"1478","2020-02-27",281.359985
"1479","2020-02-28",282.649994
"1480","2020-03-02",291.959991
"1481","2020-03-03",282.299988
"1482","2020-03-04",293.690002
"1483","2020-03-05",282.26001
"1484","2020-03-06",267.709991
"1485","2020-03-09",240.839996
"1486","2020-03-10",239.479996
"1487","2020-03-11",220.679993
"1488","2020-03-12",191.979996
"1489","2020-03-13",226.619995
"1490","2020-03-16",196.270004
"1491","2020-03-17",216.75
"1492","2020-03-18",192.389999
"1493","2020-03-19",197.550003
"1494","2020-03-20",192.809998
"1495","2020-03-23",178.940002
"1496","2020-03-24",201.619995
"1497","2020-03-25",210.649994
"1498","2020-03-26",229.210007
"1499","2020-03-27",208.940002
"1500","2020-03-30",213.119995
"1501","2020-03-31",202.009995
"1502","2020-04-01",187.440002
"1503","2020-04-02",181.259995
"1504","2020-04-03",165.009995
"1505","2020-04-06",181.850006
"1506","2020-04-07",186.020004
"1507","2020-04-08",202.580002
"1508","2020-04-09",221.990005
"1509","2020-04-13",216.350006
"1510","2020-04-14",228.509995
"1511","2020-04-15",226.399994
"1512","2020-04-16",206.710007
"1513","2020-04-17",224.990005
"1514","2020-04-20",222.360001
"1515","2020-04-21",208.199997
"1516","2020-04-22",217.740005
"1517","2020-04-23",211.669998
"1518","2020-04-24",211.800003
"1519","2020-04-27",226.100006
"1520","2020-04-28",236.690002
"1521","2020-04-29",270
"1522","2020-04-30",261.019989
"1523","2020-05-01",241.660004
"1524","2020-05-04",248.119995
"1525","2020-05-05",256.980011
"1526","2020-05-06",255.039993
"1527","2020-05-07",268.820007
"1528","2020-05-08",272.029999
"1529","2020-05-11",274.290009
"1530","2020-05-12",263.450012
"1531","2020-05-13",243.309998
"1532","2020-05-14",252.809998
"1533","2020-05-15",261.679993
"1534","2020-05-18",283.899994
"1535","2020-05-19",279.690002
"1536","2020-05-20",273.470001
"1537","2020-05-21",274.279999
"1538","2020-05-22",269.350006
"1539","2020-05-26",280.299988
"1540","2020-05-27",287.059998
"1541","2020-05-28",287.209991
"1542","2020-05-29",297.230011
"1543","2020-06-01",305.609985
"1544","2020-06-02",306.839996
"1545","2020-06-03",306.980011
"1546","2020-06-04",303.170013
"1547","2020-06-05",329.779999
"1548","2020-06-08",331.019989
"1549","2020-06-09",327.600006
"1550","2020-06-10",331.5
"1551","2020-06-11",295.679993
"1552","2020-06-12",302.799988
"1553","2020-06-15",307.720001
"1554","2020-06-16",312.640015
"1555","2020-06-17",309.019989
"1556","2020-06-18",316.299988
"1557","2020-06-19",318.160004
"1558","2020-06-22",322.660004
"1559","2020-06-23",329.640015
"1560","2020-06-24",312.570007
"1561","2020-06-25",317.040009
"1562","2020-06-26",306.369995
"1563","2020-06-29",300.359985
"1564","2020-06-30",309.730011
"1565","2020-07-01",320.26001
"1566","2020-07-02",321.5
"1567","2020-07-06",321.410004
"1568","2020-07-07",313.730011
"1569","2020-07-08",319.140015
"1570","2020-07-09",314.01001
"1571","2020-07-10",309
"1572","2020-07-13",290.25
"1573","2020-07-14",286.440002
"1574","2020-07-15",294.190002
"1575","2020-07-16",290.299988
"1576","2020-07-17",295.070007
"1577","2020-07-20",302.799988
"1578","2020-07-21",293.899994
"1579","2020-07-22",298.059998
"1580","2020-07-23",291.200012
"1581","2020-07-24",286.970001
"1582","2020-07-27",290.290009
"1583","2020-07-28",286.790009
"1584","2020-07-29",294.420013
"1585","2020-07-30",286.529999
"1586","2020-07-31",284.369995
"1587","2020-08-03",288.079987
"1588","2020-08-04",285.5
"1589","2020-08-05",302.049988
"1590","2020-08-06",298.660004
"1591","2020-08-07",296.660004
"1592","2020-08-10",289.440002
"1593","2020-08-11",285.48999
"1594","2020-08-12",287.700012
"1595","2020-08-13",301.880005
"1596","2020-08-14",303.070007
"1597","2020-08-17",299.049988
"1598","2020-08-18",292.309998
"1599","2020-08-19",293
"1600","2020-08-20",293.429993
"1601","2020-08-21",287.209991
"1602","2020-08-24",284.429993
"1603","2020-08-25",287.269989
"1604","2020-08-26",295.839996
"1605","2020-08-27",293
"1606","2020-08-28",299.839996
"1607","2020-08-31",299.459991
"1608","2020-09-01",307.519989
"1609","2020-09-02",305.299988
"1610","2020-09-03",284
"1611","2020-09-04",270.75
"1612","2020-09-08",272.51001
"1613","2020-09-09",280.170013
"1614","2020-09-10",275.48999
"1615","2020-09-11",265.48999
"1616","2020-09-14",272.640015
"1617","2020-09-15",280.089996
"1618","2020-09-16",280.549988
"1619","2020-09-17",278.929993
"1620","2020-09-18",273.700012
"1621","2020-09-21",274.320007
"1622","2020-09-22",280.079987
"1623","2020-09-23",275.529999
"1624","2020-09-24",273.410004
"1625","2020-09-25",283.700012
"1626","2020-09-28",290.829987
"1627","2020-09-29",303.829987
"1628","2020-09-30",311.299988
"1629","2020-10-01",320.440002
"1630","2020-10-02",331.529999
"1631","2020-10-05",342.869995
"1632","2020-10-06",339.279999
"1633","2020-10-07",351.829987
"1634","2020-10-08",359.529999
"1635","2020-10-09",366
"1636","2020-10-12",366.839996
"1637","2020-10-13",373.779999
"1638","2020-10-14",372.940002
"1639","2020-10-15",375.910004
"1640","2020-10-16",381.799988
"1641","2020-10-19",383.119995
"1642","2020-10-20",384.679993
"1643","2020-10-21",376.070007
"1644","2020-10-22",377.329987
"1645","2020-10-23",388.649994
"1646","2020-10-26",378.420013
"1647","2020-10-27",382.700012
"1648","2020-10-28",371.549988
"1649","2020-10-29",373.089996
"1650","2020-10-30",364.089996
"1651","2020-11-02",360.600006
"1652","2020-11-03",369.140015
"1653","2020-11-04",397.429993
"1654","2020-11-05",373.26001
"1655","2020-11-06",388.119995
"1656","2020-11-09",405.049988
"1657","2020-11-10",377.679993
"1658","2020-11-11",381.459991
"1659","2020-11-12",379.980011
"1660","2020-11-13",381.720001
"1661","2020-11-16",379.329987
"1662","2020-11-17",381.660004
"1663","2020-11-18",380.269989
"1664","2020-11-19",392.640015
"1665","2020-11-20",392.709991
"1666","2020-11-23",402.48999
"1667","2020-11-24",400.480011
"1668","2020-11-25",407.170013
"1669","2020-11-27",416.769989
