"","date","RIBT"
"2165","2015-08-07",3.06
"2166","2015-08-10",2.9
"2167","2015-08-11",2.9
"2168","2015-08-12",2.78
"2169","2015-08-13",2.61
"2170","2015-08-14",2.8
"2171","2015-08-17",2.84
"2172","2015-08-18",2.69
"2173","2015-08-19",2.69
"2174","2015-08-20",2.63
"2175","2015-08-21",2.59
"2176","2015-08-24",2.44
"2177","2015-08-25",2.32
"2178","2015-08-26",2.33
"2179","2015-08-27",2.32
"2180","2015-08-28",2.39
"2181","2015-08-31",2.25
"2182","2015-09-01",2.45
"2183","2015-09-02",2.38
"2184","2015-09-03",2.45
"2185","2015-09-04",2.49
"2186","2015-09-08",2.37
"2187","2015-09-09",2.36
"2188","2015-09-10",2.43
"2189","2015-09-11",2.44
"2190","2015-09-14",2.36
"2191","2015-09-15",2.45
"2192","2015-09-16",2.44
"2193","2015-09-17",2.36
"2194","2015-09-18",2.53
"2195","2015-09-21",2.5
"2196","2015-09-22",2.5
"2197","2015-09-23",2.34
"2198","2015-09-24",2.49
"2199","2015-09-25",2.4
"2200","2015-09-28",2.37
"2201","2015-09-29",2.26
"2202","2015-09-30",2.19
"2203","2015-10-01",2.01
"2204","2015-10-02",1.9
"2205","2015-10-05",2.22
"2206","2015-10-06",2.16
"2207","2015-10-07",2.21
"2208","2015-10-08",2.37
"2209","2015-10-09",2.29
"2210","2015-10-12",2.28
"2211","2015-10-13",2.16
"2212","2015-10-14",2.18
"2213","2015-10-15",2.12
"2214","2015-10-16",2.14
"2215","2015-10-19",2.1
"2216","2015-10-20",2.1
"2217","2015-10-21",2.05
"2218","2015-10-22",2.07
"2219","2015-10-23",2.08
"2220","2015-10-26",1.96
"2221","2015-10-27",1.95
"2222","2015-10-28",1.95
"2223","2015-10-29",2.02
"2224","2015-10-30",1.97
"2225","2015-11-02",1.95
"2226","2015-11-03",1.91
"2227","2015-11-04",1.87
"2228","2015-11-05",1.96
"2229","2015-11-06",2.25
"2230","2015-11-09",2.16
"2231","2015-11-10",2.19
"2232","2015-11-11",2.15
"2233","2015-11-12",2.13
"2234","2015-11-13",2
"2235","2015-11-16",1.95
"2236","2015-11-17",1.89
"2237","2015-11-18",1.79
"2238","2015-11-19",1.78
"2239","2015-11-20",1.75
"2240","2015-11-23",1.76
"2241","2015-11-24",2.09
"2242","2015-11-25",2.09
"2243","2015-11-27",2.11
"2244","2015-11-30",2.09
"2245","2015-12-01",2.11
"2246","2015-12-02",2.08
"2247","2015-12-03",2.09
"2248","2015-12-04",2.15
"2249","2015-12-07",2.19
"2250","2015-12-08",2.15
"2251","2015-12-09",2.07
"2252","2015-12-10",2.09
"2253","2015-12-11",2.09
"2254","2015-12-14",2.12
"2255","2015-12-15",2.12
"2256","2015-12-16",2.11
"2257","2015-12-17",2.09
"2258","2015-12-18",2.1
"2259","2015-12-21",2.09
"2260","2015-12-22",2.05
"2261","2015-12-23",2.06
"2262","2015-12-24",2.08
"2263","2015-12-28",1.92
"2264","2015-12-29",1.86
"2265","2015-12-30",1.98
"2266","2015-12-31",1.9
"2267","2016-01-04",1.96
"2268","2016-01-05",1.98
"2269","2016-01-06",1.89
"2270","2016-01-07",2.23
"2271","2016-01-08",2.2
"2272","2016-01-11",2.07
"2273","2016-01-12",2
"2274","2016-01-13",1.9
"2275","2016-01-14",1.9
"2276","2016-01-15",1.87
"2277","2016-01-19",1.76
"2278","2016-01-20",1.75
"2279","2016-01-21",1.74
"2280","2016-01-22",2
"2281","2016-01-25",1.95
"2282","2016-01-26",1.94
"2283","2016-01-27",1.9
"2284","2016-01-28",1.9
"2285","2016-01-29",1.9
"2286","2016-02-01",1.97
"2287","2016-02-02",1.88
"2288","2016-02-03",1.84
"2289","2016-02-04",1.82
"2290","2016-02-05",1.81
"2291","2016-02-08",1.84
"2292","2016-02-09",1.9
"2293","2016-02-10",1.75
"2294","2016-02-11",1.75
"2295","2016-02-12",1.74
"2296","2016-02-16",1.69
"2297","2016-02-17",1.4
"2298","2016-02-18",1.4
"2299","2016-02-19",1.36
"2300","2016-02-22",1.33
"2301","2016-02-23",1.26
"2302","2016-02-24",1.24
"2303","2016-02-25",1.26
"2304","2016-02-26",1.21
"2305","2016-02-29",1.24
"2306","2016-03-01",1.21
"2307","2016-03-02",1.31
"2308","2016-03-03",1.19
"2309","2016-03-04",1.19
"2310","2016-03-07",1.24
"2311","2016-03-08",1.27
"2312","2016-03-09",1.28
"2313","2016-03-10",1.26
"2314","2016-03-11",1.23
"2315","2016-03-14",1.2
"2316","2016-03-15",1.23
"2317","2016-03-16",1.22
"2318","2016-03-17",1.18
"2319","2016-03-18",1.1
"2320","2016-03-21",1.22
"2321","2016-03-22",1.15
"2322","2016-03-23",1.19
"2323","2016-03-24",1.1
"2324","2016-03-28",1.12
"2325","2016-03-29",1.15
"2326","2016-03-30",1.15
"2327","2016-03-31",1.12
"2328","2016-04-01",1.15
"2329","2016-04-04",1.15
"2330","2016-04-05",1.14
"2331","2016-04-06",1.12
"2332","2016-04-07",1.15
"2333","2016-04-08",1.22
"2334","2016-04-11",1.37
"2335","2016-04-12",1.49
"2336","2016-04-13",1.5
"2337","2016-04-14",1.47
"2338","2016-04-15",1.49
"2339","2016-04-18",1.45
"2340","2016-04-19",1.46
"2341","2016-04-20",1.47
"2342","2016-04-21",1.52
"2343","2016-04-22",1.45
"2344","2016-04-25",1.44
"2345","2016-04-26",1.44
"2346","2016-04-27",1.4
"2347","2016-04-28",1.35
"2348","2016-04-29",1.29
"2349","2016-05-02",1.3
"2350","2016-05-03",1.47
"2351","2016-05-04",1.55
"2352","2016-05-05",1.49
"2353","2016-05-06",1.47
"2354","2016-05-09",1.47
"2355","2016-05-10",1.39
"2356","2016-05-11",1.34
"2357","2016-05-12",1.35
"2358","2016-05-13",1.41
"2359","2016-05-16",1.47
"2360","2016-05-17",1.46
"2361","2016-05-18",1.48
"2362","2016-05-19",1.5
"2363","2016-05-20",1.48
"2364","2016-05-23",1.46
"2365","2016-05-24",1.51
"2366","2016-05-25",1.48
"2367","2016-05-26",1.49
"2368","2016-05-27",1.49
"2369","2016-05-31",1.56
"2370","2016-06-01",1.64
"2371","2016-06-02",1.6
"2372","2016-06-03",1.58
"2373","2016-06-06",1.57
"2374","2016-06-07",1.56
"2375","2016-06-08",1.59
"2376","2016-06-09",1.58
"2377","2016-06-10",1.58
"2378","2016-06-13",1.56
"2379","2016-06-14",1.55
"2380","2016-06-15",1.67
"2381","2016-06-16",1.67
"2382","2016-06-17",1.67
"2383","2016-06-20",1.76
"2384","2016-06-21",1.71
"2385","2016-06-22",1.65
"2386","2016-06-23",1.61
"2387","2016-06-24",1.7
"2388","2016-06-27",1.57
"2389","2016-06-28",1.7
"2390","2016-06-29",1.67
"2391","2016-06-30",1.66
"2392","2016-07-01",1.58
"2393","2016-07-05",1.59
"2394","2016-07-06",1.65
"2395","2016-07-07",1.57
"2396","2016-07-08",1.39
"2397","2016-07-11",1.54
"2398","2016-07-12",1.63
"2399","2016-07-13",1.52
"2400","2016-07-14",1.58
"2401","2016-07-15",1.55
"2402","2016-07-18",1.57
"2403","2016-07-19",1.56
"2404","2016-07-20",1.46
"2405","2016-07-21",1.56
"2406","2016-07-22",1.64
"2407","2016-07-25",1.63
"2408","2016-07-26",1.61
"2409","2016-07-27",1.57
"2410","2016-07-28",1.48
"2411","2016-07-29",1.5
"2412","2016-08-01",1.5
"2413","2016-08-02",1.49
"2414","2016-08-03",1.54
"2415","2016-08-04",1.57
"2416","2016-08-05",1.55
"2417","2016-08-08",1.55
"2418","2016-08-09",1.54
"2419","2016-08-10",1.5
"2420","2016-08-11",1.47
"2421","2016-08-12",1.51
"2422","2016-08-15",1.52
"2423","2016-08-16",1.53
"2424","2016-08-17",1.62
"2425","2016-08-18",1.6
"2426","2016-08-19",1.52
"2427","2016-08-22",1.53
"2428","2016-08-23",1.56
"2429","2016-08-24",1.54
"2430","2016-08-25",1.43
"2431","2016-08-26",1.44
"2432","2016-08-29",1.38
"2433","2016-08-30",1.4
"2434","2016-08-31",1.38
"2435","2016-09-01",1.51
"2436","2016-09-02",1.45
"2437","2016-09-06",1.42
"2438","2016-09-07",1.38
"2439","2016-09-08",1.39
"2440","2016-09-09",1.38
"2441","2016-09-12",1.35
"2442","2016-09-13",1.34
"2443","2016-09-14",1.32
"2444","2016-09-15",1.28
"2445","2016-09-16",1.36
"2446","2016-09-19",1.28
"2447","2016-09-20",1.2
"2448","2016-09-21",1.19
"2449","2016-09-22",1.2
"2450","2016-09-23",1.4
"2451","2016-09-26",1.43
"2452","2016-09-27",1.43
"2453","2016-09-28",1.36
"2454","2016-09-29",1.46
"2455","2016-09-30",1.35
"2456","2016-10-03",1.38
"2457","2016-10-04",1.36
"2458","2016-10-05",1.43
"2459","2016-10-06",1.34
"2460","2016-10-07",1.35
"2461","2016-10-10",1.27
"2462","2016-10-11",1.27
"2463","2016-10-12",1.31
"2464","2016-10-13",1.39
"2465","2016-10-14",1.37
"2466","2016-10-17",1.27
"2467","2016-10-18",1.25
"2468","2016-10-19",1.3
"2469","2016-10-20",1.2
"2470","2016-10-21",1.24
"2471","2016-10-24",1.21
"2472","2016-10-25",1.21
"2473","2016-10-26",1.24
"2474","2016-10-27",1.19
"2475","2016-10-28",1.25
"2476","2016-10-31",1.29
"2477","2016-11-01",1.19
"2478","2016-11-02",1.16
"2479","2016-11-03",1.15
"2480","2016-11-04",1.15
"2481","2016-11-07",1.1
"2482","2016-11-08",1.11
"2483","2016-11-09",1.11
"2484","2016-11-10",1.2
"2485","2016-11-11",1.19
"2486","2016-11-14",1.16
"2487","2016-11-15",1.13
"2488","2016-11-16",1.16
"2489","2016-11-17",1.11
"2490","2016-11-18",1.04
"2491","2016-11-21",1.04
"2492","2016-11-22",1
"2493","2016-11-23",0.97
"2494","2016-11-25",0.96
"2495","2016-11-28",0.99
"2496","2016-11-29",0.91
"2497","2016-11-30",0.91
"2498","2016-12-01",0.88
"2499","2016-12-02",0.9
"2500","2016-12-05",0.83
"2501","2016-12-06",0.77
"2502","2016-12-07",0.75
"2503","2016-12-08",1.05
"2504","2016-12-09",1.14
"2505","2016-12-12",1.1
"2506","2016-12-13",1.12
"2507","2016-12-14",1
"2508","2016-12-15",1.05
"2509","2016-12-16",1.08
"2510","2016-12-19",1.06
"2511","2016-12-20",1.02
"2512","2016-12-21",0.98
"2513","2016-12-22",1
"2514","2016-12-23",1.02
"2515","2016-12-27",1.03
"2516","2016-12-28",1.03
"2517","2016-12-29",1.2
"2518","2016-12-30",1.03
"2519","2017-01-03",1.04
"2520","2017-01-04",1.07
"2521","2017-01-05",1.06
"2522","2017-01-06",1.06
"2523","2017-01-09",1.01
"2524","2017-01-10",0.9
"2525","2017-01-11",0.96
"2526","2017-01-12",0.99
"2527","2017-01-13",0.99
"2528","2017-01-17",0.97
"2529","2017-01-18",0.97
"2530","2017-01-19",0.97
"2531","2017-01-20",0.94
"2532","2017-01-23",0.93
"2533","2017-01-24",1.07
"2534","2017-01-25",0.96
"2535","2017-01-26",0.98
"2536","2017-01-27",0.98
"2537","2017-01-30",1
"2538","2017-01-31",0.93
"2539","2017-02-01",0.93
"2540","2017-02-02",0.9
"2541","2017-02-03",0.95
"2542","2017-02-06",0.99
"2543","2017-02-07",1
"2544","2017-02-08",0.98
"2545","2017-02-09",0.99
"2546","2017-02-10",0.89
"2547","2017-02-13",0.93
"2548","2017-02-14",0.93
"2549","2017-02-15",0.92
"2550","2017-02-16",0.9
"2551","2017-02-17",0.9
"2552","2017-02-21",0.8
"2553","2017-02-22",0.82
"2554","2017-02-23",0.8
"2555","2017-02-24",0.8
"2556","2017-02-27",0.82
"2557","2017-02-28",0.79
"2558","2017-03-01",0.82
"2559","2017-03-02",0.76
"2560","2017-03-03",0.76
"2561","2017-03-06",0.76
"2562","2017-03-07",0.78
"2563","2017-03-08",0.76
"2564","2017-03-09",0.78
"2565","2017-03-10",0.78
"2566","2017-03-13",0.81
"2567","2017-03-14",0.78
"2568","2017-03-15",0.77
"2569","2017-03-16",0.76
"2570","2017-03-17",0.75
"2571","2017-03-20",0.75
"2572","2017-03-21",0.79
"2573","2017-03-22",0.79
"2574","2017-03-23",0.82
"2575","2017-03-24",0.81
"2576","2017-03-27",0.82
"2577","2017-03-28",0.83
"2578","2017-03-29",0.83
"2579","2017-03-30",0.87
"2580","2017-03-31",0.86
"2581","2017-04-03",0.87
"2582","2017-04-04",0.83
"2583","2017-04-05",0.82
"2584","2017-04-06",0.84
"2585","2017-04-07",0.82
"2586","2017-04-10",0.86
"2587","2017-04-11",0.87
"2588","2017-04-12",0.85
"2589","2017-04-13",0.85
"2590","2017-04-17",0.85
"2591","2017-04-18",0.84
"2592","2017-04-19",0.84
"2593","2017-04-20",0.86
"2594","2017-04-21",0.86
"2595","2017-04-24",0.86
"2596","2017-04-25",0.84
"2597","2017-04-26",0.84
"2598","2017-04-27",0.88
"2599","2017-04-28",0.88
"2600","2017-05-01",0.86
"2601","2017-05-02",0.87
"2602","2017-05-03",0.88
"2603","2017-05-04",0.87
"2604","2017-05-05",0.86
"2605","2017-05-08",0.86
"2606","2017-05-09",0.85
"2607","2017-05-10",0.86
"2608","2017-05-11",0.89
"2609","2017-05-12",0.84
"2610","2017-05-15",0.87
"2611","2017-05-16",0.87
"2612","2017-05-17",0.85
"2613","2017-05-18",0.86
"2614","2017-05-19",0.89
"2615","2017-05-22",0.86
"2616","2017-05-23",0.86
"2617","2017-05-24",0.88
"2618","2017-05-25",0.86
"2619","2017-05-26",0.87
"2620","2017-05-30",0.85
"2621","2017-05-31",0.85
"2622","2017-06-01",0.85
"2623","2017-06-02",0.85
"2624","2017-06-05",0.88
"2625","2017-06-06",0.86
"2626","2017-06-07",0.86
"2627","2017-06-08",0.86
"2628","2017-06-09",0.86
"2629","2017-06-12",0.88
"2630","2017-06-13",0.91
"2631","2017-06-14",0.9
"2632","2017-06-15",0.92
"2633","2017-06-16",0.88
"2634","2017-06-19",0.9
"2635","2017-06-20",0.88
"2636","2017-06-21",0.9
"2637","2017-06-22",0.89
"2638","2017-06-23",0.91
"2639","2017-06-26",0.93
"2640","2017-06-27",0.93
"2641","2017-06-28",0.95
"2642","2017-06-29",0.95
"2643","2017-06-30",0.96
"2644","2017-07-03",0.97
"2645","2017-07-05",0.96
"2646","2017-07-06",0.92
"2647","2017-07-07",0.96
"2648","2017-07-10",1
"2649","2017-07-11",0.93
"2650","2017-07-12",0.92
"2651","2017-07-13",0.98
"2652","2017-07-14",1.04
"2653","2017-07-17",1.15
"2654","2017-07-18",0.98
"2655","2017-07-19",1.01
"2656","2017-07-20",1
"2657","2017-07-21",1.01
"2658","2017-07-24",1.03
"2659","2017-07-25",1.02
"2660","2017-07-26",1.04
"2661","2017-07-27",1.03
"2662","2017-07-28",1.07
"2663","2017-07-31",1.09
"2664","2017-08-01",1.06
"2665","2017-08-02",1.05
"2666","2017-08-03",1.07
"2667","2017-08-04",1.05
"2668","2017-08-07",1.07
"2669","2017-08-08",1.05
"2670","2017-08-09",1.04
"2671","2017-08-10",1.06
"2672","2017-08-11",1.02
"2673","2017-08-14",1.08
"2674","2017-08-15",1.08
"2675","2017-08-16",1.07
"2676","2017-08-17",1.07
"2677","2017-08-18",1.07
"2678","2017-08-21",1.09
"2679","2017-08-22",1.08
"2680","2017-08-23",1.08
"2681","2017-08-24",1.08
"2682","2017-08-25",1.1
"2683","2017-08-28",1.07
"2684","2017-08-29",1.08
"2685","2017-08-30",1.08
"2686","2017-08-31",1.06
"2687","2017-09-01",1.08
"2688","2017-09-05",1.07
"2689","2017-09-06",1.06
"2690","2017-09-07",1.04
"2691","2017-09-08",1.1
"2692","2017-09-11",1.1
"2693","2017-09-12",1.07
"2694","2017-09-13",1.06
"2695","2017-09-14",1.08
"2696","2017-09-15",1.1
"2697","2017-09-18",1.13
"2698","2017-09-19",1.15
"2699","2017-09-20",1.24
"2700","2017-09-21",1.24
"2701","2017-09-22",1.24
"2702","2017-09-25",1.21
"2703","2017-09-26",1.25
"2704","2017-09-27",1.24
"2705","2017-09-28",1.29
"2706","2017-09-29",1.3
"2707","2017-10-02",1.3
"2708","2017-10-03",1.31
"2709","2017-10-04",1.29
"2710","2017-10-05",1.28
"2711","2017-10-06",1.29
"2712","2017-10-09",1.27
"2713","2017-10-10",1.27
"2714","2017-10-11",1.27
"2715","2017-10-12",1.23
"2716","2017-10-13",1.24
"2717","2017-10-16",1.2
"2718","2017-10-17",1.18
"2719","2017-10-18",1.27
"2720","2017-10-19",1.27
"2721","2017-10-20",1.27
"2722","2017-10-23",1.26
"2723","2017-10-24",1.28
"2724","2017-10-25",1.29
"2725","2017-10-26",1.26
"2726","2017-10-27",1.27
"2727","2017-10-30",1.28
"2728","2017-10-31",1.24
"2729","2017-11-01",1.25
"2730","2017-11-02",1.24
"2731","2017-11-03",1.23
"2732","2017-11-06",1.25
"2733","2017-11-07",1.23
"2734","2017-11-08",1.24
"2735","2017-11-09",1.27
"2736","2017-11-10",1.24
"2737","2017-11-13",1.21
"2738","2017-11-14",1.22
"2739","2017-11-15",1.18
"2740","2017-11-16",1.27
"2741","2017-11-17",1.25
"2742","2017-11-20",1.23
"2743","2017-11-21",1.22
"2744","2017-11-22",1.24
"2745","2017-11-24",1.25
"2746","2017-11-27",1.24
"2747","2017-11-28",1.24
"2748","2017-11-29",1.23
"2749","2017-11-30",1.23
"2750","2017-12-01",1.32
"2751","2017-12-04",1.33
"2752","2017-12-05",1.35
"2753","2017-12-06",1.35
"2754","2017-12-07",1.4
"2755","2017-12-08",1.42
"2756","2017-12-11",1.43
"2757","2017-12-12",1.46
"2758","2017-12-13",1.46
"2759","2017-12-14",1.43
"2760","2017-12-15",1.46
"2761","2017-12-18",1.5
"2762","2017-12-19",1.49
"2763","2017-12-20",1.47
"2764","2017-12-21",1.48
"2765","2017-12-22",1.53
"2766","2017-12-26",1.52
"2767","2017-12-27",1.5
"2768","2017-12-28",1.46
"2769","2017-12-29",1.48
"2770","2018-01-02",1.49
"2771","2018-01-03",1.5
"2772","2018-01-04",1.49
"2773","2018-01-05",1.47
"2774","2018-01-08",1.52
"2775","2018-01-09",1.54
"2776","2018-01-10",1.54
"2777","2018-01-11",1.54
"2778","2018-01-12",1.47
"2779","2018-01-16",1.47
"2780","2018-01-17",1.46
"2781","2018-01-18",1.47
"2782","2018-01-19",1.44
"2783","2018-01-22",1.41
"2784","2018-01-23",1.39
"2785","2018-01-24",1.38
"2786","2018-01-25",1.38
"2787","2018-01-26",1.35
"2788","2018-01-29",1.36
"2789","2018-01-30",1.36
"2790","2018-01-31",1.35
"2791","2018-02-01",1.35
"2792","2018-02-02",1.35
"2793","2018-02-05",1.36
"2794","2018-02-06",1.38
"2795","2018-02-07",1.4
"2796","2018-02-08",1.4
"2797","2018-02-09",1.4
"2798","2018-02-12",1.41
"2799","2018-02-13",1.42
"2800","2018-02-14",1.42
"2801","2018-02-15",1.42
"2802","2018-02-16",1.41
"2803","2018-02-20",1.41
"2804","2018-02-21",1.45
"2805","2018-02-22",1.45
"2806","2018-02-23",1.48
"2807","2018-02-26",1.46
"2808","2018-02-27",1.45
"2809","2018-02-28",1.46
"2810","2018-03-01",1.46
"2811","2018-03-02",1.47
"2812","2018-03-05",1.47
"2813","2018-03-06",1.45
"2814","2018-03-07",1.46
"2815","2018-03-08",1.47
"2816","2018-03-09",1.48
"2817","2018-03-12",1.49
"2818","2018-03-13",1.5
"2819","2018-03-14",1.61
"2820","2018-03-15",1.5
"2821","2018-03-16",1.43
"2822","2018-03-19",1.37
"2823","2018-03-20",1.47
"2824","2018-03-21",1.48
"2825","2018-03-22",1.49
"2826","2018-03-23",1.55
"2827","2018-03-26",1.57
"2828","2018-03-27",1.57
"2829","2018-03-28",1.55
"2830","2018-03-29",1.57
"2831","2018-04-02",1.58
"2832","2018-04-03",1.58
"2833","2018-04-04",1.59
"2834","2018-04-05",1.64
"2835","2018-04-06",1.63
"2836","2018-04-09",1.62
"2837","2018-04-10",1.62
"2838","2018-04-11",1.6
"2839","2018-04-12",1.61
"2840","2018-04-13",1.61
"2841","2018-04-16",1.55
"2842","2018-04-17",1.6
"2843","2018-04-18",1.58
"2844","2018-04-19",1.59
"2845","2018-04-20",1.6
"2846","2018-04-23",1.56
"2847","2018-04-24",1.55
"2848","2018-04-25",1.55
"2849","2018-04-26",1.56
"2850","2018-04-27",1.56
"2851","2018-04-30",1.56
"2852","2018-05-01",1.56
"2853","2018-05-02",1.57
"2854","2018-05-03",1.55
"2855","2018-05-04",1.58
"2856","2018-05-07",1.52
"2857","2018-05-08",1.55
"2858","2018-05-09",1.55
"2859","2018-05-10",1.53
"2860","2018-05-11",1.56
"2861","2018-05-14",1.59
"2862","2018-05-15",1.57
"2863","2018-05-16",1.53
"2864","2018-05-17",1.62
"2865","2018-05-18",1.61
"2866","2018-05-21",1.59
"2867","2018-05-22",1.58
"2868","2018-05-23",1.59
"2869","2018-05-24",1.59
"2870","2018-05-25",1.59
"2871","2018-05-29",1.6
"2872","2018-05-30",1.59
"2873","2018-05-31",1.62
"2874","2018-06-01",1.63
"2875","2018-06-04",1.63
"2876","2018-06-05",1.63
"2877","2018-06-06",1.65
"2878","2018-06-07",1.66
"2879","2018-06-08",1.64
"2880","2018-06-11",1.66
"2881","2018-06-12",1.6
"2882","2018-06-13",1.63
"2883","2018-06-14",1.65
"2884","2018-06-15",1.72
"2885","2018-06-18",1.77
"2886","2018-06-19",1.78
"2887","2018-06-20",1.83
"2888","2018-06-21",1.83
"2889","2018-06-22",1.84
"2890","2018-06-25",1.83
"2891","2018-06-26",1.86
"2892","2018-06-27",2
"2893","2018-06-28",2.03
"2894","2018-06-29",2.16
"2895","2018-07-02",2.25
"2896","2018-07-03",2.29
"2897","2018-07-05",2.35
"2898","2018-07-06",2.66
"2899","2018-07-09",2.97
"2900","2018-07-10",2.81
"2901","2018-07-11",2.85
"2902","2018-07-12",2.82
"2903","2018-07-13",2.63
"2904","2018-07-16",2.66
"2905","2018-07-17",2.65
"2906","2018-07-18",2.59
"2907","2018-07-19",2.51
"2908","2018-07-20",2.54
"2909","2018-07-23",2.46
"2910","2018-07-24",2.26
"2911","2018-07-25",2.39
"2912","2018-07-26",2.36
"2913","2018-07-27",2.42
"2914","2018-07-30",2.37
"2915","2018-07-31",2.41
"2916","2018-08-01",2.38
"2917","2018-08-02",2.38
"2918","2018-08-03",2.49
"2919","2018-08-06",2.37
"2920","2018-08-07",2.57
"2921","2018-08-08",2.55
"2922","2018-08-09",2.68
"2923","2018-08-10",2.71
"2924","2018-08-13",2.84
"2925","2018-08-14",2.94
"2926","2018-08-15",2.94
"2927","2018-08-16",2.91
"2928","2018-08-17",2.9
"2929","2018-08-20",2.94
"2930","2018-08-21",2.9
"2931","2018-08-22",2.95
"2932","2018-08-23",2.93
"2933","2018-08-24",3.15
"2934","2018-08-27",3.43
"2935","2018-08-28",3.22
"2936","2018-08-29",3.26
"2937","2018-08-30",3.18
"2938","2018-08-31",3.26
"2939","2018-09-04",3.17
"2940","2018-09-05",3.04
"2941","2018-09-06",3.03
"2942","2018-09-07",3.07
"2943","2018-09-10",2.91
"2944","2018-09-11",3
"2945","2018-09-12",2.97
"2946","2018-09-13",3.09
"2947","2018-09-14",3.06
"2948","2018-09-17",2.98
"2949","2018-09-18",3.05
"2950","2018-09-19",2.95
"2951","2018-09-20",3.06
"2952","2018-09-21",2.94
"2953","2018-09-24",2.95
"2954","2018-09-25",2.89
"2955","2018-09-26",2.9
"2956","2018-09-27",2.84
"2957","2018-09-28",2.87
"2958","2018-10-01",2.82
"2959","2018-10-02",2.75
"2960","2018-10-03",2.79
"2961","2018-10-04",2.68
"2962","2018-10-05",2.6
"2963","2018-10-08",2.65
"2964","2018-10-09",2.65
"2965","2018-10-10",2.62
"2966","2018-10-11",2.67
"2967","2018-10-12",2.76
"2968","2018-10-15",2.8
"2969","2018-10-16",2.84
"2970","2018-10-17",2.81
"2971","2018-10-18",2.77
"2972","2018-10-19",2.67
"2973","2018-10-22",2.57
"2974","2018-10-23",2.55
"2975","2018-10-24",2.61
"2976","2018-10-25",2.51
"2977","2018-10-26",2.61
"2978","2018-10-29",2.58
"2979","2018-10-30",2.56
"2980","2018-10-31",2.6
"2981","2018-11-01",2.63
"2982","2018-11-02",2.57
"2983","2018-11-05",2.58
"2984","2018-11-06",2.6
"2985","2018-11-07",2.77
"2986","2018-11-08",2.87
"2987","2018-11-09",2.75
"2988","2018-11-12",2.72
"2989","2018-11-13",2.8
"2990","2018-11-14",2.85
"2991","2018-11-15",2.93
"2992","2018-11-16",2.96
"2993","2018-11-19",2.98
"2994","2018-11-20",2.92
"2995","2018-11-21",2.9
"2996","2018-11-23",3
"2997","2018-11-26",2.95
"2998","2018-11-27",2.95
"2999","2018-11-28",3
"3000","2018-11-29",3.05
"3001","2018-11-30",3.1
"3002","2018-12-03",3.21
"3003","2018-12-04",3.31
"3004","2018-12-06",3.3
"3005","2018-12-07",3.3
"3006","2018-12-10",3.33
"3007","2018-12-11",3.37
"3008","2018-12-12",3.45
"3009","2018-12-13",3.43
"3010","2018-12-14",3.43
"3011","2018-12-17",3.36
"3012","2018-12-18",3.11
"3013","2018-12-19",3.01
"3014","2018-12-20",2.95
"3015","2018-12-21",2.84
"3016","2018-12-24",2.82
"3017","2018-12-26",2.86
"3018","2018-12-27",2.9
"3019","2018-12-28",2.97
"3020","2018-12-31",3
"3021","2019-01-02",2.92
"3022","2019-01-03",2.95
"3023","2019-01-04",3.02
"3024","2019-01-07",3.05
"3025","2019-01-08",3.1
"3026","2019-01-09",3.15
"3027","2019-01-10",3.16
"3028","2019-01-11",3.17
"3029","2019-01-14",3.15
"3030","2019-01-15",3.15
"3031","2019-01-16",3.17
"3032","2019-01-17",3.17
"3033","2019-01-18",3.2
"3034","2019-01-22",3.11
"3035","2019-01-23",3.24
"3036","2019-01-24",3.25
"3037","2019-01-25",3.32
"3038","2019-01-28",3.29
"3039","2019-01-29",3.22
"3040","2019-01-30",3.29
"3041","2019-01-31",3.27
"3042","2019-02-01",3.36
"3043","2019-02-04",3.35
"3044","2019-02-05",3.18
"3045","2019-02-06",3.16
"3046","2019-02-07",3.06
"3047","2019-02-08",3.15
"3048","2019-02-11",3.18
"3049","2019-02-12",3.27
"3050","2019-02-13",3.26
"3051","2019-02-14",3.18
"3052","2019-02-15",3.24
"3053","2019-02-19",3.24
"3054","2019-02-20",3.21
"3055","2019-02-21",3.24
"3056","2019-02-22",3.35
"3057","2019-02-25",3.37
"3058","2019-02-26",3.46
"3059","2019-02-27",3.45
"3060","2019-02-28",3.48
"3061","2019-03-01",3.5
"3062","2019-03-04",3.45
"3063","2019-03-05",3.49
"3064","2019-03-06",3.52
"3065","2019-03-07",3.56
"3066","2019-03-08",3.61
"3067","2019-03-11",3.61
"3068","2019-03-12",3.66
"3069","2019-03-13",3.73
"3070","2019-03-14",3.8
"3071","2019-03-15",3.8
"3072","2019-03-18",3.67
"3073","2019-03-19",3.72
"3074","2019-03-20",3.65
"3075","2019-03-21",3.71
"3076","2019-03-22",3.58
"3077","2019-03-25",3.43
"3078","2019-03-26",3.51
"3079","2019-03-27",3.52
"3080","2019-03-28",3.56
"3081","2019-03-29",3.72
"3082","2019-04-01",3.4
"3083","2019-04-02",3.54
"3084","2019-04-03",3.46
"3085","2019-04-04",3.45
"3086","2019-04-05",3.36
"3087","2019-04-08",3.21
"3088","2019-04-09",3.09
"3089","2019-04-10",3.1
"3090","2019-04-11",3.01
"3091","2019-04-12",3.15
"3092","2019-04-15",3.15
"3093","2019-04-16",3.07
"3094","2019-04-17",3.06
"3095","2019-04-18",3.08
"3096","2019-04-22",3.04
"3097","2019-04-23",3.11
"3098","2019-04-24",3.03
