"","date","ABMD"
"998","2010-12-16",9.22
"999","2010-12-17",9.19
"1000","2010-12-20",9.23
"1001","2010-12-21",9.42
"1002","2010-12-22",9.48
"1003","2010-12-23",9.56
"1004","2010-12-27",9.75
"1005","2010-12-28",9.77
"1006","2010-12-29",9.85
"1007","2010-12-30",9.71
"1008","2010-12-31",9.61
"1009","2011-01-03",9.8
"1010","2011-01-04",9.8
"1011","2011-01-05",10.03
"1012","2011-01-06",10.05
"1013","2011-01-07",9.89
"1014","2011-01-10",10.02
"1015","2011-01-11",10.09
"1016","2011-01-12",10.24
"1017","2011-01-13",10.29
"1018","2011-01-14",10.23
"1019","2011-01-18",9.98
"1020","2011-01-19",9.7
"1021","2011-01-20",9.49
"1022","2011-01-21",9.76
"1023","2011-01-24",9.86
"1024","2011-01-25",9.95
"1025","2011-01-26",10
"1026","2011-01-27",10.01
"1027","2011-01-28",9.81
"1028","2011-01-31",9.8
"1029","2011-02-01",9.96
"1030","2011-02-02",10.12
"1031","2011-02-03",12.31
"1032","2011-02-04",13.14
"1033","2011-02-07",13.37
"1034","2011-02-08",13.56
"1035","2011-02-09",13.58
"1036","2011-02-10",13.46
"1037","2011-02-11",13.51
"1038","2011-02-14",13.5
"1039","2011-02-15",13.34
"1040","2011-02-16",13.27
"1041","2011-02-17",13.26
"1042","2011-02-18",13.25
"1043","2011-02-22",12.81
"1044","2011-02-23",12.31
"1045","2011-02-24",12.83
"1046","2011-02-25",12.96
"1047","2011-02-28",12.47
"1048","2011-03-01",12.71
"1049","2011-03-02",13.15
"1050","2011-03-03",13.6
"1051","2011-03-04",13.45
"1052","2011-03-07",13.22
"1053","2011-03-08",13.84
"1054","2011-03-09",14.14
"1055","2011-03-10",14
"1056","2011-03-11",14.03
"1057","2011-03-14",14.1
"1058","2011-03-15",13.74
"1059","2011-03-16",13.59
"1060","2011-03-17",13.75
"1061","2011-03-18",13.94
"1062","2011-03-21",14.28
"1063","2011-03-22",14.49
"1064","2011-03-23",14.4
"1065","2011-03-24",14.46
"1066","2011-03-25",14.48
"1067","2011-03-28",14.51
"1068","2011-03-29",14.58
"1069","2011-03-30",14.91
"1070","2011-03-31",14.53
"1071","2011-04-01",14.65
"1072","2011-04-04",14.88
"1073","2011-04-05",15.02
"1074","2011-04-06",15.48
"1075","2011-04-07",15.32
"1076","2011-04-08",15.15
"1077","2011-04-11",16.07
"1078","2011-04-12",16.030001
"1079","2011-04-13",15.88
"1080","2011-04-14",15.09
"1081","2011-04-15",16.93
"1082","2011-04-18",16.65
"1083","2011-04-19",16.6
"1084","2011-04-20",16.629999
"1085","2011-04-21",16.57
"1086","2011-04-25",16.34
"1087","2011-04-26",16.719999
"1088","2011-04-27",16.540001
"1089","2011-04-28",16.549999
"1090","2011-04-29",17.379999
"1091","2011-05-02",17.15
"1092","2011-05-03",16.76
"1093","2011-05-04",16.59
"1094","2011-05-05",16.629999
"1095","2011-05-06",16.940001
"1096","2011-05-09",17.23
"1097","2011-05-10",17.6
"1098","2011-05-11",17.209999
"1099","2011-05-12",17.690001
"1100","2011-05-13",17.67
"1101","2011-05-16",17.309999
"1102","2011-05-17",17.860001
"1103","2011-05-18",17.65
"1104","2011-05-19",17.780001
"1105","2011-05-20",17.950001
"1106","2011-05-23",17.889999
"1107","2011-05-24",18.309999
"1108","2011-05-25",18.91
"1109","2011-05-26",18.940001
"1110","2011-05-27",18.530001
"1111","2011-05-31",18.780001
"1112","2011-06-01",18.059999
"1113","2011-06-02",17.809999
"1114","2011-06-03",17.280001
"1115","2011-06-06",16.860001
"1116","2011-06-07",17.1
"1117","2011-06-08",17.059999
"1118","2011-06-09",17
"1119","2011-06-10",16.48
"1120","2011-06-13",16.33
"1121","2011-06-14",16.48
"1122","2011-06-15",15.96
"1123","2011-06-16",16.280001
"1124","2011-06-17",16.440001
"1125","2011-06-20",16.799999
"1126","2011-06-21",16.709999
"1127","2011-06-22",16.52
"1128","2011-06-23",16.190001
"1129","2011-06-24",16.09
"1130","2011-06-27",16.42
"1131","2011-06-28",15.58
"1132","2011-06-29",16.02
"1133","2011-06-30",16.200001
"1134","2011-07-01",16.75
"1135","2011-07-05",16.700001
"1136","2011-07-06",16.92
"1137","2011-07-07",16.85
"1138","2011-07-08",16.690001
"1139","2011-07-11",16.32
"1140","2011-07-12",16.23
"1141","2011-07-13",16.58
"1142","2011-07-14",16.34
"1143","2011-07-15",16.389999
"1144","2011-07-18",16.4
"1145","2011-07-19",17.1
"1146","2011-07-20",16.68
"1147","2011-07-21",17.25
"1148","2011-07-22",16.92
"1149","2011-07-25",16.43
"1150","2011-07-26",16.35
"1151","2011-07-27",16.07
"1152","2011-07-28",16.51
"1153","2011-07-29",16.51
"1154","2011-08-01",15.85
"1155","2011-08-02",15.16
"1156","2011-08-03",15.24
"1157","2011-08-04",12.05
"1158","2011-08-05",11.54
"1159","2011-08-08",10.63
"1160","2011-08-09",11.08
"1161","2011-08-10",10.3
"1162","2011-08-11",10.76
"1163","2011-08-12",11.66
"1164","2011-08-15",12.35
"1165","2011-08-16",12.05
"1166","2011-08-17",12.52
"1167","2011-08-18",11.8
"1168","2011-08-19",11.63
"1169","2011-08-22",11.36
"1170","2011-08-23",11.8
"1171","2011-08-24",12.11
"1172","2011-08-25",11.3
"1173","2011-08-26",11.7
"1174","2011-08-29",12.15
"1175","2011-08-30",12.12
"1176","2011-08-31",12.44
"1177","2011-09-01",12.29
"1178","2011-09-02",11.74
"1179","2011-09-06",11.35
"1180","2011-09-07",11.59
"1181","2011-09-08",11.24
"1182","2011-09-09",10.77
"1183","2011-09-12",10.71
"1184","2011-09-13",10.9
"1185","2011-09-14",11.23
"1186","2011-09-15",11.85
"1187","2011-09-16",12.13
"1188","2011-09-19",11.58
"1189","2011-09-20",11.48
"1190","2011-09-21",11.07
"1191","2011-09-22",10.78
"1192","2011-09-23",10.51
"1193","2011-09-26",10.86
"1194","2011-09-27",11.61
"1195","2011-09-28",11.03
"1196","2011-09-29",10.92
"1197","2011-09-30",11.03
"1198","2011-10-03",10.09
"1199","2011-10-04",11.13
"1200","2011-10-05",11.67
"1201","2011-10-06",11.59
"1202","2011-10-07",11.43
"1203","2011-10-10",12.17
"1204","2011-10-11",11.72
"1205","2011-10-12",12.38
"1206","2011-10-13",12.04
"1207","2011-10-14",12.3
"1208","2011-10-17",11.74
"1209","2011-10-18",11.85
"1210","2011-10-19",11.79
"1211","2011-10-20",11.67
"1212","2011-10-21",11.7
"1213","2011-10-24",12.49
"1214","2011-10-25",12.78
"1215","2011-10-26",13.76
"1216","2011-10-27",15.13
"1217","2011-10-28",15.28
"1218","2011-10-31",15.06
"1219","2011-11-01",14.33
"1220","2011-11-02",14.51
"1221","2011-11-03",17.77
"1222","2011-11-04",18.73
"1223","2011-11-07",18.74
"1224","2011-11-08",19.290001
"1225","2011-11-09",18.459999
"1226","2011-11-10",18.58
"1227","2011-11-11",19.41
"1228","2011-11-14",18.67
"1229","2011-11-15",19.389999
"1230","2011-11-16",18.73
"1231","2011-11-17",18.74
"1232","2011-11-18",18.389999
"1233","2011-11-21",17.790001
"1234","2011-11-22",17.66
"1235","2011-11-23",17.59
"1236","2011-11-25",17.35
"1237","2011-11-28",18.440001
"1238","2011-11-29",18.959999
"1239","2011-11-30",20.139999
"1240","2011-12-01",19.91
"1241","2011-12-02",19.889999
"1242","2011-12-05",20.299999
"1243","2011-12-06",20.6
"1244","2011-12-07",20.549999
"1245","2011-12-08",19.91
"1246","2011-12-09",21.110001
"1247","2011-12-12",20.59
"1248","2011-12-13",20.440001
"1249","2011-12-14",20
"1250","2011-12-15",19.77
"1251","2011-12-16",19.25
"1252","2011-12-19",18.25
"1253","2011-12-20",18.190001
"1254","2011-12-21",17.9
"1255","2011-12-22",18.52
"1256","2011-12-23",18.469999
"1257","2011-12-27",18.360001
"1258","2011-12-28",18.25
"1259","2011-12-29",18.379999
"1260","2011-12-30",18.469999
"1261","2012-01-03",18.25
"1262","2012-01-04",18.110001
"1263","2012-01-05",18.27
"1264","2012-01-06",18.139999
"1265","2012-01-09",18.209999
"1266","2012-01-10",18.16
"1267","2012-01-11",18.24
"1268","2012-01-12",18.32
"1269","2012-01-13",17.98
"1270","2012-01-17",18.049999
"1271","2012-01-18",18.200001
"1272","2012-01-19",18.629999
"1273","2012-01-20",18.610001
"1274","2012-01-23",17.799999
"1275","2012-01-24",18.07
"1276","2012-01-25",18.389999
"1277","2012-01-26",18.049999
"1278","2012-01-27",17.65
"1279","2012-01-30",17.35
"1280","2012-01-31",18.5
"1281","2012-02-01",19
"1282","2012-02-02",19.24
"1283","2012-02-03",20.98
"1284","2012-02-06",22.75
"1285","2012-02-07",22.700001
"1286","2012-02-08",23.549999
"1287","2012-02-09",23.190001
"1288","2012-02-10",23.219999
"1289","2012-02-13",24.18
"1290","2012-02-14",24
"1291","2012-02-15",23.73
"1292","2012-02-16",23.139999
"1293","2012-02-17",22.370001
"1294","2012-02-21",21.67
"1295","2012-02-22",21.33
"1296","2012-02-23",21.42
"1297","2012-02-24",22.120001
"1298","2012-02-27",21.9
"1299","2012-02-28",21.42
"1300","2012-02-29",20.879999
"1301","2012-03-01",21.1
"1302","2012-03-02",20.4
"1303","2012-03-05",20.190001
"1304","2012-03-06",19.540001
"1305","2012-03-07",20.77
"1306","2012-03-08",21.190001
"1307","2012-03-09",21.870001
"1308","2012-03-12",21.870001
"1309","2012-03-13",22.48
"1310","2012-03-14",22.190001
"1311","2012-03-15",21.959999
"1312","2012-03-16",22.530001
"1313","2012-03-19",22.41
"1314","2012-03-20",22.299999
"1315","2012-03-21",23.1
"1316","2012-03-22",22.99
"1317","2012-03-23",23
"1318","2012-03-26",23.52
"1319","2012-03-27",22.709999
"1320","2012-03-28",22.389999
"1321","2012-03-29",22.18
"1322","2012-03-30",22.190001
"1323","2012-04-02",22.389999
"1324","2012-04-03",22.190001
"1325","2012-04-04",21.549999
"1326","2012-04-05",21.49
"1327","2012-04-09",21.17
"1328","2012-04-10",20.459999
"1329","2012-04-11",20.9
"1330","2012-04-12",21.040001
"1331","2012-04-13",20.59
"1332","2012-04-16",20.57
"1333","2012-04-17",20.889999
"1334","2012-04-18",20.77
"1335","2012-04-19",20.700001
"1336","2012-04-20",21.4
"1337","2012-04-23",22.23
"1338","2012-04-24",22.790001
"1339","2012-04-25",23.620001
"1340","2012-04-26",24.4
"1341","2012-04-27",24.620001
"1342","2012-04-30",24.33
"1343","2012-05-01",24.5
"1344","2012-05-02",23.9
"1345","2012-05-03",23.74
"1346","2012-05-04",23.209999
"1347","2012-05-07",23.51
"1348","2012-05-08",23.110001
"1349","2012-05-09",23.52
"1350","2012-05-10",24
"1351","2012-05-11",23.190001
"1352","2012-05-14",23.139999
"1353","2012-05-15",23.74
"1354","2012-05-16",23.219999
"1355","2012-05-17",23.15
"1356","2012-05-18",23.040001
"1357","2012-05-21",24.290001
"1358","2012-05-22",22.440001
"1359","2012-05-23",22.02
"1360","2012-05-24",21.92
"1361","2012-05-25",20.799999
"1362","2012-05-29",20.799999
"1363","2012-05-30",20.52
"1364","2012-05-31",20.33
"1365","2012-06-01",18.91
"1366","2012-06-04",19.77
"1367","2012-06-05",20.41
"1368","2012-06-06",21.370001
"1369","2012-06-07",21.299999
"1370","2012-06-08",21.809999
"1371","2012-06-11",21.190001
"1372","2012-06-12",21.450001
"1373","2012-06-13",20.950001
"1374","2012-06-14",21.42
"1375","2012-06-15",22.15
"1376","2012-06-18",21.700001
"1377","2012-06-19",21.9
"1378","2012-06-20",22.110001
"1379","2012-06-21",21.15
"1380","2012-06-22",21.209999
"1381","2012-06-25",20.709999
"1382","2012-06-26",21
"1383","2012-06-27",21.870001
"1384","2012-06-28",21.91
"1385","2012-06-29",22.82
"1386","2012-07-02",23.459999
"1387","2012-07-03",23.530001
"1388","2012-07-05",23.719999
"1389","2012-07-06",23.5
"1390","2012-07-09",23.610001
"1391","2012-07-10",23.709999
"1392","2012-07-11",23.91
"1393","2012-07-12",23.809999
"1394","2012-07-13",24.440001
"1395","2012-07-16",24.27
"1396","2012-07-17",24.15
"1397","2012-07-18",23.93
"1398","2012-07-19",23.709999
"1399","2012-07-20",23.33
"1400","2012-07-23",22.52
"1401","2012-07-24",21.889999
"1402","2012-07-25",21.690001
"1403","2012-07-26",21.860001
"1404","2012-07-27",22.08
"1405","2012-07-30",22.43
"1406","2012-07-31",22.549999
"1407","2012-08-01",22.969999
"1408","2012-08-02",22.83
"1409","2012-08-03",23.200001
"1410","2012-08-06",22.440001
"1411","2012-08-07",22.440001
"1412","2012-08-08",21.6
"1413","2012-08-09",21.98
"1414","2012-08-10",21.450001
"1415","2012-08-13",20.27
"1416","2012-08-14",20.35
"1417","2012-08-15",20.52
"1418","2012-08-16",19.51
"1419","2012-08-17",20.790001
"1420","2012-08-20",21.709999
"1421","2012-08-21",21.32
"1422","2012-08-22",21.360001
"1423","2012-08-23",21.809999
"1424","2012-08-24",21.809999
"1425","2012-08-27",22.440001
"1426","2012-08-28",22.51
"1427","2012-08-29",22.530001
"1428","2012-08-30",22.139999
"1429","2012-08-31",22.33
"1430","2012-09-04",22.940001
"1431","2012-09-05",22.719999
"1432","2012-09-06",23.290001
"1433","2012-09-07",21
"1434","2012-09-10",20.360001
"1435","2012-09-11",20.389999
"1436","2012-09-12",20.59
"1437","2012-09-13",21.1
"1438","2012-09-14",20.290001
"1439","2012-09-17",20.27
"1440","2012-09-18",21.01
"1441","2012-09-19",21.209999
"1442","2012-09-20",21.469999
"1443","2012-09-21",22.049999
"1444","2012-09-24",21.549999
"1445","2012-09-25",22.24
"1446","2012-09-26",21.450001
"1447","2012-09-27",21.440001
"1448","2012-09-28",20.99
"1449","2012-10-01",21.040001
"1450","2012-10-02",20.809999
"1451","2012-10-03",20.629999
"1452","2012-10-04",20.799999
"1453","2012-10-05",20.700001
"1454","2012-10-08",20.49
"1455","2012-10-09",20
"1456","2012-10-10",20.450001
"1457","2012-10-11",20.24
"1458","2012-10-12",19.99
"1459","2012-10-15",20.51
"1460","2012-10-16",21
"1461","2012-10-17",20.639999
"1462","2012-10-18",20.33
"1463","2012-10-19",19.700001
"1464","2012-10-22",19.049999
"1465","2012-10-23",18.690001
"1466","2012-10-24",18.700001
"1467","2012-10-25",18.93
"1468","2012-10-26",18.92
"1469","2012-10-31",19.82
"1470","2012-11-01",13.61
"1471","2012-11-02",13.86
"1472","2012-11-05",13.48
"1473","2012-11-06",13.34
"1474","2012-11-07",13.06
"1475","2012-11-08",12.89
"1476","2012-11-09",13.26
"1477","2012-11-12",13.5
"1478","2012-11-13",13.54
"1479","2012-11-14",13.51
"1480","2012-11-15",13.86
"1481","2012-11-16",14.3
"1482","2012-11-19",14.09
"1483","2012-11-20",13.89
"1484","2012-11-21",13.97
"1485","2012-11-23",14.25
"1486","2012-11-26",14.31
"1487","2012-11-27",14.65
"1488","2012-11-28",14.17
"1489","2012-11-29",13.94
"1490","2012-11-30",13.35
"1491","2012-12-03",12.8
"1492","2012-12-04",13.06
"1493","2012-12-05",12.88
"1494","2012-12-06",12.88
"1495","2012-12-07",12.49
"1496","2012-12-10",13.44
"1497","2012-12-11",13.83
"1498","2012-12-12",13.04
"1499","2012-12-13",13.11
"1500","2012-12-14",12.88
"1501","2012-12-17",12.97
"1502","2012-12-18",13.41
"1503","2012-12-19",13.52
"1504","2012-12-20",13.62
"1505","2012-12-21",13.66
"1506","2012-12-24",13.56
"1507","2012-12-26",13.67
"1508","2012-12-27",13.63
"1509","2012-12-28",13.46
"1510","2012-12-31",13.44
"1511","2013-01-02",13.69
"1512","2013-01-03",13.45
"1513","2013-01-04",13.41
"1514","2013-01-07",13.25
"1515","2013-01-08",13.21
"1516","2013-01-09",12.84
"1517","2013-01-10",12.8
"1518","2013-01-11",12.25
"1519","2013-01-14",12.32
"1520","2013-01-15",12.17
"1521","2013-01-16",12.45
"1522","2013-01-17",12.85
"1523","2013-01-18",12.47
"1524","2013-01-22",12.53
"1525","2013-01-23",12.66
"1526","2013-01-24",13.06
"1527","2013-01-25",13.19
"1528","2013-01-28",13.6
"1529","2013-01-29",13.8
"1530","2013-01-30",13.44
"1531","2013-01-31",13.95
"1532","2013-02-01",13.97
"1533","2013-02-04",13.93
"1534","2013-02-05",14.41
"1535","2013-02-06",13.54
"1536","2013-02-07",13.79
"1537","2013-02-08",13.76
"1538","2013-02-11",14
"1539","2013-02-12",14.04
"1540","2013-02-13",14.71
"1541","2013-02-14",14.71
"1542","2013-02-15",14.66
"1543","2013-02-19",14.39
"1544","2013-02-20",14.12
"1545","2013-02-21",14.34
"1546","2013-02-22",14.72
"1547","2013-02-25",15.06
"1548","2013-02-26",15.07
"1549","2013-02-27",16.360001
"1550","2013-02-28",16.040001
"1551","2013-03-01",15.99
"1552","2013-03-04",15.87
"1553","2013-03-05",16.379999
"1554","2013-03-06",16.139999
"1555","2013-03-07",16.74
"1556","2013-03-08",16.93
"1557","2013-03-11",17.469999
"1558","2013-03-12",17.610001
"1559","2013-03-13",17.379999
"1560","2013-03-14",18.030001
"1561","2013-03-15",17.49
"1562","2013-03-18",17.57
"1563","2013-03-19",17.58
"1564","2013-03-20",17.42
"1565","2013-03-21",17.41
"1566","2013-03-22",17.610001
"1567","2013-03-25",17.940001
"1568","2013-03-26",18.34
"1569","2013-03-27",18.790001
"1570","2013-03-28",18.67
"1571","2013-04-01",18.299999
"1572","2013-04-02",17.870001
"1573","2013-04-03",17.219999
"1574","2013-04-04",17.120001
"1575","2013-04-05",16.950001
"1576","2013-04-08",17.200001
"1577","2013-04-09",16.52
"1578","2013-04-10",16.790001
"1579","2013-04-11",16.799999
"1580","2013-04-12",17
"1581","2013-04-15",16.290001
"1582","2013-04-16",16.33
"1583","2013-04-17",17.74
"1584","2013-04-18",17.42
"1585","2013-04-19",17.82
"1586","2013-04-22",17.870001
"1587","2013-04-23",17.959999
"1588","2013-04-24",17.860001
"1589","2013-04-25",18.030001
"1590","2013-04-26",17.959999
"1591","2013-04-29",18.129999
"1592","2013-04-30",18.469999
"1593","2013-05-01",18.709999
"1594","2013-05-02",19.879999
"1595","2013-05-03",19.719999
"1596","2013-05-06",19.99
"1597","2013-05-07",19.870001
"1598","2013-05-08",20.389999
"1599","2013-05-09",21.07
"1600","2013-05-10",22.4
"1601","2013-05-13",23.389999
"1602","2013-05-14",23.15
"1603","2013-05-15",23.219999
"1604","2013-05-16",23.110001
"1605","2013-05-17",23.33
"1606","2013-05-20",23.110001
"1607","2013-05-21",22.969999
"1608","2013-05-22",21.83
"1609","2013-05-23",21.719999
"1610","2013-05-24",21.98
"1611","2013-05-28",22.17
"1612","2013-05-29",21.290001
"1613","2013-05-30",21.76
"1614","2013-05-31",21.57
"1615","2013-06-03",21.870001
"1616","2013-06-04",21.120001
"1617","2013-06-05",20.83
"1618","2013-06-06",21.15
"1619","2013-06-07",21.129999
"1620","2013-06-10",21.059999
"1621","2013-06-11",20.809999
"1622","2013-06-12",20.780001
"1623","2013-06-13",21.49
"1624","2013-06-14",21.610001
"1625","2013-06-17",21.74
"1626","2013-06-18",22
"1627","2013-06-19",22.07
"1628","2013-06-20",21.610001
"1629","2013-06-21",21.25
"1630","2013-06-24",20.57
"1631","2013-06-25",20.77
"1632","2013-06-26",21.17
"1633","2013-06-27",21.370001
"1634","2013-06-28",21.559999
"1635","2013-07-01",22.27
"1636","2013-07-02",22.01
"1637","2013-07-03",22.15
"1638","2013-07-05",22.370001
"1639","2013-07-08",22.92
"1640","2013-07-09",23.24
"1641","2013-07-10",23.34
"1642","2013-07-11",22.870001
"1643","2013-07-12",23.139999
"1644","2013-07-15",23.65
"1645","2013-07-16",23.700001
"1646","2013-07-17",24.5
"1647","2013-07-18",24.35
"1648","2013-07-19",24.49
"1649","2013-07-22",24.5
"1650","2013-07-23",24.51
"1651","2013-07-24",24.34
"1652","2013-07-25",24.51
"1653","2013-07-26",24.43
"1654","2013-07-29",24.639999
"1655","2013-07-30",24.98
"1656","2013-07-31",25.08
"1657","2013-08-01",24.15
"1658","2013-08-02",23.030001
"1659","2013-08-05",22.639999
"1660","2013-08-06",22.49
"1661","2013-08-07",22.049999
"1662","2013-08-08",22.299999
"1663","2013-08-09",22.290001
"1664","2013-08-12",22.620001
"1665","2013-08-13",23.120001
"1666","2013-08-14",23.48
"1667","2013-08-15",22.76
"1668","2013-08-16",22.43
"1669","2013-08-19",22.57
"1670","2013-08-20",22.379999
"1671","2013-08-21",22.23
"1672","2013-08-22",22.440001
"1673","2013-08-23",22.43
"1674","2013-08-26",23.190001
"1675","2013-08-27",22.43
"1676","2013-08-28",22.620001
"1677","2013-08-29",23.639999
"1678","2013-08-30",23.549999
"1679","2013-09-03",24.01
"1680","2013-09-04",24.07
"1681","2013-09-05",24.01
"1682","2013-09-06",23.860001
"1683","2013-09-09",23.620001
"1684","2013-09-10",23.57
"1685","2013-09-11",23.059999
"1686","2013-09-12",22.68
"1687","2013-09-13",23.01
"1688","2013-09-16",23.42
"1689","2013-09-17",23.620001
"1690","2013-09-18",23.190001
"1691","2013-09-19",22.040001
"1692","2013-09-20",21.389999
"1693","2013-09-23",18.879999
"1694","2013-09-24",20.450001
"1695","2013-09-25",18.93
"1696","2013-09-26",18.639999
"1697","2013-09-27",18.75
"1698","2013-09-30",19.059999
"1699","2013-10-01",19.139999
"1700","2013-10-02",18.889999
"1701","2013-10-03",19.1
"1702","2013-10-04",19.23
"1703","2013-10-07",19.68
"1704","2013-10-08",19.75
"1705","2013-10-09",19.57
"1706","2013-10-10",19.74
"1707","2013-10-11",19.83
"1708","2013-10-14",20.299999
"1709","2013-10-15",20.059999
"1710","2013-10-16",20.290001
"1711","2013-10-17",20.42
"1712","2013-10-18",20.16
"1713","2013-10-21",20.33
"1714","2013-10-22",20.18
"1715","2013-10-23",20.59
"1716","2013-10-24",20.969999
"1717","2013-10-25",21.42
"1718","2013-10-28",21.610001
"1719","2013-10-29",21.75
"1720","2013-10-30",21.68
"1721","2013-10-31",24.01
"1722","2013-11-01",24.360001
"1723","2013-11-04",24.85
"1724","2013-11-05",24.42
"1725","2013-11-06",25.84
"1726","2013-11-07",26.15
"1727","2013-11-08",27.190001
"1728","2013-11-11",27.139999
"1729","2013-11-12",27.42
"1730","2013-11-13",27.68
"1731","2013-11-14",27.290001
"1732","2013-11-15",27.57
"1733","2013-11-18",26.99
"1734","2013-11-19",27.26
"1735","2013-11-20",27.27
"1736","2013-11-21",28.370001
"1737","2013-11-22",28.77
"1738","2013-11-25",28.23
"1739","2013-11-26",28.209999
"1740","2013-11-27",28.549999
"1741","2013-11-29",28.59
"1742","2013-12-02",28.059999
"1743","2013-12-03",28.07
"1744","2013-12-04",27.440001
"1745","2013-12-05",27.709999
"1746","2013-12-06",27.68
"1747","2013-12-09",27.879999
"1748","2013-12-10",27.4
"1749","2013-12-11",26.6
"1750","2013-12-12",26.6
"1751","2013-12-13",26.700001
"1752","2013-12-16",26.639999
"1753","2013-12-17",26.42
"1754","2013-12-18",27.299999
"1755","2013-12-19",26.379999
"1756","2013-12-20",27.02
"1757","2013-12-23",27.469999
"1758","2013-12-24",27.120001
"1759","2013-12-26",26.950001
"1760","2013-12-27",27.040001
"1761","2013-12-30",27.459999
"1762","2013-12-31",26.74
"1763","2014-01-02",26.85
"1764","2014-01-03",27.059999
"1765","2014-01-06",27.299999
"1766","2014-01-07",27.620001
"1767","2014-01-08",28.23
"1768","2014-01-09",29.549999
"1769","2014-01-10",30.030001
"1770","2014-01-13",29.25
"1771","2014-01-14",29.549999
"1772","2014-01-15",28.42
"1773","2014-01-16",27.99
"1774","2014-01-17",27.76
"1775","2014-01-21",27.690001
"1776","2014-01-22",27.57
"1777","2014-01-23",27.25
"1778","2014-01-24",26.42
"1779","2014-01-27",26.549999
"1780","2014-01-28",26.559999
"1781","2014-01-29",26.209999
"1782","2014-01-30",26.93
"1783","2014-01-31",27.49
"1784","2014-02-03",26.43
"1785","2014-02-04",26.32
"1786","2014-02-05",26.08
"1787","2014-02-06",26.51
"1788","2014-02-07",27.09
"1789","2014-02-10",26.969999
"1790","2014-02-11",27.18
"1791","2014-02-12",27.35
"1792","2014-02-13",28.190001
"1793","2014-02-14",28.139999
"1794","2014-02-18",28.77
"1795","2014-02-19",28.700001
"1796","2014-02-20",28.58
"1797","2014-02-21",28.719999
"1798","2014-02-24",28.709999
"1799","2014-02-25",28.940001
"1800","2014-02-26",28.93
"1801","2014-02-27",29.110001
"1802","2014-02-28",28.190001
"1803","2014-03-03",27.73
"1804","2014-03-04",28.450001
"1805","2014-03-05",29.15
"1806","2014-03-06",29.620001
"1807","2014-03-07",29.459999
"1808","2014-03-10",29.700001
"1809","2014-03-11",29.959999
"1810","2014-03-12",29.83
"1811","2014-03-13",26.9
"1812","2014-03-14",26.01
"1813","2014-03-17",25.6
"1814","2014-03-18",25.74
"1815","2014-03-19",26.76
"1816","2014-03-20",26.200001
"1817","2014-03-21",26.84
"1818","2014-03-24",27.4
"1819","2014-03-25",27.18
"1820","2014-03-26",26.34
"1821","2014-03-27",25.77
"1822","2014-03-28",25.700001
"1823","2014-03-31",26.040001
"1824","2014-04-01",26.200001
"1825","2014-04-02",26
"1826","2014-04-03",25.969999
"1827","2014-04-04",25.110001
"1828","2014-04-07",24.120001
"1829","2014-04-08",23.809999
"1830","2014-04-09",24.58
"1831","2014-04-10",23.940001
"1832","2014-04-11",23.66
"1833","2014-04-14",23.98
"1834","2014-04-15",24.27
"1835","2014-04-16",24.48
"1836","2014-04-17",24.639999
"1837","2014-04-21",24.950001
"1838","2014-04-22",25.459999
"1839","2014-04-23",25.299999
"1840","2014-04-24",25.08
"1841","2014-04-25",24.690001
"1842","2014-04-28",24
"1843","2014-04-29",23.969999
"1844","2014-04-30",23.690001
"1845","2014-05-01",22.66
"1846","2014-05-02",22.709999
"1847","2014-05-05",22.23
"1848","2014-05-06",21.99
"1849","2014-05-07",21.469999
"1850","2014-05-08",20.870001
"1851","2014-05-09",21.59
"1852","2014-05-12",21.92
"1853","2014-05-13",21.549999
"1854","2014-05-14",21.549999
"1855","2014-05-15",21.200001
"1856","2014-05-16",21.5
"1857","2014-05-19",21.950001
"1858","2014-05-20",21.049999
"1859","2014-05-21",20.879999
"1860","2014-05-22",21.4
"1861","2014-05-23",21.1
"1862","2014-05-27",21.530001
"1863","2014-05-28",21.709999
"1864","2014-05-29",21.969999
"1865","2014-05-30",22.799999
"1866","2014-06-02",22.889999
"1867","2014-06-03",23
"1868","2014-06-04",22.91
"1869","2014-06-05",23.33
"1870","2014-06-06",23.389999
"1871","2014-06-09",23.4
"1872","2014-06-10",23.139999
"1873","2014-06-11",22.92
"1874","2014-06-12",23.030001
"1875","2014-06-13",22.950001
"1876","2014-06-16",23.27
"1877","2014-06-17",23.43
"1878","2014-06-18",23.370001
"1879","2014-06-19",23.379999
"1880","2014-06-20",23.389999
"1881","2014-06-23",23.26
"1882","2014-06-24",23.35
"1883","2014-06-25",24.1
"1884","2014-06-26",24.52
"1885","2014-06-27",24.6
"1886","2014-06-30",25.139999
"1887","2014-07-01",25.41
"1888","2014-07-02",25.51
"1889","2014-07-03",25.67
"1890","2014-07-07",25.360001
"1891","2014-07-08",24.780001
"1892","2014-07-09",25.01
"1893","2014-07-10",24.969999
"1894","2014-07-11",24.92
"1895","2014-07-14",25.08
"1896","2014-07-15",24.940001
"1897","2014-07-16",24.559999
"1898","2014-07-17",24.49
"1899","2014-07-18",24.940001
"1900","2014-07-21",25.280001
"1901","2014-07-22",25.77
"1902","2014-07-23",25.82
"1903","2014-07-24",26.25
"1904","2014-07-25",26.290001
"1905","2014-07-28",26.309999
"1906","2014-07-29",26.299999
"1907","2014-07-30",26.74
"1908","2014-07-31",25.6
"1909","2014-08-01",25.68
