"","date","AGI"
"984","2013-01-10",16.889999
"985","2013-01-11",17.17
"986","2013-01-14",15.18
"987","2013-01-15",15.49
"988","2013-01-16",15.31
"989","2013-01-17",15.66
"990","2013-01-18",15.67
"991","2013-01-22",16
"992","2013-01-23",15.97
"993","2013-01-24",15.43
"994","2013-01-25",14.62
"995","2013-01-28",14.78
"996","2013-01-29",15.15
"997","2013-01-30",15.34
"998","2013-01-31",15.28
"999","2013-02-01",15.39
"1000","2013-02-04",15.36
"1001","2013-02-05",15.08
"1002","2013-02-06",15.5
"1003","2013-02-07",15.56
"1004","2013-02-08",15.41
"1005","2013-02-11",15.01
"1006","2013-02-12",14.99
"1007","2013-02-13",14.71
"1008","2013-02-14",14.5
"1009","2013-02-15",13.93
"1010","2013-02-19",13.99
"1011","2013-02-20",13.2
"1012","2013-02-21",13.4
"1013","2013-02-22",14.14
"1014","2013-02-25",14.52
"1015","2013-02-26",14.22
"1016","2013-02-27",14.42
"1017","2013-02-28",13.95
"1018","2013-03-01",13.7
"1019","2013-03-04",13.89
"1020","2013-03-05",13.39
"1021","2013-03-06",13.57
"1022","2013-03-07",14.28
"1023","2013-03-08",13.99
"1024","2013-03-11",14.16
"1025","2013-03-12",14.32
"1026","2013-03-13",14.05
"1027","2013-03-14",13.53
"1028","2013-03-15",14.05
"1029","2013-03-18",14.03
"1030","2013-03-19",14.63
"1031","2013-03-20",14.1
"1032","2013-03-21",14.45
"1033","2013-03-22",14.3
"1034","2013-03-25",13.9
"1035","2013-03-26",13.9
"1036","2013-03-27",13.93
"1037","2013-03-28",13.71
"1038","2013-04-01",13.84
"1039","2013-04-02",13.12
"1040","2013-04-03",12.48
"1041","2013-04-04",12.64
"1042","2013-04-05",12.46
"1043","2013-04-08",12.57
"1044","2013-04-09",12.8
"1045","2013-04-10",12.35
"1046","2013-04-11",12.24
"1047","2013-04-12",11.55
"1048","2013-04-15",10.34
"1049","2013-04-16",10.81
"1050","2013-04-17",10.23
"1051","2013-04-18",10.85
"1052","2013-04-19",11.54
"1053","2013-04-22",11.94
"1054","2013-04-23",11.78
"1055","2013-04-24",12.6
"1056","2013-04-25",13.49
"1057","2013-04-26",13.39
"1058","2013-04-29",13.41
"1059","2013-04-30",13.92
"1060","2013-05-01",14.18
"1061","2013-05-02",14.05
"1062","2013-05-03",14.4
"1063","2013-05-06",14.13
"1064","2013-05-07",13.78
"1065","2013-05-08",14.23
"1066","2013-05-09",14.35
"1067","2013-05-10",14.6
"1068","2013-05-13",14.47
"1069","2013-05-14",14.16
"1070","2013-05-15",13.79
"1071","2013-05-16",13.8
"1072","2013-05-17",13.1
"1073","2013-05-20",13.01
"1074","2013-05-21",13.69
"1075","2013-05-22",13.73
"1076","2013-05-23",13.86
"1077","2013-05-24",13.56
"1078","2013-05-28",13.27
"1079","2013-05-29",13.72
"1080","2013-05-30",14.65
"1081","2013-05-31",14.42
"1082","2013-06-03",14.5
"1083","2013-06-04",14.28
"1084","2013-06-05",14.27
"1085","2013-06-06",14.64
"1086","2013-06-07",14.17
"1087","2013-06-10",14.57
"1088","2013-06-11",14.12
"1089","2013-06-12",13.93
"1090","2013-06-13",13.62
"1091","2013-06-14",13.44
"1092","2013-06-17",13.45
"1093","2013-06-18",13.19
"1094","2013-06-19",12.66
"1095","2013-06-20",11.4
"1096","2013-06-21",11.71
"1097","2013-06-24",10.75
"1098","2013-06-25",11.38
"1099","2013-06-26",11.17
"1100","2013-06-27",11.17
"1101","2013-06-28",12.08
"1102","2013-07-01",12.61
"1103","2013-07-02",11.95
"1104","2013-07-03",12.68
"1105","2013-07-05",12.01
"1106","2013-07-08",12.05
"1107","2013-07-09",12.11
"1108","2013-07-10",12.24
"1109","2013-07-11",13.36
"1110","2013-07-12",12.95
"1111","2013-07-15",13.41
"1112","2013-07-16",13.67
"1113","2013-07-17",13.24
"1114","2013-07-18",13.08
"1115","2013-07-19",13.68
"1116","2013-07-22",14.22
"1117","2013-07-23",14.5
"1118","2013-07-24",13.98
"1119","2013-07-25",14.89
"1120","2013-07-26",15.02
"1121","2013-07-29",15.19
"1122","2013-07-30",14.7
"1123","2013-07-31",14.72
"1124","2013-08-01",14.45
"1125","2013-08-02",14.2
"1126","2013-08-05",14.36
"1127","2013-08-06",13.53
"1128","2013-08-07",13.58
"1129","2013-08-08",14.32
"1130","2013-08-09",14.75
"1131","2013-08-12",15.3
"1132","2013-08-13",15.26
"1133","2013-08-14",15.94
"1134","2013-08-15",16.49
"1135","2013-08-16",16.629999
"1136","2013-08-19",16.620001
"1137","2013-08-20",16.870001
"1138","2013-08-21",16.280001
"1139","2013-08-22",16.139999
"1140","2013-08-23",16.23
"1141","2013-08-26",16.33
"1142","2013-08-27",16.450001
"1143","2013-08-28",16.299999
"1144","2013-08-29",16.379999
"1145","2013-08-30",16.309999
"1146","2013-09-03",16.51
"1147","2013-09-04",16.639999
"1148","2013-09-05",16.08
"1149","2013-09-06",16.799999
"1150","2013-09-09",16.299999
"1151","2013-09-10",15.29
"1152","2013-09-11",15.37
"1153","2013-09-12",14.8
"1154","2013-09-13",15.29
"1155","2013-09-16",15.5
"1156","2013-09-17",15.67
"1157","2013-09-18",16.889999
"1158","2013-09-19",16.99
"1159","2013-09-20",15.95
"1160","2013-09-23",15.57
"1161","2013-09-24",15.74
"1162","2013-09-25",16.26
"1163","2013-09-26",15.88
"1164","2013-09-27",15.76
"1165","2013-09-30",15.53
"1166","2013-10-01",15.37
"1167","2013-10-02",15.47
"1168","2013-10-03",15.19
"1169","2013-10-04",15.08
"1170","2013-10-07",15.5
"1171","2013-10-08",14.97
"1172","2013-10-09",15.1
"1173","2013-10-10",14.67
"1174","2013-10-11",14.42
"1175","2013-10-14",14.3
"1176","2013-10-15",14.69
"1177","2013-10-16",14.15
"1178","2013-10-17",15.02
"1179","2013-10-18",14.77
"1180","2013-10-21",15.25
"1181","2013-10-22",16.030001
"1182","2013-10-23",15.21
"1183","2013-10-24",15.85
"1184","2013-10-25",16.110001
"1185","2013-10-28",16.15
"1186","2013-10-29",15.68
"1187","2013-10-30",15.76
"1188","2013-10-31",15.97
"1189","2013-11-01",14.79
"1190","2013-11-04",15.08
"1191","2013-11-05",14.24
"1192","2013-11-06",13.83
"1193","2013-11-07",13.58
"1194","2013-11-08",13.88
"1195","2013-11-11",13.75
"1196","2013-11-12",13.2
"1197","2013-11-13",13.19
"1198","2013-11-14",13.69
"1199","2013-11-15",13.43
"1200","2013-11-18",13.5
"1201","2013-11-19",13.22
"1202","2013-11-20",12.77
"1203","2013-11-21",12.6
"1204","2013-11-22",12.41
"1205","2013-11-25",12.62
"1206","2013-11-26",12.33
"1207","2013-11-27",12.27
"1208","2013-11-29",12.82
"1209","2013-12-02",11.54
"1210","2013-12-03",11.58
"1211","2013-12-04",12.18
"1212","2013-12-05",11.64
"1213","2013-12-06",11.49
"1214","2013-12-09",11.74
"1215","2013-12-10",12.06
"1216","2013-12-11",11.79
"1217","2013-12-12",11.93
"1218","2013-12-13",12.02
"1219","2013-12-16",11.9
"1220","2013-12-17",11.85
"1221","2013-12-18",11.58
"1222","2013-12-19",11.45
"1223","2013-12-20",11.41
"1224","2013-12-23",11.54
"1225","2013-12-24",11.96
"1226","2013-12-26",12.15
"1227","2013-12-27",12
"1228","2013-12-30",11.79
"1229","2013-12-31",12.13
"1230","2014-01-02",12.4
"1231","2014-01-03",12.41
"1232","2014-01-06",12.31
"1233","2014-01-07",12.29
"1234","2014-01-08",12.19
"1235","2014-01-09",11.91
"1236","2014-01-10",12.18
"1237","2014-01-13",12.73
"1238","2014-01-14",12.3
"1239","2014-01-15",12.49
"1240","2014-01-16",10.35
"1241","2014-01-17",10.18
"1242","2014-01-21",10.29
"1243","2014-01-22",9.94
"1244","2014-01-23",9.3
"1245","2014-01-24",9.07
"1246","2014-01-27",8.94
"1247","2014-01-28",9.08
"1248","2014-01-29",9.19
"1249","2014-01-30",9.2
"1250","2014-01-31",9.17
"1251","2014-02-03",9.11
"1252","2014-02-04",9.27
"1253","2014-02-05",9.04
"1254","2014-02-06",8.94
"1255","2014-02-07",9.22
"1256","2014-02-10",9.54
"1257","2014-02-11",10.09
"1258","2014-02-12",9.64
"1259","2014-02-13",9.79
"1260","2014-02-14",10.45
"1261","2014-02-18",10.51
"1262","2014-02-19",10.1
"1263","2014-02-20",9.97
"1264","2014-02-21",9.9
"1265","2014-02-24",9.76
"1266","2014-02-25",9.64
"1267","2014-02-26",9.34
"1268","2014-02-27",9.51
"1269","2014-02-28",9.54
"1270","2014-03-03",9.72
"1271","2014-03-04",9.76
"1272","2014-03-05",9.84
"1273","2014-03-06",10.01
"1274","2014-03-07",10
"1275","2014-03-10",10.01
"1276","2014-03-11",10.05
"1277","2014-03-12",10.35
"1278","2014-03-13",10.9
"1279","2014-03-14",10.88
"1280","2014-03-17",10.15
"1281","2014-03-18",10.02
"1282","2014-03-19",9.62
"1283","2014-03-20",9.77
"1284","2014-03-21",9.99
"1285","2014-03-24",9.82
"1286","2014-03-25",9.87
"1287","2014-03-26",9.56
"1288","2014-03-27",9.39
"1289","2014-03-28",9.11
"1290","2014-03-31",9.02
"1291","2014-04-01",9.19
"1292","2014-04-02",9.56
"1293","2014-04-03",9.64
"1294","2014-04-04",9.71
"1295","2014-04-07",9.74
"1296","2014-04-08",9.81
"1297","2014-04-09",9.87
"1298","2014-04-10",9.58
"1299","2014-04-11",9.2
"1300","2014-04-14",9.3
"1301","2014-04-15",9.37
"1302","2014-04-16",9.27
"1303","2014-04-17",9.07
"1304","2014-04-21",9.16
"1305","2014-04-22",9.12
"1306","2014-04-23",9.31
"1307","2014-04-24",9.09
"1308","2014-04-25",9.43
"1309","2014-04-28",9.19
"1310","2014-04-29",9.48
"1311","2014-04-30",9.32
"1312","2014-05-01",9.12
"1313","2014-05-02",9.31
"1314","2014-05-05",9.24
"1315","2014-05-06",9.26
"1316","2014-05-07",8.97
"1317","2014-05-08",9.04
"1318","2014-05-09",8.86
"1319","2014-05-12",9.01
"1320","2014-05-13",8.79
"1321","2014-05-14",8.83
"1322","2014-05-15",8.7
"1323","2014-05-16",8.58
"1324","2014-05-19",8.72
"1325","2014-05-20",8.63
"1326","2014-05-21",8.48
"1327","2014-05-22",8.54
"1328","2014-05-23",8.52
"1329","2014-05-27",8.19
"1330","2014-05-28",8.46
"1331","2014-05-29",8.27
"1332","2014-05-30",8.27
"1333","2014-06-02",8.29
"1334","2014-06-03",8.3
"1335","2014-06-04",8.33
"1336","2014-06-05",8.46
"1337","2014-06-06",8.66
"1338","2014-06-09",8.66
"1339","2014-06-10",8.86
"1340","2014-06-11",9.12
"1341","2014-06-12",9.57
"1342","2014-06-13",9.6
"1343","2014-06-16",9.47
"1344","2014-06-17",9.35
"1345","2014-06-18",9.38
"1346","2014-06-19",10.25
"1347","2014-06-20",10.03
"1348","2014-06-23",9.99
"1349","2014-06-24",9.74
"1350","2014-06-25",9.7
"1351","2014-06-26",9.78
"1352","2014-06-27",9.86
"1353","2014-06-30",10.14
"1354","2014-07-01",9.86
"1355","2014-07-02",10.1
"1356","2014-07-03",10.02
"1357","2014-07-07",9.84
"1358","2014-07-08",9.99
"1359","2014-07-09",10.28
"1360","2014-07-10",9.95
"1361","2014-07-11",10.14
"1362","2014-07-14",9.76
"1363","2014-07-15",9.43
"1364","2014-07-16",9.58
"1365","2014-07-17",9.8
"1366","2014-07-18",9.58
"1367","2014-07-21",9.6
"1368","2014-07-22",9.61
"1369","2014-07-23",9.47
"1370","2014-07-24",9.25
"1371","2014-07-25",9.38
"1372","2014-07-28",9.61
"1373","2014-07-29",9.56
"1374","2014-07-30",9.4
"1375","2014-07-31",8.93
"1376","2014-08-01",9.57
"1377","2014-08-04",9.35
"1378","2014-08-05",9.33
"1379","2014-08-06",9.55
"1380","2014-08-07",9.53
"1381","2014-08-08",9.63
"1382","2014-08-11",9.69
"1383","2014-08-12",9.98
"1384","2014-08-13",9.99
"1385","2014-08-14",9.78
"1386","2014-08-15",9.76
"1387","2014-08-18",9.83
"1388","2014-08-19",9.4
"1389","2014-08-20",9.37
"1390","2014-08-21",9.06
"1391","2014-08-22",9.05
"1392","2014-08-25",8.84
"1393","2014-08-26",8.91
"1394","2014-08-27",8.91
"1395","2014-08-28",9.05
"1396","2014-08-29",9.21
"1397","2014-09-02",9.04
"1398","2014-09-03",9.09
"1399","2014-09-04",8.92
"1400","2014-09-05",8.92
"1401","2014-09-08",8.75
"1402","2014-09-09",8.78
"1403","2014-09-10",8.64
"1404","2014-09-11",8.87
"1405","2014-09-12",8.59
"1406","2014-09-15",8.71
"1407","2014-09-16",8.75
"1408","2014-09-17",8.41
"1409","2014-09-18",8.32
"1410","2014-09-19",8.21
"1411","2014-09-22",7.91
"1412","2014-09-23",8.08
"1413","2014-09-24",7.96
"1414","2014-09-25",8.11
"1415","2014-09-26",7.93
"1416","2014-09-29",7.97
"1417","2014-09-30",7.96
"1418","2014-10-01",7.83
"1419","2014-10-02",8.05
"1420","2014-10-03",7.78
"1421","2014-10-06",8
"1422","2014-10-07",7.72
"1423","2014-10-08",8.77
"1424","2014-10-09",8.61
"1425","2014-10-10",8.31
"1426","2014-10-13",8.69
"1427","2014-10-14",8.58
"1428","2014-10-15",8.85
"1429","2014-10-16",8.53
"1430","2014-10-17",8.27
"1431","2014-10-20",8.47
"1432","2014-10-21",8.41
"1433","2014-10-22",8.08
"1434","2014-10-23",8.15
"1435","2014-10-24",8.05
"1436","2014-10-27",8.05
"1437","2014-10-28",8.45
"1438","2014-10-29",8.16
"1439","2014-10-30",7.79
"1440","2014-10-31",7.47
"1441","2014-11-03",7.61
"1442","2014-11-04",7.32
"1443","2014-11-05",6.88
"1444","2014-11-06",7.09
"1445","2014-11-07",7.43
"1446","2014-11-10",6.92
"1447","2014-11-11",7.04
"1448","2014-11-12",7.16
"1449","2014-11-13",7.07
"1450","2014-11-14",7.58
"1451","2014-11-17",7.74
"1452","2014-11-18",8.12
"1453","2014-11-19",7.4
"1454","2014-11-20",7.54
"1455","2014-11-21",7.6
"1456","2014-11-24",7.46
"1457","2014-11-25",7.72
"1458","2014-11-26",7.37
"1459","2014-11-28",6.86
"1460","2014-12-01",7.39
"1461","2014-12-02",7.33
"1462","2014-12-03",7.62
"1463","2014-12-04",7.39
"1464","2014-12-05",7.15
"1465","2014-12-08",7.2
"1466","2014-12-09",7.5
"1467","2014-12-10",7.41
"1468","2014-12-11",7.24
"1469","2014-12-12",7.04
"1470","2014-12-15",6.95
"1471","2014-12-16",6.48
"1472","2014-12-17",7.06
"1473","2014-12-18",7.33
"1474","2014-12-19",7.45
"1475","2014-12-22",6.91
"1476","2014-12-23",6.72
"1477","2014-12-24",6.89
"1478","2014-12-26",7.2
"1479","2014-12-29",6.74
"1480","2014-12-30",7.08
"1481","2014-12-31",7.13
"1482","2015-01-02",7.37
"1483","2015-01-05",7.94
"1484","2015-01-06",8.46
"1485","2015-01-07",8.12
"1486","2015-01-08",7.77
"1487","2015-01-09",7.98
"1488","2015-01-12",8.22
"1489","2015-01-13",7.64
"1490","2015-01-14",7.52
"1491","2015-01-15",7.86
"1492","2015-01-16",8.18
"1493","2015-01-20",8.38
"1494","2015-01-21",7.89
"1495","2015-01-22",7.04
"1496","2015-01-23",6.04
"1497","2015-01-26",5.76
"1498","2015-01-27",5.8
"1499","2015-01-28",5.56
"1500","2015-01-29",5.16
"1501","2015-01-30",5.3
"1502","2015-02-02",5.44
"1503","2015-02-03",5.47
"1504","2015-02-04",5.76
"1505","2015-02-05",5.77
"1506","2015-02-06",5.58
"1507","2015-02-09",5.74
"1508","2015-02-10",5.61
"1509","2015-02-11",5.61
"1510","2015-02-12",5.75
"1511","2015-02-13",5.78
"1512","2015-02-17",5.73
"1513","2015-02-18",5.86
"1514","2015-02-19",5.78
"1515","2015-02-20",5.75
"1516","2015-02-23",5.85
"1517","2015-02-24",5.84
"1518","2015-02-25",6.07
"1519","2015-02-26",6.18
"1520","2015-02-27",6.05
"1521","2015-03-02",5.94
"1522","2015-03-03",5.91
"1523","2015-03-04",5.98
"1524","2015-03-05",5.94
"1525","2015-03-06",5.76
"1526","2015-03-09",5.62
"1527","2015-03-10",5.47
"1528","2015-03-11",5.68
"1529","2015-03-12",5.78
"1530","2015-03-13",5.89
"1531","2015-03-16",5.73
"1532","2015-03-17",5.51
"1533","2015-03-18",5.92
"1534","2015-03-19",6.04
"1535","2015-03-20",6.25
"1536","2015-03-23",6.74
"1537","2015-03-24",6.66
"1538","2015-03-25",6.48
"1539","2015-03-26",6.28
"1540","2015-03-27",6.35
"1541","2015-03-30",6.07
"1542","2015-03-31",5.86
"1543","2015-04-01",5.82
"1544","2015-04-02",5.68
"1545","2015-04-06",5.82
"1546","2015-04-07",5.75
"1547","2015-04-08",5.85
"1548","2015-04-09",5.75
"1549","2015-04-10",5.89
"1550","2015-04-13",6.28
"1551","2015-04-14",6.22
"1552","2015-04-15",6.33
"1553","2015-04-16",6.42
"1554","2015-04-17",6.64
"1555","2015-04-20",6.85
"1556","2015-04-21",7.13
"1557","2015-04-22",6.74
"1558","2015-04-23",6.82
"1559","2015-04-24",6.71
"1560","2015-04-27",6.8
"1561","2015-04-28",7.12
"1562","2015-04-29",7.13
"1563","2015-04-30",6.92
"1564","2015-05-01",6.91
"1565","2015-05-04",7.12
"1566","2015-05-05",6.96
"1567","2015-05-06",6.78
"1568","2015-05-07",7.01
"1569","2015-05-08",7.13
"1570","2015-05-11",7.07
"1571","2015-05-12",7.29
"1572","2015-05-13",7.39
"1573","2015-05-14",7.22
"1574","2015-05-15",7.23
"1575","2015-05-18",7.01
"1576","2015-05-19",6.8
"1577","2015-05-20",7.01
"1578","2015-05-21",7.01
"1579","2015-05-22",6.86
"1580","2015-05-26",6.67
"1581","2015-05-27",6.45
"1582","2015-05-28",6.46
"1583","2015-05-29",6.52
"1584","2015-06-01",6.38
"1585","2015-06-02",6.6
"1586","2015-06-03",6.3
"1587","2015-06-04",6.18
"1588","2015-06-05",6.13
"1589","2015-06-08",6.31
"1590","2015-06-09",6.08
"1591","2015-06-10",6.17
"1592","2015-06-11",5.98
"1593","2015-06-12",5.92
"1594","2015-06-15",6.11
"1595","2015-06-16",6.17
"1596","2015-06-17",6.25
"1597","2015-06-18",6.07
"1598","2015-06-19",6.09
"1599","2015-06-22",6.01
"1600","2015-06-23",5.84
"1601","2015-06-24",5.77
"1602","2015-06-25",5.67
"1603","2015-06-26",5.72
"1604","2015-06-29",5.67
"1605","2015-06-30",5.66
"1606","2015-07-01",5.49
"1607","2015-07-02",5.69
"1608","2015-07-06",5.52
"1609","2015-07-07",4.95
"1610","2015-07-08",4.88
"1611","2015-07-09",4.78
"1612","2015-07-10",4.84
"1613","2015-07-13",4.71
"1614","2015-07-14",4.7
"1615","2015-07-15",4.5
"1616","2015-07-16",4.41
"1617","2015-07-17",4.11
"1618","2015-07-20",3.36
"1619","2015-07-21",3.41
"1620","2015-07-22",3.36
"1621","2015-07-23",3.08
"1622","2015-07-24",3.32
"1623","2015-07-27",3.02
"1624","2015-07-28",3.21
"1625","2015-07-29",3.27
"1626","2015-07-30",3.12
"1627","2015-07-31",3.25
"1628","2015-08-03",3.05
"1629","2015-08-04",3.14
"1630","2015-08-05",3.09
"1631","2015-08-06",3.14
"1632","2015-08-07",3.06
"1633","2015-08-10",3.21
"1634","2015-08-11",3.47
"1635","2015-08-12",3.92
"1636","2015-08-13",3.6
"1637","2015-08-14",3.62
"1638","2015-08-17",3.84
"1639","2015-08-18",3.74
"1640","2015-08-19",4.12
"1641","2015-08-20",4.52
"1642","2015-08-21",4.37
"1643","2015-08-24",3.97
"1644","2015-08-25",3.81
"1645","2015-08-26",3.52
"1646","2015-08-27",3.75
"1647","2015-08-28",4.13
"1648","2015-08-31",4.1
"1649","2015-09-01",4.4
"1650","2015-09-02",4.44
"1651","2015-09-03",4.32
"1652","2015-09-04",4.18
"1653","2015-09-08",4.5
"1654","2015-09-09",4.3
"1655","2015-09-10",4.31
"1656","2015-09-11",4.2
"1657","2015-09-14",4.27
"1658","2015-09-15",4.24
"1659","2015-09-16",4.42
"1660","2015-09-17",4.54
"1661","2015-09-18",4.7
"1662","2015-09-21",4.27
"1663","2015-09-22",3.99
"1664","2015-09-23",3.94
"1665","2015-09-24",4.19
"1666","2015-09-25",3.98
"1667","2015-09-28",3.69
"1668","2015-09-29",3.6
"1669","2015-09-30",3.69
"1670","2015-10-01",3.62
"1671","2015-10-02",3.86
"1672","2015-10-05",4.07
"1673","2015-10-06",4.33
"1674","2015-10-07",4.38
"1675","2015-10-08",4.44
"1676","2015-10-09",4.8
"1677","2015-10-12",4.72
"1678","2015-10-13",4.69
"1679","2015-10-14",4.98
"1680","2015-10-15",4.72
"1681","2015-10-16",4.47
"1682","2015-10-19",4.16
"1683","2015-10-20",4.51
"1684","2015-10-21",4.39
"1685","2015-10-22",4.25
"1686","2015-10-23",4.53
"1687","2015-10-26",4.32
"1688","2015-10-27",4.33
"1689","2015-10-28",4.22
"1690","2015-10-29",3.98
"1691","2015-10-30",3.84
"1692","2015-11-02",3.81
"1693","2015-11-03",3.82
"1694","2015-11-04",3.66
"1695","2015-11-05",3.53
"1696","2015-11-06",3.38
"1697","2015-11-09",3.5
"1698","2015-11-10",3.39
"1699","2015-11-11",3.27
"1700","2015-11-12",2.99
"1701","2015-11-13",3.07
"1702","2015-11-16",3.04
"1703","2015-11-17",2.93
"1704","2015-11-18",2.99
"1705","2015-11-19",3.14
"1706","2015-11-20",2.94
"1707","2015-11-23",2.85
"1708","2015-11-24",2.92
"1709","2015-11-25",2.98
"1710","2015-11-27",2.99
"1711","2015-11-30",3
"1712","2015-12-01",3.11
"1713","2015-12-02",3.07
"1714","2015-12-03",3.34
"1715","2015-12-04",3.48
"1716","2015-12-07",3.28
"1717","2015-12-08",3.16
"1718","2015-12-09",3.16
"1719","2015-12-10",3.22
"1720","2015-12-11",3.23
"1721","2015-12-14",3.19
"1722","2015-12-15",3.14
"1723","2015-12-16",3.26
"1724","2015-12-17",3.21
"1725","2015-12-18",3.23
"1726","2015-12-21",3.31
"1727","2015-12-22",3.35
"1728","2015-12-23",3.53
"1729","2015-12-24",3.54
"1730","2015-12-28",3.36
"1731","2015-12-29",3.32
"1732","2015-12-30",3.29
"1733","2015-12-31",3.29
"1734","2016-01-04",3.44
"1735","2016-01-05",3.49
"1736","2016-01-06",3.61
"1737","2016-01-07",3.66
"1738","2016-01-08",3.48
"1739","2016-01-11",3.17
"1740","2016-01-12",3.08
"1741","2016-01-13",3.08
"1742","2016-01-14",2.75
"1743","2016-01-15",2.57
"1744","2016-01-19",2.41
"1745","2016-01-20",2.34
"1746","2016-01-21",2.4
"1747","2016-01-22",2.44
"1748","2016-01-25",2.64
"1749","2016-01-26",2.91
"1750","2016-01-27",3.13
"1751","2016-01-28",3.16
"1752","2016-01-29",3.24
"1753","2016-02-01",3.36
"1754","2016-02-02",3.18
"1755","2016-02-03",3.39
"1756","2016-02-04",3.61
"1757","2016-02-05",3.93
"1758","2016-02-08",4.11
"1759","2016-02-09",3.82
"1760","2016-02-10",3.81
"1761","2016-02-11",4.26
"1762","2016-02-12",4.36
"1763","2016-02-16",3.98
"1764","2016-02-17",4
"1765","2016-02-18",4.31
"1766","2016-02-19",4.27
"1767","2016-02-22",4.23
"1768","2016-02-23",4.22
"1769","2016-02-24",4.3
"1770","2016-02-25",4.4
"1771","2016-02-26",4.3
"1772","2016-02-29",4.57
"1773","2016-03-01",4.43
"1774","2016-03-02",4.53
"1775","2016-03-03",5.13
"1776","2016-03-04",5.23
"1777","2016-03-07",5.54
"1778","2016-03-08",5.24
"1779","2016-03-09",5.18
"1780","2016-03-10",5.17
"1781","2016-03-11",5.04
"1782","2016-03-14",4.91
"1783","2016-03-15",4.95
"1784","2016-03-16",5.26
"1785","2016-03-17",5.36
"1786","2016-03-18",5.41
"1787","2016-03-21",5.36
"1788","2016-03-22",5.39
"1789","2016-03-23",4.94
"1790","2016-03-24",5.08
"1791","2016-03-28",4.98
"1792","2016-03-29",5.31
"1793","2016-03-30",5.23
"1794","2016-03-31",5.29
"1795","2016-04-01",5.61
"1796","2016-04-04",5.2
"1797","2016-04-05",5.33
"1798","2016-04-06",5.5
"1799","2016-04-07",5.75
"1800","2016-04-08",6.17
"1801","2016-04-11",6.41
"1802","2016-04-12",6.27
"1803","2016-04-13",6.13
"1804","2016-04-14",5.87
"1805","2016-04-15",6.18
"1806","2016-04-18",6.21
"1807","2016-04-19",6.41
"1808","2016-04-20",6.19
"1809","2016-04-21",6.35
"1810","2016-04-22",6.11
"1811","2016-04-25",6.08
"1812","2016-04-26",6.09
"1813","2016-04-27",6.36
"1814","2016-04-28",6.72
"1815","2016-04-29",7.2
"1816","2016-05-02",7.07
"1817","2016-05-03",7.01
"1818","2016-05-04",6.37
"1819","2016-05-05",6.56
"1820","2016-05-06",6.98
"1821","2016-05-09",6.52
"1822","2016-05-10",6.88
"1823","2016-05-11",6.91
"1824","2016-05-12",6.72
"1825","2016-05-13",6.68
"1826","2016-05-16",7.11
"1827","2016-05-17",7.38
"1828","2016-05-18",6.75
"1829","2016-05-19",6.86
"1830","2016-05-20",7.04
"1831","2016-05-23",6.79
"1832","2016-05-24",6.14
"1833","2016-05-25",6.27
"1834","2016-05-26",6.37
"1835","2016-05-27",6.24
"1836","2016-05-31",6.4
"1837","2016-06-01",6.32
"1838","2016-06-02",6.27
"1839","2016-06-03",7.21
"1840","2016-06-06",7.44
"1841","2016-06-07",7.29
"1842","2016-06-08",7.63
"1843","2016-06-09",7.89
"1844","2016-06-10",7.87
"1845","2016-06-13",7.68
"1846","2016-06-14",7.67
"1847","2016-06-15",8.07
"1848","2016-06-16",7.72
"1849","2016-06-17",7.8
"1850","2016-06-20",7.79
"1851","2016-06-21",7.61
"1852","2016-06-22",7.62
"1853","2016-06-23",7.54
"1854","2016-06-24",7.94
"1855","2016-06-27",8.28
"1856","2016-06-28",8.17
"1857","2016-06-29",8.38
"1858","2016-06-30",8.6
"1859","2016-07-01",9.24
"1860","2016-07-05",9.53
"1861","2016-07-06",9.9
"1862","2016-07-07",9.76
"1863","2016-07-08",10.31
"1864","2016-07-11",10.37
"1865","2016-07-12",9.81
"1866","2016-07-13",9.94
"1867","2016-07-14",9.67
"1868","2016-07-15",9.53
"1869","2016-07-18",9.45
"1870","2016-07-19",9.25
"1871","2016-07-20",8.57
"1872","2016-07-21",8.91
"1873","2016-07-22",8.73
"1874","2016-07-25",8.41
"1875","2016-07-26",8.72
"1876","2016-07-27",9.09
"1877","2016-07-28",9.01
"1878","2016-07-29",9.34
"1879","2016-08-01",9.28
"1880","2016-08-02",9.39
"1881","2016-08-03",9.21
"1882","2016-08-04",9.3
"1883","2016-08-05",8.89
"1884","2016-08-08",9.03
"1885","2016-08-09",9.1
"1886","2016-08-10",8.69
"1887","2016-08-11",8.95
"1888","2016-08-12",9
"1889","2016-08-15",9.08
"1890","2016-08-16",9.13
"1891","2016-08-17",9.1
"1892","2016-08-18",9.09
"1893","2016-08-19",8.63
"1894","2016-08-22",8.5
"1895","2016-08-23",8.21
"1896","2016-08-24",7.53
"1897","2016-08-25",7.68
"1898","2016-08-26",7.65
"1899","2016-08-29",7.69
"1900","2016-08-30",7.27
"1901","2016-08-31",7.02
"1902","2016-09-01",7.42
"1903","2016-09-02",7.78
"1904","2016-09-06",8.33
"1905","2016-09-07",8.29
"1906","2016-09-08",8.05
"1907","2016-09-09",7.88
"1908","2016-09-12",8.78
"1909","2016-09-13",8.48
"1910","2016-09-14",8.47
"1911","2016-09-15",8.42
"1912","2016-09-16",7.91
"1913","2016-09-19",8.02
"1914","2016-09-20",7.86
"1915","2016-09-21",8.63
"1916","2016-09-22",8.62
