"","date","NNDM"
"577","2018-06-19",27.4
"578","2018-06-20",26.5
"579","2018-06-21",24.200001
"580","2018-06-22",24.200001
"581","2018-06-25",22.200001
"582","2018-06-26",23.1
"583","2018-06-27",21.700001
"584","2018-06-28",20.6
"585","2018-06-29",21
"586","2018-07-02",19.5
"587","2018-07-03",19.5
"588","2018-07-05",19.200001
"589","2018-07-06",19.299999
"590","2018-07-09",23.299999
"591","2018-07-10",22.6
"592","2018-07-11",21.700001
"593","2018-07-12",22.200001
"594","2018-07-13",22.200001
"595","2018-07-16",21.700001
"596","2018-07-17",21.4
"597","2018-07-18",21.5
"598","2018-07-19",21.200001
"599","2018-07-20",20.700001
"600","2018-07-23",20.799999
"601","2018-07-24",20.1
"602","2018-07-25",20.1
"603","2018-07-26",20.299999
"604","2018-07-27",19.4
"605","2018-07-30",19.9
"606","2018-07-31",20.299999
"607","2018-08-01",20.299999
"608","2018-08-02",20
"609","2018-08-03",21.299999
"610","2018-08-06",22.700001
"611","2018-08-07",21.700001
"612","2018-08-08",21
"613","2018-08-09",20.299999
"614","2018-08-10",20.5
"615","2018-08-13",20
"616","2018-08-14",19.200001
"617","2018-08-15",19
"618","2018-08-16",18.799999
"619","2018-08-17",18.9
"620","2018-08-20",19.799999
"621","2018-08-21",19.4
"622","2018-08-22",19.309999
"623","2018-08-23",19.18
"624","2018-08-24",19.1
"625","2018-08-27",20.4
"626","2018-08-28",21.1
"627","2018-08-29",22.299999
"628","2018-08-30",23.1
"629","2018-08-31",22.4
"630","2018-09-04",23
"631","2018-09-05",21.700001
"632","2018-09-06",21
"633","2018-09-07",20.5
"634","2018-09-10",20.799999
"635","2018-09-11",21
"636","2018-09-12",20.700001
"637","2018-09-13",20.299999
"638","2018-09-14",20.1
"639","2018-09-17",20.799999
"640","2018-09-18",20.200001
"641","2018-09-19",20.9
"642","2018-09-20",21.299999
"643","2018-09-21",20.700001
"644","2018-09-24",20.9
"645","2018-09-25",20.200001
"646","2018-09-26",20.4
"647","2018-09-27",19.9
"648","2018-09-28",19.700001
"649","2018-10-01",19.200001
"650","2018-10-02",20.4
"651","2018-10-03",20.299999
"652","2018-10-04",19.200001
"653","2018-10-05",19.200001
"654","2018-10-08",18.6
"655","2018-10-09",18.1
"656","2018-10-10",17.9
"657","2018-10-11",16.9
"658","2018-10-12",17.610001
"659","2018-10-15",18.5
"660","2018-10-16",19
"661","2018-10-17",19.200001
"662","2018-10-18",18.4
"663","2018-10-19",18.6
"664","2018-10-22",19
"665","2018-10-23",18
"666","2018-10-24",17.700001
"667","2018-10-25",17.4
"668","2018-10-26",17.6
"669","2018-10-29",18
"670","2018-10-30",18.4
"671","2018-10-31",18
"672","2018-11-01",18.200001
"673","2018-11-02",18
"674","2018-11-05",17.5
"675","2018-11-06",17.700001
"676","2018-11-07",20.27
"677","2018-11-08",21.299999
"678","2018-11-09",21.299999
"679","2018-11-12",20.299999
"680","2018-11-13",20.5
"681","2018-11-14",20.4
"682","2018-11-15",18.9
"683","2018-11-16",18.91
"684","2018-11-19",19
"685","2018-11-20",18.200001
"686","2018-11-21",18.9
"687","2018-11-23",17.5
"688","2018-11-26",16.5
"689","2018-11-27",16.219999
"690","2018-11-28",16.4
"691","2018-11-29",16.4
"692","2018-11-30",16.6
"693","2018-12-03",16.200001
"694","2018-12-04",15
"695","2018-12-06",15.01
"696","2018-12-07",14.3
"697","2018-12-10",13.5
"698","2018-12-11",13
"699","2018-12-12",13
"700","2018-12-13",13
"701","2018-12-14",12.5
"702","2018-12-17",11.65
"703","2018-12-18",11.45
"704","2018-12-19",11.5
"705","2018-12-20",11.2
"706","2018-12-21",10
"707","2018-12-24",9.5
"708","2018-12-26",10
"709","2018-12-27",9.92
"710","2018-12-28",10.2
"711","2018-12-31",11.1
"712","2019-01-02",12.3
"713","2019-01-03",11.8
"714","2019-01-04",12.6
"715","2019-01-07",12.1
"716","2019-01-08",12
"717","2019-01-09",12.3
"718","2019-01-10",12.7
"719","2019-01-11",12.2
"720","2019-01-14",12.5
"721","2019-01-15",12.7
"722","2019-01-16",12.8
"723","2019-01-17",12.9
"724","2019-01-18",13.4
"725","2019-01-22",12.4
"726","2019-01-23",12.77
"727","2019-01-24",12.6
"728","2019-01-25",12.5
"729","2019-01-28",12.5
"730","2019-01-29",11.45
"731","2019-01-30",10.6
"732","2019-01-31",9.67
"733","2019-02-01",8.58
"734","2019-02-04",9.1
"735","2019-02-05",8.7
"736","2019-02-06",8.15
"737","2019-02-07",8
"738","2019-02-08",8.06
"739","2019-02-11",8.21
"740","2019-02-12",8.21
"741","2019-02-13",8.7
"742","2019-02-14",8.38
"743","2019-02-15",8.49
"744","2019-02-19",8.45
"745","2019-02-20",8.3
"746","2019-02-21",8.25
"747","2019-02-22",8.34
"748","2019-02-25",8.79
"749","2019-02-26",8.58
"750","2019-02-27",8.42
"751","2019-02-28",8.4
"752","2019-03-01",8.4
"753","2019-03-04",8.3
"754","2019-03-05",8.35
"755","2019-03-06",8.31
"756","2019-03-07",8.2
"757","2019-03-08",8.39
"758","2019-03-11",8.26
"759","2019-03-12",8.37
"760","2019-03-13",8.51
"761","2019-03-14",7.31
"762","2019-03-15",7.5
"763","2019-03-18",7.5
"764","2019-03-19",7.6
"765","2019-03-20",7.6
"766","2019-03-21",7.7
"767","2019-03-22",7.46
"768","2019-03-25",7.23
"769","2019-03-26",7.01
"770","2019-03-27",7.02
"771","2019-03-28",6.79
"772","2019-03-29",7.1
"773","2019-04-01",7.16
"774","2019-04-02",7.85
"775","2019-04-03",7.9
"776","2019-04-04",7.67
"777","2019-04-05",7.68
"778","2019-04-08",7.7
"779","2019-04-09",7.86
"780","2019-04-10",7.55
"781","2019-04-11",7.21
"782","2019-04-12",7.4
"783","2019-04-15",7.42
"784","2019-04-16",7.38
"785","2019-04-17",7.3
"786","2019-04-18",7
"787","2019-04-22",7.32
"788","2019-04-23",7.8
"789","2019-04-24",7.6
"790","2019-04-25",7.54
"791","2019-04-26",7.5
"792","2019-04-29",7.3
"793","2019-04-30",7.3
"794","2019-05-01",7.3
"795","2019-05-02",7.19
"796","2019-05-03",7.2
"797","2019-05-06",7.35
"798","2019-05-07",7.3
"799","2019-05-08",7.22
"800","2019-05-09",6.91
"801","2019-05-10",6.83
"802","2019-05-13",6.73
"803","2019-05-14",6.78
"804","2019-05-15",6.6
"805","2019-05-16",6.59
"806","2019-05-17",5.96
"807","2019-05-20",5.75
"808","2019-05-21",5.69
"809","2019-05-22",5.5
"810","2019-05-23",5.34
"811","2019-05-24",5.2
"812","2019-05-28",5.1
"813","2019-05-29",4.97
"814","2019-05-30",5
"815","2019-05-31",4.8
"816","2019-06-03",5.35
"817","2019-06-04",4.98
"818","2019-06-05",4.7
"819","2019-06-06",4.64
"820","2019-06-07",4.53
"821","2019-06-10",4.33
"822","2019-06-11",4.22
"823","2019-06-12",4.7
"824","2019-06-13",5
"825","2019-06-14",4.8
"826","2019-06-17",4.99
"827","2019-06-18",4.92
"828","2019-06-19",4.98
"829","2019-06-20",5
"830","2019-06-21",4.96
"831","2019-06-24",4.75
"832","2019-06-25",4.65
"833","2019-06-26",4.68
"834","2019-06-27",4.75
"835","2019-06-28",4.8
"836","2019-07-01",4.83
"837","2019-07-02",4.9
"838","2019-07-03",5.25
"839","2019-07-05",5.15
"840","2019-07-08",4.1
"841","2019-07-09",4.15
"842","2019-07-10",4.29
"843","2019-07-11",4.1
"844","2019-07-12",4.21
"845","2019-07-15",4.06
"846","2019-07-16",3.93
"847","2019-07-17",3.85
"848","2019-07-18",3.8
"849","2019-07-19",3.8
"850","2019-07-22",3.7
"851","2019-07-23",3.6
"852","2019-07-24",4.37
"853","2019-07-25",3.9
"854","2019-07-26",4.02
"855","2019-07-29",4.04
"856","2019-07-30",4.07
"857","2019-07-31",4.02
"858","2019-08-01",4.03
"859","2019-08-02",3.86
"860","2019-08-05",3.48
"861","2019-08-06",3.65
"862","2019-08-07",3.64
"863","2019-08-08",3.8
"864","2019-08-09",3.67
"865","2019-08-12",3.6
"866","2019-08-13",3.5
"867","2019-08-14",3.25
"868","2019-08-15",3.05
"869","2019-08-16",3.16
"870","2019-08-19",3.24
"871","2019-08-20",3.1
"872","2019-08-21",3.15
"873","2019-08-22",3
"874","2019-08-23",2.99
"875","2019-08-26",2.96
"876","2019-08-27",2.92
"877","2019-08-28",2.9
"878","2019-08-29",2.9
"879","2019-08-30",3
"880","2019-09-03",3
"881","2019-09-04",3
"882","2019-09-05",3.02
"883","2019-09-06",2.9
"884","2019-09-09",2.8
"885","2019-09-10",2.95
"886","2019-09-11",2.95
"887","2019-09-12",3.24
"888","2019-09-13",3.35
"889","2019-09-16",3.24
"890","2019-09-17",3.21
"891","2019-09-18",3.11
"892","2019-09-19",3.33
"893","2019-09-20",3.3
"894","2019-09-23",3.19
"895","2019-09-24",3.49
"896","2019-09-25",3.7
"897","2019-09-26",4.1
"898","2019-09-27",3.93
"899","2019-09-30",4.01
"900","2019-10-01",4.45
"901","2019-10-02",4.75
"902","2019-10-03",4.6
"903","2019-10-04",4.3
"904","2019-10-07",3.92
"905","2019-10-08",3.64
"906","2019-10-09",3.77
"907","2019-10-10",3.7
"908","2019-10-11",3.8
"909","2019-10-14",3.76
"910","2019-10-15",3.6
"911","2019-10-16",3.55
"912","2019-10-17",3.49
"913","2019-10-18",3.5
"914","2019-10-21",3.53
"915","2019-10-22",2.87
"916","2019-10-23",3.24
"917","2019-10-24",3.34
"918","2019-10-25",3.12
"919","2019-10-28",3.21
"920","2019-10-29",3.45
"921","2019-10-30",3.2
"922","2019-10-31",3.19
"923","2019-11-01",3.19
"924","2019-11-04",3.17
"925","2019-11-05",3
"926","2019-11-06",2.95
"927","2019-11-07",2.97
"928","2019-11-08",3.09
"929","2019-11-11",2.96
"930","2019-11-12",2.93
"931","2019-11-13",2.77
"932","2019-11-14",2.61
"933","2019-11-15",2.74
"934","2019-11-18",2.76
"935","2019-11-19",2.75
"936","2019-11-20",2.69
"937","2019-11-21",2.656
"938","2019-11-22",2.68
"939","2019-11-25",2.69
"940","2019-11-26",2.635
"941","2019-11-27",2.62
"942","2019-11-29",2.6
"943","2019-12-02",2.608
"944","2019-12-03",2.65
"945","2019-12-04",2.655
"946","2019-12-05",2.73
"947","2019-12-06",2.865
"948","2019-12-09",2.9
"949","2019-12-10",2.724
"950","2019-12-11",2.675
"951","2019-12-12",2.638
"952","2019-12-13",2.63
"953","2019-12-16",2.58
"954","2019-12-17",2.57
"955","2019-12-18",2.55
"956","2019-12-19",2.46
"957","2019-12-20",2.51
"958","2019-12-23",2.553
"959","2019-12-24",2.504
"960","2019-12-26",2.405
"961","2019-12-27",2.45
"962","2019-12-30",2.389
"963","2019-12-31",2.53
"964","2020-01-02",2.55
"965","2020-01-03",2.51
"966","2020-01-06",2.5
"967","2020-01-07",2.41
"968","2020-01-08",2.45
"969","2020-01-09",2.422
"970","2020-01-10",2.412
"971","2020-01-13",2.367
"972","2020-01-14",2.362
"973","2020-01-15",2.26
"974","2020-01-16",2.29
"975","2020-01-17",2.289
"976","2020-01-21",2.566
"977","2020-01-22",2.54
"978","2020-01-23",2.7
"979","2020-01-24",2.55
"980","2020-01-27",2.34
"981","2020-01-28",2.42
"982","2020-01-29",2.31
"983","2020-01-30",2.3
"984","2020-01-31",2.24
"985","2020-02-03",2.22
"986","2020-02-04",1.91
"987","2020-02-05",1.5
