"","date","FFNW"
"1002","2011-09-29",5.7
"1003","2011-09-30",5.62
"1004","2011-10-03",5.4
"1005","2011-10-04",5.21
"1006","2011-10-05",5.33
"1007","2011-10-06",5.49
"1008","2011-10-07",5.25
"1009","2011-10-10",5.42
"1010","2011-10-11",5.4
"1011","2011-10-12",5.54
"1012","2011-10-13",5.62
"1013","2011-10-14",5.62
"1014","2011-10-17",5.68
"1015","2011-10-18",5.5
"1016","2011-10-19",5.45
"1017","2011-10-20",5.39
"1018","2011-10-21",5.5
"1019","2011-10-24",5.57
"1020","2011-10-25",5.57
"1021","2011-10-26",5.51
"1022","2011-10-27",5.5
"1023","2011-10-28",5.53
"1024","2011-10-31",5.5
"1025","2011-11-01",5.5
"1026","2011-11-02",5.4
"1027","2011-11-03",5.42
"1028","2011-11-04",5.37
"1029","2011-11-07",5.34
"1030","2011-11-08",5.32
"1031","2011-11-09",5.3
"1032","2011-11-10",5.34
"1033","2011-11-11",5.4
"1034","2011-11-14",5.37
"1035","2011-11-15",5.44
"1036","2011-11-16",5.45
"1037","2011-11-17",5.44
"1038","2011-11-18",5.6
"1039","2011-11-21",5.52
"1040","2011-11-22",5.53
"1041","2011-11-23",5.63
"1042","2011-11-25",5.55
"1043","2011-11-28",5.58
"1044","2011-11-29",5.6
"1045","2011-11-30",5.65
"1046","2011-12-01",5.65
"1047","2011-12-02",5.69
"1048","2011-12-05",5.63
"1049","2011-12-06",5.62
"1050","2011-12-07",5.7
"1051","2011-12-08",5.7
"1052","2011-12-09",5.7
"1053","2011-12-12",5.7
"1054","2011-12-13",5.7
"1055","2011-12-14",5.65
"1056","2011-12-15",5.64
"1057","2011-12-16",5.62
"1058","2011-12-19",5.69
"1059","2011-12-20",5.68
"1060","2011-12-21",5.62
"1061","2011-12-22",5.75
"1062","2011-12-23",5.73
"1063","2011-12-27",5.7
"1064","2011-12-28",5.8
"1065","2011-12-29",5.9
"1066","2011-12-30",5.9
"1067","2012-01-03",5.84
"1068","2012-01-04",5.81
"1069","2012-01-05",5.83
"1070","2012-01-06",5.9
"1071","2012-01-09",6.03
"1072","2012-01-10",6.05
"1073","2012-01-11",6.07
"1074","2012-01-12",6.41
"1075","2012-01-13",6.19
"1076","2012-01-17",6.5
"1077","2012-01-18",6.62
"1078","2012-01-19",6.59
"1079","2012-01-20",6.62
"1080","2012-01-23",6.66
"1081","2012-01-24",6.63
"1082","2012-01-25",6.61
"1083","2012-01-26",6.67
"1084","2012-01-27",6.65
"1085","2012-01-30",6.41
"1086","2012-01-31",6.55
"1087","2012-02-01",6.36
"1088","2012-02-02",6.45
"1089","2012-02-03",6.61
"1090","2012-02-06",6.51
"1091","2012-02-07",6.68
"1092","2012-02-08",6.8
"1093","2012-02-09",6.96
"1094","2012-02-10",7.01
"1095","2012-02-13",7.21
"1096","2012-02-14",7.19
"1097","2012-02-15",7.25
"1098","2012-02-16",7.45
"1099","2012-02-17",7.48
"1100","2012-02-21",7.41
"1101","2012-02-22",7.38
"1102","2012-02-23",7.41
"1103","2012-02-24",7.41
"1104","2012-02-27",7.44
"1105","2012-02-28",7.37
"1106","2012-02-29",7.37
"1107","2012-03-01",7.29
"1108","2012-03-02",7.33
"1109","2012-03-05",7.2
"1110","2012-03-06",7.19
"1111","2012-03-07",7.48
"1112","2012-03-08",7.32
"1113","2012-03-09",7.29
"1114","2012-03-12",7.24
"1115","2012-03-13",7.22
"1116","2012-03-14",7.32
"1117","2012-03-15",7.31
"1118","2012-03-16",7.36
"1119","2012-03-19",7.58
"1120","2012-03-20",7.59
"1121","2012-03-21",7.69
"1122","2012-03-22",7.66
"1123","2012-03-23",7.39
"1124","2012-03-26",7.59
"1125","2012-03-27",7.8
"1126","2012-03-28",7.94
"1127","2012-03-29",7.82
"1128","2012-03-30",7.72
"1129","2012-04-02",8
"1130","2012-04-03",7.95
"1131","2012-04-04",7.8
"1132","2012-04-05",7.85
"1133","2012-04-09",7.74
"1134","2012-04-10",7.64
"1135","2012-04-11",7.7
"1136","2012-04-12",7.84
"1137","2012-04-13",7.83
"1138","2012-04-16",7.91
"1139","2012-04-17",7.89
"1140","2012-04-18",8
"1141","2012-04-19",8.03
"1142","2012-04-20",8
"1143","2012-04-23",7.96
"1144","2012-04-24",8
"1145","2012-04-25",7.99
"1146","2012-04-26",8
"1147","2012-04-27",7.99
"1148","2012-04-30",7.95
"1149","2012-05-01",7.96
"1150","2012-05-02",8
"1151","2012-05-03",7.99
"1152","2012-05-04",7.99
"1153","2012-05-07",7.95
"1154","2012-05-08",7.98
"1155","2012-05-09",7.8
"1156","2012-05-10",7.92
"1157","2012-05-11",7.84
"1158","2012-05-14",7.9
"1159","2012-05-15",7.89
"1160","2012-05-16",7.8
"1161","2012-05-17",7.82
"1162","2012-05-18",7.85
"1163","2012-05-21",7.83
"1164","2012-05-22",7.59
"1165","2012-05-23",7.74
"1166","2012-05-24",7.8
"1167","2012-05-25",7.57
"1168","2012-05-29",7.61
"1169","2012-05-30",7.66
"1170","2012-05-31",7.62
"1171","2012-06-01",7.71
"1172","2012-06-04",7.36
"1173","2012-06-05",7.69
"1174","2012-06-06",7.75
"1175","2012-06-07",7.89
"1176","2012-06-08",7.84
"1177","2012-06-11",7.64
"1178","2012-06-12",7.61
"1179","2012-06-13",7.7
"1180","2012-06-14",7.89
"1181","2012-06-15",7.99
"1182","2012-06-18",7.95
"1183","2012-06-19",8.05
"1184","2012-06-20",8.05
"1185","2012-06-21",8.11
"1186","2012-06-22",8.1
"1187","2012-06-25",7.94
"1188","2012-06-26",8.02
"1189","2012-06-27",8.09
"1190","2012-06-28",8.06
"1191","2012-06-29",8.12
"1192","2012-07-02",8.1
"1193","2012-07-03",8.11
"1194","2012-07-05",8.01
"1195","2012-07-06",7.97
"1196","2012-07-09",8.04
"1197","2012-07-10",8.04
"1198","2012-07-11",8.14
"1199","2012-07-12",8.17
"1200","2012-07-13",8.29
"1201","2012-07-16",8.13
"1202","2012-07-17",8.21
"1203","2012-07-18",8.24
"1204","2012-07-19",8.09
"1205","2012-07-20",8.04
"1206","2012-07-23",7.95
"1207","2012-07-24",8.16
"1208","2012-07-25",8.09
"1209","2012-07-26",8.18
"1210","2012-07-27",8.25
"1211","2012-07-30",8.22
"1212","2012-07-31",8.2
"1213","2012-08-01",7.98
"1214","2012-08-02",8.04
"1215","2012-08-03",8.24
"1216","2012-08-06",8.23
"1217","2012-08-07",8.19
"1218","2012-08-08",8.09
"1219","2012-08-09",8
"1220","2012-08-10",7.98
"1221","2012-08-13",7.87
"1222","2012-08-14",7.62
"1223","2012-08-15",7.71
"1224","2012-08-16",7.68
"1225","2012-08-17",7.71
"1226","2012-08-20",7.67
"1227","2012-08-21",7.66
"1228","2012-08-22",7.6
"1229","2012-08-23",7.61
"1230","2012-08-24",7.69
"1231","2012-08-27",7.73
"1232","2012-08-28",7.73
"1233","2012-08-29",7.84
"1234","2012-08-30",7.69
"1235","2012-08-31",7.6
"1236","2012-09-04",7.77
"1237","2012-09-05",7.8
"1238","2012-09-06",8.05
"1239","2012-09-07",8.01
"1240","2012-09-10",7.91
"1241","2012-09-11",8.01
"1242","2012-09-12",7.91
"1243","2012-09-13",8.06
"1244","2012-09-14",8
"1245","2012-09-17",7.99
"1246","2012-09-18",8.1
"1247","2012-09-19",8.01
"1248","2012-09-20",8.01
"1249","2012-09-21",8.08
"1250","2012-09-24",8.09
"1251","2012-09-25",7.98
"1252","2012-09-26",8.13
"1253","2012-09-27",8.11
"1254","2012-09-28",8.05
"1255","2012-10-01",8.17
"1256","2012-10-02",8.14
"1257","2012-10-03",8.01
"1258","2012-10-04",8.1
"1259","2012-10-05",8.1
"1260","2012-10-08",8.11
"1261","2012-10-09",8.1
"1262","2012-10-10",8.1
"1263","2012-10-11",8.07
"1264","2012-10-12",8.05
"1265","2012-10-15",8.08
"1266","2012-10-16",8.06
"1267","2012-10-17",8.14
"1268","2012-10-18",8.1
"1269","2012-10-19",8.07
"1270","2012-10-22",7.96
"1271","2012-10-23",7.96
"1272","2012-10-24",7.94
"1273","2012-10-25",7.95
"1274","2012-10-26",7.93
"1275","2012-10-31",7.9
"1276","2012-11-01",7.88
"1277","2012-11-02",7.81
"1278","2012-11-05",7.86
"1279","2012-11-06",7.85
"1280","2012-11-07",7.72
"1281","2012-11-08",7.6
"1282","2012-11-09",7.57
"1283","2012-11-12",7.61
"1284","2012-11-13",7.65
"1285","2012-11-14",7.5
"1286","2012-11-15",7.49
"1287","2012-11-16",7.46
"1288","2012-11-19",7.48
"1289","2012-11-20",7.41
"1290","2012-11-21",7.5
"1291","2012-11-23",7.51
"1292","2012-11-26",7.55
"1293","2012-11-27",7.5
"1294","2012-11-28",7.55
"1295","2012-11-29",7.55
"1296","2012-11-30",7.55
"1297","2012-12-03",7.54
"1298","2012-12-04",7.55
"1299","2012-12-05",7.53
"1300","2012-12-06",7.42
"1301","2012-12-07",7.35
"1302","2012-12-10",7.4
"1303","2012-12-11",7.3
"1304","2012-12-12",7.18
"1305","2012-12-13",7.12
"1306","2012-12-14",7.13
"1307","2012-12-17",7.11
"1308","2012-12-18",7.16
"1309","2012-12-19",7.15
"1310","2012-12-20",7.3
"1311","2012-12-21",7.27
"1312","2012-12-24",7.37
"1313","2012-12-26",7.54
"1314","2012-12-27",7.4
"1315","2012-12-28",7.39
"1316","2012-12-31",7.55
"1317","2013-01-02",7.96
"1318","2013-01-03",7.98
"1319","2013-01-04",8.11
"1320","2013-01-07",8.12
"1321","2013-01-08",8.18
"1322","2013-01-09",8.15
"1323","2013-01-10",8.21
"1324","2013-01-11",8.12
"1325","2013-01-14",8.14
"1326","2013-01-15",8.13
"1327","2013-01-16",8.15
"1328","2013-01-17",8.14
"1329","2013-01-18",8.02
"1330","2013-01-22",8
"1331","2013-01-23",8.05
"1332","2013-01-24",7.99
"1333","2013-01-25",7.99
"1334","2013-01-28",7.94
"1335","2013-01-29",8.14
"1336","2013-01-30",8
"1337","2013-01-31",8.11
"1338","2013-02-01",8.1
"1339","2013-02-04",8.1
"1340","2013-02-05",8.1
"1341","2013-02-06",8.1
"1342","2013-02-07",8.07
"1343","2013-02-08",8.08
"1344","2013-02-11",8.1
"1345","2013-02-12",8.05
"1346","2013-02-13",8.03
"1347","2013-02-14",8.07
"1348","2013-02-15",8.05
"1349","2013-02-19",8.08
"1350","2013-02-20",7.91
"1351","2013-02-21",7.92
"1352","2013-02-22",8.03
"1353","2013-02-25",7.88
"1354","2013-02-26",7.97
"1355","2013-02-27",7.89
"1356","2013-02-28",7.93
"1357","2013-03-01",7.96
"1358","2013-03-04",7.9
"1359","2013-03-05",7.94
"1360","2013-03-06",8
"1361","2013-03-07",8.1
"1362","2013-03-08",8.17
"1363","2013-03-11",8.13
"1364","2013-03-12",8.01
"1365","2013-03-13",8.07
"1366","2013-03-14",8.03
"1367","2013-03-15",8.04
"1368","2013-03-18",8.01
"1369","2013-03-19",8
"1370","2013-03-20",8.09
"1371","2013-03-21",8.04
"1372","2013-03-22",8.11
"1373","2013-03-25",8.08
"1374","2013-03-26",8.13
"1375","2013-03-27",8.09
"1376","2013-03-28",7.81
"1377","2013-04-01",7.85
"1378","2013-04-02",7.73
"1379","2013-04-03",7.59
"1380","2013-04-04",7.61
"1381","2013-04-05",7.92
"1382","2013-04-08",7.91
"1383","2013-04-09",7.88
"1384","2013-04-10",8.05
"1385","2013-04-11",8.06
"1386","2013-04-12",8.03
"1387","2013-04-15",7.7
"1388","2013-04-16",8.03
"1389","2013-04-17",7.76
"1390","2013-04-18",7.61
"1391","2013-04-19",7.72
"1392","2013-04-22",7.5
"1393","2013-04-23",7.6
"1394","2013-04-24",7.73
"1395","2013-04-25",7.73
"1396","2013-04-26",7.76
"1397","2013-04-29",8.05
"1398","2013-04-30",8.1
"1399","2013-05-01",7.86
"1400","2013-05-02",7.9
"1401","2013-05-03",8.72
"1402","2013-05-06",8.89
"1403","2013-05-07",9.05
"1404","2013-05-08",9.04
"1405","2013-05-09",9.4
"1406","2013-05-10",9.38
"1407","2013-05-13",9.35
"1408","2013-05-14",9.47
"1409","2013-05-15",9.5
"1410","2013-05-16",9.45
"1411","2013-05-17",9.52
"1412","2013-05-20",9.96
"1413","2013-05-21",9.9
"1414","2013-05-22",9.89
"1415","2013-05-23",9.89
"1416","2013-05-24",9.89
"1417","2013-05-28",9.94
"1418","2013-05-29",9.97
"1419","2013-05-30",10.05
"1420","2013-05-31",9.94
"1421","2013-06-03",10.19
"1422","2013-06-04",10.08
"1423","2013-06-05",10.01
"1424","2013-06-06",10.27
"1425","2013-06-07",10.28
"1426","2013-06-10",10.27
"1427","2013-06-11",10.13
"1428","2013-06-12",9.96
"1429","2013-06-13",10.14
"1430","2013-06-14",9.95
"1431","2013-06-17",10.11
"1432","2013-06-18",10.3
"1433","2013-06-19",10.25
"1434","2013-06-20",10.13
"1435","2013-06-21",10.21
"1436","2013-06-24",10.03
"1437","2013-06-25",10.3
"1438","2013-06-26",10.22
"1439","2013-06-27",10.24
"1440","2013-06-28",10.31
"1441","2013-07-01",10.29
"1442","2013-07-02",10.33
"1443","2013-07-03",10.32
"1444","2013-07-05",10.63
"1445","2013-07-08",10.84
"1446","2013-07-09",11.1
"1447","2013-07-10",10.99
"1448","2013-07-11",10.95
"1449","2013-07-12",10.88
"1450","2013-07-15",10.9
"1451","2013-07-16",10.88
"1452","2013-07-17",10.88
"1453","2013-07-18",10.78
"1454","2013-07-19",10.89
"1455","2013-07-22",11.02
"1456","2013-07-23",10.99
"1457","2013-07-24",11.02
"1458","2013-07-25",11.02
"1459","2013-07-26",10.83
"1460","2013-07-29",10.29
"1461","2013-07-30",10.69
"1462","2013-07-31",10.66
"1463","2013-08-01",10.74
"1464","2013-08-02",10.68
"1465","2013-08-05",10.7
"1466","2013-08-06",10.69
"1467","2013-08-07",10.66
"1468","2013-08-08",10.7
"1469","2013-08-09",10.68
"1470","2013-08-12",10.66
"1471","2013-08-13",10.67
"1472","2013-08-14",10.68
"1473","2013-08-15",10.61
"1474","2013-08-16",10.45
"1475","2013-08-19",10.26
"1476","2013-08-20",10.47
"1477","2013-08-21",10.51
"1478","2013-08-22",10.74
"1479","2013-08-23",10.74
"1480","2013-08-26",10.78
"1481","2013-08-27",10.66
"1482","2013-08-28",10.63
"1483","2013-08-29",10.69
"1484","2013-08-30",10.65
"1485","2013-09-03",10.66
"1486","2013-09-04",10.59
"1487","2013-09-05",10.62
"1488","2013-09-06",10.65
"1489","2013-09-09",11.01
"1490","2013-09-10",10.98
"1491","2013-09-11",10.9
"1492","2013-09-12",10.66
"1493","2013-09-13",10.65
"1494","2013-09-16",10.65
"1495","2013-09-17",10.7
"1496","2013-09-18",10.69
"1497","2013-09-19",10.61
"1498","2013-09-20",10.67
"1499","2013-09-23",10.79
"1500","2013-09-24",10.74
"1501","2013-09-25",10.8
"1502","2013-09-26",10.78
"1503","2013-09-27",10.77
"1504","2013-09-30",10.43
"1505","2013-10-01",10.61
"1506","2013-10-02",10.35
"1507","2013-10-03",10.06
"1508","2013-10-04",10.2
"1509","2013-10-07",10.22
"1510","2013-10-08",10.17
"1511","2013-10-09",10.32
"1512","2013-10-10",10.45
"1513","2013-10-11",10.52
"1514","2013-10-14",10.64
"1515","2013-10-15",10.51
"1516","2013-10-16",10.51
"1517","2013-10-17",10.64
"1518","2013-10-18",10.56
"1519","2013-10-21",10.45
"1520","2013-10-22",10.47
"1521","2013-10-23",10.54
"1522","2013-10-24",10.74
"1523","2013-10-25",10.86
"1524","2013-10-28",10.96
"1525","2013-10-29",10.97
"1526","2013-10-30",10.78
"1527","2013-10-31",10.84
"1528","2013-11-01",10.82
"1529","2013-11-04",10.83
"1530","2013-11-05",10.88
"1531","2013-11-06",10.91
"1532","2013-11-07",10.86
"1533","2013-11-08",10.96
"1534","2013-11-11",10.85
"1535","2013-11-12",10.72
"1536","2013-11-13",10.7
"1537","2013-11-14",10.6
"1538","2013-11-15",10.5
"1539","2013-11-18",10.4
"1540","2013-11-19",10.4
"1541","2013-11-20",10.48
"1542","2013-11-21",10.58
"1543","2013-11-22",10.61
"1544","2013-11-25",10.69
"1545","2013-11-26",10.7
"1546","2013-11-27",10.73
"1547","2013-11-29",10.72
"1548","2013-12-02",10.59
"1549","2013-12-03",10.48
"1550","2013-12-04",10.42
"1551","2013-12-05",10.5
"1552","2013-12-06",10.57
"1553","2013-12-09",10.47
"1554","2013-12-10",10.41
"1555","2013-12-11",10.42
"1556","2013-12-12",10.43
"1557","2013-12-13",10.36
"1558","2013-12-16",10.49
"1559","2013-12-17",10.48
"1560","2013-12-18",10.62
"1561","2013-12-19",10.56
"1562","2013-12-20",10.64
"1563","2013-12-23",10.9
"1564","2013-12-24",10.99
"1565","2013-12-26",10.96
"1566","2013-12-27",10.95
"1567","2013-12-30",10.71
"1568","2013-12-31",10.37
"1569","2014-01-02",10.2
"1570","2014-01-03",10.35
"1571","2014-01-06",10.35
"1572","2014-01-07",10.56
"1573","2014-01-08",10.89
"1574","2014-01-09",10.98
"1575","2014-01-10",10.89
"1576","2014-01-13",10.82
"1577","2014-01-14",10.93
"1578","2014-01-15",10.85
"1579","2014-01-16",10.78
"1580","2014-01-17",10.76
"1581","2014-01-21",10.75
"1582","2014-01-22",10.73
"1583","2014-01-23",10.61
"1584","2014-01-24",10.51
"1585","2014-01-27",10.07
"1586","2014-01-28",10.34
"1587","2014-01-29",10.3
"1588","2014-01-30",10.62
"1589","2014-01-31",10.34
"1590","2014-02-03",10.28
"1591","2014-02-04",10.44
"1592","2014-02-05",10.31
"1593","2014-02-06",10.25
"1594","2014-02-07",10.34
"1595","2014-02-10",10.31
"1596","2014-02-11",10.39
"1597","2014-02-12",10.32
"1598","2014-02-13",10.39
"1599","2014-02-14",10.36
"1600","2014-02-18",10.48
"1601","2014-02-19",10.31
"1602","2014-02-20",10.39
"1603","2014-02-21",10.32
"1604","2014-02-24",10.47
"1605","2014-02-25",10.35
"1606","2014-02-26",10.37
"1607","2014-02-27",10.27
"1608","2014-02-28",10.34
"1609","2014-03-03",10.28
"1610","2014-03-04",10.51
"1611","2014-03-05",10.54
"1612","2014-03-06",10.46
"1613","2014-03-07",10.34
"1614","2014-03-10",10.39
"1615","2014-03-11",10.31
"1616","2014-03-12",10.33
"1617","2014-03-13",10.27
"1618","2014-03-14",10.39
"1619","2014-03-17",10.26
"1620","2014-03-18",10.33
"1621","2014-03-19",10.19
"1622","2014-03-20",10.19
"1623","2014-03-21",10.16
"1624","2014-03-24",10.03
"1625","2014-03-25",10.17
"1626","2014-03-26",10.15
"1627","2014-03-27",10.16
"1628","2014-03-28",10.1
"1629","2014-03-31",10.15
"1630","2014-04-01",10.18
"1631","2014-04-02",10.11
"1632","2014-04-03",10.13
"1633","2014-04-04",10.05
"1634","2014-04-07",10.08
"1635","2014-04-08",9.99
"1636","2014-04-09",10.07
"1637","2014-04-10",10
"1638","2014-04-11",10
"1639","2014-04-14",10.01
"1640","2014-04-15",10.02
"1641","2014-04-16",10.02
"1642","2014-04-17",10.1
"1643","2014-04-21",10.06
"1644","2014-04-22",10.2
"1645","2014-04-23",10.05
"1646","2014-04-24",10.51
"1647","2014-04-25",10.4
"1648","2014-04-28",10.33
"1649","2014-04-29",10.36
"1650","2014-04-30",10.2
"1651","2014-05-01",10.24
"1652","2014-05-02",10.33
"1653","2014-05-05",10.32
"1654","2014-05-06",10.32
"1655","2014-05-07",10.39
"1656","2014-05-08",10.65
"1657","2014-05-09",10.79
"1658","2014-05-12",10.83
"1659","2014-05-13",10.81
"1660","2014-05-14",10.62
"1661","2014-05-15",10.53
"1662","2014-05-16",10.64
"1663","2014-05-19",10.81
"1664","2014-05-20",10.89
"1665","2014-05-21",10.78
"1666","2014-05-22",10.98
"1667","2014-05-23",11.07
"1668","2014-05-27",11.15
"1669","2014-05-28",11.13
"1670","2014-05-29",11.02
"1671","2014-05-30",11.04
"1672","2014-06-02",11.05
"1673","2014-06-03",11.05
"1674","2014-06-04",11.04
"1675","2014-06-05",11.25
"1676","2014-06-06",11.18
"1677","2014-06-09",11.22
"1678","2014-06-10",11.13
"1679","2014-06-11",11.03
"1680","2014-06-12",11.03
"1681","2014-06-13",11.06
"1682","2014-06-16",10.94
"1683","2014-06-17",10.96
"1684","2014-06-18",11.02
"1685","2014-06-19",11.01
"1686","2014-06-20",10.97
"1687","2014-06-23",10.95
"1688","2014-06-24",10.91
"1689","2014-06-25",11.01
"1690","2014-06-26",10.86
"1691","2014-06-27",10.92
"1692","2014-06-30",10.87
"1693","2014-07-01",11
"1694","2014-07-02",10.85
"1695","2014-07-03",10.8
"1696","2014-07-07",10.52
"1697","2014-07-08",10.53
"1698","2014-07-09",10.52
"1699","2014-07-10",10.51
"1700","2014-07-11",10.58
"1701","2014-07-14",10.74
"1702","2014-07-15",10.98
"1703","2014-07-16",10.99
"1704","2014-07-17",10.96
"1705","2014-07-18",10.93
"1706","2014-07-21",10.84
"1707","2014-07-22",10.99
"1708","2014-07-23",10.88
"1709","2014-07-24",10.79
"1710","2014-07-25",10.82
"1711","2014-07-28",10.77
"1712","2014-07-29",10.81
"1713","2014-07-30",10.77
"1714","2014-07-31",10.52
"1715","2014-08-01",10.53
"1716","2014-08-04",10.55
"1717","2014-08-05",10.54
"1718","2014-08-06",10.71
"1719","2014-08-07",10.66
"1720","2014-08-08",10.83
"1721","2014-08-11",10.87
"1722","2014-08-12",10.87
"1723","2014-08-13",10.9
"1724","2014-08-14",10.89
"1725","2014-08-15",10.84
"1726","2014-08-18",10.94
"1727","2014-08-19",10.81
"1728","2014-08-20",10.92
"1729","2014-08-21",11.08
"1730","2014-08-22",11.02
"1731","2014-08-25",11.09
"1732","2014-08-26",11.26
"1733","2014-08-27",11.02
"1734","2014-08-28",10.84
"1735","2014-08-29",10.83
"1736","2014-09-02",10.8
"1737","2014-09-03",10.61
"1738","2014-09-04",10.61
"1739","2014-09-05",10.63
"1740","2014-09-08",10.58
"1741","2014-09-09",10.5
"1742","2014-09-10",10.76
"1743","2014-09-11",10.64
"1744","2014-09-12",10.55
"1745","2014-09-15",10.55
"1746","2014-09-16",10.58
"1747","2014-09-17",10.55
"1748","2014-09-18",10.54
"1749","2014-09-19",10.69
"1750","2014-09-22",10.45
"1751","2014-09-23",10.35
"1752","2014-09-24",10.69
"1753","2014-09-25",10.41
"1754","2014-09-26",10.42
"1755","2014-09-29",10.32
"1756","2014-09-30",10.21
"1757","2014-10-01",10.11
"1758","2014-10-02",10.22
"1759","2014-10-03",10.22
"1760","2014-10-06",10.17
"1761","2014-10-07",10.1
"1762","2014-10-08",10.26
"1763","2014-10-09",10.01
"1764","2014-10-10",10
"1765","2014-10-13",10.37
"1766","2014-10-14",10.53
"1767","2014-10-15",10.5
"1768","2014-10-16",10.71
"1769","2014-10-17",10.48
"1770","2014-10-20",10.45
"1771","2014-10-21",10.49
"1772","2014-10-22",10.34
"1773","2014-10-23",10.59
"1774","2014-10-24",10.65
"1775","2014-10-27",10.86
"1776","2014-10-28",11.34
"1777","2014-10-29",11.29
"1778","2014-10-30",11.46
"1779","2014-10-31",11.6
"1780","2014-11-03",11.54
"1781","2014-11-04",11.49
"1782","2014-11-05",11.53
"1783","2014-11-06",11.45
"1784","2014-11-07",11.42
"1785","2014-11-10",11.44
"1786","2014-11-11",11.32
"1787","2014-11-12",11.43
"1788","2014-11-13",11.31
"1789","2014-11-14",11.35
"1790","2014-11-17",11.16
"1791","2014-11-18",11.45
"1792","2014-11-19",11.34
"1793","2014-11-20",11.54
"1794","2014-11-21",11.46
"1795","2014-11-24",11.71
"1796","2014-11-25",11.77
"1797","2014-11-26",11.77
"1798","2014-11-28",11.75
"1799","2014-12-01",11.75
"1800","2014-12-02",11.92
"1801","2014-12-03",11.75
"1802","2014-12-04",11.96
"1803","2014-12-05",11.91
"1804","2014-12-08",11.81
"1805","2014-12-09",11.87
"1806","2014-12-10",11.75
"1807","2014-12-11",11.67
"1808","2014-12-12",11.5
"1809","2014-12-15",11.7
"1810","2014-12-16",11.85
"1811","2014-12-17",12
"1812","2014-12-18",11.9
"1813","2014-12-19",11.81
"1814","2014-12-22",11.94
"1815","2014-12-23",11.98
"1816","2014-12-24",12.11
"1817","2014-12-26",12.18
"1818","2014-12-29",12.39
"1819","2014-12-30",12.19
"1820","2014-12-31",12.04
"1821","2015-01-02",12.05
"1822","2015-01-05",12
"1823","2015-01-06",12.01
"1824","2015-01-07",12.01
"1825","2015-01-08",12.29
"1826","2015-01-09",12.06
"1827","2015-01-12",12.07
"1828","2015-01-13",12.07
"1829","2015-01-14",12.06
"1830","2015-01-15",12.02
"1831","2015-01-16",12.24
"1832","2015-01-20",12.15
"1833","2015-01-21",12.03
"1834","2015-01-22",12.36
"1835","2015-01-23",12.26
"1836","2015-01-26",12.16
"1837","2015-01-27",12.07
"1838","2015-01-28",12
"1839","2015-01-29",12.09
"1840","2015-01-30",11.99
"1841","2015-02-02",12.13
"1842","2015-02-03",12.01
"1843","2015-02-04",12.19
"1844","2015-02-05",12.44
"1845","2015-02-06",12.57
"1846","2015-02-09",12.28
"1847","2015-02-10",12.22
"1848","2015-02-11",12.07
"1849","2015-02-12",12.14
"1850","2015-02-13",12.19
"1851","2015-02-17",12.19
"1852","2015-02-18",12.06
"1853","2015-02-19",12.24
"1854","2015-02-20",12.27
"1855","2015-02-23",12.11
"1856","2015-02-24",12.16
"1857","2015-02-25",12.21
"1858","2015-02-26",12.09
"1859","2015-02-27",12.01
"1860","2015-03-02",12.08
"1861","2015-03-03",12
"1862","2015-03-04",12.01
"1863","2015-03-05",12.02
"1864","2015-03-06",12
"1865","2015-03-09",12.02
"1866","2015-03-10",12
"1867","2015-03-11",12.1
"1868","2015-03-12",12.38
"1869","2015-03-13",12.43
"1870","2015-03-16",12.36
"1871","2015-03-17",12.28
"1872","2015-03-18",12.2
"1873","2015-03-19",12.08
"1874","2015-03-20",12.19
"1875","2015-03-23",12.24
"1876","2015-03-24",12.29
"1877","2015-03-25",12.26
"1878","2015-03-26",12.25
"1879","2015-03-27",12.26
"1880","2015-03-30",12.4
"1881","2015-03-31",12.35
"1882","2015-04-01",12.49
"1883","2015-04-02",12.41
"1884","2015-04-06",12.38
"1885","2015-04-07",12.27
"1886","2015-04-08",12.3
"1887","2015-04-09",12.25
"1888","2015-04-10",12.21
"1889","2015-04-13",12.14
"1890","2015-04-14",12.07
"1891","2015-04-15",12.17
"1892","2015-04-16",12.13
"1893","2015-04-17",12.01
"1894","2015-04-20",12.07
"1895","2015-04-21",12.05
"1896","2015-04-22",12.08
"1897","2015-04-23",12.02
"1898","2015-04-24",12.02
"1899","2015-04-27",12.03
"1900","2015-04-28",12.06
"1901","2015-04-29",12.06
"1902","2015-04-30",11.9
"1903","2015-05-01",11.86
"1904","2015-05-04",11.92
"1905","2015-05-05",11.96
"1906","2015-05-06",11.86
"1907","2015-05-07",11.86
"1908","2015-05-08",11.86
"1909","2015-05-11",11.89
"1910","2015-05-12",11.9
"1911","2015-05-13",11.93
"1912","2015-05-14",12.18
"1913","2015-05-15",12.11
"1914","2015-05-18",12.16
"1915","2015-05-19",12.18
"1916","2015-05-20",12.19
"1917","2015-05-21",12.1
"1918","2015-05-22",11.98
"1919","2015-05-26",11.81
"1920","2015-05-27",11.85
"1921","2015-05-28",11.83
"1922","2015-05-29",11.6
"1923","2015-06-01",11.73
"1924","2015-06-02",11.7
"1925","2015-06-03",11.61
"1926","2015-06-04",11.56
"1927","2015-06-05",11.58
"1928","2015-06-08",11.56
"1929","2015-06-09",11.5
"1930","2015-06-10",11.67
"1931","2015-06-11",11.73
"1932","2015-06-12",11.75
"1933","2015-06-15",11.81
"1934","2015-06-16",11.81
"1935","2015-06-17",11.8
"1936","2015-06-18",11.85
