"","date","WPX"
"983","2015-11-06",8.69
"984","2015-11-09",8.63
"985","2015-11-10",8.6
"986","2015-11-11",8.48
"987","2015-11-12",8.28
"988","2015-11-13",8.46
"989","2015-11-16",8.68
"990","2015-11-17",8.53
"991","2015-11-18",8.86
"992","2015-11-19",8.76
"993","2015-11-20",8.47
"994","2015-11-23",8.7
"995","2015-11-24",8.9
"996","2015-11-25",8.75
"997","2015-11-27",8.3
"998","2015-11-30",8.58
"999","2015-12-01",8.35
"1000","2015-12-02",7.56
"1001","2015-12-03",7.26
"1002","2015-12-04",7.05
"1003","2015-12-07",6.29
"1004","2015-12-08",6.26
"1005","2015-12-09",6.55
"1006","2015-12-10",6.92
"1007","2015-12-11",6.46
"1008","2015-12-14",5.84
"1009","2015-12-15",6.47
"1010","2015-12-16",6.13
"1011","2015-12-17",5.7
"1012","2015-12-18",5.44
"1013","2015-12-21",5.39
"1014","2015-12-22",5.16
"1015","2015-12-23",5.9
"1016","2015-12-24",5.92
"1017","2015-12-28",5.2
"1018","2015-12-29",5.25
"1019","2015-12-30",5.16
"1020","2015-12-31",5.74
"1021","2016-01-04",5.77
"1022","2016-01-05",5.92
"1023","2016-01-06",4.97
"1024","2016-01-07",5.13
"1025","2016-01-08",5.25
"1026","2016-01-11",4.97
"1027","2016-01-12",4.52
"1028","2016-01-13",4.34
"1029","2016-01-14",4.41
"1030","2016-01-15",4.43
"1031","2016-01-19",3.82
"1032","2016-01-20",3.56
"1033","2016-01-21",4.28
"1034","2016-01-22",4.5
"1035","2016-01-25",3.84
"1036","2016-01-26",4.35
"1037","2016-01-27",4.77
"1038","2016-01-28",5.19
"1039","2016-01-29",5.42
"1040","2016-02-01",5.07
"1041","2016-02-02",4.75
"1042","2016-02-03",5.25
"1043","2016-02-04",5.07
"1044","2016-02-05",4.8
"1045","2016-02-08",4.52
"1046","2016-02-09",4.64
"1047","2016-02-10",4.46
"1048","2016-02-11",4.28
"1049","2016-02-12",4.38
"1050","2016-02-16",4.18
"1051","2016-02-17",4.65
"1052","2016-02-18",4.19
"1053","2016-02-19",4
"1054","2016-02-22",4.24
"1055","2016-02-23",3.93
"1056","2016-02-24",4.07
"1057","2016-02-25",3.89
"1058","2016-02-26",4.26
"1059","2016-02-29",4.11
"1060","2016-03-01",4.23
"1061","2016-03-02",4.79
"1062","2016-03-03",5.21
"1063","2016-03-04",5.84
"1064","2016-03-07",6.24
"1065","2016-03-08",5.54
"1066","2016-03-09",6.06
"1067","2016-03-10",5.86
"1068","2016-03-11",6.12
"1069","2016-03-14",5.98
"1070","2016-03-15",5.94
"1071","2016-03-16",6.24
"1072","2016-03-17",6.39
"1073","2016-03-18",6.21
"1074","2016-03-21",6.37
"1075","2016-03-22",6.59
"1076","2016-03-23",6.22
"1077","2016-03-24",6.48
"1078","2016-03-28",6.35
"1079","2016-03-29",6.65
"1080","2016-03-30",6.68
"1081","2016-03-31",6.99
"1082","2016-04-01",6.62
"1083","2016-04-04",6.34
"1084","2016-04-05",6.34
"1085","2016-04-06",6.84
"1086","2016-04-07",6.61
"1087","2016-04-08",6.97
"1088","2016-04-11",7.13
"1089","2016-04-12",7.82
"1090","2016-04-13",7.56
"1091","2016-04-14",7.76
"1092","2016-04-15",7.52
"1093","2016-04-18",7.62
"1094","2016-04-19",8.07
"1095","2016-04-20",8.2
"1096","2016-04-21",8.21
"1097","2016-04-22",8.6
"1098","2016-04-25",8.5
"1099","2016-04-26",8.89
"1100","2016-04-27",9.26
"1101","2016-04-28",9.58
"1102","2016-04-29",9.66
"1103","2016-05-02",9.49
"1104","2016-05-03",8.52
"1105","2016-05-04",8.42
"1106","2016-05-05",8.99
"1107","2016-05-06",8.63
"1108","2016-05-09",8.21
"1109","2016-05-10",8.54
"1110","2016-05-11",8.88
"1111","2016-05-12",9.02
"1112","2016-05-13",9.12
"1113","2016-05-16",9.64
"1114","2016-05-17",9.75
"1115","2016-05-18",9.59
"1116","2016-05-19",9.75
"1117","2016-05-20",9.85
"1118","2016-05-23",9.87
"1119","2016-05-24",9.86
"1120","2016-05-25",10.3
"1121","2016-05-26",10.21
"1122","2016-05-27",10.39
"1123","2016-05-31",10.29
"1124","2016-06-01",10.57
"1125","2016-06-02",10.48
"1126","2016-06-03",10.16
"1127","2016-06-06",10.94
"1128","2016-06-07",10.96
"1129","2016-06-08",10.89
"1130","2016-06-09",10.64
"1131","2016-06-10",10.01
"1132","2016-06-13",9.79
"1133","2016-06-14",9.71
"1134","2016-06-15",9.65
"1135","2016-06-16",9.09
"1136","2016-06-17",9.48
"1137","2016-06-20",9.42
"1138","2016-06-21",9.81
"1139","2016-06-22",9.56
"1140","2016-06-23",9.92
"1141","2016-06-24",9.06
"1142","2016-06-27",8.29
"1143","2016-06-28",8.95
"1144","2016-06-29",9.47
"1145","2016-06-30",9.31
"1146","2016-07-01",9.64
"1147","2016-07-05",9.05
"1148","2016-07-06",9.51
"1149","2016-07-07",9.26
"1150","2016-07-08",9.66
"1151","2016-07-11",9.56
"1152","2016-07-12",10.46
"1153","2016-07-13",10.1
"1154","2016-07-14",10.08
"1155","2016-07-15",10.11
"1156","2016-07-18",10.15
"1157","2016-07-19",9.84
"1158","2016-07-20",9.93
"1159","2016-07-21",9.88
"1160","2016-07-22",9.77
"1161","2016-07-25",9.42
"1162","2016-07-26",9.68
"1163","2016-07-27",9.23
"1164","2016-07-28",9.55
"1165","2016-07-29",9.99
"1166","2016-08-01",8.97
"1167","2016-08-02",9.1
"1168","2016-08-03",9.55
"1169","2016-08-04",9.71
"1170","2016-08-05",9.99
"1171","2016-08-08",10.41
"1172","2016-08-09",10.3
"1173","2016-08-10",10.21
"1174","2016-08-11",10.86
"1175","2016-08-12",10.97
"1176","2016-08-15",11.15
"1177","2016-08-16",11.12
"1178","2016-08-17",11.44
"1179","2016-08-18",12.21
"1180","2016-08-19",12.36
"1181","2016-08-22",11.93
"1182","2016-08-23",11.83
"1183","2016-08-24",11.5
"1184","2016-08-25",11.6
"1185","2016-08-26",11.67
"1186","2016-08-29",11.91
"1187","2016-08-30",12.07
"1188","2016-08-31",12
"1189","2016-09-01",12.27
"1190","2016-09-02",12.91
"1191","2016-09-06",13.42
"1192","2016-09-07",13.55
"1193","2016-09-08",13.58
"1194","2016-09-09",12.79
"1195","2016-09-12",12.95
"1196","2016-09-13",12.34
"1197","2016-09-14",12.08
"1198","2016-09-15",12.08
"1199","2016-09-16",12.15
"1200","2016-09-19",12.1
"1201","2016-09-20",11.86
"1202","2016-09-21",12.42
"1203","2016-09-22",12.48
"1204","2016-09-23",11.51
"1205","2016-09-26",11.83
"1206","2016-09-27",11.56
"1207","2016-09-28",12.64
"1208","2016-09-29",13.32
"1209","2016-09-30",13.19
"1210","2016-10-03",13.25
"1211","2016-10-04",13.03
"1212","2016-10-05",13.49
"1213","2016-10-06",13.33
"1214","2016-10-07",12.72
"1215","2016-10-10",12.79
"1216","2016-10-11",12.38
"1217","2016-10-12",12.37
"1218","2016-10-13",12.53
"1219","2016-10-14",12.43
"1220","2016-10-17",12.42
"1221","2016-10-18",12.39
"1222","2016-10-19",12.94
"1223","2016-10-20",12.85
"1224","2016-10-21",12.68
"1225","2016-10-24",12.3
"1226","2016-10-25",11.63
"1227","2016-10-26",11.34
"1228","2016-10-27",11.64
"1229","2016-10-28",11.3
"1230","2016-10-31",10.86
"1231","2016-11-01",10.79
"1232","2016-11-02",10.56
"1233","2016-11-03",11.82
"1234","2016-11-04",11.46
"1235","2016-11-07",11.74
"1236","2016-11-08",11.56
"1237","2016-11-09",12.03
"1238","2016-11-10",12.16
"1239","2016-11-11",12.06
"1240","2016-11-14",12.11
"1241","2016-11-15",12.82
"1242","2016-11-16",12.88
"1243","2016-11-17",12.67
"1244","2016-11-18",12.65
"1245","2016-11-21",13.31
"1246","2016-11-22",13.2
"1247","2016-11-23",13.43
"1248","2016-11-25",13.28
"1249","2016-11-28",12.75
"1250","2016-11-29",12.18
"1251","2016-11-30",15.54
"1252","2016-12-01",15
"1253","2016-12-02",15.21
"1254","2016-12-05",14.72
"1255","2016-12-06",15.15
"1256","2016-12-07",14.93
"1257","2016-12-08",14.9
"1258","2016-12-09",14.82
"1259","2016-12-12",14.54
"1260","2016-12-13",15.17
"1261","2016-12-14",14.42
"1262","2016-12-15",14.38
"1263","2016-12-16",14.67
"1264","2016-12-19",15.09
"1265","2016-12-20",14.93
"1266","2016-12-21",14.71
"1267","2016-12-22",14.89
"1268","2016-12-23",14.99
"1269","2016-12-27",15.08
"1270","2016-12-28",14.8
"1271","2016-12-29",14.55
"1272","2016-12-30",14.57
"1273","2017-01-03",14.93
"1274","2017-01-04",15.26
"1275","2017-01-05",14.95
"1276","2017-01-06",14.57
"1277","2017-01-09",13.85
"1278","2017-01-10",13.92
"1279","2017-01-11",13.97
"1280","2017-01-12",13.78
"1281","2017-01-13",13.72
"1282","2017-01-17",14.11
"1283","2017-01-18",14.17
"1284","2017-01-19",13.91
"1285","2017-01-20",13.71
"1286","2017-01-23",13.56
"1287","2017-01-24",13.66
"1288","2017-01-25",13.83
"1289","2017-01-26",14.27
"1290","2017-01-27",14.28
"1291","2017-01-30",14.09
"1292","2017-01-31",13.93
"1293","2017-02-01",13.89
"1294","2017-02-02",13.85
"1295","2017-02-03",14.08
"1296","2017-02-06",13.59
"1297","2017-02-07",12.98
"1298","2017-02-08",13.01
"1299","2017-02-09",13.36
"1300","2017-02-10",13.7
"1301","2017-02-13",13.89
"1302","2017-02-14",14.03
"1303","2017-02-15",13.8
"1304","2017-02-16",13.61
"1305","2017-02-17",13.52
"1306","2017-02-21",13.74
"1307","2017-02-22",13.2
"1308","2017-02-23",13.36
"1309","2017-02-24",12.81
"1310","2017-02-27",12.98
"1311","2017-02-28",12.9
"1312","2017-03-01",13.27
"1313","2017-03-02",12.87
"1314","2017-03-03",12.86
"1315","2017-03-06",13.05
"1316","2017-03-07",12.85
"1317","2017-03-08",11.89
"1318","2017-03-09",12.22
"1319","2017-03-10",12.34
"1320","2017-03-13",12.4
"1321","2017-03-14",12.01
"1322","2017-03-15",12.56
"1323","2017-03-16",12.46
"1324","2017-03-17",12.45
"1325","2017-03-20",12.58
"1326","2017-03-21",12.09
"1327","2017-03-22",11.89
"1328","2017-03-23",12.06
"1329","2017-03-24",12.34
"1330","2017-03-27",12.52
"1331","2017-03-28",12.75
"1332","2017-03-29",13.13
"1333","2017-03-30",13.01
"1334","2017-03-31",13.39
"1335","2017-04-03",13.32
"1336","2017-04-04",13.57
"1337","2017-04-05",13.18
"1338","2017-04-06",13.23
"1339","2017-04-07",13
"1340","2017-04-10",13.24
"1341","2017-04-11",12.94
"1342","2017-04-12",12.9
"1343","2017-04-13",12.6
"1344","2017-04-17",12.93
"1345","2017-04-18",12.77
"1346","2017-04-19",12.13
"1347","2017-04-20",12.21
"1348","2017-04-21",12.08
"1349","2017-04-24",12
"1350","2017-04-25",12.39
"1351","2017-04-26",12.26
"1352","2017-04-27",11.94
"1353","2017-04-28",11.93
"1354","2017-05-01",11.85
"1355","2017-05-02",11.6
"1356","2017-05-03",11.72
"1357","2017-05-04",11.04
"1358","2017-05-05",11.71
"1359","2017-05-08",11.75
"1360","2017-05-09",11.73
"1361","2017-05-10",12.23
"1362","2017-05-11",12.18
"1363","2017-05-12",12.23
"1364","2017-05-15",12.39
"1365","2017-05-16",12.35
"1366","2017-05-17",12.15
"1367","2017-05-18",12.18
"1368","2017-05-19",12.65
"1369","2017-05-22",12.4
"1370","2017-05-23",12.42
"1371","2017-05-24",12.14
"1372","2017-05-25",11.69
"1373","2017-05-26",11.76
"1374","2017-05-30",11.08
"1375","2017-05-31",10.82
"1376","2017-06-01",11
"1377","2017-06-02",11
"1378","2017-06-05",10.9
"1379","2017-06-06",11.35
"1380","2017-06-07",10.14
"1381","2017-06-08",9.67
"1382","2017-06-09",10.07
"1383","2017-06-12",9.94
"1384","2017-06-13",10.56
"1385","2017-06-14",9.74
"1386","2017-06-15",9.26
"1387","2017-06-16",9.15
"1388","2017-06-19",9.01
"1389","2017-06-20",9.27
"1390","2017-06-21",8.71
"1391","2017-06-22",9.13
"1392","2017-06-23",9.35
"1393","2017-06-26",9.3
"1394","2017-06-27",9.24
"1395","2017-06-28",9.52
"1396","2017-06-29",9.54
"1397","2017-06-30",9.66
"1398","2017-07-03",9.98
"1399","2017-07-05",9.69
"1400","2017-07-06",9.27
"1401","2017-07-07",9.29
"1402","2017-07-10",9.59
"1403","2017-07-11",9.67
"1404","2017-07-12",9.6
"1405","2017-07-13",9.71
"1406","2017-07-14",9.9
"1407","2017-07-17",9.96
"1408","2017-07-18",9.7
"1409","2017-07-19",10.3
"1410","2017-07-20",10.13
"1411","2017-07-21",10
"1412","2017-07-24",10.21
"1413","2017-07-25",10.59
"1414","2017-07-26",10.71
"1415","2017-07-27",10.88
"1416","2017-07-28",10.87
"1417","2017-07-31",10.78
"1418","2017-08-01",10.84
"1419","2017-08-02",10.6
"1420","2017-08-03",9.67
"1421","2017-08-04",10.41
"1422","2017-08-07",10.23
"1423","2017-08-08",10.3
"1424","2017-08-09",10.2
"1425","2017-08-10",10.17
"1426","2017-08-11",10.16
"1427","2017-08-14",9.92
"1428","2017-08-15",9.8
"1429","2017-08-16",9.56
"1430","2017-08-17",9.51
"1431","2017-08-18",9.75
"1432","2017-08-21",9.62
"1433","2017-08-22",9.73
"1434","2017-08-23",9.96
"1435","2017-08-24",9.91
"1436","2017-08-25",9.94
"1437","2017-08-28",9.66
"1438","2017-08-29",9.74
"1439","2017-08-30",9.84
"1440","2017-08-31",9.99
"1441","2017-09-01",10.01
"1442","2017-09-05",10.15
"1443","2017-09-06",10.39
"1444","2017-09-07",10.1
"1445","2017-09-08",9.62
"1446","2017-09-11",9.79
"1447","2017-09-12",9.97
"1448","2017-09-13",10.55
"1449","2017-09-14",10.5
"1450","2017-09-15",10.57
"1451","2017-09-18",10.67
"1452","2017-09-19",10.74
"1453","2017-09-20",11.06
"1454","2017-09-21",11.2
"1455","2017-09-22",11.21
"1456","2017-09-25",11.54
"1457","2017-09-26",11.45
"1458","2017-09-27",11.51
"1459","2017-09-28",11.48
"1460","2017-09-29",11.5
"1461","2017-10-02",11.37
"1462","2017-10-03",11.42
"1463","2017-10-04",11.34
"1464","2017-10-05",11.36
"1465","2017-10-06",11.04
"1466","2017-10-09",10.99
"1467","2017-10-10",10.95
"1468","2017-10-11",11.1
"1469","2017-10-12",10.93
"1470","2017-10-13",10.74
"1471","2017-10-16",10.9
"1472","2017-10-17",10.97
"1473","2017-10-18",10.95
"1474","2017-10-19",10.68
"1475","2017-10-20",10.62
"1476","2017-10-23",10.36
"1477","2017-10-24",10.34
"1478","2017-10-25",10.22
"1479","2017-10-26",10.36
"1480","2017-10-27",10.91
"1481","2017-10-30",10.93
"1482","2017-10-31",11.28
"1483","2017-11-01",11.7
"1484","2017-11-02",12.13
"1485","2017-11-03",12.4
"1486","2017-11-06",12.9
"1487","2017-11-07",12.93
"1488","2017-11-08",12.62
"1489","2017-11-09",12.87
"1490","2017-11-10",12.64
"1491","2017-11-13",12.31
"1492","2017-11-14",11.93
"1493","2017-11-15",11.76
"1494","2017-11-16",11.88
"1495","2017-11-17",12.35
"1496","2017-11-20",12.2
"1497","2017-11-21",12.26
"1498","2017-11-22",12.52
"1499","2017-11-24",12.65
"1500","2017-11-27",12.07
"1501","2017-11-28",12.14
"1502","2017-11-29",12.15
"1503","2017-11-30",12.67
"1504","2017-12-01",13.08
"1505","2017-12-04",13.08
"1506","2017-12-05",12.99
"1507","2017-12-06",12.39
"1508","2017-12-07",12.64
"1509","2017-12-08",12.91
"1510","2017-12-11",12.95
"1511","2017-12-12",12.65
"1512","2017-12-13",12.41
"1513","2017-12-14",12.49
"1514","2017-12-15",12.6
"1515","2017-12-18",12.82
"1516","2017-12-19",12.89
"1517","2017-12-20",13.27
"1518","2017-12-21",13.77
"1519","2017-12-22",13.9
"1520","2017-12-26",14.38
"1521","2017-12-27",14.09
"1522","2017-12-28",14.2
"1523","2017-12-29",14.07
"1524","2018-01-02",14.31
"1525","2018-01-03",14.39
"1526","2018-01-04",14.44
"1527","2018-01-05",14.24
"1528","2018-01-08",14.31
"1529","2018-01-09",14.27
"1530","2018-01-10",14.4
"1531","2018-01-11",14.95
"1532","2018-01-12",15.07
"1533","2018-01-16",14.77
"1534","2018-01-17",14.73
"1535","2018-01-18",14.59
"1536","2018-01-19",14.89
"1537","2018-01-22",15.37
"1538","2018-01-23",15.51
"1539","2018-01-24",15.76
"1540","2018-01-25",15.53
"1541","2018-01-26",15.76
"1542","2018-01-29",15.46
"1543","2018-01-30",14.86
"1544","2018-01-31",14.73
"1545","2018-02-01",15.08
"1546","2018-02-02",14.46
"1547","2018-02-05",14.14
"1548","2018-02-06",14.62
"1549","2018-02-07",13.9
"1550","2018-02-08",13.03
"1551","2018-02-09",12.98
"1552","2018-02-12",13.45
"1553","2018-02-13",13.21
"1554","2018-02-14",13.86
"1555","2018-02-15",14.07
"1556","2018-02-16",13.95
"1557","2018-02-20",13.94
"1558","2018-02-21",13.54
"1559","2018-02-22",14.34
"1560","2018-02-23",14.61
"1561","2018-02-26",14.97
"1562","2018-02-27",14.58
"1563","2018-02-28",14.13
"1564","2018-03-01",14.16
"1565","2018-03-02",14.54
"1566","2018-03-05",14.88
"1567","2018-03-06",14.55
"1568","2018-03-07",14.25
"1569","2018-03-08",14.07
"1570","2018-03-09",14.47
"1571","2018-03-12",14.3
"1572","2018-03-13",14.31
"1573","2018-03-14",14.32
"1574","2018-03-15",13.97
"1575","2018-03-16",13.92
"1576","2018-03-19",13.55
"1577","2018-03-20",13.93
"1578","2018-03-21",14.85
"1579","2018-03-22",14.41
"1580","2018-03-23",14.46
"1581","2018-03-26",14.34
"1582","2018-03-27",13.94
"1583","2018-03-28",14.05
"1584","2018-03-29",14.78
"1585","2018-04-02",13.6
"1586","2018-04-03",13.66
"1587","2018-04-04",13.4
"1588","2018-04-05",13.73
"1589","2018-04-06",13.14
"1590","2018-04-09",13.12
"1591","2018-04-10",14.03
"1592","2018-04-11",14.53
"1593","2018-04-12",14.86
"1594","2018-04-13",15.24
"1595","2018-04-16",15.48
"1596","2018-04-17",15.83
"1597","2018-04-18",16.5
"1598","2018-04-19",16.52
"1599","2018-04-20",16.68
"1600","2018-04-23",16.860001
"1601","2018-04-24",16.68
"1602","2018-04-25",17.08
"1603","2018-04-26",17.34
"1604","2018-04-27",16.99
"1605","2018-04-30",17.09
"1606","2018-05-01",17.08
"1607","2018-05-02",17.41
"1608","2018-05-03",17.5
"1609","2018-05-04",17.780001
"1610","2018-05-07",18.030001
"1611","2018-05-08",18.58
"1612","2018-05-09",18.540001
"1613","2018-05-10",18.389999
"1614","2018-05-11",18.34
"1615","2018-05-14",18.32
"1616","2018-05-15",18.18
"1617","2018-05-16",18.58
"1618","2018-05-17",18.85
"1619","2018-05-18",18.52
"1620","2018-05-21",19.17
"1621","2018-05-22",18.190001
"1622","2018-05-23",18.190001
"1623","2018-05-24",17.879999
"1624","2018-05-25",17.459999
"1625","2018-05-29",17.74
"1626","2018-05-30",18.379999
"1627","2018-05-31",18.209999
"1628","2018-06-01",18.389999
"1629","2018-06-04",17.33
"1630","2018-06-05",17.49
"1631","2018-06-06",17.450001
"1632","2018-06-07",17.860001
"1633","2018-06-08",17.92
"1634","2018-06-11",18.209999
"1635","2018-06-12",18.139999
"1636","2018-06-13",18.299999
"1637","2018-06-14",17.76
"1638","2018-06-15",17.07
"1639","2018-06-18",17.59
"1640","2018-06-19",17.66
"1641","2018-06-20",17.969999
"1642","2018-06-21",17.26
"1643","2018-06-22",17.969999
"1644","2018-06-25",17.389999
"1645","2018-06-26",17.98
"1646","2018-06-27",18.26
"1647","2018-06-28",18.24
"1648","2018-06-29",18.030001
"1649","2018-07-02",17.93
"1650","2018-07-03",18.49
"1651","2018-07-05",18.5
"1652","2018-07-06",18.959999
"1653","2018-07-09",19.35
"1654","2018-07-10",19
"1655","2018-07-11",18.51
"1656","2018-07-12",18.549999
"1657","2018-07-13",18.74
"1658","2018-07-16",18.43
"1659","2018-07-17",18.68
"1660","2018-07-18",18.77
"1661","2018-07-19",18.790001
"1662","2018-07-20",18.780001
"1663","2018-07-23",18.889999
"1664","2018-07-24",19.17
"1665","2018-07-25",19.209999
"1666","2018-07-26",19.360001
"1667","2018-07-27",18.51
"1668","2018-07-30",19.01
"1669","2018-07-31",18.77
"1670","2018-08-01",18.280001
"1671","2018-08-02",19.52
"1672","2018-08-03",18.68
"1673","2018-08-06",19.16
"1674","2018-08-07",18.790001
"1675","2018-08-08",18.07
"1676","2018-08-09",18.290001
"1677","2018-08-10",18.34
"1678","2018-08-13",17.77
"1679","2018-08-14",18.23
"1680","2018-08-15",17.280001
"1681","2018-08-16",17.41
"1682","2018-08-17",17.629999
"1683","2018-08-20",17.68
"1684","2018-08-21",18
"1685","2018-08-22",18.43
"1686","2018-08-23",18.6
"1687","2018-08-24",18.99
"1688","2018-08-27",18.83
"1689","2018-08-28",18.549999
"1690","2018-08-29",19.02
"1691","2018-08-30",19.209999
"1692","2018-08-31",19.07
"1693","2018-09-04",18.4
"1694","2018-09-05",18.040001
"1695","2018-09-06",17.43
"1696","2018-09-07",17.6
"1697","2018-09-10",17.290001
"1698","2018-09-11",18.02
"1699","2018-09-12",17.940001
"1700","2018-09-13",17.809999
"1701","2018-09-14",17.860001
"1702","2018-09-17",17.77
"1703","2018-09-18",18.389999
"1704","2018-09-19",18.59
"1705","2018-09-20",18.42
"1706","2018-09-21",18.440001
"1707","2018-09-24",18.99
"1708","2018-09-25",19.370001
"1709","2018-09-26",19.200001
"1710","2018-09-27",19.65
"1711","2018-09-28",20.120001
"1712","2018-10-01",20.02
"1713","2018-10-02",20.08
"1714","2018-10-03",20.530001
"1715","2018-10-04",20.190001
"1716","2018-10-05",20.32
"1717","2018-10-08",19.950001
"1718","2018-10-09",20.24
"1719","2018-10-10",18.99
"1720","2018-10-11",18.17
"1721","2018-10-12",18.6
"1722","2018-10-15",18.870001
"1723","2018-10-16",19.030001
"1724","2018-10-17",18.549999
"1725","2018-10-18",18.25
"1726","2018-10-19",18.129999
"1727","2018-10-22",17.959999
"1728","2018-10-23",17.18
"1729","2018-10-24",16.219999
"1730","2018-10-25",16.49
"1731","2018-10-26",16.309999
"1732","2018-10-29",15.39
"1733","2018-10-30",15.66
"1734","2018-10-31",16.040001
"1735","2018-11-01",16.219999
"1736","2018-11-02",16.049999
"1737","2018-11-05",16.110001
"1738","2018-11-06",15.88
"1739","2018-11-07",16.450001
"1740","2018-11-08",15.58
"1741","2018-11-09",15.54
"1742","2018-11-12",15.02
"1743","2018-11-13",14.2
"1744","2018-11-14",14.08
"1745","2018-11-15",14.39
"1746","2018-11-16",14.32
"1747","2018-11-19",14
"1748","2018-11-20",13.37
"1749","2018-11-21",13.61
"1750","2018-11-23",13.25
"1751","2018-11-26",13.41
"1752","2018-11-27",13.2
"1753","2018-11-28",13.64
"1754","2018-11-29",14.18
"1755","2018-11-30",13.95
"1756","2018-12-03",14.82
"1757","2018-12-04",13.95
"1758","2018-12-06",13.22
"1759","2018-12-07",13.2
"1760","2018-12-10",12.75
"1761","2018-12-11",12.56
"1762","2018-12-12",12.72
"1763","2018-12-13",12.75
"1764","2018-12-14",12.08
"1765","2018-12-17",11.48
"1766","2018-12-18",10.93
"1767","2018-12-19",10.8
"1768","2018-12-20",10.78
"1769","2018-12-21",10.65
"1770","2018-12-24",10.1
"1771","2018-12-26",11.12
"1772","2018-12-27",11.28
"1773","2018-12-28",11.04
"1774","2018-12-31",11.35
"1775","2019-01-02",11.63
"1776","2019-01-03",11.54
"1777","2019-01-04",12.13
"1778","2019-01-07",12.87
"1779","2019-01-08",12.93
"1780","2019-01-09",13.06
"1781","2019-01-10",13.18
"1782","2019-01-11",12.85
"1783","2019-01-14",12.72
"1784","2019-01-15",12.86
"1785","2019-01-16",12.75
"1786","2019-01-17",12.71
"1787","2019-01-18",13.09
"1788","2019-01-22",12.27
"1789","2019-01-23",12.11
"1790","2019-01-24",12.23
"1791","2019-01-25",12.48
"1792","2019-01-28",12.14
"1793","2019-01-29",12.15
"1794","2019-01-30",12.35
"1795","2019-01-31",12.26
"1796","2019-02-01",12.51
"1797","2019-02-04",12.99
"1798","2019-02-05",12.92
"1799","2019-02-06",12.89
"1800","2019-02-07",12.24
"1801","2019-02-08",11.91
"1802","2019-02-11",12.17
"1803","2019-02-12",12.33
"1804","2019-02-13",12.74
"1805","2019-02-14",13.02
"1806","2019-02-15",13.41
"1807","2019-02-19",13.24
"1808","2019-02-20",13.4
"1809","2019-02-21",12.95
"1810","2019-02-22",12.84
"1811","2019-02-25",12.47
"1812","2019-02-26",12.3
"1813","2019-02-27",12.59
"1814","2019-02-28",12.34
"1815","2019-03-01",12.54
"1816","2019-03-04",12.7
"1817","2019-03-05",12.62
"1818","2019-03-06",12.12
"1819","2019-03-07",11.93
"1820","2019-03-08",11.41
"1821","2019-03-11",11.59
"1822","2019-03-12",11.91
"1823","2019-03-13",12.43
"1824","2019-03-14",12.44
"1825","2019-03-15",12.44
"1826","2019-03-18",12.71
"1827","2019-03-19",12.5
"1828","2019-03-20",12.98
"1829","2019-03-21",13.18
"1830","2019-03-22",12.31
"1831","2019-03-25",12.39
"1832","2019-03-26",12.85
"1833","2019-03-27",12.9
"1834","2019-03-28",13.07
"1835","2019-03-29",13.11
"1836","2019-04-01",13.53
"1837","2019-04-02",13.35
"1838","2019-04-03",12.86
"1839","2019-04-04",13.05
"1840","2019-04-05",13.63
"1841","2019-04-08",13.69
"1842","2019-04-09",13.44
"1843","2019-04-10",13.48
"1844","2019-04-11",13.42
"1845","2019-04-12",14.31
"1846","2019-04-15",14.5
"1847","2019-04-16",14.65
"1848","2019-04-17",14.58
"1849","2019-04-18",14.74
"1850","2019-04-22",15.23
"1851","2019-04-23",15.09
"1852","2019-04-24",14.74
"1853","2019-04-25",14.52
"1854","2019-04-26",14.07
"1855","2019-04-29",14.09
"1856","2019-04-30",13.89
"1857","2019-05-01",13.23
"1858","2019-05-02",12.51
"1859","2019-05-03",12.79
"1860","2019-05-06",12.9
"1861","2019-05-07",12.38
"1862","2019-05-08",12.54
"1863","2019-05-09",12.46
"1864","2019-05-10",12.5
"1865","2019-05-13",12.2
"1866","2019-05-14",12.76
"1867","2019-05-15",12.84
"1868","2019-05-16",13
"1869","2019-05-17",12.52
"1870","2019-05-20",12.28
"1871","2019-05-21",12.69
"1872","2019-05-22",11.92
"1873","2019-05-23",11.33
"1874","2019-05-24",11.28
"1875","2019-05-28",11.17
"1876","2019-05-29",11.26
"1877","2019-05-30",10.93
"1878","2019-05-31",10.76
"1879","2019-06-03",10.88
"1880","2019-06-04",11.1
"1881","2019-06-05",10.66
"1882","2019-06-06",10.94
"1883","2019-06-07",10.93
"1884","2019-06-10",11.03
"1885","2019-06-11",11.07
"1886","2019-06-12",10.66
"1887","2019-06-13",10.77
"1888","2019-06-14",10.37
"1889","2019-06-17",10.56
"1890","2019-06-18",10.98
"1891","2019-06-19",11
"1892","2019-06-20",11.45
"1893","2019-06-21",11.39
"1894","2019-06-24",11.04
"1895","2019-06-25",10.96
"1896","2019-06-26",11.47
"1897","2019-06-27",11.27
"1898","2019-06-28",11.51
"1899","2019-07-01",11.59
"1900","2019-07-02",10.86
"1901","2019-07-03",10.78
"1902","2019-07-05",10.88
"1903","2019-07-08",10.79
"1904","2019-07-09",10.79
"1905","2019-07-10",11.06
"1906","2019-07-11",11.1
"1907","2019-07-12",11.21
"1908","2019-07-15",10.67
"1909","2019-07-16",10.43
"1910","2019-07-17",10.16
"1911","2019-07-18",9.98
"1912","2019-07-19",10.28
"1913","2019-07-22",10.26
