"","date","ATVI"
"999","2010-12-17",12.15
"1000","2010-12-20",12.21
"1001","2010-12-21",12.23
"1002","2010-12-22",12.54
"1003","2010-12-23",12.45
"1004","2010-12-27",12.55
"1005","2010-12-28",12.47
"1006","2010-12-29",12.55
"1007","2010-12-30",12.57
"1008","2010-12-31",12.44
"1009","2011-01-03",12.52
"1010","2011-01-04",12.53
"1011","2011-01-05",12.29
"1012","2011-01-06",12.26
"1013","2011-01-07",12.1
"1014","2011-01-10",11.97
"1015","2011-01-11",11.94
"1016","2011-01-12",11.96
"1017","2011-01-13",12.04
"1018","2011-01-14",11.76
"1019","2011-01-18",11.68
"1020","2011-01-19",11.51
"1021","2011-01-20",11.54
"1022","2011-01-21",11.25
"1023","2011-01-24",11.37
"1024","2011-01-25",11.43
"1025","2011-01-26",11.35
"1026","2011-01-27",11.23
"1027","2011-01-28",11.21
"1028","2011-01-31",11.29
"1029","2011-02-01",11.65
"1030","2011-02-02",11.69
"1031","2011-02-03",11.64
"1032","2011-02-04",11.74
"1033","2011-02-07",11.8
"1034","2011-02-08",11.88
"1035","2011-02-09",11.69
"1036","2011-02-10",10.75
"1037","2011-02-11",10.78
"1038","2011-02-14",10.95
"1039","2011-02-15",10.94
"1040","2011-02-16",10.95
"1041","2011-02-17",11.03
"1042","2011-02-18",11.07
"1043","2011-02-22",10.96
"1044","2011-02-23",10.79
"1045","2011-02-24",10.78
"1046","2011-02-25",11.11
"1047","2011-02-28",11.12
"1048","2011-03-01",10.95
"1049","2011-03-02",11
"1050","2011-03-03",11.21
"1051","2011-03-04",11.27
"1052","2011-03-07",10.91
"1053","2011-03-08",11.11
"1054","2011-03-09",11.11
"1055","2011-03-10",11.04
"1056","2011-03-11",11.05
"1057","2011-03-14",10.89
"1058","2011-03-15",10.84
"1059","2011-03-16",10.48
"1060","2011-03-17",10.45
"1061","2011-03-18",10.61
"1062","2011-03-21",10.75
"1063","2011-03-22",10.74
"1064","2011-03-23",10.84
"1065","2011-03-24",10.96
"1066","2011-03-25",10.98
"1067","2011-03-28",10.97
"1068","2011-03-29",10.96
"1069","2011-03-30",10.97
"1070","2011-03-31",10.97
"1071","2011-04-01",11.01
"1072","2011-04-04",11.01
"1073","2011-04-05",10.97
"1074","2011-04-06",11.35
"1075","2011-04-07",11.08
"1076","2011-04-08",11.14
"1077","2011-04-11",11.13
"1078","2011-04-12",11.02
"1079","2011-04-13",11.13
"1080","2011-04-14",11.21
"1081","2011-04-15",11.23
"1082","2011-04-18",11.15
"1083","2011-04-19",11.22
"1084","2011-04-20",11.29
"1085","2011-04-21",11.32
"1086","2011-04-25",11.25
"1087","2011-04-26",11.41
"1088","2011-04-27",11.59
"1089","2011-04-28",11.57
"1090","2011-04-29",11.38
"1091","2011-05-02",11.43
"1092","2011-05-03",11.46
"1093","2011-05-04",11.32
"1094","2011-05-05",11.26
"1095","2011-05-06",11.44
"1096","2011-05-09",11.53
"1097","2011-05-10",11.61
"1098","2011-05-11",11.54
"1099","2011-05-12",11.7
"1100","2011-05-13",11.51
"1101","2011-05-16",11.29
"1102","2011-05-17",11.36
"1103","2011-05-18",11.53
"1104","2011-05-19",11.7
"1105","2011-05-20",11.6
"1106","2011-05-23",11.47
"1107","2011-05-24",11.25
"1108","2011-05-25",11.38
"1109","2011-05-26",11.48
"1110","2011-05-27",11.45
"1111","2011-05-31",11.99
"1112","2011-06-01",11.93
"1113","2011-06-02",11.95
"1114","2011-06-03",11.84
"1115","2011-06-06",11.7
"1116","2011-06-07",11.57
"1117","2011-06-08",11.37
"1118","2011-06-09",11.33
"1119","2011-06-10",11.46
"1120","2011-06-13",11.46
"1121","2011-06-14",11.47
"1122","2011-06-15",11.16
"1123","2011-06-16",11.1
"1124","2011-06-17",10.87
"1125","2011-06-20",10.98
"1126","2011-06-21",11.19
"1127","2011-06-22",11.31
"1128","2011-06-23",11.38
"1129","2011-06-24",11.29
"1130","2011-06-27",11.38
"1131","2011-06-28",11.59
"1132","2011-06-29",11.69
"1133","2011-06-30",11.68
"1134","2011-07-01",11.84
"1135","2011-07-05",11.8
"1136","2011-07-06",11.96
"1137","2011-07-07",12.04
"1138","2011-07-08",12.07
"1139","2011-07-11",11.85
"1140","2011-07-12",11.83
"1141","2011-07-13",11.9
"1142","2011-07-14",11.84
"1143","2011-07-15",11.91
"1144","2011-07-18",11.7
"1145","2011-07-19",11.89
"1146","2011-07-20",11.9
"1147","2011-07-21",11.92
"1148","2011-07-22",11.99
"1149","2011-07-25",12.17
"1150","2011-07-26",12.14
"1151","2011-07-27",11.92
"1152","2011-07-28",11.87
"1153","2011-07-29",11.84
"1154","2011-08-01",11.85
"1155","2011-08-02",11.69
"1156","2011-08-03",11.82
"1157","2011-08-04",11.56
"1158","2011-08-05",11.43
"1159","2011-08-08",10.9
"1160","2011-08-09",10.96
"1161","2011-08-10",10.43
"1162","2011-08-11",10.65
"1163","2011-08-12",10.71
"1164","2011-08-15",11
"1165","2011-08-16",10.85
"1166","2011-08-17",11.03
"1167","2011-08-18",10.71
"1168","2011-08-19",10.67
"1169","2011-08-22",10.98
"1170","2011-08-23",11.26
"1171","2011-08-24",11.23
"1172","2011-08-25",11.11
"1173","2011-08-26",11.28
"1174","2011-08-29",11.61
"1175","2011-08-30",11.82
"1176","2011-08-31",11.85
"1177","2011-09-01",11.57
"1178","2011-09-02",11.33
"1179","2011-09-06",11.54
"1180","2011-09-07",11.77
"1181","2011-09-08",11.59
"1182","2011-09-09",11.42
"1183","2011-09-12",11.49
"1184","2011-09-13",11.77
"1185","2011-09-14",11.99
"1186","2011-09-15",12.07
"1187","2011-09-16",12.14
"1188","2011-09-19",12.04
"1189","2011-09-20",12.08
"1190","2011-09-21",11.91
"1191","2011-09-22",11.55
"1192","2011-09-23",11.72
"1193","2011-09-26",12.08
"1194","2011-09-27",12.18
"1195","2011-09-28",12.03
"1196","2011-09-29",11.98
"1197","2011-09-30",11.9
"1198","2011-10-03",11.95
"1199","2011-10-04",12.11
"1200","2011-10-05",12.15
"1201","2011-10-06",12.57
"1202","2011-10-07",12.52
"1203","2011-10-10",12.97
"1204","2011-10-11",12.93
"1205","2011-10-12",12.75
"1206","2011-10-13",12.92
"1207","2011-10-14",12.92
"1208","2011-10-17",12.91
"1209","2011-10-18",13.01
"1210","2011-10-19",12.89
"1211","2011-10-20",13.27
"1212","2011-10-21",13.49
"1213","2011-10-24",13.62
"1214","2011-10-25",13.53
"1215","2011-10-26",13.5
"1216","2011-10-27",13.42
"1217","2011-10-28",13.46
"1218","2011-10-31",13.39
"1219","2011-11-01",13.25
"1220","2011-11-02",13.29
"1221","2011-11-03",13.38
"1222","2011-11-04",13.56
"1223","2011-11-07",13.74
"1224","2011-11-08",13.93
"1225","2011-11-09",13.02
"1226","2011-11-10",12.98
"1227","2011-11-11",12.71
"1228","2011-11-14",12.8
"1229","2011-11-15",12.22
"1230","2011-11-16",12.28
"1231","2011-11-17",12.13
"1232","2011-11-18",12.05
"1233","2011-11-21",11.88
"1234","2011-11-22",11.9
"1235","2011-11-23",11.75
"1236","2011-11-25",11.75
"1237","2011-11-28",12.16
"1238","2011-11-29",12.09
"1239","2011-11-30",12.42
"1240","2011-12-01",12.41
"1241","2011-12-02",12.27
"1242","2011-12-05",12.44
"1243","2011-12-06",12.38
"1244","2011-12-07",12.27
"1245","2011-12-08",11.93
"1246","2011-12-09",12.24
"1247","2011-12-12",12.12
"1248","2011-12-13",11.98
"1249","2011-12-14",11.76
"1250","2011-12-15",11.86
"1251","2011-12-16",11.88
"1252","2011-12-19",11.65
"1253","2011-12-20",11.87
"1254","2011-12-21",11.93
"1255","2011-12-22",11.9
"1256","2011-12-23",12.2
"1257","2011-12-27",12.17
"1258","2011-12-28",12.13
"1259","2011-12-29",12.3
"1260","2011-12-30",12.32
"1261","2012-01-03",12.2
"1262","2012-01-04",12.11
"1263","2012-01-05",12.11
"1264","2012-01-06",12.24
"1265","2012-01-09",12.2
"1266","2012-01-10",12.45
"1267","2012-01-11",12.61
"1268","2012-01-12",12.56
"1269","2012-01-13",12.24
"1270","2012-01-17",11.99
"1271","2012-01-18",12.21
"1272","2012-01-19",12.34
"1273","2012-01-20",12.22
"1274","2012-01-23",12.07
"1275","2012-01-24",12.28
"1276","2012-01-25",11.95
"1277","2012-01-26",11.95
"1278","2012-01-27",12.15
"1279","2012-01-30",12.17
"1280","2012-01-31",12.34
"1281","2012-02-01",12.16
"1282","2012-02-02",12.18
"1283","2012-02-03",12.28
"1284","2012-02-06",12.32
"1285","2012-02-07",12.44
"1286","2012-02-08",12.55
"1287","2012-02-09",12.66
"1288","2012-02-10",12.33
"1289","2012-02-13",12.25
"1290","2012-02-14",12.48
"1291","2012-02-15",12.4
"1292","2012-02-16",12.52
"1293","2012-02-17",12.23
"1294","2012-02-21",12.02
"1295","2012-02-22",12.1
"1296","2012-02-23",12.17
"1297","2012-02-24",12.12
"1298","2012-02-27",11.91
"1299","2012-02-28",12.06
"1300","2012-02-29",11.95
"1301","2012-03-01",11.68
"1302","2012-03-02",11.67
"1303","2012-03-05",11.71
"1304","2012-03-06",11.73
"1305","2012-03-07",11.8
"1306","2012-03-08",12.01
"1307","2012-03-09",11.91
"1308","2012-03-12",11.94
"1309","2012-03-13",12.02
"1310","2012-03-14",12.33
"1311","2012-03-15",12.46
"1312","2012-03-16",12.65
"1313","2012-03-19",12.52
"1314","2012-03-20",12.52
"1315","2012-03-21",12.53
"1316","2012-03-22",12.73
"1317","2012-03-23",12.71
"1318","2012-03-26",12.77
"1319","2012-03-27",12.86
"1320","2012-03-28",12.69
"1321","2012-03-29",12.77
"1322","2012-03-30",12.82
"1323","2012-04-02",12.82
"1324","2012-04-03",12.83
"1325","2012-04-04",12.81
"1326","2012-04-05",12.69
"1327","2012-04-09",12.72
"1328","2012-04-10",12.37
"1329","2012-04-11",12.37
"1330","2012-04-12",12.48
"1331","2012-04-13",12.42
"1332","2012-04-16",12.26
"1333","2012-04-17",12.27
"1334","2012-04-18",12.25
"1335","2012-04-19",12.25
"1336","2012-04-20",12.2
"1337","2012-04-23",12.36
"1338","2012-04-24",12.44
"1339","2012-04-25",12.57
"1340","2012-04-26",12.76
"1341","2012-04-27",12.83
"1342","2012-04-30",12.88
"1343","2012-05-01",12.82
"1344","2012-05-02",12.84
"1345","2012-05-03",12.66
"1346","2012-05-04",12.36
"1347","2012-05-07",12.29
"1348","2012-05-08",12.4
"1349","2012-05-09",12.4
"1350","2012-05-10",12.74
"1351","2012-05-11",12.65
"1352","2012-05-14",12.64
"1353","2012-05-15",12.78
"1354","2012-05-16",12.38
"1355","2012-05-17",12.09
"1356","2012-05-18",11.97
"1357","2012-05-21",12.2
"1358","2012-05-22",12
"1359","2012-05-23",12.33
"1360","2012-05-24",12.1
"1361","2012-05-25",12.24
"1362","2012-05-29",11.96
"1363","2012-05-30",11.91
"1364","2012-05-31",11.74
"1365","2012-06-01",11.65
"1366","2012-06-04",11.65
"1367","2012-06-05",11.61
"1368","2012-06-06",12.1
"1369","2012-06-07",11.78
"1370","2012-06-08",11.83
"1371","2012-06-11",11.6
"1372","2012-06-12",11.69
"1373","2012-06-13",11.66
"1374","2012-06-14",11.53
"1375","2012-06-15",11.44
"1376","2012-06-18",11.64
"1377","2012-06-19",11.67
"1378","2012-06-20",11.62
"1379","2012-06-21",11.44
"1380","2012-06-22",11.79
"1381","2012-06-25",11.38
"1382","2012-06-26",11.59
"1383","2012-06-27",11.66
"1384","2012-06-28",11.49
"1385","2012-06-29",11.99
"1386","2012-07-02",11.95
"1387","2012-07-03",12.46
"1388","2012-07-05",12.13
"1389","2012-07-06",12.04
"1390","2012-07-09",12.08
"1391","2012-07-10",12.1
"1392","2012-07-11",11.96
"1393","2012-07-12",11.9
"1394","2012-07-13",12.1
"1395","2012-07-16",12.11
"1396","2012-07-17",12.08
"1397","2012-07-18",12.5
"1398","2012-07-19",12.35
"1399","2012-07-20",12.01
"1400","2012-07-23",11.94
"1401","2012-07-24",11.6
"1402","2012-07-25",11.74
"1403","2012-07-26",11.82
"1404","2012-07-27",11.98
"1405","2012-07-30",12.03
"1406","2012-07-31",12.03
"1407","2012-08-01",11.82
"1408","2012-08-02",11.77
"1409","2012-08-03",11.12
"1410","2012-08-06",11.42
"1411","2012-08-07",11.52
"1412","2012-08-08",11.65
"1413","2012-08-09",11.65
"1414","2012-08-10",11.64
"1415","2012-08-13",11.52
"1416","2012-08-14",11.53
"1417","2012-08-15",11.62
"1418","2012-08-16",11.88
"1419","2012-08-17",12.1
"1420","2012-08-20",11.98
"1421","2012-08-21",11.9
"1422","2012-08-22",11.8
"1423","2012-08-23",11.73
"1424","2012-08-24",11.75
"1425","2012-08-27",11.71
"1426","2012-08-28",11.75
"1427","2012-08-29",11.79
"1428","2012-08-30",11.67
"1429","2012-08-31",11.76
"1430","2012-09-04",11.68
"1431","2012-09-05",11.82
"1432","2012-09-06",12.23
"1433","2012-09-07",12.02
"1434","2012-09-10",11.98
"1435","2012-09-11",11.99
"1436","2012-09-12",11.91
"1437","2012-09-13",12
"1438","2012-09-14",12.11
"1439","2012-09-17",11.98
"1440","2012-09-18",11.86
"1441","2012-09-19",11.88
"1442","2012-09-20",11.9
"1443","2012-09-21",12.08
"1444","2012-09-24",12.06
"1445","2012-09-25",11.65
"1446","2012-09-26",11.68
"1447","2012-09-27",11.37
"1448","2012-09-28",11.28
"1449","2012-10-01",11.11
"1450","2012-10-02",11.11
"1451","2012-10-03",11.23
"1452","2012-10-04",11.42
"1453","2012-10-05",11.3
"1454","2012-10-08",11.3
"1455","2012-10-09",11.1
"1456","2012-10-10",11.09
"1457","2012-10-11",11.2
"1458","2012-10-12",11.16
"1459","2012-10-15",11.31
"1460","2012-10-16",11.24
"1461","2012-10-17",11.31
"1462","2012-10-18",11.3
"1463","2012-10-19",11.18
"1464","2012-10-22",11.14
"1465","2012-10-23",11.08
"1466","2012-10-24",11.08
"1467","2012-10-25",11.06
"1468","2012-10-26",10.79
"1469","2012-10-31",10.89
"1470","2012-11-01",11.23
"1471","2012-11-02",11.16
"1472","2012-11-05",11.25
"1473","2012-11-06",11.34
"1474","2012-11-07",11.13
"1475","2012-11-08",11
"1476","2012-11-09",10.66
"1477","2012-11-12",10.77
"1478","2012-11-13",10.72
"1479","2012-11-14",10.69
"1480","2012-11-15",10.56
"1481","2012-11-16",11.05
"1482","2012-11-19",11.24
"1483","2012-11-20",11.24
"1484","2012-11-21",11.35
"1485","2012-11-23",11.24
"1486","2012-11-26",11.34
"1487","2012-11-27",11.33
"1488","2012-11-28",11.54
"1489","2012-11-29",11.46
"1490","2012-11-30",11.46
"1491","2012-12-03",11.31
"1492","2012-12-04",11.28
"1493","2012-12-05",11.23
"1494","2012-12-06",11.36
"1495","2012-12-07",11.34
"1496","2012-12-10",11.43
"1497","2012-12-11",11.58
"1498","2012-12-12",11.5
"1499","2012-12-13",11.49
"1500","2012-12-14",11.41
"1501","2012-12-17",11.13
"1502","2012-12-18",11.11
"1503","2012-12-19",10.85
"1504","2012-12-20",10.78
"1505","2012-12-21",10.65
"1506","2012-12-24",10.68
"1507","2012-12-26",10.67
"1508","2012-12-27",10.59
"1509","2012-12-28",10.56
"1510","2012-12-31",10.62
"1511","2013-01-02",10.95
"1512","2013-01-03",11.01
"1513","2013-01-04",11.17
"1514","2013-01-07",11.18
"1515","2013-01-08",10.99
"1516","2013-01-09",10.94
"1517","2013-01-10",10.93
"1518","2013-01-11",11.52
"1519","2013-01-14",11.5
"1520","2013-01-15",11.57
"1521","2013-01-16",11.42
"1522","2013-01-17",11.42
"1523","2013-01-18",11.36
"1524","2013-01-22",11.4
"1525","2013-01-23",11.31
"1526","2013-01-24",11.35
"1527","2013-01-25",11.39
"1528","2013-01-28",11.4
"1529","2013-01-29",11.42
"1530","2013-01-30",11.31
"1531","2013-01-31",11.4
"1532","2013-02-01",11.65
"1533","2013-02-04",11.6
"1534","2013-02-05",11.85
"1535","2013-02-06",11.94
"1536","2013-02-07",12.06
"1537","2013-02-08",13.41
"1538","2013-02-11",13.57
"1539","2013-02-12",13.51
"1540","2013-02-13",13.73
"1541","2013-02-14",14
"1542","2013-02-15",14.37
"1543","2013-02-19",14.63
"1544","2013-02-20",14.24
"1545","2013-02-21",14.28
"1546","2013-02-22",14.51
"1547","2013-02-25",14.33
"1548","2013-02-26",14.18
"1549","2013-02-27",14.26
"1550","2013-02-28",14.3
"1551","2013-03-01",14.35
"1552","2013-03-04",14.37
"1553","2013-03-05",14.57
"1554","2013-03-06",14.65
"1555","2013-03-07",14.97
"1556","2013-03-08",14.84
"1557","2013-03-11",14.82
"1558","2013-03-12",14.86
"1559","2013-03-13",14.98
"1560","2013-03-14",15.03
"1561","2013-03-15",14.65
"1562","2013-03-18",14.37
"1563","2013-03-19",14.01
"1564","2013-03-20",14.22
"1565","2013-03-21",14.06
"1566","2013-03-22",14.34
"1567","2013-03-25",14.35
"1568","2013-03-26",14.46
"1569","2013-03-27",14.48
"1570","2013-03-28",14.57
"1571","2013-04-01",14.44
"1572","2013-04-02",14.73
"1573","2013-04-03",14.53
"1574","2013-04-04",14.52
"1575","2013-04-05",14.43
"1576","2013-04-08",14.66
"1577","2013-04-09",14.67
"1578","2013-04-10",14.88
"1579","2013-04-11",14.7
"1580","2013-04-12",14.66
"1581","2013-04-15",14.28
"1582","2013-04-16",14.43
"1583","2013-04-17",14.18
"1584","2013-04-18",14.12
"1585","2013-04-19",14.26
"1586","2013-04-22",14.48
"1587","2013-04-23",14.58
"1588","2013-04-24",14.7
"1589","2013-04-25",14.71
"1590","2013-04-26",14.82
"1591","2013-04-29",14.93
"1592","2013-04-30",14.96
"1593","2013-05-01",14.74
"1594","2013-05-02",14.85
"1595","2013-05-03",15.18
"1596","2013-05-06",14.88
"1597","2013-05-07",14.94
"1598","2013-05-08",15.26
"1599","2013-05-09",14.39
"1600","2013-05-10",14.95
"1601","2013-05-13",14.68
"1602","2013-05-14",15.14
"1603","2013-05-15",14.9
"1604","2013-05-16",14.86
"1605","2013-05-17",14.94
"1606","2013-05-20",15.18
"1607","2013-05-21",15.57
"1608","2013-05-22",15.29
"1609","2013-05-23",15.54
"1610","2013-05-24",15.61
"1611","2013-05-28",15.75
"1612","2013-05-29",15.28
"1613","2013-05-30",14.99
"1614","2013-05-31",14.43
"1615","2013-06-03",14.63
"1616","2013-06-04",14.39
"1617","2013-06-05",14.3
"1618","2013-06-06",14.62
"1619","2013-06-07",14.73
"1620","2013-06-10",14.55
"1621","2013-06-11",14.2
"1622","2013-06-12",14.18
"1623","2013-06-13",14.51
"1624","2013-06-14",14.56
"1625","2013-06-17",14.73
"1626","2013-06-18",14.59
"1627","2013-06-19",14.23
"1628","2013-06-20",13.88
"1629","2013-06-21",13.55
"1630","2013-06-24",13.49
"1631","2013-06-25",13.78
"1632","2013-06-26",13.74
"1633","2013-06-27",14.04
"1634","2013-06-28",14.26
"1635","2013-07-01",14.28
"1636","2013-07-02",14.32
"1637","2013-07-03",14.36
"1638","2013-07-05",14.66
"1639","2013-07-08",14.46
"1640","2013-07-09",14.89
"1641","2013-07-10",14.9
"1642","2013-07-11",15.31
"1643","2013-07-12",15.01
"1644","2013-07-15",15.13
"1645","2013-07-16",15.1
"1646","2013-07-17",15.27
"1647","2013-07-18",15.58
"1648","2013-07-19",15.53
"1649","2013-07-22",15.15
"1650","2013-07-23",15.22
"1651","2013-07-24",15.39
"1652","2013-07-25",15.18
"1653","2013-07-26",17.459999
"1654","2013-07-29",18.27
"1655","2013-07-30",18.18
"1656","2013-07-31",17.98
"1657","2013-08-01",18.200001
"1658","2013-08-02",18.08
"1659","2013-08-05",17.73
"1660","2013-08-06",17.450001
"1661","2013-08-07",17.51
"1662","2013-08-08",17.5
"1663","2013-08-09",17.23
"1664","2013-08-12",17.18
"1665","2013-08-13",17.459999
"1666","2013-08-14",17.440001
"1667","2013-08-15",17.23
"1668","2013-08-16",17.299999
"1669","2013-08-19",16.790001
"1670","2013-08-20",16.75
"1671","2013-08-21",16.58
"1672","2013-08-22",16.799999
"1673","2013-08-23",16.719999
"1674","2013-08-26",16.559999
"1675","2013-08-27",16.200001
"1676","2013-08-28",16.389999
"1677","2013-08-29",16.75
"1678","2013-08-30",16.32
"1679","2013-09-03",16.98
"1680","2013-09-04",17.1
"1681","2013-09-05",17.17
"1682","2013-09-06",16.969999
"1683","2013-09-09",17.040001
"1684","2013-09-10",17.15
"1685","2013-09-11",17.18
"1686","2013-09-12",16.9
"1687","2013-09-13",16.969999
"1688","2013-09-16",17.25
"1689","2013-09-17",17.16
"1690","2013-09-18",17.15
"1691","2013-09-19",17.1
"1692","2013-09-20",16.99
"1693","2013-09-23",16.959999
"1694","2013-09-24",16.93
"1695","2013-09-25",16.950001
"1696","2013-09-26",17.01
"1697","2013-09-27",16.82
"1698","2013-09-30",16.68
"1699","2013-10-01",16.9
"1700","2013-10-02",16.790001
"1701","2013-10-03",16.66
"1702","2013-10-04",16.879999
"1703","2013-10-07",16.51
"1704","2013-10-08",16.370001
"1705","2013-10-09",16.280001
"1706","2013-10-10",17.049999
"1707","2013-10-11",17.08
"1708","2013-10-14",17.83
"1709","2013-10-15",17.76
"1710","2013-10-16",17.32
"1711","2013-10-17",17.59
"1712","2013-10-18",17.59
"1713","2013-10-21",17.459999
"1714","2013-10-22",17.6
"1715","2013-10-23",17.41
"1716","2013-10-24",17.309999
"1717","2013-10-25",17.34
"1718","2013-10-28",17.299999
"1719","2013-10-29",16.59
"1720","2013-10-30",16.610001
"1721","2013-10-31",16.68
"1722","2013-11-01",16.700001
"1723","2013-11-04",16.84
"1724","2013-11-05",16.530001
"1725","2013-11-06",16.530001
"1726","2013-11-07",16.84
"1727","2013-11-08",17.07
"1728","2013-11-11",16.99
"1729","2013-11-12",17.110001
"1730","2013-11-13",17.32
"1731","2013-11-14",17.700001
"1732","2013-11-15",17.719999
"1733","2013-11-18",17.52
"1734","2013-11-19",16.889999
"1735","2013-11-20",17.200001
"1736","2013-11-21",17.35
"1737","2013-11-22",17.209999
"1738","2013-11-25",17.41
"1739","2013-11-26",17.1
"1740","2013-11-27",17.09
"1741","2013-11-29",17.209999
"1742","2013-12-02",17.33
"1743","2013-12-03",17.120001
"1744","2013-12-04",17.25
"1745","2013-12-05",16.780001
"1746","2013-12-06",17.200001
"1747","2013-12-09",17.299999
"1748","2013-12-10",17.32
"1749","2013-12-11",17.01
"1750","2013-12-12",16.66
"1751","2013-12-13",16.77
"1752","2013-12-16",16.74
"1753","2013-12-17",17.059999
"1754","2013-12-18",17.18
"1755","2013-12-19",17.66
"1756","2013-12-20",17.870001
"1757","2013-12-23",18.15
"1758","2013-12-24",18.17
"1759","2013-12-26",18.08
"1760","2013-12-27",17.82
"1761","2013-12-30",17.799999
"1762","2013-12-31",17.83
"1763","2014-01-02",18.07
"1764","2014-01-03",18.290001
"1765","2014-01-06",18.08
"1766","2014-01-07",18.32
"1767","2014-01-08",18.34
"1768","2014-01-09",18.299999
"1769","2014-01-10",18.18
"1770","2014-01-13",17.870001
"1771","2014-01-14",17.49
"1772","2014-01-15",17.389999
"1773","2014-01-16",17.33
"1774","2014-01-17",16.959999
"1775","2014-01-21",16.790001
"1776","2014-01-22",16.74
"1777","2014-01-23",16.67
"1778","2014-01-24",16.67
"1779","2014-01-27",16.67
"1780","2014-01-28",16.690001
"1781","2014-01-29",16.91
"1782","2014-01-30",17.26
"1783","2014-01-31",17.129999
"1784","2014-02-03",17.059999
"1785","2014-02-04",16.9
"1786","2014-02-05",16.889999
"1787","2014-02-06",17.17
"1788","2014-02-07",19.639999
"1789","2014-02-10",19.360001
"1790","2014-02-11",19.370001
"1791","2014-02-12",19.629999
"1792","2014-02-13",19.77
"1793","2014-02-14",19.799999
"1794","2014-02-18",19.940001
"1795","2014-02-19",19.68
"1796","2014-02-20",19.629999
"1797","2014-02-21",19.719999
"1798","2014-02-24",19.690001
"1799","2014-02-25",19.459999
"1800","2014-02-26",19.440001
"1801","2014-02-27",19.549999
"1802","2014-02-28",19.35
"1803","2014-03-03",19.52
"1804","2014-03-04",19.709999
"1805","2014-03-05",20.040001
"1806","2014-03-06",20.17
"1807","2014-03-07",20.110001
"1808","2014-03-10",20.290001
"1809","2014-03-11",20.07
"1810","2014-03-12",20.6
"1811","2014-03-13",20.85
"1812","2014-03-14",21
"1813","2014-03-17",21.23
"1814","2014-03-18",21.1
"1815","2014-03-19",21.040001
"1816","2014-03-20",20.92
"1817","2014-03-21",20.780001
"1818","2014-03-24",20.49
"1819","2014-03-25",20.59
"1820","2014-03-26",20.59
"1821","2014-03-27",20.25
"1822","2014-03-28",20.450001
"1823","2014-03-31",20.440001
"1824","2014-04-01",20.690001
"1825","2014-04-02",20.780001
"1826","2014-04-03",20.24
"1827","2014-04-04",20.120001
"1828","2014-04-07",19.43
"1829","2014-04-08",19.74
"1830","2014-04-09",19.84
"1831","2014-04-10",19.379999
"1832","2014-04-11",19.040001
"1833","2014-04-14",19.24
"1834","2014-04-15",19.07
"1835","2014-04-16",19.450001
"1836","2014-04-17",19.690001
"1837","2014-04-21",19.690001
"1838","2014-04-22",19.9
"1839","2014-04-23",19.629999
"1840","2014-04-24",19.57
"1841","2014-04-25",19.459999
"1842","2014-04-28",19.33
"1843","2014-04-29",19.690001
"1844","2014-04-30",20.01
"1845","2014-05-01",19.969999
"1846","2014-05-02",19.940001
"1847","2014-05-05",19.42
"1848","2014-05-06",19.309999
"1849","2014-05-07",21.01
"1850","2014-05-08",20.799999
"1851","2014-05-09",20.790001
"1852","2014-05-12",20.67
"1853","2014-05-13",20.5
"1854","2014-05-14",20.280001
"1855","2014-05-15",20.08
"1856","2014-05-16",20.35
"1857","2014-05-19",20.780001
"1858","2014-05-20",20.83
"1859","2014-05-21",20.870001
"1860","2014-05-22",20.530001
"1861","2014-05-23",20.68
"1862","2014-05-27",20.58
"1863","2014-05-28",20.33
"1864","2014-05-29",20.75
"1865","2014-05-30",20.780001
"1866","2014-06-02",20.620001
"1867","2014-06-03",20.75
"1868","2014-06-04",20.73
"1869","2014-06-05",20.709999
"1870","2014-06-06",20.92
"1871","2014-06-09",21.290001
"1872","2014-06-10",21.450001
"1873","2014-06-11",21.48
"1874","2014-06-12",21.32
"1875","2014-06-13",21.41
"1876","2014-06-16",21.43
"1877","2014-06-17",21.809999
"1878","2014-06-18",21.82
"1879","2014-06-19",22.030001
"1880","2014-06-20",22.01
"1881","2014-06-23",22.1
"1882","2014-06-24",21.9
"1883","2014-06-25",22.040001
"1884","2014-06-26",21.799999
"1885","2014-06-27",21.92
"1886","2014-06-30",22.299999
"1887","2014-07-01",22.549999
"1888","2014-07-02",22.469999
"1889","2014-07-03",22.67
"1890","2014-07-07",22.59
"1891","2014-07-08",22.309999
"1892","2014-07-09",22.52
"1893","2014-07-10",22.440001
"1894","2014-07-11",22.440001
"1895","2014-07-14",22.59
"1896","2014-07-15",22.75
"1897","2014-07-16",23.02
"1898","2014-07-17",22.57
"1899","2014-07-18",22.93
"1900","2014-07-21",22.790001
"1901","2014-07-22",22.940001
"1902","2014-07-23",23.120001
"1903","2014-07-24",23.190001
"1904","2014-07-25",22.99
"1905","2014-07-28",23.370001
"1906","2014-07-29",22.959999
"1907","2014-07-30",22.889999
"1908","2014-07-31",22.379999
"1909","2014-08-01",22.440001
"1910","2014-08-04",22.610001
"1911","2014-08-05",22.360001
"1912","2014-08-06",22.950001
"1913","2014-08-07",22.4
"1914","2014-08-08",22.540001
"1915","2014-08-11",22.799999
"1916","2014-08-12",22.809999
"1917","2014-08-13",23.01
"1918","2014-08-14",23.309999
"1919","2014-08-15",23.360001
"1920","2014-08-18",23.27
"1921","2014-08-19",23.01
"1922","2014-08-20",23.08
"1923","2014-08-21",23.16
