"","date","FC"
"1931","2014-09-03",19.02
"1932","2014-09-04",18.870001
"1933","2014-09-05",19.07
"1934","2014-09-08",18.799999
"1935","2014-09-09",18.9
"1936","2014-09-10",18.84
"1937","2014-09-11",18.52
"1938","2014-09-12",18.440001
"1939","2014-09-15",18.52
"1940","2014-09-16",19.16
"1941","2014-09-17",19.120001
"1942","2014-09-18",19.16
"1943","2014-09-19",19.389999
"1944","2014-09-22",19.27
"1945","2014-09-23",19.24
"1946","2014-09-24",19.59
"1947","2014-09-25",19.540001
"1948","2014-09-26",19.719999
"1949","2014-09-29",19.559999
"1950","2014-09-30",19.59
"1951","2014-10-01",18.719999
"1952","2014-10-02",19.02
"1953","2014-10-03",19.200001
"1954","2014-10-06",18.91
"1955","2014-10-07",18.51
"1956","2014-10-08",18.950001
"1957","2014-10-09",18.5
"1958","2014-10-10",18.85
"1959","2014-10-13",18.93
"1960","2014-10-14",19.110001
"1961","2014-10-15",19.07
"1962","2014-10-16",19.09
"1963","2014-10-17",18.92
"1964","2014-10-20",19.01
"1965","2014-10-21",18.9
"1966","2014-10-22",19
"1967","2014-10-23",18.959999
"1968","2014-10-24",18.879999
"1969","2014-10-27",18.959999
"1970","2014-10-28",19
"1971","2014-10-29",19.01
"1972","2014-10-30",19.219999
"1973","2014-10-31",19.610001
"1974","2014-11-03",19.73
"1975","2014-11-04",19.860001
"1976","2014-11-05",19.879999
"1977","2014-11-06",19.99
"1978","2014-11-07",19.969999
"1979","2014-11-10",19.15
"1980","2014-11-11",19.17
"1981","2014-11-12",19.790001
"1982","2014-11-13",20.059999
"1983","2014-11-14",20
"1984","2014-11-17",20.1
"1985","2014-11-18",20.200001
"1986","2014-11-19",19.65
"1987","2014-11-20",19.58
"1988","2014-11-21",19.33
"1989","2014-11-24",19
"1990","2014-11-25",18.99
"1991","2014-11-26",19
"1992","2014-11-28",18.879999
"1993","2014-12-01",18.870001
"1994","2014-12-02",19.280001
"1995","2014-12-03",20.07
"1996","2014-12-04",20.01
"1997","2014-12-05",19.76
"1998","2014-12-08",19.1
"1999","2014-12-09",19.559999
"2000","2014-12-10",19.049999
"2001","2014-12-11",18.719999
"2002","2014-12-12",18.719999
"2003","2014-12-15",18.92
"2004","2014-12-16",18.950001
"2005","2014-12-17",19.24
"2006","2014-12-18",19.58
"2007","2014-12-19",19.280001
"2008","2014-12-22",19.370001
"2009","2014-12-23",19.459999
"2010","2014-12-24",19.450001
"2011","2014-12-26",19.540001
"2012","2014-12-29",20
"2013","2014-12-30",19.530001
"2014","2014-12-31",19.360001
"2015","2015-01-02",19.6
"2016","2015-01-05",19.25
"2017","2015-01-06",18.530001
"2018","2015-01-07",18.6
"2019","2015-01-08",18.790001
"2020","2015-01-09",18.5
"2021","2015-01-12",17.76
"2022","2015-01-13",18.200001
"2023","2015-01-14",18.01
"2024","2015-01-15",17.25
"2025","2015-01-16",17.700001
"2026","2015-01-20",17.549999
"2027","2015-01-21",17.809999
"2028","2015-01-22",18.34
"2029","2015-01-23",18.59
"2030","2015-01-26",18.360001
"2031","2015-01-27",18.360001
"2032","2015-01-28",18.190001
"2033","2015-01-29",18.24
"2034","2015-01-30",18.07
"2035","2015-02-02",17.809999
"2036","2015-02-03",18.15
"2037","2015-02-04",17.74
"2038","2015-02-05",17.969999
"2039","2015-02-06",18.110001
"2040","2015-02-09",17.82
"2041","2015-02-10",18.01
"2042","2015-02-11",17.91
"2043","2015-02-12",17.98
"2044","2015-02-13",18.120001
"2045","2015-02-17",18.120001
"2046","2015-02-18",18.120001
"2047","2015-02-19",18.190001
"2048","2015-02-20",18.209999
"2049","2015-02-23",18.24
"2050","2015-02-24",18.35
"2051","2015-02-25",18.43
"2052","2015-02-26",18.24
"2053","2015-02-27",17.9
"2054","2015-03-02",17.85
"2055","2015-03-03",17.809999
"2056","2015-03-04",17.52
"2057","2015-03-05",17.530001
"2058","2015-03-06",17.389999
"2059","2015-03-09",17.51
"2060","2015-03-10",17.52
"2061","2015-03-11",17.48
"2062","2015-03-12",17.58
"2063","2015-03-13",17.5
"2064","2015-03-16",17.530001
"2065","2015-03-17",17.48
"2066","2015-03-18",17.74
"2067","2015-03-19",17.6
"2068","2015-03-20",17.540001
"2069","2015-03-23",17.51
"2070","2015-03-24",17.65
"2071","2015-03-25",17.26
"2072","2015-03-26",17.120001
"2073","2015-03-27",17.18
"2074","2015-03-30",18.85
"2075","2015-03-31",19.26
"2076","2015-04-01",19.209999
"2077","2015-04-02",18.639999
"2078","2015-04-06",18.780001
"2079","2015-04-07",18.9
"2080","2015-04-08",18.940001
"2081","2015-04-09",18.790001
"2082","2015-04-10",19
"2083","2015-04-13",19.25
"2084","2015-04-14",18.91
"2085","2015-04-15",19.280001
"2086","2015-04-16",18.969999
"2087","2015-04-17",18.68
"2088","2015-04-20",19.1
"2089","2015-04-21",19.32
"2090","2015-04-22",19.66
"2091","2015-04-23",19.209999
"2092","2015-04-24",19.08
"2093","2015-04-27",19.110001
"2094","2015-04-28",19.26
"2095","2015-04-29",18.889999
"2096","2015-04-30",18.639999
"2097","2015-05-01",18.76
"2098","2015-05-04",18.84
"2099","2015-05-05",18.709999
"2100","2015-05-06",18.6
"2101","2015-05-07",19.040001
"2102","2015-05-08",18.83
"2103","2015-05-11",18.68
"2104","2015-05-12",18.4
"2105","2015-05-13",18.450001
"2106","2015-05-14",18.709999
"2107","2015-05-15",18.809999
"2108","2015-05-18",18.799999
"2109","2015-05-19",19.92
"2110","2015-05-20",19.709999
"2111","2015-05-21",19.35
"2112","2015-05-22",19.34
"2113","2015-05-26",19.440001
"2114","2015-05-27",20
"2115","2015-05-28",20
"2116","2015-05-29",19.99
"2117","2015-06-01",20.280001
"2118","2015-06-02",20.02
"2119","2015-06-03",20.059999
"2120","2015-06-04",20.049999
"2121","2015-06-05",20.049999
"2122","2015-06-08",20.059999
"2123","2015-06-09",20.17
"2124","2015-06-10",19.98
"2125","2015-06-11",20.68
"2126","2015-06-12",20.58
"2127","2015-06-15",20.209999
"2128","2015-06-16",20.540001
"2129","2015-06-17",20.530001
"2130","2015-06-18",20.690001
"2131","2015-06-19",20.540001
"2132","2015-06-22",20.51
"2133","2015-06-23",20.66
"2134","2015-06-24",20.620001
"2135","2015-06-25",20.67
"2136","2015-06-26",20.43
"2137","2015-06-29",19.93
"2138","2015-06-30",20.290001
"2139","2015-07-01",20.120001
"2140","2015-07-02",17.66
"2141","2015-07-06",17.860001
"2142","2015-07-07",18.219999
"2143","2015-07-08",18.16
"2144","2015-07-09",17.93
"2145","2015-07-10",18.620001
"2146","2015-07-13",18.98
"2147","2015-07-14",18.4
"2148","2015-07-15",18.799999
"2149","2015-07-16",19.01
"2150","2015-07-17",19.200001
"2151","2015-07-20",18.559999
"2152","2015-07-21",18.49
"2153","2015-07-22",18.6
"2154","2015-07-23",19.15
"2155","2015-07-24",18.559999
"2156","2015-07-27",18.559999
"2157","2015-07-28",18.49
"2158","2015-07-29",18.27
"2159","2015-07-30",18.040001
"2160","2015-07-31",18.91
"2161","2015-08-03",18.08
"2162","2015-08-04",17.83
"2163","2015-08-05",17.84
"2164","2015-08-06",17.639999
"2165","2015-08-07",17.459999
"2166","2015-08-10",17.43
"2167","2015-08-11",17.09
"2168","2015-08-12",16.9
"2169","2015-08-13",16.49
"2170","2015-08-14",16.799999
"2171","2015-08-17",16.59
"2172","2015-08-18",16.41
"2173","2015-08-19",16.27
"2174","2015-08-20",15.96
"2175","2015-08-21",16.09
"2176","2015-08-24",16.209999
"2177","2015-08-25",16.24
"2178","2015-08-26",16.870001
"2179","2015-08-27",16.59
"2180","2015-08-28",16.799999
"2181","2015-08-31",16.73
"2182","2015-09-01",16.139999
"2183","2015-09-02",16.27
"2184","2015-09-03",15.96
"2185","2015-09-04",15.97
"2186","2015-09-08",15.99
"2187","2015-09-09",16.120001
"2188","2015-09-10",16.280001
"2189","2015-09-11",16.6
"2190","2015-09-14",16.389999
"2191","2015-09-15",16.92
"2192","2015-09-16",17.24
"2193","2015-09-17",16.719999
"2194","2015-09-18",16.040001
"2195","2015-09-21",16.379999
"2196","2015-09-22",16.110001
"2197","2015-09-23",16.290001
"2198","2015-09-24",16.58
"2199","2015-09-25",16.08
"2200","2015-09-28",15.69
"2201","2015-09-29",15.87
"2202","2015-09-30",16.059999
"2203","2015-10-01",15.86
"2204","2015-10-02",16.190001
"2205","2015-10-05",16.9
"2206","2015-10-06",16.379999
"2207","2015-10-07",17.09
"2208","2015-10-08",17.34
"2209","2015-10-09",17.26
"2210","2015-10-12",17.18
"2211","2015-10-13",16.85
"2212","2015-10-14",16.52
"2213","2015-10-15",17.02
"2214","2015-10-16",16.889999
"2215","2015-10-19",16.85
"2216","2015-10-20",17
"2217","2015-10-21",16.370001
"2218","2015-10-22",16.809999
"2219","2015-10-23",17.01
"2220","2015-10-26",16.879999
"2221","2015-10-27",16.48
"2222","2015-10-28",17.200001
"2223","2015-10-29",17.209999
"2224","2015-10-30",17.129999
"2225","2015-11-02",17.709999
"2226","2015-11-03",16.200001
"2227","2015-11-04",15.84
"2228","2015-11-05",14.05
"2229","2015-11-06",14.1
"2230","2015-11-09",14.1
"2231","2015-11-10",14.51
"2232","2015-11-11",14.84
"2233","2015-11-12",14.42
"2234","2015-11-13",14.26
"2235","2015-11-16",14.28
"2236","2015-11-17",14.36
"2237","2015-11-18",14.76
"2238","2015-11-19",14.75
"2239","2015-11-20",14.86
"2240","2015-11-23",14.82
"2241","2015-11-24",14.94
"2242","2015-11-25",15.26
"2243","2015-11-27",15.5
"2244","2015-11-30",15.33
"2245","2015-12-01",15.44
"2246","2015-12-02",15.28
"2247","2015-12-03",15.01
"2248","2015-12-04",15.01
"2249","2015-12-07",14.55
"2250","2015-12-08",14.46
"2251","2015-12-09",16.219999
"2252","2015-12-10",16.34
"2253","2015-12-11",16.18
"2254","2015-12-14",16.290001
"2255","2015-12-15",16.34
"2256","2015-12-16",16.26
"2257","2015-12-17",16.200001
"2258","2015-12-18",16.049999
"2259","2015-12-21",16.15
"2260","2015-12-22",16.5
"2261","2015-12-23",16.549999
"2262","2015-12-24",16.540001
"2263","2015-12-28",16.719999
"2264","2015-12-29",16.92
"2265","2015-12-30",16.860001
"2266","2015-12-31",16.74
"2267","2016-01-04",16.75
"2268","2016-01-05",16.76
"2269","2016-01-06",16.68
"2270","2016-01-07",16.65
"2271","2016-01-08",16.93
"2272","2016-01-11",17.129999
"2273","2016-01-12",17.110001
"2274","2016-01-13",16.67
"2275","2016-01-14",18.09
"2276","2016-01-15",17.83
"2277","2016-01-19",17.51
"2278","2016-01-20",17.700001
"2279","2016-01-21",17.42
"2280","2016-01-22",17.98
"2281","2016-01-25",17.360001
"2282","2016-01-26",17.620001
"2283","2016-01-27",17.200001
"2284","2016-01-28",17.24
"2285","2016-01-29",17.709999
"2286","2016-02-01",17.379999
"2287","2016-02-02",17.280001
"2288","2016-02-03",16.709999
"2289","2016-02-04",17.07
"2290","2016-02-05",16.469999
"2291","2016-02-08",16.879999
"2292","2016-02-09",16.5
"2293","2016-02-10",16.5
"2294","2016-02-11",16.18
"2295","2016-02-12",16.620001
"2296","2016-02-16",17.02
"2297","2016-02-17",17.08
"2298","2016-02-18",16.540001
"2299","2016-02-19",16.379999
"2300","2016-02-22",16.76
"2301","2016-02-23",16.549999
"2302","2016-02-24",16.969999
"2303","2016-02-25",17.35
"2304","2016-02-26",17.16
"2305","2016-02-29",17.27
"2306","2016-03-01",17.48
"2307","2016-03-02",17.290001
"2308","2016-03-03",17.5
"2309","2016-03-04",17.700001
"2310","2016-03-07",17.85
"2311","2016-03-08",17.48
"2312","2016-03-09",17.280001
"2313","2016-03-10",17.040001
"2314","2016-03-11",17.309999
"2315","2016-03-14",16.73
"2316","2016-03-15",16.5
"2317","2016-03-16",16.790001
"2318","2016-03-17",17.15
"2319","2016-03-18",17.27
"2320","2016-03-21",17.049999
"2321","2016-03-22",17.040001
"2322","2016-03-23",16.709999
"2323","2016-03-24",16.530001
"2324","2016-03-28",16.25
"2325","2016-03-29",16.41
"2326","2016-03-30",17.75
"2327","2016-03-31",17.59
"2328","2016-04-01",16.01
"2329","2016-04-04",15.1
"2330","2016-04-05",14.26
"2331","2016-04-06",14.89
"2332","2016-04-07",14.89
"2333","2016-04-08",14.69
"2334","2016-04-11",14.43
"2335","2016-04-12",14.41
"2336","2016-04-13",14.97
"2337","2016-04-14",14.83
"2338","2016-04-15",14.92
"2339","2016-04-18",15.07
"2340","2016-04-19",15.76
"2341","2016-04-20",16
"2342","2016-04-21",15.96
"2343","2016-04-22",15.96
"2344","2016-04-25",15.4
"2345","2016-04-26",15.57
"2346","2016-04-27",15.77
"2347","2016-04-28",15.86
"2348","2016-04-29",16.469999
"2349","2016-05-02",16.75
"2350","2016-05-03",16.93
"2351","2016-05-04",16.75
"2352","2016-05-05",16.49
"2353","2016-05-06",16.110001
"2354","2016-05-09",16.32
"2355","2016-05-10",16.32
"2356","2016-05-11",16.129999
"2357","2016-05-12",15.99
"2358","2016-05-13",15.87
"2359","2016-05-16",15.92
"2360","2016-05-17",15.64
"2361","2016-05-18",15.64
"2362","2016-05-19",15.25
"2363","2016-05-20",15
"2364","2016-05-23",14.45
"2365","2016-05-24",15.09
"2366","2016-05-25",15.14
"2367","2016-05-26",15.22
"2368","2016-05-27",15.31
"2369","2016-05-31",15.3
"2370","2016-06-01",15.38
"2371","2016-06-02",15.96
"2372","2016-06-03",15.6
"2373","2016-06-06",15.53
"2374","2016-06-07",15.36
"2375","2016-06-08",15.45
"2376","2016-06-09",15.51
"2377","2016-06-10",15.28
"2378","2016-06-13",15.35
"2379","2016-06-14",15.03
"2380","2016-06-15",15.13
"2381","2016-06-16",15.01
"2382","2016-06-17",15.14
"2383","2016-06-20",15.85
"2384","2016-06-21",15.97
"2385","2016-06-22",15.83
"2386","2016-06-23",15.85
"2387","2016-06-24",14.91
"2388","2016-06-27",14.49
"2389","2016-06-28",14.35
"2390","2016-06-29",14.48
"2391","2016-06-30",15.33
"2392","2016-07-01",13.86
"2393","2016-07-05",14.24
"2394","2016-07-06",14.1
"2395","2016-07-07",14.31
"2396","2016-07-08",14.86
"2397","2016-07-11",15.33
"2398","2016-07-12",15.42
"2399","2016-07-13",15.67
"2400","2016-07-14",15.9
"2401","2016-07-15",15.97
"2402","2016-07-18",16.450001
"2403","2016-07-19",16.23
"2404","2016-07-20",16.370001
"2405","2016-07-21",16.309999
"2406","2016-07-22",16.540001
"2407","2016-07-25",16.4
"2408","2016-07-26",16.84
"2409","2016-07-27",16.65
"2410","2016-07-28",16.75
"2411","2016-07-29",16.42
"2412","2016-08-01",16.43
"2413","2016-08-02",16
"2414","2016-08-03",16.129999
"2415","2016-08-04",16.08
"2416","2016-08-05",16.200001
"2417","2016-08-08",16.33
"2418","2016-08-09",16.299999
"2419","2016-08-10",16.32
"2420","2016-08-11",16.299999
"2421","2016-08-12",16.26
"2422","2016-08-15",16.08
"2423","2016-08-16",15.96
"2424","2016-08-17",16.129999
"2425","2016-08-18",16.120001
"2426","2016-08-19",16.15
"2427","2016-08-22",16.41
"2428","2016-08-23",16.41
"2429","2016-08-24",16.389999
"2430","2016-08-25",16.4
"2431","2016-08-26",16.360001
"2432","2016-08-29",16.309999
"2433","2016-08-30",16.379999
"2434","2016-08-31",16.24
"2435","2016-09-01",16.17
"2436","2016-09-02",16.219999
"2437","2016-09-06",16.33
"2438","2016-09-07",16.35
"2439","2016-09-08",16.34
"2440","2016-09-09",15.89
"2441","2016-09-12",16.030001
"2442","2016-09-13",15.8
"2443","2016-09-14",15.92
"2444","2016-09-15",16.110001
"2445","2016-09-16",16.129999
"2446","2016-09-19",15.83
"2447","2016-09-20",16.110001
"2448","2016-09-21",16.440001
"2449","2016-09-22",16.450001
"2450","2016-09-23",16.459999
"2451","2016-09-26",16.540001
"2452","2016-09-27",16.98
"2453","2016-09-28",17.139999
"2454","2016-09-29",17.309999
"2455","2016-09-30",17.809999
"2456","2016-10-03",17.85
"2457","2016-10-04",17.73
"2458","2016-10-05",17.870001
"2459","2016-10-06",17.9
"2460","2016-10-07",17.82
"2461","2016-10-10",18.200001
"2462","2016-10-11",18.200001
"2463","2016-10-12",18.299999
"2464","2016-10-13",17.85
"2465","2016-10-14",18.049999
"2466","2016-10-17",18
"2467","2016-10-18",18.049999
"2468","2016-10-19",18.25
"2469","2016-10-20",18.35
"2470","2016-10-21",18.299999
"2471","2016-10-24",18.450001
"2472","2016-10-25",18.549999
"2473","2016-10-26",18.35
"2474","2016-10-27",18.299999
"2475","2016-10-28",18.200001
"2476","2016-10-31",18.299999
"2477","2016-11-01",17.85
"2478","2016-11-02",18
"2479","2016-11-03",18
"2480","2016-11-04",18
"2481","2016-11-07",18.35
"2482","2016-11-08",18.25
"2483","2016-11-09",18.450001
"2484","2016-11-10",17.950001
"2485","2016-11-11",18.799999
"2486","2016-11-14",19.049999
"2487","2016-11-15",19.549999
"2488","2016-11-16",19.75
"2489","2016-11-17",20.200001
"2490","2016-11-18",20.700001
"2491","2016-11-21",21.5
"2492","2016-11-22",22
"2493","2016-11-23",21.35
"2494","2016-11-25",21.35
"2495","2016-11-28",21.299999
"2496","2016-11-29",20.950001
"2497","2016-11-30",20.799999
"2498","2016-12-01",20.85
"2499","2016-12-02",20.75
"2500","2016-12-05",20.85
"2501","2016-12-06",20.85
"2502","2016-12-07",20.65
"2503","2016-12-08",20.950001
"2504","2016-12-09",20.950001
"2505","2016-12-12",20.9
"2506","2016-12-13",20.950001
"2507","2016-12-14",20.799999
"2508","2016-12-15",20.75
"2509","2016-12-16",20.799999
"2510","2016-12-19",20.85
"2511","2016-12-20",20.9
"2512","2016-12-21",20.85
"2513","2016-12-22",20.9
"2514","2016-12-23",20.75
"2515","2016-12-27",20.85
"2516","2016-12-28",20.35
"2517","2016-12-29",20.15
"2518","2016-12-30",20.15
"2519","2017-01-03",20.549999
"2520","2017-01-04",20.35
"2521","2017-01-05",19.9
"2522","2017-01-06",19.049999
"2523","2017-01-09",18.549999
"2524","2017-01-10",18.950001
"2525","2017-01-11",19.25
"2526","2017-01-12",18.5
"2527","2017-01-13",18
"2528","2017-01-17",17.35
"2529","2017-01-18",17.299999
"2530","2017-01-19",17.200001
"2531","2017-01-20",17.6
"2532","2017-01-23",17.65
"2533","2017-01-24",18.15
"2534","2017-01-25",17.85
"2535","2017-01-26",17.5
"2536","2017-01-27",17.6
"2537","2017-01-30",17.450001
"2538","2017-01-31",17.5
"2539","2017-02-01",17.6
"2540","2017-02-02",17.4
"2541","2017-02-03",17.700001
"2542","2017-02-06",17.450001
"2543","2017-02-07",17.65
"2544","2017-02-08",17.5
"2545","2017-02-09",17.5
"2546","2017-02-10",17.700001
"2547","2017-02-13",17.799999
"2548","2017-02-14",17.75
"2549","2017-02-15",18
"2550","2017-02-16",18
"2551","2017-02-17",17.9
"2552","2017-02-21",17.75
"2553","2017-02-22",17.950001
"2554","2017-02-23",18.15
"2555","2017-02-24",18.299999
"2556","2017-02-27",18.799999
"2557","2017-02-28",17.950001
"2558","2017-03-01",18
"2559","2017-03-02",17.799999
"2560","2017-03-03",17.5
"2561","2017-03-06",17.25
"2562","2017-03-07",17
"2563","2017-03-08",17
"2564","2017-03-09",16.950001
"2565","2017-03-10",16.9
"2566","2017-03-13",17
"2567","2017-03-14",16.799999
"2568","2017-03-15",17
"2569","2017-03-16",17.1
"2570","2017-03-17",17
"2571","2017-03-20",16.65
"2572","2017-03-21",16.549999
"2573","2017-03-22",16.25
"2574","2017-03-23",16.450001
"2575","2017-03-24",16.049999
"2576","2017-03-27",16.15
"2577","2017-03-28",16.85
"2578","2017-03-29",15.95
"2579","2017-03-30",16.049999
"2580","2017-03-31",20.200001
"2581","2017-04-03",20.950001
"2582","2017-04-04",20.6
"2583","2017-04-05",20.75
"2584","2017-04-06",20.65
"2585","2017-04-07",20.9
"2586","2017-04-10",20.65
"2587","2017-04-11",21.15
"2588","2017-04-12",20.950001
"2589","2017-04-13",20.65
"2590","2017-04-17",20.799999
"2591","2017-04-18",20.9
"2592","2017-04-19",21.049999
"2593","2017-04-20",21.549999
"2594","2017-04-21",20.799999
"2595","2017-04-24",21.4
"2596","2017-04-25",21.549999
"2597","2017-04-26",22.1
"2598","2017-04-27",21.5
"2599","2017-04-28",21.25
"2600","2017-05-01",21.200001
"2601","2017-05-02",21.200001
"2602","2017-05-03",20.9
"2603","2017-05-04",20.950001
"2604","2017-05-05",21.049999
"2605","2017-05-08",21.049999
"2606","2017-05-09",21.1
"2607","2017-05-10",21.35
"2608","2017-05-11",21.25
"2609","2017-05-12",20.700001
"2610","2017-05-15",20.9
"2611","2017-05-16",20.9
"2612","2017-05-17",20.5
"2613","2017-05-18",20.4
"2614","2017-05-19",20.4
"2615","2017-05-22",20.299999
"2616","2017-05-23",20
"2617","2017-05-24",20.049999
"2618","2017-05-25",19.700001
"2619","2017-05-26",20.5
"2620","2017-05-30",19.799999
"2621","2017-05-31",19.75
"2622","2017-06-01",20.700001
"2623","2017-06-02",20.200001
"2624","2017-06-05",20.15
"2625","2017-06-06",19.85
"2626","2017-06-07",19.9
"2627","2017-06-08",20.15
"2628","2017-06-09",20.6
"2629","2017-06-12",20.799999
"2630","2017-06-13",20.6
"2631","2017-06-14",20.5
"2632","2017-06-15",20.549999
"2633","2017-06-16",20.25
"2634","2017-06-19",20.1
"2635","2017-06-20",19.799999
"2636","2017-06-21",19.75
"2637","2017-06-22",19.75
"2638","2017-06-23",19.65
"2639","2017-06-26",20.200001
"2640","2017-06-27",20.75
"2641","2017-06-28",20.950001
"2642","2017-06-29",20.700001
"2643","2017-06-30",19.299999
"2644","2017-07-03",19.65
"2645","2017-07-05",19.15
"2646","2017-07-06",18.9
"2647","2017-07-07",19.1
"2648","2017-07-10",19
"2649","2017-07-11",18.85
"2650","2017-07-12",19.1
"2651","2017-07-13",19.1
"2652","2017-07-14",19.049999
"2653","2017-07-17",18.799999
"2654","2017-07-18",18.450001
"2655","2017-07-19",18.299999
"2656","2017-07-20",18.5
"2657","2017-07-21",18.5
"2658","2017-07-24",18.299999
"2659","2017-07-25",18.35
"2660","2017-07-26",18.35
"2661","2017-07-27",17.950001
"2662","2017-07-28",18.25
"2663","2017-07-31",18.65
"2664","2017-08-01",18.549999
"2665","2017-08-02",18.5
"2666","2017-08-03",17.950001
"2667","2017-08-04",18
"2668","2017-08-07",17.5
"2669","2017-08-08",17.950001
"2670","2017-08-09",18.049999
"2671","2017-08-10",17.9
"2672","2017-08-11",17.549999
"2673","2017-08-14",18
"2674","2017-08-15",17.9
"2675","2017-08-16",17.9
"2676","2017-08-17",17.75
"2677","2017-08-18",17.75
"2678","2017-08-21",18.1
"2679","2017-08-22",18.25
"2680","2017-08-23",18.549999
"2681","2017-08-24",18.5
"2682","2017-08-25",18.450001
"2683","2017-08-28",18.450001
"2684","2017-08-29",18.4
"2685","2017-08-30",18.450001
"2686","2017-08-31",18.799999
"2687","2017-09-01",18.75
"2688","2017-09-05",18.65
"2689","2017-09-06",18.700001
"2690","2017-09-07",18.700001
"2691","2017-09-08",18.549999
"2692","2017-09-11",18.549999
"2693","2017-09-12",18.5
"2694","2017-09-13",18.700001
"2695","2017-09-14",18.450001
"2696","2017-09-15",18.5
"2697","2017-09-18",18.6
"2698","2017-09-19",18.799999
"2699","2017-09-20",19
"2700","2017-09-21",19.049999
"2701","2017-09-22",18.549999
"2702","2017-09-25",19.200001
"2703","2017-09-26",19.9
"2704","2017-09-27",20.5
"2705","2017-09-28",20.6
"2706","2017-09-29",20.299999
"2707","2017-10-02",20.549999
"2708","2017-10-03",20.6
"2709","2017-10-04",20.25
"2710","2017-10-05",20.15
"2711","2017-10-06",19.700001
"2712","2017-10-09",19.75
"2713","2017-10-10",19.9
"2714","2017-10-11",19.950001
"2715","2017-10-12",19.799999
"2716","2017-10-13",19.700001
"2717","2017-10-16",19.65
"2718","2017-10-17",19.450001
"2719","2017-10-18",19.450001
"2720","2017-10-19",19.35
"2721","2017-10-20",19.5
"2722","2017-10-23",19.25
"2723","2017-10-24",19.25
"2724","2017-10-25",19.049999
"2725","2017-10-26",19.15
"2726","2017-10-27",19.75
"2727","2017-10-30",19.200001
"2728","2017-10-31",19.4
"2729","2017-11-01",19.049999
"2730","2017-11-02",19.75
"2731","2017-11-03",19.450001
"2732","2017-11-06",19.1
"2733","2017-11-07",19
"2734","2017-11-08",18.700001
"2735","2017-11-09",18.75
"2736","2017-11-10",20.75
"2737","2017-11-13",19.700001
"2738","2017-11-14",19.25
"2739","2017-11-15",19.15
"2740","2017-11-16",19.75
"2741","2017-11-17",20.15
"2742","2017-11-20",19.700001
"2743","2017-11-21",19.549999
"2744","2017-11-22",19.35
"2745","2017-11-24",19.35
"2746","2017-11-27",19.200001
"2747","2017-11-28",19.9
"2748","2017-11-29",20.299999
"2749","2017-11-30",20.1
"2750","2017-12-01",20.200001
"2751","2017-12-04",20.450001
"2752","2017-12-05",20.200001
"2753","2017-12-06",19.9
"2754","2017-12-07",19.35
"2755","2017-12-08",19.25
"2756","2017-12-11",18.4
"2757","2017-12-12",18.6
"2758","2017-12-13",18.65
"2759","2017-12-14",18.1
"2760","2017-12-15",19
"2761","2017-12-18",19.65
"2762","2017-12-19",19.5
"2763","2017-12-20",20.1
"2764","2017-12-21",20.299999
"2765","2017-12-22",20.450001
"2766","2017-12-26",19.85
"2767","2017-12-27",20.549999
"2768","2017-12-28",20.35
"2769","2017-12-29",20.75
"2770","2018-01-02",22.35
"2771","2018-01-03",21.65
"2772","2018-01-04",21.85
"2773","2018-01-05",24.799999
"2774","2018-01-08",26.4
"2775","2018-01-09",29.549999
"2776","2018-01-10",30
"2777","2018-01-11",30.450001
"2778","2018-01-12",30.450001
"2779","2018-01-16",29.049999
"2780","2018-01-17",29.25
"2781","2018-01-18",29.549999
"2782","2018-01-19",30
"2783","2018-01-22",30.450001
"2784","2018-01-23",30.35
"2785","2018-01-24",30.1
"2786","2018-01-25",30.4
"2787","2018-01-26",30
"2788","2018-01-29",29.35
"2789","2018-01-30",29.5
"2790","2018-01-31",28.799999
"2791","2018-02-01",28.299999
"2792","2018-02-02",27.4
"2793","2018-02-05",26.950001
"2794","2018-02-06",26.799999
"2795","2018-02-07",27
"2796","2018-02-08",26.35
"2797","2018-02-09",26.450001
"2798","2018-02-12",26.1
"2799","2018-02-13",26.200001
"2800","2018-02-14",26.049999
"2801","2018-02-15",26
"2802","2018-02-16",25.950001
"2803","2018-02-20",25.5
"2804","2018-02-21",26
"2805","2018-02-22",26
"2806","2018-02-23",26.35
"2807","2018-02-26",26.65
"2808","2018-02-27",26.1
"2809","2018-02-28",25.9
"2810","2018-03-01",25.950001
"2811","2018-03-02",26
"2812","2018-03-05",26.450001
"2813","2018-03-06",27.15
"2814","2018-03-07",27.950001
"2815","2018-03-08",27.35
"2816","2018-03-09",27.700001
"2817","2018-03-12",27.75
"2818","2018-03-13",27
"2819","2018-03-14",26.6
"2820","2018-03-15",26.4
"2821","2018-03-16",26.9
"2822","2018-03-19",26.950001
"2823","2018-03-20",26.799999
"2824","2018-03-21",27.5
"2825","2018-03-22",27.15
"2826","2018-03-23",26.35
"2827","2018-03-26",26.950001
"2828","2018-03-27",27.200001
"2829","2018-03-28",27.450001
"2830","2018-03-29",26.9
"2831","2018-04-02",26.25
"2832","2018-04-03",26.549999
"2833","2018-04-04",27.6
"2834","2018-04-05",28.950001
"2835","2018-04-06",26.35
"2836","2018-04-09",26.049999
"2837","2018-04-10",25.35
"2838","2018-04-11",25.4
"2839","2018-04-12",25.799999
"2840","2018-04-13",25.799999
"2841","2018-04-16",26.049999
"2842","2018-04-17",26.35
"2843","2018-04-18",26.700001
"2844","2018-04-19",26.4
"2845","2018-04-20",25.950001
