"","date","MU"
"2835","2018-04-06",48.459999
"2836","2018-04-09",47.959999
"2837","2018-04-10",50.48
"2838","2018-04-11",50.48
"2839","2018-04-12",52.59
"2840","2018-04-13",52.23
"2841","2018-04-16",51.650002
"2842","2018-04-17",52.259998
"2843","2018-04-18",54.009998
"2844","2018-04-19",51.419998
"2845","2018-04-20",50.619999
"2846","2018-04-23",49.02
"2847","2018-04-24",47.110001
"2848","2018-04-25",47.599998
"2849","2018-04-26",50.139999
"2850","2018-04-27",47.52
"2851","2018-04-30",45.98
"2852","2018-05-01",46.790001
"2853","2018-05-02",45.889999
"2854","2018-05-03",46.619999
"2855","2018-05-04",47.580002
"2856","2018-05-07",48.48
"2857","2018-05-08",48.57
"2858","2018-05-09",51.009998
"2859","2018-05-10",52.66
"2860","2018-05-11",51.82
"2861","2018-05-14",53
"2862","2018-05-15",54.009998
"2863","2018-05-16",56.5
"2864","2018-05-17",54.700001
"2865","2018-05-18",53.389999
"2866","2018-05-21",55.48
"2867","2018-05-22",59.029999
"2868","2018-05-23",59.970001
"2869","2018-05-24",61.490002
"2870","2018-05-25",61.349998
"2871","2018-05-29",62.619999
"2872","2018-05-30",62.57
"2873","2018-05-31",57.59
"2874","2018-06-01",58.740002
"2875","2018-06-04",59.099998
"2876","2018-06-05",59.41
"2877","2018-06-06",59.419998
"2878","2018-06-07",59.630001
"2879","2018-06-08",61.389999
"2880","2018-06-11",61.389999
"2881","2018-06-12",60.549999
"2882","2018-06-13",60.049999
"2883","2018-06-14",59.18
"2884","2018-06-15",58.23
"2885","2018-06-18",58.450001
"2886","2018-06-19",59.25
"2887","2018-06-20",58.950001
"2888","2018-06-21",59.439999
"2889","2018-06-22",57.099998
"2890","2018-06-25",53.16
"2891","2018-06-26",54.59
"2892","2018-06-27",52.259998
"2893","2018-06-28",53.139999
"2894","2018-06-29",52.439999
"2895","2018-07-02",54.48
"2896","2018-07-03",51.48
"2897","2018-07-05",52.84
"2898","2018-07-06",53.23
"2899","2018-07-09",54.310001
"2900","2018-07-10",55.740002
"2901","2018-07-11",54.18
"2902","2018-07-12",55.450001
"2903","2018-07-13",56.349998
"2904","2018-07-16",56.150002
"2905","2018-07-17",56.959999
"2906","2018-07-18",57.450001
"2907","2018-07-19",56.220001
"2908","2018-07-20",55.02
"2909","2018-07-23",54.290001
"2910","2018-07-24",53.169998
"2911","2018-07-25",53.389999
"2912","2018-07-26",53.759998
"2913","2018-07-27",53.959999
"2914","2018-07-30",53.009998
"2915","2018-07-31",52.790001
"2916","2018-08-01",52.290001
"2917","2018-08-02",53.400002
"2918","2018-08-03",52.810001
"2919","2018-08-06",52.669998
"2920","2018-08-07",53.040001
"2921","2018-08-08",53.389999
"2922","2018-08-09",52.259998
"2923","2018-08-10",51.369999
"2924","2018-08-13",51.34
"2925","2018-08-14",50.619999
"2926","2018-08-15",47.490002
"2927","2018-08-16",47.099998
"2928","2018-08-17",47.110001
"2929","2018-08-20",48.07
"2930","2018-08-21",49.939999
"2931","2018-08-22",50.240002
"2932","2018-08-23",49.700001
"2933","2018-08-24",50.700001
"2934","2018-08-27",52.07
"2935","2018-08-28",52.34
"2936","2018-08-29",51.830002
"2937","2018-08-30",52.759998
"2938","2018-08-31",52.52
"2939","2018-09-04",51.93
"2940","2018-09-05",49.540001
"2941","2018-09-06",44.650002
"2942","2018-09-07",44.860001
"2943","2018-09-10",44.900002
"2944","2018-09-11",43.599998
"2945","2018-09-12",41.740002
"2946","2018-09-13",43.619999
"2947","2018-09-14",44.299999
"2948","2018-09-17",43.580002
"2949","2018-09-18",45.330002
"2950","2018-09-19",45.060001
"2951","2018-09-20",46.060001
"2952","2018-09-21",44.740002
"2953","2018-09-24",45.16
"2954","2018-09-25",44.639999
"2955","2018-09-26",44.349998
"2956","2018-09-27",44.990002
"2957","2018-09-28",45.23
"2958","2018-10-01",45.150002
"2959","2018-10-02",45.759998
"2960","2018-10-03",45.150002
"2961","2018-10-04",44.16
"2962","2018-10-05",43.580002
"2963","2018-10-08",43.07
"2964","2018-10-09",42.27
"2965","2018-10-10",41.610001
"2966","2018-10-11",41.970001
"2967","2018-10-12",42.470001
"2968","2018-10-15",42.34
"2969","2018-10-16",43.209999
"2970","2018-10-17",42.349998
"2971","2018-10-18",41.299999
"2972","2018-10-19",40.450001
"2973","2018-10-22",39.759998
"2974","2018-10-23",38.68
"2975","2018-10-24",35.43
"2976","2018-10-25",36.779999
"2977","2018-10-26",35.400002
"2978","2018-10-29",34.66
"2979","2018-10-30",36.009998
"2980","2018-10-31",37.720001
"2981","2018-11-01",40.119999
"2982","2018-11-02",40.32
"2983","2018-11-05",39.919998
"2984","2018-11-06",39.799999
"2985","2018-11-07",40.93
"2986","2018-11-08",40.439999
"2987","2018-11-09",39.110001
"2988","2018-11-12",37.439999
"2989","2018-11-13",37.849998
"2990","2018-11-14",38.029999
"2991","2018-11-15",39.91
"2992","2018-11-16",39.439999
"2993","2018-11-19",36.830002
"2994","2018-11-20",36.119999
"2995","2018-11-21",36.380001
"2996","2018-11-23",36.400002
"2997","2018-11-26",36.57
"2998","2018-11-27",37
"2999","2018-11-28",38.709999
"3000","2018-11-29",37.91
"3001","2018-11-30",38.560001
"3002","2018-12-03",40.029999
"3003","2018-12-04",36.880001
"3004","2018-12-06",37.669998
"3005","2018-12-07",35.310001
"3006","2018-12-10",34.799999
"3007","2018-12-11",35.209999
"3008","2018-12-12",36.029999
"3009","2018-12-13",35.02
"3010","2018-12-14",34.200001
"3011","2018-12-17",33.880001
"3012","2018-12-18",34.110001
"3013","2018-12-19",31.41
"3014","2018-12-20",31.280001
"3015","2018-12-21",30.32
"3016","2018-12-24",29.02
"3017","2018-12-26",30.889999
"3018","2018-12-27",31.93
"3019","2018-12-28",31.57
"3020","2018-12-31",31.73
"3021","2019-01-02",32.75
"3022","2019-01-03",31
"3023","2019-01-04",32.700001
"3024","2019-01-07",34
"3025","2019-01-08",33.740002
"3026","2019-01-09",35.439999
"3027","2019-01-10",35.91
"3028","2019-01-11",36.009998
"3029","2019-01-14",34.669998
"3030","2019-01-15",33.990002
"3031","2019-01-16",33.580002
"3032","2019-01-17",33.880001
"3033","2019-01-18",35.759998
"3034","2019-01-22",33.869999
"3035","2019-01-23",34.240002
"3036","2019-01-24",36.59
"3037","2019-01-25",38.959999
"3038","2019-01-28",38.080002
"3039","2019-01-29",37.389999
"3040","2019-01-30",38.240002
"3041","2019-01-31",38.220001
"3042","2019-02-01",39.599998
"3043","2019-02-04",39.470001
"3044","2019-02-05",39.369999
"3045","2019-02-06",41.52
"3046","2019-02-07",39.380001
"3047","2019-02-08",38.580002
"3048","2019-02-11",38.580002
"3049","2019-02-12",40.400002
"3050","2019-02-13",41.68
"3051","2019-02-14",42.23
"3052","2019-02-15",41.990002
"3053","2019-02-19",41.959999
"3054","2019-02-20",42.209999
"3055","2019-02-21",41.529999
"3056","2019-02-22",42.57
"3057","2019-02-25",42.75
"3058","2019-02-26",42.959999
"3059","2019-02-27",41.32
"3060","2019-02-28",40.880001
"3061","2019-03-01",41.580002
"3062","2019-03-04",41.060001
"3063","2019-03-05",39.990002
"3064","2019-03-06",37.93
"3065","2019-03-07",37.830002
"3066","2019-03-08",38.650002
"3067","2019-03-11",39.029999
"3068","2019-03-12",39.25
"3069","2019-03-13",38.830002
"3070","2019-03-14",38.41
"3071","2019-03-15",39.540001
"3072","2019-03-18",39.610001
"3073","2019-03-19",40.369999
"3074","2019-03-20",40.130001
"3075","2019-03-21",43.990002
"3076","2019-03-22",41.619999
"3077","2019-03-25",40.549999
"3078","2019-03-26",40.32
"3079","2019-03-27",39.23
"3080","2019-03-28",39.34
"3081","2019-03-29",41.330002
"3082","2019-04-01",42.25
"3083","2019-04-02",42.439999
"3084","2019-04-03",43.900002
"3085","2019-04-04",42.889999
"3086","2019-04-05",43.32
"3087","2019-04-08",42.900002
"3088","2019-04-09",41.720001
"3089","2019-04-10",42.169998
"3090","2019-04-11",42.279999
"3091","2019-04-12",42.009998
"3092","2019-04-15",41.82
"3093","2019-04-16",42.759998
"3094","2019-04-17",43.150002
"3095","2019-04-18",43.400002
"3096","2019-04-22",43.400002
"3097","2019-04-23",42.77
"3098","2019-04-24",43.029999
"3099","2019-04-25",42.75
"3100","2019-04-26",42.099998
"3101","2019-04-29",42.110001
"3102","2019-04-30",42.060001
"3103","2019-05-01",41.900002
"3104","2019-05-02",42.560001
"3105","2019-05-03",43.330002
"3106","2019-05-06",42.130001
"3107","2019-05-07",40.259998
"3108","2019-05-08",39.75
"3109","2019-05-09",39.27
"3110","2019-05-10",38.939999
"3111","2019-05-13",37.380001
"3112","2019-05-14",38.509998
"3113","2019-05-15",38.41
"3114","2019-05-16",37.310001
"3115","2019-05-17",36.060001
"3116","2019-05-20",34.619999
"3117","2019-05-21",35.639999
"3118","2019-05-22",34.73
"3119","2019-05-23",33.82
"3120","2019-05-24",34
"3121","2019-05-28",32.939999
"3122","2019-05-29",33.290001
"3123","2019-05-30",33.32
"3124","2019-05-31",32.610001
"3125","2019-06-03",32.689999
"3126","2019-06-04",34.490002
"3127","2019-06-05",33.34
"3128","2019-06-06",33.470001
"3129","2019-06-07",33.990002
"3130","2019-06-10",34.939999
"3131","2019-06-11",34.84
"3132","2019-06-12",32.959999
"3133","2019-06-13",33.380001
"3134","2019-06-14",32.66
"3135","2019-06-17",32.43
"3136","2019-06-18",34.290001
"3137","2019-06-19",33.939999
"3138","2019-06-20",34.150002
"3139","2019-06-21",33.25
"3140","2019-06-24",33.189999
"3141","2019-06-25",32.68
"3142","2019-06-26",37.040001
"3143","2019-06-27",38.07
"3144","2019-06-28",38.59
"3145","2019-07-01",40.110001
"3146","2019-07-02",39.599998
"3147","2019-07-03",39.59
"3148","2019-07-05",39.419998
"3149","2019-07-08",40.41
"3150","2019-07-09",41.349998
"3151","2019-07-10",42.900002
"3152","2019-07-11",43.48
"3153","2019-07-12",44.509998
"3154","2019-07-15",44.400002
"3155","2019-07-16",43.060001
"3156","2019-07-17",43.369999
"3157","2019-07-18",44.669998
"3158","2019-07-19",45.52
"3159","2019-07-22",47.189999
"3160","2019-07-23",46.950001
"3161","2019-07-24",47.990002
"3162","2019-07-25",47.77
"3163","2019-07-26",47.490002
"3164","2019-07-29",46.82
"3165","2019-07-30",47.459999
"3166","2019-07-31",44.889999
"3167","2019-08-01",43.599998
"3168","2019-08-02",44.080002
"3169","2019-08-05",41.939999
"3170","2019-08-06",42.619999
"3171","2019-08-07",41.75
"3172","2019-08-08",42.630001
"3173","2019-08-09",41.52
"3174","2019-08-12",42.130001
"3175","2019-08-13",44.169998
"3176","2019-08-14",42.040001
"3177","2019-08-15",42.240002
"3178","2019-08-16",43.549999
"3179","2019-08-19",45.009998
"3180","2019-08-20",44.23
"3181","2019-08-21",44.169998
"3182","2019-08-22",44.779999
"3183","2019-08-23",42.959999
"3184","2019-08-26",43.43
"3185","2019-08-27",42.439999
"3186","2019-08-28",43.150002
"3187","2019-08-29",44.669998
"3188","2019-08-30",45.27
"3189","2019-09-03",44.990002
"3190","2019-09-04",46.810001
"3191","2019-09-05",49.029999
"3192","2019-09-06",48.970001
"3193","2019-09-09",49.130001
"3194","2019-09-10",49.389999
"3195","2019-09-11",50.48
"3196","2019-09-12",50.439999
"3197","2019-09-13",50.5
"3198","2019-09-16",50.150002
"3199","2019-09-17",50.84
"3200","2019-09-18",50.48
"3201","2019-09-19",49.82
"3202","2019-09-20",49.16
"3203","2019-09-23",49.599998
"3204","2019-09-24",48.509998
"3205","2019-09-25",49.470001
"3206","2019-09-26",48.599998
"3207","2019-09-27",43.209999
"3208","2019-09-30",42.849998
"3209","2019-10-01",42.299999
"3210","2019-10-02",41.98
"3211","2019-10-03",43.459999
"3212","2019-10-04",44.549999
"3213","2019-10-07",44.16
"3214","2019-10-08",42.639999
"3215","2019-10-09",42.880001
"3216","2019-10-10",43.279999
"3217","2019-10-11",45.099998
"3218","2019-10-14",44.860001
"3219","2019-10-15",46.459999
"3220","2019-10-16",45.16
"3221","2019-10-17",45.5
"3222","2019-10-18",43.470001
"3223","2019-10-21",45.220001
"3224","2019-10-22",44.66
"3225","2019-10-23",44.66
"3226","2019-10-24",47.099998
"3227","2019-10-25",48.029999
"3228","2019-10-28",48.689999
"3229","2019-10-29",48.110001
"3230","2019-10-30",47.880001
"3231","2019-10-31",47.549999
"3232","2019-11-01",48.380001
"3233","2019-11-04",49.59
"3234","2019-11-05",48.68
"3235","2019-11-06",47.68
"3236","2019-11-07",48.400002
"3237","2019-11-08",47.189999
"3238","2019-11-11",46.259998
"3239","2019-11-12",46.900002
"3240","2019-11-13",46.299999
"3241","2019-11-14",46.799999
"3242","2019-11-15",47.709999
"3243","2019-11-18",47.82
"3244","2019-11-19",46.580002
"3245","2019-11-20",45.57
"3246","2019-11-21",45.549999
"3247","2019-11-22",45.869999
"3248","2019-11-25",47.52
"3249","2019-11-26",46.720001
"3250","2019-11-27",48.16
"3251","2019-11-29",47.509998
"3252","2019-12-02",46.389999
"3253","2019-12-03",45.23
"3254","2019-12-04",46.299999
"3255","2019-12-05",46.619999
"3256","2019-12-06",47.93
"3257","2019-12-09",46.450001
"3258","2019-12-10",47.459999
"3259","2019-12-11",49.259998
"3260","2019-12-12",50.970001
"3261","2019-12-13",51.200001
"3262","2019-12-16",52.939999
"3263","2019-12-17",53
"3264","2019-12-18",53.040001
"3265","2019-12-19",54.529999
"3266","2019-12-20",55.060001
"3267","2019-12-23",55.400002
"3268","2019-12-24",55.419998
"3269","2019-12-26",55.110001
"3270","2019-12-27",54.029999
"3271","2019-12-30",53.209999
"3272","2019-12-31",53.779999
"3273","2020-01-02",55.389999
"3274","2020-01-03",54.529999
"3275","2020-01-06",53.57
"3276","2020-01-07",58.27
"3277","2020-01-08",57.52
"3278","2020-01-09",57.310001
"3279","2020-01-10",56.669998
"3280","2020-01-13",57.450001
"3281","2020-01-14",57.52
"3282","2020-01-15",56.169998
"3283","2020-01-16",57.68
"3284","2020-01-17",57.66
"3285","2020-01-21",58.970001
"3286","2020-01-22",59.169998
"3287","2020-01-23",59.200001
"3288","2020-01-24",57.759998
"3289","2020-01-27",55.41
"3290","2020-01-28",56.470001
"3291","2020-01-29",55.299999
"3292","2020-01-30",55.029999
"3293","2020-01-31",53.09
"3294","2020-02-03",53.779999
"3295","2020-02-04",55.5
"3296","2020-02-05",56.77
"3297","2020-02-06",58.68
"3298","2020-02-07",56.880001
"3299","2020-02-10",57.330002
"3300","2020-02-11",57.25
"3301","2020-02-12",59.27
"3302","2020-02-13",59.330002
"3303","2020-02-14",58.5
"3304","2020-02-18",57.75
"3305","2020-02-19",59.990002
"3306","2020-02-20",59
"3307","2020-02-21",56.990002
"3308","2020-02-24",55.009998
"3309","2020-02-25",52.099998
"3310","2020-02-26",52.369999
"3311","2020-02-27",50.580002
"3312","2020-02-28",52.560001
"3313","2020-03-02",54.59
"3314","2020-03-03",51.799999
"3315","2020-03-04",55.290001
"3316","2020-03-05",53.720001
"3317","2020-03-06",51.470001
"3318","2020-03-09",45.970001
"3319","2020-03-10",47.860001
"3320","2020-03-11",43.720001
"3321","2020-03-12",38.810001
"3322","2020-03-13",42.990002
"3323","2020-03-16",34.470001
"3324","2020-03-17",37.380001
"3325","2020-03-18",34.689999
"3326","2020-03-19",36.290001
"3327","2020-03-20",36.110001
"3328","2020-03-23",38.25
"3329","2020-03-24",43.27
"3330","2020-03-25",42.5
"3331","2020-03-26",44.790001
"3332","2020-03-27",43.48
"3333","2020-03-30",44.52
"3334","2020-03-31",42.060001
"3335","2020-04-01",39.889999
"3336","2020-04-02",41.09
"3337","2020-04-03",41.220001
"3338","2020-04-06",46.369999
"3339","2020-04-07",46.540001
"3340","2020-04-08",48.290001
"3341","2020-04-09",46.130001
"3342","2020-04-13",46.169998
"3343","2020-04-14",47.619999
"3344","2020-04-15",46.43
"3345","2020-04-16",45.529999
"3346","2020-04-17",45.700001
"3347","2020-04-20",43.400002
"3348","2020-04-21",41.41
"3349","2020-04-22",43.91
"3350","2020-04-23",43.77
"3351","2020-04-24",44.16
"3352","2020-04-27",45.279999
"3353","2020-04-28",45.310001
"3354","2020-04-29",49.830002
"3355","2020-04-30",47.889999
"3356","2020-05-01",45.060001
"3357","2020-05-04",44.459999
"3358","2020-05-05",45.41
"3359","2020-05-06",46.080002
"3360","2020-05-07",46.59
"3361","2020-05-08",48.25
"3362","2020-05-11",48.200001
"3363","2020-05-12",45.689999
"3364","2020-05-13",43.529999
"3365","2020-05-14",45.73
"3366","2020-05-15",44.41
"3367","2020-05-18",45.919998
"3368","2020-05-19",45.119999
"3369","2020-05-20",46.639999
"3370","2020-05-21",45.220001
"3371","2020-05-22",44.939999
"3372","2020-05-26",45.799999
"3373","2020-05-27",49.450001
"3374","2020-05-28",46.470001
"3375","2020-05-29",47.91
"3376","2020-06-01",46.34
"3377","2020-06-02",46.82
"3378","2020-06-03",48.919998
"3379","2020-06-04",51.220001
"3380","2020-06-05",53.720001
"3381","2020-06-08",53.700001
"3382","2020-06-09",53.150002
"3383","2020-06-10",52.470001
"3384","2020-06-11",48.52
"3385","2020-06-12",48.689999
"3386","2020-06-15",49.240002
"3387","2020-06-16",51.02
"3388","2020-06-17",50.959999
"3389","2020-06-18",50.48
"3390","2020-06-19",50.830002
"3391","2020-06-22",51.150002
"3392","2020-06-23",49.84
"3393","2020-06-24",48.290001
"3394","2020-06-25",49.189999
"3395","2020-06-26",48.490002
"3396","2020-06-29",49.150002
"3397","2020-06-30",51.52
"3398","2020-07-01",49.700001
"3399","2020-07-02",49.830002
"3400","2020-07-06",50.919998
"3401","2020-07-07",49.09
"3402","2020-07-08",49.709999
"3403","2020-07-09",49.98
"3404","2020-07-10",50.700001
"3405","2020-07-13",49.459999
"3406","2020-07-14",49.709999
"3407","2020-07-15",50.509998
"3408","2020-07-16",50.099998
"3409","2020-07-17",49.470001
"3410","2020-07-20",51.209999
"3411","2020-07-21",51.52
"3412","2020-07-22",51.650002
"3413","2020-07-23",52.639999
"3414","2020-07-24",50.02
"3415","2020-07-27",51.59
"3416","2020-07-28",50.09
"3417","2020-07-29",50.389999
"3418","2020-07-30",50.740002
"3419","2020-07-31",50.060001
"3420","2020-08-03",50.389999
"3421","2020-08-04",51.299999
"3422","2020-08-05",51.049999
"3423","2020-08-06",48.700001
"3424","2020-08-07",48.75
"3425","2020-08-10",49.150002
"3426","2020-08-11",47.759998
"3427","2020-08-12",48.48
"3428","2020-08-13",46.139999
"3429","2020-08-14",45.599998
"3430","2020-08-17",45.220001
"3431","2020-08-18",44.400002
"3432","2020-08-19",44.049999
"3433","2020-08-20",42.990002
"3434","2020-08-21",42.66
"3435","2020-08-24",43.759998
"3436","2020-08-25",45.099998
"3437","2020-08-26",44.959999
"3438","2020-08-27",44.619999
"3439","2020-08-28",45.689999
"3440","2020-08-31",45.509998
"3441","2020-09-01",45.759998
"3442","2020-09-02",47.830002
"3443","2020-09-03",46.330002
"3444","2020-09-04",46.48
"3445","2020-09-08",45.029999
"3446","2020-09-09",45.150002
"3447","2020-09-10",44.869999
"3448","2020-09-11",46.09
"3449","2020-09-14",49.029999
"3450","2020-09-15",49.049999
"3451","2020-09-16",50.209999
"3452","2020-09-17",50.98
"3453","2020-09-18",50.740002
"3454","2020-09-21",49.150002
"3455","2020-09-22",49.700001
"3456","2020-09-23",49.849998
"3457","2020-09-24",49.470001
"3458","2020-09-25",49.139999
"3459","2020-09-28",49.720001
"3460","2020-09-29",50.709999
"3461","2020-09-30",46.959999
"3462","2020-10-01",47.919998
"3463","2020-10-02",46.549999
"3464","2020-10-05",47.599998
"3465","2020-10-06",47.32
"3466","2020-10-07",48.41
"3467","2020-10-08",49.900002
"3468","2020-10-09",49.889999
"3469","2020-10-12",50.68
"3470","2020-10-13",51.849998
"3471","2020-10-14",51.630001
"3472","2020-10-15",51.939999
"3473","2020-10-16",51.610001
"3474","2020-10-19",52.630001
"3475","2020-10-20",53.529999
"3476","2020-10-21",53.310001
"3477","2020-10-22",54.380001
"3478","2020-10-23",52.849998
"3479","2020-10-26",52.139999
"3480","2020-10-27",51.959999
"3481","2020-10-28",50
"3482","2020-10-29",50.48
"3483","2020-10-30",50.34
"3484","2020-11-02",49.709999
"3485","2020-11-03",51.080002
"3486","2020-11-04",51.959999
"3487","2020-11-05",54.580002
"3488","2020-11-06",55.16
"3489","2020-11-09",55.959999
"3490","2020-11-10",55.41
"3491","2020-11-11",56.360001
"3492","2020-11-12",56.25
"3493","2020-11-13",57.93
"3494","2020-11-16",61.860001
"3495","2020-11-17",61.990002
"3496","2020-11-18",60.740002
"3497","2020-11-19",61.830002
"3498","2020-11-20",61.400002
"3499","2020-11-23",64.18
"3500","2020-11-24",63.950001
"3501","2020-11-25",63.43
"3502","2020-11-27",64.230003
