"","date","PMBC"
"1003","2010-12-23",3.6
"1004","2010-12-27",3.65
"1005","2010-12-28",3.7
"1006","2010-12-29",3.58
"1007","2010-12-30",3.62
"1008","2010-12-31",3.71
"1009","2011-01-03",3.78
"1010","2011-01-04",3.85
"1011","2011-01-05",4
"1012","2011-01-06",4.08
"1013","2011-01-07",4.04
"1014","2011-01-10",3.97
"1015","2011-01-11",3.95
"1016","2011-01-12",4
"1017","2011-01-13",4.08
"1018","2011-01-14",4.16
"1019","2011-01-18",4.2
"1020","2011-01-19",4
"1021","2011-01-20",3.96
"1022","2011-01-21",4.02
"1023","2011-01-24",3.84
"1024","2011-01-25",3.7
"1025","2011-01-26",3.82
"1026","2011-01-27",3.82
"1027","2011-01-28",3.82
"1028","2011-01-31",3.84
"1029","2011-02-01",3.69
"1030","2011-02-02",3.84
"1031","2011-02-03",3.9
"1032","2011-02-04",4.25
"1033","2011-02-07",4.27
"1034","2011-02-08",4.3
"1035","2011-02-09",4.23
"1036","2011-02-10",4.72
"1037","2011-02-11",4.66
"1038","2011-02-14",4.67
"1039","2011-02-15",4.65
"1040","2011-02-16",4.67
"1041","2011-02-17",4.55
"1042","2011-02-18",4.46
"1043","2011-02-22",4.38
"1044","2011-02-23",4.38
"1045","2011-02-24",4.4
"1046","2011-02-25",4.4
"1047","2011-02-28",4.63
"1048","2011-03-01",4.64
"1049","2011-03-02",4.61
"1050","2011-03-03",4.67
"1051","2011-03-04",4.6
"1052","2011-03-07",4.57
"1053","2011-03-08",4.49
"1054","2011-03-09",4.49
"1055","2011-03-10",4.41
"1056","2011-03-11",4.5
"1057","2011-03-14",4.54
"1058","2011-03-15",4.41
"1059","2011-03-16",4.55
"1060","2011-03-17",4.45
"1061","2011-03-18",4.4
"1062","2011-03-21",4.33
"1063","2011-03-22",4.3
"1064","2011-03-23",4.28
"1065","2011-03-24",4.3
"1066","2011-03-25",4.27
"1067","2011-03-28",4.2
"1068","2011-03-29",4.33
"1069","2011-03-30",4.39
"1070","2011-03-31",4.22
"1071","2011-04-01",4.26
"1072","2011-04-04",4.25
"1073","2011-04-05",4.25
"1074","2011-04-06",4.25
"1075","2011-04-07",4.16
"1076","2011-04-08",4.21
"1077","2011-04-11",4.1
"1078","2011-04-12",4.05
"1079","2011-04-13",4.02
"1080","2011-04-14",4.08
"1081","2011-04-15",4.11
"1082","2011-04-18",4.12
"1083","2011-04-19",4.34
"1084","2011-04-20",4.44
"1085","2011-04-21",4.43
"1086","2011-04-25",4.36
"1087","2011-04-26",4.2
"1088","2011-04-27",4.32
"1089","2011-04-28",4.3
"1090","2011-04-29",4.3
"1091","2011-05-02",4.29
"1092","2011-05-03",4.19
"1093","2011-05-04",4.16
"1094","2011-05-05",4.16
"1095","2011-05-06",4.08
"1096","2011-05-09",4.08
"1097","2011-05-10",4.1
"1098","2011-05-11",3.89
"1099","2011-05-12",3.85
"1100","2011-05-13",3.87
"1101","2011-05-16",3.65
"1102","2011-05-17",3.65
"1103","2011-05-18",3.69
"1104","2011-05-19",3.74
"1105","2011-05-20",3.7
"1106","2011-05-23",3.73
"1107","2011-05-24",3.71
"1108","2011-05-25",3.72
"1109","2011-05-26",3.72
"1110","2011-05-27",3.71
"1111","2011-05-31",3.63
"1112","2011-06-01",3.7
"1113","2011-06-02",3.7
"1114","2011-06-03",3.65
"1115","2011-06-06",3.53
"1116","2011-06-07",3.46
"1117","2011-06-08",3.46
"1118","2011-06-09",3.46
"1119","2011-06-10",3.47
"1120","2011-06-13",3.31
"1121","2011-06-14",3.11
"1122","2011-06-15",3.15
"1123","2011-06-16",3.19
"1124","2011-06-17",3.74
"1125","2011-06-20",3.42
"1126","2011-06-21",3.32
"1127","2011-06-22",3.39
"1128","2011-06-23",3.49
"1129","2011-06-24",3.48
"1130","2011-06-27",3.8
"1131","2011-06-28",4.05
"1132","2011-06-29",4.15
"1133","2011-06-30",4.26
"1134","2011-07-01",4.5
"1135","2011-07-05",4.54
"1136","2011-07-06",4.41
"1137","2011-07-07",4.35
"1138","2011-07-08",4.42
"1139","2011-07-11",4.34
"1140","2011-07-12",4.4
"1141","2011-07-13",4.42
"1142","2011-07-14",4.45
"1143","2011-07-15",4.42
"1144","2011-07-18",4.39
"1145","2011-07-19",4.37
"1146","2011-07-20",4.4
"1147","2011-07-21",4.4
"1148","2011-07-22",4.38
"1149","2011-07-25",4.4
"1150","2011-07-26",4.35
"1151","2011-07-27",4.31
"1152","2011-07-28",4.4
"1153","2011-07-29",4.5
"1154","2011-08-01",4.5
"1155","2011-08-02",4.48
"1156","2011-08-03",4.37
"1157","2011-08-04",4.32
"1158","2011-08-05",4.1
"1159","2011-08-08",3.95
"1160","2011-08-09",4.1
"1161","2011-08-10",4.14
"1162","2011-08-11",4.15
"1163","2011-08-12",4.07
"1164","2011-08-15",4.1
"1165","2011-08-16",4.12
"1166","2011-08-17",4.16
"1167","2011-08-18",4.16
"1168","2011-08-19",4.09
"1169","2011-08-22",4.1
"1170","2011-08-23",4.09
"1171","2011-08-24",3.96
"1172","2011-08-25",3.83
"1173","2011-08-26",4.1
"1174","2011-08-29",4.27
"1175","2011-08-30",4.29
"1176","2011-08-31",4.26
"1177","2011-09-01",4.2
"1178","2011-09-02",4.15
"1179","2011-09-06",4.05
"1180","2011-09-07",4.08
"1181","2011-09-08",3.92
"1182","2011-09-09",4.05
"1183","2011-09-12",4.04
"1184","2011-09-13",3.97
"1185","2011-09-14",3.94
"1186","2011-09-15",3.99
"1187","2011-09-16",3.85
"1188","2011-09-19",3.94
"1189","2011-09-20",3.87
"1190","2011-09-21",3.86
"1191","2011-09-22",3.74
"1192","2011-09-23",3.7
"1193","2011-09-26",3.63
"1194","2011-09-27",3.36
"1195","2011-09-28",3.45
"1196","2011-09-29",3.41
"1197","2011-09-30",3.31
"1198","2011-10-03",3.23
"1199","2011-10-04",3.5
"1200","2011-10-05",3.11
"1201","2011-10-06",3.11
"1202","2011-10-07",3.15
"1203","2011-10-10",3.09
"1204","2011-10-11",3.1
"1205","2011-10-12",3.08
"1206","2011-10-13",3.05
"1207","2011-10-14",3.19
"1208","2011-10-17",3.24
"1209","2011-10-18",3.09
"1210","2011-10-19",2.99
"1211","2011-10-20",3.09
"1212","2011-10-21",3.07
"1213","2011-10-24",3.18
"1214","2011-10-25",3.09
"1215","2011-10-26",3.07
"1216","2011-10-27",3.14
"1217","2011-10-28",2.97
"1218","2011-10-31",3
"1219","2011-11-01",3.09
"1220","2011-11-02",3.01
"1221","2011-11-03",3.14
"1222","2011-11-04",3.41
"1223","2011-11-07",3.15
"1224","2011-11-08",3.04
"1225","2011-11-09",3.01
"1226","2011-11-10",2.94
"1227","2011-11-11",3
"1228","2011-11-14",3.02
"1229","2011-11-15",2.99
"1230","2011-11-16",3
"1231","2011-11-17",3.1
"1232","2011-11-18",3.25
"1233","2011-11-21",3.18
"1234","2011-11-22",3.24
"1235","2011-11-23",3.01
"1236","2011-11-25",3.06
"1237","2011-11-28",3.12
"1238","2011-11-29",3.2
"1239","2011-11-30",2.96
"1240","2011-12-01",3.18
"1241","2011-12-02",3.18
"1242","2011-12-05",3.2
"1243","2011-12-06",3.37
"1244","2011-12-07",3.3
"1245","2011-12-08",3.11
"1246","2011-12-09",3.08
"1247","2011-12-12",3.32
"1248","2011-12-13",3.24
"1249","2011-12-14",3.24
"1250","2011-12-15",3.29
"1251","2011-12-16",3.22
"1252","2011-12-19",3.17
"1253","2011-12-20",3.18
"1254","2011-12-21",3.24
"1255","2011-12-22",3.16
"1256","2011-12-23",3.15
"1257","2011-12-27",3.11
"1258","2011-12-28",3.1
"1259","2011-12-29",3.15
"1260","2011-12-30",3.26
"1261","2012-01-03",3.29
"1262","2012-01-04",3.25
"1263","2012-01-05",3.21
"1264","2012-01-06",3.22
"1265","2012-01-09",3.22
"1266","2012-01-10",3.19
"1267","2012-01-11",3.21
"1268","2012-01-12",3.24
"1269","2012-01-13",3.18
"1270","2012-01-17",3.15
"1271","2012-01-18",3.21
"1272","2012-01-19",3.2
"1273","2012-01-20",3.2
"1274","2012-01-23",3.18
"1275","2012-01-24",3.37
"1276","2012-01-25",3.5
"1277","2012-01-26",3.74
"1278","2012-01-27",3.73
"1279","2012-01-30",3.78
"1280","2012-01-31",3.7
"1281","2012-02-01",3.8
"1282","2012-02-02",3.83
"1283","2012-02-03",3.94
"1284","2012-02-06",3.8
"1285","2012-02-07",3.8
"1286","2012-02-08",3.87
"1287","2012-02-09",3.91
"1288","2012-02-10",3.91
"1289","2012-02-13",3.83
"1290","2012-02-14",3.75
"1291","2012-02-15",3.92
"1292","2012-02-16",3.9
"1293","2012-02-17",4.23
"1294","2012-02-21",4.01
"1295","2012-02-22",4.05
"1296","2012-02-23",4.13
"1297","2012-02-24",4.02
"1298","2012-02-27",4.3
"1299","2012-02-28",4.3
"1300","2012-02-29",4.36
"1301","2012-03-01",4.46
"1302","2012-03-02",4.35
"1303","2012-03-05",4.38
"1304","2012-03-06",4.44
"1305","2012-03-07",4.21
"1306","2012-03-08",4.36
"1307","2012-03-09",4.36
"1308","2012-03-12",4.49
"1309","2012-03-13",4.37
"1310","2012-03-14",4.54
"1311","2012-03-15",4.65
"1312","2012-03-16",4.57
"1313","2012-03-19",4.8
"1314","2012-03-20",5
"1315","2012-03-21",5.03
"1316","2012-03-22",4.99
"1317","2012-03-23",4.99
"1318","2012-03-26",5.19
"1319","2012-03-27",5.17
"1320","2012-03-28",5.39
"1321","2012-03-29",5.49
"1322","2012-03-30",5.49
"1323","2012-04-02",5.5
"1324","2012-04-03",5.4
"1325","2012-04-04",5.2
"1326","2012-04-05",5.23
"1327","2012-04-09",5.12
"1328","2012-04-10",5.2
"1329","2012-04-11",5.2
"1330","2012-04-12",5.4
"1331","2012-04-13",5.41
"1332","2012-04-16",5.38
"1333","2012-04-17",5.36
"1334","2012-04-18",5.34
"1335","2012-04-19",5.36
"1336","2012-04-20",5.34
"1337","2012-04-23",5.32
"1338","2012-04-24",5.38
"1339","2012-04-25",5.56
"1340","2012-04-26",5.81
"1341","2012-04-27",5.97
"1342","2012-04-30",5.99
"1343","2012-05-01",5.82
"1344","2012-05-02",5.83
"1345","2012-05-03",5.77
"1346","2012-05-04",5.85
"1347","2012-05-07",5.59
"1348","2012-05-08",5.78
"1349","2012-05-09",6
"1350","2012-05-10",6
"1351","2012-05-11",6.15
"1352","2012-05-14",5.95
"1353","2012-05-15",5.95
"1354","2012-05-16",5.95
"1355","2012-05-17",6
"1356","2012-05-18",6.17
"1357","2012-05-21",6.28
"1358","2012-05-22",6.25
"1359","2012-05-23",6.15
"1360","2012-05-24",6.15
"1361","2012-05-25",6.15
"1362","2012-05-29",6.16
"1363","2012-05-30",6.25
"1364","2012-05-31",6.3
"1365","2012-06-01",6.24
"1366","2012-06-04",6.3
"1367","2012-06-05",6.39
"1368","2012-06-06",6.44
"1369","2012-06-07",6.38
"1370","2012-06-08",6.4
"1371","2012-06-11",6.5
"1372","2012-06-12",6.52
"1373","2012-06-13",6.78
"1374","2012-06-14",6.98
"1375","2012-06-15",6.92
"1376","2012-06-18",7.18
"1377","2012-06-19",7.29
"1378","2012-06-20",7.15
"1379","2012-06-21",7.13
"1380","2012-06-22",6.94
"1381","2012-06-25",6.54
"1382","2012-06-26",6.59
"1383","2012-06-27",6.62
"1384","2012-06-28",6.65
"1385","2012-06-29",6.91
"1386","2012-07-02",6.9
"1387","2012-07-03",7.14
"1388","2012-07-05",7.3
"1389","2012-07-06",6.9
"1390","2012-07-09",7.01
"1391","2012-07-10",7.02
"1392","2012-07-11",7.13
"1393","2012-07-12",7.09
"1394","2012-07-13",7.15
"1395","2012-07-16",6.98
"1396","2012-07-17",7.15
"1397","2012-07-18",7.09
"1398","2012-07-19",6.93
"1399","2012-07-20",6.97
"1400","2012-07-23",6.9
"1401","2012-07-24",6.76
"1402","2012-07-25",6.8
"1403","2012-07-26",6.81
"1404","2012-07-27",6.86
"1405","2012-07-30",6.89
"1406","2012-07-31",6.68
"1407","2012-08-01",6.56
"1408","2012-08-02",6.62
"1409","2012-08-03",6.77
"1410","2012-08-06",6.69
"1411","2012-08-07",6.8
"1412","2012-08-08",6.87
"1413","2012-08-09",6.73
"1414","2012-08-10",6.64
"1415","2012-08-13",6.79
"1416","2012-08-14",6.55
"1417","2012-08-15",6.97
"1418","2012-08-16",6.91
"1419","2012-08-17",6.97
"1420","2012-08-20",6.88
"1421","2012-08-21",6.82
"1422","2012-08-22",6.76
"1423","2012-08-23",6.62
"1424","2012-08-24",6.74
"1425","2012-08-27",6.53
"1426","2012-08-28",6.35
"1427","2012-08-29",6.67
"1428","2012-08-30",6.57
"1429","2012-08-31",6.51
"1430","2012-09-04",6.63
"1431","2012-09-05",6.47
"1432","2012-09-06",6.88
"1433","2012-09-07",6.94
"1434","2012-09-10",7.03
"1435","2012-09-11",7.04
"1436","2012-09-12",7.08
"1437","2012-09-13",7.1
"1438","2012-09-14",7.07
"1439","2012-09-17",6.98
"1440","2012-09-18",6.92
"1441","2012-09-19",6.89
"1442","2012-09-20",6.74
"1443","2012-09-21",6.86
"1444","2012-09-24",6.81
"1445","2012-09-25",6.6
"1446","2012-09-26",6.65
"1447","2012-09-27",6.57
"1448","2012-09-28",6.54
"1449","2012-10-01",6.76
"1450","2012-10-02",6.84
"1451","2012-10-03",6.83
"1452","2012-10-04",6.87
"1453","2012-10-05",6.87
"1454","2012-10-08",6.62
"1455","2012-10-09",6.47
"1456","2012-10-10",6.66
"1457","2012-10-11",6.68
"1458","2012-10-12",6.5
"1459","2012-10-15",6.55
"1460","2012-10-16",6.6
"1461","2012-10-17",6.79
"1462","2012-10-18",6.56
"1463","2012-10-19",6.35
"1464","2012-10-22",6.65
"1465","2012-10-23",6.48
"1466","2012-10-24",6.34
"1467","2012-10-25",6.98
"1468","2012-10-26",7.26
"1469","2012-10-31",7.17
"1470","2012-11-01",6.99
"1471","2012-11-02",6.72
"1472","2012-11-05",6.86
"1473","2012-11-06",6.75
"1474","2012-11-07",6.35
"1475","2012-11-08",6.35
"1476","2012-11-09",6.47
"1477","2012-11-12",6.4
"1478","2012-11-13",6.46
"1479","2012-11-14",6.28
"1480","2012-11-15",6.21
"1481","2012-11-16",6.28
"1482","2012-11-19",6.36
"1483","2012-11-20",6.32
"1484","2012-11-21",6.31
"1485","2012-11-23",6.42
"1486","2012-11-26",6.26
"1487","2012-11-27",6.21
"1488","2012-11-28",6.27
"1489","2012-11-29",6.3
"1490","2012-11-30",6.16
"1491","2012-12-03",6.17
"1492","2012-12-04",6.11
"1493","2012-12-05",6.21
"1494","2012-12-06",6.13
"1495","2012-12-07",5.71
"1496","2012-12-10",6.05
"1497","2012-12-11",6.09
"1498","2012-12-12",6.09
"1499","2012-12-13",6.01
"1500","2012-12-14",6.09
"1501","2012-12-17",6.32
"1502","2012-12-18",6.4
"1503","2012-12-19",6.4
"1504","2012-12-20",6.81
"1505","2012-12-21",6.67
"1506","2012-12-24",6.37
"1507","2012-12-26",6.04
"1508","2012-12-27",6.02
"1509","2012-12-28",6.28
"1510","2012-12-31",6.29
"1511","2013-01-02",6.48
"1512","2013-01-03",6.47
"1513","2013-01-04",6.45
"1514","2013-01-07",6.4
"1515","2013-01-08",6.14
"1516","2013-01-09",6.25
"1517","2013-01-10",6.15
"1518","2013-01-11",6.25
"1519","2013-01-14",6.3
"1520","2013-01-15",6.16
"1521","2013-01-16",6.14
"1522","2013-01-17",6.14
"1523","2013-01-18",6.04
"1524","2013-01-22",5.95
"1525","2013-01-23",5.93
"1526","2013-01-24",5.91
"1527","2013-01-25",5.71
"1528","2013-01-28",5.75
"1529","2013-01-29",5.8
"1530","2013-01-30",5.73
"1531","2013-01-31",5.8
"1532","2013-02-01",5.91
"1533","2013-02-04",6.04
"1534","2013-02-05",6.23
"1535","2013-02-06",5.98
"1536","2013-02-07",6.14
"1537","2013-02-08",6.21
"1538","2013-02-11",6.02
"1539","2013-02-12",6.13
"1540","2013-02-13",5.84
"1541","2013-02-14",5.9
"1542","2013-02-15",6.04
"1543","2013-02-19",6.13
"1544","2013-02-20",5.75
"1545","2013-02-21",5.76
"1546","2013-02-22",5.9
"1547","2013-02-25",5.86
"1548","2013-02-26",5.95
"1549","2013-02-27",6.01
"1550","2013-02-28",5.96
"1551","2013-03-01",6.02
"1552","2013-03-04",6.06
"1553","2013-03-05",6
"1554","2013-03-06",6.11
"1555","2013-03-07",6
"1556","2013-03-08",5.91
"1557","2013-03-11",5.75
"1558","2013-03-12",5.76
"1559","2013-03-13",5.83
"1560","2013-03-14",6.09
"1561","2013-03-15",6.13
"1562","2013-03-18",6.11
"1563","2013-03-19",6.3
"1564","2013-03-20",5.99
"1565","2013-03-21",5.83
"1566","2013-03-22",6.13
"1567","2013-03-25",6.19
"1568","2013-03-26",6.14
"1569","2013-03-27",6.15
"1570","2013-03-28",5.85
"1571","2013-04-01",5.87
"1572","2013-04-02",5.75
"1573","2013-04-03",5.81
"1574","2013-04-04",5.84
"1575","2013-04-05",5.82
"1576","2013-04-08",6
"1577","2013-04-09",6
"1578","2013-04-10",6.03
"1579","2013-04-11",6.14
"1580","2013-04-12",6.1
"1581","2013-04-15",6.06
"1582","2013-04-16",6.17
"1583","2013-04-17",6.07
"1584","2013-04-18",6.12
"1585","2013-04-19",6.17
"1586","2013-04-22",6.13
"1587","2013-04-23",6.21
"1588","2013-04-24",6.14
"1589","2013-04-25",6.12
"1590","2013-04-26",6.06
"1591","2013-04-29",6.04
"1592","2013-04-30",6
"1593","2013-05-01",6.03
"1594","2013-05-02",6.16
"1595","2013-05-03",6.17
"1596","2013-05-06",6.18
"1597","2013-05-07",6.35
"1598","2013-05-08",6.34
"1599","2013-05-09",6.29
"1600","2013-05-10",6.31
"1601","2013-05-13",6.27
"1602","2013-05-14",6.36
"1603","2013-05-15",6.33
"1604","2013-05-16",6.38
"1605","2013-05-17",6.35
"1606","2013-05-20",6.39
"1607","2013-05-21",6.39
"1608","2013-05-22",6.26
"1609","2013-05-23",6.04
"1610","2013-05-24",6.04
"1611","2013-05-28",5.99
"1612","2013-05-29",5.85
"1613","2013-05-30",5.6
"1614","2013-05-31",5.54
"1615","2013-06-03",5.61
"1616","2013-06-04",5.53
"1617","2013-06-05",5.56
"1618","2013-06-06",5.62
"1619","2013-06-07",5.5
"1620","2013-06-10",5.48
"1621","2013-06-11",5.45
"1622","2013-06-12",5.26
"1623","2013-06-13",5.42
"1624","2013-06-14",5.28
"1625","2013-06-17",5.31
"1626","2013-06-18",5.24
"1627","2013-06-19",5.3
"1628","2013-06-20",5.29
"1629","2013-06-21",5.44
"1630","2013-06-24",5.25
"1631","2013-06-25",5.4
"1632","2013-06-26",5.4
"1633","2013-06-27",5.63
"1634","2013-06-28",5.75
"1635","2013-07-01",5.75
"1636","2013-07-02",5.47
"1637","2013-07-03",5.44
"1638","2013-07-05",5.45
"1639","2013-07-08",5.54
"1640","2013-07-09",5.46
"1641","2013-07-10",5.55
"1642","2013-07-11",5.51
"1643","2013-07-12",5.54
"1644","2013-07-15",5.73
"1645","2013-07-16",5.75
"1646","2013-07-17",5.93
"1647","2013-07-18",6.01
"1648","2013-07-19",6.17
"1649","2013-07-22",6.25
"1650","2013-07-23",6.24
"1651","2013-07-24",6.31
"1652","2013-07-25",6.36
"1653","2013-07-26",6.4
"1654","2013-07-29",6.22
"1655","2013-07-30",6.3
"1656","2013-07-31",6.2
"1657","2013-08-01",6.35
"1658","2013-08-02",6.43
"1659","2013-08-05",6.45
"1660","2013-08-06",6.51
"1661","2013-08-07",6.61
"1662","2013-08-08",6.62
"1663","2013-08-09",6.38
"1664","2013-08-12",6.36
"1665","2013-08-13",6.32
"1666","2013-08-14",6.46
"1667","2013-08-15",6.54
"1668","2013-08-16",6.61
"1669","2013-08-19",6.52
"1670","2013-08-20",6.35
"1671","2013-08-21",6.48
"1672","2013-08-22",6.36
"1673","2013-08-23",6.33
"1674","2013-08-26",6
"1675","2013-08-27",6.02
"1676","2013-08-28",6.16
"1677","2013-08-29",6.24
"1678","2013-08-30",6.24
"1679","2013-09-03",6.24
"1680","2013-09-04",6.26
"1681","2013-09-05",6.23
"1682","2013-09-06",6.25
"1683","2013-09-09",6.32
"1684","2013-09-10",6.24
"1685","2013-09-11",6.18
"1686","2013-09-12",6.21
"1687","2013-09-13",6.25
"1688","2013-09-16",6.2
"1689","2013-09-17",6.13
"1690","2013-09-18",6.17
"1691","2013-09-19",6.18
"1692","2013-09-20",6.17
"1693","2013-09-23",6.18
"1694","2013-09-24",6.26
"1695","2013-09-25",6.18
"1696","2013-09-26",6.26
"1697","2013-09-27",6.26
"1698","2013-09-30",6.21
"1699","2013-10-01",6.31
"1700","2013-10-02",6.34
"1701","2013-10-03",6.14
"1702","2013-10-04",5.99
"1703","2013-10-07",6.18
"1704","2013-10-08",6.05
"1705","2013-10-09",6.05
"1706","2013-10-10",6.16
"1707","2013-10-11",6.19
"1708","2013-10-14",6.25
"1709","2013-10-15",6.2
"1710","2013-10-16",6.25
"1711","2013-10-17",6.2
"1712","2013-10-18",6.24
"1713","2013-10-21",6.19
"1714","2013-10-22",6.16
"1715","2013-10-23",6.3
"1716","2013-10-24",6.2
"1717","2013-10-25",6.18
"1718","2013-10-28",6.26
"1719","2013-10-29",6.22
"1720","2013-10-30",6.14
"1721","2013-10-31",6.22
"1722","2013-11-01",6.23
"1723","2013-11-04",6.35
"1724","2013-11-05",6.4
"1725","2013-11-06",6.26
"1726","2013-11-07",6.11
"1727","2013-11-08",6.25
"1728","2013-11-11",6.23
"1729","2013-11-12",6.15
"1730","2013-11-13",6.18
"1731","2013-11-14",6.21
"1732","2013-11-15",6.21
"1733","2013-11-18",6.09
"1734","2013-11-19",6.11
"1735","2013-11-20",6.18
"1736","2013-11-21",6.18
"1737","2013-11-22",6.19
"1738","2013-11-25",6.15
"1739","2013-11-26",6.1
"1740","2013-11-27",6.13
"1741","2013-11-29",6.16
"1742","2013-12-02",6.18
"1743","2013-12-03",6.22
"1744","2013-12-04",6.13
"1745","2013-12-05",6.21
"1746","2013-12-06",6.25
"1747","2013-12-09",6.28
"1748","2013-12-10",6.18
"1749","2013-12-11",6.12
"1750","2013-12-12",6.2
"1751","2013-12-13",6.08
"1752","2013-12-16",6.12
"1753","2013-12-17",6.13
"1754","2013-12-18",6.25
"1755","2013-12-19",6.23
"1756","2013-12-20",6.24
"1757","2013-12-23",6.22
"1758","2013-12-24",6.29
"1759","2013-12-26",6.26
"1760","2013-12-27",6.21
"1761","2013-12-30",6.2
"1762","2013-12-31",6.22
"1763","2014-01-02",6.25
"1764","2014-01-03",6.21
"1765","2014-01-06",6.2
"1766","2014-01-07",6.26
"1767","2014-01-08",6.25
"1768","2014-01-09",6.23
"1769","2014-01-10",6.3
"1770","2014-01-13",6.19
"1771","2014-01-14",6.2
"1772","2014-01-15",6.21
"1773","2014-01-16",6.21
"1774","2014-01-17",6.2
"1775","2014-01-21",6.2
"1776","2014-01-22",6.39
"1777","2014-01-23",6.4
"1778","2014-01-24",6.41
"1779","2014-01-27",6.34
"1780","2014-01-28",6.39
"1781","2014-01-29",6.3
"1782","2014-01-30",6.29
"1783","2014-01-31",6.26
"1784","2014-02-03",6.24
"1785","2014-02-04",6.25
"1786","2014-02-05",6.25
"1787","2014-02-06",6.25
"1788","2014-02-07",6.18
"1789","2014-02-10",6.17
"1790","2014-02-11",6.24
"1791","2014-02-12",6.26
"1792","2014-02-13",6.25
"1793","2014-02-14",6.28
"1794","2014-02-18",6.25
"1795","2014-02-19",6.14
"1796","2014-02-20",6.14
"1797","2014-02-21",6.2
"1798","2014-02-24",6.28
"1799","2014-02-25",6.31
"1800","2014-02-26",6.27
"1801","2014-02-27",6.28
"1802","2014-02-28",6.24
"1803","2014-03-03",6.14
"1804","2014-03-04",6.25
"1805","2014-03-05",6.13
"1806","2014-03-06",6.23
"1807","2014-03-07",6.18
"1808","2014-03-10",6.09
"1809","2014-03-11",6.22
"1810","2014-03-12",6.13
"1811","2014-03-13",6.07
"1812","2014-03-14",6.08
"1813","2014-03-17",6.14
"1814","2014-03-18",6.12
"1815","2014-03-19",6.16
"1816","2014-03-20",6.17
"1817","2014-03-21",6.2
"1818","2014-03-24",6.21
"1819","2014-03-25",6.19
"1820","2014-03-26",6.28
"1821","2014-03-27",6.2
"1822","2014-03-28",6.18
"1823","2014-03-31",6.21
"1824","2014-04-01",6.22
"1825","2014-04-02",6.27
"1826","2014-04-03",6.33
"1827","2014-04-04",6.27
"1828","2014-04-07",6.25
"1829","2014-04-08",6.31
"1830","2014-04-09",6.24
"1831","2014-04-10",6.3
"1832","2014-04-11",6.32
"1833","2014-04-14",6.37
"1834","2014-04-15",6.37
"1835","2014-04-16",6.41
"1836","2014-04-17",6.54
"1837","2014-04-21",6.69
"1838","2014-04-22",6.56
"1839","2014-04-23",6.76
"1840","2014-04-24",6.66
"1841","2014-04-25",6.64
"1842","2014-04-28",6.65
"1843","2014-04-29",6.53
"1844","2014-04-30",6.55
"1845","2014-05-01",6.46
"1846","2014-05-02",6.57
"1847","2014-05-05",6.45
"1848","2014-05-06",6.51
"1849","2014-05-07",6.5
"1850","2014-05-08",6.54
"1851","2014-05-09",6.32
"1852","2014-05-12",6.5
"1853","2014-05-13",6.48
"1854","2014-05-14",6.4
"1855","2014-05-15",6.46
"1856","2014-05-16",6.5
"1857","2014-05-19",6.53
"1858","2014-05-20",6.54
"1859","2014-05-21",6.56
"1860","2014-05-22",6.53
"1861","2014-05-23",6.5
"1862","2014-05-27",6.68
"1863","2014-05-28",6.72
"1864","2014-05-29",6.59
"1865","2014-05-30",6.69
"1866","2014-06-02",6.64
"1867","2014-06-03",6.61
"1868","2014-06-04",6.53
"1869","2014-06-05",6.64
"1870","2014-06-06",6.72
"1871","2014-06-09",6.68
"1872","2014-06-10",6.71
"1873","2014-06-11",6.66
"1874","2014-06-12",6.65
"1875","2014-06-13",6.57
"1876","2014-06-16",6.66
"1877","2014-06-17",6.57
"1878","2014-06-18",6.69
"1879","2014-06-19",6.56
"1880","2014-06-20",6.79
"1881","2014-06-23",6.68
"1882","2014-06-24",6.6
"1883","2014-06-25",6.66
"1884","2014-06-26",6.6
"1885","2014-06-27",6.75
"1886","2014-06-30",6.66
"1887","2014-07-01",6.83
"1888","2014-07-02",6.87
"1889","2014-07-03",6.78
"1890","2014-07-07",6.78
"1891","2014-07-08",6.75
"1892","2014-07-09",6.73
"1893","2014-07-10",6.75
"1894","2014-07-11",6.75
"1895","2014-07-14",6.83
"1896","2014-07-15",6.82
"1897","2014-07-16",6.87
"1898","2014-07-17",6.87
"1899","2014-07-18",6.79
"1900","2014-07-21",6.76
"1901","2014-07-22",6.78
"1902","2014-07-23",6.74
"1903","2014-07-24",6.72
"1904","2014-07-25",6.65
"1905","2014-07-28",6.7
"1906","2014-07-29",6.68
"1907","2014-07-30",7
"1908","2014-07-31",7.05
"1909","2014-08-01",7.03
"1910","2014-08-04",6.94
"1911","2014-08-05",6.99
"1912","2014-08-06",7.01
"1913","2014-08-07",7.02
"1914","2014-08-08",7.08
"1915","2014-08-11",7.07
"1916","2014-08-12",7
"1917","2014-08-13",6.96
"1918","2014-08-14",7.03
"1919","2014-08-15",7.05
"1920","2014-08-18",7.01
"1921","2014-08-19",6.97
"1922","2014-08-20",6.95
"1923","2014-08-21",6.88
"1924","2014-08-22",6.95
"1925","2014-08-25",6.95
"1926","2014-08-26",6.91
"1927","2014-08-27",6.98
"1928","2014-08-28",7.03
"1929","2014-08-29",7
"1930","2014-09-02",7.11
"1931","2014-09-03",7.05
"1932","2014-09-04",7.05
"1933","2014-09-05",7.1
"1934","2014-09-08",7.14
"1935","2014-09-09",7.02
"1936","2014-09-10",7.09
"1937","2014-09-11",7.08
