"","date","CSBR"
"1011","2011-02-04",10.68
"1012","2011-02-07",13.2
"1013","2011-02-08",10.8
"1014","2011-02-09",11.88
"1015","2011-02-10",11.4
"1016","2011-02-11",11.4
"1017","2011-02-14",11.4
"1018","2011-02-15",11.4
"1019","2011-02-16",11.4
"1020","2011-02-17",11.88
"1021","2011-02-18",11.4
"1022","2011-02-22",10.2
"1023","2011-02-23",10.8
"1024","2011-02-24",10.8
"1025","2011-02-25",10.8
"1026","2011-02-28",10.8
"1027","2011-03-01",10.56
"1028","2011-03-02",10.56
"1029","2011-03-03",10.56
"1030","2011-03-04",10.56
"1031","2011-03-07",10.56
"1032","2011-03-08",10.56
"1033","2011-03-09",8.4
"1034","2011-03-10",8.4
"1035","2011-03-11",8.4
"1036","2011-03-14",10.2
"1037","2011-03-15",10.2
"1038","2011-03-16",10.2
"1039","2011-03-17",10.2
"1040","2011-03-18",10.2
"1041","2011-03-21",9
"1042","2011-03-22",5.4
"1043","2011-03-23",9.6
"1044","2011-03-24",9.6
"1045","2011-03-25",10.08
"1046","2011-03-28",10.08
"1047","2011-03-29",10.08
"1048","2011-03-30",10.08
"1049","2011-03-31",10.08
"1050","2011-04-01",11.52
"1051","2011-04-04",11.4
"1052","2011-04-05",14.16
"1053","2011-04-06",13.08
"1054","2011-04-07",13.2
"1055","2011-04-08",13.2
"1056","2011-04-11",12
"1057","2011-04-12",13.2
"1058","2011-04-13",13.2
"1059","2011-04-14",12.6
"1060","2011-04-15",12.12
"1061","2011-04-18",11.4
"1062","2011-04-19",10.8
"1063","2011-04-20",11.4
"1064","2011-04-21",11.4
"1065","2011-04-25",11.4
"1066","2011-04-26",11.4
"1067","2011-04-27",9.6
"1068","2011-04-28",9.6
"1069","2011-04-29",12
"1070","2011-05-02",12
"1071","2011-05-03",12
"1072","2011-05-04",12
"1073","2011-05-05",12
"1074","2011-05-06",12.6
"1075","2011-05-09",12.96
"1076","2011-05-10",14.16
"1077","2011-05-11",12.36
"1078","2011-05-12",11.88
"1079","2011-05-13",11.88
"1080","2011-05-16",11.88
"1081","2011-05-17",11.88
"1082","2011-05-18",11.88
"1083","2011-05-19",12
"1084","2011-05-20",12
"1085","2011-05-23",12
"1086","2011-05-24",10.8
"1087","2011-05-25",10.8
"1088","2011-05-26",11.4
"1089","2011-05-27",11.4
"1090","2011-05-31",14.4
"1091","2011-06-01",10.32
"1092","2011-06-02",10.32
"1093","2011-06-03",10.32
"1094","2011-06-06",10.32
"1095","2011-06-07",10.32
"1096","2011-06-08",10.32
"1097","2011-06-09",12
"1098","2011-06-10",10.44
"1099","2011-06-13",10.44
"1100","2011-06-14",10.44
"1101","2011-06-15",10.44
"1102","2011-06-16",10.44
"1103","2011-06-17",10.44
"1104","2011-06-20",10.44
"1105","2011-06-21",10.44
"1106","2011-06-22",10.44
"1107","2011-06-23",10.44
"1108","2011-06-24",10.44
"1109","2011-06-27",12
"1110","2011-06-28",9.6
"1111","2011-06-29",10.08
"1112","2011-06-30",11.4
"1113","2011-07-01",11.4
"1114","2011-07-05",11.4
"1115","2011-07-06",13.56
"1116","2011-07-07",12.6
"1117","2011-07-08",12.6
"1118","2011-07-11",12.12
"1119","2011-07-12",12.12
"1120","2011-07-13",12.12
"1121","2011-07-14",12.12
"1122","2011-07-15",10.32
"1123","2011-07-18",10.32
"1124","2011-07-19",10.32
"1125","2011-07-20",10.32
"1126","2011-07-21",10.32
"1127","2011-07-22",10.2
"1128","2011-07-25",10.2
"1129","2011-07-26",10.2
"1130","2011-07-27",10.2
"1131","2011-07-28",10.2
"1132","2011-07-29",10.2
"1133","2011-08-01",10.8
"1134","2011-08-02",10.8
"1135","2011-08-03",10.8
"1136","2011-08-04",11.4
"1137","2011-08-05",12.6
"1138","2011-08-08",9.6
"1139","2011-08-09",10.8
"1140","2011-08-10",10.8
"1141","2011-08-11",10.8
"1142","2011-08-12",10.8
"1143","2011-08-15",12.6
"1144","2011-08-16",12.12
"1145","2011-08-17",12.12
"1146","2011-08-18",12.12
"1147","2011-08-19",10.8
"1148","2011-08-22",11.64
"1149","2011-08-23",8.52
"1150","2011-08-24",8.52
"1151","2011-08-25",8.28
"1152","2011-08-26",8.52
"1153","2011-08-29",9.6
"1154","2011-08-30",9.6
"1155","2011-08-31",9.6
"1156","2011-09-01",9.6
"1157","2011-09-02",9.6
"1158","2011-09-06",8.28
"1159","2011-09-07",10.2
"1160","2011-09-08",10.2
"1161","2011-09-09",10.2
"1162","2011-09-12",9.36
"1163","2011-09-13",9.36
"1164","2011-09-14",9.36
"1165","2011-09-15",9.36
"1166","2011-09-16",9.36
"1167","2011-09-19",10.8
"1168","2011-09-20",10.8
"1169","2011-09-21",10.8
"1170","2011-09-22",10.8
"1171","2011-09-23",8.4
"1172","2011-09-26",8.4
"1173","2011-09-27",8.4
"1174","2011-09-28",9.6
"1175","2011-09-29",8.4
"1176","2011-09-30",10.56
"1177","2011-10-03",9.6
"1178","2011-10-04",9.6
"1179","2011-10-05",8.4
"1180","2011-10-06",8.4
"1181","2011-10-07",9
"1182","2011-10-10",9
"1183","2011-10-11",9
"1184","2011-10-12",9
"1185","2011-10-13",9
"1186","2011-10-14",8.4
"1187","2011-10-17",8.4
"1188","2011-10-18",8.4
"1189","2011-10-19",8.4
"1190","2011-10-20",8.4
"1191","2011-10-21",7.8
"1192","2011-10-24",7.8
"1193","2011-10-25",8.4
"1194","2011-10-26",8.64
"1195","2011-10-27",8.64
"1196","2011-10-28",7.8
"1197","2011-10-31",9
"1198","2011-11-01",8.76
"1199","2011-11-02",8.76
"1200","2011-11-03",8.4
"1201","2011-11-04",8.4
"1202","2011-11-07",8.4
"1203","2011-11-08",8.52
"1204","2011-11-09",8.52
"1205","2011-11-10",8.52
"1206","2011-11-11",9.84
"1207","2011-11-14",9.84
"1208","2011-11-15",9.84
"1209","2011-11-16",9.84
"1210","2011-11-17",9.84
"1211","2011-11-18",9.84
"1212","2011-11-21",8.52
"1213","2011-11-22",8.52
"1214","2011-11-23",11.4
"1215","2011-11-25",11.4
"1216","2011-11-28",11.4
"1217","2011-11-29",8.88
"1218","2011-11-30",8.88
"1219","2011-12-01",8.88
"1220","2011-12-02",8.88
"1221","2011-12-05",8.88
"1222","2011-12-06",9
"1223","2011-12-07",9.6
"1224","2011-12-08",9.6
"1225","2011-12-09",9
"1226","2011-12-12",9
"1227","2011-12-13",9
"1228","2011-12-14",9
"1229","2011-12-15",9
"1230","2011-12-16",8.52
"1231","2011-12-19",8.52
"1232","2011-12-20",8.52
"1233","2011-12-21",7.68
"1234","2011-12-22",7.44
"1235","2011-12-23",9
"1236","2011-12-27",9
"1237","2011-12-28",9
"1238","2011-12-29",8.88
"1239","2011-12-30",9
"1240","2012-01-03",9
"1241","2012-01-04",9
"1242","2012-01-05",9
"1243","2012-01-06",9
"1244","2012-01-09",9
"1245","2012-01-10",9
"1246","2012-01-11",8.88
"1247","2012-01-12",7.44
"1248","2012-01-13",8.76
"1249","2012-01-17",8.76
"1250","2012-01-18",8.76
"1251","2012-01-19",7.56
"1252","2012-01-20",8.64
"1253","2012-01-23",8.64
"1254","2012-01-24",7.8
"1255","2012-01-25",7.8
"1256","2012-01-26",7.8
"1257","2012-01-27",7.56
"1258","2012-01-30",7.68
"1259","2012-01-31",8.4
"1260","2012-02-01",8.4
"1261","2012-02-02",8.4
"1262","2012-02-03",8.4
"1263","2012-02-06",8.4
"1264","2012-02-07",8.4
"1265","2012-02-08",8.4
"1266","2012-02-09",8.88
"1267","2012-02-10",8.88
"1268","2012-02-13",9
"1269","2012-02-14",9
"1270","2012-02-15",9
"1271","2012-02-16",9
"1272","2012-02-17",9
"1273","2012-02-21",9
"1274","2012-02-22",9
"1275","2012-02-23",9
"1276","2012-02-24",9
"1277","2012-02-27",9
"1278","2012-02-28",9
"1279","2012-02-29",8.88
"1280","2012-03-01",8.04
"1281","2012-03-02",8.04
"1282","2012-03-05",8.04
"1283","2012-03-06",8.88
"1284","2012-03-07",8.88
"1285","2012-03-08",8.88
"1286","2012-03-09",8.04
"1287","2012-03-12",8.04
"1288","2012-03-13",8.04
"1289","2012-03-14",8.04
"1290","2012-03-15",7.92
"1291","2012-03-16",8.76
"1292","2012-03-19",8.76
"1293","2012-03-20",8.76
"1294","2012-03-21",8.04
"1295","2012-03-22",8.04
"1296","2012-03-23",8.28
"1297","2012-03-26",8.04
"1298","2012-03-27",8.04
"1299","2012-03-28",8.04
"1300","2012-03-29",7.8
"1301","2012-03-30",7.8
"1302","2012-04-02",7.8
"1303","2012-04-03",7.8
"1304","2012-04-04",7.8
"1305","2012-04-05",7.8
"1306","2012-04-09",7.8
"1307","2012-04-10",7.8
"1308","2012-04-11",7.8
"1309","2012-04-12",7.8
"1310","2012-04-13",7.8
"1311","2012-04-16",7.8
"1312","2012-04-17",7.8
"1313","2012-04-18",7.56
"1314","2012-04-19",7.44
"1315","2012-04-20",7.44
"1316","2012-04-23",8.4
"1317","2012-04-24",8.4
"1318","2012-04-25",8.04
"1319","2012-04-26",8.04
"1320","2012-04-27",8.04
"1321","2012-04-30",8.04
"1322","2012-05-01",8.04
"1323","2012-05-02",8.04
"1324","2012-05-03",7.2
"1325","2012-05-04",7.2
"1326","2012-05-07",6.36
"1327","2012-05-08",6.36
"1328","2012-05-09",6.36
"1329","2012-05-10",4.44
"1330","2012-05-11",7.44
"1331","2012-05-14",7.44
"1332","2012-05-15",7.44
"1333","2012-05-16",7.44
"1334","2012-05-17",7.44
"1335","2012-05-18",7.44
"1336","2012-05-21",7.44
"1337","2012-05-22",7.44
"1338","2012-05-23",7.44
"1339","2012-05-24",7.44
"1340","2012-05-25",7.44
"1341","2012-05-29",7.44
"1342","2012-05-30",7.44
"1343","2012-05-31",7.44
"1344","2012-06-01",7.44
"1345","2012-06-04",7.44
"1346","2012-06-05",7.44
"1347","2012-06-06",7.44
"1348","2012-06-07",7.44
"1349","2012-06-08",7.44
"1350","2012-06-11",7.44
"1351","2012-06-12",7.2
"1352","2012-06-13",7.2
"1353","2012-06-14",6
"1354","2012-06-15",6
"1355","2012-06-18",6
"1356","2012-06-19",6
"1357","2012-06-20",6
"1358","2012-06-21",4.92
"1359","2012-06-22",4.92
"1360","2012-06-25",4.92
"1361","2012-06-26",4.92
"1362","2012-06-27",6
"1363","2012-06-28",6
"1364","2012-06-29",5.4
"1365","2012-07-02",5.4
"1366","2012-07-03",5.4
"1367","2012-07-05",5.4
"1368","2012-07-06",4.92
"1369","2012-07-09",4.92
"1370","2012-07-10",5.4
"1371","2012-07-11",5.4
"1372","2012-07-12",4.92
"1373","2012-07-13",4.92
"1374","2012-07-16",4.92
"1375","2012-07-17",4.92
"1376","2012-07-18",4.92
"1377","2012-07-19",4.92
"1378","2012-07-20",5.4
"1379","2012-07-23",5.4
"1380","2012-07-24",4.92
"1381","2012-07-25",4.92
"1382","2012-07-26",4.92
"1383","2012-07-27",4.92
"1384","2012-07-30",4.92
"1385","2012-07-31",4.92
"1386","2012-08-01",4.8
"1387","2012-08-02",4.8
"1388","2012-08-03",4.8
"1389","2012-08-06",4.8
"1390","2012-08-07",4.8
"1391","2012-08-08",4.8
"1392","2012-08-09",4.8
"1393","2012-08-10",4.8
"1394","2012-08-13",4.56
"1395","2012-08-14",4.56
"1396","2012-08-15",4.56
"1397","2012-08-16",4.56
"1398","2012-08-17",3.24
"1399","2012-08-20",4.2
"1400","2012-08-21",3.24
"1401","2012-08-22",3
"1402","2012-08-23",3
"1403","2012-08-24",3.24
"1404","2012-08-27",3
"1405","2012-08-28",3
"1406","2012-08-29",3.6
"1407","2012-08-30",3.6
"1408","2012-08-31",4.2
"1409","2012-09-04",4.2
"1410","2012-09-05",4.2
"1411","2012-09-06",4.2
"1412","2012-09-07",3.6
"1413","2012-09-10",3.6
"1414","2012-09-11",3.72
"1415","2012-09-12",3.72
"1416","2012-09-13",3.72
"1417","2012-09-14",4.08
"1418","2012-09-17",4.08
"1419","2012-09-18",3.6
"1420","2012-09-19",3.6
"1421","2012-09-20",3.6
"1422","2012-09-21",3.6
"1423","2012-09-24",3.6
"1424","2012-09-25",3.6
"1425","2012-09-26",4.8
"1426","2012-09-27",4.8
"1427","2012-09-28",4.2
"1428","2012-10-01",4.2
"1429","2012-10-02",3.72
"1430","2012-10-03",4.92
"1431","2012-10-04",4.92
"1432","2012-10-05",4.92
"1433","2012-10-08",4.92
"1434","2012-10-09",4.92
"1435","2012-10-10",4.92
"1436","2012-10-11",4.32
"1437","2012-10-12",4.92
"1438","2012-10-15",4.92
"1439","2012-10-16",4.92
"1440","2012-10-17",4.92
"1441","2012-10-18",4.92
"1442","2012-10-19",5.4
"1443","2012-10-22",5.4
"1444","2012-10-23",5.4
"1445","2012-10-24",6
"1446","2012-10-25",6
"1447","2012-10-26",5.4
"1448","2012-10-31",5.4
"1449","2012-11-01",5.4
"1450","2012-11-02",6
"1451","2012-11-05",6
"1452","2012-11-06",6
"1453","2012-11-07",6
"1454","2012-11-08",6
"1455","2012-11-09",6
"1456","2012-11-12",6
"1457","2012-11-13",6
"1458","2012-11-14",6
"1459","2012-11-15",6
"1460","2012-11-16",5.76
"1461","2012-11-19",5.76
"1462","2012-11-20",5.76
"1463","2012-11-21",4.8
"1464","2012-11-23",4.8
"1465","2012-11-26",5.76
"1466","2012-11-27",5.76
"1467","2012-11-28",5.76
"1468","2012-11-29",5.76
"1469","2012-11-30",5.76
"1470","2012-12-03",5.76
"1471","2012-12-04",5.76
"1472","2012-12-05",5.76
"1473","2012-12-06",5.76
"1474","2012-12-07",5.76
"1475","2012-12-10",5.76
"1476","2012-12-11",5.76
"1477","2012-12-12",5.76
"1478","2012-12-13",5.76
"1479","2012-12-14",4.44
"1480","2012-12-17",4.44
"1481","2012-12-18",4.44
"1482","2012-12-19",3
"1483","2012-12-20",3
"1484","2012-12-21",5.88
"1485","2012-12-24",5.88
"1486","2012-12-26",5.88
"1487","2012-12-27",5.88
"1488","2012-12-28",5.88
"1489","2012-12-31",3.6
"1490","2013-01-02",3.6
"1491","2013-01-03",3.6
"1492","2013-01-04",3.6
"1493","2013-01-07",3
"1494","2013-01-08",3.6
"1495","2013-01-09",3.6
"1496","2013-01-10",3.48
"1497","2013-01-11",3.6
"1498","2013-01-14",3.6
"1499","2013-01-15",3.6
"1500","2013-01-16",3.6
"1501","2013-01-17",3.6
"1502","2013-01-18",3.6
"1503","2013-01-22",4.2
"1504","2013-01-23",5.28
"1505","2013-01-24",3.6
"1506","2013-01-25",3.6
"1507","2013-01-28",4.2
"1508","2013-01-29",5.16
"1509","2013-01-30",5.04
"1510","2013-01-31",6.12
"1511","2013-02-01",7.8
"1512","2013-02-04",7.56
"1513","2013-02-05",7.68
"1514","2013-02-06",7.2
"1515","2013-02-07",7.8
"1516","2013-02-08",7.08
"1517","2013-02-11",7.2
"1518","2013-02-12",6.6
"1519","2013-02-13",6.6
"1520","2013-02-14",6.84
"1521","2013-02-15",5.76
"1522","2013-02-19",6.84
"1523","2013-02-20",6.6
"1524","2013-02-21",6.6
"1525","2013-02-22",6.6
"1526","2013-02-25",6.6
"1527","2013-02-26",6.6
"1528","2013-02-27",6
"1529","2013-02-28",6.84
"1530","2013-03-01",6.84
"1531","2013-03-04",8.16
"1532","2013-03-05",5.76
"1533","2013-03-06",5.76
"1534","2013-03-07",7.56
"1535","2013-03-08",5.76
"1536","2013-03-11",5.76
"1537","2013-03-12",5.76
"1538","2013-03-13",5.76
"1539","2013-03-14",7.32
"1540","2013-03-15",8.04
"1541","2013-03-18",7.8
"1542","2013-03-19",7.44
"1543","2013-03-20",7.2
"1544","2013-03-21",6.96
"1545","2013-03-22",6.96
"1546","2013-03-25",7.44
"1547","2013-03-26",7.56
"1548","2013-03-27",7.44
"1549","2013-03-28",7.2
"1550","2013-04-01",7.2
"1551","2013-04-02",7.2
"1552","2013-04-03",7.2
"1553","2013-04-04",7.08
"1554","2013-04-05",6.12
"1555","2013-04-08",6.24
"1556","2013-04-09",6.24
"1557","2013-04-10",6.24
"1558","2013-04-11",6
"1559","2013-04-12",5.76
"1560","2013-04-15",6.84
"1561","2013-04-16",5.76
"1562","2013-04-17",5.76
"1563","2013-04-18",5.28
"1564","2013-04-19",5.76
"1565","2013-04-22",5.76
"1566","2013-04-23",5.88
"1567","2013-04-24",5.28
"1568","2013-04-25",5.28
"1569","2013-04-26",5.28
"1570","2013-04-29",6
"1571","2013-04-30",6
"1572","2013-05-01",6
"1573","2013-05-02",6
"1574","2013-05-03",6.24
"1575","2013-05-06",6.84
"1576","2013-05-07",6
"1577","2013-05-08",6
"1578","2013-05-09",6.6
"1579","2013-05-10",6.6
"1580","2013-05-13",6.12
"1581","2013-05-14",6
"1582","2013-05-15",6.12
"1583","2013-05-16",6.12
"1584","2013-05-17",6.12
"1585","2013-05-20",6.12
"1586","2013-05-21",6.12
"1587","2013-05-22",6
"1588","2013-05-23",6
"1589","2013-05-24",6
"1590","2013-05-28",6
"1591","2013-05-29",5.4
"1592","2013-05-30",5.28
"1593","2013-05-31",5.64
"1594","2013-06-03",5.64
"1595","2013-06-04",5.28
"1596","2013-06-05",5.88
"1597","2013-06-06",5.88
"1598","2013-06-07",5.64
"1599","2013-06-10",5.88
"1600","2013-06-11",5.88
"1601","2013-06-12",6.6
"1602","2013-06-13",7.32
"1603","2013-06-14",8.16
"1604","2013-06-17",9
"1605","2013-06-18",9.48
"1606","2013-06-19",8.88
"1607","2013-06-20",8.64
"1608","2013-06-21",9.12
"1609","2013-06-24",9
"1610","2013-06-25",9.6
"1611","2013-06-26",10.44
"1612","2013-06-27",12.48
"1613","2013-06-28",13.2
"1614","2013-07-01",13.56
"1615","2013-07-02",13.8
"1616","2013-07-03",13.32
"1617","2013-07-05",13.08
"1618","2013-07-08",13.08
"1619","2013-07-09",12.6
"1620","2013-07-10",12.6
"1621","2013-07-11",12.72
"1622","2013-07-12",12.36
"1623","2013-07-15",12.12
"1624","2013-07-16",12.48
"1625","2013-07-17",12.12
"1626","2013-07-18",12.6
"1627","2013-07-19",12.36
"1628","2013-07-22",12.24
"1629","2013-07-23",12.12
"1630","2013-07-24",12.24
"1631","2013-07-25",12.36
"1632","2013-07-26",12.96
"1633","2013-07-29",12.96
"1634","2013-07-30",13.2
"1635","2013-07-31",12.72
"1636","2013-08-01",12.96
"1637","2013-08-02",13.44
"1638","2013-08-05",13.8
"1639","2013-08-06",13.68
"1640","2013-08-07",13.68
"1641","2013-08-08",13.56
"1642","2013-08-09",13.68
"1643","2013-08-12",13.44
"1644","2013-08-13",13.2
"1645","2013-08-14",15
"1646","2013-08-15",17.4
"1647","2013-08-16",17.040001
"1648","2013-08-19",16.92
"1649","2013-08-20",17.16
"1650","2013-08-21",16.200001
"1651","2013-08-22",16.200001
"1652","2013-08-23",16.68
"1653","2013-08-26",16.68
"1654","2013-08-27",15.6
"1655","2013-08-28",16.200001
"1656","2013-08-29",15.6
"1657","2013-08-30",15.6
"1658","2013-09-03",15.96
"1659","2013-09-04",17.4
"1660","2013-09-05",18.48
"1661","2013-09-06",19.08
"1662","2013-09-09",18.6
"1663","2013-09-10",19.68
"1664","2013-09-11",21
"1665","2013-09-12",20.16
"1666","2013-09-13",22.799999
"1667","2013-09-16",20.4
"1668","2013-09-17",21.6
"1669","2013-09-18",20.4
"1670","2013-09-19",21
"1671","2013-09-20",21.360001
"1672","2013-09-23",21.360001
"1673","2013-09-24",21.360001
"1674","2013-09-25",20.16
"1675","2013-09-26",21
"1676","2013-09-27",20.52
"1677","2013-09-30",21
"1678","2013-10-01",21
"1679","2013-10-02",20.879999
"1680","2013-10-03",19.200001
"1681","2013-10-04",19.32
"1682","2013-10-07",19.799999
"1683","2013-10-08",20.4
"1684","2013-10-09",20.4
"1685","2013-10-10",20.4
"1686","2013-10-11",19.200001
"1687","2013-10-14",18.6
"1688","2013-10-15",18.24
"1689","2013-10-16",18.120001
"1690","2013-10-17",17.76
"1691","2013-10-18",18.360001
"1692","2013-10-21",16.799999
"1693","2013-10-22",17.280001
"1694","2013-10-23",17.040001
"1695","2013-10-24",16.68
"1696","2013-10-25",16.68
"1697","2013-10-28",16.68
"1698","2013-10-29",16.68
"1699","2013-10-30",15.6
"1700","2013-10-31",15.48
"1701","2013-11-01",15
"1702","2013-11-04",13.8
"1703","2013-11-05",15
"1704","2013-11-06",13.56
"1705","2013-11-07",13.68
"1706","2013-11-08",14.4
"1707","2013-11-11",13.56
"1708","2013-11-12",11.76
"1709","2013-11-13",13.68
"1710","2013-11-14",13.08
"1711","2013-11-15",12.96
"1712","2013-11-18",12.48
"1713","2013-11-19",12.48
"1714","2013-11-20",12.12
"1715","2013-11-21",12.12
"1716","2013-11-22",12.36
"1717","2013-11-25",12
"1718","2013-11-26",12
"1719","2013-11-27",12.6
"1720","2013-11-29",12
"1721","2013-12-02",12
"1722","2013-12-03",12
"1723","2013-12-04",11.52
"1724","2013-12-05",12.24
"1725","2013-12-06",12
"1726","2013-12-09",13.08
"1727","2013-12-10",14.16
"1728","2013-12-11",14.16
"1729","2013-12-12",15.12
"1730","2013-12-13",15.12
"1731","2013-12-16",15
"1732","2013-12-17",15
"1733","2013-12-18",12.6
"1734","2013-12-19",13.56
"1735","2013-12-20",14.4
"1736","2013-12-23",14.4
"1737","2013-12-24",14.4
"1738","2013-12-26",13.2
"1739","2013-12-27",14.4
"1740","2013-12-30",14.4
"1741","2013-12-31",14.4
"1742","2014-01-02",14.4
"1743","2014-01-03",14.4
"1744","2014-01-06",14.4
"1745","2014-01-07",14.4
"1746","2014-01-08",14.88
"1747","2014-01-09",14.28
"1748","2014-01-10",13.56
"1749","2014-01-13",14.4
"1750","2014-01-14",14.4
"1751","2014-01-15",14.28
"1752","2014-01-16",14.04
"1753","2014-01-17",14.28
"1754","2014-01-21",14.28
"1755","2014-01-22",14.4
"1756","2014-01-23",14.4
"1757","2014-01-24",13.8
"1758","2014-01-27",12
"1759","2014-01-28",10.32
"1760","2014-01-29",11.64
"1761","2014-01-30",11.64
"1762","2014-01-31",12
"1763","2014-02-03",10.92
"1764","2014-02-04",11.4
"1765","2014-02-05",11.4
"1766","2014-02-06",10.8
"1767","2014-02-07",11.28
"1768","2014-02-10",11.16
"1769","2014-02-11",10.92
"1770","2014-02-12",11.28
"1771","2014-02-13",11.64
"1772","2014-02-14",11.64
"1773","2014-02-18",11.16
"1774","2014-02-19",12
"1775","2014-02-20",11.64
"1776","2014-02-21",13.2
"1777","2014-02-24",13.56
"1778","2014-02-25",13.8
"1779","2014-02-26",14.04
"1780","2014-02-27",13.8
"1781","2014-02-28",14.16
"1782","2014-03-03",14.04
"1783","2014-03-04",13.92
"1784","2014-03-05",13.8
"1785","2014-03-06",13.8
"1786","2014-03-07",13.56
"1787","2014-03-10",13.2
"1788","2014-03-11",13.08
"1789","2014-03-12",12.96
"1790","2014-03-13",12
"1791","2014-03-14",13.2
"1792","2014-03-17",13.2
"1793","2014-03-18",12
"1794","2014-03-19",12.6
"1795","2014-03-20",12.96
"1796","2014-03-21",12.96
"1797","2014-03-24",12.96
"1798","2014-03-25",12.72
"1799","2014-03-26",12.72
"1800","2014-03-27",12.24
"1801","2014-03-28",11.88
"1802","2014-03-31",11.88
"1803","2014-04-01",11.28
"1804","2014-04-02",12
"1805","2014-04-03",11.88
"1806","2014-04-04",11.88
"1807","2014-04-07",11.76
"1808","2014-04-08",10.8
"1809","2014-04-09",12.96
"1810","2014-04-10",12.96
"1811","2014-04-11",10.8
"1812","2014-04-14",12.48
"1813","2014-04-15",12.48
"1814","2014-04-16",12
"1815","2014-04-17",12.6
"1816","2014-04-21",12.36
"1817","2014-04-22",12.6
"1818","2014-04-23",12.6
"1819","2014-04-24",10.8
"1820","2014-04-25",10.8
"1821","2014-04-28",12.24
"1822","2014-04-29",11.4
"1823","2014-04-30",10.92
"1824","2014-05-01",10.92
"1825","2014-05-02",12
"1826","2014-05-05",11.52
"1827","2014-05-06",11.4
"1828","2014-05-07",11.4
"1829","2014-05-08",12
"1830","2014-05-09",12.6
"1831","2014-05-12",12.48
"1832","2014-05-13",12.48
"1833","2014-05-14",12
"1834","2014-05-15",12
"1835","2014-05-16",12
"1836","2014-05-19",12
"1837","2014-05-20",12.12
"1838","2014-05-21",12
"1839","2014-05-22",11.88
"1840","2014-05-23",12
"1841","2014-05-27",11.4
"1842","2014-05-28",11.4
"1843","2014-05-29",11.4
"1844","2014-05-30",11.4
"1845","2014-06-02",11.4
"1846","2014-06-03",11.4
"1847","2014-06-04",11.4
"1848","2014-06-05",11.4
"1849","2014-06-06",11.4
"1850","2014-06-09",11.4
"1851","2014-06-10",11.04
"1852","2014-06-11",11.04
"1853","2014-06-12",11.04
"1854","2014-06-13",11.16
"1855","2014-06-16",11.04
"1856","2014-06-17",12
"1857","2014-06-18",12
"1858","2014-06-19",12
"1859","2014-06-20",12
"1860","2014-06-23",12.24
"1861","2014-06-24",12.24
"1862","2014-06-25",12.24
"1863","2014-06-26",12.24
"1864","2014-06-27",12
"1865","2014-06-30",12
"1866","2014-07-01",11.28
"1867","2014-07-02",11.28
"1868","2014-07-03",11.4
"1869","2014-07-07",11.4
"1870","2014-07-08",11.76
"1871","2014-07-09",11.76
"1872","2014-07-10",11.76
"1873","2014-07-11",12
"1874","2014-07-14",12
"1875","2014-07-15",12
"1876","2014-07-16",11.4
"1877","2014-07-17",11.4
"1878","2014-07-18",10.8
"1879","2014-07-21",11.16
"1880","2014-07-22",11.04
"1881","2014-07-23",11.04
"1882","2014-07-24",12
"1883","2014-07-25",10.8
"1884","2014-07-28",10.8
"1885","2014-07-29",10.8
"1886","2014-07-30",10.68
"1887","2014-07-31",10.68
"1888","2014-08-01",10.56
"1889","2014-08-04",10.2
"1890","2014-08-05",10.2
"1891","2014-08-06",10.32
"1892","2014-08-07",10.2
"1893","2014-08-08",10.2
"1894","2014-08-11",9.96
"1895","2014-08-12",9.24
"1896","2014-08-13",9.48
"1897","2014-08-14",9.6
"1898","2014-08-15",9.6
"1899","2014-08-18",9.48
"1900","2014-08-19",9.36
"1901","2014-08-20",9.36
"1902","2014-08-21",10.2
"1903","2014-08-22",10.68
"1904","2014-08-25",9.84
"1905","2014-08-26",9.48
"1906","2014-08-27",9.48
"1907","2014-08-28",9.48
"1908","2014-08-29",9.36
"1909","2014-09-02",9.48
"1910","2014-09-03",9.24
"1911","2014-09-04",9.24
"1912","2014-09-05",9.24
"1913","2014-09-08",9.24
"1914","2014-09-09",8.64
"1915","2014-09-10",9.24
"1916","2014-09-11",8.64
"1917","2014-09-12",9
"1918","2014-09-15",9
"1919","2014-09-16",9.12
"1920","2014-09-17",9
"1921","2014-09-18",9
"1922","2014-09-19",8.4
"1923","2014-09-22",8.28
"1924","2014-09-23",7.8
"1925","2014-09-24",8.28
"1926","2014-09-25",8.28
"1927","2014-09-26",8.28
"1928","2014-09-29",8.28
"1929","2014-09-30",8.88
"1930","2014-10-01",6.6
"1931","2014-10-02",6.72
"1932","2014-10-03",6.96
"1933","2014-10-06",7.2
"1934","2014-10-07",6.6
"1935","2014-10-08",6.84
"1936","2014-10-09",7.2
"1937","2014-10-10",6.6
"1938","2014-10-13",7.2
"1939","2014-10-14",7.56
"1940","2014-10-15",9.24
"1941","2014-10-16",8.4
"1942","2014-10-17",7.2
"1943","2014-10-20",7.8
"1944","2014-10-21",7.8
"1945","2014-10-22",8.04
"1946","2014-10-23",8.04
"1947","2014-10-24",8.04
"1948","2014-10-27",8.76
"1949","2014-10-28",7.8
"1950","2014-10-29",7.56
"1951","2014-10-30",8.04
"1952","2014-10-31",8.4
"1953","2014-11-03",8.4
"1954","2014-11-04",8.16
"1955","2014-11-05",8.28
"1956","2014-11-06",8.28
"1957","2014-11-07",8.4
"1958","2014-11-10",8.4
"1959","2014-11-11",8.4
