"","date","MKGI"
"1008","2019-07-02",2.69
"1009","2019-07-03",2.55
"1010","2019-07-05",2.84
"1011","2019-07-08",2.83
"1012","2019-07-09",2.53
"1013","2019-07-10",2.45
"1014","2019-07-11",2.5
"1015","2019-07-12",2.55
"1016","2019-07-15",2.59
"1017","2019-07-16",2.75
"1018","2019-07-17",2.48
"1019","2019-07-18",2.55
"1020","2019-07-19",2.25
"1021","2019-07-22",1.92
"1022","2019-07-23",2.15
"1023","2019-07-24",2.135
"1024","2019-07-25",2.091
"1025","2019-07-26",2.09
"1026","2019-07-29",2.08
"1027","2019-07-30",2.08
"1028","2019-07-31",2.23
"1029","2019-08-01",2.05
"1030","2019-08-02",2.05
"1031","2019-08-05",2
"1032","2019-08-06",2.25
"1033","2019-08-07",2.05
"1034","2019-08-08",2.23
"1035","2019-08-09",2.06
"1036","2019-08-12",2.07
"1037","2019-08-13",2.18
"1038","2019-08-14",2.01
"1039","2019-08-15",2.21
"1040","2019-08-16",2.04
"1041","2019-08-19",1.98
"1042","2019-08-20",2.03
"1043","2019-08-21",1.95
"1044","2019-08-22",2.05
"1045","2019-08-23",2.06
"1046","2019-08-26",2.05
"1047","2019-08-27",2.08
"1048","2019-08-28",2.09
"1049","2019-08-29",2.1
"1050","2019-08-30",2.15
"1051","2019-09-03",2.16
"1052","2019-09-04",2.24
"1053","2019-09-05",2.2
"1054","2019-09-06",2.21
"1055","2019-09-09",2.16
"1056","2019-09-10",2.25
"1057","2019-09-11",2.38
"1058","2019-09-12",2.34
"1059","2019-09-13",2.42
"1060","2019-09-16",2.49
"1061","2019-09-17",2.48
"1062","2019-09-18",2.41
"1063","2019-09-19",2.35
"1064","2019-09-20",2.25
"1065","2019-09-23",2.48
"1066","2019-09-24",2.38
"1067","2019-09-25",2.17
"1068","2019-09-26",2.23
"1069","2019-09-27",2.17
"1070","2019-09-30",2.27
"1071","2019-10-01",2.1
"1072","2019-10-02",2.1
"1073","2019-10-03",2.11
"1074","2019-10-04",2.18
"1075","2019-10-07",2.12
"1076","2019-10-08",2.2
"1077","2019-10-09",2.27
"1078","2019-10-10",2.26
"1079","2019-10-11",2.23
"1080","2019-10-14",2.505
"1081","2019-10-15",2.65
"1082","2019-10-16",2.51
"1083","2019-10-17",2.35
"1084","2019-10-18",2.55
"1085","2019-10-21",2.55
"1086","2019-10-22",2.64
"1087","2019-10-23",2.43
"1088","2019-10-24",2.57
"1089","2019-10-25",2.6
"1090","2019-10-28",2.46
"1091","2019-10-29",2.45
"1092","2019-10-30",2.44
"1093","2019-10-31",2.56
"1094","2019-11-01",2.485
"1095","2019-11-04",2.4
"1096","2019-11-05",2.33
"1097","2019-11-06",2.31
"1098","2019-11-07",2.18
"1099","2019-11-08",2.2
"1100","2019-11-11",2.15
"1101","2019-11-12",2.064
"1102","2019-11-13",2
"1103","2019-11-14",2.17
"1104","2019-11-15",2.01
"1105","2019-11-18",2.05
"1106","2019-11-19",2.01
"1107","2019-11-20",2
"1108","2019-11-21",1.965
"1109","2019-11-22",1.957
"1110","2019-11-25",2.08
"1111","2019-11-26",2.021
"1112","2019-11-27",2.1
"1113","2019-11-29",2.04
"1114","2019-12-02",2.045
"1115","2019-12-03",2.06
"1116","2019-12-04",2.01
"1117","2019-12-05",2.058
"1118","2019-12-06",2.01
"1119","2019-12-09",2.08
"1120","2019-12-10",2.01
"1121","2019-12-11",2.14
"1122","2019-12-12",2.1
"1123","2019-12-13",2.104
"1124","2019-12-16",2.2
"1125","2019-12-17",2.15
"1126","2019-12-18",2.15
"1127","2019-12-19",2.28
"1128","2019-12-20",2.25
"1129","2019-12-23",2.15
"1130","2019-12-24",2.13
"1131","2019-12-26",2.114
"1132","2019-12-27",2.227
"1133","2019-12-30",2.1
"1134","2019-12-31",2.16
"1135","2020-01-02",2.239
"1136","2020-01-03",2.185
"1137","2020-01-06",2.165
"1138","2020-01-07",2.195
"1139","2020-01-08",2.155
"1140","2020-01-09",2.04
"1141","2020-01-10",1.83
"1142","2020-01-13",1.899
"1143","2020-01-14",1.91
"1144","2020-01-15",2.04
"1145","2020-01-16",2.02
"1146","2020-01-17",2.02
"1147","2020-01-21",2
"1148","2020-01-22",1.941
"1149","2020-01-23",1.89
"1150","2020-01-24",1.84
"1151","2020-01-27",1.79
"1152","2020-01-28",1.8
"1153","2020-01-29",1.5
"1154","2020-01-30",1.51
"1155","2020-01-31",1.6
"1156","2020-02-03",1.81
"1157","2020-02-04",1.95
"1158","2020-02-05",1.966
"1159","2020-02-06",1.962
"1160","2020-02-07",1.97
"1161","2020-02-10",1.87
"1162","2020-02-11",1.92
"1163","2020-02-12",1.864
"1164","2020-02-13",1.9
"1165","2020-02-14",2.005
"1166","2020-02-18",1.991
"1167","2020-02-19",1.96
"1168","2020-02-20",1.96
"1169","2020-02-21",1.956
"1170","2020-02-24",1.959
"1171","2020-02-25",1.99
"1172","2020-02-26",1.93
"1173","2020-02-27",1.654
"1174","2020-02-28",1.82
"1175","2020-03-02",1.75
"1176","2020-03-03",1.83
"1177","2020-03-04",1.67
"1178","2020-03-05",1.685
"1179","2020-03-06",1.52
"1180","2020-03-09",1.26
"1181","2020-03-10",1.39
"1182","2020-03-11",1.42
"1183","2020-03-12",1.37
"1184","2020-03-13",1.31
"1185","2020-03-16",1.04
"1186","2020-03-17",1.03
"1187","2020-03-18",0.95
"1188","2020-03-19",0.79
"1189","2020-03-20",1.09
"1190","2020-03-23",0.995
"1191","2020-03-24",0.97
"1192","2020-03-25",1
"1193","2020-03-26",1
"1194","2020-03-27",0.885
"1195","2020-03-30",0.877
"1196","2020-03-31",0.83
"1197","2020-04-01",0.701
"1198","2020-04-02",0.71
"1199","2020-04-03",0.9
"1200","2020-04-06",0.921
"1201","2020-04-07",0.92
"1202","2020-04-08",0.91
"1203","2020-04-09",0.902
"1204","2020-04-13",1.098
"1205","2020-04-14",1.09
"1206","2020-04-15",0.948
"1207","2020-04-16",0.771
"1208","2020-04-17",0.9
"1209","2020-04-20",0.82
"1210","2020-04-21",0.9
"1211","2020-04-22",0.93
"1212","2020-04-23",0.93
"1213","2020-04-24",0.977
"1214","2020-04-27",0.96
"1215","2020-04-28",0.968
"1216","2020-04-29",1.078
"1217","2020-04-30",1.1
"1218","2020-05-01",1.14
"1219","2020-05-04",1.14
"1220","2020-05-05",1.09
"1221","2020-05-06",1.15
"1222","2020-05-07",1.15
"1223","2020-05-08",1.11
"1224","2020-05-11",1.04
"1225","2020-05-12",1.05
"1226","2020-05-13",1.042
"1227","2020-05-14",0.97
"1228","2020-05-15",1.02
"1229","2020-05-18",0.978
"1230","2020-05-19",0.985
"1231","2020-05-20",1.03
"1232","2020-05-21",1
"1233","2020-05-22",1.09
"1234","2020-05-26",0.99
"1235","2020-05-27",1.06
"1236","2020-05-28",1.56
"1237","2020-05-29",1.42
"1238","2020-06-01",1.44
"1239","2020-06-02",1.27
"1240","2020-06-03",1.37
"1241","2020-06-04",1.26
"1242","2020-06-05",1.25
"1243","2020-06-08",1.4
"1244","2020-06-09",1.405
"1245","2020-06-10",1.33
"1246","2020-06-11",1.366
"1247","2020-06-12",1.369
"1248","2020-06-15",2.2
"1249","2020-06-16",1.85
"1250","2020-06-17",1.8
"1251","2020-06-18",1.83
"1252","2020-06-19",1.73
"1253","2020-06-22",1.72
"1254","2020-06-23",1.82
"1255","2020-06-24",1.78
"1256","2020-06-25",1.73
"1257","2020-06-26",1.71
"1258","2020-06-29",1.98
"1259","2020-06-30",1.995
"1260","2020-07-01",2.6
"1261","2020-07-02",2.25
"1262","2020-07-06",2.32
"1263","2020-07-07",2.35
"1264","2020-07-08",2.35
"1265","2020-07-09",2.41
"1266","2020-07-10",2.45
"1267","2020-07-13",2.54
"1268","2020-07-14",2.49
"1269","2020-07-15",2.56
"1270","2020-07-16",2.485
"1271","2020-07-17",2.6
"1272","2020-07-20",2.896
"1273","2020-07-21",2.946
"1274","2020-07-22",2.6
"1275","2020-07-23",2.59
"1276","2020-07-24",2.39
"1277","2020-07-27",2.32
"1278","2020-07-28",2.32
"1279","2020-07-29",2.15
"1280","2020-07-30",2.255
"1281","2020-07-31",2.31
"1282","2020-08-03",2.42
"1283","2020-08-04",2.36
"1284","2020-08-05",2.37
"1285","2020-08-06",2.3
"1286","2020-08-07",2.23
"1287","2020-08-10",2.29
"1288","2020-08-11",2.26
"1289","2020-08-12",2.19
"1290","2020-08-13",2.197
"1291","2020-08-14",2.22
"1292","2020-08-17",2.14
"1293","2020-08-18",2.2
"1294","2020-08-19",2.34
"1295","2020-08-20",2.37
"1296","2020-08-21",2.35
"1297","2020-08-24",2.32
"1298","2020-08-25",2.33
"1299","2020-08-26",2.38
"1300","2020-08-27",2.63
"1301","2020-08-28",2.63
"1302","2020-08-31",2.67
"1303","2020-09-01",2.62
"1304","2020-09-02",2.62
"1305","2020-09-03",2.46
"1306","2020-09-04",2.44
"1307","2020-09-08",2.42
"1308","2020-09-09",2.43
"1309","2020-09-10",2.41
"1310","2020-09-11",2.42
"1311","2020-09-14",2.32
"1312","2020-09-15",2.32
"1313","2020-09-16",2.29
"1314","2020-09-17",2.3
"1315","2020-09-18",2.32
"1316","2020-09-21",2.22
"1317","2020-09-22",2.21
"1318","2020-09-23",2.07
"1319","2020-09-24",1.98
"1320","2020-09-25",2.1
"1321","2020-09-28",2.16
"1322","2020-09-29",2.2
"1323","2020-09-30",2.21
"1324","2020-10-01",2.26
"1325","2020-10-02",2.26
"1326","2020-10-05",2.34
"1327","2020-10-06",2.3
"1328","2020-10-07",2.34
"1329","2020-10-08",2.34
"1330","2020-10-09",2.27
"1331","2020-10-12",2.21
"1332","2020-10-13",2.16
"1333","2020-10-14",2.22
"1334","2020-10-15",2.21
"1335","2020-10-16",2.22
"1336","2020-10-19",2.19
"1337","2020-10-20",2.345
"1338","2020-10-21",2.312
"1339","2020-10-22",2.32
"1340","2020-10-23",2.34
"1341","2020-10-26",2.21
"1342","2020-10-27",2.25
"1343","2020-10-28",2.12
"1344","2020-10-29",2.11
"1345","2020-10-30",2.12
"1346","2020-11-02",2
"1347","2020-11-03",1.985
"1348","2020-11-04",2.04
"1349","2020-11-05",2.05
"1350","2020-11-06",2.03
"1351","2020-11-09",2.02
"1352","2020-11-10",2.05
"1353","2020-11-11",2.1
"1354","2020-11-12",2.12
"1355","2020-11-13",2.14
"1356","2020-11-16",2.24
"1357","2020-11-17",2.3
"1358","2020-11-18",2.28
"1359","2020-11-19",2.4
"1360","2020-11-20",2.51
"1361","2020-11-23",2.75
"1362","2020-11-24",2.75
"1363","2020-11-25",2.72
"1364","2020-11-27",2.8
