"","date","MINDP"
"975","2020-04-28",15.13
"976","2020-04-29",15.01
"977","2020-04-30",15.55
"978","2020-05-01",15.828
"979","2020-05-04",15.56
"980","2020-05-05",15.55
"981","2020-05-06",15.923
"982","2020-05-07",16.370001
"983","2020-05-08",14.85
"984","2020-05-11",15
"985","2020-05-12",14.05
"986","2020-05-13",13.78
"987","2020-05-14",14.06
"988","2020-05-15",14.15
"989","2020-05-18",16.049999
"990","2020-05-19",14.1
"991","2020-05-20",15.5
"992","2020-05-21",15.5
"993","2020-05-22",15.99
"994","2020-05-26",17.68
"995","2020-05-27",17.75
"996","2020-05-28",17.75
"997","2020-05-29",17.65
"998","2020-06-01",17.59
"999","2020-06-02",17.325001
"1000","2020-06-03",17.594
"1001","2020-06-04",17.783001
"1002","2020-06-05",18
"1003","2020-06-08",18.562
"1004","2020-06-09",18.6
"1005","2020-06-10",20.120001
"1006","2020-06-11",18.051001
"1007","2020-06-12",19.676001
"1008","2020-06-15",20.389999
"1009","2020-06-16",20
"1010","2020-06-17",19.700001
"1011","2020-06-18",18.75
"1012","2020-06-19",19.700001
"1013","2020-06-22",18.700001
"1014","2020-06-23",18.370001
"1015","2020-06-24",17.77
"1016","2020-06-25",16.5
"1017","2020-06-26",16.01
"1018","2020-06-29",17.309999
"1019","2020-06-30",17.530001
"1020","2020-07-01",18.17
"1021","2020-07-02",18.030001
"1022","2020-07-06",18.09
"1023","2020-07-07",18.780001
"1024","2020-07-08",18.959999
"1025","2020-07-09",19.882
"1026","2020-07-10",19.031
"1027","2020-07-13",19.889999
"1028","2020-07-14",20.01
"1029","2020-07-15",19.903
"1030","2020-07-16",18.525
"1031","2020-07-17",18.459999
"1032","2020-07-20",18.5
"1033","2020-07-21",18.254999
"1034","2020-07-22",18.75
"1035","2020-07-23",18.049999
"1036","2020-07-24",18.15
"1037","2020-07-27",17
"1038","2020-07-28",17.125
"1039","2020-07-29",17.35
"1040","2020-07-30",17.1
"1041","2020-07-31",17.200001
"1042","2020-08-03",17.614
"1043","2020-08-04",17.99
"1044","2020-08-05",17.99
"1045","2020-08-06",18.389999
"1046","2020-08-07",18.160999
"1047","2020-08-10",18
"1048","2020-08-11",17.780001
"1049","2020-08-12",17.929001
"1050","2020-08-13",18.802
"1051","2020-08-14",19.504
"1052","2020-08-17",18.5
"1053","2020-08-18",17.459999
"1054","2020-08-19",17.75
"1055","2020-08-20",16.9
"1056","2020-08-21",18.280001
"1057","2020-08-24",17.99
"1058","2020-08-25",17.700001
"1059","2020-08-26",17.700001
"1060","2020-08-27",17.518
"1061","2020-08-28",17.74
"1062","2020-08-31",17.799999
"1063","2020-09-01",18.1
"1064","2020-09-02",18.24
"1065","2020-09-03",18.025
"1066","2020-09-04",18.517
"1067","2020-09-08",17.65
"1068","2020-09-09",17.9
"1069","2020-09-10",18.1
"1070","2020-09-11",18.18
"1071","2020-09-14",18.254999
"1072","2020-09-15",18.43
"1073","2020-09-16",17.813
"1074","2020-09-17",17.75
"1075","2020-09-18",18.08
"1076","2020-09-21",18.073
"1077","2020-09-22",17.535
"1078","2020-09-23",17.299999
"1079","2020-09-24",17.254999
"1080","2020-09-25",17.9
"1081","2020-09-28",18
"1082","2020-09-29",17.73
"1083","2020-09-30",17.83
"1084","2020-10-01",17.77
"1085","2020-10-02",17.825001
"1086","2020-10-05",17.9
"1087","2020-10-06",17.969999
"1088","2020-10-07",18.98
"1089","2020-10-08",19.299999
"1090","2020-10-09",19.951
"1091","2020-10-12",19.34
"1092","2020-10-13",19.768
"1093","2020-10-14",19.049999
"1094","2020-10-15",18.76
"1095","2020-10-16",18.43
"1096","2020-10-19",18.705999
"1097","2020-10-20",18.700001
"1098","2020-10-21",18.99
"1099","2020-10-22",18.6
"1100","2020-10-23",18.700001
"1101","2020-10-26",18.566
"1102","2020-10-27",18.559999
"1103","2020-10-28",18.247999
"1104","2020-10-29",17.99
"1105","2020-10-30",17.752001
"1106","2020-11-02",17.370001
"1107","2020-11-03",17.799
"1108","2020-11-04",17.92
"1109","2020-11-05",17.768999
"1110","2020-11-06",17.49
"1111","2020-11-09",18.67
"1112","2020-11-10",18.17
"1113","2020-11-11",18.040001
"1114","2020-11-12",18.129999
"1115","2020-11-13",18.295
"1116","2020-11-16",18.334999
"1117","2020-11-17",18.231001
"1118","2020-11-18",18.566999
"1119","2020-11-19",18
"1120","2020-11-20",18.25
"1121","2020-11-23",18.200001
"1122","2020-11-24",18.74
"1123","2020-11-25",18.370001
"1124","2020-11-27",18.700001
