"","date","SRT"
"1001","2010-12-21",5.75
"1002","2010-12-22",5.66
"1003","2010-12-23",5.55
"1004","2010-12-27",5.41
"1005","2010-12-28",5.29
"1006","2010-12-29",5.54
"1007","2010-12-30",5.26
"1008","2010-12-31",5.07
"1009","2011-01-03",5.43
"1010","2011-01-04",5.72
"1011","2011-01-05",5.69
"1012","2011-01-06",5.54
"1013","2011-01-07",5.25
"1014","2011-01-10",5.34
"1015","2011-01-11",5.66
"1016","2011-01-12",5.69
"1017","2011-01-13",5.54
"1018","2011-01-14",5.54
"1019","2011-01-18",5.56
"1020","2011-01-19",5.5
"1021","2011-01-20",5.42
"1022","2011-01-21",5.42
"1023","2011-01-24",5.51
"1024","2011-01-25",5.5
"1025","2011-01-26",5.58
"1026","2011-01-27",5.5
"1027","2011-01-28",5.5
"1028","2011-01-31",5.5
"1029","2011-02-01",5.51
"1030","2011-02-02",5.56
"1031","2011-02-03",5.62
"1032","2011-02-04",5.52
"1033","2011-02-07",5.54
"1034","2011-02-08",5.56
"1035","2011-02-09",5.5
"1036","2011-02-10",5.58
"1037","2011-02-11",5.63
"1038","2011-02-14",5.6
"1039","2011-02-15",5.55
"1040","2011-02-16",5.55
"1041","2011-02-17",5.5
"1042","2011-02-18",5.5
"1043","2011-02-22",5.55
"1044","2011-02-23",5.5
"1045","2011-02-24",5.51
"1046","2011-02-25",5.5
"1047","2011-02-28",5.56
"1048","2011-03-01",5.49
"1049","2011-03-02",5.5
"1050","2011-03-03",5.35
"1051","2011-03-04",5.2
"1052","2011-03-07",5.06
"1053","2011-03-08",5.14
"1054","2011-03-09",5.17
"1055","2011-03-10",5.09
"1056","2011-03-11",5.12
"1057","2011-03-14",4.95
"1058","2011-03-15",5.09
"1059","2011-03-16",4.96
"1060","2011-03-17",4.94
"1061","2011-03-18",5.1
"1062","2011-03-21",4.83
"1063","2011-03-22",4.75
"1064","2011-03-23",4.8
"1065","2011-03-24",4.78
"1066","2011-03-25",4.76
"1067","2011-03-28",4.83
"1068","2011-03-29",5.11
"1069","2011-03-30",5.04
"1070","2011-03-31",5.04
"1071","2011-04-01",4.97
"1072","2011-04-04",4.83
"1073","2011-04-05",4.86
"1074","2011-04-06",4.76
"1075","2011-04-07",4.65
"1076","2011-04-08",4.67
"1077","2011-04-11",4.72
"1078","2011-04-12",4.65
"1079","2011-04-13",4.66
"1080","2011-04-14",4.76
"1081","2011-04-15",4.68
"1082","2011-04-18",4.97
"1083","2011-04-19",5.1
"1084","2011-04-20",5.13
"1085","2011-04-21",5.02
"1086","2011-04-25",5.06
"1087","2011-04-26",5.11
"1088","2011-04-27",5.26
"1089","2011-04-28",5.36
"1090","2011-04-29",5.44
"1091","2011-05-02",5.41
"1092","2011-05-03",5.25
"1093","2011-05-04",5.47
"1094","2011-05-05",5.31
"1095","2011-05-06",5.51
"1096","2011-05-09",5.38
"1097","2011-05-10",5.45
"1098","2011-05-11",5.41
"1099","2011-05-12",5.32
"1100","2011-05-13",5.39
"1101","2011-05-16",5.32
"1102","2011-05-17",5.09
"1103","2011-05-18",5.09
"1104","2011-05-19",5.07
"1105","2011-05-20",5.08
"1106","2011-05-23",4.98
"1107","2011-05-24",4.93
"1108","2011-05-25",4.85
"1109","2011-05-26",4.8
"1110","2011-05-27",4.85
"1111","2011-05-31",4.65
"1112","2011-06-01",4.67
"1113","2011-06-02",4.67
"1114","2011-06-03",4.7
"1115","2011-06-06",4.5
"1116","2011-06-07",4.5
"1117","2011-06-08",4.35
"1118","2011-06-09",4.27
"1119","2011-06-10",4.33
"1120","2011-06-13",4.3
"1121","2011-06-14",4.28
"1122","2011-06-15",4.29
"1123","2011-06-16",4.17
"1124","2011-06-17",4.22
"1125","2011-06-20",4.13
"1126","2011-06-21",4.08
"1127","2011-06-22",4.02
"1128","2011-06-23",4.05
"1129","2011-06-24",3.8
"1130","2011-06-27",3.87
"1131","2011-06-28",3.53
"1132","2011-06-29",3.47
"1133","2011-06-30",3.45
"1134","2011-07-01",3.5
"1135","2011-07-05",3.47
"1136","2011-07-06",3.35
"1137","2011-07-07",3.5
"1138","2011-07-08",3.45
"1139","2011-07-11",3.49
"1140","2011-07-12",3.45
"1141","2011-07-13",3.35
"1142","2011-07-14",3.35
"1143","2011-07-15",3.43
"1144","2011-07-18",3.33
"1145","2011-07-19",3.49
"1146","2011-07-20",3.64
"1147","2011-07-21",3.59
"1148","2011-07-22",3.66
"1149","2011-07-25",3.62
"1150","2011-07-26",3.6
"1151","2011-07-27",3.56
"1152","2011-07-28",3.37
"1153","2011-07-29",3.6
"1154","2011-08-01",3.59
"1155","2011-08-02",3.55
"1156","2011-08-03",3.78
"1157","2011-08-04",3.79
"1158","2011-08-05",3.71
"1159","2011-08-08",3.39
"1160","2011-08-09",3.45
"1161","2011-08-10",3.47
"1162","2011-08-11",3.5
"1163","2011-08-12",3.62
"1164","2011-08-15",3.73
"1165","2011-08-16",3.72
"1166","2011-08-17",3.64
"1167","2011-08-18",3.35
"1168","2011-08-19",3.59
"1169","2011-08-22",3.44
"1170","2011-08-23",3.35
"1171","2011-08-24",3.21
"1172","2011-08-25",3.09
"1173","2011-08-26",3.15
"1174","2011-08-29",3.33
"1175","2011-08-30",3.33
"1176","2011-08-31",3.24
"1177","2011-09-01",3.2
"1178","2011-09-02",3.12
"1179","2011-09-06",3.07
"1180","2011-09-07",3.21
"1181","2011-09-08",3.17
"1182","2011-09-09",3.2
"1183","2011-09-12",3.2
"1184","2011-09-13",3.29
"1185","2011-09-14",3.24
"1186","2011-09-15",3.27
"1187","2011-09-16",3.45
"1188","2011-09-19",3.21
"1189","2011-09-20",3.1
"1190","2011-09-21",2.97
"1191","2011-09-22",2.89
"1192","2011-09-23",2.89
"1193","2011-09-26",2.96
"1194","2011-09-27",3.03
"1195","2011-09-28",2.96
"1196","2011-09-29",2.92
"1197","2011-09-30",2.85
"1198","2011-10-03",2.66
"1199","2011-10-04",2.68
"1200","2011-10-05",2.62
"1201","2011-10-06",2.65
"1202","2011-10-07",2.38
"1203","2011-10-10",2.55
"1204","2011-10-11",2.74
"1205","2011-10-12",2.75
"1206","2011-10-13",2.76
"1207","2011-10-14",2.8
"1208","2011-10-17",2.6
"1209","2011-10-18",2.6
"1210","2011-10-19",2.61
"1211","2011-10-20",2.49
"1212","2011-10-21",2.49
"1213","2011-10-24",2.37
"1214","2011-10-25",2.42
"1215","2011-10-26",2.39
"1216","2011-10-27",2.35
"1217","2011-10-28",2.4
"1218","2011-10-31",2.35
"1219","2011-11-01",2.45
"1220","2011-11-02",2.59
"1221","2011-11-03",2.75
"1222","2011-11-04",2.87
"1223","2011-11-07",2.63
"1224","2011-11-08",2.7
"1225","2011-11-09",2.67
"1226","2011-11-10",2.7
"1227","2011-11-11",2.77
"1228","2011-11-14",2.67
"1229","2011-11-15",2.68
"1230","2011-11-16",2.53
"1231","2011-11-17",2.45
"1232","2011-11-18",2.53
"1233","2011-11-21",2.47
"1234","2011-11-22",2.44
"1235","2011-11-23",2.35
"1236","2011-11-25",2.42
"1237","2011-11-28",2.42
"1238","2011-11-29",2.35
"1239","2011-11-30",2.29
"1240","2011-12-01",2.38
"1241","2011-12-02",2.35
"1242","2011-12-05",2.44
"1243","2011-12-06",2.41
"1244","2011-12-07",2.36
"1245","2011-12-08",2.33
"1246","2011-12-09",2.06
"1247","2011-12-12",1.89
"1248","2011-12-13",1.95
"1249","2011-12-14",1.9
"1250","2011-12-15",1.71
"1251","2011-12-16",1.62
"1252","2011-12-19",1.61
"1253","2011-12-20",1.76
"1254","2011-12-21",1.88
"1255","2011-12-22",1.85
"1256","2011-12-23",1.86
"1257","2011-12-27",1.9
"1258","2011-12-28",1.85
"1259","2011-12-29",1.89
"1260","2011-12-30",1.92
"1261","2012-01-03",1.98
"1262","2012-01-04",2.06
"1263","2012-01-05",2.03
"1264","2012-01-06",2.17
"1265","2012-01-09",2.15
"1266","2012-01-10",2.22
"1267","2012-01-11",2.33
"1268","2012-01-12",2.33
"1269","2012-01-13",2.32
"1270","2012-01-17",2.38
"1271","2012-01-18",2.93
"1272","2012-01-19",3.17
"1273","2012-01-20",3.24
"1274","2012-01-23",3.24
"1275","2012-01-24",3.25
"1276","2012-01-25",3.23
"1277","2012-01-26",3.24
"1278","2012-01-27",3.22
"1279","2012-01-30",3.1
"1280","2012-01-31",3.12
"1281","2012-02-01",3.15
"1282","2012-02-02",3.11
"1283","2012-02-03",3.1
"1284","2012-02-06",3.1
"1285","2012-02-07",2.96
"1286","2012-02-08",2.85
"1287","2012-02-09",2.8
"1288","2012-02-10",2.85
"1289","2012-02-13",2.46
"1290","2012-02-14",2.12
"1291","2012-02-15",2.06
"1292","2012-02-16",2.03
"1293","2012-02-17",2.04
"1294","2012-02-21",2.04
"1295","2012-02-22",2.01
"1296","2012-02-23",2.18
"1297","2012-02-24",2.1
"1298","2012-02-27",2.1
"1299","2012-02-28",2.06
"1300","2012-02-29",2.03
"1301","2012-03-01",2.08
"1302","2012-03-02",2.27
"1303","2012-03-05",2.25
"1304","2012-03-06",2.19
"1305","2012-03-07",2.2
"1306","2012-03-08",2.3
"1307","2012-03-09",2.23
"1308","2012-03-12",2.24
"1309","2012-03-13",2.2
"1310","2012-03-14",2.46
"1311","2012-03-15",2.38
"1312","2012-03-16",2.4
"1313","2012-03-19",2.35
"1314","2012-03-20",2.38
"1315","2012-03-21",2.32
"1316","2012-03-22",2.31
"1317","2012-03-23",2.25
"1318","2012-03-26",2.19
"1319","2012-03-27",2.21
"1320","2012-03-28",2.2
"1321","2012-03-29",2.15
"1322","2012-03-30",2.19
"1323","2012-04-02",2.17
"1324","2012-04-03",2.17
"1325","2012-04-04",2.12
"1326","2012-04-05",2.09
"1327","2012-04-09",2.01
"1328","2012-04-10",1.92
"1329","2012-04-11",1.97
"1330","2012-04-12",1.87
"1331","2012-04-13",1.94
"1332","2012-04-16",1.9
"1333","2012-04-17",1.92
"1334","2012-04-18",1.9
"1335","2012-04-19",1.93
"1336","2012-04-20",1.88
"1337","2012-04-23",1.89
"1338","2012-04-24",1.85
"1339","2012-04-25",1.84
"1340","2012-04-26",1.83
"1341","2012-04-27",1.83
"1342","2012-04-30",1.83
"1343","2012-05-01",1.84
"1344","2012-05-02",1.84
"1345","2012-05-03",1.8
"1346","2012-05-04",1.82
"1347","2012-05-07",1.84
"1348","2012-05-08",1.9
"1349","2012-05-09",1.82
"1350","2012-05-10",2.67
"1351","2012-05-11",2.48
"1352","2012-05-14",2.59
"1353","2012-05-15",2.63
"1354","2012-05-16",2.53
"1355","2012-05-17",2.63
"1356","2012-05-18",2.63
"1357","2012-05-21",3
"1358","2012-05-22",3.07
"1359","2012-05-23",3.06
"1360","2012-05-24",3.2
"1361","2012-05-25",3.19
"1362","2012-05-29",3.14
"1363","2012-05-30",3.14
"1364","2012-05-31",3.17
"1365","2012-06-01",3.06
"1366","2012-06-04",3.03
"1367","2012-06-05",2.98
"1368","2012-06-06",2.93
"1369","2012-06-07",2.85
"1370","2012-06-08",2.9
"1371","2012-06-11",2.93
"1372","2012-06-12",2.93
"1373","2012-06-13",2.89
"1374","2012-06-14",3.04
"1375","2012-06-15",3.18
"1376","2012-06-18",3.21
"1377","2012-06-19",3.34
"1378","2012-06-20",3.23
"1379","2012-06-21",3.17
"1380","2012-06-22",3.29
"1381","2012-06-25",3.3
"1382","2012-06-26",3.2
"1383","2012-06-27",3.18
"1384","2012-06-28",2.96
"1385","2012-06-29",2.9
"1386","2012-07-02",2.85
"1387","2012-07-03",3.06
"1388","2012-07-05",3.06
"1389","2012-07-06",3.05
"1390","2012-07-09",2.95
"1391","2012-07-10",2.97
"1392","2012-07-11",3.04
"1393","2012-07-12",3
"1394","2012-07-13",3.01
"1395","2012-07-16",2.97
"1396","2012-07-17",3.05
"1397","2012-07-18",3
"1398","2012-07-19",3.03
"1399","2012-07-20",3
"1400","2012-07-23",2.98
"1401","2012-07-24",2.94
"1402","2012-07-25",2.98
"1403","2012-07-26",2.94
"1404","2012-07-27",3.03
"1405","2012-07-30",3
"1406","2012-07-31",3.01
"1407","2012-08-01",3
"1408","2012-08-02",3.13
"1409","2012-08-03",3.04
"1410","2012-08-06",3.05
"1411","2012-08-07",2.96
"1412","2012-08-08",2.91
"1413","2012-08-09",2.77
"1414","2012-08-10",2.78
"1415","2012-08-13",2.91
"1416","2012-08-14",2.9
"1417","2012-08-15",2.85
"1418","2012-08-16",2.9
"1419","2012-08-17",2.92
"1420","2012-08-20",2.93
"1421","2012-08-21",2.89
"1422","2012-08-22",2.9
"1423","2012-08-23",2.91
"1424","2012-08-24",2.91
"1425","2012-08-27",2.97
"1426","2012-08-28",3.01
"1427","2012-08-29",2.94
"1428","2012-08-30",2.97
"1429","2012-08-31",2.95
"1430","2012-09-04",2.97
"1431","2012-09-05",3.01
"1432","2012-09-06",3.05
"1433","2012-09-07",3.05
"1434","2012-09-10",3.05
"1435","2012-09-11",3
"1436","2012-09-12",3.04
"1437","2012-09-13",2.97
"1438","2012-09-14",2.97
"1439","2012-09-17",2.97
"1440","2012-09-18",3.01
"1441","2012-09-19",3.04
"1442","2012-09-20",3.08
"1443","2012-09-21",3.08
"1444","2012-09-24",3.03
"1445","2012-09-25",3.02
"1446","2012-09-26",3.08
"1447","2012-09-27",3
"1448","2012-09-28",3.05
"1449","2012-10-01",3.09
"1450","2012-10-02",3.04
"1451","2012-10-03",2.98
"1452","2012-10-04",3.06
"1453","2012-10-05",3.06
"1454","2012-10-08",2.98
"1455","2012-10-09",2.93
"1456","2012-10-10",2.91
"1457","2012-10-11",2.94
"1458","2012-10-12",2.98
"1459","2012-10-15",3.03
"1460","2012-10-16",3.01
"1461","2012-10-17",2.96
"1462","2012-10-18",2.95
"1463","2012-10-19",2.94
"1464","2012-10-22",2.96
"1465","2012-10-23",2.9
"1466","2012-10-24",2.9
"1467","2012-10-25",2.87
"1468","2012-10-26",2.89
"1469","2012-10-31",2.9
"1470","2012-11-01",2.92
"1471","2012-11-02",2.89
"1472","2012-11-05",2.9
"1473","2012-11-06",3.07
"1474","2012-11-07",3.74
"1475","2012-11-08",3.67
"1476","2012-11-09",3.52
"1477","2012-11-12",3.65
"1478","2012-11-13",3.64
"1479","2012-11-14",3.81
"1480","2012-11-15",3.84
"1481","2012-11-16",3.9
"1482","2012-11-19",4.05
"1483","2012-11-20",4.04
"1484","2012-11-21",4.11
"1485","2012-11-23",4.19
"1486","2012-11-26",4.11
"1487","2012-11-27",4.15
"1488","2012-11-28",4.06
"1489","2012-11-29",4.14
"1490","2012-11-30",4.18
"1491","2012-12-03",4.2
"1492","2012-12-04",4.19
"1493","2012-12-05",4.22
"1494","2012-12-06",4.18
"1495","2012-12-07",4.18
"1496","2012-12-10",4.21
"1497","2012-12-11",4.26
"1498","2012-12-12",4.24
"1499","2012-12-13",4.26
"1500","2012-12-14",4.17
"1501","2012-12-17",4.18
"1502","2012-12-18",4.18
"1503","2012-12-19",4.19
"1504","2012-12-20",4.18
"1505","2012-12-21",4.18
"1506","2012-12-24",4.18
"1507","2012-12-26",4.15
"1508","2012-12-27",4.12
"1509","2012-12-28",4.01
"1510","2012-12-31",4.03
"1511","2013-01-02",4.07
"1512","2013-01-03",4.07
"1513","2013-01-04",4.18
"1514","2013-01-07",4.18
"1515","2013-01-08",4.1
"1516","2013-01-09",4.02
"1517","2013-01-10",4.06
"1518","2013-01-11",4
"1519","2013-01-14",4.1
"1520","2013-01-15",4.11
"1521","2013-01-16",4.06
"1522","2013-01-17",4.1
"1523","2013-01-18",4.08
"1524","2013-01-22",4.05
"1525","2013-01-23",4.04
"1526","2013-01-24",4.02
"1527","2013-01-25",4.03
"1528","2013-01-28",4.1
"1529","2013-01-29",4.12
"1530","2013-01-30",4.15
"1531","2013-01-31",4.31
"1532","2013-02-01",4.34
"1533","2013-02-04",4.23
"1534","2013-02-05",4.38
"1535","2013-02-06",4.45
"1536","2013-02-07",4.41
"1537","2013-02-08",4.42
"1538","2013-02-11",4.43
"1539","2013-02-12",4.45
"1540","2013-02-13",4.46
"1541","2013-02-14",4.42
"1542","2013-02-15",4.46
"1543","2013-02-19",4.62
"1544","2013-02-20",4.47
"1545","2013-02-21",4.48
"1546","2013-02-22",4.51
"1547","2013-02-25",4.56
"1548","2013-02-26",4.59
"1549","2013-02-27",4.97
"1550","2013-02-28",5.02
"1551","2013-03-01",5.06
"1552","2013-03-04",5.05
"1553","2013-03-05",5.07
"1554","2013-03-06",5.05
"1555","2013-03-07",5.08
"1556","2013-03-08",5.01
"1557","2013-03-11",5.09
"1558","2013-03-12",5.06
"1559","2013-03-13",5.02
"1560","2013-03-14",5.07
"1561","2013-03-15",4.82
"1562","2013-03-18",4.94
"1563","2013-03-19",4.89
"1564","2013-03-20",4.84
"1565","2013-03-21",4.86
"1566","2013-03-22",4.96
"1567","2013-03-25",5.44
"1568","2013-03-26",5.87
"1569","2013-03-27",5.92
"1570","2013-03-28",5.85
"1571","2013-04-01",5.99
"1572","2013-04-02",5.93
"1573","2013-04-03",5.94
"1574","2013-04-04",5.9
"1575","2013-04-05",5.84
"1576","2013-04-08",6.18
"1577","2013-04-09",6.37
"1578","2013-04-10",6.8
"1579","2013-04-11",7
"1580","2013-04-12",7.03
"1581","2013-04-15",6.64
"1582","2013-04-16",6.68
"1583","2013-04-17",6.59
"1584","2013-04-18",6.34
"1585","2013-04-19",6.78
"1586","2013-04-22",6.95
"1587","2013-04-23",6.93
"1588","2013-04-24",6.87
"1589","2013-04-25",7.12
"1590","2013-04-26",7
"1591","2013-04-29",7.05
"1592","2013-04-30",6.93
"1593","2013-05-01",6.97
"1594","2013-05-02",6.98
"1595","2013-05-03",6.93
"1596","2013-05-06",6.66
"1597","2013-05-07",6.51
"1598","2013-05-08",6.16
"1599","2013-05-09",5.92
"1600","2013-05-10",4.66
"1601","2013-05-13",4.9
"1602","2013-05-14",4.59
"1603","2013-05-15",4.72
"1604","2013-05-16",4.55
"1605","2013-05-17",4.68
"1606","2013-05-20",4.64
"1607","2013-05-21",4.61
"1608","2013-05-22",4.66
"1609","2013-05-23",4.66
"1610","2013-05-24",4.69
"1611","2013-05-28",4.98
"1612","2013-05-29",4.86
"1613","2013-05-30",4.78
"1614","2013-05-31",4.82
"1615","2013-06-03",4.83
"1616","2013-06-04",4.8
"1617","2013-06-05",4.78
"1618","2013-06-06",4.82
"1619","2013-06-07",4.73
"1620","2013-06-10",4.73
"1621","2013-06-11",4.78
"1622","2013-06-12",4.7
"1623","2013-06-13",4.75
"1624","2013-06-14",4.69
"1625","2013-06-17",4.72
"1626","2013-06-18",4.75
"1627","2013-06-19",4.72
"1628","2013-06-20",4.63
"1629","2013-06-21",4.8
"1630","2013-06-24",4.69
"1631","2013-06-25",4.69
"1632","2013-06-26",4.75
"1633","2013-06-27",4.71
"1634","2013-06-28",4.73
"1635","2013-07-01",4.68
"1636","2013-07-02",4.63
"1637","2013-07-03",4.72
"1638","2013-07-05",4.78
"1639","2013-07-08",4.83
"1640","2013-07-09",4.94
"1641","2013-07-10",4.92
"1642","2013-07-11",4.98
"1643","2013-07-12",5.06
"1644","2013-07-15",5.09
"1645","2013-07-16",5.13
"1646","2013-07-17",5.1
"1647","2013-07-18",5.12
"1648","2013-07-19",5.11
"1649","2013-07-22",5.14
"1650","2013-07-23",5.12
"1651","2013-07-24",5.1
"1652","2013-07-25",5.19
"1653","2013-07-26",5.23
"1654","2013-07-29",5.2
"1655","2013-07-30",5.33
"1656","2013-07-31",5.33
"1657","2013-08-01",5.57
"1658","2013-08-02",5.47
"1659","2013-08-05",5.42
"1660","2013-08-06",5.4
"1661","2013-08-07",5.41
"1662","2013-08-08",5.41
"1663","2013-08-09",5.48
"1664","2013-08-12",5.49
"1665","2013-08-13",5.87
"1666","2013-08-14",6.16
"1667","2013-08-15",6
"1668","2013-08-16",5.84
"1669","2013-08-19",6.07
"1670","2013-08-20",6.08
"1671","2013-08-21",6.13
"1672","2013-08-22",6.01
"1673","2013-08-23",6.11
"1674","2013-08-26",6.17
"1675","2013-08-27",6.2
"1676","2013-08-28",6.16
"1677","2013-08-29",6.21
"1678","2013-08-30",6.21
"1679","2013-09-03",6.2
"1680","2013-09-04",6.2
"1681","2013-09-05",6.21
"1682","2013-09-06",6.23
"1683","2013-09-09",6.23
"1684","2013-09-10",6.23
"1685","2013-09-11",6.15
"1686","2013-09-12",6.05
"1687","2013-09-13",6.21
"1688","2013-09-16",6.23
"1689","2013-09-17",6.21
"1690","2013-09-18",6.25
"1691","2013-09-19",6.45
"1692","2013-09-20",6.4
"1693","2013-09-23",6.3
"1694","2013-09-24",6.32
"1695","2013-09-25",6.36
"1696","2013-09-26",6.29
"1697","2013-09-27",6.37
"1698","2013-09-30",6.44
"1699","2013-10-01",6.41
"1700","2013-10-02",6.39
"1701","2013-10-03",6.29
"1702","2013-10-04",6.14
"1703","2013-10-07",6.12
"1704","2013-10-08",6.05
"1705","2013-10-09",6.15
"1706","2013-10-10",6.16
"1707","2013-10-11",6.11
"1708","2013-10-14",6.17
"1709","2013-10-15",6.17
"1710","2013-10-16",6.26
"1711","2013-10-17",6.27
"1712","2013-10-18",6.27
"1713","2013-10-21",6.3
"1714","2013-10-22",6.37
"1715","2013-10-23",6.33
"1716","2013-10-24",6.4
"1717","2013-10-25",6.46
"1718","2013-10-28",6.34
"1719","2013-10-29",6.42
"1720","2013-10-30",6.31
"1721","2013-10-31",6.26
"1722","2013-11-01",6.31
"1723","2013-11-04",6.32
"1724","2013-11-05",6.34
"1725","2013-11-06",6.28
"1726","2013-11-07",6.09
"1727","2013-11-08",6.46
"1728","2013-11-11",6.46
"1729","2013-11-12",6.27
"1730","2013-11-13",6.37
"1731","2013-11-14",6.43
"1732","2013-11-15",6.36
"1733","2013-11-18",6.26
"1734","2013-11-19",6.39
"1735","2013-11-20",6.2
"1736","2013-11-21",6.32
"1737","2013-11-22",6.45
"1738","2013-11-25",6.34
"1739","2013-11-26",6.4
"1740","2013-11-27",6.37
"1741","2013-11-29",6.4
"1742","2013-12-02",6.5
"1743","2013-12-03",6.46
"1744","2013-12-04",6.35
"1745","2013-12-05",6.31
"1746","2013-12-06",6.45
"1747","2013-12-09",6.4
"1748","2013-12-10",6.37
"1749","2013-12-11",6.31
"1750","2013-12-12",6.33
"1751","2013-12-13",6.3
"1752","2013-12-16",6.23
"1753","2013-12-17",6.22
"1754","2013-12-18",6.25
"1755","2013-12-19",6.26
"1756","2013-12-20",6.49
"1757","2013-12-23",6.5
"1758","2013-12-24",6.5
"1759","2013-12-26",6.5
"1760","2013-12-27",6.5
"1761","2013-12-30",6.5
"1762","2013-12-31",6.49
"1763","2014-01-02",6.49
"1764","2014-01-03",6.62
"1765","2014-01-06",6.6
"1766","2014-01-07",6.65
"1767","2014-01-08",6.71
"1768","2014-01-09",6.68
"1769","2014-01-10",6.71
"1770","2014-01-13",6.68
"1771","2014-01-14",6.66
"1772","2014-01-15",6.68
"1773","2014-01-16",6.68
"1774","2014-01-17",6.75
"1775","2014-01-21",6.68
"1776","2014-01-22",6.63
"1777","2014-01-23",6.73
"1778","2014-01-24",6.43
"1779","2014-01-27",6.42
"1780","2014-01-28",6.65
"1781","2014-01-29",6.4
"1782","2014-01-30",6.4
"1783","2014-01-31",6.37
"1784","2014-02-03",6.35
"1785","2014-02-04",6.34
"1786","2014-02-05",6.51
"1787","2014-02-06",6.54
"1788","2014-02-07",6.38
"1789","2014-02-10",6.46
"1790","2014-02-11",6.43
"1791","2014-02-12",6.64
"1792","2014-02-13",6.75
"1793","2014-02-14",6.95
"1794","2014-02-18",6.96
"1795","2014-02-19",6.83
"1796","2014-02-20",6.92
"1797","2014-02-21",7.02
"1798","2014-02-24",7.07
"1799","2014-02-25",6.97
"1800","2014-02-26",7
"1801","2014-02-27",6.95
"1802","2014-02-28",6.95
"1803","2014-03-03",6.97
"1804","2014-03-04",7
"1805","2014-03-05",7
"1806","2014-03-06",7
"1807","2014-03-07",7
"1808","2014-03-10",7
"1809","2014-03-11",6.96
"1810","2014-03-12",6.78
"1811","2014-03-13",6.8
"1812","2014-03-14",6.93
"1813","2014-03-17",6.8
"1814","2014-03-18",6.8
"1815","2014-03-19",6.85
"1816","2014-03-20",6.95
"1817","2014-03-21",6.91
"1818","2014-03-24",6.8
"1819","2014-03-25",6.76
"1820","2014-03-26",6.76
"1821","2014-03-27",6.83
"1822","2014-03-28",6.9
"1823","2014-03-31",6.85
"1824","2014-04-01",6.88
"1825","2014-04-02",6.9
"1826","2014-04-03",6.9
"1827","2014-04-04",6.9
"1828","2014-04-07",6.9
"1829","2014-04-08",6.85
"1830","2014-04-09",6.87
"1831","2014-04-10",6.81
"1832","2014-04-11",6.79
"1833","2014-04-14",6.75
"1834","2014-04-15",6.78
"1835","2014-04-16",6.89
"1836","2014-04-17",6.82
"1837","2014-04-21",6.99
"1838","2014-04-22",7
"1839","2014-04-23",6.97
"1840","2014-04-24",7.13
"1841","2014-04-25",7.03
"1842","2014-04-28",7.08
"1843","2014-04-29",7.09
"1844","2014-04-30",6.95
"1845","2014-05-01",6.96
"1846","2014-05-02",7.2
"1847","2014-05-05",7.32
"1848","2014-05-06",7.44
"1849","2014-05-07",7.34
"1850","2014-05-08",7.3
"1851","2014-05-09",7.12
"1852","2014-05-12",7.04
"1853","2014-05-13",7.03
"1854","2014-05-14",7.04
"1855","2014-05-15",6.89
"1856","2014-05-16",6.96
"1857","2014-05-19",7.01
"1858","2014-05-20",7.06
"1859","2014-05-21",7
"1860","2014-05-22",7.01
"1861","2014-05-23",7.03
"1862","2014-05-27",7.13
"1863","2014-05-28",7.09
"1864","2014-05-29",7.14
"1865","2014-05-30",7.2
"1866","2014-06-02",7.09
"1867","2014-06-03",7.05
"1868","2014-06-04",7.05
"1869","2014-06-05",7.26
"1870","2014-06-06",7.28
"1871","2014-06-09",7.26
"1872","2014-06-10",7.27
"1873","2014-06-11",7.22
"1874","2014-06-12",7.13
"1875","2014-06-13",7.22
"1876","2014-06-16",7.05
"1877","2014-06-17",7.25
"1878","2014-06-18",7.35
"1879","2014-06-19",7.5
"1880","2014-06-20",7.51
"1881","2014-06-23",7.38
"1882","2014-06-24",7.38
"1883","2014-06-25",7.41
"1884","2014-06-26",7.49
"1885","2014-06-27",7.78
"1886","2014-06-30",7.72
"1887","2014-07-01",7.52
"1888","2014-07-02",7.53
"1889","2014-07-03",7.52
"1890","2014-07-07",7.52
"1891","2014-07-08",7.4
"1892","2014-07-09",7.59
"1893","2014-07-10",7.43
"1894","2014-07-11",7.39
"1895","2014-07-14",7.5
"1896","2014-07-15",7.41
"1897","2014-07-16",7.37
"1898","2014-07-17",7.26
"1899","2014-07-18",7.32
"1900","2014-07-21",7.28
"1901","2014-07-22",7.29
"1902","2014-07-23",7.25
"1903","2014-07-24",7.24
"1904","2014-07-25",7.18
"1905","2014-07-28",7.1
"1906","2014-07-29",7.09
"1907","2014-07-30",7.13
"1908","2014-07-31",7.11
"1909","2014-08-01",7.07
"1910","2014-08-04",7.25
"1911","2014-08-05",7.25
"1912","2014-08-06",7.2
"1913","2014-08-07",7.23
"1914","2014-08-08",7.34
"1915","2014-08-11",7.36
"1916","2014-08-12",7.12
"1917","2014-08-13",6.98
"1918","2014-08-14",6.8
"1919","2014-08-15",7.08
"1920","2014-08-18",7.01
"1921","2014-08-19",7.21
"1922","2014-08-20",7.09
"1923","2014-08-21",7.16
"1924","2014-08-22",7.11
"1925","2014-08-25",7.19
"1926","2014-08-26",7.15
"1927","2014-08-27",7.15
"1928","2014-08-28",7.15
"1929","2014-08-29",7.25
"1930","2014-09-02",7.15
"1931","2014-09-03",7.17
"1932","2014-09-04",7.34
"1933","2014-09-05",7.4
"1934","2014-09-08",7.42
"1935","2014-09-09",7.44
