"","date","NLTX"
"998","2018-02-21",15.02
"999","2018-02-22",14.64
"1000","2018-02-23",15.12
"1001","2018-02-26",15.15
"1002","2018-02-27",14.13
"1003","2018-02-28",14.49
"1004","2018-03-01",14.21
"1005","2018-03-02",14.66
"1006","2018-03-05",14.89
"1007","2018-03-06",15.2
"1008","2018-03-07",15.86
"1009","2018-03-08",15.68
"1010","2018-03-09",16.549999
"1011","2018-03-12",16.370001
"1012","2018-03-13",14.96
"1013","2018-03-14",14.525
"1014","2018-03-15",14.57
"1015","2018-03-16",14.69
"1016","2018-03-19",14.42
"1017","2018-03-20",14.28
"1018","2018-03-21",14.44
"1019","2018-03-22",14.55
"1020","2018-03-23",15.55
"1021","2018-03-26",14.99
"1022","2018-03-27",14.49
"1023","2018-03-28",14.17
"1024","2018-03-29",14.08
"1025","2018-04-02",13.68
"1026","2018-04-03",13.67
"1027","2018-04-04",13.85
"1028","2018-04-05",13.91
"1029","2018-04-06",13.44
"1030","2018-04-09",13.56
"1031","2018-04-10",13.46
"1032","2018-04-11",13.47
"1033","2018-04-12",13.35
"1034","2018-04-13",12.95
"1035","2018-04-16",13.14
"1036","2018-04-17",13.42
"1037","2018-04-18",13.29
"1038","2018-04-19",12.63
"1039","2018-04-20",12.59
"1040","2018-04-23",12.42
"1041","2018-04-24",12.58
"1042","2018-04-25",12.96
"1043","2018-04-26",12.7
"1044","2018-04-27",12.19
"1045","2018-04-30",12.19
"1046","2018-05-01",12.57
"1047","2018-05-02",12.79
"1048","2018-05-03",12.77
"1049","2018-05-04",12.8
"1050","2018-05-07",13.1
"1051","2018-05-08",13.11
"1052","2018-05-09",12.56
"1053","2018-05-10",12.79
"1054","2018-05-11",12.74
"1055","2018-05-14",12.42
"1056","2018-05-15",12.8
"1057","2018-05-16",13.21
"1058","2018-05-17",13.07
"1059","2018-05-18",12.68
"1060","2018-05-21",12.51
"1061","2018-05-22",12.37
"1062","2018-05-23",12.74
"1063","2018-05-24",12.56
"1064","2018-05-25",13.16
"1065","2018-05-29",13.13
"1066","2018-05-30",13.25
"1067","2018-05-31",14.34
"1068","2018-06-01",14.59
"1069","2018-06-04",14.5
"1070","2018-06-05",15.03
"1071","2018-06-06",14.92
"1072","2018-06-07",14.46
"1073","2018-06-08",14.13
"1074","2018-06-11",13.73
"1075","2018-06-12",14.14
"1076","2018-06-13",14.53
"1077","2018-06-14",14.94
"1078","2018-06-15",15.29
"1079","2018-06-18",15.72
"1080","2018-06-19",15.28
"1081","2018-06-20",15.64
"1082","2018-06-21",14.72
"1083","2018-06-22",15.51
"1084","2018-06-25",15.41
"1085","2018-06-26",15.31
"1086","2018-06-27",2.34
"1087","2018-06-28",2.26
"1088","2018-06-29",2.65
"1089","2018-07-02",2.57
"1090","2018-07-03",2.7
"1091","2018-07-05",2.73
"1092","2018-07-06",2.85
"1093","2018-07-09",2.9
"1094","2018-07-10",2.73
"1095","2018-07-11",2.7
"1096","2018-07-12",2.71
"1097","2018-07-13",2.65
"1098","2018-07-16",2.53
"1099","2018-07-17",2.98
"1100","2018-07-18",2.91
"1101","2018-07-19",3.17
"1102","2018-07-20",3.01
"1103","2018-07-23",3.1
"1104","2018-07-24",2.97
"1105","2018-07-25",2.94
"1106","2018-07-26",3.02
"1107","2018-07-27",2.91
"1108","2018-07-30",2.9
"1109","2018-07-31",2.96
"1110","2018-08-01",3.02
"1111","2018-08-02",3.01
"1112","2018-08-03",3
"1113","2018-08-06",3.06
"1114","2018-08-07",3.07
"1115","2018-08-08",3.04
"1116","2018-08-09",3.17
"1117","2018-08-10",3.11
"1118","2018-08-13",3.25
"1119","2018-08-14",3.26
"1120","2018-08-15",2.85
"1121","2018-08-16",3.09
"1122","2018-08-17",3.01
"1123","2018-08-20",3.05
"1124","2018-08-21",3
"1125","2018-08-22",3.01
"1126","2018-08-23",3.01
"1127","2018-08-24",3.18
"1128","2018-08-27",3.03
"1129","2018-08-28",3.17
"1130","2018-08-29",3.09
"1131","2018-08-30",3.08
"1132","2018-08-31",3.12
"1133","2018-09-04",3.06
"1134","2018-09-05",3.03
"1135","2018-09-06",2.95
"1136","2018-09-07",2.95
"1137","2018-09-10",3.01
"1138","2018-09-11",2.99
"1139","2018-09-12",2.85
"1140","2018-09-13",2.87
"1141","2018-09-14",2.81
"1142","2018-09-17",2.71
"1143","2018-09-18",2.84
"1144","2018-09-19",2.77
"1145","2018-09-20",2.87
"1146","2018-09-21",2.93
"1147","2018-09-24",2.91
"1148","2018-09-25",2.9
"1149","2018-09-26",2.89
"1150","2018-09-27",2.92
"1151","2018-09-28",2.93
"1152","2018-10-01",2.86
"1153","2018-10-02",2.79
"1154","2018-10-03",2.85
"1155","2018-10-04",2.78
"1156","2018-10-05",2.74
"1157","2018-10-08",2.75
"1158","2018-10-09",2.68
"1159","2018-10-10",2.62
"1160","2018-10-11",2.67
"1161","2018-10-12",2.61
"1162","2018-10-15",2.6
"1163","2018-10-16",2.63
"1164","2018-10-17",2.61
"1165","2018-10-18",2.66
"1166","2018-10-19",2.59
"1167","2018-10-22",2.55
"1168","2018-10-23",2.67
"1169","2018-10-24",2.57
"1170","2018-10-25",2.61
"1171","2018-10-26",2.65
"1172","2018-10-29",2.57
"1173","2018-10-30",2.56
"1174","2018-10-31",2.58
"1175","2018-11-01",2.71
"1176","2018-11-02",2.65
"1177","2018-11-05",2.57
"1178","2018-11-06",2.61
"1179","2018-11-07",2.53
"1180","2018-11-08",2.52
"1181","2018-11-09",2.34
"1182","2018-11-12",2.26
"1183","2018-11-13",2.24
"1184","2018-11-14",2.15
"1185","2018-11-15",2.135
"1186","2018-11-16",2.16
"1187","2018-11-19",2.2
"1188","2018-11-20",2.2
"1189","2018-11-21",2.2
"1190","2018-11-23",2.26
"1191","2018-11-26",2.27
"1192","2018-11-27",2.36
"1193","2018-11-28",2.36
"1194","2018-11-29",2.26
"1195","2018-11-30",2.37
"1196","2018-12-03",2.47
"1197","2018-12-04",2.45
"1198","2018-12-06",2.39
"1199","2018-12-07",2.3
"1200","2018-12-10",2.325
"1201","2018-12-11",2.32
"1202","2018-12-12",2.33
"1203","2018-12-13",2.27
"1204","2018-12-14",2.29
"1205","2018-12-17",2.31
"1206","2018-12-18",2.3
"1207","2018-12-19",2.29
"1208","2018-12-20",2.2
"1209","2018-12-21",2.11
"1210","2018-12-24",2.12
"1211","2018-12-26",2.08
"1212","2018-12-27",2.1
"1213","2018-12-28",2.07
"1214","2018-12-31",2.16
"1215","2019-01-02",2.33
"1216","2019-01-03",2.23
"1217","2019-01-04",2.43
"1218","2019-01-07",2.46
"1219","2019-01-08",2.44
"1220","2019-01-09",2.51
"1221","2019-01-10",2.43
"1222","2019-01-11",2.45
"1223","2019-01-14",2.4
"1224","2019-01-15",2.31
"1225","2019-01-16",2.36
"1226","2019-01-17",2.36
"1227","2019-01-18",2.383
"1228","2019-01-22",2.39
"1229","2019-01-23",2.3
"1230","2019-01-24",2.32
"1231","2019-01-25",2.31
"1232","2019-01-28",2.28
"1233","2019-01-29",2.25
"1234","2019-01-30",2.24
"1235","2019-01-31",2.3
"1236","2019-02-01",2.39
"1237","2019-02-04",2.34
"1238","2019-02-05",2.335
"1239","2019-02-06",2.4
"1240","2019-02-07",2.45
"1241","2019-02-08",2.45
"1242","2019-02-11",2.44
"1243","2019-02-12",2.52
"1244","2019-02-13",2.58
"1245","2019-02-14",2.68
"1246","2019-02-15",2.68
"1247","2019-02-19",2.62
"1248","2019-02-20",2.59
"1249","2019-02-21",2.56
"1250","2019-02-22",2.555
"1251","2019-02-25",2.6
"1252","2019-02-26",2.71
"1253","2019-02-27",2.66
"1254","2019-02-28",2.64
"1255","2019-03-01",2.78
"1256","2019-03-04",2.76
"1257","2019-03-05",2.68
"1258","2019-03-06",2.36
"1259","2019-03-07",2.67
"1260","2019-03-08",2.67
"1261","2019-03-11",2.66
"1262","2019-03-12",2.65
"1263","2019-03-13",2.67
"1264","2019-03-14",2.64
"1265","2019-03-15",2.73
"1266","2019-03-18",2.72
"1267","2019-03-19",2.72
"1268","2019-03-20",2.78
"1269","2019-03-21",2.79
"1270","2019-03-22",2.72
"1271","2019-03-25",2.67
"1272","2019-03-26",2.69
"1273","2019-03-27",2.7
"1274","2019-03-28",2.69
"1275","2019-03-29",2.695
"1276","2019-04-01",2.73
"1277","2019-04-02",2.67
"1278","2019-04-03",2.67
"1279","2019-04-04",2.67
"1280","2019-04-05",2.63
"1281","2019-04-08",2.7
"1282","2019-04-09",2.63
"1283","2019-04-10",2.64
"1284","2019-04-11",2.61
"1285","2019-04-12",2.57
"1286","2019-04-15",2.55
"1287","2019-04-16",2.62
"1288","2019-04-17",2.58
"1289","2019-04-18",2.59
"1290","2019-04-22",2.65
"1291","2019-04-23",2.66
"1292","2019-04-24",2.73
"1293","2019-04-25",2.72
"1294","2019-04-26",2.67
"1295","2019-04-29",2.7
"1296","2019-04-30",2.67
"1297","2019-05-01",2.67
"1298","2019-05-02",2.71
"1299","2019-05-03",2.69
"1300","2019-05-06",2.75
"1301","2019-05-07",2.68
"1302","2019-05-08",2.77
"1303","2019-05-09",2.77
"1304","2019-05-10",2.77
"1305","2019-05-13",2.73
"1306","2019-05-14",2.685
"1307","2019-05-15",2.7
"1308","2019-05-16",2.71
"1309","2019-05-17",2.68
"1310","2019-05-20",2.68
"1311","2019-05-21",2.68
"1312","2019-05-22",2.62
"1313","2019-05-23",2.57
"1314","2019-05-24",2.62
"1315","2019-05-28",2.62
"1316","2019-05-29",2.65
"1317","2019-05-30",2.66
"1318","2019-05-31",2.61
"1319","2019-06-03",2.58
"1320","2019-06-04",2.49
"1321","2019-06-05",2.33
"1322","2019-06-06",2.29
"1323","2019-06-07",2.38
"1324","2019-06-10",2.42
"1325","2019-06-11",2.32
"1326","2019-06-12",2.3
"1327","2019-06-13",2.27
"1328","2019-06-14",2.3
"1329","2019-06-17",2.285
"1330","2019-06-18",2.34
"1331","2019-06-19",2.32
"1332","2019-06-20",2.39
"1333","2019-06-21",2.34
"1334","2019-06-24",2.38
"1335","2019-06-25",2.38
"1336","2019-06-26",2.4
"1337","2019-06-27",2.39
"1338","2019-06-28",2.36
"1339","2019-07-01",2.33
"1340","2019-07-02",2.41
"1341","2019-07-03",2.39
"1342","2019-07-05",2.36
"1343","2019-07-08",2.43
"1344","2019-07-09",2.42
"1345","2019-07-10",2.38
"1346","2019-07-11",2.4
"1347","2019-07-12",2.41
"1348","2019-07-15",2.45
"1349","2019-07-16",2.51
"1350","2019-07-17",2.44
"1351","2019-07-18",2.47
"1352","2019-07-19",2.43
"1353","2019-07-22",2.46
"1354","2019-07-23",2.76
"1355","2019-07-24",2.76
"1356","2019-07-25",2.65
"1357","2019-07-26",2.73
"1358","2019-07-29",2.61
"1359","2019-07-30",2.72
"1360","2019-07-31",2.67
"1361","2019-08-01",2.86
"1362","2019-08-02",2.9
"1363","2019-08-05",2.88
"1364","2019-08-06",2.92
"1365","2019-08-07",3.28
"1366","2019-08-08",3.47
"1367","2019-08-09",3.68
"1368","2019-08-12",3.68
"1369","2019-08-13",3.68
"1370","2019-08-14",3.68
"1371","2019-08-15",3.68
"1372","2019-08-16",3.68
"1373","2019-08-19",3.68
"1374","2019-08-20",3.76
"1375","2019-08-21",3.7
"1376","2019-08-22",3.61
"1377","2019-08-23",3.565
"1378","2019-08-26",3.4
"1379","2019-08-27",3.39
"1380","2019-08-28",3.12
"1381","2019-08-29",3.49
"1382","2019-08-30",3.34
"1383","2019-09-03",2.8
"1384","2019-09-04",2.66
"1385","2019-09-05",2.68
"1386","2019-09-06",2.65
"1387","2019-09-09",2.9
"1388","2019-09-10",3.11
"1389","2019-09-11",3.23
"1390","2019-09-12",3.44
"1391","2019-09-13",3.53
"1392","2019-09-16",3.545
"1393","2019-09-17",3.54
"1394","2019-09-18",3.67
"1395","2019-09-19",3.34
"1396","2019-09-20",3.33
"1397","2019-09-23",3.21
"1398","2019-09-24",3.2
"1399","2019-09-25",3.24
"1400","2019-09-26",3.16
"1401","2019-09-27",3.05
"1402","2019-09-30",2.85
"1403","2019-10-01",2.82
"1404","2019-10-02",2.81
"1405","2019-10-03",2.94
"1406","2019-10-04",2.87
"1407","2019-10-07",2.86
"1408","2019-10-08",2.79
"1409","2019-10-09",2.65
"1410","2019-10-10",2.82
"1411","2019-10-11",2.89
"1412","2019-10-14",2.76
"1413","2019-10-15",2.855
"1414","2019-10-16",2.91
"1415","2019-10-17",2.74
"1416","2019-10-18",2.78
"1417","2019-10-21",2.71
"1418","2019-10-22",2.72
"1419","2019-10-23",2.81
"1420","2019-10-24",2.86
"1421","2019-10-25",3.02
"1422","2019-10-28",3
"1423","2019-10-29",2.96
"1424","2019-10-30",2.98
"1425","2019-10-31",2.98
"1426","2019-11-01",3
"1427","2019-11-04",3.09
"1428","2019-11-05",2.93
"1429","2019-11-06",2.95
"1430","2019-11-07",2.94
"1431","2019-11-08",2.94
"1432","2019-11-11",2.98
"1433","2019-11-12",2.97
"1434","2019-11-13",2.92
"1435","2019-11-14",2.81
"1436","2019-11-15",2.85
"1437","2019-11-18",3
"1438","2019-11-19",3
"1439","2019-11-20",3.25
"1440","2019-11-21",3.21
"1441","2019-11-22",3.47
"1442","2019-11-25",4.24
"1443","2019-11-26",5.14
"1444","2019-11-27",5.46
"1445","2019-11-29",5.58
"1446","2019-12-02",5.3
"1447","2019-12-03",5.23
"1448","2019-12-04",4.88
"1449","2019-12-05",4.44
"1450","2019-12-06",4.06
"1451","2019-12-09",6.28
"1452","2019-12-10",7.96
"1453","2019-12-11",7.77
"1454","2019-12-12",8.325
"1455","2019-12-13",8.2
"1456","2019-12-16",8.14
"1457","2019-12-17",9.22
"1458","2019-12-18",10.21
"1459","2019-12-19",10.68
"1460","2019-12-20",10.68
"1461","2019-12-23",12.72
"1462","2019-12-24",12.53
"1463","2019-12-26",11.66
"1464","2019-12-27",12.18
"1465","2019-12-30",11.68
"1466","2019-12-31",12.32
"1467","2020-01-02",11.85
"1468","2020-01-03",10.85
"1469","2020-01-06",11.23
"1470","2020-01-07",10.98
"1471","2020-01-08",9.94
"1472","2020-01-09",9.04
"1473","2020-01-10",8.75
"1474","2020-01-13",8.35
"1475","2020-01-14",8.32
"1476","2020-01-15",9.66
"1477","2020-01-16",10.46
"1478","2020-01-17",10.56
"1479","2020-01-21",11.11
"1480","2020-01-22",11.38
"1481","2020-01-23",11.28
"1482","2020-01-24",10.6
"1483","2020-01-27",11.06
"1484","2020-01-28",11.38
"1485","2020-01-29",11.34
"1486","2020-01-30",11.76
"1487","2020-01-31",12.36
"1488","2020-02-03",12.44
"1489","2020-02-04",13.21
"1490","2020-02-05",13.63
"1491","2020-02-06",13.64
"1492","2020-02-07",13.52
"1493","2020-02-10",12.55
"1494","2020-02-11",11.89
"1495","2020-02-12",11.97
"1496","2020-02-13",12.04
"1497","2020-02-14",11.06
"1498","2020-02-18",11.11
"1499","2020-02-19",10.71
"1500","2020-02-20",10.6
"1501","2020-02-21",10.27
"1502","2020-02-24",10.1
"1503","2020-02-25",10.75
"1504","2020-02-26",10
"1505","2020-02-27",10.16
"1506","2020-02-28",9.7
"1507","2020-03-02",10.62
"1508","2020-03-03",10.69
"1509","2020-03-04",10.63
"1510","2020-03-05",10.58
"1511","2020-03-06",9.42
"1512","2020-03-09",8.43
"1513","2020-03-10",8.42
"1514","2020-03-11",7.96
"1515","2020-03-12",7.53
"1516","2020-03-13",6.79
"1517","2020-03-16",6.44
"1518","2020-03-17",7.03
"1519","2020-03-18",6.12
"1520","2020-03-19",7.2
"1521","2020-03-20",8.03
"1522","2020-03-23",9.09
"1523","2020-03-24",9.18
"1524","2020-03-25",9.19
"1525","2020-03-26",9.88
"1526","2020-03-27",10.56
"1527","2020-03-30",11.07
"1528","2020-03-31",11.38
"1529","2020-04-01",10.8
"1530","2020-04-02",10.8
"1531","2020-04-03",10.1
"1532","2020-04-06",9.95
"1533","2020-04-07",9.95
"1534","2020-04-08",10.59
"1535","2020-04-09",11.35
"1536","2020-04-13",12.02
"1537","2020-04-14",13.51
"1538","2020-04-15",12.47
"1539","2020-04-16",12.69
"1540","2020-04-17",13.96
"1541","2020-04-20",13.43
"1542","2020-04-21",13.63
"1543","2020-04-22",13.79
"1544","2020-04-23",12.48
"1545","2020-04-24",12.53
"1546","2020-04-27",11.94
"1547","2020-04-28",10.75
"1548","2020-04-29",11.5
"1549","2020-04-30",11.14
"1550","2020-05-01",10.67
"1551","2020-05-04",11.06
"1552","2020-05-05",12.84
"1553","2020-05-06",12.5
"1554","2020-05-07",14.16
"1555","2020-05-08",14.28
"1556","2020-05-11",13.31
"1557","2020-05-12",13.67
"1558","2020-05-13",13.1
"1559","2020-05-14",13
"1560","2020-05-15",13.24
"1561","2020-05-18",12.96
"1562","2020-05-19",12.2
"1563","2020-05-20",12.78
"1564","2020-05-21",12.92
"1565","2020-05-22",12.84
"1566","2020-05-26",12.16
"1567","2020-05-27",12.14
"1568","2020-05-28",12.1
"1569","2020-05-29",12.18
"1570","2020-06-01",13.58
"1571","2020-06-02",13.29
"1572","2020-06-03",12.8
"1573","2020-06-04",12.19
"1574","2020-06-05",12.2
"1575","2020-06-08",13.69
"1576","2020-06-09",14.95
"1577","2020-06-10",14.47
"1578","2020-06-11",12.62
"1579","2020-06-12",12.8
"1580","2020-06-15",12.65
"1581","2020-06-16",13.29
"1582","2020-06-17",13.52
"1583","2020-06-18",15.28
"1584","2020-06-19",16.940001
"1585","2020-06-22",15.59
"1586","2020-06-23",17.049999
"1587","2020-06-24",16.57
"1588","2020-06-25",17.02
"1589","2020-06-26",15.38
"1590","2020-06-29",15.14
"1591","2020-06-30",16.6
"1592","2020-07-01",17.01
"1593","2020-07-02",14
"1594","2020-07-06",14.35
"1595","2020-07-07",14.51
"1596","2020-07-08",13.93
"1597","2020-07-09",12.93
"1598","2020-07-10",12.13
"1599","2020-07-13",11.08
"1600","2020-07-14",11.12
"1601","2020-07-15",11.755
"1602","2020-07-16",11.35
"1603","2020-07-17",11.36
"1604","2020-07-20",11.95
"1605","2020-07-21",11.78
"1606","2020-07-22",11.49
"1607","2020-07-23",11.04
"1608","2020-07-24",10.56
"1609","2020-07-27",10.49
"1610","2020-07-28",10.18
"1611","2020-07-29",10.05
"1612","2020-07-30",10.22
"1613","2020-07-31",9.68
"1614","2020-08-03",10.3
"1615","2020-08-04",10.2
"1616","2020-08-05",10.62
"1617","2020-08-06",10.69
"1618","2020-08-07",11.88
"1619","2020-08-10",12
"1620","2020-08-11",11.6
"1621","2020-08-12",11.99
"1622","2020-08-13",11.97
"1623","2020-08-14",12.29
"1624","2020-08-17",12.5
"1625","2020-08-18",12.6
"1626","2020-08-19",13.28
"1627","2020-08-20",13.37
"1628","2020-08-21",12.54
"1629","2020-08-24",11.97
"1630","2020-08-25",12.62
"1631","2020-08-26",12.39
"1632","2020-08-27",12.19
"1633","2020-08-28",12.41
"1634","2020-08-31",12.71
"1635","2020-09-01",12.72
"1636","2020-09-02",12.88
"1637","2020-09-03",12.35
"1638","2020-09-04",12.51
"1639","2020-09-08",12.25
"1640","2020-09-09",12.63
"1641","2020-09-10",12.21
"1642","2020-09-11",12.17
"1643","2020-09-14",12.86
"1644","2020-09-15",12.71
"1645","2020-09-16",13.33
"1646","2020-09-17",14.02
"1647","2020-09-18",13.895
"1648","2020-09-21",12.3
"1649","2020-09-22",11.83
"1650","2020-09-23",11.41
"1651","2020-09-24",11.23
"1652","2020-09-25",11.61
"1653","2020-09-28",11.35
"1654","2020-09-29",11.8
"1655","2020-09-30",12
"1656","2020-10-01",12.25
"1657","2020-10-02",12.28
"1658","2020-10-05",12.79
"1659","2020-10-06",12.47
"1660","2020-10-07",12.8
"1661","2020-10-08",13.36
"1662","2020-10-09",13.5
"1663","2020-10-12",12.83
"1664","2020-10-13",12.45
"1665","2020-10-14",11.86
"1666","2020-10-15",12.21
"1667","2020-10-16",12.45
"1668","2020-10-19",12.3
"1669","2020-10-20",11.63
"1670","2020-10-21",10.72
"1671","2020-10-22",11.14
"1672","2020-10-23",11.44
"1673","2020-10-26",11.21
"1674","2020-10-27",11.31
"1675","2020-10-28",10.97
"1676","2020-10-29",10.84
"1677","2020-10-30",10.49
"1678","2020-11-02",10.17
"1679","2020-11-03",11.05
"1680","2020-11-04",11.48
"1681","2020-11-05",11.22
"1682","2020-11-06",11.19
"1683","2020-11-09",11.6
"1684","2020-11-10",11.84
"1685","2020-11-11",11.89
"1686","2020-11-12",12.5
"1687","2020-11-13",12.75
"1688","2020-11-16",12.2
"1689","2020-11-17",12.12
"1690","2020-11-18",12.05
"1691","2020-11-19",12.21
"1692","2020-11-20",12.52
"1693","2020-11-23",12.86
"1694","2020-11-24",12.12
"1695","2020-11-25",12.74
"1696","2020-11-27",13.45
