"","date","BSQR"
"1000","2010-12-20",8.07
"1001","2010-12-21",8.08
"1002","2010-12-22",8.35
"1003","2010-12-23",9.03
"1004","2010-12-27",8.84
"1005","2010-12-28",8.61
"1006","2010-12-29",8.6
"1007","2010-12-30",8.55
"1008","2010-12-31",8.75
"1009","2011-01-03",8.5
"1010","2011-01-04",8.74
"1011","2011-01-05",10.25
"1012","2011-01-06",10.37
"1013","2011-01-07",10.75
"1014","2011-01-10",11.85
"1015","2011-01-11",11.66
"1016","2011-01-12",11.8
"1017","2011-01-13",11.46
"1018","2011-01-14",10.64
"1019","2011-01-18",10.88
"1020","2011-01-19",10.03
"1021","2011-01-20",9.58
"1022","2011-01-21",9.48
"1023","2011-01-24",9.75
"1024","2011-01-25",9.07
"1025","2011-01-26",9.42
"1026","2011-01-27",9.38
"1027","2011-01-28",9.14
"1028","2011-01-31",8.79
"1029","2011-02-01",9.65
"1030","2011-02-02",9.89
"1031","2011-02-03",9.56
"1032","2011-02-04",9.12
"1033","2011-02-07",9.42
"1034","2011-02-08",10.38
"1035","2011-02-09",10.85
"1036","2011-02-10",10.73
"1037","2011-02-11",10.78
"1038","2011-02-14",11.95
"1039","2011-02-15",11.47
"1040","2011-02-16",11.78
"1041","2011-02-17",13.18
"1042","2011-02-18",12.95
"1043","2011-02-22",11.83
"1044","2011-02-23",11.54
"1045","2011-02-24",11.07
"1046","2011-02-25",11.52
"1047","2011-02-28",12
"1048","2011-03-01",11.41
"1049","2011-03-02",11.28
"1050","2011-03-03",11.72
"1051","2011-03-04",9.07
"1052","2011-03-07",8.57
"1053","2011-03-08",8.18
"1054","2011-03-09",8.37
"1055","2011-03-10",7.98
"1056","2011-03-11",7.69
"1057","2011-03-14",7.21
"1058","2011-03-15",7.28
"1059","2011-03-16",6.99
"1060","2011-03-17",7.05
"1061","2011-03-18",7.49
"1062","2011-03-21",7.28
"1063","2011-03-22",7.5
"1064","2011-03-23",7.33
"1065","2011-03-24",7.58
"1066","2011-03-25",7.36
"1067","2011-03-28",7.26
"1068","2011-03-29",7.34
"1069","2011-03-30",7.3
"1070","2011-03-31",7.14
"1071","2011-04-01",7.07
"1072","2011-04-04",6.6
"1073","2011-04-05",6.42
"1074","2011-04-06",6.16
"1075","2011-04-07",6.21
"1076","2011-04-08",6.11
"1077","2011-04-11",6.05
"1078","2011-04-12",5.81
"1079","2011-04-13",6.21
"1080","2011-04-14",6.32
"1081","2011-04-15",6.16
"1082","2011-04-18",6.08
"1083","2011-04-19",6.25
"1084","2011-04-20",6.05
"1085","2011-04-21",6.45
"1086","2011-04-25",7.09
"1087","2011-04-26",6.98
"1088","2011-04-27",7.22
"1089","2011-04-28",6.98
"1090","2011-04-29",7.13
"1091","2011-05-02",6.96
"1092","2011-05-03",6.86
"1093","2011-05-04",6.7
"1094","2011-05-05",6.38
"1095","2011-05-06",6.23
"1096","2011-05-09",6.17
"1097","2011-05-10",6.48
"1098","2011-05-11",6.35
"1099","2011-05-12",6.35
"1100","2011-05-13",6.48
"1101","2011-05-16",6.1
"1102","2011-05-17",6.16
"1103","2011-05-18",6.22
"1104","2011-05-19",6.3
"1105","2011-05-20",6.28
"1106","2011-05-23",6.1
"1107","2011-05-24",6.12
"1108","2011-05-25",6.27
"1109","2011-05-26",6.45
"1110","2011-05-27",6.46
"1111","2011-05-31",6.44
"1112","2011-06-01",6.37
"1113","2011-06-02",6.19
"1114","2011-06-03",6.11
"1115","2011-06-06",5.94
"1116","2011-06-07",6.05
"1117","2011-06-08",5.94
"1118","2011-06-09",6.1
"1119","2011-06-10",6.14
"1120","2011-06-13",6.35
"1121","2011-06-14",6.34
"1122","2011-06-15",6.27
"1123","2011-06-16",6.05
"1124","2011-06-17",5.98
"1125","2011-06-20",5.92
"1126","2011-06-21",6.12
"1127","2011-06-22",5.97
"1128","2011-06-23",6.11
"1129","2011-06-24",6.19
"1130","2011-06-27",6.02
"1131","2011-06-28",6.17
"1132","2011-06-29",6.27
"1133","2011-06-30",6.27
"1134","2011-07-01",6.33
"1135","2011-07-05",6.48
"1136","2011-07-06",6.35
"1137","2011-07-07",6.5
"1138","2011-07-08",6.4
"1139","2011-07-11",6.45
"1140","2011-07-12",6.26
"1141","2011-07-13",6.38
"1142","2011-07-14",6.33
"1143","2011-07-15",6.28
"1144","2011-07-18",6.28
"1145","2011-07-19",6.28
"1146","2011-07-20",6.25
"1147","2011-07-21",6.25
"1148","2011-07-22",6.24
"1149","2011-07-25",6.31
"1150","2011-07-26",6.4
"1151","2011-07-27",6.32
"1152","2011-07-28",6.24
"1153","2011-07-29",6.24
"1154","2011-08-01",6.27
"1155","2011-08-02",6.15
"1156","2011-08-03",6.38
"1157","2011-08-04",5.51
"1158","2011-08-05",4.95
"1159","2011-08-08",4.47
"1160","2011-08-09",4.82
"1161","2011-08-10",4.61
"1162","2011-08-11",4.6
"1163","2011-08-12",4.54
"1164","2011-08-15",4.59
"1165","2011-08-16",4.5
"1166","2011-08-17",4.39
"1167","2011-08-18",4.52
"1168","2011-08-19",4.41
"1169","2011-08-22",4.46
"1170","2011-08-23",4.51
"1171","2011-08-24",4.55
"1172","2011-08-25",4.39
"1173","2011-08-26",4.56
"1174","2011-08-29",4.71
"1175","2011-08-30",4.57
"1176","2011-08-31",4.7
"1177","2011-09-01",4.67
"1178","2011-09-02",4.71
"1179","2011-09-06",4.63
"1180","2011-09-07",4.7
"1181","2011-09-08",4.55
"1182","2011-09-09",4.53
"1183","2011-09-12",4.53
"1184","2011-09-13",4.56
"1185","2011-09-14",4.7
"1186","2011-09-15",4.74
"1187","2011-09-16",5.45
"1188","2011-09-19",5.37
"1189","2011-09-20",5.2
"1190","2011-09-21",4.86
"1191","2011-09-22",4.49
"1192","2011-09-23",4.5
"1193","2011-09-26",4.47
"1194","2011-09-27",4.6
"1195","2011-09-28",4.44
"1196","2011-09-29",4.45
"1197","2011-09-30",4.45
"1198","2011-10-03",4.13
"1199","2011-10-04",4.24
"1200","2011-10-05",4.42
"1201","2011-10-06",4.45
"1202","2011-10-07",4.4
"1203","2011-10-10",4.45
"1204","2011-10-11",4.49
"1205","2011-10-12",4.56
"1206","2011-10-13",4.56
"1207","2011-10-14",4.63
"1208","2011-10-17",4.65
"1209","2011-10-18",4.6
"1210","2011-10-19",4.63
"1211","2011-10-20",4.66
"1212","2011-10-21",4.54
"1213","2011-10-24",4.63
"1214","2011-10-25",4.6
"1215","2011-10-26",4.7
"1216","2011-10-27",4.73
"1217","2011-10-28",4.82
"1218","2011-10-31",4.81
"1219","2011-11-01",4.79
"1220","2011-11-02",4.73
"1221","2011-11-03",4.66
"1222","2011-11-04",4.62
"1223","2011-11-07",4.69
"1224","2011-11-08",4.75
"1225","2011-11-09",4.76
"1226","2011-11-10",4.63
"1227","2011-11-11",4.5
"1228","2011-11-14",4.43
"1229","2011-11-15",4.42
"1230","2011-11-16",4.39
"1231","2011-11-17",4.35
"1232","2011-11-18",4.33
"1233","2011-11-21",4.26
"1234","2011-11-22",4.24
"1235","2011-11-23",4.18
"1236","2011-11-25",4.17
"1237","2011-11-28",4.4
"1238","2011-11-29",4.34
"1239","2011-11-30",4.34
"1240","2011-12-01",4.37
"1241","2011-12-02",4.16
"1242","2011-12-05",4.03
"1243","2011-12-06",4.21
"1244","2011-12-07",4.08
"1245","2011-12-08",3.87
"1246","2011-12-09",4.01
"1247","2011-12-12",3.83
"1248","2011-12-13",3.75
"1249","2011-12-14",3.62
"1250","2011-12-15",3.34
"1251","2011-12-16",3.3
"1252","2011-12-19",3.37
"1253","2011-12-20",3.43
"1254","2011-12-21",3.42
"1255","2011-12-22",3.49
"1256","2011-12-23",3.59
"1257","2011-12-27",3.54
"1258","2011-12-28",3.47
"1259","2011-12-29",3.41
"1260","2011-12-30",3.42
"1261","2012-01-03",3.27
"1262","2012-01-04",3.24
"1263","2012-01-05",3.26
"1264","2012-01-06",3.44
"1265","2012-01-09",3.37
"1266","2012-01-10",3.36
"1267","2012-01-11",3.45
"1268","2012-01-12",3.47
"1269","2012-01-13",3.41
"1270","2012-01-17",3.4
"1271","2012-01-18",3.45
"1272","2012-01-19",3.44
"1273","2012-01-20",3.34
"1274","2012-01-23",3.38
"1275","2012-01-24",3.43
"1276","2012-01-25",3.39
"1277","2012-01-26",3.54
"1278","2012-01-27",3.54
"1279","2012-01-30",3.51
"1280","2012-01-31",3.97
"1281","2012-02-01",4.01
"1282","2012-02-02",4.06
"1283","2012-02-03",4.1
"1284","2012-02-06",4.06
"1285","2012-02-07",4.1
"1286","2012-02-08",4.06
"1287","2012-02-09",4.25
"1288","2012-02-10",4.14
"1289","2012-02-13",4.19
"1290","2012-02-14",4.24
"1291","2012-02-15",4.28
"1292","2012-02-16",4.24
"1293","2012-02-17",4.24
"1294","2012-02-21",4.18
"1295","2012-02-22",4.08
"1296","2012-02-23",4.26
"1297","2012-02-24",3.96
"1298","2012-02-27",3.82
"1299","2012-02-28",3.77
"1300","2012-02-29",3.34
"1301","2012-03-01",3.25
"1302","2012-03-02",3.14
"1303","2012-03-05",3.27
"1304","2012-03-06",3.25
"1305","2012-03-07",3.22
"1306","2012-03-08",3.22
"1307","2012-03-09",3.28
"1308","2012-03-12",3.4
"1309","2012-03-13",3.45
"1310","2012-03-14",3.47
"1311","2012-03-15",3.5
"1312","2012-03-16",3.33
"1313","2012-03-19",3.33
"1314","2012-03-20",3.35
"1315","2012-03-21",3.45
"1316","2012-03-22",3.41
"1317","2012-03-23",3.38
"1318","2012-03-26",3.33
"1319","2012-03-27",3.33
"1320","2012-03-28",3.37
"1321","2012-03-29",3.35
"1322","2012-03-30",3.35
"1323","2012-04-02",3.35
"1324","2012-04-03",3.35
"1325","2012-04-04",3.34
"1326","2012-04-05",3.31
"1327","2012-04-09",3.31
"1328","2012-04-10",3.25
"1329","2012-04-11",3.2
"1330","2012-04-12",3.21
"1331","2012-04-13",3.08
"1332","2012-04-16",3.08
"1333","2012-04-17",3.09
"1334","2012-04-18",3.02
"1335","2012-04-19",3
"1336","2012-04-20",2.97
"1337","2012-04-23",2.85
"1338","2012-04-24",2.92
"1339","2012-04-25",2.91
"1340","2012-04-26",2.94
"1341","2012-04-27",3
"1342","2012-04-30",2.95
"1343","2012-05-01",3.06
"1344","2012-05-02",3
"1345","2012-05-03",2.97
"1346","2012-05-04",2.97
"1347","2012-05-07",3
"1348","2012-05-08",2.93
"1349","2012-05-09",2.97
"1350","2012-05-10",2.85
"1351","2012-05-11",2.66
"1352","2012-05-14",2.63
"1353","2012-05-15",2.68
"1354","2012-05-16",2.6
"1355","2012-05-17",2.58
"1356","2012-05-18",2.46
"1357","2012-05-21",2.6
"1358","2012-05-22",2.63
"1359","2012-05-23",2.7
"1360","2012-05-24",2.67
"1361","2012-05-25",2.65
"1362","2012-05-29",2.69
"1363","2012-05-30",2.61
"1364","2012-05-31",2.65
"1365","2012-06-01",2.59
"1366","2012-06-04",2.67
"1367","2012-06-05",2.62
"1368","2012-06-06",2.65
"1369","2012-06-07",2.7
"1370","2012-06-08",3.01
"1371","2012-06-11",2.97
"1372","2012-06-12",2.9
"1373","2012-06-13",2.97
"1374","2012-06-14",3.03
"1375","2012-06-15",2.96
"1376","2012-06-18",3
"1377","2012-06-19",2.97
"1378","2012-06-20",2.92
"1379","2012-06-21",2.97
"1380","2012-06-22",2.73
"1381","2012-06-25",2.89
"1382","2012-06-26",2.8
"1383","2012-06-27",2.95
"1384","2012-06-28",2.91
"1385","2012-06-29",2.9
"1386","2012-07-02",2.82
"1387","2012-07-03",2.86
"1388","2012-07-05",2.99
"1389","2012-07-06",2.93
"1390","2012-07-09",2.94
"1391","2012-07-10",2.9
"1392","2012-07-11",2.9
"1393","2012-07-12",2.88
"1394","2012-07-13",2.98
"1395","2012-07-16",2.9
"1396","2012-07-17",2.83
"1397","2012-07-18",2.8
"1398","2012-07-19",2.76
"1399","2012-07-20",2.76
"1400","2012-07-23",2.88
"1401","2012-07-24",2.87
"1402","2012-07-25",2.78
"1403","2012-07-26",2.99
"1404","2012-07-27",2.99
"1405","2012-07-30",3.09
"1406","2012-07-31",3.09
"1407","2012-08-01",2.98
"1408","2012-08-02",3.09
"1409","2012-08-03",3.02
"1410","2012-08-06",2.99
"1411","2012-08-07",3
"1412","2012-08-08",2.96
"1413","2012-08-09",3.19
"1414","2012-08-10",2.86
"1415","2012-08-13",2.89
"1416","2012-08-14",2.85
"1417","2012-08-15",2.8
"1418","2012-08-16",2.82
"1419","2012-08-17",3
"1420","2012-08-20",2.98
"1421","2012-08-21",2.89
"1422","2012-08-22",3.04
"1423","2012-08-23",3.09
"1424","2012-08-24",3.08
"1425","2012-08-27",2.91
"1426","2012-08-28",3.05
"1427","2012-08-29",3
"1428","2012-08-30",2.9
"1429","2012-08-31",2.81
"1430","2012-09-04",2.81
"1431","2012-09-05",3.02
"1432","2012-09-06",3
"1433","2012-09-07",2.95
"1434","2012-09-10",2.98
"1435","2012-09-11",2.97
"1436","2012-09-12",3
"1437","2012-09-13",2.97
"1438","2012-09-14",2.98
"1439","2012-09-17",3.01
"1440","2012-09-18",3.15
"1441","2012-09-19",3.03
"1442","2012-09-20",3.16
"1443","2012-09-21",3.19
"1444","2012-09-24",3.1
"1445","2012-09-25",3.15
"1446","2012-09-26",3.17
"1447","2012-09-27",3.05
"1448","2012-09-28",3.11
"1449","2012-10-01",3.06
"1450","2012-10-02",3.06
"1451","2012-10-03",3.07
"1452","2012-10-04",3.13
"1453","2012-10-05",3.11
"1454","2012-10-08",3.29
"1455","2012-10-09",3.11
"1456","2012-10-10",3.11
"1457","2012-10-11",3.1
"1458","2012-10-12",3.1
"1459","2012-10-15",3.1
"1460","2012-10-16",3.1
"1461","2012-10-17",3.11
"1462","2012-10-18",3.16
"1463","2012-10-19",3.1
"1464","2012-10-22",3.11
"1465","2012-10-23",3.1
"1466","2012-10-24",3.1
"1467","2012-10-25",2.97
"1468","2012-10-26",2.95
"1469","2012-10-31",3
"1470","2012-11-01",3.05
"1471","2012-11-02",3
"1472","2012-11-05",2.95
"1473","2012-11-06",2.95
"1474","2012-11-07",2.99
"1475","2012-11-08",3.03
"1476","2012-11-09",2.92
"1477","2012-11-12",2.95
"1478","2012-11-13",2.78
"1479","2012-11-14",2.83
"1480","2012-11-15",2.7
"1481","2012-11-16",2.6
"1482","2012-11-19",2.6
"1483","2012-11-20",2.78
"1484","2012-11-21",2.69
"1485","2012-11-23",2.69
"1486","2012-11-26",2.81
"1487","2012-11-27",2.81
"1488","2012-11-28",2.78
"1489","2012-11-29",2.82
"1490","2012-11-30",2.75
"1491","2012-12-03",2.93
"1492","2012-12-04",2.8
"1493","2012-12-05",2.8
"1494","2012-12-06",2.78
"1495","2012-12-07",2.75
"1496","2012-12-10",2.78
"1497","2012-12-11",2.77
"1498","2012-12-12",2.75
"1499","2012-12-13",2.76
"1500","2012-12-14",2.75
"1501","2012-12-17",2.85
"1502","2012-12-18",2.82
"1503","2012-12-19",2.92
"1504","2012-12-20",2.91
"1505","2012-12-21",2.9
"1506","2012-12-24",2.85
"1507","2012-12-26",2.87
"1508","2012-12-27",2.82
"1509","2012-12-28",2.85
"1510","2012-12-31",2.93
"1511","2013-01-02",3.04
"1512","2013-01-03",3.15
"1513","2013-01-04",3.1
"1514","2013-01-07",3.11
"1515","2013-01-08",3.2
"1516","2013-01-09",3.28
"1517","2013-01-10",3.29
"1518","2013-01-11",3.25
"1519","2013-01-14",3.29
"1520","2013-01-15",3.32
"1521","2013-01-16",3.31
"1522","2013-01-17",3.3
"1523","2013-01-18",3.3
"1524","2013-01-22",3.37
"1525","2013-01-23",3.45
"1526","2013-01-24",3.55
"1527","2013-01-25",3.57
"1528","2013-01-28",3.55
"1529","2013-01-29",3.57
"1530","2013-01-30",3.55
"1531","2013-01-31",3.43
"1532","2013-02-01",3.35
"1533","2013-02-04",3.35
"1534","2013-02-05",3.38
"1535","2013-02-06",3.41
"1536","2013-02-07",3.39
"1537","2013-02-08",3.41
"1538","2013-02-11",3.41
"1539","2013-02-12",3.44
"1540","2013-02-13",3.44
"1541","2013-02-14",3.46
"1542","2013-02-15",3.45
"1543","2013-02-19",3.42
"1544","2013-02-20",3.31
"1545","2013-02-21",3.35
"1546","2013-02-22",3.12
"1547","2013-02-25",3.05
"1548","2013-02-26",3
"1549","2013-02-27",3
"1550","2013-02-28",2.99
"1551","2013-03-01",2.98
"1552","2013-03-04",2.95
"1553","2013-03-05",2.98
"1554","2013-03-06",2.98
"1555","2013-03-07",2.94
"1556","2013-03-08",2.85
"1557","2013-03-11",2.85
"1558","2013-03-12",2.86
"1559","2013-03-13",2.85
"1560","2013-03-14",2.86
"1561","2013-03-15",2.98
"1562","2013-03-18",2.99
"1563","2013-03-19",2.96
"1564","2013-03-20",2.95
"1565","2013-03-21",2.98
"1566","2013-03-22",3.01
"1567","2013-03-25",3.04
"1568","2013-03-26",3
"1569","2013-03-27",3
"1570","2013-03-28",3.08
"1571","2013-04-01",3.08
"1572","2013-04-02",3.01
"1573","2013-04-03",3.01
"1574","2013-04-04",2.92
"1575","2013-04-05",2.95
"1576","2013-04-08",3.05
"1577","2013-04-09",3.05
"1578","2013-04-10",3.18
"1579","2013-04-11",3.18
"1580","2013-04-12",3.12
"1581","2013-04-15",3.1
"1582","2013-04-16",3.07
"1583","2013-04-17",3.06
"1584","2013-04-18",3.12
"1585","2013-04-19",3.05
"1586","2013-04-22",3.05
"1587","2013-04-23",3.08
"1588","2013-04-24",3.1
"1589","2013-04-25",3.09
"1590","2013-04-26",3.07
"1591","2013-04-29",3.08
"1592","2013-04-30",3.09
"1593","2013-05-01",3.16
"1594","2013-05-02",3.06
"1595","2013-05-03",3.13
"1596","2013-05-06",3.13
"1597","2013-05-07",3.02
"1598","2013-05-08",3.04
"1599","2013-05-09",3
"1600","2013-05-10",2.9
"1601","2013-05-13",2.78
"1602","2013-05-14",2.76
"1603","2013-05-15",2.77
"1604","2013-05-16",2.75
"1605","2013-05-17",2.72
"1606","2013-05-20",2.89
"1607","2013-05-21",2.83
"1608","2013-05-22",2.95
"1609","2013-05-23",2.92
"1610","2013-05-24",2.97
"1611","2013-05-28",2.97
"1612","2013-05-29",2.87
"1613","2013-05-30",2.9
"1614","2013-05-31",2.87
"1615","2013-06-03",2.85
"1616","2013-06-04",2.78
"1617","2013-06-05",2.8
"1618","2013-06-06",2.74
"1619","2013-06-07",2.71
"1620","2013-06-10",2.75
"1621","2013-06-11",2.67
"1622","2013-06-12",2.73
"1623","2013-06-13",2.8
"1624","2013-06-14",2.75
"1625","2013-06-17",2.7
"1626","2013-06-18",2.68
"1627","2013-06-19",2.67
"1628","2013-06-20",2.7
"1629","2013-06-21",2.75
"1630","2013-06-24",2.68
"1631","2013-06-25",2.64
"1632","2013-06-26",2.65
"1633","2013-06-27",2.72
"1634","2013-06-28",2.75
"1635","2013-07-01",2.8
"1636","2013-07-02",2.94
"1637","2013-07-03",2.95
"1638","2013-07-05",2.96
"1639","2013-07-08",2.92
"1640","2013-07-09",2.86
"1641","2013-07-10",2.87
"1642","2013-07-11",2.86
"1643","2013-07-12",2.86
"1644","2013-07-15",2.79
"1645","2013-07-16",2.8
"1646","2013-07-17",2.84
"1647","2013-07-18",2.8
"1648","2013-07-19",2.8
"1649","2013-07-22",2.82
"1650","2013-07-23",2.79
"1651","2013-07-24",2.79
"1652","2013-07-25",2.77
"1653","2013-07-26",2.79
"1654","2013-07-29",2.82
"1655","2013-07-30",2.8
"1656","2013-07-31",2.8
"1657","2013-08-01",2.81
"1658","2013-08-02",2.8
"1659","2013-08-05",2.86
"1660","2013-08-06",2.87
"1661","2013-08-07",2.87
"1662","2013-08-08",2.9
"1663","2013-08-09",2.85
"1664","2013-08-12",2.84
"1665","2013-08-13",2.87
"1666","2013-08-14",2.75
"1667","2013-08-15",2.7
"1668","2013-08-16",2.7
"1669","2013-08-19",2.73
"1670","2013-08-20",2.85
"1671","2013-08-21",2.81
"1672","2013-08-22",2.77
"1673","2013-08-23",2.86
"1674","2013-08-26",2.79
"1675","2013-08-27",2.85
"1676","2013-08-28",2.81
"1677","2013-08-29",2.9
"1678","2013-08-30",2.8
"1679","2013-09-03",2.73
"1680","2013-09-04",2.78
"1681","2013-09-05",2.76
"1682","2013-09-06",2.8
"1683","2013-09-09",2.8
"1684","2013-09-10",2.76
"1685","2013-09-11",2.8
"1686","2013-09-12",2.76
"1687","2013-09-13",2.69
"1688","2013-09-16",2.8
"1689","2013-09-17",2.81
"1690","2013-09-18",2.74
"1691","2013-09-19",2.72
"1692","2013-09-20",2.92
"1693","2013-09-23",2.76
"1694","2013-09-24",2.75
"1695","2013-09-25",2.79
"1696","2013-09-26",2.78
"1697","2013-09-27",2.72
"1698","2013-09-30",2.76
"1699","2013-10-01",2.69
"1700","2013-10-02",2.69
"1701","2013-10-03",2.67
"1702","2013-10-04",2.67
"1703","2013-10-07",2.75
"1704","2013-10-08",2.7
"1705","2013-10-09",2.66
"1706","2013-10-10",2.61
"1707","2013-10-11",2.62
"1708","2013-10-14",2.62
"1709","2013-10-15",2.64
"1710","2013-10-16",2.82
"1711","2013-10-17",2.74
"1712","2013-10-18",2.9
"1713","2013-10-21",2.9
"1714","2013-10-22",2.94
"1715","2013-10-23",3.09
"1716","2013-10-24",3.06
"1717","2013-10-25",3.05
"1718","2013-10-28",3.01
"1719","2013-10-29",3.12
"1720","2013-10-30",3.15
"1721","2013-10-31",3.22
"1722","2013-11-01",3.31
"1723","2013-11-04",3.44
"1724","2013-11-05",3.47
"1725","2013-11-06",3.48
"1726","2013-11-07",3.44
"1727","2013-11-08",3.3
"1728","2013-11-11",3.4
"1729","2013-11-12",3.31
"1730","2013-11-13",3.44
"1731","2013-11-14",3.17
"1732","2013-11-15",3.25
"1733","2013-11-18",3.25
"1734","2013-11-19",3.29
"1735","2013-11-20",3.33
"1736","2013-11-21",3.33
"1737","2013-11-22",3.31
"1738","2013-11-25",3.35
"1739","2013-11-26",3.28
"1740","2013-11-27",3.25
"1741","2013-11-29",3.25
"1742","2013-12-02",3.26
"1743","2013-12-03",3.27
"1744","2013-12-04",3.3
"1745","2013-12-05",3.25
"1746","2013-12-06",3.24
"1747","2013-12-09",3.25
"1748","2013-12-10",3.34
"1749","2013-12-11",3.3
"1750","2013-12-12",3.26
"1751","2013-12-13",3.28
"1752","2013-12-16",3.28
"1753","2013-12-17",3.2
"1754","2013-12-18",3.25
"1755","2013-12-19",3.36
"1756","2013-12-20",3.39
"1757","2013-12-23",3.32
"1758","2013-12-24",3.33
"1759","2013-12-26",3.4
"1760","2013-12-27",3.37
"1761","2013-12-30",3.54
"1762","2013-12-31",3.58
"1763","2014-01-02",3.62
"1764","2014-01-03",3.62
"1765","2014-01-06",3.54
"1766","2014-01-07",3.66
"1767","2014-01-08",3.72
"1768","2014-01-09",3.68
"1769","2014-01-10",3.6
"1770","2014-01-13",3.58
"1771","2014-01-14",3.6
"1772","2014-01-15",3.66
"1773","2014-01-16",3.58
"1774","2014-01-17",3.51
"1775","2014-01-21",3.55
"1776","2014-01-22",3.49
"1777","2014-01-23",3.45
"1778","2014-01-24",3.46
"1779","2014-01-27",3.53
"1780","2014-01-28",3.53
"1781","2014-01-29",3.53
"1782","2014-01-30",3.54
"1783","2014-01-31",3.54
"1784","2014-02-03",3.43
"1785","2014-02-04",3.45
"1786","2014-02-05",3.21
"1787","2014-02-06",3.22
"1788","2014-02-07",3.37
"1789","2014-02-10",3.25
"1790","2014-02-11",3.26
"1791","2014-02-12",3.25
"1792","2014-02-13",3.29
"1793","2014-02-14",3.37
"1794","2014-02-18",3.39
"1795","2014-02-19",3.43
"1796","2014-02-20",3.43
"1797","2014-02-21",3.46
"1798","2014-02-24",3.25
"1799","2014-02-25",3.42
"1800","2014-02-26",3.32
"1801","2014-02-27",3.42
"1802","2014-02-28",3.55
"1803","2014-03-03",3.43
"1804","2014-03-04",3.59
"1805","2014-03-05",3.49
"1806","2014-03-06",3.53
"1807","2014-03-07",3.55
"1808","2014-03-10",3.53
"1809","2014-03-11",3.35
"1810","2014-03-12",3.35
"1811","2014-03-13",3.19
"1812","2014-03-14",3.25
"1813","2014-03-17",3.2
"1814","2014-03-18",3.22
"1815","2014-03-19",3.25
"1816","2014-03-20",3.22
"1817","2014-03-21",3.15
"1818","2014-03-24",3.2
"1819","2014-03-25",3.18
"1820","2014-03-26",3.24
"1821","2014-03-27",3.15
"1822","2014-03-28",3.15
"1823","2014-03-31",3.16
"1824","2014-04-01",3.18
"1825","2014-04-02",3.2
"1826","2014-04-03",3.18
"1827","2014-04-04",3.24
"1828","2014-04-07",3.26
"1829","2014-04-08",3.18
"1830","2014-04-09",3.18
"1831","2014-04-10",3.19
"1832","2014-04-11",3.16
"1833","2014-04-14",3.09
"1834","2014-04-15",3.12
"1835","2014-04-16",3.22
"1836","2014-04-17",3.22
"1837","2014-04-21",3.32
"1838","2014-04-22",3.25
"1839","2014-04-23",3.3
"1840","2014-04-24",3.38
"1841","2014-04-25",3.27
"1842","2014-04-28",3.2
"1843","2014-04-29",3.2
"1844","2014-04-30",3.19
"1845","2014-05-01",3.18
"1846","2014-05-02",3.16
"1847","2014-05-05",3.12
"1848","2014-05-06",3.14
"1849","2014-05-07",3.1
"1850","2014-05-08",3.14
"1851","2014-05-09",3.13
"1852","2014-05-12",3.16
"1853","2014-05-13",3.13
"1854","2014-05-14",3.22
"1855","2014-05-15",3.13
"1856","2014-05-16",3.26
"1857","2014-05-19",3.26
"1858","2014-05-20",3.31
"1859","2014-05-21",3.31
"1860","2014-05-22",3.41
"1861","2014-05-23",3.35
"1862","2014-05-27",3.37
"1863","2014-05-28",3.35
"1864","2014-05-29",3.41
"1865","2014-05-30",3.47
"1866","2014-06-02",3.42
"1867","2014-06-03",3.48
"1868","2014-06-04",3.37
"1869","2014-06-05",3.39
"1870","2014-06-06",3.49
"1871","2014-06-09",3.44
"1872","2014-06-10",3.44
"1873","2014-06-11",3.41
"1874","2014-06-12",3.41
"1875","2014-06-13",3.46
"1876","2014-06-16",3.4
"1877","2014-06-17",3.42
"1878","2014-06-18",3.3
"1879","2014-06-19",3.2
"1880","2014-06-20",3.06
"1881","2014-06-23",3.17
"1882","2014-06-24",3.13
"1883","2014-06-25",3.25
"1884","2014-06-26",3.25
"1885","2014-06-27",3.18
"1886","2014-06-30",3.2
"1887","2014-07-01",3.21
"1888","2014-07-02",3.25
"1889","2014-07-03",3.32
"1890","2014-07-07",3.26
"1891","2014-07-08",3.34
"1892","2014-07-09",3.28
"1893","2014-07-10",3.21
"1894","2014-07-11",3.26
"1895","2014-07-14",3.25
"1896","2014-07-15",3.24
"1897","2014-07-16",3.1
"1898","2014-07-17",3.1
"1899","2014-07-18",3.05
"1900","2014-07-21",3.05
"1901","2014-07-22",3.07
"1902","2014-07-23",3.16
"1903","2014-07-24",3.1
"1904","2014-07-25",3.11
"1905","2014-07-28",3.17
"1906","2014-07-29",3.15
"1907","2014-07-30",3.09
"1908","2014-07-31",3.18
"1909","2014-08-01",3.02
"1910","2014-08-04",3.01
"1911","2014-08-05",3.02
"1912","2014-08-06",2.93
"1913","2014-08-07",2.84
"1914","2014-08-08",2.91
"1915","2014-08-11",2.98
"1916","2014-08-12",3.05
"1917","2014-08-13",3.05
"1918","2014-08-14",3.19
"1919","2014-08-15",3.67
"1920","2014-08-18",3.61
"1921","2014-08-19",3.62
"1922","2014-08-20",3.76
"1923","2014-08-21",3.7
"1924","2014-08-22",3.64
"1925","2014-08-25",3.65
"1926","2014-08-26",3.7
"1927","2014-08-27",3.74
"1928","2014-08-28",3.7
"1929","2014-08-29",3.79
"1930","2014-09-02",3.72
"1931","2014-09-03",3.74
"1932","2014-09-04",3.79
"1933","2014-09-05",4.01
"1934","2014-09-08",4.09
