"","date","SGMO"
"1001","2010-12-21",6.88
"1002","2010-12-22",6.97
"1003","2010-12-23",6.91
"1004","2010-12-27",6.92
"1005","2010-12-28",7.11
"1006","2010-12-29",6.95
"1007","2010-12-30",6.86
"1008","2010-12-31",6.64
"1009","2011-01-03",7.05
"1010","2011-01-04",6.85
"1011","2011-01-05",6.93
"1012","2011-01-06",6.77
"1013","2011-01-07",6.81
"1014","2011-01-10",7.09
"1015","2011-01-11",7.15
"1016","2011-01-12",7.47
"1017","2011-01-13",7.55
"1018","2011-01-14",7.98
"1019","2011-01-18",8.61
"1020","2011-01-19",7.86
"1021","2011-01-20",7.59
"1022","2011-01-21",7.31
"1023","2011-01-24",7.33
"1024","2011-01-25",7.4
"1025","2011-01-26",7.89
"1026","2011-01-27",7.68
"1027","2011-01-28",7.39
"1028","2011-01-31",7.66
"1029","2011-02-01",7.87
"1030","2011-02-02",7.65
"1031","2011-02-03",7.6
"1032","2011-02-04",7.49
"1033","2011-02-07",7.74
"1034","2011-02-08",7.77
"1035","2011-02-09",7.51
"1036","2011-02-10",7.68
"1037","2011-02-11",8.13
"1038","2011-02-14",8.66
"1039","2011-02-15",8.57
"1040","2011-02-16",8.19
"1041","2011-02-17",8.08
"1042","2011-02-18",7.91
"1043","2011-02-22",7.6
"1044","2011-02-23",7.58
"1045","2011-02-24",7.57
"1046","2011-02-25",8.5
"1047","2011-02-28",8.27
"1048","2011-03-01",8.1
"1049","2011-03-02",7.99
"1050","2011-03-03",7.86
"1051","2011-03-04",7.73
"1052","2011-03-07",7.54
"1053","2011-03-08",7.64
"1054","2011-03-09",7.7
"1055","2011-03-10",7.26
"1056","2011-03-11",7.17
"1057","2011-03-14",7.17
"1058","2011-03-15",6.92
"1059","2011-03-16",7.1
"1060","2011-03-17",6.96
"1061","2011-03-18",7.19
"1062","2011-03-21",7.52
"1063","2011-03-22",7.51
"1064","2011-03-23",7.7
"1065","2011-03-24",7.76
"1066","2011-03-25",7.44
"1067","2011-03-28",7.65
"1068","2011-03-29",7.76
"1069","2011-03-30",7.94
"1070","2011-03-31",8.33
"1071","2011-04-01",8.01
"1072","2011-04-04",8.34
"1073","2011-04-05",8.32
"1074","2011-04-06",8.01
"1075","2011-04-07",8.36
"1076","2011-04-08",7.62
"1077","2011-04-11",7.46
"1078","2011-04-12",7.64
"1079","2011-04-13",7.42
"1080","2011-04-14",7.55
"1081","2011-04-15",7.6
"1082","2011-04-18",7.79
"1083","2011-04-19",7.65
"1084","2011-04-20",7.74
"1085","2011-04-21",7.69
"1086","2011-04-25",7.63
"1087","2011-04-26",7.7
"1088","2011-04-27",7.73
"1089","2011-04-28",7.54
"1090","2011-04-29",7.18
"1091","2011-05-02",7.51
"1092","2011-05-03",7.08
"1093","2011-05-04",6.84
"1094","2011-05-05",6.73
"1095","2011-05-06",6.84
"1096","2011-05-09",6.91
"1097","2011-05-10",6.91
"1098","2011-05-11",6.62
"1099","2011-05-12",6.89
"1100","2011-05-13",6.55
"1101","2011-05-16",6.29
"1102","2011-05-17",6.13
"1103","2011-05-18",6.21
"1104","2011-05-19",6.08
"1105","2011-05-20",6.18
"1106","2011-05-23",6.43
"1107","2011-05-24",6.25
"1108","2011-05-25",6.4
"1109","2011-05-26",6.54
"1110","2011-05-27",6.63
"1111","2011-05-31",7.1
"1112","2011-06-01",6.41
"1113","2011-06-02",6.72
"1114","2011-06-03",6.54
"1115","2011-06-06",6.24
"1116","2011-06-07",6.34
"1117","2011-06-08",6.13
"1118","2011-06-09",6.28
"1119","2011-06-10",5.99
"1120","2011-06-13",5.85
"1121","2011-06-14",5.82
"1122","2011-06-15",5.7
"1123","2011-06-16",5.6
"1124","2011-06-17",5.62
"1125","2011-06-20",5.59
"1126","2011-06-21",5.86
"1127","2011-06-22",5.61
"1128","2011-06-23",5.76
"1129","2011-06-24",6.02
"1130","2011-06-27",6.35
"1131","2011-06-28",6.29
"1132","2011-06-29",6.14
"1133","2011-06-30",5.89
"1134","2011-07-01",5.96
"1135","2011-07-05",6.06
"1136","2011-07-06",6.39
"1137","2011-07-07",6.52
"1138","2011-07-08",6.26
"1139","2011-07-11",5.94
"1140","2011-07-12",5.89
"1141","2011-07-13",5.65
"1142","2011-07-14",5.72
"1143","2011-07-15",5.98
"1144","2011-07-18",5.87
"1145","2011-07-19",6.07
"1146","2011-07-20",5.99
"1147","2011-07-21",6.15
"1148","2011-07-22",6.16
"1149","2011-07-25",5.94
"1150","2011-07-26",5.85
"1151","2011-07-27",5.61
"1152","2011-07-28",5.41
"1153","2011-07-29",5.42
"1154","2011-08-01",5.52
"1155","2011-08-02",5.08
"1156","2011-08-03",5.03
"1157","2011-08-04",4.5
"1158","2011-08-05",4.45
"1159","2011-08-08",4.18
"1160","2011-08-09",4.75
"1161","2011-08-10",4.33
"1162","2011-08-11",4.7
"1163","2011-08-12",4.7
"1164","2011-08-15",5
"1165","2011-08-16",5.09
"1166","2011-08-17",5.13
"1167","2011-08-18",4.71
"1168","2011-08-19",4.49
"1169","2011-08-22",4.68
"1170","2011-08-23",4.98
"1171","2011-08-24",5.04
"1172","2011-08-25",4.74
"1173","2011-08-26",4.95
"1174","2011-08-29",5.09
"1175","2011-08-30",5.35
"1176","2011-08-31",5.41
"1177","2011-09-01",5.12
"1178","2011-09-02",5.19
"1179","2011-09-06",5.04
"1180","2011-09-07",5.4
"1181","2011-09-08",5.74
"1182","2011-09-09",5.57
"1183","2011-09-12",5.82
"1184","2011-09-13",5.94
"1185","2011-09-14",5.91
"1186","2011-09-15",5.93
"1187","2011-09-16",6
"1188","2011-09-19",5.6
"1189","2011-09-20",5.33
"1190","2011-09-21",5.06
"1191","2011-09-22",4.93
"1192","2011-09-23",4.8
"1193","2011-09-26",4.76
"1194","2011-09-27",4.96
"1195","2011-09-28",4.77
"1196","2011-09-29",4.61
"1197","2011-09-30",4.35
"1198","2011-10-03",3.04
"1199","2011-10-04",3.3
"1200","2011-10-05",3.45
"1201","2011-10-06",3.24
"1202","2011-10-07",3.12
"1203","2011-10-10",3.32
"1204","2011-10-11",3.19
"1205","2011-10-12",3.38
"1206","2011-10-13",3.39
"1207","2011-10-14",3.39
"1208","2011-10-17",3.12
"1209","2011-10-18",3.42
"1210","2011-10-19",3.41
"1211","2011-10-20",3.27
"1212","2011-10-21",3.29
"1213","2011-10-24",3.42
"1214","2011-10-25",3.2
"1215","2011-10-26",3.14
"1216","2011-10-27",3.14
"1217","2011-10-28",3.18
"1218","2011-10-31",3.32
"1219","2011-11-01",3.01
"1220","2011-11-02",3.02
"1221","2011-11-03",3
"1222","2011-11-04",2.98
"1223","2011-11-07",2.93
"1224","2011-11-08",3
"1225","2011-11-09",2.99
"1226","2011-11-10",3.11
"1227","2011-11-11",3.23
"1228","2011-11-14",3.04
"1229","2011-11-15",3
"1230","2011-11-16",2.97
"1231","2011-11-17",2.88
"1232","2011-11-18",2.72
"1233","2011-11-21",2.6
"1234","2011-11-22",2.57
"1235","2011-11-23",2.46
"1236","2011-11-25",2.36
"1237","2011-11-28",2.52
"1238","2011-11-29",2.56
"1239","2011-11-30",3.03
"1240","2011-12-01",3.03
"1241","2011-12-02",2.98
"1242","2011-12-05",2.94
"1243","2011-12-06",2.77
"1244","2011-12-07",2.82
"1245","2011-12-08",2.55
"1246","2011-12-09",2.77
"1247","2011-12-12",2.63
"1248","2011-12-13",2.71
"1249","2011-12-14",2.74
"1250","2011-12-15",2.7
"1251","2011-12-16",2.79
"1252","2011-12-19",2.7
"1253","2011-12-20",2.76
"1254","2011-12-21",2.75
"1255","2011-12-22",2.81
"1256","2011-12-23",2.74
"1257","2011-12-27",2.65
"1258","2011-12-28",2.64
"1259","2011-12-29",2.78
"1260","2011-12-30",2.84
"1261","2012-01-03",2.96
"1262","2012-01-04",2.95
"1263","2012-01-05",2.99
"1264","2012-01-06",3.03
"1265","2012-01-09",3.02
"1266","2012-01-10",3.15
"1267","2012-01-11",3.3
"1268","2012-01-12",3.3
"1269","2012-01-13",3.27
"1270","2012-01-17",3.22
"1271","2012-01-18",3.31
"1272","2012-01-19",3.22
"1273","2012-01-20",3.2
"1274","2012-01-23",3.14
"1275","2012-01-24",3.07
"1276","2012-01-25",3.12
"1277","2012-01-26",3.25
"1278","2012-01-27",3.3
"1279","2012-01-30",3.3
"1280","2012-01-31",3.45
"1281","2012-02-01",4.19
"1282","2012-02-02",4.44
"1283","2012-02-03",4.55
"1284","2012-02-06",4.54
"1285","2012-02-07",4.5
"1286","2012-02-08",4.78
"1287","2012-02-09",4.32
"1288","2012-02-10",4.24
"1289","2012-02-13",4.42
"1290","2012-02-14",4.27
"1291","2012-02-15",4.2
"1292","2012-02-16",4.2
"1293","2012-02-17",5.33
"1294","2012-02-21",5.46
"1295","2012-02-22",5.67
"1296","2012-02-23",5.59
"1297","2012-02-24",5.52
"1298","2012-02-27",5.51
"1299","2012-02-28",5.53
"1300","2012-02-29",5.27
"1301","2012-03-01",5.26
"1302","2012-03-02",5.12
"1303","2012-03-05",5.03
"1304","2012-03-06",4.8
"1305","2012-03-07",4.96
"1306","2012-03-08",5
"1307","2012-03-09",4.95
"1308","2012-03-12",4.8
"1309","2012-03-13",4.81
"1310","2012-03-14",4.73
"1311","2012-03-15",4.73
"1312","2012-03-16",4.6
"1313","2012-03-19",4.72
"1314","2012-03-20",4.63
"1315","2012-03-21",4.72
"1316","2012-03-22",4.57
"1317","2012-03-23",4.74
"1318","2012-03-26",5.01
"1319","2012-03-27",5.25
"1320","2012-03-28",4.9
"1321","2012-03-29",4.95
"1322","2012-03-30",4.9
"1323","2012-04-02",5.13
"1324","2012-04-03",4.99
"1325","2012-04-04",4.64
"1326","2012-04-05",4.64
"1327","2012-04-09",4.5
"1328","2012-04-10",4.19
"1329","2012-04-11",4.3
"1330","2012-04-12",4.51
"1331","2012-04-13",4.31
"1332","2012-04-16",4.3
"1333","2012-04-17",4.51
"1334","2012-04-18",4.4
"1335","2012-04-19",4.5
"1336","2012-04-20",4.53
"1337","2012-04-23",4.42
"1338","2012-04-24",4.48
"1339","2012-04-25",4.67
"1340","2012-04-26",4.82
"1341","2012-04-27",4.82
"1342","2012-04-30",4.65
"1343","2012-05-01",4.56
"1344","2012-05-02",4.46
"1345","2012-05-03",4.35
"1346","2012-05-04",4.13
"1347","2012-05-07",4.22
"1348","2012-05-08",4.34
"1349","2012-05-09",4.2
"1350","2012-05-10",4.36
"1351","2012-05-11",4.41
"1352","2012-05-14",4.35
"1353","2012-05-15",4.39
"1354","2012-05-16",4.48
"1355","2012-05-17",4.5
"1356","2012-05-18",4.35
"1357","2012-05-21",4.65
"1358","2012-05-22",4.43
"1359","2012-05-23",4.51
"1360","2012-05-24",4.52
"1361","2012-05-25",4.61
"1362","2012-05-29",4.6
"1363","2012-05-30",4.43
"1364","2012-05-31",4.44
"1365","2012-06-01",4.24
"1366","2012-06-04",4.19
"1367","2012-06-05",4.37
"1368","2012-06-06",4.44
"1369","2012-06-07",4.35
"1370","2012-06-08",4.49
"1371","2012-06-11",4.41
"1372","2012-06-12",4.54
"1373","2012-06-13",4.59
"1374","2012-06-14",4.73
"1375","2012-06-15",5.07
"1376","2012-06-18",5.46
"1377","2012-06-19",5.58
"1378","2012-06-20",5.3
"1379","2012-06-21",5.03
"1380","2012-06-22",5.29
"1381","2012-06-25",5.12
"1382","2012-06-26",5.12
"1383","2012-06-27",5.46
"1384","2012-06-28",5.28
"1385","2012-06-29",5.52
"1386","2012-07-02",5.48
"1387","2012-07-03",5.6
"1388","2012-07-05",5.54
"1389","2012-07-06",5.5
"1390","2012-07-09",5.68
"1391","2012-07-10",5.37
"1392","2012-07-11",5.28
"1393","2012-07-12",5.14
"1394","2012-07-13",5.17
"1395","2012-07-16",5.12
"1396","2012-07-17",5.13
"1397","2012-07-18",5.25
"1398","2012-07-19",5.12
"1399","2012-07-20",4.98
"1400","2012-07-23",4.9
"1401","2012-07-24",4.92
"1402","2012-07-25",4.95
"1403","2012-07-26",5.4
"1404","2012-07-27",5.85
"1405","2012-07-30",5.37
"1406","2012-07-31",5.26
"1407","2012-08-01",4.94
"1408","2012-08-02",5.08
"1409","2012-08-03",5.21
"1410","2012-08-06",5.04
"1411","2012-08-07",5.06
"1412","2012-08-08",5.05
"1413","2012-08-09",5.14
"1414","2012-08-10",5.06
"1415","2012-08-13",5.12
"1416","2012-08-14",5.16
"1417","2012-08-15",5.43
"1418","2012-08-16",5.47
"1419","2012-08-17",5.49
"1420","2012-08-20",5.25
"1421","2012-08-21",5.28
"1422","2012-08-22",5.32
"1423","2012-08-23",5.15
"1424","2012-08-24",5.27
"1425","2012-08-27",5.24
"1426","2012-08-28",5.3
"1427","2012-08-29",5.4
"1428","2012-08-30",5.27
"1429","2012-08-31",5.37
"1430","2012-09-04",5.52
"1431","2012-09-05",5.56
"1432","2012-09-06",5.8
"1433","2012-09-07",5.84
"1434","2012-09-10",6.21
"1435","2012-09-11",5.84
"1436","2012-09-12",6.11
"1437","2012-09-13",6.24
"1438","2012-09-14",6.46
"1439","2012-09-17",6.4
"1440","2012-09-18",6.49
"1441","2012-09-19",6.49
"1442","2012-09-20",6.45
"1443","2012-09-21",6.37
"1444","2012-09-24",6.43
"1445","2012-09-25",6.15
"1446","2012-09-26",6.08
"1447","2012-09-27",6
"1448","2012-09-28",6.08
"1449","2012-10-01",6.17
"1450","2012-10-02",6.14
"1451","2012-10-03",6.09
"1452","2012-10-04",6.11
"1453","2012-10-05",6.35
"1454","2012-10-08",6.26
"1455","2012-10-09",5.94
"1456","2012-10-10",5.78
"1457","2012-10-11",5.83
"1458","2012-10-12",5.63
"1459","2012-10-15",5.86
"1460","2012-10-16",5.86
"1461","2012-10-17",6.11
"1462","2012-10-18",5.99
"1463","2012-10-19",5.77
"1464","2012-10-22",5.77
"1465","2012-10-23",5.68
"1466","2012-10-24",5.68
"1467","2012-10-25",5.93
"1468","2012-10-26",5.61
"1469","2012-10-31",5.56
"1470","2012-11-01",5.49
"1471","2012-11-02",5.3
"1472","2012-11-05",5.35
"1473","2012-11-06",5.3
"1474","2012-11-07",5.26
"1475","2012-11-08",5.24
"1476","2012-11-09",5.1
"1477","2012-11-12",5.15
"1478","2012-11-13",5.15
"1479","2012-11-14",5.05
"1480","2012-11-15",5.08
"1481","2012-11-16",5.12
"1482","2012-11-19",5.23
"1483","2012-11-20",5.22
"1484","2012-11-21",5.23
"1485","2012-11-23",5.36
"1486","2012-11-26",5.47
"1487","2012-11-27",5.63
"1488","2012-11-28",5.7
"1489","2012-11-29",5.74
"1490","2012-11-30",5.73
"1491","2012-12-03",5.46
"1492","2012-12-04",5.41
"1493","2012-12-05",5.42
"1494","2012-12-06",5.41
"1495","2012-12-07",5.93
"1496","2012-12-10",6.06
"1497","2012-12-11",6.08
"1498","2012-12-12",5.94
"1499","2012-12-13",5.91
"1500","2012-12-14",5.98
"1501","2012-12-17",6.09
"1502","2012-12-18",6.11
"1503","2012-12-19",6.26
"1504","2012-12-20",6.16
"1505","2012-12-21",5.89
"1506","2012-12-24",6.01
"1507","2012-12-26",5.85
"1508","2012-12-27",6.04
"1509","2012-12-28",5.96
"1510","2012-12-31",6.01
"1511","2013-01-02",6.15
"1512","2013-01-03",6.33
"1513","2013-01-04",6.65
"1514","2013-01-07",6.47
"1515","2013-01-08",6.65
"1516","2013-01-09",6.82
"1517","2013-01-10",6.9
"1518","2013-01-11",6.98
"1519","2013-01-14",8.2
"1520","2013-01-15",8.77
"1521","2013-01-16",8.6
"1522","2013-01-17",9.03
"1523","2013-01-18",9.02
"1524","2013-01-22",9.56
"1525","2013-01-23",9.81
"1526","2013-01-24",9.56
"1527","2013-01-25",9.79
"1528","2013-01-28",9.74
"1529","2013-01-29",9.56
"1530","2013-01-30",9.54
"1531","2013-01-31",9.57
"1532","2013-02-01",9.55
"1533","2013-02-04",9.24
"1534","2013-02-05",9.37
"1535","2013-02-06",9.42
"1536","2013-02-07",8.66
"1537","2013-02-08",8.81
"1538","2013-02-11",9.05
"1539","2013-02-12",9.04
"1540","2013-02-13",8.7
"1541","2013-02-14",8.82
"1542","2013-02-15",8.56
"1543","2013-02-19",8.99
"1544","2013-02-20",9.05
"1545","2013-02-21",8.82
"1546","2013-02-22",9
"1547","2013-02-25",8.65
"1548","2013-02-26",8.77
"1549","2013-02-27",9.31
"1550","2013-02-28",10.19
"1551","2013-03-01",10.33
"1552","2013-03-04",10.8
"1553","2013-03-05",10.59
"1554","2013-03-06",9.86
"1555","2013-03-07",9.64
"1556","2013-03-08",9.64
"1557","2013-03-11",9.46
"1558","2013-03-12",9.31
"1559","2013-03-13",9.12
"1560","2013-03-14",9.31
"1561","2013-03-15",9.16
"1562","2013-03-18",9.22
"1563","2013-03-19",9.04
"1564","2013-03-20",9.36
"1565","2013-03-21",9.29
"1566","2013-03-22",9.32
"1567","2013-03-25",9.32
"1568","2013-03-26",9.19
"1569","2013-03-27",9.27
"1570","2013-03-28",9.56
"1571","2013-04-01",9.25
"1572","2013-04-02",9.4
"1573","2013-04-03",9.4
"1574","2013-04-04",9.24
"1575","2013-04-05",9.46
"1576","2013-04-08",9.55
"1577","2013-04-09",9.84
"1578","2013-04-10",10.12
"1579","2013-04-11",10.55
"1580","2013-04-12",10.2
"1581","2013-04-15",9.8
"1582","2013-04-16",9.68
"1583","2013-04-17",10.1
"1584","2013-04-18",9.52
"1585","2013-04-19",9.93
"1586","2013-04-22",10.26
"1587","2013-04-23",10.42
"1588","2013-04-24",10.03
"1589","2013-04-25",10.65
"1590","2013-04-26",10.5
"1591","2013-04-29",10.38
"1592","2013-04-30",10.18
"1593","2013-05-01",9.45
"1594","2013-05-02",9.6
"1595","2013-05-03",8.61
"1596","2013-05-06",8.29
"1597","2013-05-07",7.96
"1598","2013-05-08",7.87
"1599","2013-05-09",8.48
"1600","2013-05-10",8.76
"1601","2013-05-13",8.98
"1602","2013-05-14",8.88
"1603","2013-05-15",8.52
"1604","2013-05-16",8.26
"1605","2013-05-17",8.43
"1606","2013-05-20",7.86
"1607","2013-05-21",7.84
"1608","2013-05-22",7.81
"1609","2013-05-23",7.93
"1610","2013-05-24",7.98
"1611","2013-05-28",8.15
"1612","2013-05-29",8.14
"1613","2013-05-30",8.43
"1614","2013-05-31",8
"1615","2013-06-03",7.97
"1616","2013-06-04",8.17
"1617","2013-06-05",7.74
"1618","2013-06-06",7.84
"1619","2013-06-07",8.01
"1620","2013-06-10",7.81
"1621","2013-06-11",8.17
"1622","2013-06-12",7.77
"1623","2013-06-13",7.84
"1624","2013-06-14",7.69
"1625","2013-06-17",7.99
"1626","2013-06-18",8.18
"1627","2013-06-19",7.93
"1628","2013-06-20",7.75
"1629","2013-06-21",7.35
"1630","2013-06-24",7.54
"1631","2013-06-25",7.37
"1632","2013-06-26",7.31
"1633","2013-06-27",7.44
"1634","2013-06-28",7.81
"1635","2013-07-01",7.97
"1636","2013-07-02",7.92
"1637","2013-07-03",8.01
"1638","2013-07-05",8.47
"1639","2013-07-08",8.56
"1640","2013-07-09",8.52
"1641","2013-07-10",8.76
"1642","2013-07-11",9.21
"1643","2013-07-12",9.55
"1644","2013-07-15",9.8
"1645","2013-07-16",9.68
"1646","2013-07-17",10.2
"1647","2013-07-18",9.68
"1648","2013-07-19",9.66
"1649","2013-07-22",9.52
"1650","2013-07-23",9.33
"1651","2013-07-24",9.22
"1652","2013-07-25",10.29
"1653","2013-07-26",10.18
"1654","2013-07-29",9.78
"1655","2013-07-30",9.8
"1656","2013-07-31",9.75
"1657","2013-08-01",10
"1658","2013-08-02",9.98
"1659","2013-08-05",10.29
"1660","2013-08-06",10.02
"1661","2013-08-07",9.95
"1662","2013-08-08",9.88
"1663","2013-08-09",9.97
"1664","2013-08-12",9.72
"1665","2013-08-13",10
"1666","2013-08-14",10.69
"1667","2013-08-15",9.86
"1668","2013-08-16",9.85
"1669","2013-08-19",9.71
"1670","2013-08-20",9.81
"1671","2013-08-21",9.9
"1672","2013-08-22",10.11
"1673","2013-08-23",9.99
"1674","2013-08-26",10.35
"1675","2013-08-27",9.54
"1676","2013-08-28",9.95
"1677","2013-08-29",10.06
"1678","2013-08-30",9.87
"1679","2013-09-03",10.47
"1680","2013-09-04",10.52
"1681","2013-09-05",10.43
"1682","2013-09-06",10.32
"1683","2013-09-09",11
"1684","2013-09-10",10.78
"1685","2013-09-11",10.57
"1686","2013-09-12",10.5
"1687","2013-09-13",11.28
"1688","2013-09-16",10.73
"1689","2013-09-17",10.58
"1690","2013-09-18",11.09
"1691","2013-09-19",10.79
"1692","2013-09-20",10.31
"1693","2013-09-23",10.02
"1694","2013-09-24",10.36
"1695","2013-09-25",10.45
"1696","2013-09-26",10.78
"1697","2013-09-27",10.79
"1698","2013-09-30",10.49
"1699","2013-10-01",12
"1700","2013-10-02",12.39
"1701","2013-10-03",12.91
"1702","2013-10-04",12.65
"1703","2013-10-07",12.36
"1704","2013-10-08",11.77
"1705","2013-10-09",11.05
"1706","2013-10-10",11.23
"1707","2013-10-11",11.19
"1708","2013-10-14",11.35
"1709","2013-10-15",11.28
"1710","2013-10-16",11.34
"1711","2013-10-17",11.77
"1712","2013-10-18",11.12
"1713","2013-10-21",10.67
"1714","2013-10-22",10.58
"1715","2013-10-23",10.61
"1716","2013-10-24",10.39
"1717","2013-10-25",10.34
"1718","2013-10-28",10.61
"1719","2013-10-29",10.4
"1720","2013-10-30",9.88
"1721","2013-10-31",9.36
"1722","2013-11-01",9.47
"1723","2013-11-04",9.96
"1724","2013-11-05",9.91
"1725","2013-11-06",9.2
"1726","2013-11-07",9.18
"1727","2013-11-08",9.69
"1728","2013-11-11",9.69
"1729","2013-11-12",9.59
"1730","2013-11-13",10.33
"1731","2013-11-14",9.94
"1732","2013-11-15",10.52
"1733","2013-11-18",10.05
"1734","2013-11-19",10.16
"1735","2013-11-20",10.23
"1736","2013-11-21",10.88
"1737","2013-11-22",11.29
"1738","2013-11-25",11.6
"1739","2013-11-26",11.78
"1740","2013-11-27",11.74
"1741","2013-11-29",12.21
"1742","2013-12-02",11.82
"1743","2013-12-03",12.5
"1744","2013-12-04",12.77
"1745","2013-12-05",12.73
"1746","2013-12-06",12.47
"1747","2013-12-09",12.4
"1748","2013-12-10",12.36
"1749","2013-12-11",12.03
"1750","2013-12-12",12.12
"1751","2013-12-13",12.19
"1752","2013-12-16",12.53
"1753","2013-12-17",12.37
"1754","2013-12-18",12.61
"1755","2013-12-19",12.93
"1756","2013-12-20",13.74
"1757","2013-12-23",14.38
"1758","2013-12-24",14.13
"1759","2013-12-26",14.14
"1760","2013-12-27",14.04
"1761","2013-12-30",14.08
"1762","2013-12-31",13.89
"1763","2014-01-02",13.79
"1764","2014-01-03",13.56
"1765","2014-01-06",13.25
"1766","2014-01-07",13.36
"1767","2014-01-08",13.65
"1768","2014-01-09",18.879999
"1769","2014-01-10",19.07
"1770","2014-01-13",18.26
"1771","2014-01-14",18.6
"1772","2014-01-15",19.379999
"1773","2014-01-16",19.84
"1774","2014-01-17",19.65
"1775","2014-01-21",19.75
"1776","2014-01-22",19.35
"1777","2014-01-23",19.370001
"1778","2014-01-24",18.92
"1779","2014-01-27",18.52
"1780","2014-01-28",19.1
"1781","2014-01-29",19.33
"1782","2014-01-30",19.91
"1783","2014-01-31",19.34
"1784","2014-02-03",18.940001
"1785","2014-02-04",19.43
"1786","2014-02-05",18.370001
"1787","2014-02-06",17.959999
"1788","2014-02-07",19.059999
"1789","2014-02-10",19.139999
"1790","2014-02-11",19.559999
"1791","2014-02-12",18
"1792","2014-02-13",18.459999
"1793","2014-02-14",18.1
"1794","2014-02-18",18.360001
"1795","2014-02-19",18.27
"1796","2014-02-20",18.41
"1797","2014-02-21",19.51
"1798","2014-02-24",20.049999
"1799","2014-02-25",20.200001
"1800","2014-02-26",19.200001
"1801","2014-02-27",19.32
"1802","2014-02-28",18.200001
"1803","2014-03-03",18.25
"1804","2014-03-04",18.92
"1805","2014-03-05",19.610001
"1806","2014-03-06",22.959999
"1807","2014-03-07",22.68
"1808","2014-03-10",22.709999
"1809","2014-03-11",23.35
"1810","2014-03-12",23.58
"1811","2014-03-13",22.780001
"1812","2014-03-14",23.040001
"1813","2014-03-17",23.02
"1814","2014-03-18",23.799999
"1815","2014-03-19",23.860001
"1816","2014-03-20",23.1
"1817","2014-03-21",21.35
"1818","2014-03-24",19.799999
"1819","2014-03-25",18.799999
"1820","2014-03-26",18.24
"1821","2014-03-27",17.690001
"1822","2014-03-28",16.74
"1823","2014-03-31",18.08
"1824","2014-04-01",17.950001
"1825","2014-04-02",17.67
"1826","2014-04-03",16.75
"1827","2014-04-04",15.46
"1828","2014-04-07",16.01
"1829","2014-04-08",15.54
"1830","2014-04-09",16.309999
"1831","2014-04-10",14.95
"1832","2014-04-11",14
"1833","2014-04-14",14.16
"1834","2014-04-15",14.22
"1835","2014-04-16",14.26
"1836","2014-04-17",13.99
"1837","2014-04-21",14.2
"1838","2014-04-22",14.66
"1839","2014-04-23",14.02
"1840","2014-04-24",14.19
"1841","2014-04-25",13.62
"1842","2014-04-28",13.43
"1843","2014-04-29",13.74
"1844","2014-04-30",13.84
"1845","2014-05-01",13.67
"1846","2014-05-02",13.22
"1847","2014-05-05",13.27
"1848","2014-05-06",12.92
"1849","2014-05-07",11.76
"1850","2014-05-08",11.71
"1851","2014-05-09",12.31
"1852","2014-05-12",12.98
"1853","2014-05-13",12.73
"1854","2014-05-14",13.3
"1855","2014-05-15",13.18
"1856","2014-05-16",13
"1857","2014-05-19",13.15
"1858","2014-05-20",12.92
"1859","2014-05-21",12.65
"1860","2014-05-22",13.21
"1861","2014-05-23",13.21
"1862","2014-05-27",13.54
"1863","2014-05-28",13.33
"1864","2014-05-29",13.52
"1865","2014-05-30",13.14
"1866","2014-06-02",12.3
"1867","2014-06-03",13
"1868","2014-06-04",13.14
"1869","2014-06-05",14.18
"1870","2014-06-06",14.45
"1871","2014-06-09",15.51
"1872","2014-06-10",16.27
"1873","2014-06-11",16.200001
"1874","2014-06-12",16.01
"1875","2014-06-13",15.77
"1876","2014-06-16",16.74
"1877","2014-06-17",16.73
"1878","2014-06-18",16.33
"1879","2014-06-19",16.1
"1880","2014-06-20",15.82
"1881","2014-06-23",15.42
"1882","2014-06-24",15.65
"1883","2014-06-25",15.4
"1884","2014-06-26",15.4
"1885","2014-06-27",14.94
"1886","2014-06-30",15.27
"1887","2014-07-01",16.049999
"1888","2014-07-02",16.4
"1889","2014-07-03",16.139999
"1890","2014-07-07",14.86
"1891","2014-07-08",13.52
"1892","2014-07-09",13.73
"1893","2014-07-10",13.56
"1894","2014-07-11",13.76
"1895","2014-07-14",13.54
"1896","2014-07-15",12.66
"1897","2014-07-16",12.58
"1898","2014-07-17",11.92
"1899","2014-07-18",12.66
"1900","2014-07-21",12.23
"1901","2014-07-22",12.33
"1902","2014-07-23",13.08
"1903","2014-07-24",12.26
"1904","2014-07-25",12.32
"1905","2014-07-28",12
"1906","2014-07-29",12.43
"1907","2014-07-30",12.53
"1908","2014-07-31",11.88
"1909","2014-08-01",12.33
"1910","2014-08-04",12.88
"1911","2014-08-05",13.6
"1912","2014-08-06",13.3
"1913","2014-08-07",13.34
"1914","2014-08-08",13.79
"1915","2014-08-11",14.18
"1916","2014-08-12",13.76
"1917","2014-08-13",13.92
"1918","2014-08-14",14.01
"1919","2014-08-15",14.01
"1920","2014-08-18",14.7
"1921","2014-08-19",14.14
"1922","2014-08-20",13.65
"1923","2014-08-21",13.27
"1924","2014-08-22",13.48
"1925","2014-08-25",14.27
"1926","2014-08-26",14.8
"1927","2014-08-27",14.49
"1928","2014-08-28",14.05
"1929","2014-08-29",14.3
"1930","2014-09-02",13.51
"1931","2014-09-03",12.91
"1932","2014-09-04",12.6
"1933","2014-09-05",12.34
