"","date","NATH"
"1000","2010-12-20",16.219999
"1001","2010-12-21",16.450001
"1002","2010-12-22",16.43
"1003","2010-12-23",16.389999
"1004","2010-12-27",16.440001
"1005","2010-12-28",16.5
"1006","2010-12-29",16.530001
"1007","2010-12-30",16.73
"1008","2010-12-31",16.85
"1009","2011-01-03",16.700001
"1010","2011-01-04",16.51
"1011","2011-01-05",16.24
"1012","2011-01-06",16.48
"1013","2011-01-07",16.700001
"1014","2011-01-10",16.59
"1015","2011-01-11",16.59
"1016","2011-01-12",16.07
"1017","2011-01-13",16.75
"1018","2011-01-14",16.84
"1019","2011-01-18",16.780001
"1020","2011-01-19",16.440001
"1021","2011-01-20",16.51
"1022","2011-01-21",16.51
"1023","2011-01-24",16.58
"1024","2011-01-25",16.610001
"1025","2011-01-26",16.6
"1026","2011-01-27",16.309999
"1027","2011-01-28",16.4
"1028","2011-01-31",16.16
"1029","2011-02-01",16.34
"1030","2011-02-02",16.76
"1031","2011-02-03",16.700001
"1032","2011-02-04",17.049999
"1033","2011-02-07",17.75
"1034","2011-02-08",17.08
"1035","2011-02-09",16.98
"1036","2011-02-10",16.92
"1037","2011-02-11",16.860001
"1038","2011-02-14",17.059999
"1039","2011-02-15",17.25
"1040","2011-02-16",17.27
"1041","2011-02-17",18
"1042","2011-02-18",19.24
"1043","2011-02-22",19
"1044","2011-02-23",18.92
"1045","2011-02-24",19.32
"1046","2011-02-25",18.93
"1047","2011-02-28",18.41
"1048","2011-03-01",18.200001
"1049","2011-03-02",17.889999
"1050","2011-03-03",17.700001
"1051","2011-03-04",17.5
"1052","2011-03-07",17.48
"1053","2011-03-08",17.559999
"1054","2011-03-09",17.370001
"1055","2011-03-10",17.15
"1056","2011-03-11",17.25
"1057","2011-03-14",17.280001
"1058","2011-03-15",17.24
"1059","2011-03-16",17.18
"1060","2011-03-17",17.49
"1061","2011-03-18",17.48
"1062","2011-03-21",17.559999
"1063","2011-03-22",17.48
"1064","2011-03-23",17.290001
"1065","2011-03-24",17.139999
"1066","2011-03-25",17.1
"1067","2011-03-28",17.129999
"1068","2011-03-29",17.120001
"1069","2011-03-30",17.1
"1070","2011-03-31",17.129999
"1071","2011-04-01",17.049999
"1072","2011-04-04",17.280001
"1073","2011-04-05",17.559999
"1074","2011-04-06",17.49
"1075","2011-04-07",17.41
"1076","2011-04-08",17.309999
"1077","2011-04-11",17.309999
"1078","2011-04-12",17.280001
"1079","2011-04-13",17.280001
"1080","2011-04-14",17.309999
"1081","2011-04-15",17.049999
"1082","2011-04-18",17.02
"1083","2011-04-19",17.280001
"1084","2011-04-20",17.48
"1085","2011-04-21",17.48
"1086","2011-04-25",17.389999
"1087","2011-04-26",17.469999
"1088","2011-04-27",17.450001
"1089","2011-04-28",17.41
"1090","2011-04-29",17.110001
"1091","2011-05-02",17.280001
"1092","2011-05-03",17.15
"1093","2011-05-04",17.209999
"1094","2011-05-05",17.209999
"1095","2011-05-06",17.219999
"1096","2011-05-09",17.280001
"1097","2011-05-10",17.32
"1098","2011-05-11",17.6
"1099","2011-05-12",17.799999
"1100","2011-05-13",17.42
"1101","2011-05-16",17.559999
"1102","2011-05-17",17.6
"1103","2011-05-18",17.700001
"1104","2011-05-19",17.700001
"1105","2011-05-20",17.700001
"1106","2011-05-23",17.549999
"1107","2011-05-24",17.549999
"1108","2011-05-25",17.559999
"1109","2011-05-26",17.6
"1110","2011-05-27",17.6
"1111","2011-05-31",17.690001
"1112","2011-06-01",17.6
"1113","2011-06-02",17.6
"1114","2011-06-03",18.07
"1115","2011-06-06",17.75
"1116","2011-06-07",17.75
"1117","2011-06-08",17.51
"1118","2011-06-09",17.799999
"1119","2011-06-10",17.780001
"1120","2011-06-13",17.700001
"1121","2011-06-14",17.85
"1122","2011-06-15",17.83
"1123","2011-06-16",17.9
"1124","2011-06-17",18.33
"1125","2011-06-20",18.25
"1126","2011-06-21",18.379999
"1127","2011-06-22",18.33
"1128","2011-06-23",18.27
"1129","2011-06-24",18.5
"1130","2011-06-27",18.65
"1131","2011-06-28",18.85
"1132","2011-06-29",18.530001
"1133","2011-06-30",18.889999
"1134","2011-07-01",18.620001
"1135","2011-07-05",18.57
"1136","2011-07-06",18.799999
"1137","2011-07-07",19.02
"1138","2011-07-08",19.09
"1139","2011-07-11",19
"1140","2011-07-12",19.049999
"1141","2011-07-13",19
"1142","2011-07-14",19.059999
"1143","2011-07-15",19.309999
"1144","2011-07-18",19.200001
"1145","2011-07-19",19
"1146","2011-07-20",19.1
"1147","2011-07-21",19.07
"1148","2011-07-22",19.1
"1149","2011-07-25",19.059999
"1150","2011-07-26",19.049999
"1151","2011-07-27",19.049999
"1152","2011-07-28",19.049999
"1153","2011-07-29",18.809999
"1154","2011-08-01",19.120001
"1155","2011-08-02",18.84
"1156","2011-08-03",19
"1157","2011-08-04",18.870001
"1158","2011-08-05",18.799999
"1159","2011-08-08",18.25
"1160","2011-08-09",19.18
"1161","2011-08-10",19.040001
"1162","2011-08-11",19.040001
"1163","2011-08-12",18.809999
"1164","2011-08-15",18.700001
"1165","2011-08-16",18.709999
"1166","2011-08-17",18.76
"1167","2011-08-18",18.98
"1168","2011-08-19",18.790001
"1169","2011-08-22",18.99
"1170","2011-08-23",18.66
"1171","2011-08-24",18.9
"1172","2011-08-25",18.73
"1173","2011-08-26",19
"1174","2011-08-29",19.35
"1175","2011-08-30",19.030001
"1176","2011-08-31",18.969999
"1177","2011-09-01",19.15
"1178","2011-09-02",18.799999
"1179","2011-09-06",18.799999
"1180","2011-09-07",18.75
"1181","2011-09-08",18.75
"1182","2011-09-09",18.77
"1183","2011-09-12",18.68
"1184","2011-09-13",19.01
"1185","2011-09-14",18.809999
"1186","2011-09-15",18.969999
"1187","2011-09-16",18.99
"1188","2011-09-19",18.98
"1189","2011-09-20",18.93
"1190","2011-09-21",18.98
"1191","2011-09-22",18.879999
"1192","2011-09-23",18.99
"1193","2011-09-26",18.950001
"1194","2011-09-27",19
"1195","2011-09-28",18.99
"1196","2011-09-29",18.959999
"1197","2011-09-30",19
"1198","2011-10-03",18.860001
"1199","2011-10-04",18.799999
"1200","2011-10-05",18.620001
"1201","2011-10-06",18.73
"1202","2011-10-07",18.4
"1203","2011-10-10",18.639999
"1204","2011-10-11",18.65
"1205","2011-10-12",18.76
"1206","2011-10-13",18.959999
"1207","2011-10-14",19.059999
"1208","2011-10-17",19.059999
"1209","2011-10-18",19.18
"1210","2011-10-19",19.209999
"1211","2011-10-20",19.209999
"1212","2011-10-21",18.889999
"1213","2011-10-24",19.08
"1214","2011-10-25",18.9
"1215","2011-10-26",18.84
"1216","2011-10-27",18.799999
"1217","2011-10-28",19.17
"1218","2011-10-31",19.17
"1219","2011-11-01",19.17
"1220","2011-11-02",18.959999
"1221","2011-11-03",19.15
"1222","2011-11-04",19.219999
"1223","2011-11-07",19
"1224","2011-11-08",18.98
"1225","2011-11-09",18.91
"1226","2011-11-10",19.25
"1227","2011-11-11",19.25
"1228","2011-11-14",19.23
"1229","2011-11-15",19.23
"1230","2011-11-16",18.860001
"1231","2011-11-17",19
"1232","2011-11-18",18.879999
"1233","2011-11-21",18.99
"1234","2011-11-22",18.84
"1235","2011-11-23",18.950001
"1236","2011-11-25",18.99
"1237","2011-11-28",19.1
"1238","2011-11-29",19.1
"1239","2011-11-30",19.15
"1240","2011-12-01",19.049999
"1241","2011-12-02",19.1
"1242","2011-12-05",19.08
"1243","2011-12-06",20.99
"1244","2011-12-07",21.01
"1245","2011-12-08",21
"1246","2011-12-09",21
"1247","2011-12-12",21.030001
"1248","2011-12-13",21.24
"1249","2011-12-14",21.1
"1250","2011-12-15",21.1
"1251","2011-12-16",21.040001
"1252","2011-12-19",21.1
"1253","2011-12-20",21.049999
"1254","2011-12-21",21.049999
"1255","2011-12-22",21.1
"1256","2011-12-23",21.049999
"1257","2011-12-27",20.959999
"1258","2011-12-28",20.98
"1259","2011-12-29",21.01
"1260","2011-12-30",21.02
"1261","2012-01-03",21.17
"1262","2012-01-04",21.15
"1263","2012-01-05",21.15
"1264","2012-01-06",21.17
"1265","2012-01-09",21.34
"1266","2012-01-10",21.200001
"1267","2012-01-11",21.139999
"1268","2012-01-12",21.309999
"1269","2012-01-13",21.24
"1270","2012-01-17",21.24
"1271","2012-01-18",21.209999
"1272","2012-01-19",21.17
"1273","2012-01-20",21.200001
"1274","2012-01-23",21.280001
"1275","2012-01-24",20.49
"1276","2012-01-25",20.4
"1277","2012-01-26",20.43
"1278","2012-01-27",20.639999
"1279","2012-01-30",20.76
"1280","2012-01-31",20.940001
"1281","2012-02-01",21.09
"1282","2012-02-02",20.84
"1283","2012-02-03",21.15
"1284","2012-02-06",20.65
"1285","2012-02-07",20.879999
"1286","2012-02-08",21.049999
"1287","2012-02-09",21.040001
"1288","2012-02-10",20.91
"1289","2012-02-13",20.799999
"1290","2012-02-14",21
"1291","2012-02-15",21.02
"1292","2012-02-16",21.08
"1293","2012-02-17",21.24
"1294","2012-02-21",21.26
"1295","2012-02-22",21.190001
"1296","2012-02-23",21.25
"1297","2012-02-24",21.09
"1298","2012-02-27",21
"1299","2012-02-28",21.09
"1300","2012-02-29",20.99
"1301","2012-03-01",21.5
"1302","2012-03-02",21.120001
"1303","2012-03-05",21.120001
"1304","2012-03-06",21
"1305","2012-03-07",21.049999
"1306","2012-03-08",21.02
"1307","2012-03-09",20.5
"1308","2012-03-12",20.77
"1309","2012-03-13",20.85
"1310","2012-03-14",20.950001
"1311","2012-03-15",21
"1312","2012-03-16",21
"1313","2012-03-19",21
"1314","2012-03-20",21.02
"1315","2012-03-21",21.01
"1316","2012-03-22",21
"1317","2012-03-23",21.01
"1318","2012-03-26",21
"1319","2012-03-27",21
"1320","2012-03-28",21.049999
"1321","2012-03-29",21.190001
"1322","2012-03-30",21.200001
"1323","2012-04-02",21.07
"1324","2012-04-03",21.27
"1325","2012-04-04",21.049999
"1326","2012-04-05",21
"1327","2012-04-09",21.530001
"1328","2012-04-10",21.280001
"1329","2012-04-11",21.92
"1330","2012-04-12",21.65
"1331","2012-04-13",21.32
"1332","2012-04-16",21.209999
"1333","2012-04-17",21.309999
"1334","2012-04-18",21.4
"1335","2012-04-19",22.030001
"1336","2012-04-20",22.360001
"1337","2012-04-23",22
"1338","2012-04-24",22.200001
"1339","2012-04-25",22.440001
"1340","2012-04-26",22.85
"1341","2012-04-27",24.290001
"1342","2012-04-30",23.99
"1343","2012-05-01",24.190001
"1344","2012-05-02",24.26
"1345","2012-05-03",24.719999
"1346","2012-05-04",24.889999
"1347","2012-05-07",25.15
"1348","2012-05-08",25.690001
"1349","2012-05-09",24.969999
"1350","2012-05-10",24.9
"1351","2012-05-11",25.370001
"1352","2012-05-14",24.75
"1353","2012-05-15",24.77
"1354","2012-05-16",24.5
"1355","2012-05-17",23.1
"1356","2012-05-18",22.450001
"1357","2012-05-21",23.68
"1358","2012-05-22",23.57
"1359","2012-05-23",24.15
"1360","2012-05-24",23.700001
"1361","2012-05-25",24.540001
"1362","2012-05-29",24.120001
"1363","2012-05-30",24.290001
"1364","2012-05-31",24.5
"1365","2012-06-01",25
"1366","2012-06-04",26.5
"1367","2012-06-05",25.290001
"1368","2012-06-06",25.41
"1369","2012-06-07",26.76
"1370","2012-06-08",28.450001
"1371","2012-06-11",27.469999
"1372","2012-06-12",28.02
"1373","2012-06-13",27.969999
"1374","2012-06-14",27.190001
"1375","2012-06-15",28.15
"1376","2012-06-18",27.5
"1377","2012-06-19",28.360001
"1378","2012-06-20",28.74
"1379","2012-06-21",28.959999
"1380","2012-06-22",28.57
"1381","2012-06-25",27.450001
"1382","2012-06-26",28.15
"1383","2012-06-27",28.5
"1384","2012-06-28",28.370001
"1385","2012-06-29",29.5
"1386","2012-07-02",30.209999
"1387","2012-07-03",30.219999
"1388","2012-07-05",30
"1389","2012-07-06",30.18
"1390","2012-07-09",29.959999
"1391","2012-07-10",30
"1392","2012-07-11",29.969999
"1393","2012-07-12",30.1
"1394","2012-07-13",30.700001
"1395","2012-07-16",30.030001
"1396","2012-07-17",30.58
"1397","2012-07-18",30.639999
"1398","2012-07-19",30.379999
"1399","2012-07-20",30.25
"1400","2012-07-23",29.91
"1401","2012-07-24",30
"1402","2012-07-25",29.860001
"1403","2012-07-26",30.24
"1404","2012-07-27",30.280001
"1405","2012-07-30",30.08
"1406","2012-07-31",30.290001
"1407","2012-08-01",30.049999
"1408","2012-08-02",30.25
"1409","2012-08-03",31.77
"1410","2012-08-06",33.169998
"1411","2012-08-07",32.490002
"1412","2012-08-08",31.959999
"1413","2012-08-09",31.9
"1414","2012-08-10",32.16
"1415","2012-08-13",32.200001
"1416","2012-08-14",31.51
"1417","2012-08-15",31.49
"1418","2012-08-16",33.07
"1419","2012-08-17",32.900002
"1420","2012-08-20",33.400002
"1421","2012-08-21",33.369999
"1422","2012-08-22",33.48
"1423","2012-08-23",32.5
"1424","2012-08-24",32.360001
"1425","2012-08-27",32.060001
"1426","2012-08-28",32.73
"1427","2012-08-29",32.639999
"1428","2012-08-30",32.189999
"1429","2012-08-31",31.870001
"1430","2012-09-04",32.080002
"1431","2012-09-05",30.32
"1432","2012-09-06",30.49
"1433","2012-09-07",30.610001
"1434","2012-09-10",29.790001
"1435","2012-09-11",29.67
"1436","2012-09-12",30.08
"1437","2012-09-13",30.440001
"1438","2012-09-14",30.76
"1439","2012-09-17",31.26
"1440","2012-09-18",32.099998
"1441","2012-09-19",32.110001
"1442","2012-09-20",31.49
"1443","2012-09-21",32.32
"1444","2012-09-24",32.259998
"1445","2012-09-25",31.799999
"1446","2012-09-26",32.16
"1447","2012-09-27",31.84
"1448","2012-09-28",31.450001
"1449","2012-10-01",31.26
"1450","2012-10-02",32.16
"1451","2012-10-03",32.5
"1452","2012-10-04",32.389999
"1453","2012-10-05",32.209999
"1454","2012-10-08",31.879999
"1455","2012-10-09",31.18
"1456","2012-10-10",30.85
"1457","2012-10-11",31.809999
"1458","2012-10-12",32.16
"1459","2012-10-15",31.719999
"1460","2012-10-16",31.469999
"1461","2012-10-17",31.889999
"1462","2012-10-18",31.1
"1463","2012-10-19",31.35
"1464","2012-10-22",30.18
"1465","2012-10-23",29.6
"1466","2012-10-24",29.139999
"1467","2012-10-25",29.5
"1468","2012-10-26",29.42
"1469","2012-10-31",27.709999
"1470","2012-11-01",29.290001
"1471","2012-11-02",29.35
"1472","2012-11-05",29.24
"1473","2012-11-06",29.219999
"1474","2012-11-07",29.120001
"1475","2012-11-08",28.940001
"1476","2012-11-09",28.700001
"1477","2012-11-12",29.18
"1478","2012-11-13",29.290001
"1479","2012-11-14",28.83
"1480","2012-11-15",29.059999
"1481","2012-11-16",29.25
"1482","2012-11-19",29.709999
"1483","2012-11-20",29.889999
"1484","2012-11-21",30.18
"1485","2012-11-23",30.360001
"1486","2012-11-26",30.450001
"1487","2012-11-27",30.530001
"1488","2012-11-28",30.290001
"1489","2012-11-29",31.549999
"1490","2012-11-30",31.66
"1491","2012-12-03",31.59
"1492","2012-12-04",31.65
"1493","2012-12-05",30.6
"1494","2012-12-06",30.559999
"1495","2012-12-07",30.809999
"1496","2012-12-10",30.809999
"1497","2012-12-11",31.27
"1498","2012-12-12",33.900002
"1499","2012-12-13",33.650002
"1500","2012-12-14",34
"1501","2012-12-17",34
"1502","2012-12-18",34
"1503","2012-12-19",33.470001
"1504","2012-12-20",33.200001
"1505","2012-12-21",33.25
"1506","2012-12-24",33.220001
"1507","2012-12-26",33.369999
"1508","2012-12-27",33.73
"1509","2012-12-28",33.650002
"1510","2012-12-31",33.700001
"1511","2013-01-02",33.950001
"1512","2013-01-03",33.93
"1513","2013-01-04",34
"1514","2013-01-07",34
"1515","2013-01-08",34
"1516","2013-01-09",34
"1517","2013-01-10",34.310001
"1518","2013-01-11",35.049999
"1519","2013-01-14",35.830002
"1520","2013-01-15",36.630001
"1521","2013-01-16",36.790001
"1522","2013-01-17",36.810001
"1523","2013-01-18",37.259998
"1524","2013-01-22",39.07
"1525","2013-01-23",39.450001
"1526","2013-01-24",40.630001
"1527","2013-01-25",40.950001
"1528","2013-01-28",42.369999
"1529","2013-01-29",42.380001
"1530","2013-01-30",41.799999
"1531","2013-01-31",41.27
"1532","2013-02-01",41.27
"1533","2013-02-04",42.209999
"1534","2013-02-05",40.880001
"1535","2013-02-06",40
"1536","2013-02-07",38.849998
"1537","2013-02-08",38.939999
"1538","2013-02-11",37.099998
"1539","2013-02-12",36.549999
"1540","2013-02-13",36.869999
"1541","2013-02-14",36.490002
"1542","2013-02-15",36.900002
"1543","2013-02-19",38.330002
"1544","2013-02-20",37.73
"1545","2013-02-21",36.130001
"1546","2013-02-22",36
"1547","2013-02-25",35.869999
"1548","2013-02-26",36.5
"1549","2013-02-27",37.349998
"1550","2013-02-28",36.639999
"1551","2013-03-01",36.630001
"1552","2013-03-04",36.919998
"1553","2013-03-05",37.32
"1554","2013-03-06",37.439999
"1555","2013-03-07",38.470001
"1556","2013-03-08",39
"1557","2013-03-11",38.950001
"1558","2013-03-12",39.029999
"1559","2013-03-13",40.259998
"1560","2013-03-14",39.919998
"1561","2013-03-15",40.349998
"1562","2013-03-18",39.959999
"1563","2013-03-19",40.5
"1564","2013-03-20",41.200001
"1565","2013-03-21",41.450001
"1566","2013-03-22",41.439999
"1567","2013-03-25",41.290001
"1568","2013-03-26",41.310001
"1569","2013-03-27",41.049999
"1570","2013-03-28",42.25
"1571","2013-04-01",42.580002
"1572","2013-04-02",42.66
"1573","2013-04-03",42.450001
"1574","2013-04-04",43.130001
"1575","2013-04-05",43.82
"1576","2013-04-08",44.59
"1577","2013-04-09",43.860001
"1578","2013-04-10",44.330002
"1579","2013-04-11",43.580002
"1580","2013-04-12",43.82
"1581","2013-04-15",43.02
"1582","2013-04-16",43.189999
"1583","2013-04-17",42.950001
"1584","2013-04-18",42.84
"1585","2013-04-19",42.900002
"1586","2013-04-22",43.139999
"1587","2013-04-23",43.709999
"1588","2013-04-24",42.889999
"1589","2013-04-25",42.799999
"1590","2013-04-26",43.09
"1591","2013-04-29",44.220001
"1592","2013-04-30",44.650002
"1593","2013-05-01",42.689999
"1594","2013-05-02",44.700001
"1595","2013-05-03",45.25
"1596","2013-05-06",44.630001
"1597","2013-05-07",49.59
"1598","2013-05-08",49.98
"1599","2013-05-09",48.970001
"1600","2013-05-10",48.75
"1601","2013-05-13",49.84
"1602","2013-05-14",52.169998
"1603","2013-05-15",54
"1604","2013-05-16",53.689999
"1605","2013-05-17",53.77
"1606","2013-05-20",52.439999
"1607","2013-05-21",52.5
"1608","2013-05-22",52.299999
"1609","2013-05-23",50.52
"1610","2013-05-24",51
"1611","2013-05-28",52.18
"1612","2013-05-29",51.02
"1613","2013-05-30",51.32
"1614","2013-05-31",51.130001
"1615","2013-06-03",50.060001
"1616","2013-06-04",49.799999
"1617","2013-06-05",50.09
"1618","2013-06-06",50.700001
"1619","2013-06-07",50.810001
"1620","2013-06-10",52.16
"1621","2013-06-11",51.029999
"1622","2013-06-12",52.130001
"1623","2013-06-13",52.82
"1624","2013-06-14",52.189999
"1625","2013-06-17",51.049999
"1626","2013-06-18",51.990002
"1627","2013-06-19",52.389999
"1628","2013-06-20",51.279999
"1629","2013-06-21",51.459999
"1630","2013-06-24",51.57
"1631","2013-06-25",51.59
"1632","2013-06-26",51.02
"1633","2013-06-27",52.23
"1634","2013-06-28",52.25
"1635","2013-07-01",54.41
"1636","2013-07-02",54.41
"1637","2013-07-03",54.900002
"1638","2013-07-05",57.73
"1639","2013-07-08",58.240002
"1640","2013-07-09",60.48
"1641","2013-07-10",61.130001
"1642","2013-07-11",60.700001
"1643","2013-07-12",59.380001
"1644","2013-07-15",59.959999
"1645","2013-07-16",60.75
"1646","2013-07-17",59.950001
"1647","2013-07-18",58.779999
"1648","2013-07-19",59.220001
"1649","2013-07-22",58.080002
"1650","2013-07-23",58.259998
"1651","2013-07-24",55.98
"1652","2013-07-25",59.439999
"1653","2013-07-26",59.290001
"1654","2013-07-29",54.380001
"1655","2013-07-30",52
"1656","2013-07-31",57.259998
"1657","2013-08-01",57.560001
"1658","2013-08-02",56.330002
"1659","2013-08-05",57.220001
"1660","2013-08-06",55.799999
"1661","2013-08-07",56.119999
"1662","2013-08-08",55.75
"1663","2013-08-09",54.200001
"1664","2013-08-12",52.369999
"1665","2013-08-13",52.279999
"1666","2013-08-14",52.369999
"1667","2013-08-15",49.439999
"1668","2013-08-16",51.169998
"1669","2013-08-19",50
"1670","2013-08-20",49.84
"1671","2013-08-21",49.990002
"1672","2013-08-22",48.990002
"1673","2013-08-23",51.310001
"1674","2013-08-26",50.810001
"1675","2013-08-27",49.919998
"1676","2013-08-28",49.119999
"1677","2013-08-29",50.599998
"1678","2013-08-30",51.279999
"1679","2013-09-03",51.650002
"1680","2013-09-04",54.880001
"1681","2013-09-05",54.799999
"1682","2013-09-06",54.790001
"1683","2013-09-09",55.310001
"1684","2013-09-10",55.029999
"1685","2013-09-11",54.970001
"1686","2013-09-12",54.549999
"1687","2013-09-13",55.18
"1688","2013-09-16",54.82
"1689","2013-09-17",54.939999
"1690","2013-09-18",56.18
"1691","2013-09-19",55.669998
"1692","2013-09-20",56.009998
"1693","2013-09-23",55.919998
"1694","2013-09-24",55.619999
"1695","2013-09-25",55.860001
"1696","2013-09-26",55.689999
"1697","2013-09-27",54.720001
"1698","2013-09-30",52.779999
"1699","2013-10-01",53.799999
"1700","2013-10-02",53.759998
"1701","2013-10-03",52.459999
"1702","2013-10-04",53.16
"1703","2013-10-07",51.900002
"1704","2013-10-08",49.950001
"1705","2013-10-09",50.91
"1706","2013-10-10",52.810001
"1707","2013-10-11",53.619999
"1708","2013-10-14",53.639999
"1709","2013-10-15",53.189999
"1710","2013-10-16",53.110001
"1711","2013-10-17",53.369999
"1712","2013-10-18",53.950001
"1713","2013-10-21",53.509998
"1714","2013-10-22",52.040001
"1715","2013-10-23",52.82
"1716","2013-10-24",52.880001
"1717","2013-10-25",53.060001
"1718","2013-10-28",53.049999
"1719","2013-10-29",53.419998
"1720","2013-10-30",52.98
"1721","2013-10-31",51.32
"1722","2013-11-01",53.299999
"1723","2013-11-04",53.68
"1724","2013-11-05",53.740002
"1725","2013-11-06",53.549999
"1726","2013-11-07",53.419998
"1727","2013-11-08",52.52
"1728","2013-11-11",51.259998
"1729","2013-11-12",51.540001
"1730","2013-11-13",52.5
"1731","2013-11-14",52.599998
"1732","2013-11-15",53.48
"1733","2013-11-18",51.93
"1734","2013-11-19",51.029999
"1735","2013-11-20",51.009998
"1736","2013-11-21",51.110001
"1737","2013-11-22",52.080002
"1738","2013-11-25",51.549999
"1739","2013-11-26",51.650002
"1740","2013-11-27",53.110001
"1741","2013-11-29",52.740002
"1742","2013-12-02",52
"1743","2013-12-03",51.139999
"1744","2013-12-04",50.209999
"1745","2013-12-05",49.48
"1746","2013-12-06",49.57
"1747","2013-12-09",49.580002
"1748","2013-12-10",49.130001
"1749","2013-12-11",48.23
"1750","2013-12-12",48.52
"1751","2013-12-13",48.639999
"1752","2013-12-16",49.07
"1753","2013-12-17",49.099998
"1754","2013-12-18",49.740002
"1755","2013-12-19",49.560001
"1756","2013-12-20",50.439999
"1757","2013-12-23",51.459999
"1758","2013-12-24",51.549999
"1759","2013-12-26",51.490002
"1760","2013-12-27",50.82
"1761","2013-12-30",50.689999
"1762","2013-12-31",50.41
"1763","2014-01-02",49.919998
"1764","2014-01-03",50.57
"1765","2014-01-06",50.07
"1766","2014-01-07",50.779999
"1767","2014-01-08",50.52
"1768","2014-01-09",49.869999
"1769","2014-01-10",50.07
"1770","2014-01-13",49.060001
"1771","2014-01-14",49.990002
"1772","2014-01-15",49.459999
"1773","2014-01-16",49.720001
"1774","2014-01-17",49.5
"1775","2014-01-21",49.939999
"1776","2014-01-22",50.689999
"1777","2014-01-23",51.09
"1778","2014-01-24",50.549999
"1779","2014-01-27",50
"1780","2014-01-28",49.560001
"1781","2014-01-29",48.93
"1782","2014-01-30",49.310001
"1783","2014-01-31",48.93
"1784","2014-02-03",47.610001
"1785","2014-02-04",48.400002
"1786","2014-02-05",48.150002
"1787","2014-02-06",49.169998
"1788","2014-02-07",48.759998
"1789","2014-02-10",49.48
"1790","2014-02-11",49.240002
"1791","2014-02-12",49.119999
"1792","2014-02-13",49.490002
"1793","2014-02-14",50.209999
"1794","2014-02-18",50.889999
"1795","2014-02-19",50.209999
"1796","2014-02-20",50.540001
"1797","2014-02-21",50.369999
"1798","2014-02-24",50.259998
"1799","2014-02-25",50.16
"1800","2014-02-26",49.799999
"1801","2014-02-27",49.860001
"1802","2014-02-28",49.98
"1803","2014-03-03",48.759998
"1804","2014-03-04",49.939999
"1805","2014-03-05",49.25
"1806","2014-03-06",49.57
"1807","2014-03-07",49.41
"1808","2014-03-10",49.060001
"1809","2014-03-11",49.509998
"1810","2014-03-12",49.240002
"1811","2014-03-13",49.049999
"1812","2014-03-14",49.439999
"1813","2014-03-17",48.990002
"1814","2014-03-18",48.59
"1815","2014-03-19",48.48
"1816","2014-03-20",49.220001
"1817","2014-03-21",48.75
"1818","2014-03-24",48.889999
"1819","2014-03-25",49.009998
"1820","2014-03-26",49
"1821","2014-03-27",48.889999
"1822","2014-03-28",48.779999
"1823","2014-03-31",48.990002
"1824","2014-04-01",49.450001
"1825","2014-04-02",49.709999
"1826","2014-04-03",50.220001
"1827","2014-04-04",49.23
"1828","2014-04-07",48.529999
"1829","2014-04-08",49
"1830","2014-04-09",50.25
"1831","2014-04-10",50.299999
"1832","2014-04-11",49.82
"1833","2014-04-14",50.060001
"1834","2014-04-15",50.150002
"1835","2014-04-16",50.599998
"1836","2014-04-17",50.09
"1837","2014-04-21",49.959999
"1838","2014-04-22",50.5
"1839","2014-04-23",49.459999
"1840","2014-04-24",49.810001
"1841","2014-04-25",49.259998
"1842","2014-04-28",49.439999
"1843","2014-04-29",49.25
"1844","2014-04-30",49.279999
"1845","2014-05-01",49.279999
"1846","2014-05-02",49
"1847","2014-05-05",49.060001
"1848","2014-05-06",48.540001
"1849","2014-05-07",48.380001
"1850","2014-05-08",48.310001
"1851","2014-05-09",48.75
"1852","2014-05-12",50.200001
"1853","2014-05-13",49.450001
"1854","2014-05-14",49.099998
"1855","2014-05-15",48.889999
"1856","2014-05-16",49.619999
"1857","2014-05-19",49.330002
"1858","2014-05-20",48.98
"1859","2014-05-21",48.950001
"1860","2014-05-22",48.919998
"1861","2014-05-23",49.439999
"1862","2014-05-27",49.740002
"1863","2014-05-28",49.169998
"1864","2014-05-29",49.209999
"1865","2014-05-30",49.119999
"1866","2014-06-02",49.060001
"1867","2014-06-03",49.18
"1868","2014-06-04",49.290001
"1869","2014-06-05",49.549999
"1870","2014-06-06",49.59
"1871","2014-06-09",49.919998
"1872","2014-06-10",50.619999
"1873","2014-06-11",51.200001
"1874","2014-06-12",51.939999
"1875","2014-06-13",53.099998
"1876","2014-06-16",55.700001
"1877","2014-06-17",55.970001
"1878","2014-06-18",56.93
"1879","2014-06-19",56.369999
"1880","2014-06-20",56.389999
"1881","2014-06-23",56
"1882","2014-06-24",54.52
"1883","2014-06-25",55.009998
"1884","2014-06-26",55.110001
"1885","2014-06-27",54.619999
"1886","2014-06-30",54.189999
"1887","2014-07-01",54.02
"1888","2014-07-02",54.07
"1889","2014-07-03",53.799999
"1890","2014-07-07",53.330002
"1891","2014-07-08",52.939999
"1892","2014-07-09",53.139999
"1893","2014-07-10",52.279999
"1894","2014-07-11",51.799999
"1895","2014-07-14",51.66
"1896","2014-07-15",51
"1897","2014-07-16",51.150002
"1898","2014-07-17",50.709999
"1899","2014-07-18",51.02
"1900","2014-07-21",50.990002
"1901","2014-07-22",50.720001
"1902","2014-07-23",50.939999
"1903","2014-07-24",50.48
"1904","2014-07-25",50.099998
