"","date","MPAA"
"1011","2011-01-05",13.07
"1012","2011-01-06",12.98
"1013","2011-01-07",12.65
"1014","2011-01-10",13
"1015","2011-01-11",14.36
"1016","2011-01-12",14.33
"1017","2011-01-13",14.27
"1018","2011-01-14",14.68
"1019","2011-01-18",15.04
"1020","2011-01-19",14.85
"1021","2011-01-20",14.53
"1022","2011-01-21",14.84
"1023","2011-01-24",14.66
"1024","2011-01-25",14.82
"1025","2011-01-26",14.77
"1026","2011-01-27",14.65
"1027","2011-01-28",14.33
"1028","2011-01-31",14.4
"1029","2011-02-01",14.58
"1030","2011-02-02",14.61
"1031","2011-02-03",14.61
"1032","2011-02-04",14.53
"1033","2011-02-07",14.8
"1034","2011-02-08",14.65
"1035","2011-02-09",14.3
"1036","2011-02-10",14.46
"1037","2011-02-11",14.7
"1038","2011-02-14",14.8
"1039","2011-02-15",14.75
"1040","2011-02-16",14.87
"1041","2011-02-17",14.09
"1042","2011-02-18",14.6
"1043","2011-02-22",14.31
"1044","2011-02-23",13.76
"1045","2011-02-24",14
"1046","2011-02-25",14.1
"1047","2011-02-28",14.25
"1048","2011-03-01",14.17
"1049","2011-03-02",14.1
"1050","2011-03-03",14.2
"1051","2011-03-04",14.1
"1052","2011-03-07",13.46
"1053","2011-03-08",13.57
"1054","2011-03-09",13.53
"1055","2011-03-10",13.48
"1056","2011-03-11",14
"1057","2011-03-14",13.68
"1058","2011-03-15",13.65
"1059","2011-03-16",13.59
"1060","2011-03-17",13.54
"1061","2011-03-18",13.66
"1062","2011-03-21",13.78
"1063","2011-03-22",13.95
"1064","2011-03-23",14.02
"1065","2011-03-24",14.07
"1066","2011-03-25",13.91
"1067","2011-03-28",13.42
"1068","2011-03-29",13.88
"1069","2011-03-30",14.02
"1070","2011-03-31",13.98
"1071","2011-04-01",13.88
"1072","2011-04-04",14.17
"1073","2011-04-05",14.56
"1074","2011-04-06",14.69
"1075","2011-04-07",14.63
"1076","2011-04-08",14.18
"1077","2011-04-11",13.53
"1078","2011-04-12",13.57
"1079","2011-04-13",13.6
"1080","2011-04-14",13.62
"1081","2011-04-15",13.6
"1082","2011-04-18",13.52
"1083","2011-04-19",13.52
"1084","2011-04-20",13.69
"1085","2011-04-21",13.81
"1086","2011-04-25",13.62
"1087","2011-04-26",13.63
"1088","2011-04-27",13.6
"1089","2011-04-28",13.46
"1090","2011-04-29",13.91
"1091","2011-05-02",13.73
"1092","2011-05-03",13.75
"1093","2011-05-04",13.78
"1094","2011-05-05",13.74
"1095","2011-05-06",13.96
"1096","2011-05-09",14.65
"1097","2011-05-10",14.83
"1098","2011-05-11",14.93
"1099","2011-05-12",14.84
"1100","2011-05-13",14.83
"1101","2011-05-16",14.51
"1102","2011-05-17",14.25
"1103","2011-05-18",14.85
"1104","2011-05-19",15.49
"1105","2011-05-20",15.45
"1106","2011-05-23",15.32
"1107","2011-05-24",15.55
"1108","2011-05-25",15.15
"1109","2011-05-26",14.7
"1110","2011-05-27",15.24
"1111","2011-05-31",15.35
"1112","2011-06-01",15.62
"1113","2011-06-02",15.53
"1114","2011-06-03",15.23
"1115","2011-06-06",15.06
"1116","2011-06-07",15.03
"1117","2011-06-08",15.25
"1118","2011-06-09",15.46
"1119","2011-06-10",15.4
"1120","2011-06-13",14.96
"1121","2011-06-14",15.02
"1122","2011-06-15",15.01
"1123","2011-06-16",14.84
"1124","2011-06-17",14.67
"1125","2011-06-20",14.63
"1126","2011-06-21",14.94
"1127","2011-06-22",14.75
"1128","2011-06-23",14.85
"1129","2011-06-24",14.73
"1130","2011-06-27",15.15
"1131","2011-06-28",15.16
"1132","2011-06-29",15.02
"1133","2011-06-30",15.01
"1134","2011-07-01",15.39
"1135","2011-07-05",15.41
"1136","2011-07-06",15.31
"1137","2011-07-07",15.47
"1138","2011-07-08",15.41
"1139","2011-07-11",15.34
"1140","2011-07-12",15.21
"1141","2011-07-13",15.38
"1142","2011-07-14",14.96
"1143","2011-07-15",14.48
"1144","2011-07-18",14.07
"1145","2011-07-19",14.41
"1146","2011-07-20",14.44
"1147","2011-07-21",14.06
"1148","2011-07-22",14.06
"1149","2011-07-25",13.94
"1150","2011-07-26",13.89
"1151","2011-07-27",13.39
"1152","2011-07-28",13.07
"1153","2011-07-29",12.91
"1154","2011-08-01",12.76
"1155","2011-08-02",12.41
"1156","2011-08-03",12.68
"1157","2011-08-04",11.94
"1158","2011-08-05",12.06
"1159","2011-08-08",11.16
"1160","2011-08-09",12
"1161","2011-08-10",11.35
"1162","2011-08-11",11.39
"1163","2011-08-12",10.99
"1164","2011-08-15",11.38
"1165","2011-08-16",10.93
"1166","2011-08-17",10.73
"1167","2011-08-18",9.99
"1168","2011-08-19",9.81
"1169","2011-08-22",9.17
"1170","2011-08-23",9.32
"1171","2011-08-24",9.62
"1172","2011-08-25",9.54
"1173","2011-08-26",9.81
"1174","2011-08-29",10.2
"1175","2011-08-30",10.18
"1176","2011-08-31",10.16
"1177","2011-09-01",9.95
"1178","2011-09-02",9.75
"1179","2011-09-06",10.03
"1180","2011-09-07",9.95
"1181","2011-09-08",9.85
"1182","2011-09-09",9.94
"1183","2011-09-12",9.71
"1184","2011-09-13",9.99
"1185","2011-09-14",9.96
"1186","2011-09-15",9.97
"1187","2011-09-16",9.71
"1188","2011-09-19",9.55
"1189","2011-09-20",9.27
"1190","2011-09-21",8.96
"1191","2011-09-22",8.52
"1192","2011-09-23",8.44
"1193","2011-09-26",8.63
"1194","2011-09-27",8.72
"1195","2011-09-28",8.4
"1196","2011-09-29",8.54
"1197","2011-09-30",8.23
"1198","2011-10-03",7.63
"1199","2011-10-04",8.06
"1200","2011-10-05",8.36
"1201","2011-10-06",8.52
"1202","2011-10-07",8.27
"1203","2011-10-10",8.5
"1204","2011-10-11",9.03
"1205","2011-10-12",9.13
"1206","2011-10-13",9.04
"1207","2011-10-14",9.56
"1208","2011-10-17",9.39
"1209","2011-10-18",9.52
"1210","2011-10-19",9.34
"1211","2011-10-20",9.41
"1212","2011-10-21",9.44
"1213","2011-10-24",9.53
"1214","2011-10-25",9.37
"1215","2011-10-26",9.62
"1216","2011-10-27",10.22
"1217","2011-10-28",10.14
"1218","2011-10-31",9.92
"1219","2011-11-01",9.45
"1220","2011-11-02",9.32
"1221","2011-11-03",9.49
"1222","2011-11-04",9.26
"1223","2011-11-07",9.2
"1224","2011-11-08",9.64
"1225","2011-11-09",9.05
"1226","2011-11-10",8.77
"1227","2011-11-11",8.78
"1228","2011-11-14",8.58
"1229","2011-11-15",8.78
"1230","2011-11-16",8.49
"1231","2011-11-17",8.03
"1232","2011-11-18",7.99
"1233","2011-11-21",8
"1234","2011-11-22",7.71
"1235","2011-11-23",7.24
"1236","2011-11-25",7.23
"1237","2011-11-28",7.36
"1238","2011-11-29",7.27
"1239","2011-11-30",7.43
"1240","2011-12-01",7.33
"1241","2011-12-02",7.3
"1242","2011-12-05",7.25
"1243","2011-12-06",7.22
"1244","2011-12-07",7.17
"1245","2011-12-08",6.98
"1246","2011-12-09",7.05
"1247","2011-12-12",7.04
"1248","2011-12-13",6.85
"1249","2011-12-14",6.85
"1250","2011-12-15",6.75
"1251","2011-12-16",6.75
"1252","2011-12-19",7.03
"1253","2011-12-20",7.3
"1254","2011-12-21",7.35
"1255","2011-12-22",7.34
"1256","2011-12-23",7.39
"1257","2011-12-27",7.43
"1258","2011-12-28",7.34
"1259","2011-12-29",7.49
"1260","2011-12-30",7.5
"1261","2012-01-03",7.6
"1262","2012-01-04",7.35
"1263","2012-01-05",7.17
"1264","2012-01-06",7.09
"1265","2012-01-09",7.06
"1266","2012-01-10",7.06
"1267","2012-01-11",7.03
"1268","2012-01-12",7
"1269","2012-01-13",6.96
"1270","2012-01-17",6.62
"1271","2012-01-18",6.65
"1272","2012-01-19",6.73
"1273","2012-01-20",7.14
"1274","2012-01-23",7.14
"1275","2012-01-24",7.14
"1276","2012-01-25",7.13
"1277","2012-01-26",7
"1278","2012-01-27",6.83
"1279","2012-01-30",6.61
"1280","2012-01-31",6.42
"1281","2012-02-01",6.69
"1282","2012-02-02",6.63
"1283","2012-02-03",6.75
"1284","2012-02-06",6.81
"1285","2012-02-07",7.03
"1286","2012-02-08",7.13
"1287","2012-02-09",7.02
"1288","2012-02-10",6.89
"1289","2012-02-13",7.73
"1290","2012-02-14",7.72
"1291","2012-02-15",7.8
"1292","2012-02-16",8.01
"1293","2012-02-17",8.03
"1294","2012-02-21",8.05
"1295","2012-02-22",8.14
"1296","2012-02-23",8.44
"1297","2012-02-24",8.4
"1298","2012-02-27",8.41
"1299","2012-02-28",8.32
"1300","2012-02-29",8.25
"1301","2012-03-01",8.55
"1302","2012-03-02",8.35
"1303","2012-03-05",8.46
"1304","2012-03-06",8.15
"1305","2012-03-07",9.08
"1306","2012-03-08",8.99
"1307","2012-03-09",8.87
"1308","2012-03-12",9.06
"1309","2012-03-13",9.18
"1310","2012-03-14",9.08
"1311","2012-03-15",9.18
"1312","2012-03-16",9.1
"1313","2012-03-19",9.12
"1314","2012-03-20",9.04
"1315","2012-03-21",9.11
"1316","2012-03-22",9.11
"1317","2012-03-23",9.38
"1318","2012-03-26",9.95
"1319","2012-03-27",9.86
"1320","2012-03-28",9.93
"1321","2012-03-29",9.84
"1322","2012-03-30",9.62
"1323","2012-04-02",9.89
"1324","2012-04-03",9.74
"1325","2012-04-04",9.74
"1326","2012-04-05",9.81
"1327","2012-04-09",9.59
"1328","2012-04-10",9.24
"1329","2012-04-11",9.85
"1330","2012-04-12",9.79
"1331","2012-04-13",9.69
"1332","2012-04-16",9.8
"1333","2012-04-17",9.91
"1334","2012-04-18",9.72
"1335","2012-04-19",9.65
"1336","2012-04-20",8.17
"1337","2012-04-23",7.84
"1338","2012-04-24",7.9
"1339","2012-04-25",7.79
"1340","2012-04-26",7.91
"1341","2012-04-27",7.83
"1342","2012-04-30",7.56
"1343","2012-05-01",7.85
"1344","2012-05-02",7.74
"1345","2012-05-03",7.61
"1346","2012-05-04",7.49
"1347","2012-05-07",7.64
"1348","2012-05-08",7.69
"1349","2012-05-09",7.61
"1350","2012-05-10",7.44
"1351","2012-05-11",7.26
"1352","2012-05-14",6.68
"1353","2012-05-15",6.19
"1354","2012-05-16",5.85
"1355","2012-05-17",5.72
"1356","2012-05-18",5.42
"1357","2012-05-21",5.36
"1358","2012-05-22",5.07
"1359","2012-05-23",4.99
"1360","2012-05-24",4.64
"1361","2012-05-25",4.37
"1362","2012-05-29",4.59
"1363","2012-05-30",4.47
"1364","2012-05-31",4.32
"1365","2012-06-01",4.25
"1366","2012-06-04",4.25
"1367","2012-06-05",4.29
"1368","2012-06-06",4.51
"1369","2012-06-07",4.29
"1370","2012-06-08",4.32
"1371","2012-06-11",4.27
"1372","2012-06-12",4.27
"1373","2012-06-13",4.37
"1374","2012-06-14",4.22
"1375","2012-06-15",4.12
"1376","2012-06-18",4.15
"1377","2012-06-19",4.22
"1378","2012-06-20",4.21
"1379","2012-06-21",4.14
"1380","2012-06-22",4.34
"1381","2012-06-25",4.19
"1382","2012-06-26",4.35
"1383","2012-06-27",4.28
"1384","2012-06-28",4.23
"1385","2012-06-29",4.49
"1386","2012-07-02",4.42
"1387","2012-07-03",4.5
"1388","2012-07-05",4.81
"1389","2012-07-06",4.64
"1390","2012-07-09",4.39
"1391","2012-07-10",4.24
"1392","2012-07-11",4.32
"1393","2012-07-12",4.19
"1394","2012-07-13",4.12
"1395","2012-07-16",4.04
"1396","2012-07-17",4.06
"1397","2012-07-18",4.15
"1398","2012-07-19",4.1
"1399","2012-07-20",4.19
"1400","2012-07-23",4.06
"1401","2012-07-24",4.08
"1402","2012-07-25",4.21
"1403","2012-07-26",4.59
"1404","2012-07-27",4.58
"1405","2012-07-30",4.49
"1406","2012-07-31",4.45
"1407","2012-08-01",4.41
"1408","2012-08-02",4.46
"1409","2012-08-03",4.38
"1410","2012-08-06",4.42
"1411","2012-08-07",4.49
"1412","2012-08-08",4.44
"1413","2012-08-09",4.36
"1414","2012-08-10",4.38
"1415","2012-08-13",4.45
"1416","2012-08-14",4.29
"1417","2012-08-15",4.4
"1418","2012-08-16",4.43
"1419","2012-08-17",4.47
"1420","2012-08-20",4.46
"1421","2012-08-21",4.33
"1422","2012-08-22",4.32
"1423","2012-08-23",4.53
"1424","2012-08-24",4.63
"1425","2012-08-27",4.94
"1426","2012-08-28",4.9
"1427","2012-08-29",4.91
"1428","2012-08-30",4.92
"1429","2012-08-31",4.85
"1430","2012-09-04",4.81
"1431","2012-09-05",4.68
"1432","2012-09-06",4.62
"1433","2012-09-07",4.7
"1434","2012-09-10",4.6
"1435","2012-09-11",4.54
"1436","2012-09-12",4.73
"1437","2012-09-13",4.82
"1438","2012-09-14",4.74
"1439","2012-09-17",4.61
"1440","2012-09-18",4.66
"1441","2012-09-19",4.61
"1442","2012-09-20",4.57
"1443","2012-09-21",4.59
"1444","2012-09-24",4.62
"1445","2012-09-25",4.64
"1446","2012-09-26",4.66
"1447","2012-09-27",4.88
"1448","2012-09-28",4.85
"1449","2012-10-01",4.66
"1450","2012-10-02",4.67
"1451","2012-10-03",4.55
"1452","2012-10-04",4.43
"1453","2012-10-05",4.38
"1454","2012-10-08",4.36
"1455","2012-10-09",4.25
"1456","2012-10-10",4.32
"1457","2012-10-11",4.39
"1458","2012-10-12",4.45
"1459","2012-10-15",4.64
"1460","2012-10-16",4.54
"1461","2012-10-17",4.56
"1462","2012-10-18",4.35
"1463","2012-10-19",4.34
"1464","2012-10-22",4.5
"1465","2012-10-23",4.49
"1466","2012-10-24",4.56
"1467","2012-10-25",4.61
"1468","2012-10-26",4.61
"1469","2012-10-31",4.73
"1470","2012-11-01",4.76
"1471","2012-11-02",4.8
"1472","2012-11-05",4.82
"1473","2012-11-06",4.92
"1474","2012-11-07",5.07
"1475","2012-11-08",4.8
"1476","2012-11-09",4.68
"1477","2012-11-12",4.92
"1478","2012-11-13",4.92
"1479","2012-11-14",4.89
"1480","2012-11-15",5.04
"1481","2012-11-16",4.83
"1482","2012-11-19",4.86
"1483","2012-11-20",4.89
"1484","2012-11-21",5.04
"1485","2012-11-23",5.25
"1486","2012-11-26",5.39
"1487","2012-11-27",5.42
"1488","2012-11-28",5.61
"1489","2012-11-29",6.15
"1490","2012-11-30",6.48
"1491","2012-12-03",6.43
"1492","2012-12-04",6.4
"1493","2012-12-05",6.42
"1494","2012-12-06",6.21
"1495","2012-12-07",6.26
"1496","2012-12-10",6.16
"1497","2012-12-11",6.14
"1498","2012-12-12",6.08
"1499","2012-12-13",6.08
"1500","2012-12-14",6.12
"1501","2012-12-17",6.45
"1502","2012-12-18",6.63
"1503","2012-12-19",6.64
"1504","2012-12-20",6.57
"1505","2012-12-21",6.53
"1506","2012-12-24",6.45
"1507","2012-12-26",6.38
"1508","2012-12-27",6.28
"1509","2012-12-28",6.46
"1510","2012-12-31",6.57
"1511","2013-01-02",6.7
"1512","2013-01-03",6.71
"1513","2013-01-04",6.71
"1514","2013-01-07",6.63
"1515","2013-01-08",6.57
"1516","2013-01-09",6.78
"1517","2013-01-10",6.86
"1518","2013-01-11",7.1
"1519","2013-01-14",7.04
"1520","2013-01-15",6.86
"1521","2013-01-16",6.96
"1522","2013-01-17",6.84
"1523","2013-01-18",6.97
"1524","2013-01-22",6.82
"1525","2013-01-23",6.7
"1526","2013-01-24",6.56
"1527","2013-01-25",6.8
"1528","2013-01-28",6.66
"1529","2013-01-29",6.7
"1530","2013-01-30",6.63
"1531","2013-01-31",6.67
"1532","2013-02-01",6.57
"1533","2013-02-04",6.64
"1534","2013-02-05",6.81
"1535","2013-02-06",7.05
"1536","2013-02-07",6.89
"1537","2013-02-08",6.8
"1538","2013-02-11",6.67
"1539","2013-02-12",7
"1540","2013-02-13",7.02
"1541","2013-02-14",7.05
"1542","2013-02-15",5.85
"1543","2013-02-19",5.91
"1544","2013-02-20",5.73
"1545","2013-02-21",5.75
"1546","2013-02-22",5.78
"1547","2013-02-25",5.83
"1548","2013-02-26",5.61
"1549","2013-02-27",5.48
"1550","2013-02-28",5.47
"1551","2013-03-01",5.4
"1552","2013-03-04",5.42
"1553","2013-03-05",5.4
"1554","2013-03-06",5.4
"1555","2013-03-07",5.48
"1556","2013-03-08",5.62
"1557","2013-03-11",6.02
"1558","2013-03-12",6.12
"1559","2013-03-13",6.29
"1560","2013-03-14",6.31
"1561","2013-03-15",6.06
"1562","2013-03-18",5.77
"1563","2013-03-19",5.72
"1564","2013-03-20",5.7
"1565","2013-03-21",5.66
"1566","2013-03-22",5.73
"1567","2013-03-25",5.82
"1568","2013-03-26",5.87
"1569","2013-03-27",6.05
"1570","2013-03-28",6.13
"1571","2013-04-01",6.09
"1572","2013-04-02",6.03
"1573","2013-04-03",6.12
"1574","2013-04-04",6.06
"1575","2013-04-05",6.08
"1576","2013-04-08",6.45
"1577","2013-04-09",6.45
"1578","2013-04-10",6.65
"1579","2013-04-11",6.5
"1580","2013-04-12",6.55
"1581","2013-04-15",6.36
"1582","2013-04-16",6.48
"1583","2013-04-17",6.43
"1584","2013-04-18",6.23
"1585","2013-04-19",5.98
"1586","2013-04-22",6.02
"1587","2013-04-23",6.17
"1588","2013-04-24",6.23
"1589","2013-04-25",6.29
"1590","2013-04-26",6.04
"1591","2013-04-29",6.17
"1592","2013-04-30",5.98
"1593","2013-05-01",5.95
"1594","2013-05-02",6.44
"1595","2013-05-03",5.97
"1596","2013-05-06",6.37
"1597","2013-05-07",6.27
"1598","2013-05-08",6.43
"1599","2013-05-09",6.29
"1600","2013-05-10",6.3
"1601","2013-05-13",6.31
"1602","2013-05-14",6.3
"1603","2013-05-15",6.28
"1604","2013-05-16",6.29
"1605","2013-05-17",6.29
"1606","2013-05-20",6.29
"1607","2013-05-21",6.22
"1608","2013-05-22",6.3
"1609","2013-05-23",6.3
"1610","2013-05-24",6.3
"1611","2013-05-28",6.25
"1612","2013-05-29",6.33
"1613","2013-05-30",6.21
"1614","2013-05-31",6.21
"1615","2013-06-03",6.03
"1616","2013-06-04",6.24
"1617","2013-06-05",6.12
"1618","2013-06-06",6.15
"1619","2013-06-07",6.69
"1620","2013-06-10",7.53
"1621","2013-06-11",7.59
"1622","2013-06-12",7.4
"1623","2013-06-13",7.34
"1624","2013-06-14",7.43
"1625","2013-06-17",7.75
"1626","2013-06-18",7.95
"1627","2013-06-19",8.89
"1628","2013-06-20",9.11
"1629","2013-06-21",9.52
"1630","2013-06-24",9.44
"1631","2013-06-25",9.4
"1632","2013-06-26",9.28
"1633","2013-06-27",9.03
"1634","2013-06-28",9.17
"1635","2013-07-01",9.3
"1636","2013-07-02",9.23
"1637","2013-07-03",9.18
"1638","2013-07-05",9.23
"1639","2013-07-08",9.12
"1640","2013-07-09",9.1
"1641","2013-07-10",9.12
"1642","2013-07-11",9.26
"1643","2013-07-12",9.2
"1644","2013-07-15",9.15
"1645","2013-07-16",9.1
"1646","2013-07-17",8.84
"1647","2013-07-18",8.95
"1648","2013-07-19",8.7
"1649","2013-07-22",8.67
"1650","2013-07-23",8.68
"1651","2013-07-24",8.66
"1652","2013-07-25",8.84
"1653","2013-07-26",8.75
"1654","2013-07-29",8.75
"1655","2013-07-30",8.74
"1656","2013-07-31",8.65
"1657","2013-08-01",8.59
"1658","2013-08-02",8.58
"1659","2013-08-05",8.47
"1660","2013-08-06",8.52
"1661","2013-08-07",8.67
"1662","2013-08-08",8.9
"1663","2013-08-09",9.47
"1664","2013-08-12",9.89
"1665","2013-08-13",9.84
"1666","2013-08-14",9.82
"1667","2013-08-15",9.37
"1668","2013-08-16",9.3
"1669","2013-08-19",9.35
"1670","2013-08-20",9.46
"1671","2013-08-21",9.53
"1672","2013-08-22",9.4
"1673","2013-08-23",9.6
"1674","2013-08-26",9.45
"1675","2013-08-27",9.38
"1676","2013-08-28",9.35
"1677","2013-08-29",9.34
"1678","2013-08-30",9.23
"1679","2013-09-03",9.32
"1680","2013-09-04",9.74
"1681","2013-09-05",9.9
"1682","2013-09-06",9.52
"1683","2013-09-09",9.85
"1684","2013-09-10",10.05
"1685","2013-09-11",10.08
"1686","2013-09-12",10.11
"1687","2013-09-13",9.89
"1688","2013-09-16",10.11
"1689","2013-09-17",10.35
"1690","2013-09-18",10.36
"1691","2013-09-19",10.4
"1692","2013-09-20",10.57
"1693","2013-09-23",11.8
"1694","2013-09-24",12.22
"1695","2013-09-25",12.25
"1696","2013-09-26",12.48
"1697","2013-09-27",12.66
"1698","2013-09-30",12.67
"1699","2013-10-01",12.69
"1700","2013-10-02",12.83
"1701","2013-10-03",12.64
"1702","2013-10-04",12.8
"1703","2013-10-07",12.77
"1704","2013-10-08",12.79
"1705","2013-10-09",12.88
"1706","2013-10-10",13.12
"1707","2013-10-11",13.6
"1708","2013-10-14",13.6
"1709","2013-10-15",13.57
"1710","2013-10-16",13.87
"1711","2013-10-17",13.95
"1712","2013-10-18",14.16
"1713","2013-10-21",14.4
"1714","2013-10-22",14.07
"1715","2013-10-23",14.03
"1716","2013-10-24",14
"1717","2013-10-25",13.97
"1718","2013-10-28",13.92
"1719","2013-10-29",13.87
"1720","2013-10-30",13.52
"1721","2013-10-31",13.68
"1722","2013-11-01",13.36
"1723","2013-11-04",13.46
"1724","2013-11-05",13.48
"1725","2013-11-06",13.03
"1726","2013-11-07",12.88
"1727","2013-11-08",13.12
"1728","2013-11-11",13.21
"1729","2013-11-12",16.58
"1730","2013-11-13",17.42
"1731","2013-11-14",17.860001
"1732","2013-11-15",17.809999
"1733","2013-11-18",17
"1734","2013-11-19",17.549999
"1735","2013-11-20",17.59
"1736","2013-11-21",17.700001
"1737","2013-11-22",17.75
"1738","2013-11-25",17.860001
"1739","2013-11-26",17.549999
"1740","2013-11-27",17.24
"1741","2013-11-29",17.59
"1742","2013-12-02",17.4
"1743","2013-12-03",17.07
"1744","2013-12-04",16.879999
"1745","2013-12-05",17.450001
"1746","2013-12-06",17.690001
"1747","2013-12-09",18.049999
"1748","2013-12-10",18.450001
"1749","2013-12-11",18.33
"1750","2013-12-12",18.879999
"1751","2013-12-13",18.709999
"1752","2013-12-16",17.620001
"1753","2013-12-17",17.58
"1754","2013-12-18",17.620001
"1755","2013-12-19",17.35
"1756","2013-12-20",17.959999
"1757","2013-12-23",18.469999
"1758","2013-12-24",18.25
"1759","2013-12-26",18.379999
"1760","2013-12-27",18.82
"1761","2013-12-30",19.33
"1762","2013-12-31",19.299999
"1763","2014-01-02",18.93
"1764","2014-01-03",19.24
"1765","2014-01-06",19.24
"1766","2014-01-07",19.83
"1767","2014-01-08",19.780001
"1768","2014-01-09",19.549999
"1769","2014-01-10",20.040001
"1770","2014-01-13",19.57
"1771","2014-01-14",19.66
"1772","2014-01-15",20
"1773","2014-01-16",20.209999
"1774","2014-01-17",20.309999
"1775","2014-01-21",20.57
"1776","2014-01-22",20.76
"1777","2014-01-23",20.01
"1778","2014-01-24",19.129999
"1779","2014-01-27",19.120001
"1780","2014-01-28",20.25
"1781","2014-01-29",20.059999
"1782","2014-01-30",20.389999
"1783","2014-01-31",20.129999
"1784","2014-02-03",19.940001
"1785","2014-02-04",20.389999
"1786","2014-02-05",19.57
"1787","2014-02-06",21.200001
"1788","2014-02-07",21.49
"1789","2014-02-10",24.65
"1790","2014-02-11",24.76
"1791","2014-02-12",24.73
"1792","2014-02-13",25.700001
"1793","2014-02-14",26.26
"1794","2014-02-18",26.93
"1795","2014-02-19",25.120001
"1796","2014-02-20",26.16
"1797","2014-02-21",25.379999
"1798","2014-02-24",24.889999
"1799","2014-02-25",24.4
"1800","2014-02-26",23.799999
"1801","2014-02-27",24.940001
"1802","2014-02-28",24.629999
"1803","2014-03-03",24.49
"1804","2014-03-04",24.809999
"1805","2014-03-05",25
"1806","2014-03-06",24.610001
"1807","2014-03-07",24.68
"1808","2014-03-10",24.219999
"1809","2014-03-11",24.549999
"1810","2014-03-12",24.07
"1811","2014-03-13",23.35
"1812","2014-03-14",23.790001
"1813","2014-03-17",24.07
"1814","2014-03-18",24.870001
"1815","2014-03-19",25.1
"1816","2014-03-20",25.51
"1817","2014-03-21",25.35
"1818","2014-03-24",24.309999
"1819","2014-03-25",24.76
"1820","2014-03-26",24.690001
"1821","2014-03-27",25
"1822","2014-03-28",25.620001
"1823","2014-03-31",26.57
"1824","2014-04-01",27.01
"1825","2014-04-02",26.700001
"1826","2014-04-03",26.110001
"1827","2014-04-04",25.16
"1828","2014-04-07",24.959999
"1829","2014-04-08",25.26
"1830","2014-04-09",26.780001
"1831","2014-04-10",26.110001
"1832","2014-04-11",25.700001
"1833","2014-04-14",25.51
"1834","2014-04-15",25.610001
"1835","2014-04-16",26.98
"1836","2014-04-17",27.02
"1837","2014-04-21",27.040001
"1838","2014-04-22",29.01
"1839","2014-04-23",28.059999
"1840","2014-04-24",28.200001
"1841","2014-04-25",27.24
"1842","2014-04-28",26.030001
"1843","2014-04-29",26.530001
"1844","2014-04-30",27.440001
"1845","2014-05-01",27.639999
"1846","2014-05-02",27.25
"1847","2014-05-05",28.15
"1848","2014-05-06",27.49
"1849","2014-05-07",26.389999
"1850","2014-05-08",24.540001
"1851","2014-05-09",24.809999
"1852","2014-05-12",25.32
"1853","2014-05-13",25.65
"1854","2014-05-14",25.57
"1855","2014-05-15",25.370001
"1856","2014-05-16",25.4
"1857","2014-05-19",26.309999
"1858","2014-05-20",26.27
"1859","2014-05-21",26.92
"1860","2014-05-22",26.9
"1861","2014-05-23",26.209999
"1862","2014-05-27",25.389999
"1863","2014-05-28",25.07
"1864","2014-05-29",25.200001
"1865","2014-05-30",23.82
"1866","2014-06-02",23.07
"1867","2014-06-03",22.950001
"1868","2014-06-04",23.299999
"1869","2014-06-05",23.23
"1870","2014-06-06",24.030001
"1871","2014-06-09",23.879999
"1872","2014-06-10",23.32
"1873","2014-06-11",24.23
"1874","2014-06-12",23.9
"1875","2014-06-13",23.83
"1876","2014-06-16",24.49
"1877","2014-06-17",24.959999
"1878","2014-06-18",24.57
"1879","2014-06-19",24.32
"1880","2014-06-20",24.299999
"1881","2014-06-23",24.08
"1882","2014-06-24",22.93
"1883","2014-06-25",23.26
"1884","2014-06-26",23.299999
"1885","2014-06-27",23.299999
"1886","2014-06-30",24.35
"1887","2014-07-01",24.57
"1888","2014-07-02",24.26
"1889","2014-07-03",24.129999
"1890","2014-07-07",23.77
"1891","2014-07-08",24.299999
"1892","2014-07-09",24.549999
"1893","2014-07-10",24.530001
"1894","2014-07-11",24.549999
"1895","2014-07-14",25.83
"1896","2014-07-15",24.950001
"1897","2014-07-16",24.68
"1898","2014-07-17",24.51
"1899","2014-07-18",24.67
"1900","2014-07-21",24.49
"1901","2014-07-22",24.18
"1902","2014-07-23",24.200001
"1903","2014-07-24",23.799999
"1904","2014-07-25",23.190001
"1905","2014-07-28",23.02
"1906","2014-07-29",23.059999
"1907","2014-07-30",22.98
"1908","2014-07-31",22.26
"1909","2014-08-01",22.700001
"1910","2014-08-04",23.280001
"1911","2014-08-05",23.25
"1912","2014-08-06",23.459999
"1913","2014-08-07",23.26
"1914","2014-08-08",23.790001
"1915","2014-08-11",26.35
"1916","2014-08-12",26.75
"1917","2014-08-13",28.59
"1918","2014-08-14",28.549999
"1919","2014-08-15",28.18
"1920","2014-08-18",28.02
"1921","2014-08-19",27.870001
"1922","2014-08-20",27.49
"1923","2014-08-21",26.42
"1924","2014-08-22",27.440001
"1925","2014-08-25",27.16
"1926","2014-08-26",27.84
"1927","2014-08-27",29.83
"1928","2014-08-28",30.52
"1929","2014-08-29",30.32
"1930","2014-09-02",30.57
"1931","2014-09-03",30.209999
"1932","2014-09-04",30.41
"1933","2014-09-05",30.309999
"1934","2014-09-08",30.85
"1935","2014-09-09",30.34
"1936","2014-09-10",30.139999
"1937","2014-09-11",30.110001
