"","date","ENZ"
"999","2010-12-17",5.37
"1000","2010-12-20",5.8
"1001","2010-12-21",5.5
"1002","2010-12-22",5.47
"1003","2010-12-23",5.75
"1004","2010-12-27",5.67
"1005","2010-12-28",5.62
"1006","2010-12-29",5.48
"1007","2010-12-30",5.43
"1008","2010-12-31",5.28
"1009","2011-01-03",5.5
"1010","2011-01-04",5.66
"1011","2011-01-05",5.72
"1012","2011-01-06",5.64
"1013","2011-01-07",5.52
"1014","2011-01-10",5.61
"1015","2011-01-11",5.68
"1016","2011-01-12",5.79
"1017","2011-01-13",5.54
"1018","2011-01-14",5.56
"1019","2011-01-18",5.47
"1020","2011-01-19",5.15
"1021","2011-01-20",5.29
"1022","2011-01-21",5.13
"1023","2011-01-24",5.24
"1024","2011-01-25",5.13
"1025","2011-01-26",5.3
"1026","2011-01-27",5.3
"1027","2011-01-28",4.92
"1028","2011-01-31",4.96
"1029","2011-02-01",5.09
"1030","2011-02-02",5.06
"1031","2011-02-03",5.01
"1032","2011-02-04",4.88
"1033","2011-02-07",4.93
"1034","2011-02-08",4.92
"1035","2011-02-09",4.8
"1036","2011-02-10",4.81
"1037","2011-02-11",4.84
"1038","2011-02-14",4.76
"1039","2011-02-15",4.56
"1040","2011-02-16",4.51
"1041","2011-02-17",4.52
"1042","2011-02-18",4.59
"1043","2011-02-22",4.45
"1044","2011-02-23",4.23
"1045","2011-02-24",4.28
"1046","2011-02-25",4.37
"1047","2011-02-28",4.31
"1048","2011-03-01",4.24
"1049","2011-03-02",4.27
"1050","2011-03-03",4.4
"1051","2011-03-04",4.25
"1052","2011-03-07",4.02
"1053","2011-03-08",4.13
"1054","2011-03-09",4.08
"1055","2011-03-10",3.97
"1056","2011-03-11",3.91
"1057","2011-03-14",3.9
"1058","2011-03-15",3.74
"1059","2011-03-16",3.51
"1060","2011-03-17",3.46
"1061","2011-03-18",3.5
"1062","2011-03-21",3.54
"1063","2011-03-22",3.58
"1064","2011-03-23",3.72
"1065","2011-03-24",3.95
"1066","2011-03-25",3.97
"1067","2011-03-28",4
"1068","2011-03-29",4.03
"1069","2011-03-30",4.12
"1070","2011-03-31",4.19
"1071","2011-04-01",4.17
"1072","2011-04-04",4.16
"1073","2011-04-05",4.17
"1074","2011-04-06",4.17
"1075","2011-04-07",3.99
"1076","2011-04-08",3.77
"1077","2011-04-11",3.83
"1078","2011-04-12",3.8
"1079","2011-04-13",3.74
"1080","2011-04-14",4
"1081","2011-04-15",3.83
"1082","2011-04-18",3.69
"1083","2011-04-19",3.7
"1084","2011-04-20",3.81
"1085","2011-04-21",3.79
"1086","2011-04-25",3.82
"1087","2011-04-26",3.88
"1088","2011-04-27",3.99
"1089","2011-04-28",4.02
"1090","2011-04-29",3.99
"1091","2011-05-02",3.9
"1092","2011-05-03",3.91
"1093","2011-05-04",3.84
"1094","2011-05-05",3.85
"1095","2011-05-06",3.84
"1096","2011-05-09",3.86
"1097","2011-05-10",3.99
"1098","2011-05-11",3.88
"1099","2011-05-12",3.99
"1100","2011-05-13",3.99
"1101","2011-05-16",3.92
"1102","2011-05-17",4
"1103","2011-05-18",4.02
"1104","2011-05-19",3.99
"1105","2011-05-20",3.98
"1106","2011-05-23",3.84
"1107","2011-05-24",3.76
"1108","2011-05-25",3.87
"1109","2011-05-26",3.98
"1110","2011-05-27",3.97
"1111","2011-05-31",4
"1112","2011-06-01",3.83
"1113","2011-06-02",3.74
"1114","2011-06-03",3.65
"1115","2011-06-06",3.52
"1116","2011-06-07",3.52
"1117","2011-06-08",3.59
"1118","2011-06-09",3.71
"1119","2011-06-10",3.74
"1120","2011-06-13",3.79
"1121","2011-06-14",3.93
"1122","2011-06-15",3.78
"1123","2011-06-16",3.85
"1124","2011-06-17",3.75
"1125","2011-06-20",3.82
"1126","2011-06-21",4.06
"1127","2011-06-22",3.91
"1128","2011-06-23",3.77
"1129","2011-06-24",3.89
"1130","2011-06-27",4.15
"1131","2011-06-28",4.18
"1132","2011-06-29",4.15
"1133","2011-06-30",4.25
"1134","2011-07-01",4.38
"1135","2011-07-05",4.41
"1136","2011-07-06",4.6
"1137","2011-07-07",4.72
"1138","2011-07-08",4.71
"1139","2011-07-11",4.74
"1140","2011-07-12",4.73
"1141","2011-07-13",4.56
"1142","2011-07-14",4.29
"1143","2011-07-15",4.28
"1144","2011-07-18",4.08
"1145","2011-07-19",4.04
"1146","2011-07-20",3.98
"1147","2011-07-21",4.19
"1148","2011-07-22",4.05
"1149","2011-07-25",4
"1150","2011-07-26",3.95
"1151","2011-07-27",3.79
"1152","2011-07-28",3.79
"1153","2011-07-29",3.84
"1154","2011-08-01",3.82
"1155","2011-08-02",3.68
"1156","2011-08-03",3.77
"1157","2011-08-04",3.51
"1158","2011-08-05",3.35
"1159","2011-08-08",2.83
"1160","2011-08-09",3.08
"1161","2011-08-10",2.77
"1162","2011-08-11",2.97
"1163","2011-08-12",2.9
"1164","2011-08-15",2.93
"1165","2011-08-16",2.89
"1166","2011-08-17",2.91
"1167","2011-08-18",2.67
"1168","2011-08-19",2.68
"1169","2011-08-22",2.66
"1170","2011-08-23",2.88
"1171","2011-08-24",2.95
"1172","2011-08-25",2.73
"1173","2011-08-26",2.89
"1174","2011-08-29",3.01
"1175","2011-08-30",3.03
"1176","2011-08-31",2.92
"1177","2011-09-01",2.85
"1178","2011-09-02",2.68
"1179","2011-09-06",2.72
"1180","2011-09-07",2.85
"1181","2011-09-08",2.75
"1182","2011-09-09",2.69
"1183","2011-09-12",2.72
"1184","2011-09-13",2.7
"1185","2011-09-14",2.8
"1186","2011-09-15",2.81
"1187","2011-09-16",2.88
"1188","2011-09-19",2.83
"1189","2011-09-20",2.66
"1190","2011-09-21",2.48
"1191","2011-09-22",2.42
"1192","2011-09-23",2.37
"1193","2011-09-26",2.46
"1194","2011-09-27",2.56
"1195","2011-09-28",2.36
"1196","2011-09-29",2.39
"1197","2011-09-30",2.57
"1198","2011-10-03",2.31
"1199","2011-10-04",2.84
"1200","2011-10-05",2.69
"1201","2011-10-06",2.79
"1202","2011-10-07",2.63
"1203","2011-10-10",2.66
"1204","2011-10-11",2.79
"1205","2011-10-12",2.82
"1206","2011-10-13",2.84
"1207","2011-10-14",2.85
"1208","2011-10-17",2.77
"1209","2011-10-18",2.8
"1210","2011-10-19",2.75
"1211","2011-10-20",2.61
"1212","2011-10-21",2.67
"1213","2011-10-24",2.86
"1214","2011-10-25",2.77
"1215","2011-10-26",2.76
"1216","2011-10-27",2.87
"1217","2011-10-28",2.89
"1218","2011-10-31",2.86
"1219","2011-11-01",2.65
"1220","2011-11-02",2.68
"1221","2011-11-03",2.83
"1222","2011-11-04",2.74
"1223","2011-11-07",2.7
"1224","2011-11-08",2.74
"1225","2011-11-09",2.5
"1226","2011-11-10",2.51
"1227","2011-11-11",2.53
"1228","2011-11-14",2.38
"1229","2011-11-15",2.27
"1230","2011-11-16",2.17
"1231","2011-11-17",2.11
"1232","2011-11-18",2.15
"1233","2011-11-21",2.2
"1234","2011-11-22",2.1
"1235","2011-11-23",2.03
"1236","2011-11-25",1.99
"1237","2011-11-28",2.06
"1238","2011-11-29",2.09
"1239","2011-11-30",2.45
"1240","2011-12-01",2.33
"1241","2011-12-02",2.27
"1242","2011-12-05",2.35
"1243","2011-12-06",2.38
"1244","2011-12-07",2.35
"1245","2011-12-08",2.1
"1246","2011-12-09",2.33
"1247","2011-12-12",2.37
"1248","2011-12-13",2.09
"1249","2011-12-14",2.21
"1250","2011-12-15",2.17
"1251","2011-12-16",2.13
"1252","2011-12-19",2.07
"1253","2011-12-20",2.1
"1254","2011-12-21",2.2
"1255","2011-12-22",2.19
"1256","2011-12-23",2.18
"1257","2011-12-27",2.18
"1258","2011-12-28",2.17
"1259","2011-12-29",2.26
"1260","2011-12-30",2.24
"1261","2012-01-03",2.37
"1262","2012-01-04",2.26
"1263","2012-01-05",2.28
"1264","2012-01-06",2.23
"1265","2012-01-09",2.23
"1266","2012-01-10",2.31
"1267","2012-01-11",2.35
"1268","2012-01-12",2.33
"1269","2012-01-13",2.31
"1270","2012-01-17",2.28
"1271","2012-01-18",2.3
"1272","2012-01-19",2.33
"1273","2012-01-20",2.35
"1274","2012-01-23",2.31
"1275","2012-01-24",2.37
"1276","2012-01-25",2.41
"1277","2012-01-26",2.46
"1278","2012-01-27",2.64
"1279","2012-01-30",2.55
"1280","2012-01-31",2.55
"1281","2012-02-01",2.69
"1282","2012-02-02",2.8
"1283","2012-02-03",2.86
"1284","2012-02-06",2.86
"1285","2012-02-07",2.89
"1286","2012-02-08",2.93
"1287","2012-02-09",2.8
"1288","2012-02-10",2.77
"1289","2012-02-13",2.94
"1290","2012-02-14",2.9
"1291","2012-02-15",2.86
"1292","2012-02-16",3.02
"1293","2012-02-17",2.99
"1294","2012-02-21",3.05
"1295","2012-02-22",2.84
"1296","2012-02-23",2.91
"1297","2012-02-24",2.86
"1298","2012-02-27",2.78
"1299","2012-02-28",2.77
"1300","2012-02-29",2.58
"1301","2012-03-01",2.72
"1302","2012-03-02",2.7
"1303","2012-03-05",2.77
"1304","2012-03-06",2.71
"1305","2012-03-07",2.8
"1306","2012-03-08",2.77
"1307","2012-03-09",2.77
"1308","2012-03-12",2.81
"1309","2012-03-13",2.83
"1310","2012-03-14",2.78
"1311","2012-03-15",2.72
"1312","2012-03-16",2.71
"1313","2012-03-19",2.84
"1314","2012-03-20",2.75
"1315","2012-03-21",2.79
"1316","2012-03-22",2.76
"1317","2012-03-23",2.78
"1318","2012-03-26",2.75
"1319","2012-03-27",2.71
"1320","2012-03-28",2.7
"1321","2012-03-29",2.66
"1322","2012-03-30",2.69
"1323","2012-04-02",2.71
"1324","2012-04-03",2.55
"1325","2012-04-04",2.35
"1326","2012-04-05",2.3
"1327","2012-04-09",2.27
"1328","2012-04-10",2.34
"1329","2012-04-11",2.25
"1330","2012-04-12",2.21
"1331","2012-04-13",2.25
"1332","2012-04-16",2.36
"1333","2012-04-17",2.38
"1334","2012-04-18",2.5
"1335","2012-04-19",2.5
"1336","2012-04-20",2.51
"1337","2012-04-23",2.45
"1338","2012-04-24",2.48
"1339","2012-04-25",2.59
"1340","2012-04-26",2.63
"1341","2012-04-27",2.69
"1342","2012-04-30",2.74
"1343","2012-05-01",2.67
"1344","2012-05-02",2.57
"1345","2012-05-03",2.51
"1346","2012-05-04",2.36
"1347","2012-05-07",2.37
"1348","2012-05-08",2.28
"1349","2012-05-09",2.3
"1350","2012-05-10",2.21
"1351","2012-05-11",2.21
"1352","2012-05-14",2.15
"1353","2012-05-15",2.12
"1354","2012-05-16",2.05
"1355","2012-05-17",2.02
"1356","2012-05-18",2.06
"1357","2012-05-21",2.03
"1358","2012-05-22",2.01
"1359","2012-05-23",2.06
"1360","2012-05-24",2.03
"1361","2012-05-25",1.98
"1362","2012-05-29",1.98
"1363","2012-05-30",1.93
"1364","2012-05-31",1.82
"1365","2012-06-01",1.79
"1366","2012-06-04",1.75
"1367","2012-06-05",1.83
"1368","2012-06-06",1.85
"1369","2012-06-07",1.87
"1370","2012-06-08",2
"1371","2012-06-11",1.9
"1372","2012-06-12",1.89
"1373","2012-06-13",1.76
"1374","2012-06-14",1.72
"1375","2012-06-15",1.67
"1376","2012-06-18",1.84
"1377","2012-06-19",1.79
"1378","2012-06-20",2.01
"1379","2012-06-21",1.86
"1380","2012-06-22",1.83
"1381","2012-06-25",1.85
"1382","2012-06-26",1.73
"1383","2012-06-27",1.71
"1384","2012-06-28",1.7
"1385","2012-06-29",1.67
"1386","2012-07-02",1.64
"1387","2012-07-03",1.68
"1388","2012-07-05",1.75
"1389","2012-07-06",1.63
"1390","2012-07-09",1.57
"1391","2012-07-10",1.58
"1392","2012-07-11",1.54
"1393","2012-07-12",1.55
"1394","2012-07-13",1.56
"1395","2012-07-16",1.58
"1396","2012-07-17",1.55
"1397","2012-07-18",1.54
"1398","2012-07-19",1.56
"1399","2012-07-20",1.54
"1400","2012-07-23",1.49
"1401","2012-07-24",1.46
"1402","2012-07-25",1.5
"1403","2012-07-26",1.56
"1404","2012-07-27",1.48
"1405","2012-07-30",1.47
"1406","2012-07-31",1.5
"1407","2012-08-01",1.5
"1408","2012-08-02",1.5
"1409","2012-08-03",1.53
"1410","2012-08-06",1.63
"1411","2012-08-07",1.54
"1412","2012-08-08",1.5
"1413","2012-08-09",1.52
"1414","2012-08-10",1.54
"1415","2012-08-13",1.49
"1416","2012-08-14",1.49
"1417","2012-08-15",1.52
"1418","2012-08-16",1.52
"1419","2012-08-17",1.52
"1420","2012-08-20",1.6
"1421","2012-08-21",1.67
"1422","2012-08-22",1.66
"1423","2012-08-23",1.79
"1424","2012-08-24",1.8
"1425","2012-08-27",1.82
"1426","2012-08-28",1.91
"1427","2012-08-29",1.83
"1428","2012-08-30",1.84
"1429","2012-08-31",1.88
"1430","2012-09-04",1.81
"1431","2012-09-05",1.74
"1432","2012-09-06",1.73
"1433","2012-09-07",1.79
"1434","2012-09-10",1.86
"1435","2012-09-11",1.86
"1436","2012-09-12",1.92
"1437","2012-09-13",1.94
"1438","2012-09-14",1.96
"1439","2012-09-17",1.92
"1440","2012-09-18",2
"1441","2012-09-19",1.88
"1442","2012-09-20",1.97
"1443","2012-09-21",2.12
"1444","2012-09-24",2.03
"1445","2012-09-25",2.11
"1446","2012-09-26",2.06
"1447","2012-09-27",2.05
"1448","2012-09-28",2.04
"1449","2012-10-01",1.96
"1450","2012-10-02",1.93
"1451","2012-10-03",1.88
"1452","2012-10-04",1.98
"1453","2012-10-05",2.09
"1454","2012-10-08",2.06
"1455","2012-10-09",2.01
"1456","2012-10-10",2.01
"1457","2012-10-11",1.94
"1458","2012-10-12",1.95
"1459","2012-10-15",1.98
"1460","2012-10-16",1.89
"1461","2012-10-17",1.85
"1462","2012-10-18",1.82
"1463","2012-10-19",1.78
"1464","2012-10-22",1.91
"1465","2012-10-23",1.9
"1466","2012-10-24",1.93
"1467","2012-10-25",2
"1468","2012-10-26",2.06
"1469","2012-10-31",2
"1470","2012-11-01",2.3
"1471","2012-11-02",2.78
"1472","2012-11-05",2.66
"1473","2012-11-06",2.76
"1474","2012-11-07",2.74
"1475","2012-11-08",2.75
"1476","2012-11-09",2.68
"1477","2012-11-12",2.58
"1478","2012-11-13",2.78
"1479","2012-11-14",2.85
"1480","2012-11-15",2.75
"1481","2012-11-16",2.61
"1482","2012-11-19",2.64
"1483","2012-11-20",2.62
"1484","2012-11-21",2.62
"1485","2012-11-23",2.63
"1486","2012-11-26",2.6
"1487","2012-11-27",2.58
"1488","2012-11-28",2.62
"1489","2012-11-29",2.68
"1490","2012-11-30",2.76
"1491","2012-12-03",2.86
"1492","2012-12-04",2.78
"1493","2012-12-05",2.65
"1494","2012-12-06",2.65
"1495","2012-12-07",2.71
"1496","2012-12-10",2.69
"1497","2012-12-11",2.69
"1498","2012-12-12",2.72
"1499","2012-12-13",2.65
"1500","2012-12-14",2.63
"1501","2012-12-17",2.64
"1502","2012-12-18",2.62
"1503","2012-12-19",2.58
"1504","2012-12-20",2.6
"1505","2012-12-21",2.49
"1506","2012-12-24",2.54
"1507","2012-12-26",2.72
"1508","2012-12-27",2.61
"1509","2012-12-28",2.68
"1510","2012-12-31",2.7
"1511","2013-01-02",2.75
"1512","2013-01-03",2.9
"1513","2013-01-04",2.98
"1514","2013-01-07",3.03
"1515","2013-01-08",3.1
"1516","2013-01-09",3.06
"1517","2013-01-10",2.95
"1518","2013-01-11",3
"1519","2013-01-14",2.92
"1520","2013-01-15",2.93
"1521","2013-01-16",2.85
"1522","2013-01-17",2.88
"1523","2013-01-18",2.93
"1524","2013-01-22",2.94
"1525","2013-01-23",2.89
"1526","2013-01-24",2.9
"1527","2013-01-25",2.87
"1528","2013-01-28",2.89
"1529","2013-01-29",2.92
"1530","2013-01-30",2.9
"1531","2013-01-31",2.89
"1532","2013-02-01",2.87
"1533","2013-02-04",2.86
"1534","2013-02-05",2.78
"1535","2013-02-06",2.8
"1536","2013-02-07",2.8
"1537","2013-02-08",2.75
"1538","2013-02-11",2.7
"1539","2013-02-12",2.78
"1540","2013-02-13",2.9
"1541","2013-02-14",2.99
"1542","2013-02-15",3.02
"1543","2013-02-19",3.06
"1544","2013-02-20",3.05
"1545","2013-02-21",3.1
"1546","2013-02-22",3.06
"1547","2013-02-25",2.97
"1548","2013-02-26",2.98
"1549","2013-02-27",2.94
"1550","2013-02-28",3
"1551","2013-03-01",2.94
"1552","2013-03-04",2.87
"1553","2013-03-05",2.8
"1554","2013-03-06",2.81
"1555","2013-03-07",2.77
"1556","2013-03-08",2.87
"1557","2013-03-11",2.91
"1558","2013-03-12",2.87
"1559","2013-03-13",2.7
"1560","2013-03-14",2.68
"1561","2013-03-15",2.73
"1562","2013-03-18",2.72
"1563","2013-03-19",2.67
"1564","2013-03-20",2.66
"1565","2013-03-21",2.68
"1566","2013-03-22",2.65
"1567","2013-03-25",2.5
"1568","2013-03-26",2.49
"1569","2013-03-27",2.42
"1570","2013-03-28",2.52
"1571","2013-04-01",2.31
"1572","2013-04-02",2.31
"1573","2013-04-03",2.28
"1574","2013-04-04",2.13
"1575","2013-04-05",1.94
"1576","2013-04-08",2.09
"1577","2013-04-09",2.06
"1578","2013-04-10",2.06
"1579","2013-04-11",2.18
"1580","2013-04-12",2.18
"1581","2013-04-15",2.15
"1582","2013-04-16",2.11
"1583","2013-04-17",2.11
"1584","2013-04-18",2.1
"1585","2013-04-19",2.18
"1586","2013-04-22",2.12
"1587","2013-04-23",2.14
"1588","2013-04-24",2.15
"1589","2013-04-25",2.19
"1590","2013-04-26",2.16
"1591","2013-04-29",2.22
"1592","2013-04-30",2.24
"1593","2013-05-01",2.2
"1594","2013-05-02",2.21
"1595","2013-05-03",2.26
"1596","2013-05-06",2.23
"1597","2013-05-07",2.26
"1598","2013-05-08",2.29
"1599","2013-05-09",2.28
"1600","2013-05-10",2.26
"1601","2013-05-13",2.25
"1602","2013-05-14",2.29
"1603","2013-05-15",2.28
"1604","2013-05-16",2.25
"1605","2013-05-17",2.28
"1606","2013-05-20",2.25
"1607","2013-05-21",2.29
"1608","2013-05-22",2.25
"1609","2013-05-23",2.24
"1610","2013-05-24",2.23
"1611","2013-05-28",2.32
"1612","2013-05-29",2.33
"1613","2013-05-30",2.34
"1614","2013-05-31",2.34
"1615","2013-06-03",2.3
"1616","2013-06-04",2.26
"1617","2013-06-05",2.17
"1618","2013-06-06",2.27
"1619","2013-06-07",2.27
"1620","2013-06-10",2.27
"1621","2013-06-11",2.19
"1622","2013-06-12",2.21
"1623","2013-06-13",2.17
"1624","2013-06-14",2.17
"1625","2013-06-17",2.2
"1626","2013-06-18",2.29
"1627","2013-06-19",2.31
"1628","2013-06-20",2.27
"1629","2013-06-21",2.09
"1630","2013-06-24",2.12
"1631","2013-06-25",2.06
"1632","2013-06-26",2.11
"1633","2013-06-27",2.11
"1634","2013-06-28",2.08
"1635","2013-07-01",2.13
"1636","2013-07-02",2.19
"1637","2013-07-03",2.2
"1638","2013-07-05",2.19
"1639","2013-07-08",2.17
"1640","2013-07-09",2.23
"1641","2013-07-10",2.25
"1642","2013-07-11",2.23
"1643","2013-07-12",2.24
"1644","2013-07-15",2.24
"1645","2013-07-16",2.2
"1646","2013-07-17",2.22
"1647","2013-07-18",2.24
"1648","2013-07-19",2.27
"1649","2013-07-22",2.23
"1650","2013-07-23",2.24
"1651","2013-07-24",2.19
"1652","2013-07-25",2.2
"1653","2013-07-26",2.24
"1654","2013-07-29",2.14
"1655","2013-07-30",2.18
"1656","2013-07-31",2.18
"1657","2013-08-01",2.21
"1658","2013-08-02",2.22
"1659","2013-08-05",2.53
"1660","2013-08-06",2.49
"1661","2013-08-07",2.42
"1662","2013-08-08",2.41
"1663","2013-08-09",2.4
"1664","2013-08-12",2.35
"1665","2013-08-13",2.32
"1666","2013-08-14",2.38
"1667","2013-08-15",2.38
"1668","2013-08-16",2.35
"1669","2013-08-19",2.3
"1670","2013-08-20",2.3
"1671","2013-08-21",2.27
"1672","2013-08-22",2.38
"1673","2013-08-23",2.54
"1674","2013-08-26",2.58
"1675","2013-08-27",2.46
"1676","2013-08-28",2.51
"1677","2013-08-29",2.5
"1678","2013-08-30",2.44
"1679","2013-09-03",2.38
"1680","2013-09-04",2.42
"1681","2013-09-05",2.46
"1682","2013-09-06",2.51
"1683","2013-09-09",2.62
"1684","2013-09-10",2.58
"1685","2013-09-11",2.6
"1686","2013-09-12",2.56
"1687","2013-09-13",2.55
"1688","2013-09-16",2.54
"1689","2013-09-17",2.5
"1690","2013-09-18",2.51
"1691","2013-09-19",2.5
"1692","2013-09-20",2.52
"1693","2013-09-23",2.54
"1694","2013-09-24",2.52
"1695","2013-09-25",2.51
"1696","2013-09-26",2.54
"1697","2013-09-27",2.52
"1698","2013-09-30",2.52
"1699","2013-10-01",2.51
"1700","2013-10-02",2.53
"1701","2013-10-03",2.5
"1702","2013-10-04",2.52
"1703","2013-10-07",2.52
"1704","2013-10-08",2.49
"1705","2013-10-09",2.5
"1706","2013-10-10",2.5
"1707","2013-10-11",2.45
"1708","2013-10-14",2.46
"1709","2013-10-15",2.42
"1710","2013-10-16",2.4
"1711","2013-10-17",2.43
"1712","2013-10-18",2.44
"1713","2013-10-21",2.44
"1714","2013-10-22",2.43
"1715","2013-10-23",2.45
"1716","2013-10-24",2.43
"1717","2013-10-25",2.38
"1718","2013-10-28",2.48
"1719","2013-10-29",2.37
"1720","2013-10-30",2.43
"1721","2013-10-31",2.49
"1722","2013-11-01",2.46
"1723","2013-11-04",2.35
"1724","2013-11-05",2.47
"1725","2013-11-06",2.41
"1726","2013-11-07",2.45
"1727","2013-11-08",2.43
"1728","2013-11-11",2.36
"1729","2013-11-12",2.34
"1730","2013-11-13",2.36
"1731","2013-11-14",2.34
"1732","2013-11-15",2.36
"1733","2013-11-18",2.36
"1734","2013-11-19",2.39
"1735","2013-11-20",2.37
"1736","2013-11-21",2.36
"1737","2013-11-22",2.37
"1738","2013-11-25",2.43
"1739","2013-11-26",2.44
"1740","2013-11-27",2.43
"1741","2013-11-29",2.46
"1742","2013-12-02",2.47
"1743","2013-12-03",2.46
"1744","2013-12-04",2.41
"1745","2013-12-05",2.42
"1746","2013-12-06",2.45
"1747","2013-12-09",2.44
"1748","2013-12-10",2.45
"1749","2013-12-11",2.41
"1750","2013-12-12",2.43
"1751","2013-12-13",2.45
"1752","2013-12-16",2.43
"1753","2013-12-17",2.39
"1754","2013-12-18",2.45
"1755","2013-12-19",2.57
"1756","2013-12-20",2.71
"1757","2013-12-23",2.85
"1758","2013-12-24",2.85
"1759","2013-12-26",2.89
"1760","2013-12-27",2.88
"1761","2013-12-30",2.89
"1762","2013-12-31",2.92
"1763","2014-01-02",2.92
"1764","2014-01-03",2.89
"1765","2014-01-06",2.75
"1766","2014-01-07",2.9
"1767","2014-01-08",2.87
"1768","2014-01-09",2.89
"1769","2014-01-10",2.9
"1770","2014-01-13",2.85
"1771","2014-01-14",2.78
"1772","2014-01-15",2.69
"1773","2014-01-16",2.78
"1774","2014-01-17",2.7
"1775","2014-01-21",2.8
"1776","2014-01-22",2.82
"1777","2014-01-23",2.88
"1778","2014-01-24",2.81
"1779","2014-01-27",2.74
"1780","2014-01-28",2.81
"1781","2014-01-29",2.77
"1782","2014-01-30",2.86
"1783","2014-01-31",2.81
"1784","2014-02-03",2.75
"1785","2014-02-04",3.23
"1786","2014-02-05",3.38
"1787","2014-02-06",3.34
"1788","2014-02-07",3.34
"1789","2014-02-10",3.35
"1790","2014-02-11",3.33
"1791","2014-02-12",3.3
"1792","2014-02-13",3.31
"1793","2014-02-14",3.34
"1794","2014-02-18",3.42
"1795","2014-02-19",3.59
"1796","2014-02-20",4.01
"1797","2014-02-21",3.91
"1798","2014-02-24",3.78
"1799","2014-02-25",3.8
"1800","2014-02-26",3.86
"1801","2014-02-27",3.8
"1802","2014-02-28",3.71
"1803","2014-03-03",3.6
"1804","2014-03-04",3.61
"1805","2014-03-05",3.56
"1806","2014-03-06",3.56
"1807","2014-03-07",3.63
"1808","2014-03-10",3.99
"1809","2014-03-11",3.84
"1810","2014-03-12",3.89
"1811","2014-03-13",3.92
"1812","2014-03-14",4.24
"1813","2014-03-17",4.2
"1814","2014-03-18",4.33
"1815","2014-03-19",4.22
"1816","2014-03-20",4.25
"1817","2014-03-21",4.35
"1818","2014-03-24",4.03
"1819","2014-03-25",4.08
"1820","2014-03-26",3.94
"1821","2014-03-27",3.95
"1822","2014-03-28",3.97
"1823","2014-03-31",4.16
"1824","2014-04-01",4.29
"1825","2014-04-02",4.5
"1826","2014-04-03",4.55
"1827","2014-04-04",4.44
"1828","2014-04-07",4.2
"1829","2014-04-08",4.07
"1830","2014-04-09",4.11
"1831","2014-04-10",4.19
"1832","2014-04-11",4.18
"1833","2014-04-14",4.2
"1834","2014-04-15",4.14
"1835","2014-04-16",4.31
"1836","2014-04-17",4.29
"1837","2014-04-21",4.2
"1838","2014-04-22",4.3
"1839","2014-04-23",4.29
"1840","2014-04-24",4.39
"1841","2014-04-25",4.27
"1842","2014-04-28",4.07
"1843","2014-04-29",4.06
"1844","2014-04-30",4.2
"1845","2014-05-01",4.13
"1846","2014-05-02",4.07
"1847","2014-05-05",4.02
"1848","2014-05-06",4.02
"1849","2014-05-07",3.69
"1850","2014-05-08",3.44
"1851","2014-05-09",3.54
"1852","2014-05-12",3.66
"1853","2014-05-13",3.82
"1854","2014-05-14",3.56
"1855","2014-05-15",3.68
"1856","2014-05-16",3.71
"1857","2014-05-19",3.66
"1858","2014-05-20",3.63
"1859","2014-05-21",3.56
"1860","2014-05-22",3.68
"1861","2014-05-23",3.79
"1862","2014-05-27",3.84
"1863","2014-05-28",3.85
"1864","2014-05-29",3.81
"1865","2014-05-30",4.11
"1866","2014-06-02",4.39
"1867","2014-06-03",4.53
"1868","2014-06-04",4.51
"1869","2014-06-05",4.66
"1870","2014-06-06",4.62
"1871","2014-06-09",4.59
"1872","2014-06-10",4.76
"1873","2014-06-11",4.81
"1874","2014-06-12",4.89
"1875","2014-06-13",5.02
"1876","2014-06-16",5.34
"1877","2014-06-17",5.33
"1878","2014-06-18",5.32
"1879","2014-06-19",5.34
"1880","2014-06-20",5.41
"1881","2014-06-23",5.27
"1882","2014-06-24",4.97
"1883","2014-06-25",5.05
"1884","2014-06-26",4.94
"1885","2014-06-27",4.9
"1886","2014-06-30",5.25
"1887","2014-07-01",5.22
"1888","2014-07-02",5.26
"1889","2014-07-03",5.31
"1890","2014-07-07",5.25
"1891","2014-07-08",5.18
"1892","2014-07-09",5.13
"1893","2014-07-10",5.06
"1894","2014-07-11",5.2
"1895","2014-07-14",5.18
"1896","2014-07-15",5.09
"1897","2014-07-16",5.02
"1898","2014-07-17",4.99
"1899","2014-07-18",5.03
"1900","2014-07-21",5.03
"1901","2014-07-22",5.16
"1902","2014-07-23",5.24
"1903","2014-07-24",5.13
"1904","2014-07-25",5.01
"1905","2014-07-28",4.74
"1906","2014-07-29",4.9
"1907","2014-07-30",4.97
"1908","2014-07-31",4.8
"1909","2014-08-01",4.61
"1910","2014-08-04",4.6
"1911","2014-08-05",4.55
"1912","2014-08-06",5
"1913","2014-08-07",5.04
"1914","2014-08-08",5.17
"1915","2014-08-11",5.35
"1916","2014-08-12",5.26
"1917","2014-08-13",5.25
"1918","2014-08-14",5.34
"1919","2014-08-15",5.35
"1920","2014-08-18",5.39
"1921","2014-08-19",5.42
"1922","2014-08-20",5.46
"1923","2014-08-21",5.4
"1924","2014-08-22",5.54
"1925","2014-08-25",5.66
"1926","2014-08-26",5.9
"1927","2014-08-27",5.78
"1928","2014-08-28",5.73
"1929","2014-08-29",5.95
"1930","2014-09-02",6.08
"1931","2014-09-03",5.86
"1932","2014-09-04",5.93
