"","date","CSOD"
"450","2012-12-28",28.469999
"451","2012-12-31",29.530001
"452","2013-01-02",30.32
"453","2013-01-03",29.879999
"454","2013-01-04",29.84
"455","2013-01-07",30.65
"456","2013-01-08",30.379999
"457","2013-01-09",31.26
"458","2013-01-10",31.530001
"459","2013-01-11",31.08
"460","2013-01-14",30.66
"461","2013-01-15",30.719999
"462","2013-01-16",31.129999
"463","2013-01-17",30.48
"464","2013-01-18",31.639999
"465","2013-01-22",31.379999
"466","2013-01-23",31.139999
"467","2013-01-24",31.4
"468","2013-01-25",32.130001
"469","2013-01-28",32.139999
"470","2013-01-29",32.560001
"471","2013-01-30",32.610001
"472","2013-01-31",32.68
"473","2013-02-01",33.970001
"474","2013-02-04",33.34
"475","2013-02-05",33.610001
"476","2013-02-06",32.540001
"477","2013-02-07",31.49
"478","2013-02-08",32.25
"479","2013-02-11",32.799999
"480","2013-02-12",32.490002
"481","2013-02-13",31.07
"482","2013-02-14",31.719999
"483","2013-02-15",30.91
"484","2013-02-19",31.690001
"485","2013-02-20",31.74
"486","2013-02-21",31.950001
"487","2013-02-22",33.060001
"488","2013-02-25",32.75
"489","2013-02-26",32.68
"490","2013-02-27",33.419998
"491","2013-02-28",33.860001
"492","2013-03-01",33.900002
"493","2013-03-04",34.98
"494","2013-03-05",35.290001
"495","2013-03-06",35.150002
"496","2013-03-07",35.040001
"497","2013-03-08",35.25
"498","2013-03-11",34.880001
"499","2013-03-12",34.790001
"500","2013-03-13",34.41
"501","2013-03-14",34.400002
"502","2013-03-15",33.73
"503","2013-03-18",33.529999
"504","2013-03-19",32.950001
"505","2013-03-20",33.34
"506","2013-03-21",33.18
"507","2013-03-22",33.360001
"508","2013-03-25",32.709999
"509","2013-03-26",33.25
"510","2013-03-27",33.610001
"511","2013-03-28",34.099998
"512","2013-04-01",33.459999
"513","2013-04-02",33.57
"514","2013-04-03",32.310001
"515","2013-04-04",32.07
"516","2013-04-05",31.35
"517","2013-04-08",31.73
"518","2013-04-09",32.360001
"519","2013-04-10",32.279999
"520","2013-04-11",32.830002
"521","2013-04-12",33.32
"522","2013-04-15",32.060001
"523","2013-04-16",33.189999
"524","2013-04-17",32.439999
"525","2013-04-18",32.720001
"526","2013-04-19",33.150002
"527","2013-04-22",33.290001
"528","2013-04-23",33.900002
"529","2013-04-24",33.16
"530","2013-04-25",34.599998
"531","2013-04-26",34.07
"532","2013-04-29",35.150002
"533","2013-04-30",36.279999
"534","2013-05-01",36.150002
"535","2013-05-02",36.57
"536","2013-05-03",38.52
"537","2013-05-06",38.34
"538","2013-05-07",38.639999
"539","2013-05-08",39.080002
"540","2013-05-09",38.27
"541","2013-05-10",38.75
"542","2013-05-13",37.950001
"543","2013-05-14",39.16
"544","2013-05-15",39.369999
"545","2013-05-16",39.830002
"546","2013-05-17",40.66
"547","2013-05-20",41.139999
"548","2013-05-21",39.619999
"549","2013-05-22",39.990002
"550","2013-05-23",39.57
"551","2013-05-24",39.130001
"552","2013-05-28",41.169998
"553","2013-05-29",40.32
"554","2013-05-30",41.23
"555","2013-05-31",40.639999
"556","2013-06-03",39.700001
"557","2013-06-04",39.209999
"558","2013-06-05",39.07
"559","2013-06-06",39.860001
"560","2013-06-07",40.959999
"561","2013-06-10",41.540001
"562","2013-06-11",40.029999
"563","2013-06-12",42.029999
"564","2013-06-13",42.490002
"565","2013-06-14",44.09
"566","2013-06-17",44.639999
"567","2013-06-18",44.75
"568","2013-06-19",45.669998
"569","2013-06-20",44.380001
"570","2013-06-21",44.48
"571","2013-06-24",44.43
"572","2013-06-25",43.669998
"573","2013-06-26",44.18
"574","2013-06-27",44.290001
"575","2013-06-28",43.299999
"576","2013-07-01",44.009998
"577","2013-07-02",44.43
"578","2013-07-03",44.369999
"579","2013-07-05",44.380001
"580","2013-07-08",44.650002
"581","2013-07-09",44.939999
"582","2013-07-10",44.689999
"583","2013-07-11",45.619999
"584","2013-07-12",45.810001
"585","2013-07-15",45.27
"586","2013-07-16",44.369999
"587","2013-07-17",44.810001
"588","2013-07-18",44.869999
"589","2013-07-19",44.279999
"590","2013-07-22",44.369999
"591","2013-07-23",44.040001
"592","2013-07-24",44.150002
"593","2013-07-25",44.560001
"594","2013-07-26",44.150002
"595","2013-07-29",43.900002
"596","2013-07-30",44.040001
"597","2013-07-31",44.040001
"598","2013-08-01",45.759998
"599","2013-08-02",46.119999
"600","2013-08-05",48.41
"601","2013-08-06",47.41
"602","2013-08-07",51.009998
"603","2013-08-08",52.529999
"604","2013-08-09",52.720001
"605","2013-08-12",52.630001
"606","2013-08-13",53.549999
"607","2013-08-14",52.560001
"608","2013-08-15",51.080002
"609","2013-08-16",50.73
"610","2013-08-19",49.720001
"611","2013-08-20",50.91
"612","2013-08-21",51.389999
"613","2013-08-22",52.25
"614","2013-08-23",51.48
"615","2013-08-26",51.209999
"616","2013-08-27",50.189999
"617","2013-08-28",50.400002
"618","2013-08-29",51.009998
"619","2013-08-30",51.509998
"620","2013-09-03",51.279999
"621","2013-09-04",51.619999
"622","2013-09-05",51.75
"623","2013-09-06",52.810001
"624","2013-09-09",53.259998
"625","2013-09-10",53.330002
"626","2013-09-11",53.689999
"627","2013-09-12",54.599998
"628","2013-09-13",53.77
"629","2013-09-16",53.68
"630","2013-09-17",53.68
"631","2013-09-18",53.91
"632","2013-09-19",54.5
"633","2013-09-20",54.040001
"634","2013-09-23",53.32
"635","2013-09-24",52.5
"636","2013-09-25",53.130001
"637","2013-09-26",53.110001
"638","2013-09-27",52.490002
"639","2013-09-30",51.439999
"640","2013-10-01",51.889999
"641","2013-10-02",52.43
"642","2013-10-03",51.009998
"643","2013-10-04",51.330002
"644","2013-10-07",50.240002
"645","2013-10-08",47.91
"646","2013-10-09",46.119999
"647","2013-10-10",49.57
"648","2013-10-11",50.049999
"649","2013-10-14",50.23
"650","2013-10-15",49.459999
"651","2013-10-16",50.279999
"652","2013-10-17",51.09
"653","2013-10-18",51.98
"654","2013-10-21",52.52
"655","2013-10-22",50.639999
"656","2013-10-23",49.790001
"657","2013-10-24",51.490002
"658","2013-10-25",49.889999
"659","2013-10-28",49.57
"660","2013-10-29",49.599998
"661","2013-10-30",48.689999
"662","2013-10-31",47.369999
"663","2013-11-01",45.549999
"664","2013-11-04",46.16
"665","2013-11-05",52.27
"666","2013-11-06",49.029999
"667","2013-11-07",48.209999
"668","2013-11-08",47.279999
"669","2013-11-11",47.279999
"670","2013-11-12",47.060001
"671","2013-11-13",48.610001
"672","2013-11-14",48.299999
"673","2013-11-15",48.740002
"674","2013-11-18",46.84
"675","2013-11-19",46.439999
"676","2013-11-20",46.080002
"677","2013-11-21",47.34
"678","2013-11-22",48.34
"679","2013-11-25",47.810001
"680","2013-11-26",49.549999
"681","2013-11-27",49.970001
"682","2013-11-29",50.419998
"683","2013-12-02",49.91
"684","2013-12-03",47.950001
"685","2013-12-04",48.09
"686","2013-12-05",49.470001
"687","2013-12-06",49.830002
"688","2013-12-09",49.950001
"689","2013-12-10",49.48
"690","2013-12-11",47.950001
"691","2013-12-12",47.810001
"692","2013-12-13",48.389999
"693","2013-12-16",50.07
"694","2013-12-17",52.169998
"695","2013-12-18",51.799999
"696","2013-12-19",51.299999
"697","2013-12-20",52.209999
"698","2013-12-23",52.720001
"699","2013-12-24",53.040001
"700","2013-12-26",53.029999
"701","2013-12-27",52.799999
"702","2013-12-30",52.810001
"703","2013-12-31",53.310001
"704","2014-01-02",52.91
"705","2014-01-03",53.91
"706","2014-01-06",54.900002
"707","2014-01-07",56.470001
"708","2014-01-08",56.77
"709","2014-01-09",55.830002
"710","2014-01-10",56.509998
"711","2014-01-13",53.66
"712","2014-01-14",55.75
"713","2014-01-15",55.41
"714","2014-01-16",56.18
"715","2014-01-17",56.220001
"716","2014-01-21",55.049999
"717","2014-01-22",55.619999
"718","2014-01-23",56.490002
"719","2014-01-24",56.380001
"720","2014-01-27",54.470001
"721","2014-01-28",54.990002
"722","2014-01-29",54.23
"723","2014-01-30",56.779999
"724","2014-01-31",57.049999
"725","2014-02-03",55.82
"726","2014-02-04",56.049999
"727","2014-02-05",54.439999
"728","2014-02-06",54.16
"729","2014-02-07",55.400002
"730","2014-02-10",57.580002
"731","2014-02-11",58.360001
"732","2014-02-12",57.939999
"733","2014-02-13",58.869999
"734","2014-02-14",56.959999
"735","2014-02-18",60.849998
"736","2014-02-19",58.360001
"737","2014-02-20",57.810001
"738","2014-02-21",59.59
"739","2014-02-24",59.860001
"740","2014-02-25",58.869999
"741","2014-02-26",60.470001
"742","2014-02-27",60.860001
"743","2014-02-28",58.380001
"744","2014-03-03",55.900002
"745","2014-03-04",57.310001
"746","2014-03-05",60.040001
"747","2014-03-06",58.099998
"748","2014-03-07",58.09
"749","2014-03-10",57.139999
"750","2014-03-11",55.810001
"751","2014-03-12",56.09
"752","2014-03-13",55.84
"753","2014-03-14",56.119999
"754","2014-03-17",56.049999
"755","2014-03-18",57.599998
"756","2014-03-19",57.169998
"757","2014-03-20",56.099998
"758","2014-03-21",54.279999
"759","2014-03-24",51.119999
"760","2014-03-25",48.09
"761","2014-03-26",45.959999
"762","2014-03-27",46.259998
"763","2014-03-28",46.389999
"764","2014-03-31",47.869999
"765","2014-04-01",49.529999
"766","2014-04-02",49.650002
"767","2014-04-03",45.52
"768","2014-04-04",44.860001
"769","2014-04-07",44.200001
"770","2014-04-08",39.849998
"771","2014-04-09",41
"772","2014-04-10",38.02
"773","2014-04-11",37.389999
"774","2014-04-14",37.240002
"775","2014-04-15",38.529999
"776","2014-04-16",39.290001
"777","2014-04-17",39.310001
"778","2014-04-21",39.040001
"779","2014-04-22",40.029999
"780","2014-04-23",37.73
"781","2014-04-24",36.939999
"782","2014-04-25",35.84
"783","2014-04-28",34.59
"784","2014-04-29",36.759998
"785","2014-04-30",36.759998
"786","2014-05-01",38.09
"787","2014-05-02",39.439999
"788","2014-05-05",38.779999
"789","2014-05-06",37.84
"790","2014-05-07",35.669998
"791","2014-05-08",35.459999
"792","2014-05-09",36.549999
"793","2014-05-12",39.259998
"794","2014-05-13",37.57
"795","2014-05-14",37.25
"796","2014-05-15",38.52
"797","2014-05-16",38.66
"798","2014-05-19",39.950001
"799","2014-05-20",40.310001
"800","2014-05-21",41.970001
"801","2014-05-22",42.790001
"802","2014-05-23",43.25
"803","2014-05-27",43.200001
"804","2014-05-28",41.689999
"805","2014-05-29",41.939999
"806","2014-05-30",40.189999
"807","2014-06-02",39.5
"808","2014-06-03",38.060001
"809","2014-06-04",38.029999
"810","2014-06-05",39.119999
"811","2014-06-06",39.720001
"812","2014-06-09",40.740002
"813","2014-06-10",39.900002
"814","2014-06-11",40.560001
"815","2014-06-12",40.049999
"816","2014-06-13",41.049999
"817","2014-06-16",43.540001
"818","2014-06-17",42.900002
"819","2014-06-18",44.349998
"820","2014-06-19",45.189999
"821","2014-06-20",45.32
"822","2014-06-23",46.139999
"823","2014-06-24",45.049999
"824","2014-06-25",45.650002
"825","2014-06-26",45.990002
"826","2014-06-27",45.970001
"827","2014-06-30",46.02
"828","2014-07-01",46.200001
"829","2014-07-02",46.099998
"830","2014-07-03",45.68
"831","2014-07-07",42.509998
"832","2014-07-08",40.91
"833","2014-07-09",41.700001
"834","2014-07-10",41
"835","2014-07-11",41.259998
"836","2014-07-14",40.75
"837","2014-07-15",40.490002
"838","2014-07-16",40.459999
"839","2014-07-17",38.509998
"840","2014-07-18",39.09
"841","2014-07-21",39.23
"842","2014-07-22",40.599998
"843","2014-07-23",40.080002
"844","2014-07-24",41.880001
"845","2014-07-25",41.529999
"846","2014-07-28",40.73
"847","2014-07-29",42.18
"848","2014-07-30",44.310001
"849","2014-07-31",41.84
"850","2014-08-01",40.310001
"851","2014-08-04",41.98
"852","2014-08-05",41.77
"853","2014-08-06",40.299999
"854","2014-08-07",37.330002
"855","2014-08-08",36.73
"856","2014-08-11",37.650002
"857","2014-08-12",38.119999
"858","2014-08-13",38.560001
"859","2014-08-14",38.349998
"860","2014-08-15",38.209999
"861","2014-08-18",39.220001
"862","2014-08-19",38.220001
"863","2014-08-20",36.689999
"864","2014-08-21",36.84
"865","2014-08-22",36.470001
"866","2014-08-25",36.48
"867","2014-08-26",38.459999
"868","2014-08-27",37.880001
"869","2014-08-28",36.75
"870","2014-08-29",37.450001
"871","2014-09-02",37.98
"872","2014-09-03",39.110001
"873","2014-09-04",39.040001
"874","2014-09-05",39.740002
"875","2014-09-08",40.799999
"876","2014-09-09",39.959999
"877","2014-09-10",40.66
"878","2014-09-11",42.139999
"879","2014-09-12",43.279999
"880","2014-09-15",40.209999
"881","2014-09-16",40.630001
"882","2014-09-17",38.77
"883","2014-09-18",36.799999
"884","2014-09-19",37.389999
"885","2014-09-22",35.189999
"886","2014-09-23",34.830002
"887","2014-09-24",36.290001
"888","2014-09-25",35.130001
"889","2014-09-26",35.369999
"890","2014-09-29",34.57
"891","2014-09-30",34.41
"892","2014-10-01",32.880001
"893","2014-10-02",34.360001
"894","2014-10-03",35.299999
"895","2014-10-06",34.200001
"896","2014-10-07",32.91
"897","2014-10-08",32.73
"898","2014-10-09",31.41
"899","2014-10-10",30.379999
"900","2014-10-13",30.27
"901","2014-10-14",31.32
"902","2014-10-15",32.779999
"903","2014-10-16",33.130001
"904","2014-10-17",33.66
"905","2014-10-20",34.299999
"906","2014-10-21",35
"907","2014-10-22",33.790001
"908","2014-10-23",33.099998
"909","2014-10-24",33.630001
"910","2014-10-27",33.830002
"911","2014-10-28",36
"912","2014-10-29",34.759998
"913","2014-10-30",35.189999
"914","2014-10-31",36.27
"915","2014-11-03",34.009998
"916","2014-11-04",33.450001
"917","2014-11-05",32.75
"918","2014-11-06",27.549999
"919","2014-11-07",28.02
"920","2014-11-10",28.77
"921","2014-11-11",29.059999
"922","2014-11-12",28.41
"923","2014-11-13",28.549999
"924","2014-11-14",29.9
"925","2014-11-17",30.209999
"926","2014-11-18",30.57
"927","2014-11-19",29.84
"928","2014-11-20",31.27
"929","2014-11-21",31.07
"930","2014-11-24",31.24
"931","2014-11-25",31.18
"932","2014-11-26",31.6
"933","2014-11-28",31.77
"934","2014-12-01",31.639999
"935","2014-12-02",32.919998
"936","2014-12-03",33.060001
"937","2014-12-04",33.130001
"938","2014-12-05",33.09
"939","2014-12-08",33.970001
"940","2014-12-09",34.509998
"941","2014-12-10",34.029999
"942","2014-12-11",34.119999
"943","2014-12-12",34.029999
"944","2014-12-15",33.549999
"945","2014-12-16",34.060001
"946","2014-12-17",35.740002
"947","2014-12-18",36.82
"948","2014-12-19",36.82
"949","2014-12-22",36.619999
"950","2014-12-23",36.799999
"951","2014-12-24",36.66
"952","2014-12-26",36.599998
"953","2014-12-29",35.529999
"954","2014-12-30",34.950001
"955","2014-12-31",35.200001
"956","2015-01-02",34.400002
"957","2015-01-05",34.049999
"958","2015-01-06",33.66
"959","2015-01-07",35.48
"960","2015-01-08",37.48
"961","2015-01-09",35.23
"962","2015-01-12",34.700001
"963","2015-01-13",33.66
