"","date","ICHR"
"969","2020-10-15",25.92
"970","2020-10-16",25
"971","2020-10-19",24.809999
"972","2020-10-20",24.290001
"973","2020-10-21",24.280001
"974","2020-10-22",24.389999
"975","2020-10-23",24.379999
"976","2020-10-26",24.58
"977","2020-10-27",23.77
"978","2020-10-28",22.809999
"979","2020-10-29",23.719999
"980","2020-10-30",23.26
"981","2020-11-02",23.969999
"982","2020-11-03",24.93
"983","2020-11-04",26.059999
"984","2020-11-05",27.360001
"985","2020-11-06",27.18
"986","2020-11-09",27.67
"987","2020-11-10",26.52
"988","2020-11-11",28.129999
"989","2020-11-12",27.32
"990","2020-11-13",27.790001
"991","2020-11-16",27.91
"992","2020-11-17",27.84
"993","2020-11-18",28.57
"994","2020-11-19",29.370001
"995","2020-11-20",29.17
"996","2020-11-23",31.059999
"997","2020-11-24",31.99
"998","2020-11-25",31.75
"999","2020-11-27",33.23
