"","date","HI"
"972","2012-02-02",23.459999
"973","2012-02-03",23.82
"974","2012-02-06",23.219999
"975","2012-02-07",23.549999
"976","2012-02-08",23.700001
"977","2012-02-09",23.700001
"978","2012-02-10",23.559999
"979","2012-02-13",23.620001
"980","2012-02-14",23.51
"981","2012-02-15",23.16
"982","2012-02-16",23.82
"983","2012-02-17",23.690001
"984","2012-02-21",23.24
"985","2012-02-22",22.959999
"986","2012-02-23",23.209999
"987","2012-02-24",23.32
"988","2012-02-27",23.459999
"989","2012-02-28",23.309999
"990","2012-02-29",22.969999
"991","2012-03-01",23.030001
"992","2012-03-02",22.76
"993","2012-03-05",23.030001
"994","2012-03-06",22.780001
"995","2012-03-07",22.83
"996","2012-03-08",23.15
"997","2012-03-09",23.190001
"998","2012-03-12",23.370001
"999","2012-03-13",23.84
"1000","2012-03-14",23.120001
"1001","2012-03-15",23.27
"1002","2012-03-16",22.98
"1003","2012-03-19",23.02
"1004","2012-03-20",22.99
"1005","2012-03-21",23.02
"1006","2012-03-22",22.99
"1007","2012-03-23",22.93
"1008","2012-03-26",23.1
"1009","2012-03-27",22.969999
"1010","2012-03-28",23.02
"1011","2012-03-29",23.129999
"1012","2012-03-30",22.950001
"1013","2012-04-02",23.040001
"1014","2012-04-03",22.889999
"1015","2012-04-04",22.5
"1016","2012-04-05",22.32
"1017","2012-04-09",21.77
"1018","2012-04-10",21.190001
"1019","2012-04-11",21.5
"1020","2012-04-12",21.709999
"1021","2012-04-13",21.389999
"1022","2012-04-16",21.68
"1023","2012-04-17",22
"1024","2012-04-18",21.709999
"1025","2012-04-19",21.51
"1026","2012-04-20",21.35
"1027","2012-04-23",20.99
"1028","2012-04-24",20.93
"1029","2012-04-25",21.030001
"1030","2012-04-26",21.120001
"1031","2012-04-27",21.09
"1032","2012-04-30",20.940001
"1033","2012-05-01",20.73
"1034","2012-05-02",20.74
"1035","2012-05-03",20.57
"1036","2012-05-04",20.129999
"1037","2012-05-07",20.120001
"1038","2012-05-08",20.42
"1039","2012-05-09",19.889999
"1040","2012-05-10",19.959999
"1041","2012-05-11",19.690001
"1042","2012-05-14",19.5
"1043","2012-05-15",19.389999
"1044","2012-05-16",19.24
"1045","2012-05-17",18.9
"1046","2012-05-18",18.82
"1047","2012-05-21",18.76
"1048","2012-05-22",18.58
"1049","2012-05-23",18.540001
"1050","2012-05-24",18.940001
"1051","2012-05-25",18.84
"1052","2012-05-29",19.110001
"1053","2012-05-30",18.75
"1054","2012-05-31",18.77
"1055","2012-06-01",18.389999
"1056","2012-06-04",18.620001
"1057","2012-06-05",18.639999
"1058","2012-06-06",19
"1059","2012-06-07",19.030001
"1060","2012-06-08",19.09
"1061","2012-06-11",18.299999
"1062","2012-06-12",18.48
"1063","2012-06-13",17.780001
"1064","2012-06-14",17.540001
"1065","2012-06-15",17.860001
"1066","2012-06-18",17.73
"1067","2012-06-19",18.16
"1068","2012-06-20",18.110001
"1069","2012-06-21",17.82
"1070","2012-06-22",18.110001
"1071","2012-06-25",17.700001
"1072","2012-06-26",17.889999
"1073","2012-06-27",18.1
"1074","2012-06-28",18.09
"1075","2012-06-29",18.379999
"1076","2012-07-02",18.190001
"1077","2012-07-03",18.450001
"1078","2012-07-05",18.370001
"1079","2012-07-06",18.129999
"1080","2012-07-09",17.85
"1081","2012-07-10",17.690001
"1082","2012-07-11",17.809999
"1083","2012-07-12",17.620001
"1084","2012-07-13",17.9
"1085","2012-07-16",17.73
"1086","2012-07-17",17.5
"1087","2012-07-18",17.709999
"1088","2012-07-19",17.709999
"1089","2012-07-20",17.52
"1090","2012-07-23",17.110001
"1091","2012-07-24",16.82
"1092","2012-07-25",16.959999
"1093","2012-07-26",17.08
"1094","2012-07-27",17.700001
"1095","2012-07-30",17.370001
"1096","2012-07-31",17.290001
"1097","2012-08-01",16.950001
"1098","2012-08-02",17.65
"1099","2012-08-03",18.059999
"1100","2012-08-06",18.059999
"1101","2012-08-07",18.25
"1102","2012-08-08",18.26
"1103","2012-08-09",18.57
"1104","2012-08-10",18.42
"1105","2012-08-13",18.190001
"1106","2012-08-14",18.030001
"1107","2012-08-15",18.26
"1108","2012-08-16",18.790001
"1109","2012-08-17",19.01
"1110","2012-08-20",18.879999
"1111","2012-08-21",18.57
"1112","2012-08-22",18.51
"1113","2012-08-23",18.469999
"1114","2012-08-24",18.379999
"1115","2012-08-27",18.25
"1116","2012-08-28",18.110001
"1117","2012-08-29",18.129999
"1118","2012-08-30",18.07
"1119","2012-08-31",18.120001
"1120","2012-09-04",18.16
"1121","2012-09-05",18.110001
"1122","2012-09-06",18.43
"1123","2012-09-07",18.93
"1124","2012-09-10",18.860001
"1125","2012-09-11",19
"1126","2012-09-12",19.059999
"1127","2012-09-13",19.280001
"1128","2012-09-14",19.34
"1129","2012-09-17",19.1
"1130","2012-09-18",19.209999
"1131","2012-09-19",18.98
"1132","2012-09-20",18.65
"1133","2012-09-21",18.85
"1134","2012-09-24",18.879999
"1135","2012-09-25",18.559999
"1136","2012-09-26",18.26
"1137","2012-09-27",18.379999
"1138","2012-09-28",18.190001
"1139","2012-10-01",18.219999
"1140","2012-10-02",18.530001
"1141","2012-10-03",18.57
"1142","2012-10-04",18.82
"1143","2012-10-05",18.9
"1144","2012-10-08",18.809999
"1145","2012-10-09",18.58
"1146","2012-10-10",18.610001
"1147","2012-10-11",18.690001
"1148","2012-10-12",18.66
"1149","2012-10-15",18.639999
"1150","2012-10-16",19.459999
"1151","2012-10-17",20.24
"1152","2012-10-18",20.940001
"1153","2012-10-19",20.780001
"1154","2012-10-22",20.68
"1155","2012-10-23",20.73
"1156","2012-10-24",20.5
"1157","2012-10-25",20.450001
"1158","2012-10-26",20.389999
"1159","2012-10-31",20.469999
"1160","2012-11-01",20.85
"1161","2012-11-02",20.35
"1162","2012-11-05",20.43
"1163","2012-11-06",20.450001
"1164","2012-11-07",19.91
"1165","2012-11-08",19.73
"1166","2012-11-09",19.67
"1167","2012-11-12",19.74
"1168","2012-11-13",19.48
"1169","2012-11-14",18.950001
"1170","2012-11-15",19.25
"1171","2012-11-16",19.18
"1172","2012-11-19",19.6
"1173","2012-11-20",19.59
"1174","2012-11-21",19.690001
"1175","2012-11-23",20.01
"1176","2012-11-26",19.860001
"1177","2012-11-27",20.33
"1178","2012-11-28",20.59
"1179","2012-11-29",20.969999
"1180","2012-11-30",21.16
"1181","2012-12-03",20.540001
"1182","2012-12-04",20.889999
"1183","2012-12-05",20.959999
"1184","2012-12-06",21.290001
"1185","2012-12-07",21.25
"1186","2012-12-10",21.41
"1187","2012-12-11",21.43
"1188","2012-12-12",21.41
"1189","2012-12-13",21.26
"1190","2012-12-14",21.58
"1191","2012-12-17",21.99
"1192","2012-12-18",22.700001
"1193","2012-12-19",22.700001
"1194","2012-12-20",22.76
"1195","2012-12-21",22.6
"1196","2012-12-24",22.32
"1197","2012-12-26",22.16
"1198","2012-12-27",22.4
"1199","2012-12-28",22.309999
"1200","2012-12-31",22.610001
"1201","2013-01-02",23.389999
"1202","2013-01-03",23.299999
"1203","2013-01-04",23.360001
"1204","2013-01-07",23.07
"1205","2013-01-08",23.33
"1206","2013-01-09",23.43
"1207","2013-01-10",23.52
"1208","2013-01-11",23.73
"1209","2013-01-14",23.68
"1210","2013-01-15",23.639999
"1211","2013-01-16",23.389999
"1212","2013-01-17",23.809999
"1213","2013-01-18",24.01
"1214","2013-01-22",24.190001
"1215","2013-01-23",24.139999
"1216","2013-01-24",24.48
"1217","2013-01-25",24.59
"1218","2013-01-28",24.639999
"1219","2013-01-29",24.879999
"1220","2013-01-30",24.66
"1221","2013-01-31",24.75
"1222","2013-02-01",24.860001
"1223","2013-02-04",24.73
"1224","2013-02-05",24.610001
"1225","2013-02-06",24.49
"1226","2013-02-07",24.620001
"1227","2013-02-08",24.639999
"1228","2013-02-11",24.280001
"1229","2013-02-12",24.549999
"1230","2013-02-13",24.91
"1231","2013-02-14",24.950001
"1232","2013-02-15",24.68
"1233","2013-02-19",24.959999
"1234","2013-02-20",24.450001
"1235","2013-02-21",24.440001
"1236","2013-02-22",24.540001
"1237","2013-02-25",23.99
"1238","2013-02-26",24.200001
"1239","2013-02-27",24.450001
"1240","2013-02-28",24.690001
"1241","2013-03-01",24.18
"1242","2013-03-04",24.16
"1243","2013-03-05",24.290001
"1244","2013-03-06",24.360001
"1245","2013-03-07",24.389999
"1246","2013-03-08",24.459999
"1247","2013-03-11",24.58
"1248","2013-03-12",24.549999
"1249","2013-03-13",24.860001
"1250","2013-03-14",24.98
"1251","2013-03-15",25.15
"1252","2013-03-18",24.98
"1253","2013-03-19",24.959999
"1254","2013-03-20",25.09
"1255","2013-03-21",25.07
"1256","2013-03-22",25.18
"1257","2013-03-25",25.23
"1258","2013-03-26",25.18
"1259","2013-03-27",25.200001
"1260","2013-03-28",25.280001
"1261","2013-04-01",25.07
"1262","2013-04-02",25.18
"1263","2013-04-03",24.75
"1264","2013-04-04",24.84
"1265","2013-04-05",24.6
"1266","2013-04-08",24.950001
"1267","2013-04-09",24.85
"1268","2013-04-10",25.280001
"1269","2013-04-11",25
"1270","2013-04-12",24.860001
"1271","2013-04-15",24.15
"1272","2013-04-16",24.17
"1273","2013-04-17",23.49
"1274","2013-04-18",23.280001
"1275","2013-04-19",23.690001
"1276","2013-04-22",23.66
"1277","2013-04-23",24.209999
"1278","2013-04-24",24.389999
"1279","2013-04-25",24.700001
"1280","2013-04-26",24.51
"1281","2013-04-29",24.82
"1282","2013-04-30",25.129999
"1283","2013-05-01",24.35
"1284","2013-05-02",24.92
"1285","2013-05-03",23.709999
"1286","2013-05-06",23.9
"1287","2013-05-07",24.280001
"1288","2013-05-08",24.559999
"1289","2013-05-09",24.77
"1290","2013-05-10",24.92
"1291","2013-05-13",24.91
"1292","2013-05-14",25.209999
"1293","2013-05-15",25.41
"1294","2013-05-16",25.139999
"1295","2013-05-17",25.030001
"1296","2013-05-20",25
"1297","2013-05-21",24.9
"1298","2013-05-22",24.48
"1299","2013-05-23",24.16
"1300","2013-05-24",24.379999
"1301","2013-05-28",24.549999
"1302","2013-05-29",24.32
"1303","2013-05-30",24.25
"1304","2013-05-31",23.860001
"1305","2013-06-03",24.120001
"1306","2013-06-04",23.99
"1307","2013-06-05",23.629999
"1308","2013-06-06",23.700001
"1309","2013-06-07",23.99
"1310","2013-06-10",24.08
"1311","2013-06-11",23.870001
"1312","2013-06-12",23.629999
"1313","2013-06-13",23.870001
"1314","2013-06-14",23.629999
"1315","2013-06-17",23.17
"1316","2013-06-18",23.639999
"1317","2013-06-19",23.629999
"1318","2013-06-20",23.35
"1319","2013-06-21",23.4
"1320","2013-06-24",22.879999
"1321","2013-06-25",23.190001
"1322","2013-06-26",23.1
"1323","2013-06-27",23.5
"1324","2013-06-28",23.709999
"1325","2013-07-01",23.969999
"1326","2013-07-02",23.85
"1327","2013-07-03",23.799999
"1328","2013-07-05",23.809999
"1329","2013-07-08",24.09
"1330","2013-07-09",24.469999
"1331","2013-07-10",24.73
"1332","2013-07-11",24.530001
"1333","2013-07-12",24.43
"1334","2013-07-15",24.690001
"1335","2013-07-16",24.58
"1336","2013-07-17",24.74
"1337","2013-07-18",25
"1338","2013-07-19",25.02
"1339","2013-07-22",24.98
"1340","2013-07-23",24.92
"1341","2013-07-24",24.719999
"1342","2013-07-25",24.940001
"1343","2013-07-26",24.700001
"1344","2013-07-29",24.66
"1345","2013-07-30",24.809999
"1346","2013-07-31",24.790001
"1347","2013-08-01",24.860001
"1348","2013-08-02",24.719999
"1349","2013-08-05",24.6
"1350","2013-08-06",24.440001
"1351","2013-08-07",24.42
"1352","2013-08-08",24.6
"1353","2013-08-09",24.9
"1354","2013-08-12",24.809999
"1355","2013-08-13",24.92
"1356","2013-08-14",24.92
"1357","2013-08-15",24.620001
"1358","2013-08-16",24.469999
"1359","2013-08-19",24.08
"1360","2013-08-20",24.209999
"1361","2013-08-21",24
"1362","2013-08-22",24.620001
"1363","2013-08-23",24.700001
"1364","2013-08-26",24.85
"1365","2013-08-27",24.32
"1366","2013-08-28",24.67
"1367","2013-08-29",25.040001
"1368","2013-08-30",24.76
"1369","2013-09-03",24.969999
"1370","2013-09-04",25.18
"1371","2013-09-05",25.209999
"1372","2013-09-06",25.370001
"1373","2013-09-09",25.84
"1374","2013-09-10",26.5
"1375","2013-09-11",26.9
"1376","2013-09-12",26.799999
"1377","2013-09-13",27.15
"1378","2013-09-16",27.059999
"1379","2013-09-17",27.25
"1380","2013-09-18",27.559999
"1381","2013-09-19",27.860001
"1382","2013-09-20",27.469999
"1383","2013-09-23",27.440001
"1384","2013-09-24",27.34
"1385","2013-09-25",27.280001
"1386","2013-09-26",27.51
"1387","2013-09-27",27.389999
"1388","2013-09-30",27.370001
"1389","2013-10-01",27.85
"1390","2013-10-02",27.92
"1391","2013-10-03",27.9
"1392","2013-10-04",28.02
"1393","2013-10-07",27.73
"1394","2013-10-08",27.459999
"1395","2013-10-09",27.040001
"1396","2013-10-10",27.85
"1397","2013-10-11",28.719999
"1398","2013-10-14",29.290001
"1399","2013-10-15",29.110001
"1400","2013-10-16",28.91
"1401","2013-10-17",29.059999
"1402","2013-10-18",29.370001
"1403","2013-10-21",29.469999
"1404","2013-10-22",29.4
"1405","2013-10-23",28.940001
"1406","2013-10-24",28.709999
"1407","2013-10-25",28.879999
"1408","2013-10-28",28.85
"1409","2013-10-29",28.799999
"1410","2013-10-30",28.469999
"1411","2013-10-31",28.219999
"1412","2013-11-01",28.139999
"1413","2013-11-04",28.35
"1414","2013-11-05",28.379999
"1415","2013-11-06",28.35
"1416","2013-11-07",27.91
"1417","2013-11-08",28.26
"1418","2013-11-11",28.110001
"1419","2013-11-12",28.459999
"1420","2013-11-13",28.809999
"1421","2013-11-14",28.92
"1422","2013-11-15",28.85
"1423","2013-11-18",28.34
"1424","2013-11-19",28.030001
"1425","2013-11-20",27.620001
"1426","2013-11-21",27.9
"1427","2013-11-22",28.24
"1428","2013-11-25",28.5
"1429","2013-11-26",29
"1430","2013-11-27",29.4
"1431","2013-11-29",28.1
"1432","2013-12-02",28.33
"1433","2013-12-03",28.040001
"1434","2013-12-04",28.25
"1435","2013-12-05",28.33
"1436","2013-12-06",28.52
"1437","2013-12-09",28.76
"1438","2013-12-10",28.57
"1439","2013-12-11",28.139999
"1440","2013-12-12",28.219999
"1441","2013-12-13",27.92
"1442","2013-12-16",28.530001
"1443","2013-12-17",28.469999
"1444","2013-12-18",28.540001
"1445","2013-12-19",28.83
"1446","2013-12-20",28.530001
"1447","2013-12-23",28.15
"1448","2013-12-24",28.950001
"1449","2013-12-26",29.139999
"1450","2013-12-27",29.290001
"1451","2013-12-30",29.360001
"1452","2013-12-31",29.42
"1453","2014-01-02",28.85
"1454","2014-01-03",28.92
"1455","2014-01-06",28.799999
"1456","2014-01-07",28.950001
"1457","2014-01-08",28.85
"1458","2014-01-09",28.82
"1459","2014-01-10",28.67
"1460","2014-01-13",28.41
"1461","2014-01-14",28.5
"1462","2014-01-15",28.67
"1463","2014-01-16",28.67
"1464","2014-01-17",28.889999
"1465","2014-01-21",28.780001
"1466","2014-01-22",28.709999
"1467","2014-01-23",28.700001
"1468","2014-01-24",27.68
"1469","2014-01-27",27.27
"1470","2014-01-28",27.34
"1471","2014-01-29",27.01
"1472","2014-01-30",27.18
"1473","2014-01-31",27.07
"1474","2014-02-03",26.200001
"1475","2014-02-04",26.129999
"1476","2014-02-05",28.040001
"1477","2014-02-06",27.629999
"1478","2014-02-07",27.9
"1479","2014-02-10",27.549999
"1480","2014-02-11",27.969999
"1481","2014-02-12",28.52
"1482","2014-02-13",29.629999
"1483","2014-02-14",29.700001
"1484","2014-02-18",29.549999
"1485","2014-02-19",29.290001
"1486","2014-02-20",29.290001
"1487","2014-02-21",29.43
"1488","2014-02-24",29.49
"1489","2014-02-25",29.42
"1490","2014-02-26",29.940001
"1491","2014-02-27",29.809999
"1492","2014-02-28",29.879999
"1493","2014-03-03",30.08
"1494","2014-03-04",30.91
"1495","2014-03-05",31.120001
"1496","2014-03-06",31.35
"1497","2014-03-07",31.549999
"1498","2014-03-10",31.700001
"1499","2014-03-11",31.24
"1500","2014-03-12",31.469999
"1501","2014-03-13",31.16
"1502","2014-03-14",31.43
"1503","2014-03-17",31.889999
"1504","2014-03-18",32.32
"1505","2014-03-19",31.860001
"1506","2014-03-20",32.330002
"1507","2014-03-21",32.43
"1508","2014-03-24",32.119999
"1509","2014-03-25",32.029999
"1510","2014-03-26",31.75
"1511","2014-03-27",31.66
"1512","2014-03-28",31.799999
"1513","2014-03-31",32.330002
"1514","2014-04-01",32.41
"1515","2014-04-02",32.66
"1516","2014-04-03",32.720001
"1517","2014-04-04",32.259998
"1518","2014-04-07",31.51
"1519","2014-04-08",31.540001
"1520","2014-04-09",31.559999
"1521","2014-04-10",30.82
"1522","2014-04-11",30.75
"1523","2014-04-14",30.58
"1524","2014-04-15",30.48
"1525","2014-04-16",30.91
"1526","2014-04-17",31.33
"1527","2014-04-21",31.24
"1528","2014-04-22",31.370001
"1529","2014-04-23",31.01
"1530","2014-04-24",30.969999
"1531","2014-04-25",30.379999
"1532","2014-04-28",30.030001
"1533","2014-04-29",30.139999
"1534","2014-04-30",30.4
"1535","2014-05-01",30.190001
"1536","2014-05-02",30.389999
"1537","2014-05-05",30.08
"1538","2014-05-06",29.780001
"1539","2014-05-07",29.860001
"1540","2014-05-08",29.77
"1541","2014-05-09",30.030001
"1542","2014-05-12",30.91
"1543","2014-05-13",30.379999
"1544","2014-05-14",29.65
"1545","2014-05-15",29.24
"1546","2014-05-16",29.41
"1547","2014-05-19",29.92
"1548","2014-05-20",29.15
"1549","2014-05-21",29.299999
"1550","2014-05-22",29.459999
"1551","2014-05-23",29.709999
"1552","2014-05-27",30.110001
"1553","2014-05-28",30.209999
"1554","2014-05-29",30.309999
"1555","2014-05-30",30.290001
"1556","2014-06-02",29.92
"1557","2014-06-03",29.82
"1558","2014-06-04",30.110001
"1559","2014-06-05",30.799999
"1560","2014-06-06",31.129999
"1561","2014-06-09",31.440001
"1562","2014-06-10",31.629999
"1563","2014-06-11",31.66
"1564","2014-06-12",31.27
"1565","2014-06-13",31.120001
"1566","2014-06-16",31.280001
"1567","2014-06-17",31.690001
"1568","2014-06-18",31.58
"1569","2014-06-19",31.690001
"1570","2014-06-20",32.119999
"1571","2014-06-23",32.049999
"1572","2014-06-24",32.16
"1573","2014-06-25",32.32
"1574","2014-06-26",32.200001
"1575","2014-06-27",32.380001
"1576","2014-06-30",32.619999
"1577","2014-07-01",33.02
"1578","2014-07-02",32.650002
"1579","2014-07-03",32.959999
"1580","2014-07-07",32.459999
"1581","2014-07-08",32.259998
"1582","2014-07-09",32.299999
"1583","2014-07-10",31.85
"1584","2014-07-11",31.559999
"1585","2014-07-14",31.82
"1586","2014-07-15",31.43
"1587","2014-07-16",31.440001
"1588","2014-07-17",30.84
"1589","2014-07-18",31.389999
"1590","2014-07-21",31.34
"1591","2014-07-22",31.809999
"1592","2014-07-23",31.459999
"1593","2014-07-24",31.219999
"1594","2014-07-25",30.860001
"1595","2014-07-28",30.459999
"1596","2014-07-29",30.41
"1597","2014-07-30",30.67
"1598","2014-07-31",30.049999
"1599","2014-08-01",29.43
"1600","2014-08-04",29.76
"1601","2014-08-05",29.74
"1602","2014-08-06",29.76
"1603","2014-08-07",30.15
"1604","2014-08-08",31.059999
"1605","2014-08-11",31.32
"1606","2014-08-12",31.18
"1607","2014-08-13",31.82
"1608","2014-08-14",31.91
"1609","2014-08-15",31.99
"1610","2014-08-18",32.810001
"1611","2014-08-19",32.919998
"1612","2014-08-20",32.580002
"1613","2014-08-21",32.98
"1614","2014-08-22",33.139999
"1615","2014-08-25",33.52
"1616","2014-08-26",33.68
"1617","2014-08-27",33.560001
"1618","2014-08-28",33.360001
"1619","2014-08-29",33.439999
"1620","2014-09-02",33.279999
"1621","2014-09-03",33.209999
"1622","2014-09-04",32.869999
"1623","2014-09-05",32.689999
"1624","2014-09-08",32.599998
"1625","2014-09-09",32.41
"1626","2014-09-10",32.360001
"1627","2014-09-11",32.93
"1628","2014-09-12",32.34
"1629","2014-09-15",32.220001
"1630","2014-09-16",32.349998
"1631","2014-09-17",32.889999
"1632","2014-09-18",33.099998
"1633","2014-09-19",32.599998
"1634","2014-09-22",32
"1635","2014-09-23",32
"1636","2014-09-24",32.59
"1637","2014-09-25",32.049999
"1638","2014-09-26",31.780001
"1639","2014-09-29",31.34
"1640","2014-09-30",30.889999
"1641","2014-10-01",30.440001
"1642","2014-10-02",30.73
"1643","2014-10-03",30.790001
"1644","2014-10-06",30.43
"1645","2014-10-07",29.66
"1646","2014-10-08",30.379999
"1647","2014-10-09",29.459999
"1648","2014-10-10",29.280001
"1649","2014-10-13",29.620001
"1650","2014-10-14",30.219999
"1651","2014-10-15",30.92
"1652","2014-10-16",31.030001
"1653","2014-10-17",31.09
"1654","2014-10-20",31.280001
"1655","2014-10-21",31.76
"1656","2014-10-22",31.559999
"1657","2014-10-23",32.310001
"1658","2014-10-24",32.400002
"1659","2014-10-27",32.439999
"1660","2014-10-28",33.990002
"1661","2014-10-29",32.869999
"1662","2014-10-30",32.849998
"1663","2014-10-31",33.290001
"1664","2014-11-03",33.25
"1665","2014-11-04",33.07
"1666","2014-11-05",33.25
"1667","2014-11-06",33.860001
"1668","2014-11-07",33.98
"1669","2014-11-10",34.419998
"1670","2014-11-11",34.650002
"1671","2014-11-12",34.5
"1672","2014-11-13",34.09
"1673","2014-11-14",34.169998
"1674","2014-11-17",34.07
"1675","2014-11-18",33.830002
"1676","2014-11-19",32.98
"1677","2014-11-20",34.360001
"1678","2014-11-21",33.610001
"1679","2014-11-24",33.25
"1680","2014-11-25",33.200001
"1681","2014-11-26",32.939999
"1682","2014-11-28",32.16
"1683","2014-12-01",31.48
"1684","2014-12-02",32.139999
"1685","2014-12-03",32.43
"1686","2014-12-04",32.66
"1687","2014-12-05",32.93
"1688","2014-12-08",32.09
"1689","2014-12-09",33.060001
"1690","2014-12-10",32.380001
"1691","2014-12-11",32.59
"1692","2014-12-12",31.91
"1693","2014-12-15",31.280001
"1694","2014-12-16",31.690001
"1695","2014-12-17",32.93
"1696","2014-12-18",33.110001
"1697","2014-12-19",33.139999
"1698","2014-12-22",33.709999
"1699","2014-12-23",34.009998
"1700","2014-12-24",34.200001
"1701","2014-12-26",34.630001
"1702","2014-12-29",34.709999
"1703","2014-12-30",34.639999
"1704","2014-12-31",34.5
"1705","2015-01-02",34.009998
"1706","2015-01-05",33.669998
"1707","2015-01-06",32.990002
"1708","2015-01-07",33.150002
"1709","2015-01-08",33.700001
"1710","2015-01-09",33.310001
"1711","2015-01-12",33.07
"1712","2015-01-13",33.16
"1713","2015-01-14",32.939999
"1714","2015-01-15",31.809999
"1715","2015-01-16",32.369999
"1716","2015-01-20",31.610001
"1717","2015-01-21",31.610001
"1718","2015-01-22",31.82
"1719","2015-01-23",32.040001
"1720","2015-01-26",32.34
"1721","2015-01-27",32.27
"1722","2015-01-28",31.959999
"1723","2015-01-29",32.310001
"1724","2015-01-30",31.41
"1725","2015-02-02",32.110001
"1726","2015-02-03",32.720001
"1727","2015-02-04",32.5
"1728","2015-02-05",30.629999
"1729","2015-02-06",31.49
"1730","2015-02-09",30.93
"1731","2015-02-10",30.370001
"1732","2015-02-11",30.379999
"1733","2015-02-12",30.27
"1734","2015-02-13",30.280001
"1735","2015-02-17",30.99
"1736","2015-02-18",31.299999
"1737","2015-02-19",31.1
"1738","2015-02-20",31.139999
"1739","2015-02-23",31.120001
"1740","2015-02-24",31.059999
"1741","2015-02-25",31.26
"1742","2015-02-26",31.48
"1743","2015-02-27",31.700001
"1744","2015-03-02",32.330002
"1745","2015-03-03",31.879999
"1746","2015-03-04",31.17
"1747","2015-03-05",31.25
"1748","2015-03-06",30.52
"1749","2015-03-09",30.82
"1750","2015-03-10",30.35
"1751","2015-03-11",29.9
"1752","2015-03-12",30.620001
"1753","2015-03-13",29.889999
"1754","2015-03-16",29.530001
"1755","2015-03-17",29.74
"1756","2015-03-18",29.85
"1757","2015-03-19",29.940001
"1758","2015-03-20",30.530001
"1759","2015-03-23",30.719999
"1760","2015-03-24",30.92
"1761","2015-03-25",30.370001
"1762","2015-03-26",30.1
"1763","2015-03-27",29.98
"1764","2015-03-30",30.959999
"1765","2015-03-31",30.870001
"1766","2015-04-01",31.059999
"1767","2015-04-02",30.82
"1768","2015-04-06",30.879999
"1769","2015-04-07",30.5
"1770","2015-04-08",30.57
"1771","2015-04-09",30.5
"1772","2015-04-10",30.68
"1773","2015-04-13",30.83
"1774","2015-04-14",30.629999
"1775","2015-04-15",30.75
"1776","2015-04-16",30.610001
"1777","2015-04-17",30.1
"1778","2015-04-20",30.32
"1779","2015-04-21",30.33
"1780","2015-04-22",30.450001
"1781","2015-04-23",30.620001
"1782","2015-04-24",30.129999
"1783","2015-04-27",30.200001
"1784","2015-04-28",30.52
"1785","2015-04-29",30.139999
"1786","2015-04-30",29.389999
"1787","2015-05-01",29.040001
"1788","2015-05-04",28.790001
"1789","2015-05-05",28.9
"1790","2015-05-06",29.110001
"1791","2015-05-07",29.030001
"1792","2015-05-08",28.92
"1793","2015-05-11",29
"1794","2015-05-12",31.969999
"1795","2015-05-13",31.690001
"1796","2015-05-14",32.240002
"1797","2015-05-15",31.59
"1798","2015-05-18",32.049999
"1799","2015-05-19",31.9
"1800","2015-05-20",32.009998
"1801","2015-05-21",32.330002
"1802","2015-05-22",31.959999
"1803","2015-05-26",31.219999
"1804","2015-05-27",31.42
"1805","2015-05-28",31.33
"1806","2015-05-29",30.719999
"1807","2015-06-01",30.620001
"1808","2015-06-02",31.24
"1809","2015-06-03",31.639999
"1810","2015-06-04",31.23
"1811","2015-06-05",31.440001
"1812","2015-06-08",31.25
"1813","2015-06-09",31.129999
"1814","2015-06-10",31.58
"1815","2015-06-11",31.49
"1816","2015-06-12",31.23
"1817","2015-06-15",31.15
"1818","2015-06-16",31.450001
"1819","2015-06-17",31.459999
"1820","2015-06-18",31.809999
"1821","2015-06-19",31.68
"1822","2015-06-22",31.76
"1823","2015-06-23",31.93
"1824","2015-06-24",31.84
"1825","2015-06-25",31.5
"1826","2015-06-26",31.469999
"1827","2015-06-29",30.5
"1828","2015-06-30",30.700001
"1829","2015-07-01",30.530001
"1830","2015-07-02",30.219999
"1831","2015-07-06",29.58
"1832","2015-07-07",29.57
"1833","2015-07-08",28.940001
"1834","2015-07-09",28.809999
"1835","2015-07-10",29.09
"1836","2015-07-13",29.1
"1837","2015-07-14",28.91
"1838","2015-07-15",28.790001
"1839","2015-07-16",29
"1840","2015-07-17",28.709999
"1841","2015-07-20",28.41
"1842","2015-07-21",28.5
"1843","2015-07-22",28.15
"1844","2015-07-23",27.77
"1845","2015-07-24",27.700001
"1846","2015-07-27",27.629999
"1847","2015-07-28",27.889999
"1848","2015-07-29",28.09
"1849","2015-07-30",27.98
"1850","2015-07-31",28.360001
"1851","2015-08-03",28
"1852","2015-08-04",27.85
"1853","2015-08-05",28.25
"1854","2015-08-06",29.440001
"1855","2015-08-07",29.870001
"1856","2015-08-10",30.299999
"1857","2015-08-11",30.18
"1858","2015-08-12",29.76
"1859","2015-08-13",29.549999
"1860","2015-08-14",29.48
"1861","2015-08-17",29.870001
"1862","2015-08-18",29.33
"1863","2015-08-19",28.98
"1864","2015-08-20",28.25
"1865","2015-08-21",27.809999
"1866","2015-08-24",26.139999
"1867","2015-08-25",25.67
"1868","2015-08-26",26.290001
"1869","2015-08-27",26.74
"1870","2015-08-28",26.889999
"1871","2015-08-31",26.959999
"1872","2015-09-01",26.18
"1873","2015-09-02",26.200001
"1874","2015-09-03",26.219999
"1875","2015-09-04",26.02
