"","date","NTNX"
"963","2020-07-29",22.08
"964","2020-07-30",22.18
"965","2020-07-31",22.190001
"966","2020-08-03",22.84
"967","2020-08-04",23.290001
"968","2020-08-05",23.75
"969","2020-08-06",23.299999
"970","2020-08-07",22.215
"971","2020-08-10",22.52
"972","2020-08-11",22.59
"973","2020-08-12",22.32
"974","2020-08-13",21.719999
"975","2020-08-14",21.200001
"976","2020-08-17",21.16
"977","2020-08-18",21.17
"978","2020-08-19",20.84
"979","2020-08-20",21.48
"980","2020-08-21",20.98
"981","2020-08-24",21.219999
"982","2020-08-25",20.889999
"983","2020-08-26",21.639999
"984","2020-08-27",21.700001
"985","2020-08-28",28.030001
"986","2020-08-31",28.709999
"987","2020-09-01",28.145
"988","2020-09-02",27.459999
"989","2020-09-03",26.110001
"990","2020-09-04",25.07
"991","2020-09-08",25.049999
"992","2020-09-09",25.559999
"993","2020-09-10",24.715
"994","2020-09-11",23.934999
"995","2020-09-14",24.635
"996","2020-09-15",24.25
"997","2020-09-16",23.82
"998","2020-09-17",22.59
"999","2020-09-18",22.049999
"1000","2020-09-21",21.639999
"1001","2020-09-22",22.690001
"1002","2020-09-23",21.389999
"1003","2020-09-24",21.26
"1004","2020-09-25",21.780001
"1005","2020-09-28",22.01
"1006","2020-09-29",22.129999
"1007","2020-09-30",22.18
"1008","2020-10-01",22.99
"1009","2020-10-02",22.25
"1010","2020-10-05",22.030001
"1011","2020-10-06",21.459999
"1012","2020-10-07",21.370001
"1013","2020-10-08",22.809999
"1014","2020-10-09",23.120001
"1015","2020-10-12",23.41
"1016","2020-10-13",23.790001
"1017","2020-10-14",24.51
"1018","2020-10-15",24.389999
"1019","2020-10-16",24.469999
"1020","2020-10-19",24.290001
"1021","2020-10-20",23.9
"1022","2020-10-21",24.4
"1023","2020-10-22",25.049999
"1024","2020-10-23",25.32
"1025","2020-10-26",24.26
"1026","2020-10-27",24.540001
"1027","2020-10-28",24.559999
"1028","2020-10-29",25.360001
"1029","2020-10-30",24.34
"1030","2020-11-02",23.360001
"1031","2020-11-03",24.73
"1032","2020-11-04",25.110001
"1033","2020-11-05",25.379999
"1034","2020-11-06",25.9
"1035","2020-11-09",26.09
"1036","2020-11-10",24.844999
"1037","2020-11-11",25.66
"1038","2020-11-12",25.620001
"1039","2020-11-13",26.370001
"1040","2020-11-16",26.709999
"1041","2020-11-17",26.98
"1042","2020-11-18",26.860001
"1043","2020-11-19",27.59
"1044","2020-11-20",28.469999
"1045","2020-11-23",28.469999
"1046","2020-11-24",28.209999
"1047","2020-11-25",27.07
"1048","2020-11-27",28.07
