"","date","TRIL"
"1000","2017-03-10",6
"1001","2017-03-13",6.3
"1002","2017-03-14",6
"1003","2017-03-15",6.25
"1004","2017-03-16",6.7
"1005","2017-03-17",6.7
"1006","2017-03-20",6.9
"1007","2017-03-21",6.25
"1008","2017-03-22",6.15
"1009","2017-03-23",5.95
"1010","2017-03-24",6.1
"1011","2017-03-27",6.3
"1012","2017-03-28",6.15
"1013","2017-03-29",6.15
"1014","2017-03-30",6
"1015","2017-03-31",6.15
"1016","2017-04-03",6.5
"1017","2017-04-04",6.65
"1018","2017-04-05",6.3
"1019","2017-04-06",6.35
"1020","2017-04-07",6.35
"1021","2017-04-10",6.475
"1022","2017-04-11",6.25
"1023","2017-04-12",6.4
"1024","2017-04-13",6.225
"1025","2017-04-17",6.05
"1026","2017-04-18",6.05
"1027","2017-04-19",6.1
"1028","2017-04-20",6.05
"1029","2017-04-21",6.05
"1030","2017-04-24",6
"1031","2017-04-25",6.1
"1032","2017-04-26",6.1
"1033","2017-04-27",6.1
"1034","2017-04-28",6.2
"1035","2017-05-01",6.176
"1036","2017-05-02",6.3
"1037","2017-05-03",6.1
"1038","2017-05-04",6.1
"1039","2017-05-05",6.15
"1040","2017-05-08",5.9
"1041","2017-05-09",6.05
"1042","2017-05-10",6
"1043","2017-05-11",6.05
"1044","2017-05-12",6
"1045","2017-05-15",5.85
"1046","2017-05-16",6
"1047","2017-05-17",5.9
"1048","2017-05-18",5.8
"1049","2017-05-19",5.9
"1050","2017-05-22",5.7
"1051","2017-05-23",5.65
"1052","2017-05-24",5.6
"1053","2017-05-25",5.45
"1054","2017-05-26",5
"1055","2017-05-30",5.05
"1056","2017-05-31",5
"1057","2017-06-01",5
"1058","2017-06-02",5
"1059","2017-06-05",4.85
"1060","2017-06-06",4.75
"1061","2017-06-07",4.75
"1062","2017-06-08",4.65
"1063","2017-06-09",4.7
"1064","2017-06-12",4.65
"1065","2017-06-13",4.7
"1066","2017-06-14",4.7
"1067","2017-06-15",4.65
"1068","2017-06-16",4.625
"1069","2017-06-19",4.75
"1070","2017-06-20",4.75
"1071","2017-06-21",4.722
"1072","2017-06-22",4.75
"1073","2017-06-23",4.8
"1074","2017-06-26",4.3
"1075","2017-06-27",4.3
"1076","2017-06-28",4.3
"1077","2017-06-29",4.35
"1078","2017-06-30",4.399
"1079","2017-07-03",4.35
"1080","2017-07-05",4.25
"1081","2017-07-06",4.4
"1082","2017-07-07",4.5
"1083","2017-07-10",4.35
"1084","2017-07-11",4.5
"1085","2017-07-12",4.75
"1086","2017-07-13",4.8
"1087","2017-07-14",4.75
"1088","2017-07-17",5
"1089","2017-07-18",4.9
"1090","2017-07-19",4.65
"1091","2017-07-20",4.85
"1092","2017-07-21",4.8
"1093","2017-07-24",4.75
"1094","2017-07-25",4.65
"1095","2017-07-26",4.65
"1096","2017-07-27",4.6
"1097","2017-07-28",4.75
"1098","2017-07-31",4.625
"1099","2017-08-01",4.75
"1100","2017-08-02",4.6
"1101","2017-08-03",4.4
"1102","2017-08-04",4.45
"1103","2017-08-07",4.75
"1104","2017-08-08",4.8
"1105","2017-08-09",4.5
"1106","2017-08-10",4.25
"1107","2017-08-11",4.35
"1108","2017-08-14",4.175
"1109","2017-08-15",4.455
"1110","2017-08-16",4.6
"1111","2017-08-17",4.45
"1112","2017-08-18",4.5
"1113","2017-08-21",4.35
"1114","2017-08-22",4.4
"1115","2017-08-23",4.4
"1116","2017-08-24",4.45
"1117","2017-08-25",4.35
"1118","2017-08-28",4.65
"1119","2017-08-29",4.575
"1120","2017-08-30",4.6
"1121","2017-08-31",4.65
"1122","2017-09-01",4.95
"1123","2017-09-05",4.75
"1124","2017-09-06",4.8
"1125","2017-09-07",4.85
"1126","2017-09-08",4.75
"1127","2017-09-11",4.55
"1128","2017-09-12",5.05
"1129","2017-09-13",5.2
"1130","2017-09-14",5.05
"1131","2017-09-15",5.05
"1132","2017-09-18",5.051
"1133","2017-09-19",5.1
"1134","2017-09-20",5.1
"1135","2017-09-21",4.9
"1136","2017-09-22",5.1
"1137","2017-09-25",5.05
"1138","2017-09-26",5.1
"1139","2017-09-27",5
"1140","2017-09-28",5.1
"1141","2017-09-29",5.15
"1142","2017-10-02",5.2
"1143","2017-10-03",5.15
"1144","2017-10-04",5.15
"1145","2017-10-05",5.2
"1146","2017-10-06",5.2
"1147","2017-10-09",5.3
"1148","2017-10-10",5.4
"1149","2017-10-11",5.6
"1150","2017-10-12",6.401
"1151","2017-10-13",6.05
"1152","2017-10-16",6
"1153","2017-10-17",6.8
"1154","2017-10-18",6.6
"1155","2017-10-19",6.75
"1156","2017-10-20",7.15
"1157","2017-10-23",7.35
"1158","2017-10-24",7.4
"1159","2017-10-25",7.4
"1160","2017-10-26",7.35
"1161","2017-10-27",7.35
"1162","2017-10-30",7.55
"1163","2017-10-31",7.736
"1164","2017-11-01",8.25
"1165","2017-11-02",8.3
"1166","2017-11-03",9.05
"1167","2017-11-06",9.4
"1168","2017-11-07",10.15
"1169","2017-11-08",9.7
"1170","2017-11-09",8.75
"1171","2017-11-10",9.35
"1172","2017-11-13",9.9
"1173","2017-11-14",9.5
"1174","2017-11-15",9.9
"1175","2017-11-16",9.4
"1176","2017-11-17",9.55
"1177","2017-11-20",10.05
"1178","2017-11-21",10.55
"1179","2017-11-22",11.6
"1180","2017-11-24",12
"1181","2017-11-27",12.35
"1182","2017-11-28",11.05
"1183","2017-11-29",11.475
"1184","2017-11-30",11.1
"1185","2017-12-01",11.05
"1186","2017-12-04",10.1
"1187","2017-12-05",10.4
"1188","2017-12-06",10
"1189","2017-12-07",10.4
"1190","2017-12-08",11.25
"1191","2017-12-11",9.75
"1192","2017-12-12",8.95
"1193","2017-12-13",8.35
"1194","2017-12-14",7.75
"1195","2017-12-15",7.55
"1196","2017-12-18",6.75
"1197","2017-12-19",7
"1198","2017-12-20",7.15
"1199","2017-12-21",6.8
"1200","2017-12-22",7.15
"1201","2017-12-26",7.65
"1202","2017-12-27",7.5
"1203","2017-12-28",7.45
"1204","2017-12-29",7.25
"1205","2018-01-02",7.925
"1206","2018-01-03",8.2
"1207","2018-01-04",7.95
"1208","2018-01-05",7.7
"1209","2018-01-08",7.45
"1210","2018-01-09",7.9
"1211","2018-01-10",7.7
"1212","2018-01-11",8.15
"1213","2018-01-12",7.95
"1214","2018-01-16",8.1
"1215","2018-01-17",7.828
"1216","2018-01-18",7.9
"1217","2018-01-19",7.9
"1218","2018-01-22",8.8
"1219","2018-01-23",8.45
"1220","2018-01-24",8.3
"1221","2018-01-25",8.6
"1222","2018-01-26",8.5
"1223","2018-01-29",8.5
"1224","2018-01-30",8.1
"1225","2018-01-31",8.15
"1226","2018-02-01",7.9
"1227","2018-02-02",7.55
"1228","2018-02-05",7.15
"1229","2018-02-06",7.3
"1230","2018-02-07",7.1
"1231","2018-02-08",7.1
"1232","2018-02-09",7.15
"1233","2018-02-12",7.35
"1234","2018-02-13",7.15
"1235","2018-02-14",7.225
"1236","2018-02-15",7.35
"1237","2018-02-16",7.2
"1238","2018-02-20",7.05
"1239","2018-02-21",6.85
"1240","2018-02-22",6.75
"1241","2018-02-23",6.679
"1242","2018-02-26",6.9
"1243","2018-02-27",6.95
"1244","2018-02-28",7.4
"1245","2018-03-01",7.25
"1246","2018-03-02",7.2
"1247","2018-03-05",7.15
"1248","2018-03-06",7.2
"1249","2018-03-07",7.15
"1250","2018-03-08",7.4
"1251","2018-03-09",7.25
"1252","2018-03-12",7.65
"1253","2018-03-13",7.6
"1254","2018-03-14",7.85
"1255","2018-03-15",7.9
"1256","2018-03-16",7.95
"1257","2018-03-19",7.8
"1258","2018-03-20",7.5
"1259","2018-03-21",7.6
"1260","2018-03-22",7.6
"1261","2018-03-23",7.35
"1262","2018-03-26",7.5
"1263","2018-03-27",7.1
"1264","2018-03-28",7.15
"1265","2018-03-29",7.2
"1266","2018-04-02",6.85
"1267","2018-04-03",6.9
"1268","2018-04-04",7.1
"1269","2018-04-05",7.1
"1270","2018-04-06",6.9
"1271","2018-04-09",6.75
"1272","2018-04-10",6.9
"1273","2018-04-11",6.95
"1274","2018-04-12",7.025
"1275","2018-04-13",7.05
"1276","2018-04-16",7.05
"1277","2018-04-17",7.405
"1278","2018-04-18",7.35
"1279","2018-04-19",7.15
"1280","2018-04-20",7
"1281","2018-04-23",6.7
"1282","2018-04-24",6.65
"1283","2018-04-25",6.4
"1284","2018-04-26",6.55
"1285","2018-04-27",6.05
"1286","2018-04-30",5.9
"1287","2018-05-01",5.875
"1288","2018-05-02",6.25
"1289","2018-05-03",5.85
"1290","2018-05-04",5.95
"1291","2018-05-07",6.25
"1292","2018-05-08",6.15
"1293","2018-05-09",6.35
"1294","2018-05-10",6.5
"1295","2018-05-11",6.6
"1296","2018-05-14",6.5
"1297","2018-05-15",6.25
"1298","2018-05-16",5.85
"1299","2018-05-17",6
"1300","2018-05-18",6.3
"1301","2018-05-21",6
"1302","2018-05-22",6.1
"1303","2018-05-23",6.025
"1304","2018-05-24",6.05
"1305","2018-05-25",6.1
"1306","2018-05-29",6.05
"1307","2018-05-30",5.95
"1308","2018-05-31",5.623
"1309","2018-06-01",5.475
"1310","2018-06-04",5.85
"1311","2018-06-05",6.35
"1312","2018-06-06",6.3
"1313","2018-06-07",6.5
"1314","2018-06-08",6.8
"1315","2018-06-11",6.2
"1316","2018-06-12",5.95
"1317","2018-06-13",6.05
"1318","2018-06-14",6.1
"1319","2018-06-15",6.1
"1320","2018-06-18",6.2
"1321","2018-06-19",6.1
"1322","2018-06-20",6.4
"1323","2018-06-21",6.7
"1324","2018-06-22",6.65
"1325","2018-06-25",6.15
"1326","2018-06-26",6.25
"1327","2018-06-27",5.9
"1328","2018-06-28",5.65
"1329","2018-06-29",6
"1330","2018-07-02",6.05
"1331","2018-07-03",5.95
"1332","2018-07-05",6.004
"1333","2018-07-06",5.9
"1334","2018-07-09",5.9
"1335","2018-07-10",5.85
"1336","2018-07-11",5.65
"1337","2018-07-12",5.75
"1338","2018-07-13",5.6
"1339","2018-07-16",5.5
"1340","2018-07-17",5.45
"1341","2018-07-18",5.65
"1342","2018-07-19",5.725
"1343","2018-07-20",5.55
"1344","2018-07-23",5.55
"1345","2018-07-24",5.4
"1346","2018-07-25",5.45
"1347","2018-07-26",5.5
"1348","2018-07-27",5.05
"1349","2018-07-30",5
"1350","2018-07-31",5.2
"1351","2018-08-01",5.2
"1352","2018-08-02",5
"1353","2018-08-03",4.85
"1354","2018-08-06",4.9
"1355","2018-08-07",4.85
"1356","2018-08-08",5.05
"1357","2018-08-09",5.5
"1358","2018-08-10",5.25
"1359","2018-08-13",5.15
"1360","2018-08-14",5.1
"1361","2018-08-15",5.2
"1362","2018-08-16",5.15
"1363","2018-08-17",5.1
"1364","2018-08-20",5.2
"1365","2018-08-21",5.05
"1366","2018-08-22",5.2
"1367","2018-08-23",5.25
"1368","2018-08-24",5.3
"1369","2018-08-27",5.55
"1370","2018-08-28",5.75
"1371","2018-08-29",5.8
"1372","2018-08-30",6
"1373","2018-08-31",6.05
"1374","2018-09-04",6
"1375","2018-09-05",5.975
"1376","2018-09-06",6
"1377","2018-09-07",5.85
"1378","2018-09-10",5.95
"1379","2018-09-11",6.125
"1380","2018-09-12",6.55
"1381","2018-09-13",6.4
"1382","2018-09-14",6.3
"1383","2018-09-17",6.25
"1384","2018-09-18",6.3
"1385","2018-09-19",6.1
"1386","2018-09-20",5.95
"1387","2018-09-21",6
"1388","2018-09-24",6.2
"1389","2018-09-25",6.15
"1390","2018-09-26",6.1
"1391","2018-09-27",5.925
"1392","2018-09-28",5.8
"1393","2018-10-01",5.65
"1394","2018-10-02",5.38
"1395","2018-10-03",5.53
"1396","2018-10-04",4.74
"1397","2018-10-05",4.42
"1398","2018-10-08",4.3
"1399","2018-10-09",3.91
"1400","2018-10-10",3.75
"1401","2018-10-11",3.72
"1402","2018-10-12",3.9
"1403","2018-10-15",3.76
"1404","2018-10-16",3.95
"1405","2018-10-17",3.88
"1406","2018-10-18",3.72
"1407","2018-10-19",3.71
"1408","2018-10-22",3.54
"1409","2018-10-23",3.52
"1410","2018-10-24",3.2
"1411","2018-10-25",3.44
"1412","2018-10-26",3.05
"1413","2018-10-29",3.09
"1414","2018-10-30",3.08
"1415","2018-10-31",2.96
"1416","2018-11-01",3.45
"1417","2018-11-02",3.49
"1418","2018-11-05",3.22
"1419","2018-11-06",3.2
"1420","2018-11-07",3.23
"1421","2018-11-08",3.42
"1422","2018-11-09",3.34
"1423","2018-11-12",2.92
"1424","2018-11-13",2.65
"1425","2018-11-14",2.49
"1426","2018-11-15",2.83
"1427","2018-11-16",2.9
"1428","2018-11-19",2.69
"1429","2018-11-20",2.72
"1430","2018-11-21",2.73
"1431","2018-11-23",2.81
"1432","2018-11-26",2.84
"1433","2018-11-27",2.71
"1434","2018-11-28",2.79
"1435","2018-11-29",3.01
"1436","2018-11-30",3.01
"1437","2018-12-03",2.64
"1438","2018-12-04",2.364
"1439","2018-12-06",2.25
"1440","2018-12-07",2.03
"1441","2018-12-10",2.06
"1442","2018-12-11",2.21
"1443","2018-12-12",1.93
"1444","2018-12-13",1.77
"1445","2018-12-14",1.86
"1446","2018-12-17",1.75
"1447","2018-12-18",1.65
"1448","2018-12-19",1.68
"1449","2018-12-20",1.71
"1450","2018-12-21",1.69
"1451","2018-12-24",1.74
"1452","2018-12-26",1.885
"1453","2018-12-27",1.73
"1454","2018-12-28",1.81
"1455","2018-12-31",1.71
"1456","2019-01-02",1.94
"1457","2019-01-03",1.85
"1458","2019-01-04",1.86
"1459","2019-01-07",2
"1460","2019-01-08",1.88
"1461","2019-01-09",1.89
"1462","2019-01-10",1.98
"1463","2019-01-11",1.95
"1464","2019-01-14",1.81
"1465","2019-01-15",1.67
"1466","2019-01-16",1.62
"1467","2019-01-17",1.74
"1468","2019-01-18",1.67
"1469","2019-01-22",1.59
"1470","2019-01-23",1.66
"1471","2019-01-24",1.58
"1472","2019-01-25",1.76
"1473","2019-01-28",1.78
"1474","2019-01-29",1.78
"1475","2019-01-30",1.75
"1476","2019-01-31",1.803
"1477","2019-02-01",1.77
"1478","2019-02-04",1.66
"1479","2019-02-05",1.46
"1480","2019-02-06",1.49
"1481","2019-02-07",1.28
"1482","2019-02-08",1.22
"1483","2019-02-11",1.24
"1484","2019-02-12",1.29
"1485","2019-02-13",1.21
"1486","2019-02-14",1.32
"1487","2019-02-15",1.26
"1488","2019-02-19",1.25
"1489","2019-02-20",1.22
"1490","2019-02-21",1.28
"1491","2019-02-22",0.73
"1492","2019-02-25",0.733
"1493","2019-02-26",0.729
"1494","2019-02-27",0.728
"1495","2019-02-28",0.704
"1496","2019-03-01",0.67
"1497","2019-03-04",0.692
"1498","2019-03-05",0.725
"1499","2019-03-06",0.709
"1500","2019-03-07",0.685
"1501","2019-03-08",0.732
"1502","2019-03-11",0.667
"1503","2019-03-12",0.685
"1504","2019-03-13",0.727
"1505","2019-03-14",0.685
"1506","2019-03-15",0.6
"1507","2019-03-18",0.638
"1508","2019-03-19",0.662
"1509","2019-03-20",0.71
"1510","2019-03-21",0.69
"1511","2019-03-22",0.66
"1512","2019-03-25",0.699
"1513","2019-03-26",0.74
"1514","2019-03-27",0.7
"1515","2019-03-28",0.69
"1516","2019-03-29",0.66
"1517","2019-04-01",0.68
"1518","2019-04-02",0.68
"1519","2019-04-03",0.66
"1520","2019-04-04",0.649
"1521","2019-04-05",0.665
"1522","2019-04-08",0.653
"1523","2019-04-09",0.689
"1524","2019-04-10",0.674
"1525","2019-04-11",0.644
"1526","2019-04-12",0.669
"1527","2019-04-15",0.65
"1528","2019-04-16",0.61
"1529","2019-04-17",0.575
"1530","2019-04-18",0.603
"1531","2019-04-22",0.59
"1532","2019-04-23",0.62
"1533","2019-04-24",0.63
"1534","2019-04-25",0.663
"1535","2019-04-26",0.685
"1536","2019-04-29",0.665
"1537","2019-04-30",0.61
"1538","2019-05-01",0.57
"1539","2019-05-02",0.569
"1540","2019-05-03",0.58
"1541","2019-05-06",0.6
"1542","2019-05-07",0.583
"1543","2019-05-08",0.574
"1544","2019-05-09",0.575
"1545","2019-05-10",0.59
"1546","2019-05-13",0.595
"1547","2019-05-14",0.583
"1548","2019-05-15",0.605
"1549","2019-05-16",0.659
"1550","2019-05-17",0.63
"1551","2019-05-20",0.61
"1552","2019-05-21",0.5
"1553","2019-05-22",0.435
"1554","2019-05-23",0.41
"1555","2019-05-24",0.41
"1556","2019-05-28",0.415
"1557","2019-05-29",0.4
"1558","2019-05-30",0.394
"1559","2019-05-31",0.383
"1560","2019-06-03",0.348
"1561","2019-06-04",0.37
"1562","2019-06-05",0.355
"1563","2019-06-06",0.371
"1564","2019-06-07",0.4
"1565","2019-06-10",0.378
"1566","2019-06-11",0.378
"1567","2019-06-12",0.405
"1568","2019-06-13",0.385
"1569","2019-06-14",0.37
"1570","2019-06-17",0.36
"1571","2019-06-18",0.367
"1572","2019-06-19",0.364
"1573","2019-06-20",0.382
"1574","2019-06-21",0.369
"1575","2019-06-24",0.34
"1576","2019-06-25",0.315
"1577","2019-06-26",0.321
"1578","2019-06-27",0.323
"1579","2019-06-28",0.329
"1580","2019-07-01",0.335
"1581","2019-07-02",0.337
"1582","2019-07-03",0.332
"1583","2019-07-05",0.35
"1584","2019-07-08",0.352
"1585","2019-07-09",0.35
"1586","2019-07-10",0.344
"1587","2019-07-11",0.346
"1588","2019-07-12",0.363
"1589","2019-07-15",0.35
"1590","2019-07-16",0.368
"1591","2019-07-17",0.365
"1592","2019-07-18",0.348
"1593","2019-07-19",0.351
"1594","2019-07-22",0.344
"1595","2019-07-23",0.349
"1596","2019-07-24",0.355
"1597","2019-07-25",0.346
"1598","2019-07-26",0.344
"1599","2019-07-29",0.341
"1600","2019-07-30",0.358
"1601","2019-07-31",0.349
"1602","2019-08-01",0.35
"1603","2019-08-02",0.336
"1604","2019-08-05",0.32
"1605","2019-08-06",0.327
"1606","2019-08-07",0.32
"1607","2019-08-08",0.325
"1608","2019-08-09",0.33
"1609","2019-08-12",0.31
"1610","2019-08-13",0.288
"1611","2019-08-14",0.247
"1612","2019-08-15",0.26
"1613","2019-08-16",0.279
"1614","2019-08-19",0.286
"1615","2019-08-20",0.283
"1616","2019-08-21",0.285
"1617","2019-08-22",0.335
"1618","2019-08-23",0.319
"1619","2019-08-26",0.315
"1620","2019-08-27",0.303
"1621","2019-08-28",0.29
"1622","2019-08-29",0.31
"1623","2019-08-30",0.311
"1624","2019-09-03",0.299
"1625","2019-09-04",0.293
"1626","2019-09-05",0.355
"1627","2019-09-06",0.39
"1628","2019-09-09",0.348
"1629","2019-09-10",0.386
"1630","2019-09-11",0.359
"1631","2019-09-12",0.367
"1632","2019-09-13",0.37
"1633","2019-09-16",0.387
"1634","2019-09-17",0.41
"1635","2019-09-18",0.407
"1636","2019-09-19",0.378
"1637","2019-09-20",0.39
"1638","2019-09-23",0.385
"1639","2019-09-24",0.387
"1640","2019-09-25",0.361
"1641","2019-09-26",0.319
"1642","2019-09-27",0.319
"1643","2019-09-30",0.308
"1644","2019-10-01",0.308
"1645","2019-10-02",0.299
"1646","2019-10-03",0.308
"1647","2019-10-04",0.295
"1648","2019-10-07",0.285
"1649","2019-10-08",0.293
"1650","2019-10-09",0.294
"1651","2019-10-10",0.289
"1652","2019-10-11",0.274
"1653","2019-10-14",0.28
"1654","2019-10-15",0.28
"1655","2019-10-16",0.285
"1656","2019-10-17",0.289
"1657","2019-10-18",0.295
"1658","2019-10-21",0.289
"1659","2019-10-22",0.278
"1660","2019-10-23",0.283
"1661","2019-10-24",0.274
"1662","2019-10-25",0.269
"1663","2019-10-28",0.27
"1664","2019-10-29",0.27
"1665","2019-10-30",0.27
"1666","2019-10-31",0.25
"1667","2019-11-01",0.269
"1668","2019-11-04",0.275
"1669","2019-11-05",0.267
"1670","2019-11-06",0.28
"1671","2019-11-07",0.271
"1672","2019-11-08",0.27
"1673","2019-11-11",0.272
"1674","2019-11-12",0.268
"1675","2019-11-13",0.274
"1676","2019-11-14",0.275
"1677","2019-11-15",0.278
"1678","2019-11-18",0.262
"1679","2019-11-19",0.28
"1680","2019-11-20",0.33
"1681","2019-11-21",0.305
"1682","2019-11-22",0.3
"1683","2019-11-25",0.303
"1684","2019-11-26",0.306
"1685","2019-11-27",0.336
"1686","2019-11-29",0.33
"1687","2019-12-02",0.317
"1688","2019-12-03",0.32
"1689","2019-12-04",0.318
"1690","2019-12-05",0.308
"1691","2019-12-06",0.299
"1692","2019-12-09",0.316
"1693","2019-12-10",0.32
"1694","2019-12-11",0.382
"1695","2019-12-12",0.48
"1696","2019-12-13",0.554
"1697","2019-12-16",0.58
"1698","2019-12-17",0.539
"1699","2019-12-18",0.53
"1700","2019-12-19",0.597
"1701","2019-12-20",0.707
"1702","2019-12-23",0.86
"1703","2019-12-24",0.929
"1704","2019-12-26",1.03
"1705","2019-12-27",0.91
"1706","2019-12-30",0.872
"1707","2019-12-31",1.03
"1708","2020-01-02",1.49
"1709","2020-01-03",1.26
"1710","2020-01-06",1.14
"1711","2020-01-07",1.19
"1712","2020-01-08",1.49
"1713","2020-01-09",2.89
"1714","2020-01-10",2.75
"1715","2020-01-13",2.69
"1716","2020-01-14",2.66
"1717","2020-01-15",2.49
"1718","2020-01-16",2.83
"1719","2020-01-17",2.67
"1720","2020-01-21",2.77
"1721","2020-01-22",3.265
"1722","2020-01-23",4.22
"1723","2020-01-24",4.505
"1724","2020-01-27",4.56
"1725","2020-01-28",4.31
"1726","2020-01-29",4.43
"1727","2020-01-30",4.115
"1728","2020-01-31",3.84
"1729","2020-02-03",4.09
"1730","2020-02-04",3.97
"1731","2020-02-05",3.89
"1732","2020-02-06",3.72
"1733","2020-02-07",3.85
"1734","2020-02-10",3.57
"1735","2020-02-11",3.58
"1736","2020-02-12",3.78
"1737","2020-02-13",3.62
"1738","2020-02-14",3.44
"1739","2020-02-18",3.68
"1740","2020-02-19",3.74
"1741","2020-02-20",4.16
"1742","2020-02-21",4.18
"1743","2020-02-24",3.92
"1744","2020-02-25",3.7
"1745","2020-02-26",3.62
"1746","2020-02-27",3.1
"1747","2020-02-28",5.05
"1748","2020-03-02",6.38
"1749","2020-03-03",5.8
"1750","2020-03-04",7
"1751","2020-03-05",7.22
"1752","2020-03-06",7.22
"1753","2020-03-09",5.7
"1754","2020-03-10",5.47
"1755","2020-03-11",5.19
"1756","2020-03-12",4.37
"1757","2020-03-13",4.19
"1758","2020-03-16",2.94
"1759","2020-03-17",2.9
"1760","2020-03-18",2.6
"1761","2020-03-19",2.99
"1762","2020-03-20",3.34
"1763","2020-03-23",3.41
"1764","2020-03-24",3.63
"1765","2020-03-25",3.86
"1766","2020-03-26",3.95
"1767","2020-03-27",3.99
"1768","2020-03-30",3.93
"1769","2020-03-31",4.04
"1770","2020-04-01",3.53
"1771","2020-04-02",3.75
"1772","2020-04-03",3.66
"1773","2020-04-06",4
"1774","2020-04-07",3.94
"1775","2020-04-08",4.2
"1776","2020-04-09",3.96
"1777","2020-04-13",4.46
"1778","2020-04-14",4.9
"1779","2020-04-15",4.43
"1780","2020-04-16",4.26
"1781","2020-04-17",4.31
"1782","2020-04-20",4.36
"1783","2020-04-21",4.27
"1784","2020-04-22",4.97
"1785","2020-04-23",4.95
"1786","2020-04-24",4.98
"1787","2020-04-27",4.98
"1788","2020-04-28",4.65
"1789","2020-04-29",4.64
"1790","2020-04-30",4.42
"1791","2020-05-01",4.71
"1792","2020-05-04",5.3
"1793","2020-05-05",5.31
"1794","2020-05-06",5.35
"1795","2020-05-07",5.74
"1796","2020-05-08",6
"1797","2020-05-11",6.23
"1798","2020-05-12",6.33
"1799","2020-05-13",6.44
"1800","2020-05-14",5.89
"1801","2020-05-15",5.83
"1802","2020-05-18",7.05
"1803","2020-05-19",6.82
"1804","2020-05-20",7.05
"1805","2020-05-21",6.73
"1806","2020-05-22",6.39
"1807","2020-05-26",6.31
"1808","2020-05-27",6.12
"1809","2020-05-28",5.77
"1810","2020-05-29",6.78
"1811","2020-06-01",7.77
"1812","2020-06-02",7.68
"1813","2020-06-03",7.4
"1814","2020-06-04",7.35
"1815","2020-06-05",7.15
"1816","2020-06-08",7.84
"1817","2020-06-09",8.11
"1818","2020-06-10",7.9
"1819","2020-06-11",7.51
"1820","2020-06-12",7.64
"1821","2020-06-15",8.26
"1822","2020-06-16",8.455
"1823","2020-06-17",7.9
"1824","2020-06-18",8.23
"1825","2020-06-19",8.78
"1826","2020-06-22",9.43
"1827","2020-06-23",8.74
"1828","2020-06-24",8.43
"1829","2020-06-25",8.13
"1830","2020-06-26",7.87
"1831","2020-06-29",7.3
"1832","2020-06-30",8.09
"1833","2020-07-01",8.1
"1834","2020-07-02",7.87
"1835","2020-07-06",7.61
"1836","2020-07-07",7.29
"1837","2020-07-08",7.46
"1838","2020-07-09",7.23
"1839","2020-07-10",7.26
"1840","2020-07-13",6.67
"1841","2020-07-14",7.36
"1842","2020-07-15",7.59
"1843","2020-07-16",7.6
"1844","2020-07-17",8.12
"1845","2020-07-20",8.6
"1846","2020-07-21",8.32
"1847","2020-07-22",8.18
"1848","2020-07-23",7.79
"1849","2020-07-24",7.61
"1850","2020-07-27",7.72
"1851","2020-07-28",7.26
"1852","2020-07-29",7.07
"1853","2020-07-30",6.56
"1854","2020-07-31",6.68
"1855","2020-08-03",7.33
"1856","2020-08-04",7.25
"1857","2020-08-05",7.6
"1858","2020-08-06",7.39
"1859","2020-08-07",8.26
"1860","2020-08-10",8.1
"1861","2020-08-11",8.33
"1862","2020-08-12",8.34
"1863","2020-08-13",8.91
"1864","2020-08-14",8.75
"1865","2020-08-17",9.37
"1866","2020-08-18",9.51
"1867","2020-08-19",10.37
"1868","2020-08-20",10.36
"1869","2020-08-21",10.46
"1870","2020-08-24",10.03
"1871","2020-08-25",10.02
"1872","2020-08-26",10.29
"1873","2020-08-27",9.97
"1874","2020-08-28",10.27
"1875","2020-08-31",11.33
"1876","2020-09-01",11.11
"1877","2020-09-02",10.36
"1878","2020-09-03",9.65
"1879","2020-09-04",9.63
"1880","2020-09-08",9.46
"1881","2020-09-09",13.59
"1882","2020-09-10",13.94
"1883","2020-09-11",14.05
"1884","2020-09-14",14.89
"1885","2020-09-15",14.67
"1886","2020-09-16",14.77
"1887","2020-09-17",15.39
"1888","2020-09-18",16
"1889","2020-09-21",15.12
"1890","2020-09-22",14.63
"1891","2020-09-23",13.94
"1892","2020-09-24",13.62
"1893","2020-09-25",13.67
"1894","2020-09-28",13.65
"1895","2020-09-29",13.55
"1896","2020-09-30",14.21
"1897","2020-10-01",14.57
"1898","2020-10-02",13.65
"1899","2020-10-05",14.69
"1900","2020-10-06",15.2
"1901","2020-10-07",15.18
"1902","2020-10-08",15.15
"1903","2020-10-09",15.37
"1904","2020-10-12",15.27
"1905","2020-10-13",15.83
"1906","2020-10-14",14.97
"1907","2020-10-15",14.7
"1908","2020-10-16",14.81
"1909","2020-10-19",14.35
"1910","2020-10-20",13.58
"1911","2020-10-21",13.22
"1912","2020-10-22",13.29
"1913","2020-10-23",12.98
"1914","2020-10-26",12.3
"1915","2020-10-27",12.65
"1916","2020-10-28",12.08
"1917","2020-10-29",12.82
"1918","2020-10-30",12.45
"1919","2020-11-02",12.42
"1920","2020-11-03",12.98
"1921","2020-11-04",13.28
"1922","2020-11-05",13.75
"1923","2020-11-06",13.28
"1924","2020-11-09",13.1
"1925","2020-11-10",13.14
"1926","2020-11-11",14.11
"1927","2020-11-12",14.09
"1928","2020-11-13",15.5
"1929","2020-11-16",15.1
"1930","2020-11-17",16.77
"1931","2020-11-18",17.82
"1932","2020-11-19",17.57
"1933","2020-11-20",17.780001
"1934","2020-11-23",17.620001
"1935","2020-11-24",17.360001
