"","date","BLMN"
"973","2016-06-21",18.610001
"974","2016-06-22",18.280001
"975","2016-06-23",18.559999
"976","2016-06-24",18.41
"977","2016-06-27",17.42
"978","2016-06-28",17.389999
"979","2016-06-29",17.9
"980","2016-06-30",17.870001
"981","2016-07-01",17.879999
"982","2016-07-05",17.42
"983","2016-07-06",17.43
"984","2016-07-07",17.290001
"985","2016-07-08",17.629999
"986","2016-07-11",18
"987","2016-07-12",18.59
"988","2016-07-13",18.219999
"989","2016-07-14",18.440001
"990","2016-07-15",18.360001
"991","2016-07-18",18.280001
"992","2016-07-19",18.450001
"993","2016-07-20",18.540001
"994","2016-07-21",18.379999
"995","2016-07-22",18.639999
"996","2016-07-25",18.98
"997","2016-07-26",18.860001
"998","2016-07-27",18.75
"999","2016-07-28",18.950001
"1000","2016-07-29",17.98
"1001","2016-08-01",17.959999
"1002","2016-08-02",18
"1003","2016-08-03",17.950001
"1004","2016-08-04",18.040001
"1005","2016-08-05",18.42
"1006","2016-08-08",18.41
"1007","2016-08-09",18.639999
"1008","2016-08-10",18.51
"1009","2016-08-11",18.92
"1010","2016-08-12",18.969999
"1011","2016-08-15",19.309999
"1012","2016-08-16",19.27
"1013","2016-08-17",19.200001
"1014","2016-08-18",19.309999
"1015","2016-08-19",19.32
"1016","2016-08-22",19.389999
"1017","2016-08-23",19.360001
"1018","2016-08-24",19.52
"1019","2016-08-25",19.52
"1020","2016-08-26",19.209999
"1021","2016-08-29",19.33
"1022","2016-08-30",19.32
"1023","2016-08-31",19.540001
"1024","2016-09-01",19.58
"1025","2016-09-02",19.73
"1026","2016-09-06",19.719999
"1027","2016-09-07",19.85
"1028","2016-09-08",19.209999
"1029","2016-09-09",18.540001
"1030","2016-09-12",18.73
"1031","2016-09-13",18.32
"1032","2016-09-14",18.120001
"1033","2016-09-15",18.139999
"1034","2016-09-16",18.110001
"1035","2016-09-19",18.09
"1036","2016-09-20",17.84
"1037","2016-09-21",17.98
"1038","2016-09-22",18.26
"1039","2016-09-23",18.6
"1040","2016-09-26",18.030001
"1041","2016-09-27",17.719999
"1042","2016-09-28",17.41
"1043","2016-09-29",17.17
"1044","2016-09-30",17.24
"1045","2016-10-03",17.1
"1046","2016-10-04",16.860001
"1047","2016-10-05",16.75
"1048","2016-10-06",16.67
"1049","2016-10-07",16.91
"1050","2016-10-10",17.219999
"1051","2016-10-11",17.030001
"1052","2016-10-12",17.16
"1053","2016-10-13",17
"1054","2016-10-14",17.23
"1055","2016-10-17",17.18
"1056","2016-10-18",17.18
"1057","2016-10-19",17.290001
"1058","2016-10-20",17.120001
"1059","2016-10-21",17.34
"1060","2016-10-24",17.34
"1061","2016-10-25",17.139999
"1062","2016-10-26",16.799999
"1063","2016-10-27",16.92
"1064","2016-10-28",17.290001
"1065","2016-10-31",17.299999
"1066","2016-11-01",17.17
"1067","2016-11-02",17.1
"1068","2016-11-03",16.790001
"1069","2016-11-04",16.91
"1070","2016-11-07",17.219999
"1071","2016-11-08",17.35
"1072","2016-11-09",18.57
"1073","2016-11-10",19.440001
"1074","2016-11-11",19.280001
"1075","2016-11-14",19.139999
"1076","2016-11-15",19.01
"1077","2016-11-16",18.77
"1078","2016-11-17",18.950001
"1079","2016-11-18",19
"1080","2016-11-21",19.190001
"1081","2016-11-22",19.49
"1082","2016-11-23",19.75
"1083","2016-11-25",19.66
"1084","2016-11-28",18.790001
"1085","2016-11-29",18.75
"1086","2016-11-30",18.6
"1087","2016-12-01",18.85
"1088","2016-12-02",18.610001
"1089","2016-12-05",18.719999
"1090","2016-12-06",19.07
"1091","2016-12-07",19.559999
"1092","2016-12-08",19.629999
"1093","2016-12-09",19.459999
"1094","2016-12-12",18.82
"1095","2016-12-13",18.790001
"1096","2016-12-14",18.65
"1097","2016-12-15",18.67
"1098","2016-12-16",19
"1099","2016-12-19",18.9
"1100","2016-12-20",18.65
"1101","2016-12-21",18.73
"1102","2016-12-22",18.309999
"1103","2016-12-23",18.27
"1104","2016-12-27",18.24
"1105","2016-12-28",18.120001
"1106","2016-12-29",18.25
"1107","2016-12-30",18.030001
"1108","2017-01-03",18.1
"1109","2017-01-04",18.290001
"1110","2017-01-05",17.59
"1111","2017-01-06",17.41
"1112","2017-01-09",17.67
"1113","2017-01-10",18.1
"1114","2017-01-11",17.98
"1115","2017-01-12",17.790001
"1116","2017-01-13",17.35
"1117","2017-01-17",16.9
"1118","2017-01-18",16.98
"1119","2017-01-19",16.84
"1120","2017-01-20",17.129999
"1121","2017-01-23",16.99
"1122","2017-01-24",17.049999
"1123","2017-01-25",17
"1124","2017-01-26",17.059999
"1125","2017-01-27",16.99
"1126","2017-01-30",17.040001
"1127","2017-01-31",17.110001
"1128","2017-02-01",16.99
"1129","2017-02-02",17.049999
"1130","2017-02-03",17.18
"1131","2017-02-06",17.25
"1132","2017-02-07",17.17
"1133","2017-02-08",17.58
"1134","2017-02-09",17.950001
"1135","2017-02-10",18.26
"1136","2017-02-13",18
"1137","2017-02-14",18.049999
"1138","2017-02-15",18.18
"1139","2017-02-16",17.91
"1140","2017-02-17",18.860001
"1141","2017-02-21",18.82
"1142","2017-02-22",17.879999
"1143","2017-02-23",17.09
"1144","2017-02-24",17.27
"1145","2017-02-27",17.32
"1146","2017-02-28",17.09
"1147","2017-03-01",17.16
"1148","2017-03-02",17.24
"1149","2017-03-03",17.139999
"1150","2017-03-06",17.32
"1151","2017-03-07",17.23
"1152","2017-03-08",17.190001
"1153","2017-03-09",17.77
"1154","2017-03-10",18
"1155","2017-03-13",17.66
"1156","2017-03-14",17.690001
"1157","2017-03-15",18.139999
"1158","2017-03-16",18.309999
"1159","2017-03-17",18.6
"1160","2017-03-20",18.6
"1161","2017-03-21",18.58
"1162","2017-03-22",19.049999
"1163","2017-03-23",19.16
"1164","2017-03-24",19.309999
"1165","2017-03-27",18.790001
"1166","2017-03-28",19.209999
"1167","2017-03-29",19.200001
"1168","2017-03-30",19.629999
"1169","2017-03-31",19.73
"1170","2017-04-03",19.75
"1171","2017-04-04",19.549999
"1172","2017-04-05",19.48
"1173","2017-04-06",19.719999
"1174","2017-04-07",19.57
"1175","2017-04-10",19.67
"1176","2017-04-11",19.75
"1177","2017-04-12",19.65
"1178","2017-04-13",19.549999
"1179","2017-04-17",18.98
"1180","2017-04-18",19.209999
"1181","2017-04-19",19.219999
"1182","2017-04-20",19.690001
"1183","2017-04-21",19.780001
"1184","2017-04-24",20.09
"1185","2017-04-25",19.83
"1186","2017-04-26",21
"1187","2017-04-27",21.07
"1188","2017-04-28",21.690001
"1189","2017-05-01",21.940001
"1190","2017-05-02",21.76
"1191","2017-05-03",21.809999
"1192","2017-05-04",21.59
"1193","2017-05-05",21.209999
"1194","2017-05-08",21.25
"1195","2017-05-09",21.51
"1196","2017-05-10",22.02
"1197","2017-05-11",21.959999
"1198","2017-05-12",21.719999
"1199","2017-05-15",21.43
"1200","2017-05-16",21.219999
"1201","2017-05-17",20.889999
"1202","2017-05-18",20.59
"1203","2017-05-19",20.120001
"1204","2017-05-22",20.25
"1205","2017-05-23",19.969999
"1206","2017-05-24",20.299999
"1207","2017-05-25",20.26
"1208","2017-05-26",20.440001
"1209","2017-05-30",19.98
"1210","2017-05-31",20.030001
"1211","2017-06-01",20.379999
"1212","2017-06-02",20.48
"1213","2017-06-05",20.51
"1214","2017-06-06",20.549999
"1215","2017-06-07",20.450001
"1216","2017-06-08",20.82
"1217","2017-06-09",21.299999
"1218","2017-06-12",21.620001
"1219","2017-06-13",21.08
"1220","2017-06-14",21.059999
"1221","2017-06-15",20.66
"1222","2017-06-16",21.129999
"1223","2017-06-19",21.209999
"1224","2017-06-20",20.559999
"1225","2017-06-21",20.290001
"1226","2017-06-22",20.9
"1227","2017-06-23",20.700001
"1228","2017-06-26",20.93
"1229","2017-06-27",21.16
"1230","2017-06-28",20.969999
"1231","2017-06-29",21.200001
"1232","2017-06-30",21.23
"1233","2017-07-03",21.360001
"1234","2017-07-05",21.23
"1235","2017-07-06",21.139999
"1236","2017-07-07",21.16
"1237","2017-07-10",21.1
"1238","2017-07-11",21.33
"1239","2017-07-12",21.389999
"1240","2017-07-13",21.42
"1241","2017-07-14",21.110001
"1242","2017-07-17",21.049999
"1243","2017-07-18",20.91
"1244","2017-07-19",21.26
"1245","2017-07-20",21.290001
"1246","2017-07-21",21.16
"1247","2017-07-24",20.610001
"1248","2017-07-25",20.77
"1249","2017-07-26",18.530001
"1250","2017-07-27",18.33
"1251","2017-07-28",17.58
"1252","2017-07-31",17.43
"1253","2017-08-01",17.68
"1254","2017-08-02",17.34
"1255","2017-08-03",16.950001
"1256","2017-08-04",17.16
"1257","2017-08-07",17.219999
"1258","2017-08-08",17.34
"1259","2017-08-09",17.280001
"1260","2017-08-10",17.309999
"1261","2017-08-11",17.43
"1262","2017-08-14",17.459999
"1263","2017-08-15",17.4
"1264","2017-08-16",17.719999
"1265","2017-08-17",17.6
"1266","2017-08-18",17.74
"1267","2017-08-21",17.27
"1268","2017-08-22",17.190001
"1269","2017-08-23",17.190001
"1270","2017-08-24",17.08
"1271","2017-08-25",17.389999
"1272","2017-08-28",17.129999
"1273","2017-08-29",16.83
"1274","2017-08-30",16.91
"1275","2017-08-31",17.01
"1276","2017-09-01",17.190001
"1277","2017-09-05",17.129999
"1278","2017-09-06",16.59
"1279","2017-09-07",16.370001
"1280","2017-09-08",16.73
"1281","2017-09-11",16.870001
"1282","2017-09-12",17.25
"1283","2017-09-13",17.559999
"1284","2017-09-14",17.139999
"1285","2017-09-15",17.18
"1286","2017-09-18",16.799999
"1287","2017-09-19",16.83
"1288","2017-09-20",17.040001
"1289","2017-09-21",16.940001
"1290","2017-09-22",17.24
"1291","2017-09-25",17.389999
"1292","2017-09-26",17.25
"1293","2017-09-27",17.42
"1294","2017-09-28",17.51
"1295","2017-09-29",17.6
"1296","2017-10-02",17.639999
"1297","2017-10-03",17.17
"1298","2017-10-04",16.99
"1299","2017-10-05",17.33
"1300","2017-10-06",17.559999
"1301","2017-10-09",17.33
"1302","2017-10-10",17.559999
"1303","2017-10-11",17.57
"1304","2017-10-12",17.709999
"1305","2017-10-13",17.629999
"1306","2017-10-16",17.51
"1307","2017-10-17",17.959999
"1308","2017-10-18",17.77
"1309","2017-10-19",18.049999
"1310","2017-10-20",18.01
"1311","2017-10-23",17.530001
"1312","2017-10-24",17.67
"1313","2017-10-25",17.52
"1314","2017-10-26",17.780001
"1315","2017-10-27",17.98
"1316","2017-10-30",17.950001
"1317","2017-10-31",17.780001
"1318","2017-11-01",17.6
"1319","2017-11-02",17.299999
"1320","2017-11-03",17.299999
"1321","2017-11-06",16.940001
"1322","2017-11-07",16.530001
"1323","2017-11-08",16.93
"1324","2017-11-09",17.02
"1325","2017-11-10",16.98
"1326","2017-11-13",17.110001
"1327","2017-11-14",17.75
"1328","2017-11-15",17.76
"1329","2017-11-16",17.780001
"1330","2017-11-17",18.27
"1331","2017-11-20",20.540001
"1332","2017-11-21",20.83
"1333","2017-11-22",20.120001
"1334","2017-11-24",20.5
"1335","2017-11-27",20.110001
"1336","2017-11-28",20.809999
"1337","2017-11-29",21.370001
"1338","2017-11-30",21.469999
"1339","2017-12-01",21.43
"1340","2017-12-04",22.15
"1341","2017-12-05",22.42
"1342","2017-12-06",21.73
"1343","2017-12-07",21.709999
"1344","2017-12-08",21.58
"1345","2017-12-11",21.33
"1346","2017-12-12",21.370001
"1347","2017-12-13",21.280001
"1348","2017-12-14",20.950001
"1349","2017-12-15",20.870001
"1350","2017-12-18",21.15
"1351","2017-12-19",21.299999
"1352","2017-12-20",20.92
"1353","2017-12-21",21.209999
"1354","2017-12-22",21.139999
"1355","2017-12-26",21.290001
"1356","2017-12-27",21.35
"1357","2017-12-28",21.59
"1358","2017-12-29",21.34
"1359","2018-01-02",21.74
"1360","2018-01-03",22.07
"1361","2018-01-04",22.02
"1362","2018-01-05",21.9
"1363","2018-01-08",21.940001
"1364","2018-01-09",21.860001
"1365","2018-01-10",21.83
"1366","2018-01-11",22.33
"1367","2018-01-12",22.35
"1368","2018-01-16",21.83
"1369","2018-01-17",21.940001
"1370","2018-01-18",21.959999
"1371","2018-01-19",21.9
"1372","2018-01-22",21.700001
"1373","2018-01-23",21.83
"1374","2018-01-24",22.02
"1375","2018-01-25",21.940001
"1376","2018-01-26",22.4
"1377","2018-01-29",22.370001
"1378","2018-01-30",22.1
"1379","2018-01-31",22.030001
"1380","2018-02-01",22.360001
"1381","2018-02-02",21.91
"1382","2018-02-05",21.02
"1383","2018-02-06",21.139999
"1384","2018-02-07",21.16
"1385","2018-02-08",20.74
"1386","2018-02-09",20.73
"1387","2018-02-12",20.73
"1388","2018-02-13",20.74
"1389","2018-02-14",21.24
"1390","2018-02-15",21.889999
"1391","2018-02-16",20.790001
"1392","2018-02-20",20.889999
"1393","2018-02-21",22.02
"1394","2018-02-22",23.75
"1395","2018-02-23",24.110001
"1396","2018-02-26",23.74
"1397","2018-02-27",23.459999
"1398","2018-02-28",23.09
"1399","2018-03-01",23
"1400","2018-03-02",23.74
"1401","2018-03-05",23.889999
"1402","2018-03-06",23.77
"1403","2018-03-07",24
"1404","2018-03-08",23.99
"1405","2018-03-09",24.370001
"1406","2018-03-12",24.280001
"1407","2018-03-13",24.18
"1408","2018-03-14",23.620001
"1409","2018-03-15",23.540001
"1410","2018-03-16",23.85
"1411","2018-03-19",24
"1412","2018-03-20",24.16
"1413","2018-03-21",24.120001
"1414","2018-03-22",23.700001
"1415","2018-03-23",23.82
"1416","2018-03-26",24.48
"1417","2018-03-27",24.110001
"1418","2018-03-28",24.32
"1419","2018-03-29",24.280001
"1420","2018-04-02",24.07
"1421","2018-04-03",24.48
"1422","2018-04-04",24.709999
"1423","2018-04-05",24.799999
"1424","2018-04-06",24.690001
"1425","2018-04-09",24.32
"1426","2018-04-10",24.379999
"1427","2018-04-11",23.92
"1428","2018-04-12",23.27
"1429","2018-04-13",23.299999
"1430","2018-04-16",23.65
"1431","2018-04-17",23.66
"1432","2018-04-18",23.65
"1433","2018-04-19",23.73
"1434","2018-04-20",23.709999
"1435","2018-04-23",23.66
"1436","2018-04-24",23.68
"1437","2018-04-25",23.48
"1438","2018-04-26",23.99
"1439","2018-04-27",24.110001
"1440","2018-04-30",23.66
"1441","2018-05-01",24.51
"1442","2018-05-02",24.469999
"1443","2018-05-03",24.27
"1444","2018-05-04",24.42
"1445","2018-05-07",23.950001
"1446","2018-05-08",24.379999
"1447","2018-05-09",23.950001
"1448","2018-05-10",23.83
"1449","2018-05-11",23.35
"1450","2018-05-14",22.200001
"1451","2018-05-15",21.98
"1452","2018-05-16",22.07
"1453","2018-05-17",22.01
"1454","2018-05-18",21.32
"1455","2018-05-21",21.42
"1456","2018-05-22",21.27
"1457","2018-05-23",21.18
"1458","2018-05-24",21.59
"1459","2018-05-25",21.389999
"1460","2018-05-29",21.66
"1461","2018-05-30",21.809999
"1462","2018-05-31",21.219999
"1463","2018-06-01",20.9
"1464","2018-06-04",21.139999
"1465","2018-06-05",21.700001
"1466","2018-06-06",21.9
"1467","2018-06-07",21.24
"1468","2018-06-08",21.52
"1469","2018-06-11",21.620001
"1470","2018-06-12",21.780001
"1471","2018-06-13",21.68
"1472","2018-06-14",21.780001
"1473","2018-06-15",22.299999
"1474","2018-06-18",22.559999
"1475","2018-06-19",22.540001
"1476","2018-06-20",22.120001
"1477","2018-06-21",22.57
"1478","2018-06-22",21.99
"1479","2018-06-25",21.93
"1480","2018-06-26",21.629999
"1481","2018-06-27",20.639999
"1482","2018-06-28",20.280001
"1483","2018-06-29",20.1
"1484","2018-07-02",19.65
"1485","2018-07-03",19.459999
"1486","2018-07-05",19.440001
"1487","2018-07-06",19.540001
"1488","2018-07-09",19.77
"1489","2018-07-10",19.969999
"1490","2018-07-11",20.379999
"1491","2018-07-12",20.799999
"1492","2018-07-13",21.07
"1493","2018-07-16",20.709999
"1494","2018-07-17",20.780001
"1495","2018-07-18",21.25
"1496","2018-07-19",21.540001
"1497","2018-07-20",21.42
"1498","2018-07-23",21.34
"1499","2018-07-24",20.440001
"1500","2018-07-25",20.139999
"1501","2018-07-26",19.98
"1502","2018-07-27",19.549999
"1503","2018-07-30",19.51
"1504","2018-07-31",19.34
"1505","2018-08-01",18.4
"1506","2018-08-02",18.6
"1507","2018-08-03",18.129999
"1508","2018-08-06",18.43
"1509","2018-08-07",18.440001
"1510","2018-08-08",18.459999
"1511","2018-08-09",18.68
"1512","2018-08-10",18.23
"1513","2018-08-13",18.129999
"1514","2018-08-14",18.73
"1515","2018-08-15",19.030001
"1516","2018-08-16",19.1
"1517","2018-08-17",19.48
"1518","2018-08-20",19.360001
"1519","2018-08-21",19.190001
"1520","2018-08-22",19.24
"1521","2018-08-23",19.200001
"1522","2018-08-24",19.1
"1523","2018-08-27",18.969999
"1524","2018-08-28",19.26
"1525","2018-08-29",19.34
"1526","2018-08-30",18.92
"1527","2018-08-31",19.299999
"1528","2018-09-04",18.860001
"1529","2018-09-05",19.32
"1530","2018-09-06",19.280001
"1531","2018-09-07",19.700001
"1532","2018-09-10",19.139999
"1533","2018-09-11",18.709999
"1534","2018-09-12",18.58
"1535","2018-09-13",18.540001
"1536","2018-09-14",19.290001
"1537","2018-09-17",19.459999
"1538","2018-09-18",19.889999
"1539","2018-09-19",19.809999
"1540","2018-09-20",20.34
"1541","2018-09-21",20.129999
"1542","2018-09-24",19.91
"1543","2018-09-25",19.85
"1544","2018-09-26",19.99
"1545","2018-09-27",20.030001
"1546","2018-09-28",19.790001
"1547","2018-10-01",19.59
"1548","2018-10-02",19.66
"1549","2018-10-03",19.51
"1550","2018-10-04",19.780001
"1551","2018-10-05",19.889999
"1552","2018-10-08",20.280001
"1553","2018-10-09",20.23
"1554","2018-10-10",20.030001
"1555","2018-10-11",19.58
"1556","2018-10-12",19.610001
"1557","2018-10-15",19.84
"1558","2018-10-16",20.219999
"1559","2018-10-17",20.370001
"1560","2018-10-18",19.67
"1561","2018-10-19",19.559999
"1562","2018-10-22",19.93
"1563","2018-10-23",19.969999
"1564","2018-10-24",19.25
"1565","2018-10-25",19.530001
"1566","2018-10-26",18.82
"1567","2018-10-29",19.15
"1568","2018-10-30",20.33
"1569","2018-10-31",19.950001
"1570","2018-11-01",20.4
"1571","2018-11-02",20.9
"1572","2018-11-05",21.16
"1573","2018-11-06",21.51
"1574","2018-11-07",21.879999
"1575","2018-11-08",21.780001
"1576","2018-11-09",21.549999
"1577","2018-11-12",21.42
"1578","2018-11-13",21.58
"1579","2018-11-14",21.57
"1580","2018-11-15",20.870001
"1581","2018-11-16",20.92
"1582","2018-11-19",20.959999
"1583","2018-11-20",20.459999
"1584","2018-11-21",20.629999
"1585","2018-11-23",20.33
"1586","2018-11-26",19.92
"1587","2018-11-27",20.049999
"1588","2018-11-28",20.799999
"1589","2018-11-29",20.370001
"1590","2018-11-30",19.549999
"1591","2018-12-03",19.530001
"1592","2018-12-04",19.25
"1593","2018-12-06",19.299999
"1594","2018-12-07",19.190001
"1595","2018-12-10",19.09
"1596","2018-12-11",18.48
"1597","2018-12-12",18.540001
"1598","2018-12-13",18.629999
"1599","2018-12-14",18.299999
"1600","2018-12-17",17.440001
"1601","2018-12-18",18.08
"1602","2018-12-19",18.16
"1603","2018-12-20",17.879999
"1604","2018-12-21",17.32
"1605","2018-12-24",17.209999
"1606","2018-12-26",17.940001
"1607","2018-12-27",17.82
"1608","2018-12-28",17.6
"1609","2018-12-31",17.889999
"1610","2019-01-02",18.200001
"1611","2019-01-03",18.030001
"1612","2019-01-04",18.85
"1613","2019-01-07",19.33
"1614","2019-01-08",20.08
"1615","2019-01-09",19.799999
"1616","2019-01-10",19.76
"1617","2019-01-11",19.690001
"1618","2019-01-14",19.280001
"1619","2019-01-15",19.52
"1620","2019-01-16",19.34
"1621","2019-01-17",19.23
"1622","2019-01-18",19.370001
"1623","2019-01-22",19.059999
"1624","2019-01-23",19.139999
"1625","2019-01-24",18.950001
"1626","2019-01-25",18.959999
"1627","2019-01-28",19.48
"1628","2019-01-29",18.98
"1629","2019-01-30",19.02
"1630","2019-01-31",18.43
"1631","2019-02-01",18.32
"1632","2019-02-04",18.68
"1633","2019-02-05",19.08
"1634","2019-02-06",19.280001
"1635","2019-02-07",19.17
"1636","2019-02-08",19.01
"1637","2019-02-11",19.02
"1638","2019-02-12",19.26
"1639","2019-02-13",19.33
"1640","2019-02-14",21.059999
"1641","2019-02-15",21.690001
"1642","2019-02-19",21.290001
"1643","2019-02-20",21.549999
"1644","2019-02-21",21.969999
"1645","2019-02-22",21.940001
"1646","2019-02-25",21.610001
"1647","2019-02-26",21.23
"1648","2019-02-27",20.809999
"1649","2019-02-28",20.68
"1650","2019-03-01",20.719999
"1651","2019-03-04",21.1
"1652","2019-03-05",21.01
"1653","2019-03-06",20.73
"1654","2019-03-07",20.879999
"1655","2019-03-08",20.65
"1656","2019-03-11",20.08
"1657","2019-03-12",20.26
"1658","2019-03-13",20.18
"1659","2019-03-14",20.59
"1660","2019-03-15",20.469999
"1661","2019-03-18",20.610001
"1662","2019-03-19",20.049999
"1663","2019-03-20",19.370001
"1664","2019-03-21",19.77
"1665","2019-03-22",19.530001
"1666","2019-03-25",19.77
"1667","2019-03-26",20.110001
"1668","2019-03-27",20.1
"1669","2019-03-28",20.389999
"1670","2019-03-29",20.450001
"1671","2019-04-01",20.620001
"1672","2019-04-02",20.299999
"1673","2019-04-03",20.25
"1674","2019-04-04",20.59
"1675","2019-04-05",20.77
"1676","2019-04-08",20.389999
"1677","2019-04-09",19.700001
"1678","2019-04-10",19.639999
"1679","2019-04-11",19.309999
"1680","2019-04-12",19.049999
"1681","2019-04-15",19.26
"1682","2019-04-16",18.780001
"1683","2019-04-17",18.799999
"1684","2019-04-18",19.24
"1685","2019-04-22",19.040001
"1686","2019-04-23",19.34
"1687","2019-04-24",19.49
"1688","2019-04-25",19.629999
"1689","2019-04-26",21
"1690","2019-04-29",20.540001
"1691","2019-04-30",19.99
"1692","2019-05-01",19.68
"1693","2019-05-02",19.66
"1694","2019-05-03",19.76
"1695","2019-05-06",19.969999
"1696","2019-05-07",19.860001
"1697","2019-05-08",19.719999
"1698","2019-05-09",19.99
"1699","2019-05-10",20.139999
"1700","2019-05-13",20.120001
"1701","2019-05-14",20.190001
"1702","2019-05-15",20.299999
"1703","2019-05-16",19.98
"1704","2019-05-17",20.360001
"1705","2019-05-20",20.66
"1706","2019-05-21",20.799999
"1707","2019-05-22",20.200001
"1708","2019-05-23",18.23
"1709","2019-05-24",18.370001
"1710","2019-05-28",18.450001
"1711","2019-05-29",19.200001
"1712","2019-05-30",19.690001
"1713","2019-05-31",19.309999
"1714","2019-06-03",19.030001
"1715","2019-06-04",19.35
"1716","2019-06-05",19.049999
"1717","2019-06-06",18.93
"1718","2019-06-07",18.92
"1719","2019-06-10",18.959999
"1720","2019-06-11",19.07
"1721","2019-06-12",19.82
"1722","2019-06-13",19.85
"1723","2019-06-14",19.91
"1724","2019-06-17",19.68
"1725","2019-06-18",19.059999
"1726","2019-06-19",18.280001
"1727","2019-06-20",18.370001
"1728","2019-06-21",18.74
"1729","2019-06-24",18.700001
"1730","2019-06-25",18.82
"1731","2019-06-26",18.4
"1732","2019-06-27",18.82
"1733","2019-06-28",18.91
"1734","2019-07-01",18.33
"1735","2019-07-02",18.120001
"1736","2019-07-03",18.1
"1737","2019-07-05",18.15
"1738","2019-07-08",17.709999
"1739","2019-07-09",17.6
"1740","2019-07-10",17.4
"1741","2019-07-11",17.5
"1742","2019-07-12",17.629999
"1743","2019-07-15",17.709999
"1744","2019-07-16",17.76
"1745","2019-07-17",17.809999
"1746","2019-07-18",17.889999
"1747","2019-07-19",17.84
"1748","2019-07-22",17.48
"1749","2019-07-23",17.76
"1750","2019-07-24",17.83
"1751","2019-07-25",17.57
"1752","2019-07-26",17.809999
"1753","2019-07-29",18.049999
"1754","2019-07-30",17.82
"1755","2019-07-31",17.030001
"1756","2019-08-01",17.15
"1757","2019-08-02",17.219999
"1758","2019-08-05",16.91
"1759","2019-08-06",16.639999
"1760","2019-08-07",16.51
"1761","2019-08-08",16.91
"1762","2019-08-09",16.92
"1763","2019-08-12",16.67
"1764","2019-08-13",16.780001
"1765","2019-08-14",15.95
"1766","2019-08-15",15.51
"1767","2019-08-16",15.51
"1768","2019-08-19",15.37
"1769","2019-08-20",15.26
"1770","2019-08-21",15.49
"1771","2019-08-22",15.97
"1772","2019-08-23",15.79
"1773","2019-08-26",16.08
"1774","2019-08-27",16.200001
"1775","2019-08-28",16.51
"1776","2019-08-29",16.76
"1777","2019-08-30",18.040001
"1778","2019-09-03",18.129999
"1779","2019-09-04",18.67
"1780","2019-09-05",19.040001
"1781","2019-09-06",18.889999
"1782","2019-09-09",19.030001
"1783","2019-09-10",19.309999
"1784","2019-09-11",19.440001
"1785","2019-09-12",19.299999
"1786","2019-09-13",20.23
"1787","2019-09-16",20.74
"1788","2019-09-17",20.809999
"1789","2019-09-18",20.950001
"1790","2019-09-19",20.389999
"1791","2019-09-20",19.83
"1792","2019-09-23",19.450001
"1793","2019-09-24",19.4
"1794","2019-09-25",19.59
"1795","2019-09-26",19.07
"1796","2019-09-27",18.76
"1797","2019-09-30",18.93
"1798","2019-10-01",18.870001
"1799","2019-10-02",18.549999
"1800","2019-10-03",18.889999
"1801","2019-10-04",18.799999
"1802","2019-10-07",18.85
"1803","2019-10-08",18.969999
"1804","2019-10-09",18.76
"1805","2019-10-10",18.66
"1806","2019-10-11",18.99
"1807","2019-10-14",18.15
"1808","2019-10-15",17.969999
"1809","2019-10-16",18.23
"1810","2019-10-17",18.030001
"1811","2019-10-18",18.200001
"1812","2019-10-21",18.360001
"1813","2019-10-22",18.73
"1814","2019-10-23",18.85
"1815","2019-10-24",18.75
"1816","2019-10-25",19.66
"1817","2019-10-28",19.620001
"1818","2019-10-29",20.030001
"1819","2019-10-30",19.889999
"1820","2019-10-31",19.809999
"1821","2019-11-01",20.1
"1822","2019-11-04",20.379999
"1823","2019-11-05",20.950001
"1824","2019-11-06",23.280001
"1825","2019-11-07",23.18
"1826","2019-11-08",23.200001
"1827","2019-11-11",23.02
"1828","2019-11-12",23.049999
"1829","2019-11-13",23.190001
"1830","2019-11-14",23.120001
"1831","2019-11-15",23.059999
"1832","2019-11-18",23.540001
"1833","2019-11-19",23.16
"1834","2019-11-20",22.92
"1835","2019-11-21",22.92
"1836","2019-11-22",23.01
"1837","2019-11-25",23.66
"1838","2019-11-26",23.700001
"1839","2019-11-27",23.719999
"1840","2019-11-29",24.049999
"1841","2019-12-02",23.799999
"1842","2019-12-03",23.48
"1843","2019-12-04",23
"1844","2019-12-05",22.41
"1845","2019-12-06",22.49
"1846","2019-12-09",21.870001
"1847","2019-12-10",22.02
"1848","2019-12-11",21.940001
"1849","2019-12-12",22.08
"1850","2019-12-13",21.92
"1851","2019-12-16",21.879999
"1852","2019-12-17",22.139999
"1853","2019-12-18",22.24
"1854","2019-12-19",22.17
"1855","2019-12-20",22
"1856","2019-12-23",22.040001
"1857","2019-12-24",22.049999
"1858","2019-12-26",21.92
"1859","2019-12-27",21.68
"1860","2019-12-30",22.07
"1861","2019-12-31",22.07
"1862","2020-01-02",22.1
"1863","2020-01-03",21.74
"1864","2020-01-06",22.15
"1865","2020-01-07",21.799999
"1866","2020-01-08",22.120001
"1867","2020-01-09",22.25
"1868","2020-01-10",22.23
"1869","2020-01-13",21.83
"1870","2020-01-14",21.620001
"1871","2020-01-15",21.799999
"1872","2020-01-16",22.120001
"1873","2020-01-17",22.139999
"1874","2020-01-21",21.610001
"1875","2020-01-22",21.68
"1876","2020-01-23",21.57
"1877","2020-01-24",21.35
"1878","2020-01-27",20.73
"1879","2020-01-28",20.66
"1880","2020-01-29",20.77
