"","date","QUOT"
"1001","2018-02-26",13.3
"1002","2018-02-27",13.15
"1003","2018-02-28",13.15
"1004","2018-03-01",13.1
"1005","2018-03-02",13.65
"1006","2018-03-05",14
"1007","2018-03-06",13.7
"1008","2018-03-07",13.95
"1009","2018-03-08",14.1
"1010","2018-03-09",14.65
"1011","2018-03-12",14.8
"1012","2018-03-13",14.4
"1013","2018-03-14",14.55
"1014","2018-03-15",14.35
"1015","2018-03-16",14.35
"1016","2018-03-19",14.1
"1017","2018-03-20",14.15
"1018","2018-03-21",14
"1019","2018-03-22",13.8
"1020","2018-03-23",13.35
"1021","2018-03-26",13.6
"1022","2018-03-27",13.3
"1023","2018-03-28",13.15
"1024","2018-03-29",13.1
"1025","2018-04-02",12.75
"1026","2018-04-03",12.55
"1027","2018-04-04",12.95
"1028","2018-04-05",13.2
"1029","2018-04-06",13.35
"1030","2018-04-09",13.3
"1031","2018-04-10",13.4
"1032","2018-04-11",13.3
"1033","2018-04-12",13.35
"1034","2018-04-13",13.35
"1035","2018-04-16",13.4
"1036","2018-04-17",13.9
"1037","2018-04-18",14
"1038","2018-04-19",13.7
"1039","2018-04-20",13.55
"1040","2018-04-23",13.35
"1041","2018-04-24",13.15
"1042","2018-04-25",13.15
"1043","2018-04-26",13.4
"1044","2018-04-27",13.3
"1045","2018-04-30",13.4
"1046","2018-05-01",13.13
"1047","2018-05-02",12.65
"1048","2018-05-03",12.55
"1049","2018-05-04",12.8
"1050","2018-05-07",12.9
"1051","2018-05-08",13
"1052","2018-05-09",13.5
"1053","2018-05-10",13.25
"1054","2018-05-11",13.5
"1055","2018-05-14",13.25
"1056","2018-05-15",13.45
"1057","2018-05-16",13.3
"1058","2018-05-17",13.6
"1059","2018-05-18",14
"1060","2018-05-21",14
"1061","2018-05-22",13.45
"1062","2018-05-23",13.55
"1063","2018-05-24",13.25
"1064","2018-05-25",13.3
"1065","2018-05-29",13.35
"1066","2018-05-30",13.5
"1067","2018-05-31",13.4
"1068","2018-06-01",13.15
"1069","2018-06-04",13.05
"1070","2018-06-05",13.35
"1071","2018-06-06",13.4
"1072","2018-06-07",13.35
"1073","2018-06-08",13.5
"1074","2018-06-11",13.4
"1075","2018-06-12",13.5
"1076","2018-06-13",13.7
"1077","2018-06-14",13.85
"1078","2018-06-15",13.85
"1079","2018-06-18",13.5
"1080","2018-06-19",13.6
"1081","2018-06-20",13.5
"1082","2018-06-21",13.45
"1083","2018-06-22",13.3
"1084","2018-06-25",13.1
"1085","2018-06-26",13.3
"1086","2018-06-27",13.05
"1087","2018-06-28",13.1
"1088","2018-06-29",13.1
"1089","2018-07-02",13.45
"1090","2018-07-03",13.6
"1091","2018-07-05",13.9
"1092","2018-07-06",14.1
"1093","2018-07-09",14.1
"1094","2018-07-10",14.15
"1095","2018-07-11",14.15
"1096","2018-07-12",14.55
"1097","2018-07-13",14.1
"1098","2018-07-16",14.15
"1099","2018-07-17",14.2
"1100","2018-07-18",14.4
"1101","2018-07-19",14.55
"1102","2018-07-20",14.65
"1103","2018-07-23",14.8
"1104","2018-07-24",14.8
"1105","2018-07-25",14.9
"1106","2018-07-26",14.9
"1107","2018-07-27",14.75
"1108","2018-07-30",14.7
"1109","2018-07-31",14.75
"1110","2018-08-01",12.9
"1111","2018-08-02",13.05
"1112","2018-08-03",13.15
"1113","2018-08-06",13.65
"1114","2018-08-07",14.1
"1115","2018-08-08",14.15
"1116","2018-08-09",14.3
"1117","2018-08-10",14.6
"1118","2018-08-13",14.25
"1119","2018-08-14",14.05
"1120","2018-08-15",13.9
"1121","2018-08-16",13.95
"1122","2018-08-17",13.9
"1123","2018-08-20",13.95
"1124","2018-08-21",14.25
"1125","2018-08-22",14.25
"1126","2018-08-23",14.3
"1127","2018-08-24",14.35
"1128","2018-08-27",14.4
"1129","2018-08-28",14.3
"1130","2018-08-29",14.65
"1131","2018-08-30",14.7
"1132","2018-08-31",14.95
"1133","2018-09-04",15.05
"1134","2018-09-05",15.15
"1135","2018-09-06",14.95
"1136","2018-09-07",15.15
"1137","2018-09-10",15.6
"1138","2018-09-11",15.65
"1139","2018-09-12",15.6
"1140","2018-09-13",15.55
"1141","2018-09-14",15.75
"1142","2018-09-17",15.5
"1143","2018-09-18",15.45
"1144","2018-09-19",15.35
"1145","2018-09-20",15.5
"1146","2018-09-21",14.95
"1147","2018-09-24",14.9
"1148","2018-09-25",15.65
"1149","2018-09-26",15.65
"1150","2018-09-27",15.65
"1151","2018-09-28",15.5
"1152","2018-10-01",15.53
"1153","2018-10-02",14.82
"1154","2018-10-03",14.49
"1155","2018-10-04",14.01
"1156","2018-10-05",13.98
"1157","2018-10-08",13.99
"1158","2018-10-09",13.59
"1159","2018-10-10",12.8
"1160","2018-10-11",12.62
"1161","2018-10-12",12.65
"1162","2018-10-15",12.87
"1163","2018-10-16",13.21
"1164","2018-10-17",13.46
"1165","2018-10-18",12.98
"1166","2018-10-19",12.69
"1167","2018-10-22",13.01
"1168","2018-10-23",13.2
"1169","2018-10-24",12.75
"1170","2018-10-25",13.16
"1171","2018-10-26",12.91
"1172","2018-10-29",12.71
"1173","2018-10-30",13
"1174","2018-10-31",12.87
"1175","2018-11-01",13.07
"1176","2018-11-02",13
"1177","2018-11-05",12.96
"1178","2018-11-06",12.8
"1179","2018-11-07",12.99
"1180","2018-11-08",12.98
"1181","2018-11-09",12.8
"1182","2018-11-12",12.87
"1183","2018-11-13",12.92
"1184","2018-11-14",12.89
"1185","2018-11-15",12.99
"1186","2018-11-16",12.56
"1187","2018-11-19",12.2
"1188","2018-11-20",11.94
"1189","2018-11-21",11.89
"1190","2018-11-23",11.88
"1191","2018-11-26",11.99
"1192","2018-11-27",11.93
"1193","2018-11-28",12.59
"1194","2018-11-29",12.46
"1195","2018-11-30",12.29
"1196","2018-12-03",12.69
"1197","2018-12-04",12.41
"1198","2018-12-06",12.29
"1199","2018-12-07",11.98
"1200","2018-12-10",12.02
"1201","2018-12-11",12.15
"1202","2018-12-12",12.46
"1203","2018-12-13",12.2
"1204","2018-12-14",11.81
"1205","2018-12-17",11.27
"1206","2018-12-18",11.44
"1207","2018-12-19",11.26
"1208","2018-12-20",11.09
"1209","2018-12-21",10.39
"1210","2018-12-24",10.28
"1211","2018-12-26",10.74
"1212","2018-12-27",10.75
"1213","2018-12-28",10.74
"1214","2018-12-31",10.68
"1215","2019-01-02",10.66
"1216","2019-01-03",10.38
"1217","2019-01-04",10.78
"1218","2019-01-07",11.07
"1219","2019-01-08",11.33
"1220","2019-01-09",11.45
"1221","2019-01-10",11.26
"1222","2019-01-11",11.35
"1223","2019-01-14",11.22
"1224","2019-01-15",11.25
"1225","2019-01-16",11.28
"1226","2019-01-17",11.43
"1227","2019-01-18",11.56
"1228","2019-01-22",11.04
"1229","2019-01-23",10.1
"1230","2019-01-24",10
"1231","2019-01-25",10.21
"1232","2019-01-28",10.16
"1233","2019-01-29",10.18
"1234","2019-01-30",10.07
"1235","2019-01-31",10
"1236","2019-02-01",9.99
"1237","2019-02-04",9.81
"1238","2019-02-05",9.92
"1239","2019-02-06",9.9
"1240","2019-02-07",9.63
"1241","2019-02-08",9.44
"1242","2019-02-11",9.61
"1243","2019-02-12",10.12
"1244","2019-02-13",9.75
"1245","2019-02-14",9.95
"1246","2019-02-15",10.22
"1247","2019-02-19",10.17
"1248","2019-02-20",10.28
"1249","2019-02-21",10.06
"1250","2019-02-22",10.18
"1251","2019-02-25",10.03
"1252","2019-02-26",10.01
"1253","2019-02-27",9.97
"1254","2019-02-28",10.03
"1255","2019-03-01",9.96
"1256","2019-03-04",9.99
"1257","2019-03-05",10.09
"1258","2019-03-06",9.97
"1259","2019-03-07",9.92
"1260","2019-03-08",10.04
"1261","2019-03-11",10.22
"1262","2019-03-12",10.05
"1263","2019-03-13",9.95
"1264","2019-03-14",10.03
"1265","2019-03-15",10.17
"1266","2019-03-18",10.11
"1267","2019-03-19",10.14
"1268","2019-03-20",10.17
"1269","2019-03-21",10.16
"1270","2019-03-22",9.92
"1271","2019-03-25",9.74
"1272","2019-03-26",9.89
"1273","2019-03-27",9.8
"1274","2019-03-28",9.95
"1275","2019-03-29",9.87
"1276","2019-04-01",9.9
"1277","2019-04-02",9.84
"1278","2019-04-03",9.77
"1279","2019-04-04",9.84
"1280","2019-04-05",9.89
"1281","2019-04-08",9.62
"1282","2019-04-09",9.33
"1283","2019-04-10",9.39
"1284","2019-04-11",9.32
"1285","2019-04-12",9.25
"1286","2019-04-15",9.02
"1287","2019-04-16",9.06
"1288","2019-04-17",9.37
"1289","2019-04-18",9.5
"1290","2019-04-22",9.26
"1291","2019-04-23",9.32
"1292","2019-04-24",9.28
"1293","2019-04-25",9.37
"1294","2019-04-26",9.59
"1295","2019-04-29",9.51
"1296","2019-04-30",9.29
"1297","2019-05-01",9.23
"1298","2019-05-02",9.31
"1299","2019-05-03",9.67
"1300","2019-05-06",9.73
"1301","2019-05-07",9.64
"1302","2019-05-08",10.4
"1303","2019-05-09",10.25
"1304","2019-05-10",10.35
"1305","2019-05-13",10.21
"1306","2019-05-14",10.25
"1307","2019-05-15",10.43
"1308","2019-05-16",10.53
"1309","2019-05-17",10.44
"1310","2019-05-20",10.41
"1311","2019-05-21",10.47
"1312","2019-05-22",10.36
"1313","2019-05-23",10.29
"1314","2019-05-24",10.58
"1315","2019-05-28",10.72
"1316","2019-05-29",10.39
"1317","2019-05-30",10.51
"1318","2019-05-31",10.57
"1319","2019-06-03",10.53
"1320","2019-06-04",10.94
"1321","2019-06-05",10.88
"1322","2019-06-06",10.62
"1323","2019-06-07",10.55
"1324","2019-06-10",10.83
"1325","2019-06-11",10.73
"1326","2019-06-12",10.81
"1327","2019-06-13",10.99
"1328","2019-06-14",11.01
"1329","2019-06-17",10.97
"1330","2019-06-18",11.06
"1331","2019-06-19",11.05
"1332","2019-06-20",10.95
"1333","2019-06-21",10.55
"1334","2019-06-24",10.63
"1335","2019-06-25",10.43
"1336","2019-06-26",10.52
"1337","2019-06-27",10.73
"1338","2019-06-28",10.74
"1339","2019-07-01",10.85
"1340","2019-07-02",10.94
"1341","2019-07-03",11.32
"1342","2019-07-05",11.53
"1343","2019-07-08",11.26
"1344","2019-07-09",11.7
"1345","2019-07-10",11.85
"1346","2019-07-11",11.74
"1347","2019-07-12",11.32
"1348","2019-07-15",11.33
"1349","2019-07-16",11.33
"1350","2019-07-17",11.26
"1351","2019-07-18",11.16
"1352","2019-07-19",11.1
"1353","2019-07-22",11.06
"1354","2019-07-23",11.04
"1355","2019-07-24",11.13
"1356","2019-07-25",10.94
"1357","2019-07-26",10.89
"1358","2019-07-29",10.55
"1359","2019-07-30",10.78
"1360","2019-07-31",10.52
"1361","2019-08-01",10.48
"1362","2019-08-02",10.5
"1363","2019-08-05",10.17
"1364","2019-08-06",10.15
"1365","2019-08-07",7.27
"1366","2019-08-08",7.49
"1367","2019-08-09",7.47
"1368","2019-08-12",7.5
"1369","2019-08-13",7.59
"1370","2019-08-14",7.5
"1371","2019-08-15",7.63
"1372","2019-08-16",7.81
"1373","2019-08-19",7.79
"1374","2019-08-20",7.58
"1375","2019-08-21",7.55
"1376","2019-08-22",7.51
"1377","2019-08-23",7.49
"1378","2019-08-26",7.39
"1379","2019-08-27",7.25
"1380","2019-08-28",7.27
"1381","2019-08-29",7.38
"1382","2019-08-30",7.34
"1383","2019-09-03",7.1
"1384","2019-09-04",7.05
"1385","2019-09-05",7.46
"1386","2019-09-06",7.39
"1387","2019-09-09",7.8
"1388","2019-09-10",7.92
"1389","2019-09-11",8.11
"1390","2019-09-12",8.13
"1391","2019-09-13",8.18
"1392","2019-09-16",8.37
"1393","2019-09-17",8.22
"1394","2019-09-18",8.21
"1395","2019-09-19",8.08
"1396","2019-09-20",7.96
"1397","2019-09-23",7.96
"1398","2019-09-24",7.85
"1399","2019-09-25",7.62
"1400","2019-09-26",7.6
"1401","2019-09-27",7.62
"1402","2019-09-30",7.82
"1403","2019-10-01",7.99
"1404","2019-10-02",7.66
"1405","2019-10-03",7.83
"1406","2019-10-04",7.7
"1407","2019-10-07",7.93
"1408","2019-10-08",7.92
"1409","2019-10-09",8.03
"1410","2019-10-10",8.31
"1411","2019-10-11",8.3
"1412","2019-10-14",8.17
"1413","2019-10-15",8.2
"1414","2019-10-16",8.08
"1415","2019-10-17",8.17
"1416","2019-10-18",8.04
"1417","2019-10-21",8.1
"1418","2019-10-22",8.11
"1419","2019-10-23",8.19
"1420","2019-10-24",8.34
"1421","2019-10-25",8.41
"1422","2019-10-28",8.54
"1423","2019-10-29",8.4
"1424","2019-10-30",8.93
"1425","2019-10-31",8.61
"1426","2019-11-01",8.66
"1427","2019-11-04",8.94
"1428","2019-11-05",9.48
"1429","2019-11-06",9.54
"1430","2019-11-07",10.28
"1431","2019-11-08",10.41
"1432","2019-11-11",10.54
"1433","2019-11-12",10.59
"1434","2019-11-13",10.58
"1435","2019-11-14",10.68
"1436","2019-11-15",10.84
"1437","2019-11-18",10.86
"1438","2019-11-19",10.53
"1439","2019-11-20",10.28
"1440","2019-11-21",10.22
"1441","2019-11-22",10.46
"1442","2019-11-25",10.65
"1443","2019-11-26",10.69
"1444","2019-11-27",10.58
"1445","2019-11-29",10.43
"1446","2019-12-02",10.58
"1447","2019-12-03",10.54
"1448","2019-12-04",10.46
"1449","2019-12-05",10.55
"1450","2019-12-06",10.57
"1451","2019-12-09",10.9
"1452","2019-12-10",10.92
"1453","2019-12-11",10.85
"1454","2019-12-12",10.9
"1455","2019-12-13",11
"1456","2019-12-16",10.93
"1457","2019-12-17",11.15
"1458","2019-12-18",11.17
"1459","2019-12-19",9.91
"1460","2019-12-20",10.17
"1461","2019-12-23",10.04
"1462","2019-12-24",10.15
"1463","2019-12-26",10
"1464","2019-12-27",9.78
"1465","2019-12-30",9.52
"1466","2019-12-31",9.86
"1467","2020-01-02",9.77
"1468","2020-01-03",9.66
"1469","2020-01-06",9.75
"1470","2020-01-07",9.92
"1471","2020-01-08",9.88
"1472","2020-01-09",9.93
"1473","2020-01-10",9.87
"1474","2020-01-13",10.17
"1475","2020-01-14",10.29
"1476","2020-01-15",10.37
"1477","2020-01-16",10.49
"1478","2020-01-17",10.5
"1479","2020-01-21",10.43
"1480","2020-01-22",10.53
"1481","2020-01-23",10.57
"1482","2020-01-24",10.33
"1483","2020-01-27",10.31
"1484","2020-01-28",10.08
"1485","2020-01-29",10.12
"1486","2020-01-30",10.24
"1487","2020-01-31",10.07
"1488","2020-02-03",10.17
"1489","2020-02-04",10.28
"1490","2020-02-05",10.46
"1491","2020-02-06",10.51
"1492","2020-02-07",10.63
"1493","2020-02-10",10.67
"1494","2020-02-11",10.8
"1495","2020-02-12",10.85
"1496","2020-02-13",10.06
"1497","2020-02-14",9.78
"1498","2020-02-18",9.59
"1499","2020-02-19",9.79
"1500","2020-02-20",9.81
"1501","2020-02-21",9.93
"1502","2020-02-24",9.5
"1503","2020-02-25",9.47
"1504","2020-02-26",9.43
"1505","2020-02-27",9.05
"1506","2020-02-28",8.95
"1507","2020-03-02",8.87
"1508","2020-03-03",8.52
"1509","2020-03-04",8.32
"1510","2020-03-05",8.12
"1511","2020-03-06",7.98
"1512","2020-03-09",7.26
"1513","2020-03-10",7.28
"1514","2020-03-11",7.03
"1515","2020-03-12",6.5
"1516","2020-03-13",6.75
"1517","2020-03-16",5.9
"1518","2020-03-17",5.93
"1519","2020-03-18",5.26
"1520","2020-03-19",6.02
"1521","2020-03-20",5.76
"1522","2020-03-23",5.73
"1523","2020-03-24",6.23
"1524","2020-03-25",6.33
"1525","2020-03-26",6.78
"1526","2020-03-27",6.99
"1527","2020-03-30",6.81
"1528","2020-03-31",6.5
"1529","2020-04-01",6.01
"1530","2020-04-02",5.98
"1531","2020-04-03",5.72
"1532","2020-04-06",6.22
"1533","2020-04-07",6.23
"1534","2020-04-08",6.38
"1535","2020-04-09",6.52
"1536","2020-04-13",6.29
"1537","2020-04-14",6.52
"1538","2020-04-15",6.26
"1539","2020-04-16",6.09
"1540","2020-04-17",6.22
"1541","2020-04-20",6.15
"1542","2020-04-21",5.99
"1543","2020-04-22",6.1
"1544","2020-04-23",6.4
"1545","2020-04-24",6.53
"1546","2020-04-27",6.87
"1547","2020-04-28",7.04
"1548","2020-04-29",7.28
"1549","2020-04-30",7.18
"1550","2020-05-01",6.79
"1551","2020-05-04",6.47
"1552","2020-05-05",6.45
"1553","2020-05-06",6.01
"1554","2020-05-07",5.96
"1555","2020-05-08",6.09
"1556","2020-05-11",5.94
"1557","2020-05-12",5.91
"1558","2020-05-13",5.6
"1559","2020-05-14",5.62
"1560","2020-05-15",5.68
"1561","2020-05-18",5.97
"1562","2020-05-19",6.03
"1563","2020-05-20",6.09
"1564","2020-05-21",6.13
"1565","2020-05-22",6.18
"1566","2020-05-26",6.61
"1567","2020-05-27",7.03
"1568","2020-05-28",6.8
"1569","2020-05-29",6.96
"1570","2020-06-01",7.18
"1571","2020-06-02",7.35
"1572","2020-06-03",7.7
"1573","2020-06-04",7.39
"1574","2020-06-05",7.82
"1575","2020-06-08",7.87
"1576","2020-06-09",7.66
"1577","2020-06-10",7.51
"1578","2020-06-11",7.14
"1579","2020-06-12",7.17
"1580","2020-06-15",7.34
"1581","2020-06-16",7.47
"1582","2020-06-17",7.4
"1583","2020-06-18",7.55
"1584","2020-06-19",7.44
"1585","2020-06-22",7.38
"1586","2020-06-23",7.5
"1587","2020-06-24",7.29
"1588","2020-06-25",7.4
"1589","2020-06-26",7.08
"1590","2020-06-29",7.27
"1591","2020-06-30",7.32
"1592","2020-07-01",7.33
"1593","2020-07-02",7.44
"1594","2020-07-06",7.59
"1595","2020-07-07",7.46
"1596","2020-07-08",7.52
"1597","2020-07-09",7.4
"1598","2020-07-10",7.45
"1599","2020-07-13",7.36
"1600","2020-07-14",7.53
"1601","2020-07-15",7.87
"1602","2020-07-16",7.87
"1603","2020-07-17",7.75
"1604","2020-07-20",7.69
"1605","2020-07-21",7.74
"1606","2020-07-22",7.83
"1607","2020-07-23",7.85
"1608","2020-07-24",7.7
"1609","2020-07-27",7.79
"1610","2020-07-28",7.85
"1611","2020-07-29",7.91
"1612","2020-07-30",8.02
"1613","2020-07-31",8.01
"1614","2020-08-03",8.48
"1615","2020-08-04",8.72
"1616","2020-08-05",9.76
"1617","2020-08-06",9.34
"1618","2020-08-07",9.31
"1619","2020-08-10",9.22
"1620","2020-08-11",8.99
"1621","2020-08-12",8.82
"1622","2020-08-13",8.81
"1623","2020-08-14",8.93
"1624","2020-08-17",9.05
"1625","2020-08-18",9.09
"1626","2020-08-19",8.93
"1627","2020-08-20",8.76
"1628","2020-08-21",9.05
"1629","2020-08-24",9.19
"1630","2020-08-25",9.17
"1631","2020-08-26",9.31
"1632","2020-08-27",9.28
"1633","2020-08-28",9.18
"1634","2020-08-31",8.71
"1635","2020-09-01",9.07
"1636","2020-09-02",8.83
"1637","2020-09-03",8.23
"1638","2020-09-04",7.94
"1639","2020-09-08",7.54
"1640","2020-09-09",7.74
"1641","2020-09-10",7.51
"1642","2020-09-11",7.36
"1643","2020-09-14",7.63
"1644","2020-09-15",7.41
"1645","2020-09-16",7.29
"1646","2020-09-17",7.17
"1647","2020-09-18",7.29
"1648","2020-09-21",7.2
"1649","2020-09-22",7.38
"1650","2020-09-23",7.14
"1651","2020-09-24",7.03
"1652","2020-09-25",7.36
"1653","2020-09-28",7.5
"1654","2020-09-29",7.55
"1655","2020-09-30",7.38
"1656","2020-10-01",7.71
"1657","2020-10-02",7.78
"1658","2020-10-05",8.12
"1659","2020-10-06",7.75
"1660","2020-10-07",8.07
"1661","2020-10-08",8.34
"1662","2020-10-09",8.63
"1663","2020-10-12",8.49
"1664","2020-10-13",8.46
"1665","2020-10-14",8.7
"1666","2020-10-15",8.37
"1667","2020-10-16",8.35
"1668","2020-10-19",8.31
"1669","2020-10-20",8.43
"1670","2020-10-21",8.47
"1671","2020-10-22",8.72
"1672","2020-10-23",8.86
"1673","2020-10-26",8.75
"1674","2020-10-27",8.72
"1675","2020-10-28",8.81
"1676","2020-10-29",9.15
"1677","2020-10-30",8.9
"1678","2020-11-02",9.07
"1679","2020-11-03",9.09
"1680","2020-11-04",9.25
"1681","2020-11-05",9.5
"1682","2020-11-06",7.42
"1683","2020-11-09",7.37
"1684","2020-11-10",7.32
"1685","2020-11-11",7.21
"1686","2020-11-12",7.12
"1687","2020-11-13",7.14
"1688","2020-11-16",7.37
"1689","2020-11-17",7.31
"1690","2020-11-18",7.4
"1691","2020-11-19",7.51
"1692","2020-11-20",7.57
"1693","2020-11-23",7.5
"1694","2020-11-24",7.52
"1695","2020-11-25",7.41
"1696","2020-11-27",7.56
