"","date","CETXP"
"440","2018-11-14",3.333333
"441","2018-11-15",3.128572
"442","2018-11-16",3.128572
"443","2018-11-19",3.104762
"444","2018-11-20",3.080952
"445","2018-11-21",3.106667
"446","2018-11-23",3.106667
"447","2018-11-26",3.106667
"448","2018-11-27",2.995238
"449","2018-11-28",3.080952
"450","2018-11-29",2.857143
"451","2018-11-30",2.761905
"452","2018-12-03",2.761905
"453","2018-12-04",2.527619
"454","2018-12-06",2.655238
"455","2018-12-07",2.380952
"456","2018-12-10",1.742857
"457","2018-12-11",1.761905
"458","2018-12-12",1.809524
"459","2018-12-13",1.342857
"460","2018-12-14",1.752381
"461","2018-12-17",1.428571
"462","2018-12-18",1.428571
"463","2018-12-19",1.428571
"464","2018-12-20",1.691429
"465","2018-12-21",1.428571
"466","2018-12-24",1.428571
"467","2018-12-26",1.471429
"468","2018-12-27",1.438095
"469","2018-12-28",1.428571
"470","2018-12-31",1.191429
"471","2019-01-02",1.352381
"472","2019-01-03",1.228571
"473","2019-01-04",1.228571
"474","2019-01-07",1.238095
"475","2019-01-08",1.238095
"476","2019-01-09",1.244762
"477","2019-01-10",1.244762
"478","2019-01-11",1.333333
"479","2019-01-14",1.428571
"480","2019-01-15",1.428571
"481","2019-01-16",1.428571
"482","2019-01-17",1.428571
"483","2019-01-18",1.428571
"484","2019-01-22",1.488571
"485","2019-01-23",1.571429
"486","2019-01-24",1.571429
"487","2019-01-25",1.714286
"488","2019-01-28",1.571429
"489","2019-01-29",1.714286
"490","2019-01-30",1.828571
"491","2019-01-31",1.952381
"492","2019-02-01",2.338095
"493","2019-02-04",2.333333
"494","2019-02-05",2.914286
"495","2019-02-06",2.628572
"496","2019-02-07",2.790476
"497","2019-02-08",2.314286
"498","2019-02-11",2.276191
"499","2019-02-12",2.276191
"500","2019-02-13",1.885714
"501","2019-02-14",1.885714
"502","2019-02-15",1.885714
"503","2019-02-19",1.904762
"504","2019-02-20",1.980952
"505","2019-02-21",1.857143
"506","2019-02-22",1.857143
"507","2019-02-25",1.761905
"508","2019-02-26",1.6
"509","2019-02-27",1.580952
"510","2019-02-28",1.828571
"511","2019-03-01",1.828571
"512","2019-03-04",1.990476
"513","2019-03-05",1.990476
"514","2019-03-06",1.885714
"515","2019-03-07",1.885714
"516","2019-03-08",1.92381
"517","2019-03-11",1.92381
"518","2019-03-12",1.92381
"519","2019-03-13",1.571429
"520","2019-03-14",1.571429
"521","2019-03-15",1.495238
"522","2019-03-18",1.47619
"523","2019-03-19",1.47619
"524","2019-03-20",1.47619
"525","2019-03-21",1.47619
"526","2019-03-22",1.47619
"527","2019-03-25",1.47619
"528","2019-03-26",1.485714
"529","2019-03-27",1.635238
"530","2019-03-28",1.635238
"531","2019-03-29",1.635238
"532","2019-04-01",1.635238
"533","2019-04-02",1.635238
"534","2019-04-03",1.635238
"535","2019-04-04",1.635238
"536","2019-04-05",1.380952
"537","2019-04-08",2.057143
"538","2019-04-09",1.904762
"539","2019-04-10",2
"540","2019-04-11",1.904762
"541","2019-04-12",2.046667
"542","2019-04-15",1.588571
"543","2019-04-16",1.588571
"544","2019-04-17",1.87619
"545","2019-04-18",1.685714
"546","2019-04-22",1.695238
"547","2019-04-23",1.695238
"548","2019-04-24",1.695238
"549","2019-04-25",1.695238
"550","2019-04-26",1.6
"551","2019-04-29",1.152381
"552","2019-04-30",1.152381
"553","2019-05-01",1.152381
"554","2019-05-02",1.066667
"555","2019-05-03",1.066667
"556","2019-05-06",1.066667
"557","2019-05-07",1.066667
"558","2019-05-08",1.285714
"559","2019-05-09",1.285714
"560","2019-05-10",1.361905
"561","2019-05-13",1.142857
"562","2019-05-14",1.142857
"563","2019-05-15",1.142857
"564","2019-05-16",1.142857
"565","2019-05-17",1.291429
"566","2019-05-20",1.152381
"567","2019-05-21",1.190476
"568","2019-05-22",1.219048
"569","2019-05-23",1.219048
"570","2019-05-24",1.219048
"571","2019-05-28",1.266667
"572","2019-05-29",1.266667
"573","2019-05-30",1.228571
"574","2019-05-31",1.228571
"575","2019-06-03",1.192381
"576","2019-06-04",1.192381
"577","2019-06-05",1.192381
"578","2019-06-06",1.197143
"579","2019-06-07",1.197143
"580","2019-06-10",1.314286
"581","2019-06-11",1.314286
"582","2019-06-12",1.307619
"583","2019-06-13",1.333333
"584","2019-06-14",1.333333
"585","2019-06-17",1.276191
"586","2019-06-18",1.276191
"587","2019-06-19",1.326667
"588","2019-06-20",1.326667
"589","2019-06-21",1.428571
"590","2019-06-24",1.428571
"591","2019-06-25",1.238095
"592","2019-06-26",1.238095
"593","2019-06-27",1.038095
"594","2019-06-28",1.095238
"595","2019-07-01",1.028571
"596","2019-07-02",1.114286
"597","2019-07-03",0.990476
"598","2019-07-05",0.952381
"599","2019-07-08",1.095238
"600","2019-07-09",0.949524
"601","2019-07-10",0.819048
"602","2019-07-11",0.819048
"603","2019-07-12",0.819048
"604","2019-07-15",0.942857
"605","2019-07-16",0.878095
"606","2019-07-17",0.878095
"607","2019-07-18",0.952381
"608","2019-07-19",0.952381
"609","2019-07-22",1.047619
"610","2019-07-23",0.989524
"611","2019-07-24",0.989524
"612","2019-07-25",0.989524
"613","2019-07-26",0.954286
"614","2019-07-29",0.954286
"615","2019-07-30",1
"616","2019-07-31",1
"617","2019-08-01",1
"618","2019-08-02",0.8
"619","2019-08-05",0.666667
"620","2019-08-06",0.609524
"621","2019-08-07",0.609524
"622","2019-08-08",0.832381
"623","2019-08-09",0.952381
"624","2019-08-12",0.952381
"625","2019-08-13",0.819048
"626","2019-08-14",0.761905
"627","2019-08-15",0.761905
"628","2019-08-16",0.761905
"629","2019-08-19",0.857143
"630","2019-08-20",1.142857
"631","2019-08-21",0.857143
"632","2019-08-22",0.752381
"633","2019-08-23",0.72381
"634","2019-08-26",0.704762
"635","2019-08-27",0.704762
"636","2019-08-28",0.758095
"637","2019-08-29",0.758095
"638","2019-08-30",0.758095
"639","2019-09-03",0.687619
"640","2019-09-04",0.725714
"641","2019-09-05",0.752381
"642","2019-09-06",0.749524
"643","2019-09-09",0.749524
"644","2019-09-10",0.809524
"645","2019-09-11",0.809524
"646","2019-09-12",0.809524
"647","2019-09-13",0.809524
"648","2019-09-16",0.809524
"649","2019-09-17",0.809524
"650","2019-09-18",0.771429
"651","2019-09-19",0.771429
"652","2019-09-20",1.095238
"653","2019-09-23",1.095238
"654","2019-09-24",0.92381
"655","2019-09-25",0.851429
"656","2019-09-26",0.933333
"657","2019-09-27",0.933
"658","2019-09-30",0.933
"659","2019-10-01",0.933
"660","2019-10-02",0.95
"661","2019-10-03",0.95
"662","2019-10-04",0.95
"663","2019-10-07",0.803
"664","2019-10-08",0.88
"665","2019-10-09",0.81
"666","2019-10-10",0.648
"667","2019-10-11",0.716
"668","2019-10-14",0.747
"669","2019-10-15",0.747
"670","2019-10-16",0.729
"671","2019-10-17",0.69
"672","2019-10-18",0.605
"673","2019-10-21",0.65
"674","2019-10-22",0.6
"675","2019-10-23",0.783
"676","2019-10-24",0.783
"677","2019-10-25",0.71
"678","2019-10-28",0.73
"679","2019-10-29",0.73
"680","2019-10-30",0.7
"681","2019-10-31",0.7
"682","2019-11-01",0.7
"683","2019-11-04",0.7
"684","2019-11-05",0.9
"685","2019-11-06",1
"686","2019-11-07",1
"687","2019-11-08",0.801
"688","2019-11-11",0.801
"689","2019-11-12",0.801
"690","2019-11-13",0.801
"691","2019-11-14",0.801
"692","2019-11-15",0.801
"693","2019-11-18",0.801
"694","2019-11-19",0.796
"695","2019-11-20",0.796
"696","2019-11-21",0.78
"697","2019-11-22",0.77
"698","2019-11-25",0.72
"699","2019-11-26",0.7
"700","2019-11-27",0.7
"701","2019-11-29",0.7
"702","2019-12-02",0.64
"703","2019-12-03",0.64
"704","2019-12-04",0.55
"705","2019-12-05",0.55
"706","2019-12-06",0.51
"707","2019-12-09",0.5
"708","2019-12-10",0.5
"709","2019-12-11",0.51
"710","2019-12-12",0.517
"711","2019-12-13",0.491
"712","2019-12-16",0.42
"713","2019-12-17",0.301
"714","2019-12-18",0.31
"715","2019-12-19",0.31
"716","2019-12-20",0.52
"717","2019-12-23",0.77
"718","2019-12-24",0.96
"719","2019-12-26",0.995
"720","2019-12-27",0.75
"721","2019-12-30",0.852
"722","2019-12-31",0.69
"723","2020-01-02",0.77
"724","2020-01-03",0.71
"725","2020-01-06",0.749
"726","2020-01-07",0.73
"727","2020-01-08",0.65
"728","2020-01-09",0.653
"729","2020-01-10",0.62
"730","2020-01-13",0.62
"731","2020-01-14",0.625
"732","2020-01-15",1.01
"733","2020-01-16",1.02
"734","2020-01-17",0.951
"735","2020-01-21",0.95
"736","2020-01-22",1
"737","2020-01-23",0.96
"738","2020-01-24",0.87
"739","2020-01-27",0.985
"740","2020-01-28",0.985
"741","2020-01-29",0.905
"742","2020-01-30",1.099
"743","2020-01-31",1.12
"744","2020-02-03",1.12
"745","2020-02-04",0.95
"746","2020-02-05",1.12
"747","2020-02-06",0.95
"748","2020-02-07",1.523
"749","2020-02-10",1.5
"750","2020-02-11",1.48
"751","2020-02-12",1.418
"752","2020-02-13",1.418
"753","2020-02-14",1.51
"754","2020-02-18",1.673
"755","2020-02-19",2.1
"756","2020-02-20",2.1
"757","2020-02-21",2.25
"758","2020-02-24",2.145
"759","2020-02-25",2.145
"760","2020-02-26",2.145
"761","2020-02-27",1.91
"762","2020-02-28",1.905
"763","2020-03-02",1.8
"764","2020-03-03",1.8
"765","2020-03-04",1.8
"766","2020-03-05",1.8
"767","2020-03-06",1.8
"768","2020-03-09",1.55
"769","2020-03-10",1.55
"770","2020-03-11",1.55
"771","2020-03-12",1.45
"772","2020-03-13",1.45
"773","2020-03-16",1.46
"774","2020-03-17",1.46
"775","2020-03-18",1.45
"776","2020-03-19",1.45
"777","2020-03-20",1.45
"778","2020-03-23",1.2
"779","2020-03-24",1.22
"780","2020-03-25",1.22
"781","2020-03-26",1.22
"782","2020-03-27",1.7
"783","2020-03-30",1.07
"784","2020-03-31",1.07
"785","2020-04-01",1.07
"786","2020-04-02",1.07
"787","2020-04-03",1.07
"788","2020-04-06",1.07
"789","2020-04-07",1.07
"790","2020-04-08",1.07
"791","2020-04-09",1.07
"792","2020-04-13",1.07
"793","2020-04-14",1.07
"794","2020-04-15",1.07
"795","2020-04-16",0.907
"796","2020-04-17",0.89
"797","2020-04-20",0.9
"798","2020-04-21",0.9
"799","2020-04-22",0.71
"800","2020-04-23",0.8
"801","2020-04-24",0.8
"802","2020-04-27",0.8
"803","2020-04-28",0.8
"804","2020-04-29",0.81
"805","2020-04-30",0.81
"806","2020-05-01",0.81
"807","2020-05-04",0.8
"808","2020-05-05",0.8
"809","2020-05-06",0.81
"810","2020-05-07",0.946
"811","2020-05-08",0.946
"812","2020-05-11",0.946
"813","2020-05-12",0.946
"814","2020-05-13",0.9
"815","2020-05-14",1.07
"816","2020-05-15",1.07
"817","2020-05-18",1
"818","2020-05-19",1.197
"819","2020-05-20",1.04
"820","2020-05-21",1.175
"821","2020-05-22",1.175
"822","2020-05-26",1.153
"823","2020-05-27",1.153
"824","2020-05-28",1.153
"825","2020-05-29",1.228
"826","2020-06-01",1.95
"827","2020-06-02",1.95
"828","2020-06-03",1.89
"829","2020-06-04",2.12
"830","2020-06-05",2.12
"831","2020-06-08",2.28
"832","2020-06-09",2.28
"833","2020-06-10",2.218
"834","2020-06-11",1.81
"835","2020-06-12",1.81
"836","2020-06-15",2.3
"837","2020-06-16",2.27
"838","2020-06-17",2.29
"839","2020-06-18",2.29
"840","2020-06-19",1.89
"841","2020-06-22",2
"842","2020-06-23",2.044
"843","2020-06-24",1.89
"844","2020-06-25",2.095
"845","2020-06-26",2.095
"846","2020-06-29",2.08
"847","2020-06-30",2.1
"848","2020-07-01",2
"849","2020-07-02",1.91
"850","2020-07-06",1.72
"851","2020-07-07",1.72
"852","2020-07-08",1.71
"853","2020-07-09",1.91
"854","2020-07-10",1.91
"855","2020-07-13",1.835
"856","2020-07-14",1.8
"857","2020-07-15",1.86
"858","2020-07-16",1.85
"859","2020-07-17",1.682
"860","2020-07-20",1.793
"861","2020-07-21",1.7
"862","2020-07-22",1.7
"863","2020-07-23",1.7
"864","2020-07-24",1.7
"865","2020-07-27",1.8
"866","2020-07-28",1.8
"867","2020-07-29",1.8
"868","2020-07-30",1.8
"869","2020-07-31",1.898
"870","2020-08-03",1.898
"871","2020-08-04",1.92
"872","2020-08-05",1.958
"873","2020-08-06",1.958
"874","2020-08-07",1.958
"875","2020-08-10",2
"876","2020-08-11",1.898
"877","2020-08-12",1.852
"878","2020-08-13",1.85
"879","2020-08-14",1.816
"880","2020-08-17",2.17
"881","2020-08-18",2.771
"882","2020-08-19",2.714
"883","2020-08-20",3.275
"884","2020-08-21",3.188
"885","2020-08-24",3.01
"886","2020-08-25",3.13
"887","2020-08-26",3.05
"888","2020-08-27",2.8
"889","2020-08-28",2.85
"890","2020-08-31",2.53
"891","2020-09-01",2.39
"892","2020-09-02",2.33
"893","2020-09-03",2
"894","2020-09-04",1.81
"895","2020-09-08",2.085
"896","2020-09-09",1.86
"897","2020-09-10",1.87
"898","2020-09-11",1.85
"899","2020-09-14",1.9
"900","2020-09-15",1.9
"901","2020-09-16",1.965
"902","2020-09-17",1.9
"903","2020-09-18",1.86
"904","2020-09-21",1.85
"905","2020-09-22",1.85
"906","2020-09-23",1.78
"907","2020-09-24",1.96
"908","2020-09-25",1.99
"909","2020-09-28",2.25
"910","2020-09-29",2.25
"911","2020-09-30",2.55
"912","2020-10-01",2.55
"913","2020-10-02",2.52
"914","2020-10-05",2.07
"915","2020-10-06",2.24
"916","2020-10-07",2.08
"917","2020-10-08",1.66
"918","2020-10-09",2
"919","2020-10-12",1.96
"920","2020-10-13",1.96
"921","2020-10-14",1.96
"922","2020-10-15",2.48
"923","2020-10-16",2.46
"924","2020-10-19",2.27
"925","2020-10-20",2.36
"926","2020-10-21",2.36
"927","2020-10-22",2.36
"928","2020-10-23",2.36
"929","2020-10-26",2.36
"930","2020-10-27",2.36
"931","2020-10-28",2.36
"932","2020-10-29",2.36
"933","2020-10-30",2
"934","2020-11-02",2.13
"935","2020-11-03",2.17
"936","2020-11-04",2.36
"937","2020-11-05",2.2
"938","2020-11-06",2.143
"939","2020-11-09",2.143
"940","2020-11-10",2.045
"941","2020-11-11",2.15
"942","2020-11-12",2.01
"943","2020-11-13",2.01
"944","2020-11-16",2
"945","2020-11-17",2.25
"946","2020-11-18",2.22
"947","2020-11-19",2.22
"948","2020-11-20",2.05
"949","2020-11-23",2.25
"950","2020-11-24",2.352
"951","2020-11-25",2.352
"952","2020-11-27",2.352
