"","date","HCM"
"977","2020-01-31",24.549999
"978","2020-02-03",25.120001
"979","2020-02-04",25.280001
"980","2020-02-05",26
"981","2020-02-06",27
"982","2020-02-07",27
"983","2020-02-10",27.77
"984","2020-02-11",27.98
"985","2020-02-12",28.040001
"986","2020-02-13",27.9
"987","2020-02-14",28.290001
"988","2020-02-18",27.42
"989","2020-02-19",27.440001
"990","2020-02-20",27.450001
"991","2020-02-21",26.190001
"992","2020-02-24",25
"993","2020-02-25",24.17
"994","2020-02-26",23.940001
"995","2020-02-27",23.4
"996","2020-02-28",23.32
"997","2020-03-02",25
"998","2020-03-03",24.780001
"999","2020-03-04",25.49
"1000","2020-03-05",25.01
"1001","2020-03-06",25
"1002","2020-03-09",24.82
"1003","2020-03-10",25.379999
"1004","2020-03-11",23.040001
"1005","2020-03-12",18.200001
"1006","2020-03-13",20.07
"1007","2020-03-16",17
"1008","2020-03-17",18.389999
"1009","2020-03-18",15.19
"1010","2020-03-19",16.02
"1011","2020-03-20",16.83
"1012","2020-03-23",16.34
"1013","2020-03-24",18.190001
"1014","2020-03-25",18.76
"1015","2020-03-26",18.98
"1016","2020-03-27",17.360001
"1017","2020-03-30",18.370001
"1018","2020-03-31",17.85
"1019","2020-04-01",17.799999
"1020","2020-04-02",17.93
"1021","2020-04-03",17.65
"1022","2020-04-06",18.280001
"1023","2020-04-07",18.059999
"1024","2020-04-08",18.49
"1025","2020-04-09",18.290001
"1026","2020-04-13",18.32
"1027","2020-04-14",18.440001
"1028","2020-04-15",18.389999
"1029","2020-04-16",18.57
"1030","2020-04-17",19.15
"1031","2020-04-20",19.9
"1032","2020-04-21",19.48
"1033","2020-04-22",20.5
"1034","2020-04-23",20.940001
"1035","2020-04-24",20.950001
"1036","2020-04-27",21.92
"1037","2020-04-28",22.09
"1038","2020-04-29",21.950001
"1039","2020-04-30",21.51
"1040","2020-05-01",21.1
"1041","2020-05-04",21.27
"1042","2020-05-05",21.379999
"1043","2020-05-06",21.34
"1044","2020-05-07",20.48
"1045","2020-05-08",21.799999
"1046","2020-05-11",22
"1047","2020-05-12",21.860001
"1048","2020-05-13",22.48
"1049","2020-05-14",22.5
"1050","2020-05-15",22.379999
"1051","2020-05-18",22.219999
"1052","2020-05-19",22.559999
"1053","2020-05-20",22.18
"1054","2020-05-21",22.120001
"1055","2020-05-22",21.190001
"1056","2020-05-26",21.120001
"1057","2020-05-27",19.940001
"1058","2020-05-28",21.209999
"1059","2020-05-29",21.809999
"1060","2020-06-01",21.99
"1061","2020-06-02",22.379999
"1062","2020-06-03",22.98
"1063","2020-06-04",21.950001
"1064","2020-06-05",22.99
"1065","2020-06-08",24.309999
"1066","2020-06-09",24.02
"1067","2020-06-10",23.110001
"1068","2020-06-11",22.27
"1069","2020-06-12",22.139999
"1070","2020-06-15",22.35
"1071","2020-06-16",22.68
"1072","2020-06-17",23
"1073","2020-06-18",23.530001
"1074","2020-06-19",23.610001
"1075","2020-06-22",24.379999
"1076","2020-06-23",24.68
"1077","2020-06-24",25
"1078","2020-06-25",26.110001
"1079","2020-06-26",25.99
"1080","2020-06-29",28.049999
"1081","2020-06-30",27.58
"1082","2020-07-01",27.610001
"1083","2020-07-02",28.530001
"1084","2020-07-06",28.58
"1085","2020-07-07",28.98
"1086","2020-07-08",29.280001
"1087","2020-07-09",29.41
"1088","2020-07-10",28.459999
"1089","2020-07-13",28
"1090","2020-07-14",28.6
"1091","2020-07-15",28.09
"1092","2020-07-16",27.02
"1093","2020-07-17",26.780001
"1094","2020-07-20",27.809999
"1095","2020-07-21",26.469999
"1096","2020-07-22",26.799999
"1097","2020-07-23",26.33
"1098","2020-07-24",25.799999
"1099","2020-07-27",26.469999
"1100","2020-07-28",26.83
"1101","2020-07-29",27.84
"1102","2020-07-30",26.99
"1103","2020-07-31",27.120001
"1104","2020-08-03",28.389999
"1105","2020-08-04",29.950001
"1106","2020-08-05",31.6
"1107","2020-08-06",32.139999
"1108","2020-08-07",31.52
"1109","2020-08-10",32.32
"1110","2020-08-11",32.82
"1111","2020-08-12",33.959999
"1112","2020-08-13",33.150002
"1113","2020-08-14",31.02
"1114","2020-08-17",33.220001
"1115","2020-08-18",32.740002
"1116","2020-08-19",32.91
"1117","2020-08-20",32.830002
"1118","2020-08-21",33.52
"1119","2020-08-24",33.860001
"1120","2020-08-25",33.959999
"1121","2020-08-26",33.650002
"1122","2020-08-27",33.580002
"1123","2020-08-28",33.700001
"1124","2020-08-31",33.220001
"1125","2020-09-01",34.049999
"1126","2020-09-02",34.610001
"1127","2020-09-03",34.560001
"1128","2020-09-04",34.52
"1129","2020-09-08",33.119999
"1130","2020-09-09",33.369999
"1131","2020-09-10",33.599998
"1132","2020-09-11",33.57
"1133","2020-09-14",34.259998
"1134","2020-09-15",34.110001
"1135","2020-09-16",33.98
"1136","2020-09-17",34.009998
"1137","2020-09-18",34.27
"1138","2020-09-21",33.849998
"1139","2020-09-22",33.450001
"1140","2020-09-23",32.700001
"1141","2020-09-24",31.860001
"1142","2020-09-25",32.900002
"1143","2020-09-28",32.400002
"1144","2020-09-29",31.75
"1145","2020-09-30",32.299999
"1146","2020-10-01",32.700001
"1147","2020-10-02",31.91
"1148","2020-10-05",32.639999
"1149","2020-10-06",34
"1150","2020-10-07",33.48
"1151","2020-10-08",34.099998
"1152","2020-10-09",34.360001
"1153","2020-10-12",33.709999
"1154","2020-10-13",33.349998
"1155","2020-10-14",32.459999
"1156","2020-10-15",31.629999
"1157","2020-10-16",31.73
"1158","2020-10-19",30.799999
"1159","2020-10-20",30.48
"1160","2020-10-21",30.309999
"1161","2020-10-22",30.92
"1162","2020-10-23",30.700001
"1163","2020-10-26",30.049999
"1164","2020-10-27",30
"1165","2020-10-28",29.620001
"1166","2020-10-29",29.23
"1167","2020-10-30",29.440001
"1168","2020-11-02",30.129999
"1169","2020-11-03",31.76
"1170","2020-11-04",32
"1171","2020-11-05",33.029999
"1172","2020-11-06",32.52
"1173","2020-11-09",32.080002
"1174","2020-11-10",32.650002
"1175","2020-11-11",31.33
"1176","2020-11-12",31.040001
"1177","2020-11-13",31.76
"1178","2020-11-16",30.42
"1179","2020-11-17",31.24
"1180","2020-11-18",30.1
"1181","2020-11-19",30.41
"1182","2020-11-20",29.950001
"1183","2020-11-23",31.059999
"1184","2020-11-24",31.02
"1185","2020-11-25",31.059999
"1186","2020-11-27",31.690001
