"","date","SGLB"
"1027","2014-11-11",19.639999
"1028","2014-11-12",19
"1029","2014-11-13",18.559999
"1030","2014-11-14",18.299999
"1031","2014-11-17",18.4
"1032","2014-11-18",18
"1033","2014-11-19",17.6
"1034","2014-11-20",19.6
"1035","2014-11-21",18.799999
"1036","2014-11-24",18.200001
"1037","2014-11-25",18.200001
"1038","2014-11-26",18.16
"1039","2014-11-28",18.34
"1040","2014-12-01",17.799999
"1041","2014-12-02",18
"1042","2014-12-03",18
"1043","2014-12-04",17.799999
"1044","2014-12-05",16.799999
"1045","2014-12-08",16.84
"1046","2014-12-09",15.2
"1047","2014-12-10",15.7
"1048","2014-12-11",15.6
"1049","2014-12-12",16
"1050","2014-12-15",15.5
"1051","2014-12-16",14.9
"1052","2014-12-17",13.6
"1053","2014-12-18",14.2
"1054","2014-12-19",14.8
"1055","2014-12-22",15.98
"1056","2014-12-23",14.8
"1057","2014-12-24",15.56
"1058","2014-12-26",15.22
"1059","2014-12-29",14.8
"1060","2014-12-30",14.3
"1061","2014-12-31",13.4
"1062","2015-01-02",14.4
"1063","2015-01-05",14.5
"1064","2015-01-06",14
"1065","2015-01-07",13.6
"1066","2015-01-08",13.38
"1067","2015-01-09",12.62
"1068","2015-01-12",13.38
"1069","2015-01-13",13.6
"1070","2015-01-14",13
"1071","2015-01-15",13.96
"1072","2015-01-16",12.8
"1073","2015-01-20",13
"1074","2015-01-21",12.7
"1075","2015-01-22",12.78
"1076","2015-01-23",12.38
"1077","2015-01-26",12.3
"1078","2015-01-27",11.38
"1079","2015-01-28",11.46
"1080","2015-01-29",12.6
"1081","2015-01-30",12.2
"1082","2015-02-02",11.9
"1083","2015-02-03",11.6
"1084","2015-02-04",11.6
"1085","2015-02-05",11.6
"1086","2015-02-06",11.4
"1087","2015-02-09",10.8
"1088","2015-02-10",10.4
"1089","2015-02-11",8.6
"1090","2015-02-12",9.2
"1091","2015-02-13",10.8
"1092","2015-02-17",10.6
"1093","2015-02-18",10.2
"1094","2015-02-19",10.6
"1095","2015-02-20",10.64
"1096","2015-02-23",10.2
"1097","2015-02-24",10
"1098","2015-02-25",10.2
"1099","2015-02-26",10.2
"1100","2015-02-27",10.2
"1101","2015-03-02",10.4
"1102","2015-03-03",11
"1103","2015-03-04",11
"1104","2015-03-05",10.78
"1105","2015-03-06",10.58
"1106","2015-03-09",10.6
"1107","2015-03-10",10.2
"1108","2015-03-11",10.38
"1109","2015-03-12",10.4
"1110","2015-03-13",10.5
"1111","2015-03-16",10.68
"1112","2015-03-17",13.6
"1113","2015-03-18",14.8
"1114","2015-03-19",16.799999
"1115","2015-03-20",15.2
"1116","2015-03-23",14.02
"1117","2015-03-24",14
"1118","2015-03-25",13.62
"1119","2015-03-26",16.200001
"1120","2015-03-27",16.6
"1121","2015-03-30",17.42
"1122","2015-03-31",17.18
"1123","2015-04-01",16.799999
"1124","2015-04-02",16.700001
"1125","2015-04-06",16.799999
"1126","2015-04-07",17
"1127","2015-04-08",18.6
"1128","2015-04-09",22.4
"1129","2015-04-10",22.4
"1130","2015-04-13",24
"1131","2015-04-14",23.799999
"1132","2015-04-15",19.92
"1133","2015-04-16",21.200001
"1134","2015-04-17",21.200001
"1135","2015-04-20",21.6
"1136","2015-04-21",22
"1137","2015-04-22",23.4
"1138","2015-04-23",23.6
"1139","2015-04-24",21.6
"1140","2015-04-27",22
"1141","2015-04-28",21.4
"1142","2015-04-29",19.74
"1143","2015-04-30",20.4
"1144","2015-05-01",21.200001
"1145","2015-05-04",23
"1146","2015-05-05",22.4
"1147","2015-05-06",21
"1148","2015-05-07",23
"1149","2015-05-08",22.6
"1150","2015-05-11",23
"1151","2015-05-12",23
"1152","2015-05-13",23
"1153","2015-05-14",23.4
"1154","2015-05-15",21.799999
"1155","2015-05-18",20
"1156","2015-05-19",21.799999
"1157","2015-05-20",21.4
"1158","2015-05-21",20.799999
"1159","2015-05-22",20.4
"1160","2015-05-26",20.4
"1161","2015-05-27",20.200001
"1162","2015-05-28",19.959999
"1163","2015-05-29",20
"1164","2015-06-01",20.200001
"1165","2015-06-02",20.200001
"1166","2015-06-03",19
"1167","2015-06-04",17.6
"1168","2015-06-05",17.799999
"1169","2015-06-08",17
"1170","2015-06-09",17.299999
"1171","2015-06-10",17.799999
"1172","2015-06-11",17.799999
"1173","2015-06-12",17.6
"1174","2015-06-15",17.200001
"1175","2015-06-16",16.6
"1176","2015-06-17",15.2
"1177","2015-06-18",14.8
"1178","2015-06-19",17
"1179","2015-06-22",15.64
"1180","2015-06-23",14.8
"1181","2015-06-24",14.48
"1182","2015-06-25",14.4
"1183","2015-06-26",14.4
"1184","2015-06-29",14.3
"1185","2015-06-30",14.68
"1186","2015-07-01",14.2
"1187","2015-07-02",14.4
"1188","2015-07-06",14.22
"1189","2015-07-07",14.4
"1190","2015-07-08",14
"1191","2015-07-09",14
"1192","2015-07-10",13.52
"1193","2015-07-13",14
"1194","2015-07-14",13.38
"1195","2015-07-15",13.46
"1196","2015-07-16",12.4
"1197","2015-07-17",12.2
"1198","2015-07-20",11.6
"1199","2015-07-21",11.58
"1200","2015-07-22",11.58
"1201","2015-07-23",13.8
"1202","2015-07-24",13.8
"1203","2015-07-27",12.82
"1204","2015-07-28",13.8
"1205","2015-07-29",13.7
"1206","2015-07-30",13.6
"1207","2015-07-31",13
"1208","2015-08-03",13
"1209","2015-08-04",10.02
"1210","2015-08-05",10.8
"1211","2015-08-06",10.58
"1212","2015-08-07",11.44
"1213","2015-08-10",11.8
"1214","2015-08-11",11.94
"1215","2015-08-12",12
"1216","2015-08-13",11.7
"1217","2015-08-14",12
"1218","2015-08-17",11.2
"1219","2015-08-18",11.32
"1220","2015-08-19",11.2
"1221","2015-08-20",11.6
"1222","2015-08-21",11.02
"1223","2015-08-24",11.6
"1224","2015-08-25",11.2
"1225","2015-08-26",11.98
"1226","2015-08-27",11.7
"1227","2015-08-28",11.5
"1228","2015-08-31",11.2
"1229","2015-09-01",11.56
"1230","2015-09-02",11.76
"1231","2015-09-03",12.26
"1232","2015-09-04",13.6
"1233","2015-09-08",13.6
"1234","2015-09-09",13.6
"1235","2015-09-10",13.6
"1236","2015-09-11",14
"1237","2015-09-14",13.8
"1238","2015-09-15",13.8
"1239","2015-09-16",13.4
"1240","2015-09-17",15.8
"1241","2015-09-18",15.3
"1242","2015-09-21",15.8
"1243","2015-09-22",16
"1244","2015-09-23",15.6
"1245","2015-09-24",15.98
"1246","2015-09-25",14.2
"1247","2015-09-28",14.76
"1248","2015-09-29",15.4
"1249","2015-09-30",17.5
"1250","2015-10-01",17.4
"1251","2015-10-02",17.4
"1252","2015-10-05",16.4
"1253","2015-10-06",17
"1254","2015-10-07",17
"1255","2015-10-08",16.4
"1256","2015-10-09",16.68
"1257","2015-10-12",16.200001
"1258","2015-10-13",16.200001
"1259","2015-10-14",16
"1260","2015-10-15",16
"1261","2015-10-16",16.200001
"1262","2015-10-19",16.200001
"1263","2015-10-20",15.9
"1264","2015-10-21",16
"1265","2015-10-22",15
"1266","2015-10-23",16.799999
"1267","2015-10-26",16.6
"1268","2015-10-27",15.32
"1269","2015-10-28",15.2
"1270","2015-10-29",14.88
"1271","2015-10-30",15
"1272","2015-11-02",15.2
"1273","2015-11-03",16
"1274","2015-11-04",15.2
"1275","2015-11-05",15.72
"1276","2015-11-06",15.8
"1277","2015-11-09",15
"1278","2015-11-10",14.16
"1279","2015-11-11",13
"1280","2015-11-12",12.2
"1281","2015-11-13",13
"1282","2015-11-16",12.3
"1283","2015-11-17",12
"1284","2015-11-18",12.2
"1285","2015-11-19",12
"1286","2015-11-20",11.9
"1287","2015-11-23",11.4
"1288","2015-11-24",11.28
"1289","2015-11-25",11.56
"1290","2015-11-27",12
"1291","2015-11-30",12
"1292","2015-12-01",11.44
"1293","2015-12-02",11.6
"1294","2015-12-03",10.98
"1295","2015-12-04",11.5
"1296","2015-12-07",11.6
"1297","2015-12-08",11.2
"1298","2015-12-09",10.98
"1299","2015-12-10",11.16
"1300","2015-12-11",11
"1301","2015-12-14",11.04
"1302","2015-12-15",10.4
"1303","2015-12-16",10.6
"1304","2015-12-17",11.2
"1305","2015-12-18",11
"1306","2015-12-21",11.1
"1307","2015-12-22",10.96
"1308","2015-12-23",10.6
"1309","2015-12-24",10.3
"1310","2015-12-28",10.44
"1311","2015-12-29",10.2
"1312","2015-12-30",10.4
"1313","2015-12-31",10.7
"1314","2016-01-04",10.2
"1315","2016-01-05",10.58
"1316","2016-01-06",10.2
"1317","2016-01-07",10
"1318","2016-01-08",10
"1319","2016-01-11",9.2
"1320","2016-01-12",9.2
"1321","2016-01-13",9.8
"1322","2016-01-14",9.6
"1323","2016-01-15",9.8
"1324","2016-01-19",9.2
"1325","2016-01-20",9
"1326","2016-01-21",10.4
"1327","2016-01-22",10
"1328","2016-01-25",10.2
"1329","2016-01-26",9.8
"1330","2016-01-27",10
"1331","2016-01-28",10
"1332","2016-01-29",9.6
"1333","2016-02-01",10.96
"1334","2016-02-02",10
"1335","2016-02-03",9.78
"1336","2016-02-04",10
"1337","2016-02-05",11
"1338","2016-02-08",10
"1339","2016-02-09",9.64
"1340","2016-02-10",9.7
"1341","2016-02-11",9.98
"1342","2016-02-12",9.9
"1343","2016-02-16",9.64
"1344","2016-02-17",9.6
"1345","2016-02-18",9.2
"1346","2016-02-19",8.8
"1347","2016-02-22",8.7
"1348","2016-02-23",9
"1349","2016-02-24",9.4
"1350","2016-02-25",9.78
"1351","2016-02-26",9.42
"1352","2016-02-29",9.4
"1353","2016-03-01",9.7
"1354","2016-03-02",9.5
"1355","2016-03-03",9.6
"1356","2016-03-04",9.8
"1357","2016-03-07",9.9
"1358","2016-03-08",9.8
"1359","2016-03-09",9.96
"1360","2016-03-10",10.8
"1361","2016-03-11",10.8
"1362","2016-03-14",11.24
"1363","2016-03-15",13.2
"1364","2016-03-16",10.42
"1365","2016-03-17",9.74
"1366","2016-03-18",11.8
"1367","2016-03-21",9.98
"1368","2016-03-22",9.7
"1369","2016-03-23",9.2
"1370","2016-03-24",9.22
"1371","2016-03-28",9.3
"1372","2016-03-29",9.6
"1373","2016-03-30",9.7
"1374","2016-03-31",9.3
"1375","2016-04-01",9.4
"1376","2016-04-04",9.3
"1377","2016-04-05",9
"1378","2016-04-06",9.2
"1379","2016-04-07",9.1
"1380","2016-04-08",9.1
"1381","2016-04-11",8.9
"1382","2016-04-12",8.6
"1383","2016-04-13",8.64
"1384","2016-04-14",8.4
"1385","2016-04-15",8.5
"1386","2016-04-18",8.5
"1387","2016-04-19",8.3
"1388","2016-04-20",7.8
"1389","2016-04-21",7
"1390","2016-04-22",7.3
"1391","2016-04-25",6.78
"1392","2016-04-26",6.1
"1393","2016-04-27",5.8
"1394","2016-04-28",5.94
"1395","2016-04-29",6.6
"1396","2016-05-02",7.98
"1397","2016-05-03",8.48
"1398","2016-05-04",9.4
"1399","2016-05-05",9.3
"1400","2016-05-06",9.3
"1401","2016-05-09",8.7
"1402","2016-05-10",9.2
"1403","2016-05-11",8.8
"1404","2016-05-12",8.1
"1405","2016-05-13",7.4
"1406","2016-05-16",6.84
"1407","2016-05-17",6.3
"1408","2016-05-18",6.1
"1409","2016-05-19",7.48
"1410","2016-05-20",7.5
"1411","2016-05-23",6.4
"1412","2016-05-24",5.9
"1413","2016-05-25",6
"1414","2016-05-26",6.4
"1415","2016-05-27",5.94
"1416","2016-05-31",5.88
"1417","2016-06-01",5.84
"1418","2016-06-02",5.8
"1419","2016-06-03",6
"1420","2016-06-06",5.9
"1421","2016-06-07",6.1
"1422","2016-06-08",5.8
"1423","2016-06-09",5.54
"1424","2016-06-10",5.64
"1425","2016-06-13",5.982
"1426","2016-06-14",6.18
"1427","2016-06-15",5.98
"1428","2016-06-16",6.2
"1429","2016-06-17",5.964
"1430","2016-06-20",6
"1431","2016-06-21",6
"1432","2016-06-22",5.7
"1433","2016-06-23",5.72
"1434","2016-06-24",5.6
"1435","2016-06-27",5.08
"1436","2016-06-28",5.19
"1437","2016-06-29",5.3
"1438","2016-06-30",5.68
"1439","2016-07-01",5.9
"1440","2016-07-05",6
"1441","2016-07-06",6
"1442","2016-07-07",6
"1443","2016-07-08",5.7
"1444","2016-07-11",5.7
"1445","2016-07-12",5.04
"1446","2016-07-13",5.12
"1447","2016-07-14",5.54
"1448","2016-07-15",5.9998
"1449","2016-07-18",6
"1450","2016-07-19",5.82
"1451","2016-07-20",5.92
"1452","2016-07-21",5.92
"1453","2016-07-22",5.92
"1454","2016-07-25",5.4
"1455","2016-07-26",5.04
"1456","2016-07-27",5.6
"1457","2016-07-28",5.7
"1458","2016-07-29",6.04
"1459","2016-08-01",6
"1460","2016-08-02",6
"1461","2016-08-03",6
"1462","2016-08-04",5.8
"1463","2016-08-05",5.8
"1464","2016-08-08",5.656
"1465","2016-08-09",5.66
"1466","2016-08-10",5.72
"1467","2016-08-11",5.28
"1468","2016-08-12",5.1
"1469","2016-08-15",4.94
"1470","2016-08-16",4.84
"1471","2016-08-17",5.2
"1472","2016-08-18",4.9
"1473","2016-08-19",4.987
"1474","2016-08-22",4.96
"1475","2016-08-23",5.04
"1476","2016-08-24",5
"1477","2016-08-25",5.02
"1478","2016-08-26",5.04
"1479","2016-08-29",4.5
"1480","2016-08-30",5.18
"1481","2016-08-31",4.9
"1482","2016-09-01",4.92
"1483","2016-09-02",5.18
"1484","2016-09-06",5.2
"1485","2016-09-07",5.48
"1486","2016-09-08",5.586
"1487","2016-09-09",5.64
"1488","2016-09-12",5.66
"1489","2016-09-13",5.66
"1490","2016-09-14",5.6
"1491","2016-09-15",5.8
"1492","2016-09-16",5.42
"1493","2016-09-19",5.42
"1494","2016-09-20",5.2
"1495","2016-09-21",5.16
"1496","2016-09-22",5.44
"1497","2016-09-23",5.6
"1498","2016-09-26",5.66
"1499","2016-09-27",5.847
"1500","2016-09-28",5.8
"1501","2016-09-29",5.8
"1502","2016-09-30",5.5
"1503","2016-10-03",5.52
"1504","2016-10-04",5.22
"1505","2016-10-05",5.2
"1506","2016-10-06",5.16
"1507","2016-10-07",5.1
"1508","2016-10-10",5.12
"1509","2016-10-11",5.3
"1510","2016-10-12",5.4
"1511","2016-10-13",5.02
"1512","2016-10-14",5.1
"1513","2016-10-17",5.4
"1514","2016-10-18",5
"1515","2016-10-19",5.2
"1516","2016-10-20",5.2
"1517","2016-10-21",5
"1518","2016-10-24",5
"1519","2016-10-25",5
"1520","2016-10-26",4.9202
"1521","2016-10-27",5.1
"1522","2016-10-28",4.98
"1523","2016-10-31",4.84
"1524","2016-11-01",4.72
"1525","2016-11-02",4.76
"1526","2016-11-03",4.7
"1527","2016-11-04",4.64
"1528","2016-11-07",4.52
"1529","2016-11-08",4.42
"1530","2016-11-09",4.42
"1531","2016-11-10",4.18
"1532","2016-11-11",4.48
"1533","2016-11-14",2.5
"1534","2016-11-15",2.74
"1535","2016-11-16",2.4
"1536","2016-11-17",2.2
"1537","2016-11-18",1.772
"1538","2016-11-21",1.62
"1539","2016-11-22",1.68
"1540","2016-11-23",1.9
"1541","2016-11-25",2
"1542","2016-11-28",2
"1543","2016-11-29",2.04
"1544","2016-11-30",2
"1545","2016-12-01",1.9
"1546","2016-12-02",1.8402
"1547","2016-12-05",1.83
"1548","2016-12-06",1.86
"1549","2016-12-07",1.952
"1550","2016-12-08",1.9998
"1551","2016-12-09",1.9202
"1552","2016-12-12",1.84
"1553","2016-12-13",1.7
"1554","2016-12-14",1.62
"1555","2016-12-15",1.66
"1556","2016-12-16",1.6
"1557","2016-12-19",1.5
"1558","2016-12-20",1.6
"1559","2016-12-21",1.6
"1560","2016-12-22",1.5302
"1561","2016-12-23",1.52
"1562","2016-12-27",1.573
"1563","2016-12-28",1.5
"1564","2016-12-29",1.5
"1565","2016-12-30",1.62
"1566","2017-01-03",1.97
"1567","2017-01-04",1.66
"1568","2017-01-05",1.8
"1569","2017-01-06",1.7002
"1570","2017-01-09",1.9
"1571","2017-01-10",1.7202
"1572","2017-01-11",1.72
"1573","2017-01-12",1.72
"1574","2017-01-13",1.72
"1575","2017-01-17",1.6
"1576","2017-01-18",1.59
"1577","2017-01-19",2.3
"1578","2017-01-20",2.7
"1579","2017-01-23",4.88
"1580","2017-01-24",6.32
"1581","2017-01-25",4.36
"1582","2017-01-26",6.76
"1583","2017-01-27",6.9
"1584","2017-01-30",6.48
"1585","2017-01-31",5.52
"1586","2017-02-01",5.48
"1587","2017-02-02",5.8
"1588","2017-02-03",5.5
"1589","2017-02-06",5.8
"1590","2017-02-07",5.88
"1591","2017-02-08",5.3
"1592","2017-02-09",5.6
"1593","2017-02-10",5.02
"1594","2017-02-13",4.5
"1595","2017-02-14",4.6
"1596","2017-02-15",3.25
"1597","2017-02-16",3.69
"1598","2017-02-17",3.61
"1599","2017-02-21",3.48
"1600","2017-02-22",3.7
"1601","2017-02-23",3.48
"1602","2017-02-24",3.45
"1603","2017-02-27",3.65
"1604","2017-02-28",3.6
"1605","2017-03-01",3.45
"1606","2017-03-02",3.51
"1607","2017-03-03",3.5
"1608","2017-03-06",3.43
"1609","2017-03-07",3.4985
"1610","2017-03-08",3.6
"1611","2017-03-09",3.6
"1612","2017-03-10",3.6
"1613","2017-03-13",3.64
"1614","2017-03-14",3.4608
"1615","2017-03-15",3.46
"1616","2017-03-16",3.35
"1617","2017-03-17",3.32
"1618","2017-03-20",3.49
"1619","2017-03-21",3.206
"1620","2017-03-22",3.22
"1621","2017-03-23",3.2253
"1622","2017-03-24",3.35
"1623","2017-03-27",3.23
"1624","2017-03-28",3.01
"1625","2017-03-29",3.4765
"1626","2017-03-30",3.2
"1627","2017-03-31",3.11
"1628","2017-04-03",3.15
"1629","2017-04-04",3.18
"1630","2017-04-05",3.16
"1631","2017-04-06",3.15
"1632","2017-04-07",3.3
"1633","2017-04-10",2.8
"1634","2017-04-11",2.92
"1635","2017-04-12",2.85
"1636","2017-04-13",2.79
"1637","2017-04-17",2.8
"1638","2017-04-18",2.83
"1639","2017-04-19",3.27
"1640","2017-04-20",2.99
"1641","2017-04-21",2.9701
"1642","2017-04-24",2.97
"1643","2017-04-25",2.9
"1644","2017-04-26",3
"1645","2017-04-27",2.99
"1646","2017-04-28",2.99
"1647","2017-05-01",2.92
"1648","2017-05-02",2.86
"1649","2017-05-03",2.87
"1650","2017-05-04",2.8699
"1651","2017-05-05",2.84
"1652","2017-05-08",2.66
"1653","2017-05-09",2.87
"1654","2017-05-10",2.7
"1655","2017-05-11",2.73
"1656","2017-05-12",2.75
"1657","2017-05-15",2.78
"1658","2017-05-16",2.55
"1659","2017-05-17",2.31
"1660","2017-05-18",2.26
"1661","2017-05-19",2.15
"1662","2017-05-22",2.1
"1663","2017-05-23",2.35
"1664","2017-05-24",2.28
"1665","2017-05-25",2.2598
"1666","2017-05-26",2.37
"1667","2017-05-30",2.63
"1668","2017-05-31",2.5
"1669","2017-06-01",2.39
"1670","2017-06-02",2.16
"1671","2017-06-05",2.09
"1672","2017-06-06",2.2
"1673","2017-06-07",2.1
"1674","2017-06-08",2.24
"1675","2017-06-09",2.29
"1676","2017-06-12",2.49
"1677","2017-06-13",2.44
"1678","2017-06-14",2.5
"1679","2017-06-15",2.6
"1680","2017-06-16",2.47
"1681","2017-06-19",2.4
"1682","2017-06-20",2.39
"1683","2017-06-21",2.2
"1684","2017-06-22",2.27
"1685","2017-06-23",2.2
"1686","2017-06-26",2.2
"1687","2017-06-27",2.21
"1688","2017-06-28",2.2999
"1689","2017-06-29",2.31
"1690","2017-06-30",2.11
"1691","2017-07-03",2.23
"1692","2017-07-05",2.23
"1693","2017-07-06",2.32
"1694","2017-07-07",2.3
"1695","2017-07-10",2.3
"1696","2017-07-11",2.2
"1697","2017-07-12",2.2628
"1698","2017-07-13",2.28
"1699","2017-07-14",2.28
"1700","2017-07-17",2.3
"1701","2017-07-18",2.29
"1702","2017-07-19",2.26
"1703","2017-07-20",2.19
"1704","2017-07-21",2.16
"1705","2017-07-24",2.17
"1706","2017-07-25",2.15
"1707","2017-07-26",2.16
"1708","2017-07-27",2.12
"1709","2017-07-28",2.16
"1710","2017-07-31",2.17
"1711","2017-08-01",2.15
"1712","2017-08-02",2.15
"1713","2017-08-03",2.15
"1714","2017-08-04",2.1602
"1715","2017-08-07",2.16
"1716","2017-08-08",2.27
"1717","2017-08-09",2.15
"1718","2017-08-10",2.23
"1719","2017-08-11",2.27
"1720","2017-08-14",2.27
"1721","2017-08-15",2.16
"1722","2017-08-16",2.07
"1723","2017-08-17",2.02
"1724","2017-08-18",2.05
"1725","2017-08-21",2.15
"1726","2017-08-22",2.07
"1727","2017-08-23",2
"1728","2017-08-24",1.8
"1729","2017-08-25",1.87
"1730","2017-08-28",1.72
"1731","2017-08-29",1.76
"1732","2017-08-30",1.78
"1733","2017-08-31",1.79
"1734","2017-09-01",1.78
"1735","2017-09-05",1.95
"1736","2017-09-06",2.08
"1737","2017-09-07",2.32
"1738","2017-09-08",2.33
"1739","2017-09-11",2.2
"1740","2017-09-12",2.11
"1741","2017-09-13",2
"1742","2017-09-14",1.87
"1743","2017-09-15",1.92
"1744","2017-09-18",2.13
"1745","2017-09-19",2.09
"1746","2017-09-20",1.9501
"1747","2017-09-21",1.93
"1748","2017-09-22",1.95
"1749","2017-09-25",1.9
"1750","2017-09-26",1.97
"1751","2017-09-27",1.96
"1752","2017-09-28",1.91
"1753","2017-09-29",1.88
"1754","2017-10-02",1.8
"1755","2017-10-03",1.86
"1756","2017-10-04",1.89
"1757","2017-10-05",1.86
"1758","2017-10-06",1.87
"1759","2017-10-09",1.95
"1760","2017-10-10",1.94
"1761","2017-10-11",1.96
"1762","2017-10-12",2.04
"1763","2017-10-13",1.92
"1764","2017-10-16",1.89
"1765","2017-10-17",1.77
"1766","2017-10-18",1.79
"1767","2017-10-19",1.75
"1768","2017-10-20",1.8
"1769","2017-10-23",1.65
"1770","2017-10-24",1.7195
"1771","2017-10-25",1.71
"1772","2017-10-26",1.67
"1773","2017-10-27",1.679
"1774","2017-10-30",1.61
"1775","2017-10-31",1.66
"1776","2017-11-01",1.74
"1777","2017-11-02",1.85
"1778","2017-11-03",1.85
"1779","2017-11-06",1.74
"1780","2017-11-07",1.65
"1781","2017-11-08",1.59
"1782","2017-11-09",1.7
"1783","2017-11-10",1.76
"1784","2017-11-13",1.9
"1785","2017-11-14",1.84
"1786","2017-11-15",1.77
"1787","2017-11-16",1.78
"1788","2017-11-17",1.9
"1789","2017-11-20",1.89
"1790","2017-11-21",1.84
"1791","2017-11-22",1.8435
"1792","2017-11-24",1.8801
"1793","2017-11-27",1.9233
"1794","2017-11-28",1.88
"1795","2017-11-29",1.81
"1796","2017-11-30",1.85
"1797","2017-12-01",1.73
"1798","2017-12-04",1.699
"1799","2017-12-05",1.71
"1800","2017-12-06",1.58
"1801","2017-12-07",1.59
"1802","2017-12-08",1.5547
"1803","2017-12-11",1.4876
"1804","2017-12-12",1.48
"1805","2017-12-13",1.4757
"1806","2017-12-14",1.42
"1807","2017-12-15",1.34
"1808","2017-12-18",1.39
"1809","2017-12-19",1.4
"1810","2017-12-20",1.4
"1811","2017-12-21",1.39
"1812","2017-12-22",3.5
"1813","2017-12-26",3.05
"1814","2017-12-27",2.9
"1815","2017-12-28",2.26
"1816","2017-12-29",2.15
"1817","2018-01-02",2.34
"1818","2018-01-03",2.11
"1819","2018-01-04",2.14
"1820","2018-01-05",2.09
"1821","2018-01-08",2.14
"1822","2018-01-09",1.84
"1823","2018-01-10",1.81
"1824","2018-01-11",1.79
"1825","2018-01-12",1.86
"1826","2018-01-16",1.82
"1827","2018-01-17",1.78
"1828","2018-01-18",1.72
"1829","2018-01-19",1.85
"1830","2018-01-22",1.7401
"1831","2018-01-23",1.74
"1832","2018-01-24",1.71
"1833","2018-01-25",1.9441
"1834","2018-01-26",1.85
"1835","2018-01-29",1.73
"1836","2018-01-30",1.7
"1837","2018-01-31",1.73
"1838","2018-02-01",1.66
"1839","2018-02-02",1.65
"1840","2018-02-05",1.51
"1841","2018-02-06",1.4501
"1842","2018-02-07",1.4848
"1843","2018-02-08",1.66
"1844","2018-02-09",1.5098
"1845","2018-02-12",1.5
"1846","2018-02-13",1.5
"1847","2018-02-14",1.52
"1848","2018-02-15",1.58
"1849","2018-02-16",1.589
"1850","2018-02-20",1.53
"1851","2018-02-21",1.49
"1852","2018-02-22",1.56
"1853","2018-02-23",1.5435
"1854","2018-02-26",1.56
"1855","2018-02-27",1.52
"1856","2018-02-28",1.5001
"1857","2018-03-01",1.5
"1858","2018-03-02",1.5038
"1859","2018-03-05",1.48
"1860","2018-03-06",1.51
"1861","2018-03-07",1.5
"1862","2018-03-08",1.53
"1863","2018-03-09",1.56
"1864","2018-03-12",1.53
"1865","2018-03-13",1.5186
"1866","2018-03-14",1.43
"1867","2018-03-15",1.4754
"1868","2018-03-16",1.54
"1869","2018-03-19",1.47
"1870","2018-03-20",1.4544
"1871","2018-03-21",1.47
"1872","2018-03-22",1.41
"1873","2018-03-23",1.4
"1874","2018-03-26",1.4599
"1875","2018-03-27",1.462
"1876","2018-03-28",1.4199
"1877","2018-03-29",1.44
"1878","2018-04-02",1.51
"1879","2018-04-03",1.42
"1880","2018-04-04",1.43
"1881","2018-04-05",1.45
"1882","2018-04-06",1.4699
"1883","2018-04-09",1.27
"1884","2018-04-10",1.31
"1885","2018-04-11",1.315
"1886","2018-04-12",1.21
"1887","2018-04-13",1.2
"1888","2018-04-16",1.21
"1889","2018-04-17",1.21
"1890","2018-04-18",1.23
"1891","2018-04-19",1.2236
"1892","2018-04-20",1.21
"1893","2018-04-23",1.13
"1894","2018-04-24",1.1476
"1895","2018-04-25",1.14
"1896","2018-04-26",1.11
"1897","2018-04-27",1.12
"1898","2018-04-30",1.1024
"1899","2018-05-01",1.13
"1900","2018-05-02",1.22
"1901","2018-05-03",1.15
"1902","2018-05-04",1.182
"1903","2018-05-07",1.23
"1904","2018-05-08",1.24
"1905","2018-05-09",1.23
"1906","2018-05-10",1.272
"1907","2018-05-11",1.52
"1908","2018-05-14",1.4001
"1909","2018-05-15",1.401
"1910","2018-05-16",1.4
"1911","2018-05-17",1.38
"1912","2018-05-18",1.35
"1913","2018-05-21",1.37
"1914","2018-05-22",1.48
"1915","2018-05-23",1.34
"1916","2018-05-24",1.4
"1917","2018-05-25",1.32
"1918","2018-05-29",1.32
"1919","2018-05-30",1.955
"1920","2018-05-31",1.47
"1921","2018-06-01",1.52
"1922","2018-06-04",1.36
"1923","2018-06-05",1.33
"1924","2018-06-06",1.39
"1925","2018-06-07",1.35
"1926","2018-06-08",1.28
"1927","2018-06-11",1.32
"1928","2018-06-12",1.27
"1929","2018-06-13",1.27
"1930","2018-06-14",1.27
"1931","2018-06-15",1.25
"1932","2018-06-18",1.25
"1933","2018-06-19",1.21
"1934","2018-06-20",1.16
"1935","2018-06-21",1.06
"1936","2018-06-22",0.9489
"1937","2018-06-25",1.04
"1938","2018-06-26",0.9699
"1939","2018-06-27",0.8999
"1940","2018-06-28",0.9392
"1941","2018-06-29",0.94
"1942","2018-07-02",0.9299
"1943","2018-07-03",0.92
"1944","2018-07-05",0.939
"1945","2018-07-06",0.89
"1946","2018-07-09",0.97
"1947","2018-07-10",0.9263
"1948","2018-07-11",0.89
"1949","2018-07-12",0.84
"1950","2018-07-13",0.84
"1951","2018-07-16",0.8738
"1952","2018-07-17",0.7671
"1953","2018-07-18",0.85
"1954","2018-07-19",0.85
"1955","2018-07-20",0.84
"1956","2018-07-23",0.8658
"1957","2018-07-24",0.85
"1958","2018-07-25",0.86
"1959","2018-07-26",0.8498
"1960","2018-07-27",0.8292
"1961","2018-07-30",0.8599
"1962","2018-07-31",0.86
"1963","2018-08-01",0.855
"1964","2018-08-02",0.8809
