"","date","MED"
"990","2010-12-06",29.4
"991","2010-12-07",29.32
"992","2010-12-08",28.389999
"993","2010-12-09",28.969999
"994","2010-12-10",28.780001
"995","2010-12-13",28.709999
"996","2010-12-14",29.040001
"997","2010-12-15",28.82
"998","2010-12-16",28.700001
"999","2010-12-17",29.209999
"1000","2010-12-20",30
"1001","2010-12-21",31.290001
"1002","2010-12-22",31.01
"1003","2010-12-23",30.879999
"1004","2010-12-27",31.09
"1005","2010-12-28",30.07
"1006","2010-12-29",29.25
"1007","2010-12-30",29.209999
"1008","2010-12-31",28.879999
"1009","2011-01-03",29.83
"1010","2011-01-04",29.09
"1011","2011-01-05",29.27
"1012","2011-01-06",28.040001
"1013","2011-01-07",26.67
"1014","2011-01-10",25.370001
"1015","2011-01-11",25.639999
"1016","2011-01-12",26.379999
"1017","2011-01-13",26.049999
"1018","2011-01-14",25.709999
"1019","2011-01-18",25.57
"1020","2011-01-19",24.99
"1021","2011-01-20",24.709999
"1022","2011-01-21",24.370001
"1023","2011-01-24",24.42
"1024","2011-01-25",24.6
"1025","2011-01-26",24.639999
"1026","2011-01-27",25.459999
"1027","2011-01-28",24.559999
"1028","2011-01-31",23.92
"1029","2011-02-01",24.440001
"1030","2011-02-02",24.309999
"1031","2011-02-03",24.309999
"1032","2011-02-04",24.309999
"1033","2011-02-07",24.73
"1034","2011-02-08",24.389999
"1035","2011-02-09",24.299999
"1036","2011-02-10",24.16
"1037","2011-02-11",24.549999
"1038","2011-02-14",25.32
"1039","2011-02-15",25.17
"1040","2011-02-16",25.629999
"1041","2011-02-17",27.4
"1042","2011-02-18",27.15
"1043","2011-02-22",25.59
"1044","2011-02-23",24.84
"1045","2011-02-24",25.219999
"1046","2011-02-25",22.82
"1047","2011-02-28",23.139999
"1048","2011-03-01",21.93
"1049","2011-03-02",21.59
"1050","2011-03-03",22.83
"1051","2011-03-04",22.32
"1052","2011-03-07",21.91
"1053","2011-03-08",22.209999
"1054","2011-03-09",22.02
"1055","2011-03-10",21.9
"1056","2011-03-11",16.629999
"1057","2011-03-14",18.18
"1058","2011-03-15",18.25
"1059","2011-03-16",18.299999
"1060","2011-03-17",18.23
"1061","2011-03-18",18.360001
"1062","2011-03-21",19.25
"1063","2011-03-22",19.450001
"1064","2011-03-23",19.01
"1065","2011-03-24",19.35
"1066","2011-03-25",19.17
"1067","2011-03-28",18.790001
"1068","2011-03-29",19.059999
"1069","2011-03-30",18.969999
"1070","2011-03-31",19.75
"1071","2011-04-01",18.01
"1072","2011-04-04",16.58
"1073","2011-04-05",15.95
"1074","2011-04-06",16.879999
"1075","2011-04-07",17.5
"1076","2011-04-08",16.98
"1077","2011-04-11",16.9
"1078","2011-04-12",16.6
"1079","2011-04-13",16.74
"1080","2011-04-14",16.82
"1081","2011-04-15",17.07
"1082","2011-04-18",17.030001
"1083","2011-04-19",16.83
"1084","2011-04-20",17.41
"1085","2011-04-21",17.780001
"1086","2011-04-25",18.26
"1087","2011-04-26",19.52
"1088","2011-04-27",19.49
"1089","2011-04-28",19.73
"1090","2011-04-29",19.75
"1091","2011-05-02",19.700001
"1092","2011-05-03",19.42
"1093","2011-05-04",19.450001
"1094","2011-05-05",19.780001
"1095","2011-05-06",20.15
"1096","2011-05-09",20.389999
"1097","2011-05-10",24.030001
"1098","2011-05-11",23.889999
"1099","2011-05-12",24.620001
"1100","2011-05-13",24.23
"1101","2011-05-16",23.85
"1102","2011-05-17",24.290001
"1103","2011-05-18",24.639999
"1104","2011-05-19",24.74
"1105","2011-05-20",24.059999
"1106","2011-05-23",24.15
"1107","2011-05-24",24.73
"1108","2011-05-25",25.02
"1109","2011-05-26",25.889999
"1110","2011-05-27",26.049999
"1111","2011-05-31",26.719999
"1112","2011-06-01",25.5
"1113","2011-06-02",26
"1114","2011-06-03",25.58
"1115","2011-06-06",24.83
"1116","2011-06-07",25.02
"1117","2011-06-08",22.83
"1118","2011-06-09",23.17
"1119","2011-06-10",21.870001
"1120","2011-06-13",21.860001
"1121","2011-06-14",22.76
"1122","2011-06-15",21.6
"1123","2011-06-16",21.549999
"1124","2011-06-17",22.1
"1125","2011-06-20",22.4
"1126","2011-06-21",23.1
"1127","2011-06-22",22.629999
"1128","2011-06-23",23.1
"1129","2011-06-24",22.32
"1130","2011-06-27",22.879999
"1131","2011-06-28",23.200001
"1132","2011-06-29",23.299999
"1133","2011-06-30",23.73
"1134","2011-07-01",24.040001
"1135","2011-07-05",23.41
"1136","2011-07-06",23.530001
"1137","2011-07-07",23.709999
"1138","2011-07-08",23.610001
"1139","2011-07-11",23.52
"1140","2011-07-12",23.629999
"1141","2011-07-13",24.360001
"1142","2011-07-14",23.34
"1143","2011-07-15",22.040001
"1144","2011-07-18",20.93
"1145","2011-07-19",20.99
"1146","2011-07-20",20.709999
"1147","2011-07-21",20.790001
"1148","2011-07-22",21.25
"1149","2011-07-25",20.49
"1150","2011-07-26",20.469999
"1151","2011-07-27",19.98
"1152","2011-07-28",19.190001
"1153","2011-07-29",19.299999
"1154","2011-08-01",19.790001
"1155","2011-08-02",18.360001
"1156","2011-08-03",19.07
"1157","2011-08-04",18.4
"1158","2011-08-05",15.87
"1159","2011-08-08",16.200001
"1160","2011-08-09",17.129999
"1161","2011-08-10",16.9
"1162","2011-08-11",17.42
"1163","2011-08-12",16.99
"1164","2011-08-15",17.4
"1165","2011-08-16",16.85
"1166","2011-08-17",16.23
"1167","2011-08-18",15.22
"1168","2011-08-19",15.68
"1169","2011-08-22",15.26
"1170","2011-08-23",15.56
"1171","2011-08-24",15.89
"1172","2011-08-25",14.98
"1173","2011-08-26",15.52
"1174","2011-08-29",16.110001
"1175","2011-08-30",16.360001
"1176","2011-08-31",16.41
"1177","2011-09-01",15.56
"1178","2011-09-02",14.82
"1179","2011-09-06",14.46
"1180","2011-09-07",15.87
"1181","2011-09-08",15.94
"1182","2011-09-09",15.14
"1183","2011-09-12",15.61
"1184","2011-09-13",15.85
"1185","2011-09-14",16.530001
"1186","2011-09-15",16.969999
"1187","2011-09-16",17.139999
"1188","2011-09-19",16.709999
"1189","2011-09-20",16.790001
"1190","2011-09-21",16.57
"1191","2011-09-22",15.87
"1192","2011-09-23",16.540001
"1193","2011-09-26",17.309999
"1194","2011-09-27",16.809999
"1195","2011-09-28",16.84
"1196","2011-09-29",16.780001
"1197","2011-09-30",16.15
"1198","2011-10-03",15.95
"1199","2011-10-04",16.58
"1200","2011-10-05",15.91
"1201","2011-10-06",16.190001
"1202","2011-10-07",16.02
"1203","2011-10-10",16.68
"1204","2011-10-11",17
"1205","2011-10-12",17.190001
"1206","2011-10-13",17.299999
"1207","2011-10-14",17
"1208","2011-10-17",16.15
"1209","2011-10-18",16.540001
"1210","2011-10-19",16.4
"1211","2011-10-20",16.469999
"1212","2011-10-21",16.809999
"1213","2011-10-24",17.07
"1214","2011-10-25",16.41
"1215","2011-10-26",16.74
"1216","2011-10-27",16.85
"1217","2011-10-28",17.23
"1218","2011-10-31",16.440001
"1219","2011-11-01",15.78
"1220","2011-11-02",15.39
"1221","2011-11-03",15.35
"1222","2011-11-04",15.01
"1223","2011-11-07",14.73
"1224","2011-11-08",15.25
"1225","2011-11-09",15.16
"1226","2011-11-10",15.54
"1227","2011-11-11",15.74
"1228","2011-11-14",15.02
"1229","2011-11-15",15.31
"1230","2011-11-16",14.67
"1231","2011-11-17",14.27
"1232","2011-11-18",14.09
"1233","2011-11-21",13.85
"1234","2011-11-22",13.57
"1235","2011-11-23",13.24
"1236","2011-11-25",13.01
"1237","2011-11-28",13.43
"1238","2011-11-29",13.19
"1239","2011-11-30",13.91
"1240","2011-12-01",13.73
"1241","2011-12-02",13.6
"1242","2011-12-05",14.17
"1243","2011-12-06",14.25
"1244","2011-12-07",14.23
"1245","2011-12-08",14.07
"1246","2011-12-09",14.58
"1247","2011-12-12",14.37
"1248","2011-12-13",14.5
"1249","2011-12-14",14.3
"1250","2011-12-15",14.49
"1251","2011-12-16",14.49
"1252","2011-12-19",14.08
"1253","2011-12-20",14.7
"1254","2011-12-21",14.81
"1255","2011-12-22",15.11
"1256","2011-12-23",14.98
"1257","2011-12-27",14.77
"1258","2011-12-28",14.19
"1259","2011-12-29",13.9
"1260","2011-12-30",13.72
"1261","2012-01-03",14.92
"1262","2012-01-04",14.78
"1263","2012-01-05",14.96
"1264","2012-01-06",15.36
"1265","2012-01-09",15.2
"1266","2012-01-10",15.69
"1267","2012-01-11",15.78
"1268","2012-01-12",15.87
"1269","2012-01-13",15.45
"1270","2012-01-17",15.97
"1271","2012-01-18",15.86
"1272","2012-01-19",16.209999
"1273","2012-01-20",15.96
"1274","2012-01-23",15.52
"1275","2012-01-24",15.65
"1276","2012-01-25",15.77
"1277","2012-01-26",16.040001
"1278","2012-01-27",16.450001
"1279","2012-01-30",16.49
"1280","2012-01-31",16.48
"1281","2012-02-01",16.309999
"1282","2012-02-02",16.1
"1283","2012-02-03",16.32
"1284","2012-02-06",16.620001
"1285","2012-02-07",16.809999
"1286","2012-02-08",16.950001
"1287","2012-02-09",16.99
"1288","2012-02-10",17.33
"1289","2012-02-13",17.67
"1290","2012-02-14",17.58
"1291","2012-02-15",17.26
"1292","2012-02-16",17.620001
"1293","2012-02-17",17.459999
"1294","2012-02-21",16.870001
"1295","2012-02-22",16.24
"1296","2012-02-23",16.41
"1297","2012-02-24",16.379999
"1298","2012-02-27",16.5
"1299","2012-02-28",16.66
"1300","2012-02-29",16.23
"1301","2012-03-01",16.67
"1302","2012-03-02",16.190001
"1303","2012-03-05",15.96
"1304","2012-03-06",15.41
"1305","2012-03-07",15.73
"1306","2012-03-08",16.049999
"1307","2012-03-09",16.17
"1308","2012-03-12",16.01
"1309","2012-03-13",16.700001
"1310","2012-03-14",16.48
"1311","2012-03-15",16.33
"1312","2012-03-16",16.629999
"1313","2012-03-19",17.08
"1314","2012-03-20",16.700001
"1315","2012-03-21",16.610001
"1316","2012-03-22",16.74
"1317","2012-03-23",17.07
"1318","2012-03-26",17.389999
"1319","2012-03-27",17.190001
"1320","2012-03-28",17.16
"1321","2012-03-29",17.6
"1322","2012-03-30",17.459999
"1323","2012-04-02",18.01
"1324","2012-04-03",17.719999
"1325","2012-04-04",17.360001
"1326","2012-04-05",18.379999
"1327","2012-04-09",18.35
"1328","2012-04-10",18.049999
"1329","2012-04-11",18.85
"1330","2012-04-12",18.969999
"1331","2012-04-13",19.17
"1332","2012-04-16",19.57
"1333","2012-04-17",20.24
"1334","2012-04-18",19.4
"1335","2012-04-19",18.780001
"1336","2012-04-20",18.950001
"1337","2012-04-23",18.58
"1338","2012-04-24",18.860001
"1339","2012-04-25",19.24
"1340","2012-04-26",19.35
"1341","2012-04-27",19.299999
"1342","2012-04-30",19.219999
"1343","2012-05-01",18.82
"1344","2012-05-02",18.65
"1345","2012-05-03",18.040001
"1346","2012-05-04",18.27
"1347","2012-05-07",18.129999
"1348","2012-05-08",17.870001
"1349","2012-05-09",16.700001
"1350","2012-05-10",17.389999
"1351","2012-05-11",18.18
"1352","2012-05-14",18.200001
"1353","2012-05-15",18.17
"1354","2012-05-16",18.309999
"1355","2012-05-17",17.59
"1356","2012-05-18",17.360001
"1357","2012-05-21",17.65
"1358","2012-05-22",17.799999
"1359","2012-05-23",18.33
"1360","2012-05-24",18.52
"1361","2012-05-25",18.6
"1362","2012-05-29",18.860001
"1363","2012-05-30",18.07
"1364","2012-05-31",18.059999
"1365","2012-06-01",17.5
"1366","2012-06-04",17.309999
"1367","2012-06-05",17.41
"1368","2012-06-06",17.799999
"1369","2012-06-07",17.75
"1370","2012-06-08",18.09
"1371","2012-06-11",18.16
"1372","2012-06-12",18.48
"1373","2012-06-13",18.620001
"1374","2012-06-14",18.860001
"1375","2012-06-15",18.84
"1376","2012-06-18",19.16
"1377","2012-06-19",19.77
"1378","2012-06-20",19.83
"1379","2012-06-21",19.01
"1380","2012-06-22",19.379999
"1381","2012-06-25",19.049999
"1382","2012-06-26",19.030001
"1383","2012-06-27",18.870001
"1384","2012-06-28",18.83
"1385","2012-06-29",19.68
"1386","2012-07-02",20.24
"1387","2012-07-03",20.459999
"1388","2012-07-05",20.66
"1389","2012-07-06",20.32
"1390","2012-07-09",20.49
"1391","2012-07-10",20.48
"1392","2012-07-11",20.219999
"1393","2012-07-12",20.280001
"1394","2012-07-13",20.74
"1395","2012-07-16",20.33
"1396","2012-07-17",20.030001
"1397","2012-07-18",20.41
"1398","2012-07-19",20.98
"1399","2012-07-20",20.959999
"1400","2012-07-23",20.610001
"1401","2012-07-24",20.24
"1402","2012-07-25",20.309999
"1403","2012-07-26",20.629999
"1404","2012-07-27",26.09
"1405","2012-07-30",26.73
"1406","2012-07-31",28.1
"1407","2012-08-01",27.52
"1408","2012-08-02",27.48
"1409","2012-08-03",27.66
"1410","2012-08-06",28.17
"1411","2012-08-07",28.639999
"1412","2012-08-08",28.440001
"1413","2012-08-09",27.82
"1414","2012-08-10",28
"1415","2012-08-13",27.93
"1416","2012-08-14",28.18
"1417","2012-08-15",28.139999
"1418","2012-08-16",28.52
"1419","2012-08-17",28.870001
"1420","2012-08-20",28.52
"1421","2012-08-21",27.99
"1422","2012-08-22",28.280001
"1423","2012-08-23",27.93
"1424","2012-08-24",28.18
"1425","2012-08-27",28.209999
"1426","2012-08-28",28.17
"1427","2012-08-29",28.040001
"1428","2012-08-30",27.690001
"1429","2012-08-31",27.889999
"1430","2012-09-04",27.35
"1431","2012-09-05",27.77
"1432","2012-09-06",28.030001
"1433","2012-09-07",28.139999
"1434","2012-09-10",27.76
"1435","2012-09-11",27.709999
"1436","2012-09-12",27.799999
"1437","2012-09-13",27.91
"1438","2012-09-14",27.790001
"1439","2012-09-17",27.219999
"1440","2012-09-18",27.530001
"1441","2012-09-19",27.17
"1442","2012-09-20",27.040001
"1443","2012-09-21",26.940001
"1444","2012-09-24",26.889999
"1445","2012-09-25",26.41
"1446","2012-09-26",26.15
"1447","2012-09-27",26.73
"1448","2012-09-28",26.15
"1449","2012-10-01",26.690001
"1450","2012-10-02",27
"1451","2012-10-03",27.16
"1452","2012-10-04",27.290001
"1453","2012-10-05",27.59
"1454","2012-10-08",27.379999
"1455","2012-10-09",26.860001
"1456","2012-10-10",26.559999
"1457","2012-10-11",26.379999
"1458","2012-10-12",26.27
"1459","2012-10-15",26.24
"1460","2012-10-16",26.459999
"1461","2012-10-17",26.35
"1462","2012-10-18",26.209999
"1463","2012-10-19",26.120001
"1464","2012-10-22",26.440001
"1465","2012-10-23",26.01
"1466","2012-10-24",25.66
"1467","2012-10-25",25.940001
"1468","2012-10-26",25.67
"1469","2012-10-31",25.52
"1470","2012-11-01",26.18
"1471","2012-11-02",26.370001
"1472","2012-11-05",26.82
"1473","2012-11-06",29.110001
"1474","2012-11-07",29.200001
"1475","2012-11-08",29.4
"1476","2012-11-09",29.6
"1477","2012-11-12",29.870001
"1478","2012-11-13",29.59
"1479","2012-11-14",28.17
"1480","2012-11-15",28.059999
"1481","2012-11-16",28.450001
"1482","2012-11-19",29.02
"1483","2012-11-20",28.450001
"1484","2012-11-21",29
"1485","2012-11-23",29.139999
"1486","2012-11-26",29.450001
"1487","2012-11-27",31.5
"1488","2012-11-28",31.49
"1489","2012-11-29",31.450001
"1490","2012-11-30",31.719999
"1491","2012-12-03",31.48
"1492","2012-12-04",31.209999
"1493","2012-12-05",31.26
"1494","2012-12-06",31.08
"1495","2012-12-07",30.809999
"1496","2012-12-10",31.059999
"1497","2012-12-11",32.279999
"1498","2012-12-12",31.25
"1499","2012-12-13",30.49
"1500","2012-12-14",30.59
"1501","2012-12-17",30.940001
"1502","2012-12-18",31.25
"1503","2012-12-19",31.73
"1504","2012-12-20",31.950001
"1505","2012-12-21",29.68
"1506","2012-12-24",29.360001
"1507","2012-12-26",25.5
"1508","2012-12-27",25.68
"1509","2012-12-28",25.41
"1510","2012-12-31",26.389999
"1511","2013-01-02",26.290001
"1512","2013-01-03",27.23
"1513","2013-01-04",27.48
"1514","2013-01-07",27.549999
"1515","2013-01-08",28.1
"1516","2013-01-09",27.719999
"1517","2013-01-10",28
"1518","2013-01-11",27.709999
"1519","2013-01-14",27.950001
"1520","2013-01-15",27.690001
"1521","2013-01-16",27.719999
"1522","2013-01-17",28.02
"1523","2013-01-18",27.6
"1524","2013-01-22",26.370001
"1525","2013-01-23",26.549999
"1526","2013-01-24",27.85
"1527","2013-01-25",27.870001
"1528","2013-01-28",27.139999
"1529","2013-01-29",25.99
"1530","2013-01-30",23.73
"1531","2013-01-31",24.530001
"1532","2013-02-01",24.59
"1533","2013-02-04",24.09
"1534","2013-02-05",23.6
"1535","2013-02-06",24.059999
"1536","2013-02-07",23.25
"1537","2013-02-08",23.16
"1538","2013-02-11",24.030001
"1539","2013-02-12",24.120001
"1540","2013-02-13",24.25
"1541","2013-02-14",24.01
"1542","2013-02-15",24.25
"1543","2013-02-19",24.26
"1544","2013-02-20",24.360001
"1545","2013-02-21",23.74
"1546","2013-02-22",23.440001
"1547","2013-02-25",23.1
"1548","2013-02-26",22.76
"1549","2013-02-27",22.700001
"1550","2013-02-28",23.18
"1551","2013-03-01",23.92
"1552","2013-03-04",23.950001
"1553","2013-03-05",24.049999
"1554","2013-03-06",24.26
"1555","2013-03-07",24.4
"1556","2013-03-08",22.959999
"1557","2013-03-11",23.74
"1558","2013-03-12",23.67
"1559","2013-03-13",23.27
"1560","2013-03-14",23.75
"1561","2013-03-15",23.889999
"1562","2013-03-18",23.780001
"1563","2013-03-19",23.530001
"1564","2013-03-20",23.25
"1565","2013-03-21",22.26
"1566","2013-03-22",22.969999
"1567","2013-03-25",22.639999
"1568","2013-03-26",22.43
"1569","2013-03-27",22.360001
"1570","2013-03-28",22.92
"1571","2013-04-01",22.23
"1572","2013-04-02",23.110001
"1573","2013-04-03",23.48
"1574","2013-04-04",23.719999
"1575","2013-04-05",23.389999
"1576","2013-04-08",23.299999
"1577","2013-04-09",22.83
"1578","2013-04-10",23.26
"1579","2013-04-11",23.379999
"1580","2013-04-12",23.25
"1581","2013-04-15",22.889999
"1582","2013-04-16",23.700001
"1583","2013-04-17",23.66
"1584","2013-04-18",23.860001
"1585","2013-04-19",24.02
"1586","2013-04-22",23.969999
"1587","2013-04-23",24.440001
"1588","2013-04-24",24.700001
"1589","2013-04-25",25.450001
"1590","2013-04-26",25.559999
"1591","2013-04-29",25.67
"1592","2013-04-30",26.200001
"1593","2013-05-01",25.610001
"1594","2013-05-02",25.99
"1595","2013-05-03",26.709999
"1596","2013-05-06",26.75
"1597","2013-05-07",27.16
"1598","2013-05-08",27.709999
"1599","2013-05-09",26.129999
"1600","2013-05-10",26.68
"1601","2013-05-13",26.17
"1602","2013-05-14",26.33
"1603","2013-05-15",26.870001
"1604","2013-05-16",27.459999
"1605","2013-05-17",28.049999
"1606","2013-05-20",28.200001
"1607","2013-05-21",28.469999
"1608","2013-05-22",28.08
"1609","2013-05-23",28.32
"1610","2013-05-24",28.23
"1611","2013-05-28",28.389999
"1612","2013-05-29",28.530001
"1613","2013-05-30",28.98
"1614","2013-05-31",28.809999
"1615","2013-06-03",28.950001
"1616","2013-06-04",29.32
"1617","2013-06-05",28.219999
"1618","2013-06-06",28.52
"1619","2013-06-07",28.91
"1620","2013-06-10",28.790001
"1621","2013-06-11",28.559999
"1622","2013-06-12",28.549999
"1623","2013-06-13",29.040001
"1624","2013-06-14",28.379999
"1625","2013-06-17",27.940001
"1626","2013-06-18",27.879999
"1627","2013-06-19",27.290001
"1628","2013-06-20",25.540001
"1629","2013-06-21",25.73
"1630","2013-06-24",25.84
"1631","2013-06-25",26.02
"1632","2013-06-26",25.99
"1633","2013-06-27",26
"1634","2013-06-28",25.76
"1635","2013-07-01",26.41
"1636","2013-07-02",26.879999
"1637","2013-07-03",26.83
"1638","2013-07-05",27.02
"1639","2013-07-08",28.09
"1640","2013-07-09",28.860001
"1641","2013-07-10",28.879999
"1642","2013-07-11",28.690001
"1643","2013-07-12",28.58
"1644","2013-07-15",28.33
"1645","2013-07-16",28.030001
"1646","2013-07-17",27.35
"1647","2013-07-18",27.459999
"1648","2013-07-19",27.389999
"1649","2013-07-22",27.59
"1650","2013-07-23",27.93
"1651","2013-07-24",28.440001
"1652","2013-07-25",28.290001
"1653","2013-07-26",27.82
"1654","2013-07-29",27.42
"1655","2013-07-30",27.43
"1656","2013-07-31",27.34
"1657","2013-08-01",27.27
"1658","2013-08-02",26.870001
"1659","2013-08-05",27.67
"1660","2013-08-06",27.49
"1661","2013-08-07",26.48
"1662","2013-08-08",26.540001
"1663","2013-08-09",26.43
"1664","2013-08-12",25.959999
"1665","2013-08-13",25.780001
"1666","2013-08-14",26.07
"1667","2013-08-15",25.83
"1668","2013-08-16",25.809999
"1669","2013-08-19",25.58
"1670","2013-08-20",25.4
"1671","2013-08-21",25.040001
"1672","2013-08-22",25.92
"1673","2013-08-23",25.469999
"1674","2013-08-26",25.139999
"1675","2013-08-27",24.85
"1676","2013-08-28",25.280001
"1677","2013-08-29",25.25
"1678","2013-08-30",24.860001
"1679","2013-09-03",25.200001
"1680","2013-09-04",25.77
"1681","2013-09-05",25.77
"1682","2013-09-06",25.51
"1683","2013-09-09",26.16
"1684","2013-09-10",25.950001
"1685","2013-09-11",25.77
"1686","2013-09-12",26.08
"1687","2013-09-13",26.43
"1688","2013-09-16",26.08
"1689","2013-09-17",26.66
"1690","2013-09-18",26.98
"1691","2013-09-19",26.08
"1692","2013-09-20",26.82
"1693","2013-09-23",27.049999
"1694","2013-09-24",27.08
"1695","2013-09-25",27.68
"1696","2013-09-26",27.719999
"1697","2013-09-27",27.85
"1698","2013-09-30",26.889999
"1699","2013-10-01",27.209999
"1700","2013-10-02",26.4
"1701","2013-10-03",25.65
"1702","2013-10-04",25.57
"1703","2013-10-07",25
"1704","2013-10-08",24.610001
"1705","2013-10-09",24.950001
"1706","2013-10-10",25.700001
"1707","2013-10-11",25.99
"1708","2013-10-14",26.16
"1709","2013-10-15",26.030001
"1710","2013-10-16",26.110001
"1711","2013-10-17",26
"1712","2013-10-18",26.09
"1713","2013-10-21",26.450001
"1714","2013-10-22",26.07
"1715","2013-10-23",25.780001
"1716","2013-10-24",26.120001
"1717","2013-10-25",25.98
"1718","2013-10-28",25.42
"1719","2013-10-29",24.85
"1720","2013-10-30",24.68
"1721","2013-10-31",23.309999
"1722","2013-11-01",23.6
"1723","2013-11-04",23.92
"1724","2013-11-05",24.530001
"1725","2013-11-06",24.049999
"1726","2013-11-07",23.639999
"1727","2013-11-08",23.879999
"1728","2013-11-11",24.07
"1729","2013-11-12",24.940001
"1730","2013-11-13",25.610001
"1731","2013-11-14",25.469999
"1732","2013-11-15",25.49
"1733","2013-11-18",25.52
"1734","2013-11-19",25
"1735","2013-11-20",25.469999
"1736","2013-11-21",26.1
"1737","2013-11-22",25.93
"1738","2013-11-25",26
"1739","2013-11-26",26.66
"1740","2013-11-27",27.49
"1741","2013-11-29",27.09
"1742","2013-12-02",25.76
"1743","2013-12-03",26.290001
"1744","2013-12-04",26.5
"1745","2013-12-05",26.01
"1746","2013-12-06",26.549999
"1747","2013-12-09",26.33
"1748","2013-12-10",26.32
"1749","2013-12-11",26.09
"1750","2013-12-12",26.09
"1751","2013-12-13",26.33
"1752","2013-12-16",26.040001
"1753","2013-12-17",25.58
"1754","2013-12-18",25.709999
"1755","2013-12-19",25.190001
"1756","2013-12-20",25.35
"1757","2013-12-23",25.65
"1758","2013-12-24",25.68
"1759","2013-12-26",25.780001
"1760","2013-12-27",25.799999
"1761","2013-12-30",26.040001
"1762","2013-12-31",26.129999
"1763","2014-01-02",26.08
"1764","2014-01-03",25.559999
"1765","2014-01-06",25.219999
"1766","2014-01-07",25.1
"1767","2014-01-08",25.540001
"1768","2014-01-09",25.34
"1769","2014-01-10",24.6
"1770","2014-01-13",24.23
"1771","2014-01-14",24.370001
"1772","2014-01-15",25.57
"1773","2014-01-16",25.9
"1774","2014-01-17",26.32
"1775","2014-01-21",27.030001
"1776","2014-01-22",28.09
"1777","2014-01-23",27.540001
"1778","2014-01-24",26.59
"1779","2014-01-27",26.690001
"1780","2014-01-28",26.959999
"1781","2014-01-29",26.639999
"1782","2014-01-30",26.290001
"1783","2014-01-31",26.530001
"1784","2014-02-03",26.690001
"1785","2014-02-04",26.59
"1786","2014-02-05",26.52
"1787","2014-02-06",26.639999
"1788","2014-02-07",26.67
"1789","2014-02-10",26.389999
"1790","2014-02-11",26.6
"1791","2014-02-12",26.620001
"1792","2014-02-13",26.719999
"1793","2014-02-14",26.75
"1794","2014-02-18",27.02
"1795","2014-02-19",26.85
"1796","2014-02-20",27.08
"1797","2014-02-21",26.73
"1798","2014-02-24",27
"1799","2014-02-25",26.799999
"1800","2014-02-26",26.85
"1801","2014-02-27",26.82
"1802","2014-02-28",26.34
"1803","2014-03-03",26.15
"1804","2014-03-04",26.73
"1805","2014-03-05",26.440001
"1806","2014-03-06",25.52
"1807","2014-03-07",26.08
"1808","2014-03-10",24.959999
"1809","2014-03-11",26.969999
"1810","2014-03-12",26.48
"1811","2014-03-13",26.700001
"1812","2014-03-14",27.190001
"1813","2014-03-17",27.82
"1814","2014-03-18",29.57
"1815","2014-03-19",28.870001
"1816","2014-03-20",28.639999
"1817","2014-03-21",29.02
"1818","2014-03-24",28.780001
"1819","2014-03-25",28.969999
"1820","2014-03-26",29.110001
"1821","2014-03-27",28.85
"1822","2014-03-28",28.26
"1823","2014-03-31",29.09
"1824","2014-04-01",30.02
"1825","2014-04-02",30.49
"1826","2014-04-03",31.02
"1827","2014-04-04",30.68
"1828","2014-04-07",30.540001
"1829","2014-04-08",31.440001
"1830","2014-04-09",31.440001
"1831","2014-04-10",30.959999
"1832","2014-04-11",30.74
"1833","2014-04-14",30.959999
"1834","2014-04-15",30.68
"1835","2014-04-16",31.52
"1836","2014-04-17",32.060001
"1837","2014-04-21",32.009998
"1838","2014-04-22",32.77
"1839","2014-04-23",32.349998
"1840","2014-04-24",32.610001
"1841","2014-04-25",31.690001
"1842","2014-04-28",31.5
"1843","2014-04-29",31.389999
"1844","2014-04-30",31.65
"1845","2014-05-01",31.1
"1846","2014-05-02",31.709999
"1847","2014-05-05",31.24
"1848","2014-05-06",29.01
"1849","2014-05-07",29.15
"1850","2014-05-08",28.879999
"1851","2014-05-09",29.620001
"1852","2014-05-12",29.98
"1853","2014-05-13",29.780001
"1854","2014-05-14",29.1
"1855","2014-05-15",29.639999
"1856","2014-05-16",29.290001
"1857","2014-05-19",30.34
"1858","2014-05-20",29.809999
"1859","2014-05-21",29.77
"1860","2014-05-22",30.290001
"1861","2014-05-23",30.549999
"1862","2014-05-27",31.200001
"1863","2014-05-28",31.120001
"1864","2014-05-29",31.309999
"1865","2014-05-30",31.43
"1866","2014-06-02",31.65
"1867","2014-06-03",30.719999
"1868","2014-06-04",30.73
"1869","2014-06-05",31.25
"1870","2014-06-06",31.92
"1871","2014-06-09",32.049999
"1872","2014-06-10",31.540001
"1873","2014-06-11",32.259998
"1874","2014-06-12",32.889999
"1875","2014-06-13",34
"1876","2014-06-16",34.080002
"1877","2014-06-17",33.650002
"1878","2014-06-18",33.200001
"1879","2014-06-19",32.040001
"1880","2014-06-20",31.58
"1881","2014-06-23",31.51
"1882","2014-06-24",31.27
"1883","2014-06-25",31.690001
"1884","2014-06-26",30.77
"1885","2014-06-27",31.219999
"1886","2014-06-30",30.41
"1887","2014-07-01",30.950001
"1888","2014-07-02",30.809999
"1889","2014-07-03",31.16
"1890","2014-07-07",31.309999
"1891","2014-07-08",31.27
"1892","2014-07-09",31.48
"1893","2014-07-10",30.700001
"1894","2014-07-11",30.790001
"1895","2014-07-14",30.93
"1896","2014-07-15",30
"1897","2014-07-16",29.65
"1898","2014-07-17",29.049999
