"","date","JAN"
"2876","2018-06-05",3.9
"2877","2018-06-06",3.9
"2878","2018-06-07",3.95
"2879","2018-06-08",4.05
"2880","2018-06-11",4.15
"2881","2018-06-12",4.05
"2882","2018-06-13",3.85
"2883","2018-06-14",3.65
"2884","2018-06-15",3.45
"2885","2018-06-18",3.65
"2886","2018-06-19",3.45
"2887","2018-06-20",3.5
"2888","2018-06-21",3.45
"2889","2018-06-22",3.5
"2890","2018-06-25",3.6
"2891","2018-06-26",3.55
"2892","2018-06-27",3.4
"2893","2018-06-28",3.4
"2894","2018-06-29",3.45
"2895","2018-07-02",3.2
"2896","2018-07-03",3.2
"2897","2018-07-05",3.35
"2898","2018-07-06",3.3
"2899","2018-07-09",3.5
"2900","2018-07-10",3.5
"2901","2018-07-11",3.4
"2902","2018-07-12",3.8
"2903","2018-07-13",3.55
"2904","2018-07-16",3.55
"2905","2018-07-17",3.5
"2906","2018-07-18",3.4
"2907","2018-07-19",3.4
"2908","2018-07-20",3.4
"2909","2018-07-23",3.3
"2910","2018-07-24",3.3
"2911","2018-07-25",3.35
"2912","2018-07-26",3.4
"2913","2018-07-27",3.35
"2914","2018-07-30",3.4
"2915","2018-07-31",3.45
"2916","2018-08-01",3.5
"2917","2018-08-02",3.4
"2918","2018-08-03",3.4
"2919","2018-08-06",3.3
"2920","2018-08-07",3.35
"2921","2018-08-08",3.3
"2922","2018-08-09",3.2
"2923","2018-08-10",3.2
"2924","2018-08-13",3.15
"2925","2018-08-14",3.05
"2926","2018-08-15",3.4
"2927","2018-08-16",3.75
"2928","2018-08-17",3.6
"2929","2018-08-20",3.6
"2930","2018-08-21",3.45
"2931","2018-08-22",3.4
"2932","2018-08-23",3.55
"2933","2018-08-24",3.9
"2934","2018-08-27",3.95
"2935","2018-08-28",4.2
"2936","2018-08-29",5.15
"2937","2018-08-30",5.6
"2938","2018-08-31",5.35
"2939","2018-09-04",5.3
"2940","2018-09-05",5.05
"2941","2018-09-06",5.2
"2942","2018-09-07",5.3
"2943","2018-09-10",5.6
"2944","2018-09-11",6.1
"2945","2018-09-12",6.85
"2946","2018-09-13",6.2
"2947","2018-09-14",5.95
"2948","2018-09-17",6.05
"2949","2018-09-18",5.65
"2950","2018-09-19",5.35
"2951","2018-09-20",5.6
"2952","2018-09-21",5.5
"2953","2018-09-24",5.2
"2954","2018-09-25",5.1
"2955","2018-09-26",4.85
"2956","2018-09-27",4.8
"2957","2018-09-28",4.65
"2958","2018-10-01",4.5
"2959","2018-10-02",4.4
"2960","2018-10-03",4.55
"2961","2018-10-04",4.25
"2962","2018-10-05",4
"2963","2018-10-08",4
"2964","2018-10-09",4
"2965","2018-10-10",3.85
"2966","2018-10-11",3.9
"2967","2018-10-12",4
"2968","2018-10-15",3.8
"2969","2018-10-16",3.75
"2970","2018-10-17",3.75
"2971","2018-10-18",3.8
"2972","2018-10-19",3.75
"2973","2018-10-22",3.8
"2974","2018-10-23",3.8
"2975","2018-10-24",3.9
"2976","2018-10-25",3.85
"2977","2018-10-26",3.8
"2978","2018-10-29",3.75
"2979","2018-10-30",3.7
"2980","2018-10-31",3.8
"2981","2018-11-01",3.6
"2982","2018-11-02",3.5
"2983","2018-11-05",3.55
"2984","2018-11-06",3.65
"2985","2018-11-07",3.55
"2986","2018-11-08",3.4
"2987","2018-11-09",3.25
"2988","2018-11-12",3.1
"2989","2018-11-13",3.05
"2990","2018-11-14",2.85
"2991","2018-11-15",3.15
"2992","2018-11-16",2.85
"2993","2018-11-19",2.7
"2994","2018-11-20",2.9
"2995","2018-11-21",3
"2996","2018-11-23",3.75
"2997","2018-11-26",3.5
"2998","2018-11-27",3.1
"2999","2018-11-28",2.9
"3000","2018-11-29",2.85
"3001","2018-11-30",2.75
"3002","2018-12-03",3
"3003","2018-12-04",2.8
"3004","2018-12-06",2.75
"3005","2018-12-07",2.75
"3006","2018-12-10",2.7
"3007","2018-12-11",2.65
"3008","2018-12-12",2.85
"3009","2018-12-13",2.65
"3010","2018-12-14",2.65
"3011","2018-12-17",2.5
"3012","2018-12-18",2.25
"3013","2018-12-19",2.35
"3014","2018-12-20",2.15
"3015","2018-12-21",2
"3016","2018-12-24",1.8
"3017","2018-12-26",2
"3018","2018-12-27",2.35
"3019","2018-12-28",2.55
"3020","2018-12-31",2.2
"3021","2019-01-02",2.3
"3022","2019-01-03",2.15
"3023","2019-01-04",2.1
"3024","2019-01-07",2.25
"3025","2019-01-08",2.25
"3026","2019-01-09",2.45
"3027","2019-01-10",2.4
"3028","2019-01-11",2.4
"3029","2019-01-14",2.25
"3030","2019-01-15",2.45
"3031","2019-01-16",2.65
"3032","2019-01-17",2.6
"3033","2019-01-18",2.6
"3034","2019-01-22",2.5
"3035","2019-01-23",2.45
"3036","2019-01-24",2.6
"3037","2019-01-25",2.55
"3038","2019-01-28",2.3
"3039","2019-01-29",2.25
"3040","2019-01-30",2.2
"3041","2019-01-31",2.25
"3042","2019-02-01",2.2
"3043","2019-02-04",2.2
"3044","2019-02-05",2.25
"3045","2019-02-06",2.35
"3046","2019-02-07",2.25
"3047","2019-02-08",2.2
"3048","2019-02-11",2.25
"3049","2019-02-12",2.25
"3050","2019-02-13",2.2
"3051","2019-02-14",2.15
"3052","2019-02-15",2.15
"3053","2019-02-19",2.15
"3054","2019-02-20",2.15
"3055","2019-02-21",2.1
"3056","2019-02-22",2.1
"3057","2019-02-25",2.4
"3058","2019-02-26",2.5
"3059","2019-02-27",2.45
"3060","2019-02-28",2.45
"3061","2019-03-01",2.4
"3062","2019-03-04",2.4
"3063","2019-03-05",2.4
"3064","2019-03-06",2.25
"3065","2019-03-07",2.2
"3066","2019-03-08",2.2
"3067","2019-03-11",2.35
"3068","2019-03-12",2.7
"3069","2019-03-13",2.5
"3070","2019-03-14",2.9
"3071","2019-03-15",2.8
"3072","2019-03-18",2.65
"3073","2019-03-19",2.4
"3074","2019-03-20",2.65
"3075","2019-03-21",2.65
"3076","2019-03-22",2.35
"3077","2019-03-25",2.45
"3078","2019-03-26",2.7
"3079","2019-03-27",2.5
"3080","2019-03-28",2.45
"3081","2019-03-29",2.2
"3082","2019-04-01",2.85
"3083","2019-04-02",2.4
"3084","2019-04-03",2.5
"3085","2019-04-04",2.55
"3086","2019-04-05",2.55
"3087","2019-04-08",2.65
"3088","2019-04-09",2.8
"3089","2019-04-10",3
"3090","2019-04-11",2.9
"3091","2019-04-12",3
"3092","2019-04-15",2.95
"3093","2019-04-16",2.95
"3094","2019-04-17",2.9
"3095","2019-04-18",3.25
"3096","2019-04-22",3.63
"3097","2019-04-23",4.05
"3098","2019-04-24",4.7
"3099","2019-04-25",5.21
"3100","2019-04-26",5.02
"3101","2019-04-29",4.41
"3102","2019-04-30",4.5
"3103","2019-05-01",4.43
"3104","2019-05-02",4.95
"3105","2019-05-03",4.59
"3106","2019-05-06",4.74
"3107","2019-05-07",4.8
"3108","2019-05-08",4.59
"3109","2019-05-09",4.39
"3110","2019-05-10",4.53
"3111","2019-05-13",4.41
"3112","2019-05-14",4.52
"3113","2019-05-15",4.91
"3114","2019-05-16",4.65
"3115","2019-05-17",4.5
"3116","2019-05-20",4.54
"3117","2019-05-21",4.81
"3118","2019-05-22",4.94
"3119","2019-05-23",5.14
"3120","2019-05-24",5.5
"3121","2019-05-28",5.66
"3122","2019-05-29",4.96
"3123","2019-05-30",5.07
"3124","2019-05-31",5.15
"3125","2019-06-03",5.12
"3126","2019-06-04",4.99
"3127","2019-06-05",4.77
"3128","2019-06-06",4.58
"3129","2019-06-07",4.7
"3130","2019-06-10",4.63
"3131","2019-06-11",4.71
"3132","2019-06-12",4.76
"3133","2019-06-13",4.68
"3134","2019-06-14",4.52
"3135","2019-06-17",4.61
"3136","2019-06-18",4.47
"3137","2019-06-19",4.46
"3138","2019-06-20",4.6
"3139","2019-06-21",4.54
"3140","2019-06-24",4.69
"3141","2019-06-25",4.48
"3142","2019-06-26",4.27
"3143","2019-06-27",4.26
"3144","2019-06-28",4.39
"3145","2019-07-01",4.24
"3146","2019-07-02",4.05
"3147","2019-07-03",3.9
"3148","2019-07-05",4.09
"3149","2019-07-08",4.1
"3150","2019-07-09",3.82
"3151","2019-07-10",4.08
"3152","2019-07-11",4.3
"3153","2019-07-12",4.25
"3154","2019-07-15",4.3
"3155","2019-07-16",4.35
"3156","2019-07-17",4.31
"3157","2019-07-18",4.25
"3158","2019-07-19",4
"3159","2019-07-22",4.05
"3160","2019-07-23",3.98
"3161","2019-07-24",3.88
"3162","2019-07-25",4.09
"3163","2019-07-26",4.1
"3164","2019-07-29",3.9
"3165","2019-07-30",4
"3166","2019-07-31",3.92
"3167","2019-08-01",3.92
"3168","2019-08-02",4.01
"3169","2019-08-05",3.78
"3170","2019-08-06",3.57
"3171","2019-08-07",3.72
"3172","2019-08-08",3.69
"3173","2019-08-09",3.66
"3174","2019-08-12",3.52
"3175","2019-08-13",3.61
"3176","2019-08-14",3.5
"3177","2019-08-15",3.25
"3178","2019-08-16",3.45
"3179","2019-08-19",3.46
"3180","2019-08-20",3.22
"3181","2019-08-21",3.24
"3182","2019-08-22",3.48
"3183","2019-08-23",3.5
"3184","2019-08-26",6.05
"3185","2019-08-27",4.02
"3186","2019-08-28",3.93
"3187","2019-08-29",4.5
"3188","2019-08-30",4.3
"3189","2019-09-03",4.25
"3190","2019-09-04",4.25
"3191","2019-09-05",4.7
"3192","2019-09-06",4.48
"3193","2019-09-09",4.62
"3194","2019-09-10",4.27
"3195","2019-09-11",4.59
"3196","2019-09-12",4.16
"3197","2019-09-13",4.48
"3198","2019-09-16",4.41
"3199","2019-09-17",4.26
"3200","2019-09-18",3.96
"3201","2019-09-19",3.9
"3202","2019-09-20",3.86
"3203","2019-09-23",3.76
"3204","2019-09-24",3.58
"3205","2019-09-25",3.5
"3206","2019-09-26",3.21
"3207","2019-09-27",2.9
"3208","2019-09-30",2.8
"3209","2019-10-01",2.79
"3210","2019-10-02",2.69
"3211","2019-10-03",2.65
"3212","2019-10-04",2.51
"3213","2019-10-07",2.45
"3214","2019-10-08",2.39
"3215","2019-10-09",2.25
"3216","2019-10-10",2.26
"3217","2019-10-11",2.26
"3218","2019-10-14",2.52
"3219","2019-10-15",2.94
"3220","2019-10-16",3.21
"3221","2019-10-17",2.97
"3222","2019-10-18",2.64
"3223","2019-10-21",2.68
"3224","2019-10-22",2.72
"3225","2019-10-23",2.78
"3226","2019-10-24",2.73
"3227","2019-10-25",3.21
"3228","2019-10-28",2.98
"3229","2019-10-29",3.02
"3230","2019-10-30",3.15
"3231","2019-10-31",2.94
"3232","2019-11-01",3
"3233","2019-11-04",3.03
"3234","2019-11-05",3
"3235","2019-11-06",2.79
"3236","2019-11-07",2.63
"3237","2019-11-08",2.51
"3238","2019-11-11",2.58
"3239","2019-11-12",2.66
"3240","2019-11-13",2.53
"3241","2019-11-14",2.49
"3242","2019-11-15",2.41
"3243","2019-11-18",2.33
"3244","2019-11-19",2.24
"3245","2019-11-20",2.3
"3246","2019-11-21",2.4
"3247","2019-11-22",2.55
"3248","2019-11-25",3.94
"3249","2019-11-26",3.78
"3250","2019-11-27",3.88
"3251","2019-11-29",3.65
"3252","2019-12-02",3.33
"3253","2019-12-03",2.94
"3254","2019-12-04",3
"3255","2019-12-05",2.93
"3256","2019-12-06",2.9
"3257","2019-12-09",2.78
"3258","2019-12-10",2.81
"3259","2019-12-11",3.02
"3260","2019-12-12",2.92
"3261","2019-12-13",2.86
"3262","2019-12-16",2.84
"3263","2019-12-17",2.77
"3264","2019-12-18",2.75
"3265","2019-12-19",2.8
"3266","2019-12-20",2.8
"3267","2019-12-23",2.74
"3268","2019-12-24",2.75
"3269","2019-12-26",2.96
"3270","2019-12-27",2.93
"3271","2019-12-30",2.87
"3272","2019-12-31",2.96
"3273","2020-01-02",3.03
"3274","2020-01-03",3.1
"3275","2020-01-06",3.03
"3276","2020-01-07",3.13
"3277","2020-01-08",3.01
"3278","2020-01-09",2.99
"3279","2020-01-10",2.95
"3280","2020-01-13",3.01
"3281","2020-01-14",3
"3282","2020-01-15",3.19
"3283","2020-01-16",3.92
"3284","2020-01-17",3.7
"3285","2020-01-21",3.49
"3286","2020-01-22",3.38
"3287","2020-01-23",3.37
"3288","2020-01-24",3.29
"3289","2020-01-27",3.15
"3290","2020-01-28",3.17
"3291","2020-01-29",3.16
"3292","2020-01-30",3.11
"3293","2020-01-31",3.04
"3294","2020-02-03",3.22
"3295","2020-02-04",3.32
"3296","2020-02-05",3.13
"3297","2020-02-06",4.12
"3298","2020-02-07",3.85
"3299","2020-02-10",3.55
"3300","2020-02-11",3.51
"3301","2020-02-12",3.52
"3302","2020-02-13",3.65
"3303","2020-02-14",3.59
"3304","2020-02-18",3.59
"3305","2020-02-19",3.57
"3306","2020-02-20",3.5
"3307","2020-02-21",3.7
"3308","2020-02-24",3.55
"3309","2020-02-25",3.52
"3310","2020-02-26",3.54
"3311","2020-02-27",3.55
"3312","2020-02-28",3.5
"3313","2020-03-02",3.73
"3314","2020-03-03",3.7
"3315","2020-03-04",3.9
"3316","2020-03-05",3.78
"3317","2020-03-06",3.8
"3318","2020-03-09",3.53
"3319","2020-03-10",3.68
"3320","2020-03-11",3.56
"3321","2020-03-12",3.44
"3322","2020-03-13",3.29
"3323","2020-03-16",2.77
"3324","2020-03-17",2.63
"3325","2020-03-18",2.05
"3326","2020-03-19",2.24
"3327","2020-03-20",2.35
"3328","2020-03-23",2.13
"3329","2020-03-24",2.31
"3330","2020-03-25",2.25
"3331","2020-03-26",2.31
"3332","2020-03-27",2.23
"3333","2020-03-30",2.36
"3334","2020-03-31",2.24
"3335","2020-04-01",2.16
"3336","2020-04-02",2.1
"3337","2020-04-03",2.13
"3338","2020-04-06",2.23
"3339","2020-04-07",2.58
"3340","2020-04-08",2.89
"3341","2020-04-09",2.69
"3342","2020-04-13",2.61
"3343","2020-04-14",2.67
"3344","2020-04-15",2.56
"3345","2020-04-16",2.62
"3346","2020-04-17",2.55
"3347","2020-04-20",2.68
"3348","2020-04-21",2.57
"3349","2020-04-22",2.6
"3350","2020-04-23",2.58
"3351","2020-04-24",2.57
"3352","2020-04-27",2.62
"3353","2020-04-28",2.6
"3354","2020-04-29",2.59
"3355","2020-04-30",2.61
"3356","2020-05-01",2.55
"3357","2020-05-04",2.62
"3358","2020-05-05",2.59
"3359","2020-05-06",2.55
"3360","2020-05-07",2.54
"3361","2020-05-08",2.53
"3362","2020-05-11",2.45
"3363","2020-05-12",2.33
"3364","2020-05-13",2.38
"3365","2020-05-14",2.38
"3366","2020-05-15",2.47
"3367","2020-05-18",2.66
"3368","2020-05-19",2.68
"3369","2020-05-20",2.8
"3370","2020-05-21",2.65
"3371","2020-05-22",2.86
"3372","2020-05-26",3.1
"3373","2020-05-27",3.35
"3374","2020-05-28",3.16
"3375","2020-05-29",3.16
"3376","2020-06-01",3.28
"3377","2020-06-02",3.36
"3378","2020-06-03",3.42
"3379","2020-06-04",3.23
"3380","2020-06-05",3.18
"3381","2020-06-08",3.16
"3382","2020-06-09",3.23
"3383","2020-06-10",3.25
"3384","2020-06-11",2.81
"3385","2020-06-12",2.95
"3386","2020-06-15",3.07
"3387","2020-06-16",3.35
"3388","2020-06-17",3.67
"3389","2020-06-18",3.38
"3390","2020-06-19",3.38
"3391","2020-06-22",3.1
"3392","2020-06-23",3.21
"3393","2020-06-24",3.1
"3394","2020-06-25",3.11
"3395","2020-06-26",3
"3396","2020-06-29",3
"3397","2020-06-30",3.2
"3398","2020-07-01",3.21
"3399","2020-07-02",3.19
"3400","2020-07-06",3.23
"3401","2020-07-07",3.26
"3402","2020-07-08",3.45
"3403","2020-07-09",3.42
"3404","2020-07-10",3.56
"3405","2020-07-13",3.27
"3406","2020-07-14",3.07
"3407","2020-07-15",3.18
"3408","2020-07-16",3.33
"3409","2020-07-17",3.37
"3410","2020-07-20",3.49
"3411","2020-07-21",3.56
"3412","2020-07-22",3.49
"3413","2020-07-23",3.39
"3414","2020-07-24",3.4
"3415","2020-07-27",3.49
"3416","2020-07-28",3.54
"3417","2020-07-29",3.74
"3418","2020-07-30",3.86
"3419","2020-07-31",3.94
"3420","2020-08-03",4.22
"3421","2020-08-04",4.15
"3422","2020-08-05",3.98
"3423","2020-08-06",5.39
"3424","2020-08-07",4.16
"3425","2020-08-10",4.83
"3426","2020-08-11",5.01
"3427","2020-08-12",5.09
"3428","2020-08-13",4.53
"3429","2020-08-14",4.55
"3430","2020-08-17",4.75
"3431","2020-08-18",5.06
"3432","2020-08-19",5.86
"3433","2020-08-20",6.27
"3434","2020-08-21",7.15
"3435","2020-08-24",7.73
"3436","2020-08-25",7.25
"3437","2020-08-26",7.33
"3438","2020-08-27",7.63
"3439","2020-08-28",7.79
"3440","2020-08-31",6.98
"3441","2020-09-01",6.54
"3442","2020-09-02",6.18
"3443","2020-09-03",5.83
"3444","2020-09-04",6
"3445","2020-09-08",5.87
"3446","2020-09-09",6.1
"3447","2020-09-10",6.17
"3448","2020-09-11",5.91
"3449","2020-09-14",5.29
"3450","2020-09-15",5.18
"3451","2020-09-16",4.93
"3452","2020-09-17",4.73
"3453","2020-09-18",4.68
"3454","2020-09-21",4.35
"3455","2020-09-22",4.57
"3456","2020-09-23",4.33
"3457","2020-09-24",4.14
"3458","2020-09-25",4.28
"3459","2020-09-28",4.39
"3460","2020-09-29",4.48
"3461","2020-09-30",4.74
"3462","2020-10-01",4.77
"3463","2020-10-02",4.48
"3464","2020-10-05",4.24
"3465","2020-10-06",4.28
"3466","2020-10-07",4.48
"3467","2020-10-08",4.43
"3468","2020-10-09",4.34
"3469","2020-10-12",4.38
"3470","2020-10-13",4.27
"3471","2020-10-14",4.44
"3472","2020-10-15",4.38
"3473","2020-10-16",4.41
"3474","2020-10-19",4.44
"3475","2020-10-20",4.61
"3476","2020-10-21",4.43
"3477","2020-10-22",4.33
"3478","2020-10-23",4.27
"3479","2020-10-26",3.85
"3480","2020-10-27",3.5
"3481","2020-10-28",3.65
"3482","2020-10-29",3.93
"3483","2020-10-30",3.66
"3484","2020-11-02",3.56
"3485","2020-11-03",3.68
"3486","2020-11-04",3.68
"3487","2020-11-05",3.85
"3488","2020-11-06",3.8
"3489","2020-11-09",3.89
"3490","2020-11-10",3.9
"3491","2020-11-11",4.08
"3492","2020-11-12",4.05
"3493","2020-11-13",4.08
"3494","2020-11-16",4.24
"3495","2020-11-17",4.33
"3496","2020-11-18",4.2
"3497","2020-11-19",4.33
"3498","2020-11-20",4.44
"3499","2020-11-23",4.59
"3500","2020-11-24",4.51
"3501","2020-11-25",4.62
"3502","2020-11-27",4.5
