"","date","DYNT"
"1008","2010-12-31",3.15
"1009","2011-01-03",3.6
"1010","2011-01-04",3.5
"1011","2011-01-05",3.6
"1012","2011-01-06",3.6
"1013","2011-01-07",3.6
"1014","2011-01-10",3.6
"1015","2011-01-11",3.8
"1016","2011-01-12",3.9
"1017","2011-01-13",3.9
"1018","2011-01-14",4
"1019","2011-01-18",4.15
"1020","2011-01-19",4.1
"1021","2011-01-20",4
"1022","2011-01-21",4.1
"1023","2011-01-24",4.3
"1024","2011-01-25",4.5
"1025","2011-01-26",4.7
"1026","2011-01-27",4.65
"1027","2011-01-28",4.7
"1028","2011-01-31",4.65
"1029","2011-02-01",4.5
"1030","2011-02-02",4.6
"1031","2011-02-03",4.65
"1032","2011-02-04",4.55
"1033","2011-02-07",4.3
"1034","2011-02-08",4.6
"1035","2011-02-09",4.45
"1036","2011-02-10",4.45
"1037","2011-02-11",4.7
"1038","2011-02-14",4.5
"1039","2011-02-15",4.55
"1040","2011-02-16",4.7
"1041","2011-02-17",4.7
"1042","2011-02-18",4.45
"1043","2011-02-22",4.4
"1044","2011-02-23",4.55
"1045","2011-02-24",4.55
"1046","2011-02-25",4.4
"1047","2011-02-28",4.35
"1048","2011-03-01",4.25
"1049","2011-03-02",4.3
"1050","2011-03-03",4.7
"1051","2011-03-04",4.3
"1052","2011-03-07",4.55
"1053","2011-03-08",4.5
"1054","2011-03-09",5.1
"1055","2011-03-10",4.8
"1056","2011-03-11",4.9
"1057","2011-03-14",5.15
"1058","2011-03-15",5.05
"1059","2011-03-16",5.05
"1060","2011-03-17",5.1
"1061","2011-03-18",5.2
"1062","2011-03-21",5.4
"1063","2011-03-22",5.4
"1064","2011-03-23",5.3
"1065","2011-03-24",5.4
"1066","2011-03-25",5.4
"1067","2011-03-28",5
"1068","2011-03-29",4.9
"1069","2011-03-30",5.1
"1070","2011-03-31",5.85
"1071","2011-04-01",7.15
"1072","2011-04-04",8
"1073","2011-04-05",9.25
"1074","2011-04-06",8.5
"1075","2011-04-07",9
"1076","2011-04-08",8.35
"1077","2011-04-11",8.1
"1078","2011-04-12",8.1
"1079","2011-04-13",8
"1080","2011-04-14",8.7
"1081","2011-04-15",9
"1082","2011-04-18",8.7
"1083","2011-04-19",9.65
"1084","2011-04-20",9.5
"1085","2011-04-21",9.35
"1086","2011-04-25",8.95
"1087","2011-04-26",9
"1088","2011-04-27",9.05
"1089","2011-04-28",8.75
"1090","2011-04-29",8.6
"1091","2011-05-02",8.35
"1092","2011-05-03",8.35
"1093","2011-05-04",8.25
"1094","2011-05-05",8.05
"1095","2011-05-06",7.9
"1096","2011-05-09",8.75
"1097","2011-05-10",8.85
"1098","2011-05-11",9.9
"1099","2011-05-12",9.8
"1100","2011-05-13",8.75
"1101","2011-05-16",9.6
"1102","2011-05-17",9
"1103","2011-05-18",8.85
"1104","2011-05-19",8.35
"1105","2011-05-20",8.35
"1106","2011-05-23",8
"1107","2011-05-24",7.85
"1108","2011-05-25",8.3
"1109","2011-05-26",8
"1110","2011-05-27",7.65
"1111","2011-05-31",7.85
"1112","2011-06-01",7.6
"1113","2011-06-02",7.7
"1114","2011-06-03",7.4
"1115","2011-06-06",7.5
"1116","2011-06-07",7.4
"1117","2011-06-08",7.3
"1118","2011-06-09",7.05
"1119","2011-06-10",6.9
"1120","2011-06-13",6.7
"1121","2011-06-14",6.4
"1122","2011-06-15",6.7
"1123","2011-06-16",6.45
"1124","2011-06-17",6.8
"1125","2011-06-20",6.7
"1126","2011-06-21",6.55
"1127","2011-06-22",7.1
"1128","2011-06-23",7.05
"1129","2011-06-24",7.4
"1130","2011-06-27",7.3
"1131","2011-06-28",7.3
"1132","2011-06-29",7.15
"1133","2011-06-30",7.3
"1134","2011-07-01",7.45
"1135","2011-07-05",7.55
"1136","2011-07-06",7.5
"1137","2011-07-07",7.6
"1138","2011-07-08",7.35
"1139","2011-07-11",7
"1140","2011-07-12",6.8
"1141","2011-07-13",7.7
"1142","2011-07-14",8.5
"1143","2011-07-15",8.3
"1144","2011-07-18",8.05
"1145","2011-07-19",8.25
"1146","2011-07-20",8.2
"1147","2011-07-21",8.05
"1148","2011-07-22",8.3
"1149","2011-07-25",8.3
"1150","2011-07-26",8.05
"1151","2011-07-27",7.75
"1152","2011-07-28",7.8
"1153","2011-07-29",7.6
"1154","2011-08-01",7.6
"1155","2011-08-02",7.4
"1156","2011-08-03",7.3
"1157","2011-08-04",6.85
"1158","2011-08-05",6.85
"1159","2011-08-08",6.35
"1160","2011-08-09",6.5
"1161","2011-08-10",6.25
"1162","2011-08-11",6.5
"1163","2011-08-12",5.9
"1164","2011-08-15",5.75
"1165","2011-08-16",6
"1166","2011-08-17",5.75
"1167","2011-08-18",5.95
"1168","2011-08-19",6
"1169","2011-08-22",5.85
"1170","2011-08-23",5.6
"1171","2011-08-24",5.55
"1172","2011-08-25",5.45
"1173","2011-08-26",5.35
"1174","2011-08-29",5.5
"1175","2011-08-30",5.45
"1176","2011-08-31",5.6
"1177","2011-09-01",5.35
"1178","2011-09-02",5.35
"1179","2011-09-06",5.15
"1180","2011-09-07",5.15
"1181","2011-09-08",5.4
"1182","2011-09-09",5.4
"1183","2011-09-12",5.4
"1184","2011-09-13",5.4
"1185","2011-09-14",5.2
"1186","2011-09-15",5.05
"1187","2011-09-16",5.35
"1188","2011-09-19",5.75
"1189","2011-09-20",5.2
"1190","2011-09-21",5.3
"1191","2011-09-22",5.1
"1192","2011-09-23",5.5
"1193","2011-09-26",5.4
"1194","2011-09-27",5.3
"1195","2011-09-28",4.85
"1196","2011-09-29",4.35
"1197","2011-09-30",4
"1198","2011-10-03",3.55
"1199","2011-10-04",4
"1200","2011-10-05",3.5
"1201","2011-10-06",3.3
"1202","2011-10-07",3.4
"1203","2011-10-10",3.3
"1204","2011-10-11",3.25
"1205","2011-10-12",3.6
"1206","2011-10-13",3.65
"1207","2011-10-14",3.6
"1208","2011-10-17",3.75
"1209","2011-10-18",3.6
"1210","2011-10-19",3.55
"1211","2011-10-20",3.5
"1212","2011-10-21",3.7
"1213","2011-10-24",3.55
"1214","2011-10-25",3.6
"1215","2011-10-26",3.7
"1216","2011-10-27",4
"1217","2011-10-28",3.7
"1218","2011-10-31",3.65
"1219","2011-11-01",3.85
"1220","2011-11-02",3.85
"1221","2011-11-03",3.7
"1222","2011-11-04",3.7
"1223","2011-11-07",3.75
"1224","2011-11-08",3.75
"1225","2011-11-09",3.7
"1226","2011-11-10",3.75
"1227","2011-11-11",3.75
"1228","2011-11-14",3.75
"1229","2011-11-15",3.75
"1230","2011-11-16",3.75
"1231","2011-11-17",3.8
"1232","2011-11-18",3.75
"1233","2011-11-21",3.7
"1234","2011-11-22",3.6
"1235","2011-11-23",3.7
"1236","2011-11-25",3.75
"1237","2011-11-28",3.75
"1238","2011-11-29",3.75
"1239","2011-11-30",3.4
"1240","2011-12-01",3.7
"1241","2011-12-02",3.5
"1242","2011-12-05",3.3
"1243","2011-12-06",3.45
"1244","2011-12-07",3.35
"1245","2011-12-08",3.5
"1246","2011-12-09",3.35
"1247","2011-12-12",3.4
"1248","2011-12-13",3.45
"1249","2011-12-14",3.45
"1250","2011-12-15",3.3
"1251","2011-12-16",3.4
"1252","2011-12-19",3.35
"1253","2011-12-20",3.5
"1254","2011-12-21",3.7
"1255","2011-12-22",3.35
"1256","2011-12-23",3.45
"1257","2011-12-27",3.35
"1258","2011-12-28",3.45
"1259","2011-12-29",3.35
"1260","2011-12-30",3.4
"1261","2012-01-03",3.6
"1262","2012-01-04",3.5
"1263","2012-01-05",3.5
"1264","2012-01-06",3.55
"1265","2012-01-09",3.7
"1266","2012-01-10",3.95
"1267","2012-01-11",3.9
"1268","2012-01-12",3.9
"1269","2012-01-13",3.75
"1270","2012-01-17",3.85
"1271","2012-01-18",3.65
"1272","2012-01-19",3.85
"1273","2012-01-20",3.8
"1274","2012-01-23",4.15
"1275","2012-01-24",4.15
"1276","2012-01-25",4.05
"1277","2012-01-26",4.05
"1278","2012-01-27",4
"1279","2012-01-30",4
"1280","2012-01-31",4
"1281","2012-02-01",4.15
"1282","2012-02-02",4.1
"1283","2012-02-03",4.25
"1284","2012-02-06",4.25
"1285","2012-02-07",4.35
"1286","2012-02-08",4.45
"1287","2012-02-09",4.45
"1288","2012-02-10",4.35
"1289","2012-02-13",4.25
"1290","2012-02-14",4.55
"1291","2012-02-15",4.35
"1292","2012-02-16",4.6
"1293","2012-02-17",4.5
"1294","2012-02-21",4.3
"1295","2012-02-22",4.3
"1296","2012-02-23",4.2
"1297","2012-02-24",4.15
"1298","2012-02-27",4
"1299","2012-02-28",4.05
"1300","2012-02-29",4.05
"1301","2012-03-01",4.2
"1302","2012-03-02",4.2
"1303","2012-03-05",4.15
"1304","2012-03-06",3.95
"1305","2012-03-07",4.2
"1306","2012-03-08",4.15
"1307","2012-03-09",4.2
"1308","2012-03-12",4.2
"1309","2012-03-13",4.4
"1310","2012-03-14",4.35
"1311","2012-03-15",4.2
"1312","2012-03-16",4
"1313","2012-03-19",3.9
"1314","2012-03-20",3.9
"1315","2012-03-21",3.85
"1316","2012-03-22",3.85
"1317","2012-03-23",3.85
"1318","2012-03-26",3.85
"1319","2012-03-27",3.85
"1320","2012-03-28",3.8
"1321","2012-03-29",3.9
"1322","2012-03-30",3.9
"1323","2012-04-02",3.8
"1324","2012-04-03",3.95
"1325","2012-04-04",3.95
"1326","2012-04-05",3.8
"1327","2012-04-09",3.75
"1328","2012-04-10",3.75
"1329","2012-04-11",3.8
"1330","2012-04-12",3.9
"1331","2012-04-13",3.8
"1332","2012-04-16",3.8
"1333","2012-04-17",3.8
"1334","2012-04-18",3.75
"1335","2012-04-19",3.75
"1336","2012-04-20",3.65
"1337","2012-04-23",3.6
"1338","2012-04-24",3.6
"1339","2012-04-25",3.7
"1340","2012-04-26",3.7
"1341","2012-04-27",3.55
"1342","2012-04-30",3.65
"1343","2012-05-01",3.5
"1344","2012-05-02",3.65
"1345","2012-05-03",3.6
"1346","2012-05-04",3.45
"1347","2012-05-07",3.65
"1348","2012-05-08",3.65
"1349","2012-05-09",3.65
"1350","2012-05-10",3.6
"1351","2012-05-11",3.75
"1352","2012-05-14",3.75
"1353","2012-05-15",3.15
"1354","2012-05-16",3
"1355","2012-05-17",2.95
"1356","2012-05-18",2.95
"1357","2012-05-21",3
"1358","2012-05-22",3
"1359","2012-05-23",2.5
"1360","2012-05-24",2.5
"1361","2012-05-25",2.65
"1362","2012-05-29",2.65
"1363","2012-05-30",2.55
"1364","2012-05-31",2.55
"1365","2012-06-01",2.4
"1366","2012-06-04",2.4
"1367","2012-06-05",2.5
"1368","2012-06-06",2.5
"1369","2012-06-07",2.5
"1370","2012-06-08",2.4
"1371","2012-06-11",2.7
"1372","2012-06-12",2.6
"1373","2012-06-13",2.4
"1374","2012-06-14",2.4
"1375","2012-06-15",2.5
"1376","2012-06-18",2.5
"1377","2012-06-19",2.5
"1378","2012-06-20",2.7
"1379","2012-06-21",2.5
"1380","2012-06-22",2.5
"1381","2012-06-25",2.7
"1382","2012-06-26",2.65
"1383","2012-06-27",2.7
"1384","2012-06-28",2.6
"1385","2012-06-29",2.5
"1386","2012-07-02",2.5
"1387","2012-07-03",2.7
"1388","2012-07-05",2.45
"1389","2012-07-06",2.45
"1390","2012-07-09",2.5
"1391","2012-07-10",2.55
"1392","2012-07-11",2.35
"1393","2012-07-12",2.5
"1394","2012-07-13",2.5
"1395","2012-07-16",2.4
"1396","2012-07-17",2.4
"1397","2012-07-18",2.5
"1398","2012-07-19",2.45
"1399","2012-07-20",2.5
"1400","2012-07-23",2.5
"1401","2012-07-24",2.5
"1402","2012-07-25",2.45
"1403","2012-07-26",2.45
"1404","2012-07-27",2.45
"1405","2012-07-30",2.45
"1406","2012-07-31",2.4
"1407","2012-08-01",2.45
"1408","2012-08-02",2.5
"1409","2012-08-03",2.5
"1410","2012-08-06",2.45
"1411","2012-08-07",2.55
"1412","2012-08-08",2.6
"1413","2012-08-09",2.7
"1414","2012-08-10",2.6
"1415","2012-08-13",2.7
"1416","2012-08-14",2.95
"1417","2012-08-15",2.7
"1418","2012-08-16",2.8
"1419","2012-08-17",2.75
"1420","2012-08-20",2.85
"1421","2012-08-21",2.75
"1422","2012-08-22",2.95
"1423","2012-08-23",2.9
"1424","2012-08-24",2.65
"1425","2012-08-27",2.6
"1426","2012-08-28",2.7
"1427","2012-08-29",2.7
"1428","2012-08-30",2.5
"1429","2012-08-31",2.45
"1430","2012-09-04",2.65
"1431","2012-09-05",2.7
"1432","2012-09-06",2.75
"1433","2012-09-07",2.7
"1434","2012-09-10",2.7
"1435","2012-09-11",2.65
"1436","2012-09-12",2.75
"1437","2012-09-13",2.65
"1438","2012-09-14",2.65
"1439","2012-09-17",2.85
"1440","2012-09-18",2.65
"1441","2012-09-19",2.65
"1442","2012-09-20",2.65
"1443","2012-09-21",2.7
"1444","2012-09-24",2.65
"1445","2012-09-25",2.85
"1446","2012-09-26",2.85
"1447","2012-09-27",3.15
"1448","2012-09-28",3.25
"1449","2012-10-01",3.05
"1450","2012-10-02",2.9
"1451","2012-10-03",2.85
"1452","2012-10-04",2.8
"1453","2012-10-05",2.7
"1454","2012-10-08",2.7
"1455","2012-10-09",2.7
"1456","2012-10-10",2.7
"1457","2012-10-11",2.7
"1458","2012-10-12",2.6
"1459","2012-10-15",2.6
"1460","2012-10-16",2.85
"1461","2012-10-17",2.9
"1462","2012-10-18",2.8
"1463","2012-10-19",2.65
"1464","2012-10-22",2.65
"1465","2012-10-23",2.75
"1466","2012-10-24",2.6
"1467","2012-10-25",2.6
"1468","2012-10-26",2.6
"1469","2012-10-31",2.55
"1470","2012-11-01",2.55
"1471","2012-11-02",2.55
"1472","2012-11-05",2.6
"1473","2012-11-06",2.55
"1474","2012-11-07",2.55
"1475","2012-11-08",2.55
"1476","2012-11-09",2.45
"1477","2012-11-12",2.45
"1478","2012-11-13",2.45
"1479","2012-11-14",2.45
"1480","2012-11-15",2.25
"1481","2012-11-16",2.2
"1482","2012-11-19",2.25
"1483","2012-11-20",2.25
"1484","2012-11-21",2
"1485","2012-11-23",2
"1486","2012-11-26",2.2
"1487","2012-11-27",2.25
"1488","2012-11-28",2.25
"1489","2012-11-29",2.25
"1490","2012-11-30",2.15
"1491","2012-12-03",2.1
"1492","2012-12-04",2.15
"1493","2012-12-05",2.25
"1494","2012-12-06",2.1
"1495","2012-12-07",2.1
"1496","2012-12-10",2.05
"1497","2012-12-11",2.05
"1498","2012-12-12",2.25
"1499","2012-12-13",2.05
"1500","2012-12-14",2.2
"1501","2012-12-17",2.15
"1502","2012-12-18",2.1
"1503","2012-12-19",3.07
"1504","2012-12-20",3.58
"1505","2012-12-21",3.31
"1506","2012-12-24",3.41
"1507","2012-12-26",3.1
"1508","2012-12-27",3.09
"1509","2012-12-28",2.98
"1510","2012-12-31",2.85
"1511","2013-01-02",3.14
"1512","2013-01-03",3.05
"1513","2013-01-04",3.11
"1514","2013-01-07",3.09
"1515","2013-01-08",3.06
"1516","2013-01-09",3.02
"1517","2013-01-10",3.14
"1518","2013-01-11",3.05
"1519","2013-01-14",3
"1520","2013-01-15",3.12
"1521","2013-01-16",3.12
"1522","2013-01-17",3.05
"1523","2013-01-18",3.14
"1524","2013-01-22",3.35
"1525","2013-01-23",3.62
"1526","2013-01-24",3.75
"1527","2013-01-25",3.61
"1528","2013-01-28",3.56
"1529","2013-01-29",3.55
"1530","2013-01-30",3.55
"1531","2013-01-31",3.87
"1532","2013-02-01",3.75
"1533","2013-02-04",3.65
"1534","2013-02-05",3.53
"1535","2013-02-06",3.75
"1536","2013-02-07",3.61
"1537","2013-02-08",3.7
"1538","2013-02-11",3.66
"1539","2013-02-12",3.7
"1540","2013-02-13",3.23
"1541","2013-02-14",3.07
"1542","2013-02-15",2.95
"1543","2013-02-19",2.79
"1544","2013-02-20",2.68
"1545","2013-02-21",2.7
"1546","2013-02-22",2.63
"1547","2013-02-25",2.54
"1548","2013-02-26",2.5
"1549","2013-02-27",2.63
"1550","2013-02-28",2.57
"1551","2013-03-01",2.56
"1552","2013-03-04",2.54
"1553","2013-03-05",2.58
"1554","2013-03-06",2.42
"1555","2013-03-07",2.42
"1556","2013-03-08",2.42
"1557","2013-03-11",2.41
"1558","2013-03-12",2.44
"1559","2013-03-13",2.35
"1560","2013-03-14",2.79
"1561","2013-03-15",2.75
"1562","2013-03-18",2.73
"1563","2013-03-19",2.69
"1564","2013-03-20",2.56
"1565","2013-03-21",2.6
"1566","2013-03-22",2.65
"1567","2013-03-25",2.76
"1568","2013-03-26",2.65
"1569","2013-03-27",2.71
"1570","2013-03-28",2.69
"1571","2013-04-01",2.72
"1572","2013-04-02",2.69
"1573","2013-04-03",2.67
"1574","2013-04-04",2.6
"1575","2013-04-05",2.61
"1576","2013-04-08",2.57
"1577","2013-04-09",2.55
"1578","2013-04-10",2.53
"1579","2013-04-11",2.54
"1580","2013-04-12",2.55
"1581","2013-04-15",2.57
"1582","2013-04-16",2.57
"1583","2013-04-17",2.57
"1584","2013-04-18",2.58
"1585","2013-04-19",2.57
"1586","2013-04-22",2.6
"1587","2013-04-23",2.65
"1588","2013-04-24",2.65
"1589","2013-04-25",2.64
"1590","2013-04-26",2.63
"1591","2013-04-29",2.7
"1592","2013-04-30",2.67
"1593","2013-05-01",2.62
"1594","2013-05-02",2.82
"1595","2013-05-03",2.81
"1596","2013-05-06",2.85
"1597","2013-05-07",2.82
"1598","2013-05-08",2.85
"1599","2013-05-09",2.73
"1600","2013-05-10",2.77
"1601","2013-05-13",2.71
"1602","2013-05-14",2.55
"1603","2013-05-15",2.6
"1604","2013-05-16",2.63
"1605","2013-05-17",2.7
"1606","2013-05-20",2.7
"1607","2013-05-21",2.7
"1608","2013-05-22",2.69
"1609","2013-05-23",2.68
"1610","2013-05-24",2.58
"1611","2013-05-28",2.62
"1612","2013-05-29",2.75
"1613","2013-05-30",2.63
"1614","2013-05-31",2.62
"1615","2013-06-03",2.66
"1616","2013-06-04",2.65
"1617","2013-06-05",2.63
"1618","2013-06-06",2.72
"1619","2013-06-07",2.62
"1620","2013-06-10",2.6
"1621","2013-06-11",2.6
"1622","2013-06-12",2.6
"1623","2013-06-13",2.57
"1624","2013-06-14",2.73
"1625","2013-06-17",2.56
"1626","2013-06-18",2.62
"1627","2013-06-19",2.63
"1628","2013-06-20",2.57
"1629","2013-06-21",2.57
"1630","2013-06-24",2.55
"1631","2013-06-25",2.59
"1632","2013-06-26",2.59
"1633","2013-06-27",2.6
"1634","2013-06-28",2.61
"1635","2013-07-01",2.63
"1636","2013-07-02",2.5
"1637","2013-07-03",2.56
"1638","2013-07-05",2.51
"1639","2013-07-08",2.54
"1640","2013-07-09",2.55
"1641","2013-07-10",2.56
"1642","2013-07-11",2.55
"1643","2013-07-12",2.55
"1644","2013-07-15",2.54
"1645","2013-07-16",2.42
"1646","2013-07-17",2.43
"1647","2013-07-18",2.42
"1648","2013-07-19",2.42
"1649","2013-07-22",2.46
"1650","2013-07-23",2.42
"1651","2013-07-24",2.42
"1652","2013-07-25",2.38
"1653","2013-07-26",2.34
"1654","2013-07-29",2.34
"1655","2013-07-30",2.36
"1656","2013-07-31",2.39
"1657","2013-08-01",2.4
"1658","2013-08-02",2.5
"1659","2013-08-05",2.9
"1660","2013-08-06",5.57
"1661","2013-08-07",4.54
"1662","2013-08-08",3.8
"1663","2013-08-09",4.13
"1664","2013-08-12",4.19
"1665","2013-08-13",3.79
"1666","2013-08-14",3.66
"1667","2013-08-15",3.71
"1668","2013-08-16",3.67
"1669","2013-08-19",3.27
"1670","2013-08-20",3.41
"1671","2013-08-21",3.27
"1672","2013-08-22",3.38
"1673","2013-08-23",3.33
"1674","2013-08-26",3.45
"1675","2013-08-27",3.46
"1676","2013-08-28",3.38
"1677","2013-08-29",3.44
"1678","2013-08-30",3.42
"1679","2013-09-03",3.54
"1680","2013-09-04",3.44
"1681","2013-09-05",3.27
"1682","2013-09-06",3.2
"1683","2013-09-09",3.25
"1684","2013-09-10",3.32
"1685","2013-09-11",3.2
"1686","2013-09-12",3.29
"1687","2013-09-13",3.2
"1688","2013-09-16",3.17
"1689","2013-09-17",3.26
"1690","2013-09-18",3.25
"1691","2013-09-19",3.28
"1692","2013-09-20",3.24
"1693","2013-09-23",3.25
"1694","2013-09-24",3.18
"1695","2013-09-25",3.1
"1696","2013-09-26",3.04
"1697","2013-09-27",3.16
"1698","2013-09-30",3.16
"1699","2013-10-01",2.96
"1700","2013-10-02",2.99
"1701","2013-10-03",3.08
"1702","2013-10-04",3.09
"1703","2013-10-07",3.04
"1704","2013-10-08",3.04
"1705","2013-10-09",3.01
"1706","2013-10-10",3
"1707","2013-10-11",2.93
"1708","2013-10-14",2.9
"1709","2013-10-15",2.88
"1710","2013-10-16",2.89
"1711","2013-10-17",2.96
"1712","2013-10-18",2.89
"1713","2013-10-21",2.95
"1714","2013-10-22",2.93
"1715","2013-10-23",2.89
"1716","2013-10-24",2.92
"1717","2013-10-25",3.02
"1718","2013-10-28",2.93
"1719","2013-10-29",2.89
"1720","2013-10-30",2.89
"1721","2013-10-31",2.81
"1722","2013-11-01",2.92
"1723","2013-11-04",2.99
"1724","2013-11-05",2.98
"1725","2013-11-06",3.09
"1726","2013-11-07",2.96
"1727","2013-11-08",3.05
"1728","2013-11-11",3.12
"1729","2013-11-12",3.17
"1730","2013-11-13",3.1
"1731","2013-11-14",3.13
"1732","2013-11-15",3.39
"1733","2013-11-18",3.56
"1734","2013-11-19",3.99
"1735","2013-11-20",3.77
"1736","2013-11-21",3.95
"1737","2013-11-22",3.98
"1738","2013-11-25",3.98
"1739","2013-11-26",3.99
"1740","2013-11-27",4.04
"1741","2013-11-29",4.04
"1742","2013-12-02",4.84
"1743","2013-12-03",4.74
"1744","2013-12-04",4.57
"1745","2013-12-05",4.56
"1746","2013-12-06",4.55
"1747","2013-12-09",4.59
"1748","2013-12-10",4.68
"1749","2013-12-11",4.5
"1750","2013-12-12",4.6
"1751","2013-12-13",4.51
"1752","2013-12-16",4.57
"1753","2013-12-17",4.56
"1754","2013-12-18",4.52
"1755","2013-12-19",4.51
"1756","2013-12-20",4.61
"1757","2013-12-23",4.62
"1758","2013-12-24",4.6
"1759","2013-12-26",4.47
"1760","2013-12-27",4.53
"1761","2013-12-30",4.18
"1762","2013-12-31",4.15
"1763","2014-01-02",4.17
"1764","2014-01-03",4.18
"1765","2014-01-06",4.19
"1766","2014-01-07",4.14
"1767","2014-01-08",4.12
"1768","2014-01-09",4.24
"1769","2014-01-10",4.23
"1770","2014-01-13",4.16
"1771","2014-01-14",4.25
"1772","2014-01-15",4.21
"1773","2014-01-16",4.24
"1774","2014-01-17",4.24
"1775","2014-01-21",4.23
"1776","2014-01-22",4.16
"1777","2014-01-23",4.08
"1778","2014-01-24",4.04
"1779","2014-01-27",4
"1780","2014-01-28",4.1
"1781","2014-01-29",4.22
"1782","2014-01-30",4.25
"1783","2014-01-31",4.42
"1784","2014-02-03",4.93
"1785","2014-02-04",4.51
"1786","2014-02-05",4.59
"1787","2014-02-06",4.54
"1788","2014-02-07",4.92
"1789","2014-02-10",4.59
"1790","2014-02-11",4.6
"1791","2014-02-12",4.74
"1792","2014-02-13",4.58
"1793","2014-02-14",3.82
"1794","2014-02-18",3.76
"1795","2014-02-19",3.7
"1796","2014-02-20",3.69
"1797","2014-02-21",3.68
"1798","2014-02-24",3.72
"1799","2014-02-25",3.61
"1800","2014-02-26",3.63
"1801","2014-02-27",3.61
"1802","2014-02-28",3.63
"1803","2014-03-03",3.63
"1804","2014-03-04",3.66
"1805","2014-03-05",3.64
"1806","2014-03-06",3.65
"1807","2014-03-07",3.66
"1808","2014-03-10",3.51
"1809","2014-03-11",3.51
"1810","2014-03-12",3.5
"1811","2014-03-13",3.5
"1812","2014-03-14",3.32
"1813","2014-03-17",3.31
"1814","2014-03-18",3.29
"1815","2014-03-19",3.21
"1816","2014-03-20",3.25
"1817","2014-03-21",3.18
"1818","2014-03-24",3.12
"1819","2014-03-25",3.06
"1820","2014-03-26",3.11
"1821","2014-03-27",3.14
"1822","2014-03-28",2.92
"1823","2014-03-31",2.94
"1824","2014-04-01",3.1
"1825","2014-04-02",3.12
"1826","2014-04-03",3.06
"1827","2014-04-04",3.1
"1828","2014-04-07",3.19
"1829","2014-04-08",3.19
"1830","2014-04-09",3.18
"1831","2014-04-10",3.03
"1832","2014-04-11",3.03
"1833","2014-04-14",3.03
"1834","2014-04-15",2.99
"1835","2014-04-16",2.93
"1836","2014-04-17",2.91
"1837","2014-04-21",2.94
"1838","2014-04-22",2.93
"1839","2014-04-23",2.92
"1840","2014-04-24",2.99
"1841","2014-04-25",2.93
"1842","2014-04-28",2.94
"1843","2014-04-29",2.96
"1844","2014-04-30",2.98
"1845","2014-05-01",2.92
"1846","2014-05-02",2.94
"1847","2014-05-05",2.92
"1848","2014-05-06",2.94
"1849","2014-05-07",2.92
"1850","2014-05-08",2.9
"1851","2014-05-09",3.07
"1852","2014-05-12",3.19
"1853","2014-05-13",2.96
"1854","2014-05-14",3.03
"1855","2014-05-15",3
"1856","2014-05-16",2.92
"1857","2014-05-19",2.92
"1858","2014-05-20",2.92
"1859","2014-05-21",2.88
"1860","2014-05-22",2.95
"1861","2014-05-23",3
"1862","2014-05-27",3.04
"1863","2014-05-28",3.15
"1864","2014-05-29",3.15
"1865","2014-05-30",3.19
"1866","2014-06-02",3.25
"1867","2014-06-03",3.27
"1868","2014-06-04",3.39
"1869","2014-06-05",3.36
"1870","2014-06-06",3.4
"1871","2014-06-09",3.49
"1872","2014-06-10",3.58
"1873","2014-06-11",3.75
"1874","2014-06-12",3.96
"1875","2014-06-13",3.99
"1876","2014-06-16",3.82
"1877","2014-06-17",3.85
"1878","2014-06-18",3.89
"1879","2014-06-19",3.82
"1880","2014-06-20",3.71
"1881","2014-06-23",3.75
"1882","2014-06-24",3.59
"1883","2014-06-25",3.7
"1884","2014-06-26",3.7
"1885","2014-06-27",3.67
"1886","2014-06-30",3.72
"1887","2014-07-01",3.72
"1888","2014-07-02",3.69
"1889","2014-07-03",3.72
"1890","2014-07-07",3.88
"1891","2014-07-08",3.9
"1892","2014-07-09",3.98
"1893","2014-07-10",3.86
"1894","2014-07-11",3.9
"1895","2014-07-14",3.95
"1896","2014-07-15",3.96
"1897","2014-07-16",4.04
"1898","2014-07-17",4.01
"1899","2014-07-18",4.02
"1900","2014-07-21",3.97
"1901","2014-07-22",3.96
"1902","2014-07-23",4.15
"1903","2014-07-24",3.94
"1904","2014-07-25",4.15
"1905","2014-07-28",4.09
"1906","2014-07-29",4.48
"1907","2014-07-30",4.18
"1908","2014-07-31",4.12
"1909","2014-08-01",4.13
"1910","2014-08-04",3.97
"1911","2014-08-05",3.94
"1912","2014-08-06",3.94
"1913","2014-08-07",4.19
"1914","2014-08-08",4.2
"1915","2014-08-11",4.18
"1916","2014-08-12",4.15
"1917","2014-08-13",3.91
"1918","2014-08-14",3.91
"1919","2014-08-15",4.69
"1920","2014-08-18",4.42
"1921","2014-08-19",4.38
"1922","2014-08-20",4.22
"1923","2014-08-21",4.07
"1924","2014-08-22",4.03
"1925","2014-08-25",4.02
"1926","2014-08-26",4
"1927","2014-08-27",4.1
"1928","2014-08-28",4.1
"1929","2014-08-29",4.03
"1930","2014-09-02",4.05
"1931","2014-09-03",3.95
"1932","2014-09-04",4.01
"1933","2014-09-05",4.08
"1934","2014-09-08",4.15
"1935","2014-09-09",4.33
"1936","2014-09-10",4.27
"1937","2014-09-11",4.05
"1938","2014-09-12",4.07
"1939","2014-09-15",4.05
"1940","2014-09-16",4.21
"1941","2014-09-17",4.1
"1942","2014-09-18",4.05
"1943","2014-09-19",4.03
"1944","2014-09-22",4.02
