"","date","GIII"
"1002","2010-12-22",17.700001
"1003","2010-12-23",17.540001
"1004","2010-12-27",17.879999
"1005","2010-12-28",17.6
"1006","2010-12-29",17.665001
"1007","2010-12-30",17.695
"1008","2010-12-31",17.575001
"1009","2011-01-03",17.695
"1010","2011-01-04",17.75
"1011","2011-01-05",18.195
"1012","2011-01-06",18.200001
"1013","2011-01-07",18.059999
"1014","2011-01-10",17.975
"1015","2011-01-11",17.559999
"1016","2011-01-12",17.58
"1017","2011-01-13",17.700001
"1018","2011-01-14",18.094999
"1019","2011-01-18",18
"1020","2011-01-19",17.870001
"1021","2011-01-20",17.004999
"1022","2011-01-21",16.245001
"1023","2011-01-24",16.485001
"1024","2011-01-25",16.26
"1025","2011-01-26",17.264999
"1026","2011-01-27",17.745001
"1027","2011-01-28",17.459999
"1028","2011-01-31",17.445
"1029","2011-02-01",18.355
"1030","2011-02-02",18.025
"1031","2011-02-03",18.540001
"1032","2011-02-04",18.290001
"1033","2011-02-07",18.48
"1034","2011-02-08",18.514999
"1035","2011-02-09",18.77
"1036","2011-02-10",19.040001
"1037","2011-02-11",18.844999
"1038","2011-02-14",18.73
"1039","2011-02-15",18.24
"1040","2011-02-16",18.475
"1041","2011-02-17",18.59
"1042","2011-02-18",18.625
"1043","2011-02-22",18.545
"1044","2011-02-23",18.549999
"1045","2011-02-24",18.969999
"1046","2011-02-25",19.405001
"1047","2011-02-28",19.66
"1048","2011-03-01",19.299999
"1049","2011-03-02",19.440001
"1050","2011-03-03",19.535
"1051","2011-03-04",19.625
"1052","2011-03-07",19.385
"1053","2011-03-08",19.225
"1054","2011-03-09",18.924999
"1055","2011-03-10",18.440001
"1056","2011-03-11",18.129999
"1057","2011-03-14",18.26
"1058","2011-03-15",17.959999
"1059","2011-03-16",17.674999
"1060","2011-03-17",17.625
"1061","2011-03-18",17.125
"1062","2011-03-21",17.209999
"1063","2011-03-22",17.719999
"1064","2011-03-23",17.195
"1065","2011-03-24",17.030001
"1066","2011-03-25",17.34
"1067","2011-03-28",17.24
"1068","2011-03-29",17.450001
"1069","2011-03-30",17.940001
"1070","2011-03-31",18.785
"1071","2011-04-01",18.344999
"1072","2011-04-04",18.375
"1073","2011-04-05",18.825001
"1074","2011-04-06",18.9
"1075","2011-04-07",19
"1076","2011-04-08",19.004999
"1077","2011-04-11",19.084999
"1078","2011-04-12",19.135
"1079","2011-04-13",18.870001
"1080","2011-04-14",19.129999
"1081","2011-04-15",19.5
"1082","2011-04-18",19.360001
"1083","2011-04-19",20.195
"1084","2011-04-20",21.15
"1085","2011-04-21",21.235001
"1086","2011-04-25",21.855
"1087","2011-04-26",22.094999
"1088","2011-04-27",22.555
"1089","2011-04-28",22.275
"1090","2011-04-29",22.43
"1091","2011-05-02",21.375
"1092","2011-05-03",21.165001
"1093","2011-05-04",20.790001
"1094","2011-05-05",21.105
"1095","2011-05-06",20.959999
"1096","2011-05-09",21.855
"1097","2011-05-10",22.115
"1098","2011-05-11",21.82
"1099","2011-05-12",22.155001
"1100","2011-05-13",21.725
"1101","2011-05-16",21.174999
"1102","2011-05-17",20.82
"1103","2011-05-18",21.15
"1104","2011-05-19",21.59
"1105","2011-05-20",20.52
"1106","2011-05-23",20.075001
"1107","2011-05-24",20.305
"1108","2011-05-25",20.285
"1109","2011-05-26",20.635
"1110","2011-05-27",21.209999
"1111","2011-05-31",21.459999
"1112","2011-06-01",20.59
"1113","2011-06-02",19.99
"1114","2011-06-03",19.299999
"1115","2011-06-06",19.235001
"1116","2011-06-07",16.99
"1117","2011-06-08",16.709999
"1118","2011-06-09",16.709999
"1119","2011-06-10",16.559999
"1120","2011-06-13",16.754999
"1121","2011-06-14",16.945
"1122","2011-06-15",16.799999
"1123","2011-06-16",16.825001
"1124","2011-06-17",17.094999
"1125","2011-06-20",17.375
"1126","2011-06-21",18.1
"1127","2011-06-22",17.325001
"1128","2011-06-23",17.200001
"1129","2011-06-24",16.99
"1130","2011-06-27",16.950001
"1131","2011-06-28",16.860001
"1132","2011-06-29",16.58
"1133","2011-06-30",17.25
"1134","2011-07-01",17.75
"1135","2011-07-05",18.225
"1136","2011-07-06",18.535
"1137","2011-07-07",19
"1138","2011-07-08",18.184999
"1139","2011-07-11",17.6
"1140","2011-07-12",17.440001
"1141","2011-07-13",17.495001
"1142","2011-07-14",16.77
"1143","2011-07-15",16.745001
"1144","2011-07-18",16.27
"1145","2011-07-19",16.620001
"1146","2011-07-20",16.415001
"1147","2011-07-21",16.355
"1148","2011-07-22",16.309999
"1149","2011-07-25",15.85
"1150","2011-07-26",15.93
"1151","2011-07-27",15.02
"1152","2011-07-28",15.38
"1153","2011-07-29",15.435
"1154","2011-08-01",15.06
"1155","2011-08-02",14.345
"1156","2011-08-03",14.54
"1157","2011-08-04",13.49
"1158","2011-08-05",13.15
"1159","2011-08-08",11.82
"1160","2011-08-09",12.395
"1161","2011-08-10",11.76
"1162","2011-08-11",12.435
"1163","2011-08-12",12.38
"1164","2011-08-15",12.875
"1165","2011-08-16",12.625
"1166","2011-08-17",12.405
"1167","2011-08-18",11.27
"1168","2011-08-19",10.77
"1169","2011-08-22",11.14
"1170","2011-08-23",11.955
"1171","2011-08-24",12.475
"1172","2011-08-25",12.44
"1173","2011-08-26",12.74
"1174","2011-08-29",13.54
"1175","2011-08-30",13.68
"1176","2011-08-31",14.13
"1177","2011-09-01",14.26
"1178","2011-09-02",13.35
"1179","2011-09-06",13.075
"1180","2011-09-07",14.33
"1181","2011-09-08",11.91
"1182","2011-09-09",11.29
"1183","2011-09-12",10.995
"1184","2011-09-13",10.445
"1185","2011-09-14",10.74
"1186","2011-09-15",11.89
"1187","2011-09-16",12.075
"1188","2011-09-19",11.88
"1189","2011-09-20",11.88
"1190","2011-09-21",11.365
"1191","2011-09-22",10.91
"1192","2011-09-23",11.545
"1193","2011-09-26",11.59
"1194","2011-09-27",11.925
"1195","2011-09-28",12.265
"1196","2011-09-29",12.265
"1197","2011-09-30",11.43
"1198","2011-10-03",10.915
"1199","2011-10-04",11.875
"1200","2011-10-05",12.175
"1201","2011-10-06",12.8
"1202","2011-10-07",12.445
"1203","2011-10-10",13.23
"1204","2011-10-11",13.35
"1205","2011-10-12",13.565
"1206","2011-10-13",13.555
"1207","2011-10-14",14.055
"1208","2011-10-17",13.87
"1209","2011-10-18",13.685
"1210","2011-10-19",13.175
"1211","2011-10-20",12.785
"1212","2011-10-21",12.96
"1213","2011-10-24",13.195
"1214","2011-10-25",13.175
"1215","2011-10-26",13.4
"1216","2011-10-27",14.065
"1217","2011-10-28",13.935
"1218","2011-10-31",14.095
"1219","2011-11-01",13.565
"1220","2011-11-02",13.63
"1221","2011-11-03",13.19
"1222","2011-11-04",13.075
"1223","2011-11-07",12.85
"1224","2011-11-08",12.785
"1225","2011-11-09",11.955
"1226","2011-11-10",11.275
"1227","2011-11-11",11.27
"1228","2011-11-14",11.195
"1229","2011-11-15",11.31
"1230","2011-11-16",10.81
"1231","2011-11-17",10.35
"1232","2011-11-18",9.83
"1233","2011-11-21",9.61
"1234","2011-11-22",9.275
"1235","2011-11-23",9.13
"1236","2011-11-25",8.925
"1237","2011-11-28",8.99
"1238","2011-11-29",9.075
"1239","2011-11-30",9.215
"1240","2011-12-01",8.685
"1241","2011-12-02",9.1
"1242","2011-12-05",9.375
"1243","2011-12-06",9.5
"1244","2011-12-07",10.18
"1245","2011-12-08",12.01
"1246","2011-12-09",12.395
"1247","2011-12-12",12.205
"1248","2011-12-13",11.775
"1249","2011-12-14",11.605
"1250","2011-12-15",11.86
"1251","2011-12-16",12.075
"1252","2011-12-19",11.76
"1253","2011-12-20",12.2
"1254","2011-12-21",12.225
"1255","2011-12-22",12.455
"1256","2011-12-23",12.62
"1257","2011-12-27",12.73
"1258","2011-12-28",12.24
"1259","2011-12-29",12.495
"1260","2011-12-30",12.455
"1261","2012-01-03",12.405
"1262","2012-01-04",12.525
"1263","2012-01-05",12.095
"1264","2012-01-06",11.69
"1265","2012-01-09",11.475
"1266","2012-01-10",11.525
"1267","2012-01-11",11.625
"1268","2012-01-12",10.82
"1269","2012-01-13",11.115
"1270","2012-01-17",10.93
"1271","2012-01-18",11.09
"1272","2012-01-19",11.375
"1273","2012-01-20",12.31
"1274","2012-01-23",12.295
"1275","2012-01-24",12.23
"1276","2012-01-25",12.605
"1277","2012-01-26",12.09
"1278","2012-01-27",11.85
"1279","2012-01-30",11.61
"1280","2012-01-31",11.43
"1281","2012-02-01",11.665
"1282","2012-02-02",11.535
"1283","2012-02-03",11.97
"1284","2012-02-06",11.94
"1285","2012-02-07",12.08
"1286","2012-02-08",12.375
"1287","2012-02-09",12.41
"1288","2012-02-10",12.785
"1289","2012-02-13",12.96
"1290","2012-02-14",12.955
"1291","2012-02-15",12.74
"1292","2012-02-16",12.93
"1293","2012-02-17",13.11
"1294","2012-02-21",12.99
"1295","2012-02-22",12.965
"1296","2012-02-23",12.935
"1297","2012-02-24",12.91
"1298","2012-02-27",12.605
"1299","2012-02-28",12.545
"1300","2012-02-29",12.46
"1301","2012-03-01",12.335
"1302","2012-03-02",12.325
"1303","2012-03-05",12.27
"1304","2012-03-06",12.065
"1305","2012-03-07",11.835
"1306","2012-03-08",11.86
"1307","2012-03-09",12.37
"1308","2012-03-12",12.72
"1309","2012-03-13",13.19
"1310","2012-03-14",13.495
"1311","2012-03-15",13.525
"1312","2012-03-16",13.08
"1313","2012-03-19",12.885
"1314","2012-03-20",13.235
"1315","2012-03-21",13.305
"1316","2012-03-22",14.18
"1317","2012-03-23",14.11
"1318","2012-03-26",14.38
"1319","2012-03-27",14.585
"1320","2012-03-28",14.25
"1321","2012-03-29",14.265
"1322","2012-03-30",14.21
"1323","2012-04-02",13.88
"1324","2012-04-03",13.935
"1325","2012-04-04",13.965
"1326","2012-04-05",13.77
"1327","2012-04-09",13.54
"1328","2012-04-10",13.325
"1329","2012-04-11",13.56
"1330","2012-04-12",13.955
"1331","2012-04-13",13.785
"1332","2012-04-16",13.99
"1333","2012-04-17",13.995
"1334","2012-04-18",13.94
"1335","2012-04-19",13.91
"1336","2012-04-20",14.345
"1337","2012-04-23",13.67
"1338","2012-04-24",13.545
"1339","2012-04-25",13.805
"1340","2012-04-26",14.17
"1341","2012-04-27",13.96
"1342","2012-04-30",13.425
"1343","2012-05-01",13.13
"1344","2012-05-02",13.475
"1345","2012-05-03",13.23
"1346","2012-05-04",12.785
"1347","2012-05-07",12.655
"1348","2012-05-08",12.505
"1349","2012-05-09",12.84
"1350","2012-05-10",13.06
"1351","2012-05-11",12.855
"1352","2012-05-14",12.375
"1353","2012-05-15",12.245
"1354","2012-05-16",12.415
"1355","2012-05-17",12.205
"1356","2012-05-18",12.04
"1357","2012-05-21",12.045
"1358","2012-05-22",11.995
"1359","2012-05-23",11.9
"1360","2012-05-24",12.27
"1361","2012-05-25",12.35
"1362","2012-05-29",12.725
"1363","2012-05-30",12.395
"1364","2012-05-31",12.355
"1365","2012-06-01",12.085
"1366","2012-06-04",12
"1367","2012-06-05",12.465
"1368","2012-06-06",12.555
"1369","2012-06-07",12.565
"1370","2012-06-08",12.615
"1371","2012-06-11",12.205
"1372","2012-06-12",11.855
"1373","2012-06-13",11.415
"1374","2012-06-14",11.45
"1375","2012-06-15",11.7
"1376","2012-06-18",11.485
"1377","2012-06-19",12.19
"1378","2012-06-20",12.41
"1379","2012-06-21",12.25
"1380","2012-06-22",12.485
"1381","2012-06-25",12.04
"1382","2012-06-26",11.76
"1383","2012-06-27",11.09
"1384","2012-06-28",11.24
"1385","2012-06-29",11.845
"1386","2012-07-02",12.375
"1387","2012-07-03",12.48
"1388","2012-07-05",12.945
"1389","2012-07-06",13.015
"1390","2012-07-09",13.14
"1391","2012-07-10",13.4
"1392","2012-07-11",13.085
"1393","2012-07-12",12.75
"1394","2012-07-13",12.75
"1395","2012-07-16",12.765
"1396","2012-07-17",12.54
"1397","2012-07-18",13.025
"1398","2012-07-19",13.13
"1399","2012-07-20",12.34
"1400","2012-07-23",11.955
"1401","2012-07-24",11.915
"1402","2012-07-25",11.885
"1403","2012-07-26",12.235
"1404","2012-07-27",12.995
"1405","2012-07-30",13.12
"1406","2012-07-31",12.285
"1407","2012-08-01",11.785
"1408","2012-08-02",11.765
"1409","2012-08-03",12.165
"1410","2012-08-06",12.4
"1411","2012-08-07",13.075
"1412","2012-08-08",13.79
"1413","2012-08-09",14.455
"1414","2012-08-10",14.255
"1415","2012-08-13",13.895
"1416","2012-08-14",13.505
"1417","2012-08-15",13.665
"1418","2012-08-16",13.57
"1419","2012-08-17",14.25
"1420","2012-08-20",14.01
"1421","2012-08-21",14.73
"1422","2012-08-22",14.995
"1423","2012-08-23",14.845
"1424","2012-08-24",15.16
"1425","2012-08-27",15.245
"1426","2012-08-28",15.78
"1427","2012-08-29",15.885
"1428","2012-08-30",15.505
"1429","2012-08-31",15.87
"1430","2012-09-04",16.440001
"1431","2012-09-05",18.084999
"1432","2012-09-06",18.25
"1433","2012-09-07",18.200001
"1434","2012-09-10",17.785
"1435","2012-09-11",17.77
"1436","2012-09-12",18.030001
"1437","2012-09-13",18.375
"1438","2012-09-14",18.74
"1439","2012-09-17",18.530001
"1440","2012-09-18",18.299999
"1441","2012-09-19",18.610001
"1442","2012-09-20",18.16
"1443","2012-09-21",18.01
"1444","2012-09-24",18.075001
"1445","2012-09-25",17.92
"1446","2012-09-26",17.85
"1447","2012-09-27",18.25
"1448","2012-09-28",17.950001
"1449","2012-10-01",17.905001
"1450","2012-10-02",18.254999
"1451","2012-10-03",18.125
"1452","2012-10-04",18.285
"1453","2012-10-05",18.6
"1454","2012-10-08",18.24
"1455","2012-10-09",18.18
"1456","2012-10-10",18.455
"1457","2012-10-11",18.639999
"1458","2012-10-12",18.690001
"1459","2012-10-15",19.014999
"1460","2012-10-16",19.43
"1461","2012-10-17",19.190001
"1462","2012-10-18",18.805
"1463","2012-10-19",18.094999
"1464","2012-10-22",17.785
"1465","2012-10-23",18.129999
"1466","2012-10-24",18.26
"1467","2012-10-25",17.844999
"1468","2012-10-26",17.844999
"1469","2012-10-31",18.48
"1470","2012-11-01",18.5
"1471","2012-11-02",18.129999
"1472","2012-11-05",18.15
"1473","2012-11-06",18.584999
"1474","2012-11-07",18.52
"1475","2012-11-08",17.955
"1476","2012-11-09",17.805
"1477","2012-11-12",17.764999
"1478","2012-11-13",18.07
"1479","2012-11-14",17.105
"1480","2012-11-15",17.23
"1481","2012-11-16",17.745001
"1482","2012-11-19",17.834999
"1483","2012-11-20",19.195
"1484","2012-11-21",18.790001
"1485","2012-11-23",18.855
"1486","2012-11-26",18.645
"1487","2012-11-27",18.674999
"1488","2012-11-28",18.969999
"1489","2012-11-29",19.15
"1490","2012-11-30",19.025
"1491","2012-12-03",18.780001
"1492","2012-12-04",18.48
"1493","2012-12-05",18.084999
"1494","2012-12-06",18.485001
"1495","2012-12-07",18.35
"1496","2012-12-10",18.23
"1497","2012-12-11",18.15
"1498","2012-12-12",17.014999
"1499","2012-12-13",16.915001
"1500","2012-12-14",16.26
"1501","2012-12-17",17.48
"1502","2012-12-18",17.495001
"1503","2012-12-19",17.395
"1504","2012-12-20",17.235001
"1505","2012-12-21",17.094999
"1506","2012-12-24",16.9
"1507","2012-12-26",16.434999
"1508","2012-12-27",16.535
"1509","2012-12-28",16.549999
"1510","2012-12-31",17.115
"1511","2013-01-02",16.889999
"1512","2013-01-03",17.15
"1513","2013-01-04",17.290001
"1514","2013-01-07",17.415001
"1515","2013-01-08",17.809999
"1516","2013-01-09",17.52
"1517","2013-01-10",17.174999
"1518","2013-01-11",17.245001
"1519","2013-01-14",17.120001
"1520","2013-01-15",17.004999
"1521","2013-01-16",18.129999
"1522","2013-01-17",18.15
"1523","2013-01-18",18.110001
"1524","2013-01-22",18.075001
"1525","2013-01-23",17.700001
"1526","2013-01-24",17.83
"1527","2013-01-25",18.07
"1528","2013-01-28",18.485001
"1529","2013-01-29",18.299999
"1530","2013-01-30",17.905001
"1531","2013-01-31",17.945
"1532","2013-02-01",17.85
"1533","2013-02-04",17.485001
"1534","2013-02-05",18.105
"1535","2013-02-06",18.200001
"1536","2013-02-07",18.07
"1537","2013-02-08",18.035
"1538","2013-02-11",17.924999
"1539","2013-02-12",18
"1540","2013-02-13",18.125
"1541","2013-02-14",18.110001
"1542","2013-02-15",18.209999
"1543","2013-02-19",18.485001
"1544","2013-02-20",18.355
"1545","2013-02-21",17.795
"1546","2013-02-22",18.200001
"1547","2013-02-25",18.004999
"1548","2013-02-26",18.014999
"1549","2013-02-27",18.105
"1550","2013-02-28",18.25
"1551","2013-03-01",18.315001
"1552","2013-03-04",18.385
"1553","2013-03-05",18.85
"1554","2013-03-06",18.434999
"1555","2013-03-07",17.985001
"1556","2013-03-08",18.155001
"1557","2013-03-11",18.334999
"1558","2013-03-12",18.615
"1559","2013-03-13",18.6
"1560","2013-03-14",18.635
"1561","2013-03-15",18.700001
"1562","2013-03-18",18.66
"1563","2013-03-19",18.495001
"1564","2013-03-20",18.815001
"1565","2013-03-21",19
"1566","2013-03-22",19.43
"1567","2013-03-25",19.700001
"1568","2013-03-26",19.594999
"1569","2013-03-27",19.870001
"1570","2013-03-28",20.055
"1571","2013-04-01",19.665001
"1572","2013-04-02",19.67
"1573","2013-04-03",18.865
"1574","2013-04-04",19.049999
"1575","2013-04-05",19.205
"1576","2013-04-08",19.780001
"1577","2013-04-09",19.655001
"1578","2013-04-10",19.77
"1579","2013-04-11",19.940001
"1580","2013-04-12",19.684999
"1581","2013-04-15",18.885
"1582","2013-04-16",19.225
"1583","2013-04-17",19.280001
"1584","2013-04-18",18.725
"1585","2013-04-19",18.67
"1586","2013-04-22",19.32
"1587","2013-04-23",19.780001
"1588","2013-04-24",19.93
"1589","2013-04-25",20.18
"1590","2013-04-26",20.264999
"1591","2013-04-29",20.309999
"1592","2013-04-30",20.33
"1593","2013-05-01",19.780001
"1594","2013-05-02",20.01
"1595","2013-05-03",20.379999
"1596","2013-05-06",20.434999
"1597","2013-05-07",20.695
"1598","2013-05-08",21.139999
"1599","2013-05-09",20.934999
"1600","2013-05-10",21.08
"1601","2013-05-13",21.370001
"1602","2013-05-14",21.450001
"1603","2013-05-15",21.290001
"1604","2013-05-16",20.799999
"1605","2013-05-17",21.200001
"1606","2013-05-20",21.110001
"1607","2013-05-21",21.26
"1608","2013-05-22",20.754999
"1609","2013-05-23",20.75
"1610","2013-05-24",20.799999
"1611","2013-05-28",21
"1612","2013-05-29",21.285
"1613","2013-05-30",20.93
"1614","2013-05-31",21.055
"1615","2013-06-03",21.370001
"1616","2013-06-04",25.905001
"1617","2013-06-05",25.309999
"1618","2013-06-06",24.5
"1619","2013-06-07",24.389999
"1620","2013-06-10",24.635
"1621","2013-06-11",24.305
"1622","2013-06-12",24.245001
"1623","2013-06-13",24.415001
"1624","2013-06-14",24.5
"1625","2013-06-17",24.35
"1626","2013-06-18",24.385
"1627","2013-06-19",24.285
"1628","2013-06-20",23.495001
"1629","2013-06-21",23.434999
"1630","2013-06-24",22.764999
"1631","2013-06-25",23.66
"1632","2013-06-26",23.645
"1633","2013-06-27",23.9
"1634","2013-06-28",24.059999
"1635","2013-07-01",24.209999
"1636","2013-07-02",24.030001
"1637","2013-07-03",23.860001
"1638","2013-07-05",23.945
"1639","2013-07-08",24.325001
"1640","2013-07-09",24.795
"1641","2013-07-10",24.754999
"1642","2013-07-11",24.74
"1643","2013-07-12",24.68
"1644","2013-07-15",24.424999
"1645","2013-07-16",24.379999
"1646","2013-07-17",24.565001
"1647","2013-07-18",24.83
"1648","2013-07-19",24.799999
"1649","2013-07-22",25.02
"1650","2013-07-23",24.9
"1651","2013-07-24",25.02
"1652","2013-07-25",25.77
"1653","2013-07-26",25.370001
"1654","2013-07-29",25.5
"1655","2013-07-30",25.295
"1656","2013-07-31",25.73
"1657","2013-08-01",26.4
"1658","2013-08-02",26.465
"1659","2013-08-05",26.280001
"1660","2013-08-06",25.635
"1661","2013-08-07",25.08
"1662","2013-08-08",24.965
"1663","2013-08-09",25.65
"1664","2013-08-12",26.844999
"1665","2013-08-13",26.6
"1666","2013-08-14",26.530001
"1667","2013-08-15",25.799999
"1668","2013-08-16",24.99
"1669","2013-08-19",24.370001
"1670","2013-08-20",24.745001
"1671","2013-08-21",24.42
"1672","2013-08-22",24.375
"1673","2013-08-23",23.855
"1674","2013-08-26",23.040001
"1675","2013-08-27",22.790001
"1676","2013-08-28",22.705
"1677","2013-08-29",22.775
"1678","2013-08-30",22.905001
"1679","2013-09-03",23.504999
"1680","2013-09-04",27
"1681","2013-09-05",26.985001
"1682","2013-09-06",26.485001
"1683","2013-09-09",26.559999
"1684","2013-09-10",27.469999
"1685","2013-09-11",27.07
"1686","2013-09-12",26.825001
"1687","2013-09-13",26.52
"1688","2013-09-16",26.465
"1689","2013-09-17",26.91
"1690","2013-09-18",27.135
"1691","2013-09-19",27.605
"1692","2013-09-20",27.16
"1693","2013-09-23",26.995001
"1694","2013-09-24",27.275
"1695","2013-09-25",27.025
"1696","2013-09-26",27.52
"1697","2013-09-27",27.280001
"1698","2013-09-30",27.295
"1699","2013-10-01",27.5
"1700","2013-10-02",26.99
"1701","2013-10-03",27.725
"1702","2013-10-04",27.25
"1703","2013-10-07",26.235001
"1704","2013-10-08",25.790001
"1705","2013-10-09",27.035
"1706","2013-10-10",27.620001
"1707","2013-10-11",26.91
"1708","2013-10-14",27.745001
"1709","2013-10-15",26.465
"1710","2013-10-16",26.780001
"1711","2013-10-17",26.809999
"1712","2013-10-18",27.405001
"1713","2013-10-21",28.23
"1714","2013-10-22",28.190001
"1715","2013-10-23",28.1
"1716","2013-10-24",29.455
"1717","2013-10-25",28.135
"1718","2013-10-28",28.555
"1719","2013-10-29",29.344999
"1720","2013-10-30",28.975
"1721","2013-10-31",28.360001
"1722","2013-11-01",28.355
"1723","2013-11-04",27.934999
"1724","2013-11-05",28.07
"1725","2013-11-06",27.870001
"1726","2013-11-07",27.43
"1727","2013-11-08",27.129999
"1728","2013-11-11",27.799999
"1729","2013-11-12",27.715
"1730","2013-11-13",29.51
"1731","2013-11-14",29.485001
"1732","2013-11-15",29.459999
"1733","2013-11-18",28.785
"1734","2013-11-19",28.415001
"1735","2013-11-20",27.995001
"1736","2013-11-21",28.68
"1737","2013-11-22",29.1
"1738","2013-11-25",29.885
"1739","2013-11-26",29.855
"1740","2013-11-27",29.860001
"1741","2013-11-29",30.125
"1742","2013-12-02",28.745001
"1743","2013-12-03",29.145
"1744","2013-12-04",33.025002
"1745","2013-12-05",34.154999
"1746","2013-12-06",34.125
"1747","2013-12-09",33.915001
"1748","2013-12-10",33.740002
"1749","2013-12-11",33.009998
"1750","2013-12-12",32.93
"1751","2013-12-13",32.955002
"1752","2013-12-16",32.924999
"1753","2013-12-17",32.919998
"1754","2013-12-18",33.700001
"1755","2013-12-19",33.384998
"1756","2013-12-20",34.59
"1757","2013-12-23",34.814999
"1758","2013-12-24",36.945
"1759","2013-12-26",36.560001
"1760","2013-12-27",36.685001
"1761","2013-12-30",37.09
"1762","2013-12-31",36.98
"1763","2014-01-02",35.700001
"1764","2014-01-03",35.099998
"1765","2014-01-06",34.705002
"1766","2014-01-07",34.759998
"1767","2014-01-08",34.744999
"1768","2014-01-09",34.994999
"1769","2014-01-10",35.34
"1770","2014-01-13",35.035
"1771","2014-01-14",35.485001
"1772","2014-01-15",36.16
"1773","2014-01-16",35.744999
"1774","2014-01-17",35.715
"1775","2014-01-21",35.945
"1776","2014-01-22",36.099998
"1777","2014-01-23",35.764999
"1778","2014-01-24",34.535
"1779","2014-01-27",34.544998
"1780","2014-01-28",35.244999
"1781","2014-01-29",34.639999
"1782","2014-01-30",35.735001
"1783","2014-01-31",34.985001
"1784","2014-02-03",33.150002
"1785","2014-02-04",33.779999
"1786","2014-02-05",33.299999
"1787","2014-02-06",33.990002
"1788","2014-02-07",33.994999
"1789","2014-02-10",33.400002
"1790","2014-02-11",33.285
"1791","2014-02-12",33.095001
"1792","2014-02-13",33.599998
"1793","2014-02-14",33.82
"1794","2014-02-18",32.639999
"1795","2014-02-19",32.904999
"1796","2014-02-20",32.369999
"1797","2014-02-21",32.529999
"1798","2014-02-24",32.695
"1799","2014-02-25",33.785
"1800","2014-02-26",34.740002
"1801","2014-02-27",34.764999
"1802","2014-02-28",34.744999
"1803","2014-03-03",34.84
"1804","2014-03-04",35.884998
"1805","2014-03-05",36.235001
"1806","2014-03-06",36.645
"1807","2014-03-07",36.869999
"1808","2014-03-10",37.095001
"1809","2014-03-11",37.025002
"1810","2014-03-12",37.110001
"1811","2014-03-13",36.939999
"1812","2014-03-14",37.360001
"1813","2014-03-17",37.619999
"1814","2014-03-18",38.174999
"1815","2014-03-19",37.474998
"1816","2014-03-20",37.549999
"1817","2014-03-21",37.830002
"1818","2014-03-24",37.23
"1819","2014-03-25",35.895
"1820","2014-03-26",34.799999
"1821","2014-03-27",34.580002
"1822","2014-03-28",34.865002
"1823","2014-03-31",35.790001
"1824","2014-04-01",37.404999
"1825","2014-04-02",37.474998
"1826","2014-04-03",36.630001
"1827","2014-04-04",36.369999
"1828","2014-04-07",35.634998
"1829","2014-04-08",36.130001
"1830","2014-04-09",37.415001
"1831","2014-04-10",36.264999
"1832","2014-04-11",35.994999
"1833","2014-04-14",36.044998
"1834","2014-04-15",36
"1835","2014-04-16",37.325001
"1836","2014-04-17",36.395
"1837","2014-04-21",36.445
"1838","2014-04-22",36.48
"1839","2014-04-23",36.305
"1840","2014-04-24",36.345001
"1841","2014-04-25",36.330002
"1842","2014-04-28",36.834999
"1843","2014-04-29",36.294998
"1844","2014-04-30",35.884998
"1845","2014-05-01",36.25
"1846","2014-05-02",36.23
"1847","2014-05-05",36.775002
"1848","2014-05-06",35.395
"1849","2014-05-07",35.365002
"1850","2014-05-08",34.830002
"1851","2014-05-09",35.285
"1852","2014-05-12",36.814999
"1853","2014-05-13",36.57
"1854","2014-05-14",35.869999
"1855","2014-05-15",35.189999
"1856","2014-05-16",36.299999
"1857","2014-05-19",36.605
"1858","2014-05-20",35.595001
"1859","2014-05-21",36.189999
"1860","2014-05-22",36.139999
"1861","2014-05-23",36.200001
"1862","2014-05-27",36.575001
"1863","2014-05-28",35.939999
"1864","2014-05-29",36.365002
"1865","2014-05-30",36.66
"1866","2014-06-02",37.959999
"1867","2014-06-03",41.27
"1868","2014-06-04",41.380001
"1869","2014-06-05",41.584999
"1870","2014-06-06",41.334999
"1871","2014-06-09",41.439999
"1872","2014-06-10",41.415001
"1873","2014-06-11",40.674999
"1874","2014-06-12",40.224998
"1875","2014-06-13",40.209999
"1876","2014-06-16",40.5
"1877","2014-06-17",40.724998
"1878","2014-06-18",40.919998
"1879","2014-06-19",40.564999
"1880","2014-06-20",40.294998
"1881","2014-06-23",40.185001
"1882","2014-06-24",38.814999
"1883","2014-06-25",41.049999
"1884","2014-06-26",41.535
"1885","2014-06-27",40.915001
"1886","2014-06-30",40.830002
"1887","2014-07-01",40.695
"1888","2014-07-02",41.029999
"1889","2014-07-03",41.884998
"1890","2014-07-07",40.84
"1891","2014-07-08",40.299999
"1892","2014-07-09",40.189999
"1893","2014-07-10",38.865002
"1894","2014-07-11",39.389999
"1895","2014-07-14",39.150002
"1896","2014-07-15",39.154999
"1897","2014-07-16",39.73
"1898","2014-07-17",38.974998
"1899","2014-07-18",40.115002
"1900","2014-07-21",39.535
"1901","2014-07-22",40.009998
"1902","2014-07-23",40.285
"1903","2014-07-24",40.93
"1904","2014-07-25",39.82
"1905","2014-07-28",39.305
"1906","2014-07-29",40.244999
"1907","2014-07-30",40.32
"1908","2014-07-31",38.834999
"1909","2014-08-01",38.764999
"1910","2014-08-04",39.580002
"1911","2014-08-05",40.174999
