"","date","SKT"
"520","2009-01-26",15.61
"521","2009-01-27",15.57
"522","2009-01-28",16.58
"523","2009-01-29",15.425
"524","2009-01-30",15.15
"525","2009-02-02",15.42
"526","2009-02-03",15.25
"527","2009-02-04",15.03
"528","2009-02-05",14.71
"529","2009-02-06",15.885
"530","2009-02-09",15.935
"531","2009-02-10",14.835
"532","2009-02-11",15.105
"533","2009-02-12",14.95
"534","2009-02-13",14.095
"535","2009-02-17",13.355
"536","2009-02-18",14.18
"537","2009-02-19",14.005
"538","2009-02-20",14.745
"539","2009-02-23",13.86
"540","2009-02-24",14.945
"541","2009-02-25",14.96
"542","2009-02-26",14.09
"543","2009-02-27",13.8
"544","2009-03-02",12.96
"545","2009-03-03",13.33
"546","2009-03-04",13.785
"547","2009-03-05",13.14
"548","2009-03-06",13.195
"549","2009-03-09",13.295
"550","2009-03-10",14.705
"551","2009-03-11",14.32
"552","2009-03-12",14.95
"553","2009-03-13",14.915
"554","2009-03-16",13.74
"555","2009-03-17",14.49
"556","2009-03-18",15.01
"557","2009-03-19",14.505
"558","2009-03-20",13.74
"559","2009-03-23",15.63
"560","2009-03-24",14.6
"561","2009-03-25",14.7
"562","2009-03-26",14.915
"563","2009-03-27",14.315
"564","2009-03-30",13.765
"565","2009-03-31",15.43
"566","2009-04-01",15.305
"567","2009-04-02",15.8
"568","2009-04-03",17.235001
"569","2009-04-06",16.959999
"570","2009-04-07",15.6
"571","2009-04-08",16.305
"572","2009-04-09",17.450001
"573","2009-04-13",17.34
"574","2009-04-14",16.02
"575","2009-04-15",16.9
"576","2009-04-16",17.530001
"577","2009-04-17",17.190001
"578","2009-04-20",15.81
"579","2009-04-21",17.355
"580","2009-04-22",16.360001
"581","2009-04-23",17.004999
"582","2009-04-24",17.514999
"583","2009-04-27",17.07
"584","2009-04-28",16.825001
"585","2009-04-29",17.190001
"586","2009-04-30",16.66
"587","2009-05-01",15.61
"588","2009-05-04",16.684999
"589","2009-05-05",15.42
"590","2009-05-06",15.355
"591","2009-05-07",14.435
"592","2009-05-08",15.82
"593","2009-05-11",15.015
"594","2009-05-12",15.1
"595","2009-05-13",14.5
"596","2009-05-14",15.13
"597","2009-05-15",14.41
"598","2009-05-18",15.48
"599","2009-05-19",15.09
"600","2009-05-20",15.175
"601","2009-05-21",15.2
"602","2009-05-22",14.885
"603","2009-05-26",15.91
"604","2009-05-27",15.32
"605","2009-05-28",15.84
"606","2009-05-29",16.18
"607","2009-06-01",17.065001
"608","2009-06-02",16.82
"609","2009-06-03",16.719999
"610","2009-06-04",16.709999
"611","2009-06-05",16.645
"612","2009-06-08",16.700001
"613","2009-06-09",16.690001
"614","2009-06-10",16.365
"615","2009-06-11",15.895
"616","2009-06-12",16.405001
"617","2009-06-15",15.845
"618","2009-06-16",15.835
"619","2009-06-17",15.695
"620","2009-06-18",15.975
"621","2009-06-19",15.59
"622","2009-06-22",14.81
"623","2009-06-23",15.12
"624","2009-06-24",15.35
"625","2009-06-25",15.755
"626","2009-06-26",16.030001
"627","2009-06-29",15.995
"628","2009-06-30",16.215
"629","2009-07-01",16.27
"630","2009-07-02",15.4
"631","2009-07-06",15.895
"632","2009-07-07",15.205
"633","2009-07-08",14.975
"634","2009-07-09",14.685
"635","2009-07-10",14.905
"636","2009-07-13",15.49
"637","2009-07-14",15.69
"638","2009-07-15",16.469999
"639","2009-07-16",16.790001
"640","2009-07-17",16.594999
"641","2009-07-20",17.355
"642","2009-07-21",17.34
"643","2009-07-22",17.549999
"644","2009-07-23",17.969999
"645","2009-07-24",17.895
"646","2009-07-27",18.014999
"647","2009-07-28",17.73
"648","2009-07-29",17.530001
"649","2009-07-30",17.92
"650","2009-07-31",17.77
"651","2009-08-03",17.985001
"652","2009-08-04",18.605
"653","2009-08-05",19.1
"654","2009-08-06",18.735001
"655","2009-08-07",19.465
"656","2009-08-10",19.055
"657","2009-08-11",17.855
"658","2009-08-12",17.98
"659","2009-08-13",18.045
"660","2009-08-14",17.889999
"661","2009-08-17",17.040001
"662","2009-08-18",17.334999
"663","2009-08-19",17.285
"664","2009-08-20",18.014999
"665","2009-08-21",18.24
"666","2009-08-24",18.17
"667","2009-08-25",18.535
"668","2009-08-26",18.645
"669","2009-08-27",18.865
"670","2009-08-28",19.09
"671","2009-08-31",18.809999
"672","2009-09-01",17.934999
"673","2009-09-02",17.295
"674","2009-09-03",17.4
"675","2009-09-04",17.59
"676","2009-09-08",18.195
"677","2009-09-09",18.504999
"678","2009-09-10",18.67
"679","2009-09-11",18.615
"680","2009-09-14",19.115
"681","2009-09-15",19.52
"682","2009-09-16",20.360001
"683","2009-09-17",20.295
"684","2009-09-18",20.245001
"685","2009-09-21",19.715
"686","2009-09-22",20.209999
"687","2009-09-23",19.09
"688","2009-09-24",18.424999
"689","2009-09-25",18.370001
"690","2009-09-28",18.940001
"691","2009-09-29",18.610001
"692","2009-09-30",18.67
"693","2009-10-01",17.844999
"694","2009-10-02",18.040001
"695","2009-10-05",18.184999
"696","2009-10-06",18.129999
"697","2009-10-07",18.139999
"698","2009-10-08",18.535
"699","2009-10-09",18.799999
"700","2009-10-12",18.57
"701","2009-10-13",18.315001
"702","2009-10-14",19.135
"703","2009-10-15",19.415001
"704","2009-10-16",19.155001
"705","2009-10-19",19.135
"706","2009-10-20",18.620001
"707","2009-10-21",18.165001
"708","2009-10-22",18.57
"709","2009-10-23",18.5
"710","2009-10-26",18.525
"711","2009-10-27",18.665001
"712","2009-10-28",18.540001
"713","2009-10-29",19.209999
"714","2009-10-30",19.035
"715","2009-11-02",18.795
"716","2009-11-03",19.084999
"717","2009-11-04",18.565001
"718","2009-11-05",19.02
"719","2009-11-06",18.719999
"720","2009-11-09",19.715
"721","2009-11-10",19.51
"722","2009-11-11",19.945
"723","2009-11-12",19.514999
"724","2009-11-13",19.715
"725","2009-11-16",20.26
"726","2009-11-17",19.975
"727","2009-11-18",20.674999
"728","2009-11-19",20.040001
"729","2009-11-20",19.709999
"730","2009-11-23",19.844999
"731","2009-11-24",19.504999
"732","2009-11-25",19.66
"733","2009-11-27",19.195
"734","2009-11-30",19.625
"735","2009-12-01",19.719999
"736","2009-12-02",20.035
"737","2009-12-03",19.629999
"738","2009-12-04",20.434999
"739","2009-12-07",19.9
"740","2009-12-08",19.77
"741","2009-12-09",19.525
"742","2009-12-10",19.219999
"743","2009-12-11",19.245001
"744","2009-12-14",19.715
"745","2009-12-15",19.535
"746","2009-12-16",19.844999
"747","2009-12-17",19.85
"748","2009-12-18",19.82
"749","2009-12-21",20.08
"750","2009-12-22",20.135
"751","2009-12-23",19.98
"752","2009-12-24",20.075001
"753","2009-12-28",20.07
"754","2009-12-29",19.85
"755","2009-12-30",19.799999
"756","2009-12-31",19.495001
"757","2010-01-04",19.415001
"758","2010-01-05",19.745001
"759","2010-01-06",20.125
"760","2010-01-07",19.9
"761","2010-01-08",19.620001
"762","2010-01-11",19.709999
"763","2010-01-12",19.165001
"764","2010-01-13",20.08
"765","2010-01-14",20.105
"766","2010-01-15",19.955
"767","2010-01-19",20.4
"768","2010-01-20",19.93
"769","2010-01-21",19.254999
"770","2010-01-22",18.735001
"771","2010-01-25",18.9
"772","2010-01-26",18.860001
"773","2010-01-27",19.389999
"774","2010-01-28",19.475
"775","2010-01-29",19.15
"776","2010-02-01",19.184999
"777","2010-02-02",19.49
"778","2010-02-03",19.225
"779","2010-02-04",18.719999
"780","2010-02-05",19.15
"781","2010-02-08",18.674999
"782","2010-02-09",18.764999
"783","2010-02-10",18.76
"784","2010-02-11",19.120001
"785","2010-02-12",19.629999
"786","2010-02-16",20.424999
"787","2010-02-17",20.68
"788","2010-02-18",20.985001
"789","2010-02-19",20.875
"790","2010-02-22",20.860001
"791","2010-02-23",20.945
"792","2010-02-24",21.245001
"793","2010-02-25",21.15
"794","2010-02-26",20.834999
"795","2010-03-01",21.165001
"796","2010-03-02",21.205
"797","2010-03-03",20.805
"798","2010-03-04",20.815001
"799","2010-03-05",21.16
"800","2010-03-08",21.34
"801","2010-03-09",21.65
"802","2010-03-10",21.52
"803","2010-03-11",21.535
"804","2010-03-12",21.52
"805","2010-03-15",21.615
"806","2010-03-16",22.004999
"807","2010-03-17",21.93
"808","2010-03-18",22.225
"809","2010-03-19",21.405001
"810","2010-03-22",22.27
"811","2010-03-23",22.415001
"812","2010-03-24",22.094999
"813","2010-03-25",22.040001
"814","2010-03-26",21.639999
"815","2010-03-29",21.645
"816","2010-03-30",21.530001
"817","2010-03-31",21.58
"818","2010-04-01",21.735001
"819","2010-04-05",22.049999
"820","2010-04-06",22.215
"821","2010-04-07",21.555
"822","2010-04-08",21.559999
"823","2010-04-09",21.66
"824","2010-04-12",21.459999
"825","2010-04-13",22.08
"826","2010-04-14",21.91
"827","2010-04-15",21.309999
"828","2010-04-16",20.924999
"829","2010-04-19",20.924999
"830","2010-04-20",20.915001
"831","2010-04-21",21.115
"832","2010-04-22",21.465
"833","2010-04-23",21.795
"834","2010-04-26",21.940001
"835","2010-04-27",21.280001
"836","2010-04-28",20.945
"837","2010-04-29",21.6
"838","2010-04-30",20.799999
"839","2010-05-03",21.33
"840","2010-05-04",20.764999
"841","2010-05-05",20.75
"842","2010-05-06",20.184999
"843","2010-05-07",20.014999
"844","2010-05-10",21.365
"845","2010-05-11",21.584999
"846","2010-05-12",22.01
"847","2010-05-13",21.555
"848","2010-05-14",21
"849","2010-05-17",20.834999
"850","2010-05-18",20.465
"851","2010-05-19",20.139999
"852","2010-05-20",19.719999
"853","2010-05-21",20.790001
"854","2010-05-24",20.26
"855","2010-05-25",20.174999
"856","2010-05-26",19.905001
"857","2010-05-27",20.77
"858","2010-05-28",20.809999
"859","2010-06-01",20.559999
"860","2010-06-02",20.82
"861","2010-06-03",20.875
"862","2010-06-04",19.635
"863","2010-06-07",19.295
"864","2010-06-08",19.485001
"865","2010-06-09",19.415001
"866","2010-06-10",20.120001
"867","2010-06-11",20.445
"868","2010-06-14",20.645
"869","2010-06-15",21.075001
"870","2010-06-16",20.924999
"871","2010-06-17",20.965
"872","2010-06-18",21.035
"873","2010-06-21",20.905001
"874","2010-06-22",20.514999
"875","2010-06-23",20.549999
"876","2010-06-24",20.639999
"877","2010-06-25",21.315001
"878","2010-06-28",21.254999
"879","2010-06-29",20.875
"880","2010-06-30",20.690001
"881","2010-07-01",20.955
"882","2010-07-02",20.855
"883","2010-07-06",20.424999
"884","2010-07-07",21.26
"885","2010-07-08",21.379999
"886","2010-07-09",21.325001
"887","2010-07-12",21.405001
"888","2010-07-13",21.84
"889","2010-07-14",21.83
"890","2010-07-15",21.959999
"891","2010-07-16",21.6
"892","2010-07-19",21.969999
"893","2010-07-20",22.610001
"894","2010-07-21",21.549999
"895","2010-07-22",22.09
"896","2010-07-23",22.309999
"897","2010-07-26",22.85
"898","2010-07-27",22.725
"899","2010-07-28",22.57
"900","2010-07-29",22.389999
"901","2010-07-30",22.35
"902","2010-08-02",23.235001
"903","2010-08-03",22.975
"904","2010-08-04",23.07
"905","2010-08-05",22.690001
"906","2010-08-06",22.635
"907","2010-08-09",22.92
"908","2010-08-10",22.6
"909","2010-08-11",22.129999
"910","2010-08-12",21.895
"911","2010-08-13",21.975
"912","2010-08-16",22.125
"913","2010-08-17",22.799999
"914","2010-08-18",22.665001
"915","2010-08-19",22.040001
"916","2010-08-20",21.934999
"917","2010-08-23",21.855
"918","2010-08-24",21.885
"919","2010-08-25",22.415001
"920","2010-08-26",22.415001
"921","2010-08-27",22.805
"922","2010-08-30",22.865
"923","2010-08-31",23.110001
"924","2010-09-01",23.32
"925","2010-09-02",23.594999
"926","2010-09-03",23.945
"927","2010-09-07",23.35
"928","2010-09-08",23.379999
"929","2010-09-09",23.184999
"930","2010-09-10",23.125
"931","2010-09-13",23.575001
"932","2010-09-14",23.450001
"933","2010-09-15",23.52
"934","2010-09-16",23.514999
"935","2010-09-17",23.844999
"936","2010-09-20",24.475
"937","2010-09-21",24.27
"938","2010-09-22",23.895
"939","2010-09-23",23.115
"940","2010-09-24",23.76
"941","2010-09-27",23.635
"942","2010-09-28",23.58
"943","2010-09-29",23.459999
"944","2010-09-30",23.57
"945","2010-10-01",23.83
"946","2010-10-04",23.959999
"947","2010-10-05",24.309999
"948","2010-10-06",24.200001
"949","2010-10-07",24.264999
"950","2010-10-08",24.415001
"951","2010-10-11",24.17
"952","2010-10-12",23.965
"953","2010-10-13",24
"954","2010-10-14",23.799999
"955","2010-10-15",23.73
"956","2010-10-18",23.775
"957","2010-10-19",23.665001
"958","2010-10-20",24.115
"959","2010-10-21",23.924999
"960","2010-10-22",24.049999
"961","2010-10-25",24.195
"962","2010-10-26",24.065001
"963","2010-10-27",24.18
"964","2010-10-28",24.02
"965","2010-10-29",23.959999
"966","2010-11-01",23.885
"967","2010-11-02",24.334999
"968","2010-11-03",24.674999
"969","2010-11-04",25.379999
"970","2010-11-05",25.48
"971","2010-11-08",25.254999
