"","date","MCRB"
"524","2017-07-25",14.04
"525","2017-07-26",14.56
"526","2017-07-27",13.73
"527","2017-07-28",13.65
"528","2017-07-31",13.53
"529","2017-08-01",13.47
"530","2017-08-02",13.32
"531","2017-08-03",12.91
"532","2017-08-04",13.69
"533","2017-08-07",13.69
"534","2017-08-08",13.56
"535","2017-08-09",13.53
"536","2017-08-10",13.46
"537","2017-08-11",13.77
"538","2017-08-14",13.7
"539","2017-08-15",13.35
"540","2017-08-16",13.5
"541","2017-08-17",13.33
"542","2017-08-18",12.94
"543","2017-08-21",12.81
"544","2017-08-22",13.08
"545","2017-08-23",12.89
"546","2017-08-24",13.25
"547","2017-08-25",13.35
"548","2017-08-28",13.57
"549","2017-08-29",13.49
"550","2017-08-30",13.49
"551","2017-08-31",14.03
"552","2017-09-01",13.86
"553","2017-09-05",13.97
"554","2017-09-06",14.31
"555","2017-09-07",14.23
"556","2017-09-08",14.36
"557","2017-09-11",14.8
"558","2017-09-12",14.5
"559","2017-09-13",14
"560","2017-09-14",14.34
"561","2017-09-15",14.67
"562","2017-09-18",15.16
"563","2017-09-19",15.02
"564","2017-09-20",16.09
"565","2017-09-21",16.77
"566","2017-09-22",16.75
"567","2017-09-25",16.85
"568","2017-09-26",16.6
"569","2017-09-27",16.6
"570","2017-09-28",16.5
"571","2017-09-29",16.040001
"572","2017-10-02",12.3
"573","2017-10-03",12.64
"574","2017-10-04",12.41
"575","2017-10-05",12
"576","2017-10-06",11.92
"577","2017-10-09",11.53
"578","2017-10-10",11.5
"579","2017-10-11",10.97
"580","2017-10-12",10.87
"581","2017-10-13",10.99
"582","2017-10-16",10.81
"583","2017-10-17",10.93
"584","2017-10-18",10.45
"585","2017-10-19",10.3
"586","2017-10-20",9.98
"587","2017-10-23",9.95
"588","2017-10-24",10.37
"589","2017-10-25",10.01
"590","2017-10-26",9.79
"591","2017-10-27",9.75
"592","2017-10-30",9.98
"593","2017-10-31",10.04
"594","2017-11-01",9.68
"595","2017-11-02",9.64
"596","2017-11-03",9.97
"597","2017-11-06",9.98
"598","2017-11-07",9.58
"599","2017-11-08",9.98
"600","2017-11-09",9.97
"601","2017-11-10",10.34
"602","2017-11-13",9.66
"603","2017-11-14",9.52
"604","2017-11-15",9.15
"605","2017-11-16",9.32
"606","2017-11-17",9.41
"607","2017-11-20",9.38
"608","2017-11-21",9.4
"609","2017-11-22",9.41
"610","2017-11-24",9.54
"611","2017-11-27",10.38
"612","2017-11-28",10.36
"613","2017-11-29",10.24
"614","2017-11-30",10.5
"615","2017-12-01",10.55
"616","2017-12-04",9.9
"617","2017-12-05",9.87
"618","2017-12-06",9.79
"619","2017-12-07",10.06
"620","2017-12-08",10.2
"621","2017-12-11",10.19
"622","2017-12-12",9.85
"623","2017-12-13",10.08
"624","2017-12-14",9.84
"625","2017-12-15",9.95
"626","2017-12-18",10.2
"627","2017-12-19",10.14
"628","2017-12-20",10.47
"629","2017-12-21",10.13
"630","2017-12-22",10.15
"631","2017-12-26",10.25
"632","2017-12-27",10.21
"633","2017-12-28",10.31
"634","2017-12-29",10.14
"635","2018-01-02",10.55
"636","2018-01-03",10.79
"637","2018-01-04",10.6
"638","2018-01-05",10.61
"639","2018-01-08",10.24
"640","2018-01-09",10.02
"641","2018-01-10",10.48
"642","2018-01-11",10.63
"643","2018-01-12",10.52
"644","2018-01-16",10.09
"645","2018-01-17",10.2
"646","2018-01-18",10.25
"647","2018-01-19",10.57
"648","2018-01-22",10.81
"649","2018-01-23",11.16
"650","2018-01-24",10.96
"651","2018-01-25",11.05
"652","2018-01-26",11.02
"653","2018-01-29",10.95
"654","2018-01-30",10.42
"655","2018-01-31",10.1
"656","2018-02-01",9.97
"657","2018-02-02",9.46
"658","2018-02-05",8.94
"659","2018-02-06",8.7
"660","2018-02-07",9.08
"661","2018-02-08",8.58
"662","2018-02-09",8.45
"663","2018-02-12",8.68
"664","2018-02-13",8.63
"665","2018-02-14",8.87
"666","2018-02-15",9.24
"667","2018-02-16",9.42
"668","2018-02-20",9.43
"669","2018-02-21",9.51
"670","2018-02-22",9.66
"671","2018-02-23",9.81
"672","2018-02-26",10.08
"673","2018-02-27",9.86
"674","2018-02-28",9.5
"675","2018-03-01",9.54
"676","2018-03-02",9.9
"677","2018-03-05",9.85
"678","2018-03-06",9.55
"679","2018-03-07",9.74
"680","2018-03-08",9.74
"681","2018-03-09",9.35
"682","2018-03-12",9.21
"683","2018-03-13",9.14
"684","2018-03-14",9.02
"685","2018-03-15",8.96
"686","2018-03-16",8.98
"687","2018-03-19",8.91
"688","2018-03-20",8.73
"689","2018-03-21",8.86
"690","2018-03-22",8.6
"691","2018-03-23",8.2
"692","2018-03-26",8.17
"693","2018-03-27",7.84
"694","2018-03-28",7.42
"695","2018-03-29",7.34
"696","2018-04-02",6.91
"697","2018-04-03",7.4
"698","2018-04-04",7.73
"699","2018-04-05",7.56
"700","2018-04-06",7.16
"701","2018-04-09",7.11
"702","2018-04-10",7.4
"703","2018-04-11",7.71
"704","2018-04-12",7.9
"705","2018-04-13",7.64
"706","2018-04-16",7.67
"707","2018-04-17",8.43
"708","2018-04-18",8.4
"709","2018-04-19",7.9
"710","2018-04-20",7.73
"711","2018-04-23",7.61
"712","2018-04-24",7.7
"713","2018-04-25",7.55
"714","2018-04-26",7.7
"715","2018-04-27",7.97
"716","2018-04-30",7.67
"717","2018-05-01",7.8
"718","2018-05-02",7.93
"719","2018-05-03",8.01
"720","2018-05-04",8.02
"721","2018-05-07",8.18
"722","2018-05-08",8.27
"723","2018-05-09",8.18
"724","2018-05-10",8.21
"725","2018-05-11",8.32
"726","2018-05-14",8.27
"727","2018-05-15",8.15
"728","2018-05-16",8.81
"729","2018-05-17",8.35
"730","2018-05-18",7.77
"731","2018-05-21",7.52
"732","2018-05-22",7.98
"733","2018-05-23",8.11
"734","2018-05-24",8.05
"735","2018-05-25",8.35
"736","2018-05-29",8.16
"737","2018-05-30",8.2
"738","2018-05-31",8.05
"739","2018-06-01",7.96
"740","2018-06-04",7.59
"741","2018-06-05",8.42
"742","2018-06-06",8.67
"743","2018-06-07",8.46
"744","2018-06-08",8.3
"745","2018-06-11",8.58
"746","2018-06-12",8.77
"747","2018-06-13",8.51
"748","2018-06-14",8.61
"749","2018-06-15",8.5
"750","2018-06-18",8.74
"751","2018-06-19",8.88
"752","2018-06-20",9.55
"753","2018-06-21",9.04
"754","2018-06-22",9.51
"755","2018-06-25",9.25
"756","2018-06-26",9.09
"757","2018-06-27",9.01
"758","2018-06-28",9.2
"759","2018-06-29",8.6
"760","2018-07-02",8.54
"761","2018-07-03",8.83
"762","2018-07-05",8.92
"763","2018-07-06",9.21
"764","2018-07-09",9.23
"765","2018-07-10",8.96
"766","2018-07-11",8.69
"767","2018-07-12",8.81
"768","2018-07-13",8.75
"769","2018-07-16",8.03
"770","2018-07-17",8
"771","2018-07-18",7.96
"772","2018-07-19",8.27
"773","2018-07-20",8.12
"774","2018-07-23",8.01
"775","2018-07-24",7.79
"776","2018-07-25",7.94
"777","2018-07-26",8.1
"778","2018-07-27",7.39
"779","2018-07-30",7.33
"780","2018-07-31",7.57
"781","2018-08-01",7.43
"782","2018-08-02",7.41
"783","2018-08-03",7.55
"784","2018-08-06",7.43
"785","2018-08-07",7.64
"786","2018-08-08",8.1
"787","2018-08-09",8.09
"788","2018-08-10",7.93
"789","2018-08-13",8
"790","2018-08-14",8.12
"791","2018-08-15",7.73
"792","2018-08-16",8.04
"793","2018-08-17",8.06
"794","2018-08-20",7.81
"795","2018-08-21",8.18
"796","2018-08-22",8.4
"797","2018-08-23",8.18
"798","2018-08-24",8.23
"799","2018-08-27",8.12
"800","2018-08-28",8.11
"801","2018-08-29",8.61
"802","2018-08-30",8.47
"803","2018-08-31",8.78
"804","2018-09-04",8.66
"805","2018-09-05",9.2
"806","2018-09-06",8.75
"807","2018-09-07",8.94
"808","2018-09-10",8.455
"809","2018-09-11",8.005
"810","2018-09-12",7.61
"811","2018-09-13",7.8
"812","2018-09-14",7.81
"813","2018-09-17",7.44
"814","2018-09-18",7.41
"815","2018-09-19",7.53
"816","2018-09-20",7.44
"817","2018-09-21",7.48
"818","2018-09-24",7.92
"819","2018-09-25",7.7
"820","2018-09-26",7.43
"821","2018-09-27",7.58
"822","2018-09-28",7.59
"823","2018-10-01",7.25
"824","2018-10-02",7.52
"825","2018-10-03",7.38
"826","2018-10-04",7.3
"827","2018-10-05",7.01
"828","2018-10-08",6.75
"829","2018-10-09",6.59
"830","2018-10-10",6.56
"831","2018-10-11",6.34
"832","2018-10-12",6.34
"833","2018-10-15",6.15
"834","2018-10-16",6.71
"835","2018-10-17",6.82
"836","2018-10-18",6.62
"837","2018-10-19",6.53
"838","2018-10-22",6.6
"839","2018-10-23",6.58
"840","2018-10-24",6.38
"841","2018-10-25",6.28
"842","2018-10-26",6.18
"843","2018-10-29",6.06
"844","2018-10-30",6.69
"845","2018-10-31",6.87
"846","2018-11-01",7.09
"847","2018-11-02",7.28
"848","2018-11-05",7.52
"849","2018-11-06",7.63
"850","2018-11-07",8.09
"851","2018-11-08",8.88
"852","2018-11-09",8.4
"853","2018-11-12",8
"854","2018-11-13",8.09
"855","2018-11-14",8.28
"856","2018-11-15",8.21
"857","2018-11-16",8.21
"858","2018-11-19",8.01
"859","2018-11-20",8.17
"860","2018-11-21",8.28
"861","2018-11-23",8.02
"862","2018-11-26",8.07
"863","2018-11-27",7.96
"864","2018-11-28",8.38
"865","2018-11-29",8.79
"866","2018-11-30",8.35
"867","2018-12-03",8.15
"868","2018-12-04",8.01
"869","2018-12-06",7.91
"870","2018-12-07",7.65
"871","2018-12-10",7.39
"872","2018-12-11",6.92
"873","2018-12-12",7.21
"874","2018-12-13",6.69
"875","2018-12-14",6.39
"876","2018-12-17",6.24
"877","2018-12-18",5.58
"878","2018-12-19",5.85
"879","2018-12-20",5.23
"880","2018-12-21",4.84
"881","2018-12-24",4.68
"882","2018-12-26",4.95
"883","2018-12-27",4.61
"884","2018-12-28",4.78
"885","2018-12-31",4.52
"886","2019-01-02",4.83
"887","2019-01-03",5.13
"888","2019-01-04",5.52
"889","2019-01-07",5.58
"890","2019-01-08",5.5
"891","2019-01-09",5.98
"892","2019-01-10",6.21
"893","2019-01-11",6.38
"894","2019-01-14",6.07
"895","2019-01-15",6.2
"896","2019-01-16",5.95
"897","2019-01-17",5.65
"898","2019-01-18",5.71
"899","2019-01-22",5.65
"900","2019-01-23",5.42
"901","2019-01-24",5.41
"902","2019-01-25",6.01
"903","2019-01-28",6.01
"904","2019-01-29",6.04
"905","2019-01-30",6.13
"906","2019-01-31",6.16
"907","2019-02-01",6.38
"908","2019-02-04",6.6
"909","2019-02-05",6.47
"910","2019-02-06",6.15
"911","2019-02-07",6.01
"912","2019-02-08",5.99
"913","2019-02-11",5.98
"914","2019-02-12",6
"915","2019-02-13",5.99
"916","2019-02-14",5.85
"917","2019-02-15",6.11
"918","2019-02-19",6
"919","2019-02-20",5.89
"920","2019-02-21",5.83
"921","2019-02-22",5.9
"922","2019-02-25",5.94
"923","2019-02-26",6.16
"924","2019-02-27",5.96
"925","2019-02-28",6.13
"926","2019-03-01",6.15
"927","2019-03-04",6.28
"928","2019-03-05",6.35
"929","2019-03-06",6.12
"930","2019-03-07",5.23
"931","2019-03-08",5.11
"932","2019-03-11",6.38
"933","2019-03-12",6.81
"934","2019-03-13",7.21
"935","2019-03-14",6.66
"936","2019-03-15",6.58
"937","2019-03-18",6.57
"938","2019-03-19",6.65
"939","2019-03-20",6.76
"940","2019-03-21",6.7
"941","2019-03-22",6.22
"942","2019-03-25",6.33
"943","2019-03-26",6.35
"944","2019-03-27",6.71
"945","2019-03-28",6.96
"946","2019-03-29",6.87
"947","2019-04-01",6.62
"948","2019-04-02",6.6
"949","2019-04-03",6.4
"950","2019-04-04",6.21
"951","2019-04-05",6.43
"952","2019-04-08",6.78
"953","2019-04-09",6.55
"954","2019-04-10",6.6
"955","2019-04-11",6.7
"956","2019-04-12",6.79
"957","2019-04-15",6.82
"958","2019-04-16",6.97
"959","2019-04-17",6.84
"960","2019-04-18",6.9
"961","2019-04-22",6.92
"962","2019-04-23",7
"963","2019-04-24",6.85
"964","2019-04-25",6.93
"965","2019-04-26",7.35
"966","2019-04-29",6.95
"967","2019-04-30",6.54
"968","2019-05-01",6.11
"969","2019-05-02",5.35
"970","2019-05-03",5.04
"971","2019-05-06",5.07
"972","2019-05-07",4.88
"973","2019-05-08",4.76
"974","2019-05-09",4.78
"975","2019-05-10",4.6
"976","2019-05-13",4.26
"977","2019-05-14",4.25
"978","2019-05-15",4.23
"979","2019-05-16",4.31
"980","2019-05-17",4.13
"981","2019-05-20",4.22
"982","2019-05-21",4.41
"983","2019-05-22",4.49
"984","2019-05-23",4.1
"985","2019-05-24",3.97
"986","2019-05-28",3.83
"987","2019-05-29",3.67
"988","2019-05-30",3.52
"989","2019-05-31",3.41
"990","2019-06-03",3.62
