"","date","COTY"
"582","2015-10-02",26.889999
"583","2015-10-05",28
"584","2015-10-06",27.24
"585","2015-10-07",26.6
"586","2015-10-08",27.370001
"587","2015-10-09",27.950001
"588","2015-10-12",28.559999
"589","2015-10-13",28.459999
"590","2015-10-14",27.690001
"591","2015-10-15",28.290001
"592","2015-10-16",28.51
"593","2015-10-19",28.5
"594","2015-10-20",28.92
"595","2015-10-21",28.049999
"596","2015-10-22",28.08
"597","2015-10-23",28.59
"598","2015-10-26",28.58
"599","2015-10-27",28.4
"600","2015-10-28",28.719999
"601","2015-10-29",28.940001
"602","2015-10-30",28.950001
"603","2015-11-02",29.66
"604","2015-11-03",29.610001
"605","2015-11-04",29.950001
"606","2015-11-05",28.219999
"607","2015-11-06",28.5
"608","2015-11-09",28.440001
"609","2015-11-10",29.879999
"610","2015-11-11",30.360001
"611","2015-11-12",29.18
"612","2015-11-13",28.67
"613","2015-11-16",27.57
"614","2015-11-17",26.5
"615","2015-11-18",26.98
"616","2015-11-19",26.82
"617","2015-11-20",27.139999
"618","2015-11-23",27.93
"619","2015-11-24",28.360001
"620","2015-11-25",28.92
"621","2015-11-27",28.940001
"622","2015-11-30",27.780001
"623","2015-12-01",27.85
"624","2015-12-02",27.41
"625","2015-12-03",26.67
"626","2015-12-04",26.879999
"627","2015-12-07",27.309999
"628","2015-12-08",27.41
"629","2015-12-09",28.26
"630","2015-12-10",27.889999
"631","2015-12-11",26.709999
"632","2015-12-14",26.6
"633","2015-12-15",27.32
"634","2015-12-16",27.860001
"635","2015-12-17",27.549999
"636","2015-12-18",26.809999
"637","2015-12-21",26.98
"638","2015-12-22",26.299999
"639","2015-12-23",26.469999
"640","2015-12-24",26.4
"641","2015-12-28",25.969999
"642","2015-12-29",25.879999
"643","2015-12-30",25.440001
"644","2015-12-31",25.629999
"645","2016-01-04",24.950001
"646","2016-01-05",24.940001
"647","2016-01-06",24.17
"648","2016-01-07",23.469999
"649","2016-01-08",23.43
"650","2016-01-11",22.75
"651","2016-01-12",23.15
"652","2016-01-13",22.57
"653","2016-01-14",22.139999
"654","2016-01-15",21.790001
"655","2016-01-19",21.950001
"656","2016-01-20",22.950001
"657","2016-01-21",22.450001
"658","2016-01-22",22.9
"659","2016-01-25",22.450001
"660","2016-01-26",23.16
"661","2016-01-27",23.219999
"662","2016-01-28",23.450001
"663","2016-01-29",24.610001
"664","2016-02-01",24.309999
"665","2016-02-02",24.709999
"666","2016-02-03",24.610001
"667","2016-02-04",28.360001
"668","2016-02-05",28.049999
"669","2016-02-08",26.690001
"670","2016-02-09",27.41
"671","2016-02-10",27.030001
"672","2016-02-11",26.75
"673","2016-02-12",26.48
"674","2016-02-16",27
"675","2016-02-17",28.969999
"676","2016-02-18",28.889999
"677","2016-02-19",28.84
"678","2016-02-22",28.809999
"679","2016-02-23",28.73
"680","2016-02-24",29.41
"681","2016-02-25",29.469999
"682","2016-02-26",28.91
"683","2016-02-29",28.48
"684","2016-03-01",28.440001
"685","2016-03-02",28.92
"686","2016-03-03",28.110001
"687","2016-03-04",27.620001
"688","2016-03-07",27.440001
"689","2016-03-08",27.639999
"690","2016-03-09",27.34
"691","2016-03-10",27.6
"692","2016-03-11",27.52
"693","2016-03-14",27.200001
"694","2016-03-15",26.99
"695","2016-03-16",26.940001
"696","2016-03-17",27.190001
"697","2016-03-18",27.950001
"698","2016-03-21",27.01
"699","2016-03-22",26.709999
"700","2016-03-23",26.469999
"701","2016-03-24",26.690001
"702","2016-03-28",27.129999
"703","2016-03-29",27.48
"704","2016-03-30",27.66
"705","2016-03-31",27.83
"706","2016-04-01",29
"707","2016-04-04",28.790001
"708","2016-04-05",28.389999
"709","2016-04-06",29.030001
"710","2016-04-07",28.91
"711","2016-04-08",28.950001
"712","2016-04-11",28.49
"713","2016-04-12",29.18
"714","2016-04-13",29.809999
"715","2016-04-14",29.58
"716","2016-04-15",30.59
"717","2016-04-18",30.370001
"718","2016-04-19",30
"719","2016-04-20",29.959999
"720","2016-04-21",29.700001
"721","2016-04-22",29.51
"722","2016-04-25",29.799999
"723","2016-04-26",29.629999
"724","2016-04-27",29.98
"725","2016-04-28",30.030001
"726","2016-04-29",30.4
"727","2016-05-02",31.059999
"728","2016-05-03",28.35
"729","2016-05-04",27.280001
"730","2016-05-05",26.99
"731","2016-05-06",26.860001
"732","2016-05-09",26.6
"733","2016-05-10",26.950001
"734","2016-05-11",26.200001
"735","2016-05-12",25.870001
"736","2016-05-13",25.5
"737","2016-05-16",25.49
"738","2016-05-17",26
"739","2016-05-18",25.290001
"740","2016-05-19",25.129999
"741","2016-05-20",25.209999
"742","2016-05-23",25.780001
"743","2016-05-24",26.059999
"744","2016-05-25",25.75
"745","2016-05-26",26.1
"746","2016-05-27",26.26
"747","2016-05-31",26.34
"748","2016-06-01",26.59
"749","2016-06-02",26.83
"750","2016-06-03",26.27
"751","2016-06-06",26.84
"752","2016-06-07",26.360001
"753","2016-06-08",26.309999
"754","2016-06-09",26.719999
"755","2016-06-10",26.889999
"756","2016-06-13",26.360001
"757","2016-06-14",26.51
"758","2016-06-15",26.4
"759","2016-06-16",26.25
"760","2016-06-17",26.25
"761","2016-06-20",26.33
"762","2016-06-21",26.370001
"763","2016-06-22",26.51
"764","2016-06-23",26.73
"765","2016-06-24",25.360001
"766","2016-06-27",25.34
"767","2016-06-28",25.35
"768","2016-06-29",25.709999
"769","2016-06-30",25.99
"770","2016-07-01",26.219999
"771","2016-07-05",26.18
"772","2016-07-06",26.200001
"773","2016-07-07",26.440001
"774","2016-07-08",27.139999
"775","2016-07-11",27.09
"776","2016-07-12",27.219999
"777","2016-07-13",27.27
"778","2016-07-14",27.41
"779","2016-07-15",27.6
"780","2016-07-18",27.700001
"781","2016-07-19",27.299999
"782","2016-07-20",27.129999
"783","2016-07-21",26.620001
"784","2016-07-22",26.6
"785","2016-07-25",26.700001
"786","2016-07-26",27.059999
"787","2016-07-27",26.76
"788","2016-07-28",26.6
"789","2016-07-29",26.870001
"790","2016-08-01",26.91
"791","2016-08-02",26.860001
"792","2016-08-03",27.09
"793","2016-08-04",27.190001
"794","2016-08-05",27.639999
"795","2016-08-08",28.01
"796","2016-08-09",27.65
"797","2016-08-10",27.99
"798","2016-08-11",28.950001
"799","2016-08-12",28.969999
"800","2016-08-15",29.75
"801","2016-08-16",28.280001
"802","2016-08-17",27.709999
"803","2016-08-18",28.58
"804","2016-08-19",28.67
"805","2016-08-22",28.91
"806","2016-08-23",28.24
"807","2016-08-24",27.809999
"808","2016-08-25",27.639999
"809","2016-08-26",27.530001
"810","2016-08-29",27.450001
"811","2016-08-30",27.27
"812","2016-08-31",26.950001
"813","2016-09-01",25.709999
"814","2016-09-02",26.43
"815","2016-09-06",25.879999
"816","2016-09-07",25.1
"817","2016-09-08",24.780001
"818","2016-09-09",24.25
"819","2016-09-12",24.549999
"820","2016-09-13",24.139999
"821","2016-09-14",24.09
"822","2016-09-15",24.33
"823","2016-09-16",24.48
"824","2016-09-19",24.02
"825","2016-09-20",24.09
"826","2016-09-21",23.85
"827","2016-09-22",23.73
"828","2016-09-23",23.389999
"829","2016-09-26",23.57
"830","2016-09-27",23.450001
"831","2016-09-28",23.82
"832","2016-09-29",23.08
"833","2016-09-30",23.5
"834","2016-10-03",23.790001
"835","2016-10-04",23.98
"836","2016-10-05",25.1
"837","2016-10-06",24.76
"838","2016-10-07",23.610001
"839","2016-10-10",22.91
"840","2016-10-11",22.959999
"841","2016-10-12",23.370001
"842","2016-10-13",23.48
"843","2016-10-14",23.34
"844","2016-10-17",23.389999
"845","2016-10-18",23.43
"846","2016-10-19",23.549999
"847","2016-10-20",23.379999
"848","2016-10-21",23
"849","2016-10-24",22.76
"850","2016-10-25",23.110001
"851","2016-10-26",22.93
"852","2016-10-27",22.719999
"853","2016-10-28",22.9
"854","2016-10-31",22.99
"855","2016-11-01",22.43
"856","2016-11-02",22.25
"857","2016-11-03",22.35
"858","2016-11-04",21.889999
"859","2016-11-07",22.209999
"860","2016-11-08",21.889999
"861","2016-11-09",19.65
"862","2016-11-10",18.549999
"863","2016-11-11",18.66
"864","2016-11-14",18.24
"865","2016-11-15",18.26
"866","2016-11-16",18.35
"867","2016-11-17",18.6
"868","2016-11-18",18.75
"869","2016-11-21",19.450001
"870","2016-11-22",19.709999
"871","2016-11-23",19.82
"872","2016-11-25",19.879999
"873","2016-11-28",19.75
"874","2016-11-29",19.549999
"875","2016-11-30",18.709999
"876","2016-12-01",18.08
"877","2016-12-02",18.09
"878","2016-12-05",18.530001
"879","2016-12-06",18.780001
"880","2016-12-07",18.780001
"881","2016-12-08",19.07
"882","2016-12-09",19.16
"883","2016-12-12",18.59
"884","2016-12-13",18.860001
"885","2016-12-14",18.620001
"886","2016-12-15",18.35
"887","2016-12-16",18.690001
"888","2016-12-19",18.76
"889","2016-12-20",18.67
"890","2016-12-21",18.76
"891","2016-12-22",18.73
"892","2016-12-23",18.67
"893","2016-12-27",18.76
"894","2016-12-28",18.49
"895","2016-12-29",18.41
"896","2016-12-30",18.309999
"897","2017-01-03",18.67
"898","2017-01-04",19
"899","2017-01-05",18.91
"900","2017-01-06",19.08
"901","2017-01-09",18.85
"902","2017-01-10",18.959999
"903","2017-01-11",18.58
"904","2017-01-12",18.540001
"905","2017-01-13",18.719999
"906","2017-01-17",19.1
"907","2017-01-18",18.93
"908","2017-01-19",18.6
"909","2017-01-20",19.02
"910","2017-01-23",18.76
"911","2017-01-24",19
"912","2017-01-25",19.530001
"913","2017-01-26",19.57
"914","2017-01-27",19.5
"915","2017-01-30",18.85
"916","2017-01-31",19.200001
"917","2017-02-01",18.940001
"918","2017-02-02",19.33
"919","2017-02-03",19.4
"920","2017-02-06",19.280001
"921","2017-02-07",19.52
"922","2017-02-08",20.040001
"923","2017-02-09",18.32
"924","2017-02-10",18.280001
"925","2017-02-13",18.370001
"926","2017-02-14",19.27
"927","2017-02-15",19.77
"928","2017-02-16",18.690001
"929","2017-02-17",18.889999
"930","2017-02-21",19.16
"931","2017-02-22",18.84
"932","2017-02-23",18.82
"933","2017-02-24",18.66
"934","2017-02-27",18.75
"935","2017-02-28",18.780001
"936","2017-03-01",19.370001
"937","2017-03-02",18.709999
"938","2017-03-03",18.74
"939","2017-03-06",18.93
"940","2017-03-07",18.799999
"941","2017-03-08",18.74
"942","2017-03-09",18.690001
"943","2017-03-10",19.1
"944","2017-03-13",19.200001
"945","2017-03-14",18.93
"946","2017-03-15",19.139999
"947","2017-03-16",19.309999
"948","2017-03-17",19.43
"949","2017-03-20",19.15
"950","2017-03-21",18.530001
"951","2017-03-22",18.379999
"952","2017-03-23",18.389999
"953","2017-03-24",18.469999
"954","2017-03-27",18.26
"955","2017-03-28",18.57
"956","2017-03-29",18.58
"957","2017-03-30",18.219999
"958","2017-03-31",18.129999
"959","2017-04-03",17.74
"960","2017-04-04",17.18
"961","2017-04-05",17.16
"962","2017-04-06",17.290001
"963","2017-04-07",17.049999
"964","2017-04-10",17.209999
"965","2017-04-11",17.379999
"966","2017-04-12",17.6
"967","2017-04-13",17.889999
"968","2017-04-17",18.15
"969","2017-04-18",18.41
"970","2017-04-19",17.99
"971","2017-04-20",17.9
