"","date","NXGN"
"635","2009-07-10",26.370001
"636","2009-07-13",26.855
"637","2009-07-14",26.795
"638","2009-07-15",26.75
"639","2009-07-16",27.120001
"640","2009-07-17",27.075001
"641","2009-07-20",27.264999
"642","2009-07-21",27.040001
"643","2009-07-22",27.030001
"644","2009-07-23",27.16
"645","2009-07-24",27.5
"646","2009-07-27",27.725
"647","2009-07-28",28.18
"648","2009-07-29",28.545
"649","2009-07-30",27.584999
"650","2009-07-31",27.485001
"651","2009-08-03",27.235001
"652","2009-08-04",27.315001
"653","2009-08-05",26.495001
"654","2009-08-06",25.77
"655","2009-08-07",25.785
"656","2009-08-10",26.76
"657","2009-08-11",26.605
"658","2009-08-12",26.76
"659","2009-08-13",26.93
"660","2009-08-14",26.389999
"661","2009-08-17",25.754999
"662","2009-08-18",25.844999
"663","2009-08-19",26
"664","2009-08-20",26.65
"665","2009-08-21",26.815001
"666","2009-08-24",26.85
"667","2009-08-25",27.065001
"668","2009-08-26",27.530001
"669","2009-08-27",27.424999
"670","2009-08-28",27.200001
"671","2009-08-31",26.92
"672","2009-09-01",26.92
"673","2009-09-02",27.094999
"674","2009-09-03",27.565001
"675","2009-09-04",28.075001
"676","2009-09-08",28.450001
"677","2009-09-09",28.59
"678","2009-09-10",28.754999
"679","2009-09-11",28.459999
"680","2009-09-14",28.385
"681","2009-09-15",28.469999
"682","2009-09-16",28.855
"683","2009-09-17",29.014999
"684","2009-09-18",29.77
"685","2009-09-21",31.18
"686","2009-09-22",31.695
"687","2009-09-23",31.235001
"688","2009-09-24",30.844999
"689","2009-09-25",30.875
"690","2009-09-28",31.190001
"691","2009-09-29",31.01
"692","2009-09-30",30.785
"693","2009-10-01",30.540001
"694","2009-10-02",30.025
"695","2009-10-05",30.6
"696","2009-10-06",30.360001
"697","2009-10-07",30.370001
"698","2009-10-08",30.959999
"699","2009-10-09",32.470001
"700","2009-10-12",32.150002
"701","2009-10-13",32.220001
"702","2009-10-14",32.049999
"703","2009-10-15",32.305
"704","2009-10-16",32.419998
"705","2009-10-19",32.279999
"706","2009-10-20",31.495001
"707","2009-10-21",30.545
"708","2009-10-22",31.1
"709","2009-10-23",30.504999
"710","2009-10-26",30.785
"711","2009-10-27",30.040001
"712","2009-10-28",28.83
"713","2009-10-29",29.440001
"714","2009-10-30",30.51
"715","2009-11-02",30.315001
"716","2009-11-03",30.094999
"717","2009-11-04",29.754999
"718","2009-11-05",30.995001
"719","2009-11-06",30.969999
"720","2009-11-09",31.35
"721","2009-11-10",31.575001
"722","2009-11-11",31.525
"723","2009-11-12",30.959999
"724","2009-11-13",31.33
"725","2009-11-16",32.16
"726","2009-11-17",32.105
"727","2009-11-18",31.615
"728","2009-11-19",30.76
"729","2009-11-20",30.459999
"730","2009-11-23",31.325001
"731","2009-11-24",30.915001
"732","2009-11-25",30.49
"733","2009-11-27",29.969999
"734","2009-11-30",29.745001
"735","2009-12-01",30.639999
"736","2009-12-02",31.254999
"737","2009-12-03",30.865
"738","2009-12-04",31.045
"739","2009-12-07",30.145
"740","2009-12-08",29.834999
"741","2009-12-09",29.684999
"742","2009-12-10",29.665001
"743","2009-12-11",30
"744","2009-12-14",30.17
"745","2009-12-15",30.495001
"746","2009-12-16",30.965
"747","2009-12-17",30.504999
"748","2009-12-18",30.225
"749","2009-12-21",30.73
"750","2009-12-22",31.785
"751","2009-12-23",32.029999
"752","2009-12-24",32.035
"753","2009-12-28",31.885
"754","2009-12-29",31.775
"755","2009-12-30",31.83
"756","2009-12-31",31.4
"757","2010-01-04",31.77
"758","2010-01-05",32.490002
"759","2010-01-06",33.299999
"760","2010-01-07",33.799999
"761","2010-01-08",34.16
"762","2010-01-11",33
"763","2010-01-12",32.255001
"764","2010-01-13",32.360001
"765","2010-01-14",32.314999
"766","2010-01-15",31.764999
"767","2010-01-19",31.709999
"768","2010-01-20",31.215
"769","2010-01-21",30.59
"770","2010-01-22",29.17
"771","2010-01-25",29.715
"772","2010-01-26",29.6
"773","2010-01-27",29.775
"774","2010-01-28",28.25
"775","2010-01-29",25.77
"776","2010-02-01",26.379999
"777","2010-02-02",26.959999
"778","2010-02-03",26.629999
"779","2010-02-04",26.445
"780","2010-02-05",26.52
"781","2010-02-08",26.41
"782","2010-02-09",26.695
"783","2010-02-10",26.775
"784","2010-02-11",27.84
"785","2010-02-12",27.815001
"786","2010-02-16",28.475
"787","2010-02-17",29.059999
"788","2010-02-18",28.959999
"789","2010-02-19",28.805
"790","2010-02-22",28.450001
"791","2010-02-23",28.219999
"792","2010-02-24",28.549999
"793","2010-02-25",28.620001
"794","2010-02-26",28.620001
"795","2010-03-01",29.52
"796","2010-03-02",28.99
"797","2010-03-03",28.27
"798","2010-03-04",28.565001
"799","2010-03-05",28.895
"800","2010-03-08",28.705
"801","2010-03-09",28.280001
"802","2010-03-10",28.525
"803","2010-03-11",28.805
"804","2010-03-12",29.125
"805","2010-03-15",29.045
"806","2010-03-16",29.65
"807","2010-03-17",30
"808","2010-03-18",30.43
"809","2010-03-19",30.514999
"810","2010-03-22",31.280001
"811","2010-03-23",31.495001
"812","2010-03-24",31.115
"813","2010-03-25",30.799999
"814","2010-03-26",30.545
"815","2010-03-29",30.495001
"816","2010-03-30",30.85
"817","2010-03-31",30.719999
"818","2010-04-01",30.535
"819","2010-04-05",30.764999
"820","2010-04-06",30.684999
"821","2010-04-07",31.165001
"822","2010-04-08",31.24
"823","2010-04-09",32.349998
"824","2010-04-12",32.790001
"825","2010-04-13",32.755001
"826","2010-04-14",32.875
"827","2010-04-15",32.619999
"828","2010-04-16",32.365002
"829","2010-04-19",31.945
"830","2010-04-20",32.575001
"831","2010-04-21",32.43
"832","2010-04-22",33.064999
"833","2010-04-23",33.805
"834","2010-04-26",33.505001
"835","2010-04-27",33.465
"836","2010-04-28",32.514999
"837","2010-04-29",33.005001
"838","2010-04-30",32.005001
"839","2010-05-03",32.764999
"840","2010-05-04",31.48
"841","2010-05-05",30.754999
"842","2010-05-06",29.775
"843","2010-05-07",29.375
"844","2010-05-10",30.584999
"845","2010-05-11",30.665001
"846","2010-05-12",31.549999
"847","2010-05-13",31.370001
"848","2010-05-14",30.655001
"849","2010-05-17",31.215
"850","2010-05-18",30.485001
"851","2010-05-19",30.504999
"852","2010-05-20",29.1
"853","2010-05-21",28.959999
"854","2010-05-24",29.110001
"855","2010-05-25",29.344999
"856","2010-05-26",29.135
"857","2010-05-27",30.365
"858","2010-05-28",29.52
"859","2010-06-01",28.379999
"860","2010-06-02",29.309999
"861","2010-06-03",29.584999
"862","2010-06-04",28.145
"863","2010-06-07",27.5
"864","2010-06-08",27.35
"865","2010-06-09",28.1
"866","2010-06-10",29.065001
"867","2010-06-11",29.030001
"868","2010-06-14",28.959999
"869","2010-06-15",29.594999
"870","2010-06-16",29.34
"871","2010-06-17",29.115
"872","2010-06-18",28.93
"873","2010-06-21",28.57
"874","2010-06-22",29.025
"875","2010-06-23",28.41
"876","2010-06-24",28.18
"877","2010-06-25",28.665001
"878","2010-06-28",28.870001
"879","2010-06-29",28.98
"880","2010-06-30",28.995001
"881","2010-07-01",28.285
"882","2010-07-02",28.01
"883","2010-07-06",28.280001
"884","2010-07-07",28.629999
"885","2010-07-08",29.26
"886","2010-07-09",29.459999
"887","2010-07-12",29.200001
"888","2010-07-13",29.764999
"889","2010-07-14",29.73
"890","2010-07-15",29.325001
"891","2010-07-16",28.52
"892","2010-07-19",28.35
"893","2010-07-20",28.889999
"894","2010-07-21",27.389999
"895","2010-07-22",27.57
"896","2010-07-23",27.950001
"897","2010-07-26",28.209999
"898","2010-07-27",28.24
"899","2010-07-28",27.58
"900","2010-07-29",27.6
"901","2010-07-30",27.459999
"902","2010-08-02",27.834999
"903","2010-08-03",27.620001
"904","2010-08-04",27.995001
"905","2010-08-05",27.424999
"906","2010-08-06",27.495001
"907","2010-08-09",27.709999
"908","2010-08-10",27.530001
"909","2010-08-11",26.955
"910","2010-08-12",27.174999
"911","2010-08-13",27.1
"912","2010-08-16",27.23
"913","2010-08-17",27.389999
"914","2010-08-18",27.815001
"915","2010-08-19",27.559999
"916","2010-08-20",27.865
"917","2010-08-23",27.405001
"918","2010-08-24",27.32
"919","2010-08-25",28.82
"920","2010-08-26",28.385
"921","2010-08-27",28.655001
"922","2010-08-30",28.49
"923","2010-08-31",28.025
"924","2010-09-01",29.059999
"925","2010-09-02",29.549999
"926","2010-09-03",29.594999
"927","2010-09-07",29.895
"928","2010-09-08",30.25
"929","2010-09-09",30.065001
"930","2010-09-10",30.035
"931","2010-09-13",30.434999
"932","2010-09-14",30.91
"933","2010-09-15",30.65
"934","2010-09-16",30.625
"935","2010-09-17",31.155001
"936","2010-09-20",31.59
"937","2010-09-21",31.549999
"938","2010-09-22",31.565001
"939","2010-09-23",31.48
"940","2010-09-24",32.130001
"941","2010-09-27",32.549999
"942","2010-09-28",33.345001
"943","2010-09-29",33.18
"944","2010-09-30",33.154999
"945","2010-10-01",32.900002
"946","2010-10-04",32.209999
"947","2010-10-05",32.5
"948","2010-10-06",32.584999
"949","2010-10-07",32.615002
"950","2010-10-08",32.785
"951","2010-10-11",32.375
"952","2010-10-12",32.314999
"953","2010-10-13",32.615002
"954","2010-10-14",32.700001
"955","2010-10-15",32.455002
"956","2010-10-18",32.125
"957","2010-10-19",31.629999
"958","2010-10-20",31.75
"959","2010-10-21",32.610001
"960","2010-10-22",33.860001
"961","2010-10-25",33.810001
"962","2010-10-26",33.75
"963","2010-10-27",33.959999
"964","2010-10-28",33.5
"965","2010-10-29",32.130001
"966","2010-11-01",31.02
"967","2010-11-02",31.469999
"968","2010-11-03",31.285
"969","2010-11-04",31.844999
"970","2010-11-05",32.029999
